prev_eps,eps_yoy,status,date,prev_eps_yoy,price,advice,prev_rev_yoy,om,name,symbol,prev_year,est_price,pe,expansion,gm,rev_yoy,eps
1.22,178.38,⚠️ 獲利稀釋,2026-03,377.27,189.5,❌ 暫避觀望,5.46,7.74%,雙鍵,4764.TW,2025,48.75,58.30769230769231,-430.08000000000004,23.49%,608.46,1.03
0.43,379.17,⚠️ 獲利稀釋,2026-03,107.41,89.1999969482,❌ 暫避觀望,5.42,2.26%,麗臺,2465.TW,2025,32.85,40.730592213789954,-430.55,10.44%,809.72,1.15
8.72,-44.9,📉 獲利侵蝕,2026-03,27.67,201.0,⚪ 中性觀察,31.42,N/A,銳澤,7703.TWO,2025,320.1,9.418931583880038,-431.0,N/A,386.1,1.08
0.58,57.89,⚠️ 獲利稀釋,2026-03,-44.12,86.5,❌ 暫避觀望,-0.57,0.61%,台灣精材,3467.TWO,2025,23.249999999999996,55.80645161290323,-431.11,19.12%,489.0,0.3
0.34,-185.71,🏰 高護城河,2026-03,126.0,25.0,⚪ 數據不足,455.57,27.02%,宏易,4530.TWO,2025,-4.199999999999999,0.0,-432.14,52.20%,246.43,-0.2
0.5,32.35,⚠️ 獲利稀釋,2026-03,-21.88,113.5,❌ 暫避觀望,12.86,N/A,天二科技,6834.TW,2025,14.85,114.64646464646465,-432.34999999999997,N/A,464.7,0.45
0.28,83.33,⚠️ 獲利稀釋,2026-03,-88.43,20.2999992371,❌ 暫避觀望,-10.36,N/A,信義,9940.TW,2025,7.95,38.30188535301887,-432.90000000000003,N/A,516.23,0.22
5.2,0.0,📉 獲利侵蝕,2026-03,-37.65,74.3000030518,⚪ 中性觀察,-7.33,N/A,群電,6412.TW,2025,186.15,5.987107417550363,-433.32,N/A,433.32,1.01
-0.27,-60.0,🔄 轉虧為盈,2026-03,35.0,6.2800002098,⚪ 數據不足,-9.38,1.12%,宏遠,1460.TW,2025,-10.350000000000001,0.0,-433.47,16.50%,373.47,0.02
-17.51,-5.06,📉 獲利侵蝕,2026-03,-56.06,99.1999969482,⚪ 數據不足,11.11,N/A,神盾,6462.TWO,2025,-587.7,0.0,-434.09,N/A,429.03,-2.7
-1.6,28.57,🔄 轉虧為盈,2026-03,-203.45,25.6499996185,⚪ 數據不足,-3.11,3.76%,台泥,1101.TW,2025,-40.650000000000006,0.0,-434.2,18.49%,462.77,0.1
6.46,22.61,⚠️ 獲利稀釋,2026-03,-10.28,81.1999969482,⚪ 中性觀察,15.03,N/A,振曜,6143.TWO,2025,198.15,6.1468582095533675,-435.76,N/A,458.37,1.41
0.67,-190.48,📉 獲利侵蝕,2026-03,-64.17,161.5,❌ 暫避觀望,19.58,N/A,達亞,6762.TWO,2025,20.400000000000002,118.74999999999999,-436.9,N/A,246.42,-0.38
7.81,0.0,📉 獲利侵蝕,2026-03,38.72,29.2000007629,⚪ 中性觀察,3.72,N/A,新潤,6186.TWO,2025,346.49999999999994,1.2640692970952383,-438.27,N/A,438.27,2.09
3.93,-20.17,📉 獲利侵蝕,2026-03,-35.22,29.5499992371,⚪ 中性觀察,23.56,N/A,潤泰新,9945.TW,2025,139.8,3.170600776512875,-438.79,N/A,418.62,0.99
9.05,-8.57,📉 獲利侵蝕,2026-03,-27.23,104.0,⚪ 中性觀察,-5.73,6.72%,群光,2385.TW,2025,363.15000000000003,4.29574555968608,-439.52,16.76%,430.95,2.0
2.23,14.81,⚠️ 獲利稀釋,2026-03,-5.51,55.0,⚪ 中性觀察,11.76,N/A,欣泰,8917.TWO,2025,85.95,9.598603839441536,-444.71,N/A,459.52,0.62
-1.15,240.0,🔄 轉虧為盈,2026-03,31.55,61.2999992371,⚪ 數據不足,4.45,N/A,豪勉,6218.TWO,2025,-28.649999999999995,0.0,-445.01,N/A,685.01,0.35
10.39,-47.06,📉 獲利侵蝕,2026-03,58.63,105.5,⚪ 中性觀察,1.7,12.03%,卜蜂,1215.TW,2025,368.09999999999997,4.299103504482478,-447.26,20.24%,400.2,1.26
0.02,77.78,⚠️ 獲利稀釋,2026-03,102.99,34.2000007629,❌ 暫避觀望,-4.46,N/A,安集,6477.TW,2025,3.9000000000000004,131.53846447269228,-447.99,N/A,525.77,-0.02
2.45,-77.78,📉 獲利侵蝕,2026-03,19.51,67.9000015259,❌ 暫避觀望,0.27,0.36%,安心,1259.TWO,2025,67.05,15.190156940917225,-448.36,23.02%,370.58,0.06
-1.3,-258.33,📉 獲利侵蝕,2026-03,-354.9,10.0500001907,⚪ 數據不足,-43.65,N/A,合世,1781.TWO,2025,-50.25000000000001,0.0,-448.52,N/A,190.19,-0.19
4.31,34.62,⚠️ 獲利稀釋,2026-03,-1.82,125.0,⚪ 中性觀察,10.19,15.72%,超豐,2441.TW,2025,161.54999999999998,11.606313834726091,-449.05,19.91%,483.67,1.4
-0.1,38.46,⚠️ 獲利稀釋,2026-03,78.72,4.25,⚪ 數據不足,23.71,-68.47%,唐鋒,4609.TWO,2025,-10.5,0.0,-450.16,4.92%,488.62,-0.08
1.19,244.44,⚠️ 獲利稀釋,2026-03,21.43,28.4500007629,⚪ 中性觀察,-6.08,-0.03%,永豐餘,1907.TW,2025,32.25,13.232558494372094,-450.58,13.94%,695.02,0.13
0.44,-66.67,📉 獲利侵蝕,2026-03,-66.92,0.0,⚪ 數據不足,-9.94,6.58%,精剛,1584.TWO,2025,0.0,0.0,-450.81,14.01%,384.14,0.09
0.44,-73.08,📉 獲利侵蝕,2026-03,-81.97,40.4500007629,❌ 暫避觀望,-2.15,N/A,加高,8182.TWO,2025,4.950000000000002,122.5757598875757,-452.18,N/A,379.1,0.14
6.05,-28.8,📉 獲利侵蝕,2026-03,11.23,64.1999969482,⚪ 中性觀察,18.36,N/A,鈺齊-KY,9802.TW,2025,209.39999999999998,4.598853649584528,-454.54,N/A,425.74,0.89
0.69,-111.11,📉 獲利侵蝕,2026-03,-77.63,49.6500015259,❌ 暫避觀望,1.31,4.98%,愛山林,2540.TW,2025,35.699999999999996,20.86134517894958,-455.06,20.31%,343.95,-0.01
0.06,100.0,⚠️ 獲利稀釋,2026-03,-57.14,9.6999998093,❌ 暫避觀望,3.37,N/A,正道,1506.TW,2025,1.3499999999999999,107.77777565888888,-455.34000000000003,N/A,555.34,0.02
-2.36,-17.65,📉 獲利侵蝕,2026-03,4.84,10.3500003815,⚪ 數據不足,17.89,-45.05%,鑫創,3259.TWO,2025,-87.6,0.0,-456.28999999999996,15.22%,438.64,-0.6
-0.46,-100.0,📉 獲利侵蝕,2026-03,-143.4,70.0,⚪ 數據不足,-4.4,-7.19%,公準,3178.TWO,2025,-17.25,0.0,-457.06,9.34%,357.06,0.0
11.94,88.76,⚠️ 獲利稀釋,2026-03,34.92,0.0,⚪ 數據不足,6.33,30.89%,世紀風電,2072.TW,2025,0.0,0.0,-457.86,35.24%,546.62,5.26
-7.93,-39.72,🔄 轉虧為盈,2026-03,-272.65,82.0,⚪ 數據不足,51.16,5.69%,偉訓,3032.TW,2025,-182.85,0.0,-458.17999999999995,19.78%,418.46,0.85
0.26,91.67,⚠️ 獲利稀釋,2026-03,-79.17,14.6000003815,❌ 暫避觀望,-16.46,5.94%,炎洲,4306.TW,2025,13.05,16.781609633908044,-458.61999999999995,15.11%,550.29,0.24
3.99,-44.83,📉 獲利侵蝕,2026-03,-33.62,57.0,⚪ 中性觀察,-8.12,2.64%,IKKA-KY,2250.TW,2025,150.29999999999998,5.688622754491019,-458.66999999999996,16.71%,413.84,0.64
7.73,26.34,⚠️ 獲利稀釋,2026-03,346.24,98.5,⚪ 中性觀察,29.26,0.97%,冠星-KY,4439.TW,2025,330.0,4.4772727272727275,-458.78000000000003,15.60%,485.12,2.59
-3.18,-2.56,📉 獲利侵蝕,2026-03,-31900.0,11.8999996185,⚪ 數據不足,-29.49,-25.62%,合富-KY,4745.TWO,2025,-80.70000000000002,0.0,-460.25,5.44%,457.69,-0.4
2.18,-47.37,📉 獲利侵蝕,2026-03,-27.57,52.0,⚪ 中性觀察,-5.0,N/A,華宏,8240.TWO,2025,76.95,10.1364522417154,-460.28000000000003,N/A,412.91,0.4
0.53,160.0,⚠️ 獲利稀釋,2026-03,783.33,20.7999992371,⚪ 數據不足,114.77,6.14%,飛寶企業,4413.TWO,2025,-3.4499999999999997,0.0,-461.44000000000005,24.00%,621.44,0.15
-0.55,-225.0,📉 獲利侵蝕,2026-03,-433.33,30.8500003815,⚪ 數據不足,54.84,N/A,錸寶,8104.TW,2025,-10.95,0.0,-462.03999999999996,N/A,237.04,-0.39
9.58,193.55,⚠️ 獲利稀釋,2026-03,-8.41,151.0,⚪ 中性觀察,-35.84,N/A,京晨科,6419.TWO,2025,265.79999999999995,8.521444695259595,-462.09999999999997,N/A,655.65,4.55
2.07,-81.54,📉 獲利侵蝕,2026-03,73.95,15.8500003815,⚪ 中性觀察,-4.56,7.61%,力達-KY,4552.TW,2025,71.55000000000001,3.3228512330188673,-462.36,19.46%,380.82,0.12
0.7,-200.0,📉 獲利侵蝕,2026-03,229.63,30.0,❌ 暫避觀望,29.92,10.64%,金穎生技,1796.TWO,2025,15.449999999999998,29.126213592233015,-463.06,31.84%,263.06,-0.16
1.34,8.11,⚠️ 獲利稀釋,2026-03,-67.32,33.0,⚪ 中性觀察,-22.97,-1.85%,茂林-KY,4935.TW,2025,47.70000000000001,10.377358490566035,-463.82,14.61%,471.93,0.4
19.42,34.79,⚠️ 獲利稀釋,2026-03,30.07,215.5,⚪ 中性觀察,22.91,N/A,潤德,6881.TWO,2025,692.4000000000001,4.668544194107452,-466.64,N/A,501.43,5.23
-7.24,34.72,⚠️ 獲利稀釋,2026-03,21.08,73.3000030518,⚪ 數據不足,43.24,N/A,益安,6499.TWO,2025,-271.8,0.0,-466.64,N/A,501.36,-1.26
4.18,-98.76,📉 獲利侵蝕,2026-03,-62.99,45.0999984741,⚪ 中性觀察,-2.85,N/A,威宏-KY,8442.TW,2025,151.95,4.452122258055281,-468.06,N/A,369.3,0.03
1.72,-113.39,📉 獲利侵蝕,2026-03,-61.33,26.3500003815,⚪ 中性觀察,21.35,0.14%,堤維西,1522.TW,2025,42.00000000000001,9.410714421964284,-468.38,15.03%,354.99,-0.19
0.09,0.0,📉 獲利侵蝕,2026-03,-79.55,20.3500003815,❌ 暫避觀望,23.93,1.56%,星宇航空,2646.TW,2025,12.900000000000002,23.662791141279065,-468.95,13.18%,468.95,0.3
2.05,-33.8,📉 獲利侵蝕,2026-03,0.5,24.8999996185,⚪ 中性觀察,-5.76,6.80%,瑞智,4532.TW,2025,78.14999999999999,4.779270560172746,-469.0,17.17%,435.2,0.48
2.42,21.74,⚠️ 獲利稀釋,2026-03,2.11,20.4500007629,⚪ 中性觀察,2.58,9.36%,華航,2610.TW,2025,96.0,3.1953126192031247,-470.76,18.07%,492.5,0.85
6.56,109.52,⚠️ 獲利稀釋,2026-03,13.97,138.0,⚪ 中性觀察,29.58,N/A,聚賢研發-創,7631.TW,2025,202.95000000000002,10.199556541019955,-471.32000000000005,N/A,580.84,1.76
1.84,-154.26,📉 獲利侵蝕,2026-03,-42.86,90.3000030518,❌ 暫避觀望,-15.47,N/A,巨大,9921.TW,2025,75.9,17.84585040549407,-472.13,N/A,317.87,-0.51
0.32,-463.64,📉 獲利侵蝕,2026-03,-11.11,0.0,⚪ 數據不足,2.84,-3.78%,泰宗,4169.TW,2025,0.0,0.0,-474.96999999999997,44.20%,11.33,-0.45
12.13,79.42,⚠️ 獲利稀釋,2026-03,25.11,1460.0,❌ 暫避觀望,31.51,N/A,台燿,6274.TWO,2025,444.75,49.24114671163575,-476.41,N/A,555.83,4.36
-1.02,166.67,🔄 轉虧為盈,2026-03,-92.45,35.0999984741,⚪ 數據不足,-4.04,6.52%,元創精密,3685.TWO,2025,-33.15,0.0,-477.1500000000001,22.32%,643.82,0.1
2.51,4.07,⚠️ 獲利稀釋,2026-03,-31.61,52.9000015259,⚪ 中性觀察,3.51,N/A,堡達,3537.TWO,2025,77.1,10.291829090642024,-478.01,N/A,482.08,1.28
-2.0,169.7,🔄 轉虧為盈,2026-03,-338.6,33.25,⚪ 數據不足,6.53,6.20%,及成,3095.TWO,2025,-101.55,0.0,-478.55,20.83%,648.25,0.75
-0.87,-83.33,🔄 轉虧為盈,2026-03,42.76,10.0500001907,⚪ 數據不足,-22.14,-24.84%,大宇,1445.TW,2025,-26.999999999999996,0.0,-478.78,6.55%,395.45,0.03
-4.63,67.92,⚠️ 獲利稀釋,2026-03,-707.04,36.2999992371,⚪ 數據不足,46.15,N/A,光聚晶電,6111.TWO,2025,-89.85000000000001,0.0,-480.03000000000003,N/A,547.95,-0.19
-1.93,-24.0,📉 獲利侵蝕,2026-03,-3.35,46.9500007629,⚪ 數據不足,24.6,N/A,中揚光,6668.TW,2025,-63.30000000000001,0.0,-480.09,N/A,456.09,-0.62
2.9,-29.17,📉 獲利侵蝕,2026-03,11.54,32.5499992371,⚪ 數據不足,-2.79,N/A,輝創,6722.TW,2025,0.0,0.0,-480.12,N/A,450.95,0.34
4.2,90.0,⚠️ 獲利稀釋,2026-03,60.92,245.0,❌ 暫避觀望,127.87,38.48%,台特化,4772.TWO,2025,145.65,25.231719876416065,-480.19000000000005,48.92%,570.19,1.33
-0.31,200.0,🔄 轉虧為盈,2026-03,-142.47,27.8999996185,⚪ 數據不足,-0.85,N/A,越峰,8121.TWO,2025,-15.0,0.0,-480.96000000000004,N/A,680.96,0.1
0.58,71.43,⚠️ 獲利稀釋,2026-03,-69.95,13.8999996185,⚪ 中性觀察,-69.37,22.63%,昇陽,3266.TW,2025,16.65,12.522522178828831,-481.40000000000003,42.09%,552.83,0.12
2.31,6.15,⚠️ 獲利稀釋,2026-03,14.36,158.5,❌ 暫避觀望,-2.98,8.37%,大甲,2221.TWO,2025,87.89999999999999,27.047781569965874,-481.62,20.63%,487.77,0.69
4.48,326.09,⚠️ 獲利稀釋,2026-03,32.54,51.2000007629,⚪ 中性觀察,15.92,N/A,建國,5515.TW,2025,150.75,5.094527439094526,-483.08,N/A,809.17,1.96
28.26,124.6,⚠️ 獲利稀釋,2026-03,33.98,1595.0,❌ 暫避觀望,47.52,14.07%,雙鴻,3324.TWO,2025,996.15,24.017467248908297,-483.23,26.37%,607.83,12.61
0.04,660.0,⚠️ 獲利稀釋,2026-03,-92.0,116.5,❌ 暫避觀望,-5.46,-0.08%,中華化,1727.TW,2025,5.3999999999999995,323.61111111111114,-483.71000000000004,11.85%,1143.71,0.28
-0.25,66.67,🔄 轉虧為盈,2026-03,-92.31,22.2999992371,⚪ 數據不足,-10.01,N/A,亞矽,6113.TWO,2025,-3.9000000000000004,0.0,-484.32,N/A,550.99,0.2
1.04,26.83,⚠️ 獲利稀釋,2026-03,38.67,18.1499996185,⚪ 中性觀察,-1.7,N/A,雙邦,6506.TWO,2025,41.550000000000004,6.552346432671479,-485.28000000000003,N/A,512.11,0.52
3.0,39.47,⚠️ 獲利稀釋,2026-03,-22.04,35.9500007629,⚪ 中性觀察,-6.89,10.05%,亞泥,1102.TW,2025,108.9,4.951790738691459,-485.61,14.02%,525.08,0.56
-2.38,-31.82,🏰 高護城河,2026-03,-48.37,19.75,⚪ 數據不足,15.52,-5.91%,翔耀,2438.TW,2025,-80.54999999999998,0.0,-486.59999999999997,51.08%,454.78,-0.32
0.17,-47.5,📉 獲利侵蝕,2026-03,-92.83,33.4000015259,❌ 暫避觀望,-0.35,N/A,銘鈺,4545.TW,2025,3.0000000000000004,167.00000762949998,-489.31,N/A,441.81,0.21
6.91,101.52,⚠️ 獲利稀釋,2026-03,-33.96,473.0,❌ 暫避觀望,6.33,N/A,臻鼎-KY,4958.TW,2025,199.95000000000002,35.48387096774193,-490.53999999999996,N/A,592.06,1.33
-0.49,-164.71,📉 獲利侵蝕,2026-03,-184.48,46.3499984741,⚪ 數據不足,7.56,-12.78%,茂矽,2342.TW,2025,-15.450000000000001,0.0,-492.5,9.49%,327.79,-0.11
6.33,56.44,⚠️ 獲利稀釋,2026-03,24.26,162.0,⚪ 中性觀察,45.1,N/A,創泓科技,7714.TWO,2025,222.3,10.931174089068826,-492.84999999999997,N/A,549.29,1.58
4.74,40.83,⚠️ 獲利稀釋,2026-03,-22.96,306.0,❌ 暫避觀望,4.91,6.37%,華新科,2492.TW,2025,152.1,30.177514792899412,-495.17,18.27%,536.0,1.69
-1.47,-46.67,📉 獲利侵蝕,2026-03,-539.13,15.0500001907,⚪ 數據不足,-30.73,N/A,百一,6152.TW,2025,-59.10000000000001,0.0,-495.44,N/A,448.77,-0.22
3.73,-36.07,📉 獲利侵蝕,2026-03,-18.02,118.0,⚪ 中性觀察,5.35,7.43%,凱美,2375.TW,2025,130.5,13.563218390804598,-497.43,19.39%,461.36,0.78
0.68,-165.57,📉 獲利侵蝕,2026-03,-69.2,41.7000007629,❌ 暫避觀望,-12.33,-4.89%,燿華,2367.TW,2025,25.2,24.821429025535714,-498.37,8.85%,332.8,-0.4
4.21,96.19,⚠️ 獲利稀釋,2026-03,15.34,497.0,❌ 暫避觀望,15.52,N/A,金居,8358.TWO,2025,160.35000000000002,46.492048643592135,-501.73999999999995,N/A,597.93,2.06
-0.84,50.0,🔄 轉虧為盈,2026-03,16.83,16.5499992371,⚪ 數據不足,33.85,-17.20%,全域,3067.TWO,2025,-34.5,0.0,-503.54999999999995,28.85%,553.55,0.12
-3.92,-357.14,📉 獲利侵蝕,2026-03,2.97,144.0,⚪ 數據不足,-3.41,N/A,惠特,6706.TW,2025,-179.70000000000002,0.0,-504.26,N/A,147.12,-0.96
2.03,-300.0,📉 獲利侵蝕,2026-03,4.12,20.1499996185,⚪ 中性觀察,4.0,N/A,華建,2530.TW,2025,79.64999999999999,3.7947268584745766,-504.72,N/A,204.72,-0.04
-1.32,-255.56,📉 獲利侵蝕,2026-03,53.52,23.8500003815,⚪ 數據不足,-16.31,N/A,保銳,8093.TWO,2025,-32.99999999999999,0.0,-505.53999999999996,N/A,249.98,-0.42
0.04,-231.43,📉 獲利侵蝕,2026-03,-94.87,29.6000003815,⚪ 數據不足,5.68,-2.95%,進泰電子,3465.TWO,2025,-20.55,0.0,-505.57,20.16%,274.14,-0.92
2.13,-32.2,📉 獲利侵蝕,2026-03,-31.07,21.6000003815,⚪ 中性觀察,-9.51,12.02%,美亞,2020.TW,2025,78.89999999999999,4.106463950855513,-505.78999999999996,19.71%,473.59,0.4
0.71,45.83,⚠️ 獲利稀釋,2026-03,-27.08,30.7000007629,⚪ 中性觀察,7.41,N/A,信音,6126.TWO,2025,32.7,14.082569157293577,-506.05,N/A,551.88,0.35
0.7,43.33,⚠️ 獲利稀釋,2026-03,38.78,29.0499992371,❌ 暫避觀望,19.41,N/A,百徽,6259.TWO,2025,27.15,16.049723335414367,-507.14000000000004,N/A,550.47,0.43
1.63,-86.36,📉 獲利侵蝕,2026-03,-76.51,176.5,❌ 暫避觀望,-19.54,-3.62%,新日興,3376.TW,2025,54.75,48.35616438356165,-508.72,11.53%,422.36,0.15
28.42,146.33,⚠️ 獲利稀釋,2026-03,34.76,893.0,⚪ 中性觀察,37.11,N/A,聖暉*,5536.TWO,2025,1104.8999999999999,12.123269074124355,-508.87,N/A,655.2,12.76
4.15,27.66,⚠️ 獲利稀釋,2026-03,1.47,81.0999984741,⚪ 中性觀察,-2.69,6.27%,崇越電,3388.TWO,2025,154.5,7.873786259621359,-509.09,17.90%,536.75,1.2
10.26,-37.4,📉 獲利侵蝕,2026-03,-18.0,56.2000007629,⚪ 中性觀察,-11.01,N/A,東科-KY,5225.TW,2025,404.7,2.083024490841364,-509.62,N/A,472.22,1.54
9.37,85.38,⚠️ 獲利稀釋,2026-03,24.18,693.0,❌ 暫避觀望,8.39,9.94%,日月光投控,3711.TW,2025,331.20000000000005,31.385869565217387,-512.26,19.52%,597.64,3.24
0.36,-50.0,📉 獲利侵蝕,2026-03,-40.98,14.8999996185,❌ 暫避觀望,-0.74,7.32%,東泥,1110.TW,2025,11.55,19.350648855194805,-512.52,15.28%,462.52,0.05
4.96,-17.29,📉 獲利侵蝕,2026-03,6.44,60.7999992371,⚪ 中性觀察,5.27,N/A,中聯資源,9930.TW,2025,189.14999999999998,4.821570121895322,-512.83,N/A,495.54,1.1
6.18,-69.56,📉 獲利侵蝕,2026-03,-10.24,52.2999992371,⚪ 中性觀察,8.55,N/A,明安,8938.TWO,2025,198.75,3.9471697537433963,-513.1800000000001,N/A,443.62,1.33
-0.36,100.0,🔄 轉虧為盈,2026-03,-614.29,10.3500003815,⚪ 數據不足,3.15,-2.23%,錸德,2349.TW,2025,-13.499999999999998,0.0,-513.22,17.24%,613.22,0.02
2.83,611.76,⚠️ 獲利稀釋,2026-03,108.09,21.2000007629,⚪ 中性觀察,1.8,17.13%,國建,2501.TW,2025,109.95,2.892223842141883,-514.0899999999999,26.51%,1125.85,1.21
-2.68,-390.48,📉 獲利侵蝕,2026-03,-28.85,57.9000015259,⚪ 數據不足,-4.92,-24.14%,華廣,4737.TW,2025,-82.95,0.0,-515.4200000000001,39.56%,124.94,-1.09
16.94,285.29,⚠️ 獲利稀釋,2026-03,-52.17,40.6500015259,⚪ 中性觀察,-28.92,N/A,全心投控,2718.TWO,2025,663.5999999999999,0.9188517523937615,-516.0799999999999,N/A,801.37,2.63
0.45,-116.36,📉 獲利侵蝕,2026-03,-77.39,20.7999992371,❌ 暫避觀望,13.67,N/A,松上,6156.TWO,2025,9.9,31.515150359242423,-516.72,N/A,400.36,-0.09
0.64,-20.0,📉 獲利侵蝕,2026-03,-35.71,29.0,❌ 暫避觀望,3.09,1.17%,佳世達,2352.TW,2025,28.05,15.508021390374331,-517.8299999999999,17.06%,497.83,0.2
4.78,-10.62,📉 獲利侵蝕,2026-03,7.03,55.2000007629,⚪ 中性觀察,1.36,N/A,擎邦,6122.TWO,2025,172.05,4.812554556486486,-518.13,N/A,507.51,1.03
0.09,-100.0,📉 獲利侵蝕,2026-03,800.0,115.5,⚪ 數據不足,12.57,N/A,合晶,6182.TWO,2025,-0.75,0.0,-518.23,N/A,418.23,0.0
0.29,-25.0,📉 獲利侵蝕,2026-03,-9.38,21.2000007629,❌ 暫避觀望,-42.44,-5.24%,昱捷,3232.TWO,2025,10.649999999999999,29.859156004084507,-518.9,12.15%,493.9,0.18
0.51,-4.76,📉 獲利侵蝕,2026-03,-76.92,29.7999992371,❌ 暫避觀望,15.55,N/A,達方,8163.TW,2025,23.999999999999996,18.6249995231875,-520.4,N/A,515.64,0.2
-1.65,115.71,🔄 轉虧為盈,2026-03,39.69,167.5,⚪ 數據不足,19.12,N/A,中探針,6217.TWO,2025,-65.1,0.0,-522.3199999999999,N/A,638.03,0.11
3.01,122.67,⚠️ 獲利稀釋,2026-03,-10.42,75.3000030518,⚪ 中性觀察,19.28,18.00%,美琪瑪,4721.TWO,2025,124.95,9.03961621270108,-523.49,25.58%,646.16,1.67
3.46,-600.0,🌑 雙重衰退,2026-03,-40.65,30.3999996185,⚪ 中性觀察,-43.58,N/A,昇益,5455.TWO,2025,156.9,2.906309714961759,-525.72,N/A,-74.28,-0.15
-1.07,13.33,🔄 轉虧為盈,2026-03,-864.29,14.9499998093,⚪ 數據不足,-11.5,-9.47%,聚隆,1466.TW,2025,-27.9,0.0,-527.39,0.54%,540.72,0.17
-0.38,-188.06,📉 獲利侵蝕,2026-03,-445.45,41.25,❌ 暫避觀望,-24.95,-8.17%,大眾控,3701.TW,2025,16.35,37.8440366972477,-527.39,15.03%,339.33,-0.59
1.36,-59.52,📉 獲利侵蝕,2026-03,40.21,14.8500003815,⚪ 中性觀察,1.74,N/A,統一實,9907.TW,2025,51.150000000000006,4.354838821554252,-528.57,N/A,469.05,0.17
1.02,8.7,⚠️ 獲利稀釋,2026-03,-54.79,49.5499992371,⚪ 中性觀察,12.31,N/A,長華*,8070.TW,2025,54.75,13.575342256739727,-528.87,N/A,537.57,0.51
12.98,2.37,⚠️ 獲利稀釋,2026-03,-38.12,218.0,⚪ 中性觀察,21.02,N/A,矽科宏晟,6725.TWO,2025,409.34999999999997,7.988274093074386,-529.0,N/A,531.37,2.59
11.11,-26.99,📉 獲利侵蝕,2026-03,29.9,117.0,⚪ 中性觀察,53.42,N/A,東方風能,7786.TW,2025,392.99999999999994,4.465648854961833,-529.75,N/A,502.76,1.2
7.05,23.76,⚠️ 獲利稀釋,2026-03,9.84,265.0,❌ 暫避觀望,27.79,15.04%,勤凱,4760.TWO,2025,250.79999999999998,15.849282296650719,-531.66,22.01%,555.42,2.55
-0.26,-466.67,📉 獲利侵蝕,2026-03,50.0,4.0799999237,⚪ 數據不足,7.33,N/A,劍湖山,5701.TWO,2025,-15.3,0.0,-533.4,N/A,66.73,-0.17
-1.6,-200.0,📉 獲利侵蝕,2026-03,-146.49,41.1500015259,⚪ 數據不足,-9.35,-37.72%,錦明,3230.TWO,2025,-58.650000000000006,0.0,-534.27,7.05%,334.27,-0.45
2.81,-4.0,📉 獲利侵蝕,2026-03,-1.42,45.7000007629,⚪ 中性觀察,10.76,N/A,元山,6275.TWO,2025,97.64999999999999,7.019969395222734,-534.38,N/A,530.38,0.48
32.29,66.06,⚠️ 獲利稀釋,2026-03,41.25,731.0,⚪ 中性觀察,64.2,N/A,兆聯實業,6944.TW,2025,1167.3,9.393472115137497,-537.27,N/A,603.33,10.08
6.6,32.91,⚠️ 獲利稀釋,2026-03,13.99,135.0,⚪ 中性觀察,14.74,5.80%,亞光,3019.TW,2025,252.14999999999998,8.030933967876265,-537.35,15.53%,570.26,1.05
-2.44,-18.18,📉 獲利侵蝕,2026-03,-264.86,111.5,⚪ 數據不足,11.94,N/A,尼得科超眾,6230.TW,2025,-57.75000000000001,0.0,-537.4899999999999,N/A,519.31,-0.91
3.94,-64.52,📉 獲利侵蝕,2026-03,-45.58,54.0,⚪ 中性觀察,-1.62,0.83%,山富,2743.TWO,2025,199.04999999999998,4.069329314242653,-538.1800000000001,7.91%,473.66,1.71
4.23,-317.86,📉 獲利侵蝕,2026-03,-33.17,41.0499992371,⚪ 中性觀察,0.46,N/A,虹堡,5258.TW,2025,82.2,7.490875773193431,-538.2,N/A,220.34,-0.61
0.87,-26.67,📉 獲利侵蝕,2026-03,-24.35,25.9500007629,⚪ 中性觀察,-1.79,N/A,大億,1521.TW,2025,28.200000000000003,13.803191895159573,-539.1899999999999,N/A,512.52,0.44
3.39,17.31,⚠️ 獲利稀釋,2026-03,-8.87,44.1500015259,⚪ 中性觀察,-0.27,N/A,鳳凰,5706.TW,2025,120.3,5.504987721433916,-541.1500000000001,N/A,558.46,0.62
0.1,33.33,⚠️ 獲利稀釋,2026-03,118.18,48.5999984741,❌ 暫避觀望,23.69,N/A,廣運,6125.TWO,2025,5.250000000000001,138.85713849742856,-544.92,N/A,578.25,0.16
0.35,-18.18,📉 獲利侵蝕,2026-03,84.21,37.2999992371,❌ 暫避觀望,21.65,5.22%,佳大,2033.TW,2025,12.75,43.88235204364707,-545.0699999999999,14.21%,526.89,0.09
30.6,-11.76,📉 獲利侵蝕,2026-03,5.99,376.5,⚪ 中性觀察,2.65,N/A,新普,6121.TWO,2025,1081.2,5.223362930077691,-546.33,N/A,534.57,6.83
5.71,-19.62,📉 獲利侵蝕,2026-03,1.64,64.4000015259,⚪ 中性觀察,3.33,4.16%,致伸,4915.TW,2025,224.70000000000002,4.299065522423231,-546.61,17.61%,526.99,1.3
1.59,-13.89,📉 獲利侵蝕,2026-03,4.73,0.0,⚪ 數據不足,-5.32,2.59%,泰山,1218.TW,2025,0.0,0.0,-547.41,16.49%,533.52,0.32
17.49,-8.75,📉 獲利侵蝕,2026-03,78.29,144.5,⚪ 中性觀察,6.0,5.55%,雄獅,2731.TW,2025,652.1999999999999,3.3233670653173877,-547.51,16.93%,538.76,4.17
