股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
3504.TW      揚明光            59.5          7         55.0           15.5        3          209 📈 持有 → 繼續持有         
3508.TWO     位速             47.6         20         68.0           97.1        0          294 📈 持有 → 繼續持有         
3515.TW      華擎            222.5          8        44.44           1.91        3         -126 📈 持有 → 繼續持有         
3516.TWO     亞帝歐           19.35          6        42.86          -2.49        5           -7 📉 建議賣出              
3521.TWO     台鋼建設          13.85          8        46.15            4.4        2           51 📉 建議賣出              
3523.TWO     迎輝             16.3          3         40.0            7.9        5            5 📉 建議賣出              
3526.TWO     凡甲            293.0         20        45.45            5.6        3          850 📈 持有 → 繼續持有         
3528.TW      安馳             63.9          6        41.18           4.59        4         -193 📈 持有 → 繼續持有         
3529.TWO     力旺           2725.0         16        59.26           49.6        1         -265 📈 持有 → 繼續持有         
3530.TW      晶相光            61.8         14        100.0           3.34        0           33 📈 持有 → 繼續持有         
3532.TW      台勝科           150.5          6        57.89           45.4        3           -8 📈 持有 → 繼續持有         
3533.TW      嘉澤           1915.0         10        53.57          22.06        3          162 📈 持有 → 繼續持有         
3535.TW      晶彩科           123.0          3        59.09          25.79        6         -384 📉 建議賣出              
3540.TWO     曜越            29.75          5         40.0           1.47        4         -127 📈 持有 → 繼續持有         
