rev_yoy,prev_rev_yoy,name,symbol,est_price,prev_year,prev_eps_yoy,price,prev_eps,date,expansion,eps,pe,eps_yoy,status,om,gm,advice
109.17,-3.57,詩肯,6195.TWO,63.6,2025,-38.13,26.6499996185,0.99,2026-03,5.1200000000000045,1.5,6.285377268514151,114.29,🚀 利潤擴張,N/A,N/A,✅ 穩健價值
12.57,-1.77,兆豐金,2886.TW,91.94999999999999,2025,0.85,48.2000007629,2.36,2026-03,4.100000000000001,0.63,7.862969129347472,16.67,🏰 高護城河,33.61%,83.45%,✅ 穩健價值
12.87,13.2,聯傑,3094.TW,7.35,2025,41.18,35.6500015259,0.25,2026-03,3.8000000000000025,0.07,72.75510515489796,16.67,🏰 高護城河,-7.29%,73.82%,⚠️ 追價風險
296.51,-8.05,亞電,4939.TWO,-22.2,2025,-326.32,66.1999969482,-0.43,2026-03,3.490000000000009,0.24,0.0,300.0,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
2.45,8.14,達人網,7839.TWO,0.0,2025,18.52,42.5999984741,2.56,2026-03,3.3499999999999996,0.73,0.0,5.8,🚀 利潤擴張,N/A,N/A,⚪ 數據不足
32.83,15.88,能率亞洲,7777.TWO,12.149999999999999,2025,-16.92,37.9000015259,0.58,2026-03,3.0700000000000003,-0.25,46.79012534061729,35.9,🚀 利潤擴張,N/A,N/A,⚠️ 追價風險
68.9,12.71,米斯特,2941.TWO,100.35000000000001,2025,-27.47,32.0,2.35,2026-03,2.25,0.89,4.783258594917787,71.15,🏰 高護城河,2.03%,64.17%,✅ 穩健價值
36.86,-2.09,王道銀行,2897.TW,26.1,2025,-35.48,10.3999996185,0.61,2026-03,2.030000000000001,0.28,5.977011275000001,38.89,🏰 高護城河,32.72%,91.47%,✅ 穩健價值
42.24,1.27,佐登-KY,4190.TW,-73.20000000000002,2025,67.52,25.7000007629,-1.59,2026-03,0.9399999999999977,-0.26,0.0,43.18,🚀 利潤擴張,N/A,N/A,⚪ 數據不足
35.11,4.88,精拓科,4951.TWO,210.45,2025,40.71,76.6999969482,5.98,2026-03,0.6000000000000014,1.71,5.466856518047042,35.71,🚀 利潤擴張,N/A,N/A,✅ 穩健價值
17.29,4.5,聯邦銀,2838.TW,45.6,2025,8.94,20.3999996185,1.29,2026-03,0.5700000000000003,0.35,6.7105261902960525,17.86,🏰 高護城河,35.36%,94.34%,✅ 穩健價值
19.67,19.01,鈊象,3293.TWO,1433.8500000000001,2025,19.82,706.0,38.51,2026-03,0.28999999999999915,11.18,7.385709802280573,19.96,🏰 高護城河,59.33%,97.58%,✅ 穩健價值
-1.33,-1.96,享溫馨,7760.TW,0.0,2025,-68.78,34.5,0.68,2026-03,-0.07999999999999985,0.7,0.0,-1.41,🌑 雙重衰退,N/A,N/A,⚪ 數據不足
-1.33,-1.96,未知,7760.TWO,0.0,2025,-68.78,0.0,0.68,2026-03,-0.07999999999999985,0.7,0.0,-1.41,🌑 雙重衰退,N/A,N/A,⚪ 數據不足
16.31,-11.58,現觀科,6906.TW,49.2,2025,-48.45,70.0,1.87,2026-03,-0.3099999999999987,0.6,21.341463414634145,16.0,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
-13.62,-8.49,順藥,6535.TWO,-90.0,2025,19.44,87.1999969482,-2.05,2026-03,-0.9000000000000004,-0.72,0.0,-14.52,🌑 雙重衰退,N/A,N/A,⚪ 數據不足
12.82,7.59,第一金,2892.TW,73.8,2025,3.31,33.9500007629,1.87,2026-03,-1.0600000000000005,0.57,6.900406659126015,11.76,🏰 高護城河,35.12%,78.99%,⚪ 中性觀察
38.45,51.85,鑽石投資,6901.TW,-65.25,2025,53.38,17.7000007629,-1.38,2026-03,-1.1400000000000006,-0.42,0.0,37.31,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
14.28,13.01,合庫金,5880.TW,51.0,2025,7.94,25.5,1.36,2026-03,-1.7799999999999994,0.36,7.5,12.5,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
20.79,8.35,彰銀,2801.TW,58.949999999999996,2025,13.53,23.8500003815,1.51,2026-03,-1.8699999999999974,0.44,6.068702387150127,18.92,🏰 高護城河,38.59%,88.90%,⚪ 中性觀察
11.29,3.7,上海商銀,5876.TW,124.19999999999999,2025,10.11,45.5499992371,3.06,2026-03,-1.9099999999999984,1.05,5.501207637330919,9.38,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
63.3,58.62,立盈,7820.TWO,0.0,2025,4.79,109.5,1.76,2026-03,-2.0799999999999983,0.79,0.0,61.22,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
13.27,2.85,臺企銀,2834.TW,49.2,2025,2.44,18.0,1.26,2026-03,-3.9000000000000004,0.35,5.48780487804878,9.37,🏰 高護城河,41.10%,97.54%,⚪ 中性觀察
404.29,327.05,宏普,2536.TW,84.75,2025,422.95,19.5,3.19,2026-03,-4.2900000000000205,0.15,3.451327433628318,400.0,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
56.57,0.59,雅茗-KY,2726.TWO,-105.6,2025,-174.64,8.6599998474,-3.55,2026-03,-5.049999999999997,-0.33,0.0,51.52,🏰 高護城河,-51.18%,54.90%,⚪ 數據不足
120.31,1.94,矽力*-KY,6415.TW,228.75000000000003,2025,8.14,427.5,6.4,2026-03,-5.090000000000003,1.98,28.032786885245898,115.22,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
19.37,20.44,玉山金,2884.TW,81.0,2025,30.06,35.8499984741,2.12,2026-03,-6.640000000000001,0.62,6.638888606314814,12.73,🏰 高護城河,40.48%,91.14%,⚪ 中性觀察
56.73,12.71,瑞基,4171.TWO,-79.95,2025,8.21,19.6000003815,-1.93,2026-03,-6.729999999999997,-0.09,0.0,50.0,🏰 高護城河,-9.23%,73.67%,⚪ 數據不足
22.25,29.29,中信金,2891.TW,151.5,2025,11.73,61.5,4.08,2026-03,-7.1,1.18,6.089108910891089,15.15,🏰 高護城河,31.38%,70.98%,⚪ 中性觀察
-10.41,9.74,富邦金,2881.TW,307.35,2025,-21.56,123.5,8.37,2026-03,-9.66,2.4,6.027330405075646,-20.07,🌑 雙重衰退,22.46%,42.21%,⚪ 中性觀察
-52.83,24.13,德英,4911.TWO,80.39999999999999,2025,26.01,34.7999992371,2.18,2026-03,-10.07,0.23,6.492537171100747,-62.9,🏰 高護城河,42.63%,85.36%,⚪ 中性觀察
-98.55,130.3,皇普,2528.TW,130.95000000000002,2025,12.42,21.9500007629,3.65,2026-03,-10.710000000000008,-0.11,2.51431852954181,-109.26,🌑 雙重衰退,10.37%,15.63%,⚪ 中性觀察
17.4,11.21,正瀚-創,6534.TW,255.0,2025,-2.59,93.0,4.51,2026-03,-10.719999999999999,4.15,5.470588235294118,6.68,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
174.36,-7.09,日盛台駿,6958.TW,-70.65,2025,-280.56,18.5499992371,-2.38,2026-03,-11.030000000000001,0.2,0.0,163.33,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
13.77,6.96,台中銀,2812.TW,57.300000000000004,2025,0.0,20.3500003815,1.53,2026-03,-11.209999999999999,0.4,5.327225230759161,2.56,🏰 高護城河,51.96%,93.02%,⚪ 中性觀察
168.99,38.52,ABC-KY,6598.TW,-61.349999999999994,2025,22.83,26.7000007629,-1.96,2026-03,-11.850000000000023,0.2,0.0,157.14,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
149.28,7.08,晶宏,3141.TWO,16.65,2025,-54.31,62.2999992371,0.54,2026-03,-12.140000000000015,0.84,56.126125438828836,137.14,⚠️ 獲利稀釋,-3.65%,38.56%,❌ 暫避觀望
72.15,7.27,大將,1453.TW,-1.05,2025,100.0,11.1000003815,0.04,2026-03,-13.820000000000007,-0.05,0.0,58.33,🏰 高護城河,-2853.40%,912.85%,⚪ 數據不足
12.33,-2.04,國泰金,2882.TW,254.09999999999997,2025,-2.94,94.0,7.06,2026-03,-13.85,2.15,5.548996458087368,-1.52,🏰 高護城河,30.59%,62.29%,⚪ 中性觀察
47.42,15.47,永豐金,2890.TW,79.35,2025,4.57,39.7000007629,1.97,2026-03,-14.090000000000003,0.76,7.504726042136105,33.33,🏰 高護城河,37.14%,91.41%,⚪ 中性觀察
16.77,18.73,永冠-KY,1589.TW,-222.15,2025,65.91,5.5399999619,-2.71,2025-09,-15.41,-5.06,0.0,1.36,⚠️ 獲利稀釋,-5.22%,7.87%,⚪ 數據不足
11.99,0.06,遠東銀,2845.TW,34.800000000000004,2025,-14.85,13.3000001907,0.93,2026-03,-15.84,0.25,5.7327587028879305,-3.85,🏰 高護城河,38.22%,102.49%,⚪ 中性觀察
8.46,-14.95,大洋-KY,5907.TW,-159.0,2025,-73.66,4.8499999046,-4.55,2026-03,-15.91,-1.01,0.0,-7.45,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
76.08,33.06,華票,2820.TW,53.849999999999994,2025,31.37,16.5499992371,1.34,2026-03,-16.08,0.48,4.61002764264624,60.0,🏰 高護城河,65.42%,87.03%,⚪ 中性觀察
20.0,18.91,訊連,5203.TW,126.89999999999999,2025,-9.05,64.8000030518,3.63,2026-03,-16.12,1.34,7.659574828817968,3.88,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
98.16,1.66,寶齡富錦,1760.TW,78.60000000000001,2025,53.1,61.4000015259,2.22,2026-03,-16.340000000000003,0.6,11.717557543110686,81.82,🏰 高護城河,13.25%,52.35%,⚪ 中性觀察
197.09,9.81,直得,1597.TW,30.150000000000002,2025,-15.24,122.0,0.91,2026-03,-17.090000000000003,0.43,60.696517412935314,180.0,⚠️ 獲利稀釋,9.16%,38.83%,❌ 暫避觀望
-54.13,-30.75,上緯投控,3708.TW,545.4000000000001,2025,1276.65,96.5,35.57,2026-03,-18.21,0.13,2.6540154015401534,-72.34,🌑 雙重衰退,-95.04%,24.80%,⚪ 中性觀察
54.92,10.22,隆中,6542.TWO,-8.100000000000001,2025,-99.01,47.5,0.02,2026-03,-21.590000000000003,0.04,0.0,33.33,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
18.36,-14.47,統領,2910.TW,42.45,2025,8.85,25.75,1.23,2026-03,-21.689999999999998,0.29,9.09893992932862,-3.33,🏰 高護城河,51.79%,87.61%,⚪ 中性觀察
122.47,0.74,雃博,4106.TW,45.45,2025,5.26,24.7000007629,1.2,2026-03,-22.47,0.46,8.15181543330033,100.0,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
254.17,50.49,IET-KY,4971.TWO,45.6,2025,146.97,367.0,1.65,2026-03,-22.839999999999975,1.97,120.72368421052632,231.33,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
-6.85,-10.06,敘豐,3485.TWO,0.0,2025,-17.37,224.0,5.9,2026-03,-23.32,1.69,0.0,-30.17,🌑 雙重衰退,N/A,N/A,⚪ 數據不足
76.92,60.61,藥華藥,6446.TW,530.85,2025,53.11,1175.0,13.64,2026-03,-23.950000000000003,5.79,33.20146934162192,52.97,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
49.97,8.96,長聖,6712.TWO,177.14999999999998,2025,7.69,149.5,4.88,2026-03,-25.2,1.39,12.658763759525828,24.77,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
47.77,19.24,鑫傳,6856.TWO,83.55000000000001,2025,-36.41,45.7000007629,2.62,2026-03,-26.030000000000005,0.56,8.204668000520645,21.74,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
326.44,-11.54,伍豐,8076.TWO,9.750000000000002,2025,-90.28,23.0,0.14,2026-03,-26.439999999999998,0.16,35.38461538461538,300.0,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
-55.17,-62.17,名軒,1442.TW,116.85,2025,-57.74,29.8500003815,3.03,2026-03,-27.14,0.23,3.8318357357509627,-82.31,🌑 雙重衰退,34.02%,49.04%,⚪ 中性觀察
-6.92,91.93,雲象科技-創,7803.TW,0.0,2025,-67.15,0.0,-2.29,2026-03,-27.559999999999995,-0.78,0.0,-34.48,🌑 雙重衰退,N/A,N/A,⚪ 數據不足
-6.92,91.93,未知,7803.TWO,0.0,2025,-67.15,0.0,-2.29,2026-03,-27.559999999999995,-0.78,0.0,-34.48,🌑 雙重衰退,N/A,N/A,⚪ 數據不足
18.79,-2.27,華園,2702.TW,-24.3,2025,-234.62,13.0,-0.35,2026-03,-28.31,0.19,0.0,-9.52,🔄 轉虧為盈,10.47%,89.24%,⚪ 數據不足
28.12,11.45,雙美,4728.TWO,521.55,2025,6.9,377.0,13.33,2026-03,-28.85,4.07,10.842680471670983,-0.73,🏰 高護城河,41.97%,77.03%,⚪ 中性觀察
20.98,-20.5,森鉅,8942.TWO,78.15,2025,-66.05,38.5,1.83,2026-03,-28.87,1.05,7.389635316698657,-7.89,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
39.9,-4.59,美食-KY,2723.TW,-53.400000000000006,2025,-175.3,63.9000015259,-2.47,2026-03,-28.88,1.31,0.0,11.02,🔄 轉虧為盈,7.94%,59.54%,⚪ 數據不足
55.42,-18.16,和潤企業,6592.TW,158.4,2025,10.4,60.4000015259,4.72,2026-03,-30.67,0.76,5.719697114195076,24.75,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
542.16,29.21,廣閎科,6693.TWO,-26.700000000000003,2025,-102.7,179.5,-0.09,2026-03,-31.44999999999999,1.17,0.0,510.71,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
244.69,-17.82,泓瀚,4741.TWO,7.35,2025,-85.43,45.5499992371,0.29,2026-03,-34.69,0.31,92.95918211653063,210.0,⚠️ 獲利稀釋,3.21%,33.55%,❌ 暫避觀望
54.92,-43.98,中福,1435.TW,-14.1,2025,-51.85,20.6499996185,-0.41,2026-03,-34.92,-0.08,0.0,20.0,🏰 高護城河,-1427.47%,64.71%,⚪ 數據不足
125.1,27.85,御嵿,3522.TWO,-81.6,2025,-17.7,13.1000003815,-2.66,2026-03,-35.099999999999994,0.4,0.0,90.0,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
-63.16,-68.21,富華新,3056.TW,55.05,2025,-82.6,14.4499998093,1.07,2026-03,-36.16,0.01,3.9373296483106266,-99.32,🌑 雙重衰退,-1.56%,21.31%,⚪ 中性觀察
470.92,32.89,樂事綠能,1529.TW,45.3,2025,876.92,20.3999996185,1.01,2026-03,-37.59000000000003,0.16,6.754966761092716,433.33,⚠️ 獲利稀釋,7.13%,16.87%,⚪ 中性觀察
-64.4,23.84,強盛新,1463.TW,16.650000000000002,2025,-95.82,18.0,0.13,2026-03,-37.72999999999999,-0.01,16.216216216216214,-102.13,🌑 雙重衰退,N/A,N/A,❌ 暫避觀望
104.62,20.33,騰雲,6870.TWO,210.89999999999998,2025,40.48,319.5,7.08,2026-03,-37.95,1.1,22.72403982930299,66.67,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
-33.46,-10.07,弘煜科,6482.TWO,80.1,2025,-34.28,27.5,2.32,2026-03,-38.26,0.28,5.149812734082397,-71.72,🌑 雙重衰退,N/A,N/A,⚪ 中性觀察
94.63,-6.16,光焱科技,7728.TWO,142.5,2025,-45.05,629.0,4.92,2026-03,-38.51,1.53,66.21052631578948,56.12,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
86.87,123.22,天能綠電,7842.TWO,0.0,2025,112.83,93.0,4.01,2026-03,-39.09,1.33,0.0,47.78,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
-12.84,-4.14,溢泰實業,7818.TW,0.0,2025,-28.57,68.5999984741,5.65,2026-03,-39.849999999999994,0.88,0.0,-52.69,🌑 雙重衰退,N/A,N/A,⚪ 數據不足
-12.84,-4.14,未知,7818.TWO,0.0,2025,-28.57,0.0,5.65,2026-03,-39.849999999999994,0.88,0.0,-52.69,🌑 雙重衰退,N/A,N/A,⚪ 數據不足
130.77,9.44,泓格,3577.TWO,103.20000000000002,2025,46.3,143.0,2.37,2026-03,-39.860000000000014,1.47,20.78488372093023,90.91,🏰 高護城河,14.28%,53.43%,❌ 暫避觀望
123.55,-10.15,點晶,3288.TWO,-25.049999999999997,2025,-74.29,29.2999992371,-0.64,2026-03,-39.879999999999995,-0.08,0.0,83.67,🏰 高護城河,6.07%,71.52%,⚪ 數據不足
97.36,9.98,群益期,6024.TW,207.15,2025,-6.01,63.7000007629,5.48,2026-03,-40.22,1.76,4.612599620774801,57.14,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
50.51,60.07,沛爾生醫-創,6949.TW,-235.35000000000002,2025,44.38,991.0,-7.23,2026-03,-40.43,-1.18,0.0,10.08,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
-6.55,2.34,億而得,6423.TWO,27.450000000000003,2025,-39.36,66.8000030518,0.58,2026-03,-40.510000000000005,0.28,36.502733908087436,-47.06,🌑 雙重衰退,N/A,N/A,❌ 暫避觀望
0.49,-8.56,旅天下,6961.TWO,0.0,2025,16.53,52.9000015259,4.23,2026-03,-40.620000000000005,1.9,0.0,-40.13,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
40.9,-22.14,淳紳,4529.TWO,-28.05,2025,42.64,4.3000001907,-0.74,2026-03,-40.9,-0.17,0.0,0.0,🏰 高護城河,-1090.16%,59.04%,⚪ 數據不足
81.21,72.77,川湖,2059.TW,3584.3999999999996,2025,59.82,7750.0,103.23,2026-03,-42.38999999999999,36.58,32.432206226983595,38.82,🏰 高護城河,69.19%,76.10%,❌ 暫避觀望
77.29,19.97,華景電,6788.TWO,626.85,2025,31.09,344.5,17.36,2026-03,-44.06000000000001,4.49,8.243598947116535,33.23,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
153.86,2.72,寒舍,2739.TW,85.95,2025,-56.22,35.1500015259,2.36,2026-03,-44.18000000000001,1.3,6.134380720052356,109.68,⚠️ 獲利稀釋,12.46%,44.04%,⚪ 中性觀察
-37.96,-55.31,理銘,6212.TWO,157.95000000000002,2025,-34.98,28.2999992371,3.96,2026-03,-44.419999999999995,0.4,2.687559281775878,-82.38,🌑 雙重衰退,N/A,N/A,⚪ 中性觀察
124.98,187.82,倍利科,7822.TW,0.0,2025,279.4,860.0,14.04,2026-03,-46.32000000000001,4.93,0.0,78.66,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
11.65,5.26,公勝保經,6028.TWO,0.0,2025,-34.17,78.6999969482,7.86,2026-03,-46.75,2.48,0.0,-35.1,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
47.19,4.64,系微,6231.TWO,235.35,2025,-9.63,230.0,6.66,2026-03,-47.19,1.7,14.659018483110263,0.0,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
47.02,-4.62,中租-KY,5871.TW,431.25,2025,-13.92,122.5,11.24,2026-03,-47.68,3.26,4.260869565217392,-0.66,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
142.03,5.54,固緯,2423.TW,111.3,2025,20.66,76.0,2.92,2026-03,-48.0,1.3,10.242587601078167,94.03,🏰 高護城河,18.42%,51.76%,⚪ 中性觀察
88.8,-36.07,微程式,7721.TW,22.050000000000004,2025,-82.84,61.0,0.55,2026-03,-48.8,0.21,41.496598639455776,40.0,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
67.15,-16.98,商丞,8277.TWO,-14.85,2025,48.61,7.9000000954,-0.37,2026-03,-48.970000000000006,-0.09,0.0,18.18,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
1122.35,-47.33,聯合再生,3576.TW,-10.5,2025,41.22,18.4500007629,-0.77,2026-03,-49.61999999999989,1.07,0.0,1072.73,🔄 轉虧為盈,-63.16%,-18.77%,⚪ 數據不足
-19.71,12.72,耀穎,7772.TWO,0.0,2025,43.08,98.0,1.86,2026-03,-52.29,0.35,0.0,-72.0,🌑 雙重衰退,N/A,N/A,⚪ 數據不足
9.64,-5.92,達爾膚,6523.TWO,283.05,2025,-26.4,89.3000030518,7.78,2026-03,-54.99,1.88,4.732379599989401,-45.35,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
-18.25,18.06,民盛,7811.TWO,0.0,2025,-10.5,71.0,8.1,2026-03,-55.010000000000005,1.09,0.0,-73.26,🌑 雙重衰退,N/A,N/A,⚪ 數據不足
98.26,10.0,凌陽創新,5236.TWO,333.00000000000006,2025,4.12,144.5,8.59,2026-03,-55.470000000000006,2.97,6.5090090090090085,42.79,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
100.17,12.23,長佳智能,6841.TWO,34.35,2025,183.87,58.2000007629,0.89,2026-03,-55.730000000000004,0.26,25.414847494716156,44.44,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
-44.23,128.22,台生材,6649.TWO,50.099999999999994,2025,3600.0,37.75,1.4,2026-03,-55.77,0.0,11.302395209580839,-100.0,🌑 雙重衰退,N/A,N/A,⚪ 中性觀察
74.15,-2.68,遠百,2903.TW,55.35000000000001,2025,-5.49,22.2000007629,1.56,2026-03,-55.970000000000006,0.39,6.016260369349593,18.18,🏰 高護城河,14.06%,54.41%,⚪ 中性觀察
356.31,16.02,泰藝,8289.TWO,-4.65,2025,-90.0,44.7000007629,0.04,2026-03,-56.31,0.28,0.0,300.0,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
59.84,-2.7,龍巖,5530.TWO,101.10000000000001,2025,-28.2,48.4000015259,2.75,2026-03,-56.580000000000005,0.95,7.1810091284718105,3.26,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
162.75,-0.57,泰豐,2102.TW,25.500000000000004,2025,721.43,18.8500003815,6.28,2026-03,-57.19,0.01,11.08823551852941,105.56,⚠️ 獲利稀釋,-167.95%,20.10%,⚪ 中性觀察
141.56,297.52,浩泰,4131.TWO,-19.05,2025,36.07,33.9500007629,-0.78,2026-03,-57.69,-0.05,0.0,83.87,⚠️ 獲利稀釋,-26.13%,34.86%,⚪ 數據不足
-17.97,-60.41,京城,2524.TW,79.80000000000001,2025,-77.57,36.9500007629,1.71,2026-03,-57.870000000000005,0.36,6.945488865206766,-75.84,🌑 雙重衰退,N/A,N/A,⚪ 中性觀察
27.71,-6.86,台微醫,6767.TWO,-6.75,2025,60.8,25.4500007629,-0.49,2026-03,-58.480000000000004,0.09,0.0,-30.77,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
65.98,6.61,美吾華,1731.TW,55.2,2025,4.62,20.6499996185,1.36,2026-03,-58.480000000000004,0.43,5.6114129398097825,7.5,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
71.91,9.49,東洋,4105.TWO,237.29999999999998,2025,7.55,78.0999984741,6.27,2026-03,-58.529999999999994,1.78,4.9367887783881175,13.38,🏰 高護城河,21.51%,56.36%,⚪ 中性觀察
55.78,8.61,愛派司,6918.TW,200.99999999999997,2025,-1.21,71.8000030518,5.16,2026-03,-59.980000000000004,1.39,5.358209182970151,-4.2,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
-17.44,-15.04,長廣,7795.TW,0.0,2025,-26.3,456.5,3.11,2026-03,-60.09,0.21,0.0,-77.53,🌑 雙重衰退,N/A,N/A,⚪ 數據不足
46.86,18.71,宏�硒撥s,7794.TWO,0.0,2025,169.31,29.0,2.72,2026-03,-61.379999999999995,0.53,0.0,-14.52,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
74.83,-8.29,軒郁,6703.TWO,330.59999999999997,2025,-2.0,104.0,9.9,2026-03,-62.099999999999994,1.87,4.718693284936479,12.73,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
90.14,19.79,東生華,8432.TWO,136.79999999999998,2025,23.05,50.0999984741,3.63,2026-03,-62.29,1.01,5.493420885317983,27.85,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
32.15,14.61,意藍,6925.TWO,103.2,2025,8.39,54.2000007629,3.11,2026-03,-62.51,0.39,7.877907087630813,-30.36,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
131.64,-35.31,樂威科-KY,4154.TWO,-76.65,2025,57.28,12.25,-1.82,2026-03,-62.719999999999985,-0.25,0.0,68.92,⚠️ 獲利稀釋,-77.27%,33.80%,⚪ 數據不足
-8.7,24.42,華洋精機,6983.TWO,0.0,2025,14.65,324.0,4.46,2026-03,-62.94,0.19,0.0,-71.64,🌑 雙重衰退,N/A,N/A,⚪ 數據不足
82.57,-1.49,宏正,6277.TW,118.35000000000001,2025,-25.6,76.0,3.08,2026-03,-63.88999999999999,1.08,9.632446134347274,18.68,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
53.3,12.25,富榮綱,3115.TWO,-20.4,2025,57.53,8.029999733,-0.44,2026-03,-64.41,-0.1,0.0,-11.11,🏰 高護城河,-377.43%,100.00%,⚪ 數據不足
119.02,33.33,精測,6510.TWO,1138.3500000000001,2025,95.56,2565.0,30.41,2026-03,-64.5,10.43,33.79891948873369,54.52,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
131.47,-2.04,凌陽,2401.TW,-11.55,2025,-181.82,26.3999996185,-0.37,2026-03,-64.8,-0.02,0.0,66.67,⚠️ 獲利稀釋,-9.00%,45.66%,⚪ 數據不足
53.08,-27.25,金麗科,3228.TWO,-77.55,2025,-491.18,158.0,-2.03,2026-03,-65.32,-0.55,0.0,-12.24,🏰 高護城河,-58.74%,58.46%,⚪ 數據不足
177.04,2.06,大億金茂,8107.TWO,-25.8,2025,-129.28,11.6499996185,-0.53,2026-03,-65.49999999999999,0.03,0.0,111.54,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
165.56,-1.99,昆盈,2365.TW,10.65,2025,-50.0,29.2999992371,0.32,2026-03,-65.56,0.14,41.26760455929577,100.0,⚠️ 獲利稀釋,1.38%,39.89%,❌ 暫避觀望
1985.02,41.93,宇瞻,8271.TW,396.44999999999993,2025,209.22,184.0,6.7,2026-03,-65.57999999999993,14.54,6.9617858494135465,1919.44,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
20.45,7.0,晶心科,6533.TW,-405.15,2025,-20600.0,231.0,-8.2,2026-03,-65.58,-3.28,0.0,-45.13,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
128.72,-3.78,智冠,5478.TWO,304.65000000000003,2025,4.25,98.4000015259,7.93,2026-03,-65.6,2.39,4.8449040633136375,63.12,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
52.46,37.43,邦睿生技-創,6955.TW,153.0,2025,30.28,112.5,4.13,2026-03,-65.85,0.97,11.029411764705882,-13.39,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
2.71,157.54,醣聯,4168.TWO,-77.1,2025,0.95,23.3500003815,-2.16,2026-03,-66.11999999999999,-0.67,0.0,-63.41,📉 獲利侵蝕,-2058.21%,19.48%,⚪ 數據不足
99.75,36.07,富野,2736.TWO,-66.15,2025,0.0,11.75,-1.83,2026-03,-66.42,-0.1,0.0,33.33,🏰 高護城河,-9.65%,51.65%,⚪ 數據不足
100.81,-99.4,悅城,6405.TW,-52.05,2025,-68.0,41.75,-1.26,2026-03,-67.48,-0.26,0.0,33.33,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
111.76,85.22,意騰-KY,7749.TW,438.15000000000003,2025,67.87,353.0,11.77,2026-03,-69.93,3.56,12.084902430674425,41.83,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
130.07,40.64,信驊,5274.TWO,3805.05,2025,52.82,12915.0,103.92,2026-03,-70.53999999999999,37.41,50.91260298813419,59.53,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
