status,advice,gm,eps_yoy,rev_yoy,om,prev_rev_yoy,name,eps,pe,date,symbol,price,expansion,prev_year,prev_eps,est_price,prev_eps_yoy
📉 獲利侵蝕,⚪ 中性觀察,N/A,-22.14,325.07,N/A,-9.71,美利達,1.09,6.183689507054632,2026-03,9914.TW,78.0999984741,-347.21,2025,4.01,189.45000000000002,271.37
📉 獲利侵蝕,⚪ 中性觀察,27.43%,-1.8,345.63,9.66%,20.09,揚秦,1.65,6.477483035163479,2026-03,2755.TWO,105.0,-347.43,2025,6.44,243.15,8.73
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,75.56,423.28,N/A,27.49,大世科,0.79,10.173610846197917,2026-03,8099.TWO,58.5999984741,-347.71999999999997,2025,2.53,86.39999999999999,9.52
📉 獲利侵蝕,⚪ 中性觀察,23.17%,-35.44,312.37,15.06%,-20.24,冠德,0.52,5.735293868316994,2026-03,2520.TW,35.0999984741,-347.81,2025,2.61,91.79999999999998,-74.55
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,19.73,367.88,N/A,26.29,迅得,1.76,10.242214532871973,2026-03,6438.TW,148.0,-348.15,2025,5.24,216.75,-29.85
⚠️ 獲利稀釋,⚪ 中性觀察,23.25%,30.43,379.26,11.86%,1.71,智伸科,2.7,13.752743233357716,2026-03,4551.TW,188.0,-348.83,2025,6.04,205.05,-27.14
⚠️ 獲利稀釋,⚪ 中性觀察,24.08%,17.41,366.95,10.67%,11.38,敦陽科,2.63,7.6700434153400865,2026-03,2480.TW,159.0,-349.53999999999996,2025,8.0,310.95,6.67
⚠️ 獲利稀釋,⚪ 中性觀察,25.55%,76.56,426.15,14.07%,12.63,大成鋼,1.17,6.149584698878117,2026-03,2027.TW,44.4000015259,-349.59,2025,2.88,108.3,77.93
📉 獲利侵蝕,⚪ 數據不足,N/A,-10.0,340.82,N/A,1.42,無敵,-0.11,0.0,2026-03,8201.TW,12.1499996185,-350.82,2025,-0.35,-16.950000000000003,60.23
📉 獲利侵蝕,⚪ 中性觀察,N/A,-2.38,349.07,N/A,-0.42,環泥,0.41,4.617391171669565,2026-03,1104.TW,26.5499992371,-351.45,2025,2.56,86.25,18.52
📉 獲利侵蝕,❌ 暫避觀望,N/A,-33.33,318.51,N/A,9.13,系統電,0.09,100.37037178314813,2026-03,5309.TWO,54.2000007629,-351.84,2025,0.27,8.100000000000001,-57.38
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,828.57,1180.75,N/A,-4.85,宜新實業,0.51,6.830708811614173,2026-03,4440.TW,17.3500003815,-352.17999999999995,2025,1.14,38.1,-35.23
📉 獲利侵蝕,⚪ 中性觀察,N/A,-58.62,293.96,N/A,-30.87,匯僑設計,0.12,6.351963630981873,2026-03,6754.TW,42.0499992371,-352.58,2025,3.41,99.3,-46.72
⚠️ 獲利稀釋,❌ 暫避觀望,28.58%,49.0,401.75,19.80%,46.42,台光電,14.9,47.250301400352406,2026-03,2383.TW,5095.0,-352.75,2025,41.67,1617.45,47.96
📉 獲利侵蝕,❌ 暫避觀望,N/A,-197.83,155.69,N/A,20.19,安鈦克,-0.9,18.669725120642198,2026-03,6276.TWO,20.3500003815,-353.52,2025,0.92,16.35,142.59
📉 獲利侵蝕,⚪ 中性觀察,N/A,-66.84,286.97,N/A,-14.72,峰源-KY,0.63,2.9457364998191213,2026-03,6807.TW,34.2000007629,-353.81000000000006,2025,4.69,174.14999999999998,-47.18
📉 獲利侵蝕,⚪ 中性觀察,23.90%,-36.27,318.21,11.87%,26.66,京鼎,4.28,6.551392891450528,2026-03,3413.TW,341.0,-354.47999999999996,2025,21.44,780.75,-12.83
📉 獲利侵蝕,⚪ 中性觀察,N/A,-48.65,306.21,N/A,-1.74,大汽電,0.38,7.649186118824595,2026-03,8931.TWO,42.2999992371,-354.85999999999996,2025,1.87,82.94999999999999,-19.4
📉 獲利侵蝕,❌ 暫避觀望,30.58%,-58.82,296.16,1.57%,-2.6,合勤控,0.29,16.989050816459855,2026-03,3704.TW,46.5499992371,-354.98,2025,1.56,41.1,10.87
📉 獲利侵蝕,⚪ 數據不足,26.86%,-117.65,237.64,-13.38%,-21.77,川寶,-0.74,0.0,2026-03,1595.TWO,56.0999984741,-355.28999999999996,2025,-1.95,-88.5,-3800.0
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,216.67,572.52,N/A,50.12,和椿,1.14,19.105057772023343,2026-03,6215.TW,98.1999969482,-355.85,2025,2.08,77.10000000000001,-1.42
⚠️ 獲利稀釋,❌ 暫避觀望,20.30%,71.43,428.07,1.48%,-0.7,建大,0.12,61.37930771413794,2026-03,2106.TW,17.7999992371,-356.64,2025,0.13,4.35,-90.0
⚠️ 獲利稀釋,⚪ 中性觀察,17.20%,18.72,376.47,7.03%,6.01,士電,2.79,11.389337641357027,2026-03,1503.TW,211.5,-357.75,2025,6.27,278.55,7.92
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,171.43,529.33,N/A,-10.21,萬年清,0.05,234.11764257117648,2026-03,6624.TWO,39.7999992371,-357.90000000000003,2025,0.36,2.5500000000000003,-52.17
📉 獲利侵蝕,⚪ 數據不足,N/A,-117.39,242.37,N/A,-2.54,攸泰科技,-0.04,0.0,2026-03,6928.TW,52.7000007629,-359.76,2025,-0.73,-11.1,6.41
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,35.38,395.54,N/A,-5.62,紅木-KY,-0.42,92.50000173409083,2026-03,8426.TWO,20.3500003815,-360.16,2025,1.85,3.300000000000003,-63.22
📉 獲利侵蝕,⚪ 中性觀察,18.84%,-88.89,271.35,5.60%,-6.46,維熹,0.15,5.206985769728331,2026-03,3501.TW,40.25,-360.24,2025,3.0,115.95,-50.98
📉 獲利侵蝕,⚪ 中性觀察,18.72%,-14.23,346.01,9.93%,-18.5,廣隆,2.11,6.403688524590164,2026-03,1537.TW,125.0,-360.24,2025,7.95,292.8,-32.28
📉 獲利侵蝕,⚪ 中性觀察,24.39%,-3.52,356.78,9.60%,15.8,豐達科,1.92,9.007832898172323,2026-03,3004.TW,138.0,-360.29999999999995,2025,5.85,229.8,-24.15
📉 獲利侵蝕,⚪ 中性觀察,13.69%,-44.8,315.63,-4.13%,-10.32,台南,0.69,6.8537413668367355,2026-03,1473.TW,20.1499996185,-360.43,2025,0.57,44.1,-81.13
⚠️ 獲利稀釋,⚪ 中性觀察,23.03%,23.93,384.64,7.70%,16.19,奇鈦科,1.45,14.59119496855346,2026-03,3430.TWO,116.0,-360.71,2025,3.15,119.25,-34.24
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,47.0,408.08,N/A,-7.74,乙盛-KY,1.47,7.859648988956141,2026-03,5243.TW,89.5999984741,-361.08,2025,4.4,171.0,30.95
📉 獲利侵蝕,⚪ 數據不足,27.89%,-188.89,172.23,-1.07%,0.72,鈺德,-0.07,0.0,2026-03,3050.TW,11.6999998093,-361.12,2025,0.04,-2.7,-92.73
📉 獲利侵蝕,⚪ 中性觀察,37.66%,-46.72,315.93,28.21%,30.08,京元電子,1.87,12.253641816623825,2026-03,2449.TW,286.0,-362.65,2025,9.01,350.09999999999997,41.67
📉 獲利侵蝕,⚪ 中性觀察,N/A,-60.0,303.38,N/A,19.79,微矽電子-創,0.12,14.951219326121953,2026-03,8162.TW,61.2999992371,-363.38,2025,1.57,61.49999999999999,23.62
⚠️ 獲利稀釋,❌ 暫避觀望,42.12%,208.82,572.88,18.24%,95.35,大量,3.19,34.78260869565217,2026-03,3167.TW,688.0,-364.06,2025,8.13,296.70000000000005,474.47
🔄 轉虧為盈,⚪ 數據不足,N/A,-83.87,280.38,N/A,4.18,盛達,0.05,0.0,2026-03,3027.TW,19.8999996185,-364.25,2025,-1.06,-12.75,-342.86
⚠️ 獲利稀釋,⚪ 中性觀察,25.47%,25.22,390.24,17.08%,11.54,健鼎,5.61,8.295872496935022,2026-03,3044.TW,406.0,-365.02,2025,19.45,734.1,21.94
⚠️ 獲利稀釋,⚪ 數據不足,N/A,44.0,409.13,N/A,-25.69,嘉聯益,-0.56,0.0,2026-03,6153.TW,16.8500003815,-365.13,2025,-4.38,-148.64999999999998,0.46
⚠️ 獲利稀釋,❌ 暫避觀望,24.27%,28.41,396.55,12.13%,7.81,大毅,1.14,16.027874564459932,2026-03,2478.TW,138.0,-368.14,2025,3.45,129.14999999999998,8.95
📉 獲利侵蝕,❌ 暫避觀望,N/A,-57.14,311.46,N/A,10.87,鈞寶,0.18,53.79629488342593,2026-03,6155.TW,58.0999984741,-368.59999999999997,2025,0.74,16.2,-23.71
⚠️ 獲利稀釋,⚪ 中性觀察,25.29%,9.68,378.36,9.12%,-16.0,南帝,0.34,13.937198251932369,2026-03,2108.TW,28.8500003815,-368.68,2025,0.83,31.049999999999997,-27.19
🔄 轉虧為盈,⚪ 數據不足,N/A,105.36,474.55,N/A,0.45,亞崴,0.18,0.0,2026-03,1530.TW,30.5,-369.19,2025,-2.45,-137.25,-152.78
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,33.78,403.64,N/A,20.29,國統,0.99,5.441329338099689,2026-03,8936.TWO,52.4000015259,-369.86,2025,4.08,144.45,21.07
🔄 轉虧為盈,⚪ 數據不足,29.42%,-97.67,273.28,-21.05%,1.86,喬鼎,0.02,0.0,2026-03,3057.TW,16.1499996185,-370.95,2025,-0.88,-14.55,46.34
📉 獲利侵蝕,❌ 暫避觀望,N/A,-30.0,341.24,N/A,17.01,振發,0.28,18.299319468367347,2026-03,5426.TWO,26.8999996185,-371.24,2025,0.52,22.05,-47.47
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,71.21,442.71,N/A,-3.92,榮惠-KY創,2.26,8.113354037267081,2026-03,6924.TW,104.5,-371.5,2025,5.68,193.2,-16.96
📉 獲利侵蝕,⚪ 中性觀察,N/A,-66.33,305.92,N/A,-2.95,育富,0.33,5.521023905466179,2026-03,6194.TWO,30.2000007629,-372.25,2025,2.19,82.05000000000001,-47.23
📉 獲利侵蝕,⚪ 中性觀察,17.29%,-36.54,336.21,2.75%,-13.1,世鎧,0.33,5.9259259259259265,2026-03,2063.TWO,24.0,-372.75,2025,1.72,60.75,-10.88
⚠️ 獲利稀釋,⚪ 中性觀察,21.67%,133.33,507.12,8.17%,60.25,佳能,0.73,12.61111082853704,2026-03,2374.TW,68.0999984741,-373.78999999999996,2025,2.44,80.99999999999999,28.57
📉 獲利侵蝕,⚪ 中性觀察,21.42%,-58.06,315.88,4.13%,-13.21,志豐,0.26,6.874999843668032,2026-03,3206.TWO,33.5499992371,-373.94,2025,2.02,73.20000000000002,-50.73
📉 獲利侵蝕,⚪ 中性觀察,N/A,-21.74,352.87,N/A,-5.94,華豫寧,0.9,4.074675489816017,2026-03,6474.TWO,37.6500015259,-374.61,2025,3.49,138.6,19.85
⚠️ 獲利稀釋,❌ 暫避觀望,21.29%,23.33,398.73,3.94%,-7.93,長興,0.37,17.89625316256484,2026-03,1717.TW,62.0999984741,-375.40000000000003,2025,1.41,52.050000000000004,-9.62
⚠️ 獲利稀釋,❌ 暫避觀望,21.81%,37.5,412.92,6.31%,10.07,希華,0.33,50.65693542036496,2026-03,2484.TW,69.4000015259,-375.42,2025,0.65,20.55,-34.34
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,103.13,478.88,N/A,6.75,台虹,0.65,56.888888888888886,2026-03,8039.TW,256.0,-375.75,2025,2.07,67.5,-11.69
⚠️ 獲利稀釋,❌ 暫避觀望,17.62%,70.24,446.0,5.81%,5.01,禾伸堂,2.86,40.382387022016225,2026-03,3026.TW,697.0,-375.76,2025,6.58,258.9,12.1
⚠️ 獲利稀釋,⚪ 中性觀察,18.01%,183.33,559.82,2.40%,0.02,力致,0.17,9.10902660588511,2026-03,3483.TWO,77.6999969482,-376.49,2025,3.74,127.95000000000002,-53.89
📉 獲利侵蝕,⚪ 中性觀察,N/A,-94.38,283.66,N/A,-2.38,圓裕,0.05,13.333333494303796,2026-03,6835.TW,31.6000003815,-378.04,2025,0.97,35.550000000000004,-76.35
📉 獲利侵蝕,⚪ 中性觀察,N/A,-4.8,374.33,N/A,-6.57,豐祥-KY,3.59,6.627516778523491,2026-03,5288.TW,197.5,-379.13,2025,12.25,446.99999999999994,-27.39
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,233.33,612.53,N/A,237.84,長園科,0.24,17.607655137368422,2026-03,8038.TWO,36.7999992371,-379.19999999999993,2025,0.92,31.350000000000005,160.13
📉 獲利侵蝕,⚪ 中性觀察,N/A,-62.96,316.24,N/A,-11.42,菱光,0.37,4.255836575875486,2026-03,8249.TW,43.75,-379.2,2025,4.03,154.2,15.99
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,82.43,461.95,N/A,2.49,龍德造船,2.7,9.624739402362751,2026-03,6753.TW,138.5,-379.52,2025,5.98,215.85000000000002,-6.72
📉 獲利侵蝕,⚪ 中性觀察,18.31%,-11.76,368.25,4.93%,-4.56,三陽工業,1.37,4.098582090675219,2026-03,2206.TW,60.7000007629,-380.01,2025,5.78,222.15,-3.34
📉 獲利侵蝕,⚪ 中性觀察,18.21%,-53.45,326.78,6.19%,-4.72,六暉-KY,0.27,4.84682705,2026-03,2115.TW,22.1499996185,-380.22999999999996,2025,1.58,68.55000000000001,-22.93
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,1.47,382.05,N/A,-12.83,�矬�,0.61,9.23515999152968,2026-03,8349.TWO,40.4500007629,-380.58,2025,1.93,65.7,-53.88
📉 獲利侵蝕,⚪ 中性觀察,N/A,-41.38,339.61,N/A,-4.54,豐泰,0.68,6.0777387854947,2026-03,9910.TW,68.8000030518,-380.99,2025,5.1,169.8,-14.14
📉 獲利侵蝕,⚪ 中性觀察,18.10%,-48.1,335.22,4.42%,10.54,利機,0.41,13.77079482439926,2026-03,3444.TWO,74.5,-383.32000000000005,2025,2.15,81.15,-10.04
📉 獲利侵蝕,⚪ 中性觀察,23.02%,-39.39,344.48,3.03%,-2.31,德淵,0.2,11.222222646055556,2026-03,4720.TW,20.2000007629,-383.87,2025,0.74,27.0,-47.52
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,350.0,734.16,N/A,-14.5,北基,0.18,27.77777777777778,2026-03,8927.TWO,20.0,-384.15999999999997,2025,0.35,10.799999999999999,-72.09
📉 獲利侵蝕,❌ 暫避觀望,N/A,-322.22,62.97,N/A,42.33,天擎,-0.2,269.99999455071435,2026-03,6708.TWO,37.7999992371,-385.19000000000005,2025,0.25,2.0999999999999996,180.65
📉 獲利侵蝕,⚪ 中性觀察,5.67%,-81.61,304.43,-1.94%,-26.56,陽明,0.41,4.1873963515754555,2026-03,2609.TW,50.5,-386.04,2025,4.9,180.9,-73.34
⚠️ 獲利稀釋,⚪ 中性觀察,17.44%,85.0,471.2,-0.45%,12.58,全漢,0.37,13.34916882729216,2026-03,3015.TW,56.2000007629,-386.2,2025,1.86,63.15,-13.89
⚠️ 獲利稀釋,⚪ 中性觀察,43.42%,173.28,559.52,-66.51%,-10.43,吉祥全,0.85,13.899082218853213,2026-03,2491.TW,30.2999992371,-386.24,2025,1.43,32.699999999999996,457.5
📉 獲利侵蝕,❌ 暫避觀望,N/A,-87.5,299.04,N/A,0.3,大井泵浦,0.1,30.644172247177913,2026-03,6982.TWO,49.9500007629,-386.54,2025,0.06,24.45,-97.61
📉 獲利侵蝕,⚪ 中性觀察,8.05%,-17.98,371.35,-11.23%,70.72,三一東林,-1.05,2.44878950066108,2026-03,3609.TWO,26.2999992371,-389.33000000000004,2025,6.42,161.1,248.27
🔄 轉虧為盈,⚪ 數據不足,18.44%,150.0,540.0,1.17%,4.75,明泰,0.1,0.0,2026-03,3380.TW,30.6000003815,-390.0,2025,-0.36,-15.3,-190.0
⚠️ 獲利稀釋,⚪ 中性觀察,19.71%,13.27,403.57,10.58%,-0.31,台灣大,1.37,9.388097233864208,2026-03,3045.TW,112.0,-390.3,2025,4.77,178.95,4.58
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,13.58,404.06,N/A,-10.76,世豐,0.92,16.08040201005025,2026-03,2065.TWO,32.0,-390.48,2025,1.12,29.85,-67.92
📉 獲利侵蝕,❌ 暫避觀望,N/A,-58.33,332.87,N/A,6.19,金利食安,0.05,17.073170731707318,2026-03,7743.TWO,21.0,-391.2,2025,0.57,18.45,-69.73
📉 獲利侵蝕,❌ 暫避觀望,N/A,-63.64,327.76,N/A,8.46,熒茂,0.04,50.6578947368421,2026-03,4729.TWO,19.25,-391.4,2025,0.16,5.7,-60.0
📉 獲利侵蝕,⚪ 中性觀察,N/A,-9.83,381.69,N/A,-4.4,漢科,1.56,7.522356654392424,2026-03,3402.TWO,143.0,-391.52,2025,7.5,285.15000000000003,10.62
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,5.92,398.1,N/A,27.06,華星光,1.62,31.418658442559757,2026-03,4979.TWO,407.5,-392.18,2025,5.43,194.54999999999998,43.01
📉 獲利侵蝕,⚪ 數據不足,21.21%,-3.03,389.42,-6.90%,-10.11,飛宏,-0.34,0.0,2026-03,2457.TW,24.6000003815,-392.45,2025,-1.48,-58.35,-410.42
📉 獲利侵蝕,⚪ 中性觀察,N/A,-50.0,342.65,N/A,-13.43,至興,0.29,9.276094019225589,2026-03,4535.TWO,27.5499992371,-392.65,2025,1.3,44.550000000000004,-46.94
📉 獲利侵蝕,❌ 暫避觀望,25.04%,-55.56,337.41,8.41%,16.57,映興,0.08,63.4883703188372,2026-03,3597.TWO,27.2999992371,-392.97,2025,0.34,6.450000000000001,-74.05
📉 獲利侵蝕,⚪ 中性觀察,26.65%,-50.0,343.32,5.06%,11.14,宏致,0.67,8.940397350993377,2026-03,3605.TW,94.5,-393.32,2025,4.35,158.55,74.89
⚠️ 獲利稀釋,⚪ 數據不足,8.14%,14.29,408.48,-46.94%,-0.82,永邑-KY,-0.3,0.0,2026-03,2939.TW,19.0,-394.19,2025,-3.68,-148.5,-24.32
📉 獲利侵蝕,⚪ 數據不足,N/A,0.0,394.41,N/A,-31.37,佑華,-0.55,0.0,2026-03,8024.TWO,15.6999998093,-394.41,2025,-2.55,-97.19999999999999,-121.74
🌑 雙重衰退,⚪ 數據不足,37.85%,-466.67,-71.35,-47.25%,-89.32,聯上,-0.22,0.0,2026-03,4113.TWO,14.8500003815,-395.32000000000005,2025,-0.43,-12.0,-112.91
📉 獲利侵蝕,⚪ 中性觀察,N/A,-55.22,340.44,N/A,10.46,志強-KY,1.2,3.9774647027661976,2026-03,6768.TW,70.5999984741,-395.65999999999997,2025,6.77,266.25,-17.06
📉 獲利侵蝕,⚪ 中性觀察,N/A,-187.5,208.18,N/A,-7.81,智基,-0.07,3.606020842552356,2026-03,6294.TWO,27.5499992371,-395.68,2025,2.78,114.60000000000001,55.31
📉 獲利侵蝕,⚪ 中性觀察,N/A,-79.51,316.5,N/A,5.05,來億-KY,0.75,5.62396006655574,2026-03,6890.TW,169.0,-396.01,2025,13.02,450.75,-14.96
📉 獲利侵蝕,⚪ 中性觀察,N/A,-51.61,344.45,N/A,13.71,華孚,0.3,5.414364746256905,2026-03,6235.TW,39.2000007629,-396.06,2025,2.9,108.60000000000001,-2.36
🔄 轉虧為盈,⚪ 數據不足,N/A,-22.58,374.82,N/A,-2.42,耀億,0.24,0.0,2026-03,4430.TWO,17.0,-397.4,2025,-0.19,-9.9,67.24
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,259.52,657.4,N/A,-7.61,宏捷科,1.51,15.728900255754475,2026-03,8086.TWO,123.0,-397.88,2025,3.36,117.30000000000001,26.79
⚠️ 獲利稀釋,❌ 暫避觀望,22.14%,73.33,471.97,8.52%,28.87,景碩,1.17,96.5559655596556,2026-03,3189.TW,785.0,-398.64000000000004,2025,3.51,121.94999999999999,3072.73
⚠️ 獲利稀釋,⚪ 數據不足,17.58%,40.0,438.93,8.28%,-12.57,和益,0.55,0.0,2026-03,1709.TW,0.0,-398.93,2025,1.23,0.0,-20.13
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,93.47,492.63,N/A,51.55,勤誠,10.73,16.244493392070485,2026-03,8210.TW,1180.0,-399.15999999999997,2025,29.06,1089.6,77.66
🔄 轉虧為盈,⚪ 數據不足,N/A,186.96,586.98,N/A,191.86,金耘國際,0.2,0.0,2026-03,4950.TWO,16.1499996185,-400.02,2025,-0.36,-11.850000000000001,23.4
📉 獲利侵蝕,⚪ 數據不足,N/A,-386.36,14.56,N/A,-23.56,錼創科技-KY創,-2.14,0.0,2026-03,6854.TW,100.5,-400.92,2025,-1.02,-149.25000000000003,-276.79
📉 獲利侵蝕,⚪ 數據不足,15.04%,-66.67,334.65,-80.56%,28.81,郡都開發,-0.05,0.0,2026-03,4402.TWO,16.1000003815,-401.32,2025,-0.13,-5.3999999999999995,-44.44
⚠️ 獲利稀釋,❌ 暫避觀望,15.77%,428.33,830.09,6.82%,13.75,欣興,3.28,86.65377176015474,2026-03,3037.TW,896.0,-401.76000000000005,2025,4.38,155.1,18.07
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,72.73,474.91,N/A,3.13,達輝-KY,0.57,5.990565797830189,2026-03,5276.TWO,19.0499992371,-402.18,2025,1.14,47.699999999999996,54.05
⚠️ 獲利稀釋,❌ 暫避觀望,37.12%,154.9,557.65,5.53%,-2.19,志信,0.28,16.964285714285715,2026-03,2611.TW,14.25,-402.75,2025,0.52,12.6,-68.29
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,350.0,752.81,N/A,-8.11,松普,0.09,33.06818225159091,2026-03,5488.TWO,14.5500001907,-402.80999999999995,2025,0.11,6.6,1000.0
⚠️ 獲利稀釋,❌ 暫避觀望,21.28%,4.44,407.81,6.05%,-3.28,健和興,0.47,31.66666626932292,2026-03,3003.TW,60.7999992371,-403.37,2025,0.99,28.799999999999997,-74.48
📉 獲利侵蝕,❌ 暫避觀望,22.67%,-53.75,349.69,3.55%,3.73,時碩工業,0.37,30.173913706913037,2026-03,4566.TW,69.4000015259,-403.44,2025,1.36,34.50000000000001,-41.88
⚠️ 獲利稀釋,⚪ 數據不足,N/A,0.44,403.93,N/A,13.2,崑鼎,4.54,0.0,2026-03,6803.TWO,0.0,-403.49,2025,18.44,0.0,5.99
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,8.33,412.13,N/A,17.93,金橋,0.13,15.909090909090912,2026-03,6133.TW,21.0,-403.8,2025,0.72,19.799999999999997,10.77
📉 獲利侵蝕,⚪ 中性觀察,N/A,0.0,404.41,N/A,1.55,海柏特,0.42,6.754202001239497,2026-03,6884.TWO,32.1500015259,-404.41,2025,2.05,71.39999999999999,-10.78
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,820.0,1224.69,N/A,-72.18,富宇,2.76,6.930859776408094,2026-03,4907.TWO,41.0999984741,-404.69000000000005,2025,1.23,88.94999999999999,-79.5
⚠️ 獲利稀釋,❌ 暫避觀望,19.87%,17.65,423.58,1.24%,-12.95,日勝化,0.2,16.949152542372882,2026-03,1735.TW,20.0,-405.93,2025,0.78,17.7,-19.59
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,8.68,414.73,N/A,75.17,信紘科,3.63,7.092614302461899,2026-03,6667.TWO,242.0,-406.05,2025,13.77,511.79999999999995,39.39
⚠️ 獲利稀釋,⚪ 數據不足,41.13%,8.82,414.88,-478.52%,9.49,合一,-0.31,0.0,2026-03,4743.TWO,47.9000015259,-406.06,2025,-2.18,-100.49999999999999,10.29
📉 獲利侵蝕,⚪ 中性觀察,N/A,-3.0,404.8,N/A,-5.52,瑞儀,2.29,3.7898363479758825,2026-03,6176.TW,88.0,-407.8,2025,9.4,348.3,-40.24
📉 獲利侵蝕,⚪ 數據不足,N/A,-121.43,286.39,N/A,-17.71,萬國通,-0.03,0.0,2026-03,9950.TWO,10.3999996185,-407.82,2025,-0.27,-15.9,-126.47
⚠️ 獲利稀釋,❌ 暫避觀望,22.50%,150.0,558.67,10.88%,-15.76,展宇,0.35,24.85915439225352,2026-03,1776.TW,17.6499996185,-408.66999999999996,2025,0.28,10.65,-64.1
📉 獲利侵蝕,⚪ 中性觀察,16.15%,-48.08,360.59,1.41%,-6.01,謚源,0.27,14.523809927460317,2026-03,2235.TWO,27.4500007629,-408.66999999999996,2025,0.95,28.35,-64.42
⚠️ 獲利稀釋,⚪ 數據不足,24.81%,2.12,410.79,9.90%,28.28,振大環球,4.81,0.0,2026-03,4441.TW,0.0,-408.67,2025,14.79,0.0,-11.39
⚠️ 獲利稀釋,❌ 暫避觀望,19.04%,71.27,480.34,10.13%,36.32,創意,12.28,60.08230452674896,2026-03,3443.TW,4380.0,-409.07,2025,28.13,1093.5,9.24
🔄 轉虧為盈,⚪ 數據不足,11.98%,110.77,520.84,7.19%,50.27,台船,0.07,0.0,2026-03,2208.TW,19.75,-410.07000000000005,2025,-1.77,-84.29999999999998,18.81
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,11.36,421.47,N/A,12.02,長科*,0.51,18.717277486910994,2026-03,6548.TWO,71.5,-410.11,2025,1.63,57.3,-20.6
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,60.87,471.19,N/A,1.44,友鋮,1.5,5.646916658149939,2026-03,7718.TWO,46.7000007629,-410.32,2025,3.75,124.05,-40.13
⚠️ 獲利稀釋,⚪ 中性觀察,22.10%,15.93,426.7,9.53%,10.44,聯德控股-KY,1.35,10.912596597159382,2026-03,4912.TW,84.9000015259,-410.77,2025,1.98,116.7,-70.28
📉 獲利侵蝕,❌ 暫避觀望,28.02%,-37.04,374.73,12.04%,-11.81,旭富,0.17,23.40476263138095,2026-03,4119.TW,49.1500015259,-411.77000000000004,2025,0.9,31.5,-79.87
📉 獲利侵蝕,❌ 暫避觀望,21.38%,0.0,413.58,1.74%,3.41,中釉,0.05,88.06818181818183,2026-03,1809.TW,38.75,-413.58,2025,0.19,6.6,-42.42
📉 獲利侵蝕,⚪ 中性觀察,N/A,-14.45,400.46,N/A,-2.8,樺漢,5.15,9.051646571891308,2026-03,6414.TW,503.0,-414.90999999999997,2025,23.26,833.55,10.59
📉 獲利侵蝕,⚪ 中性觀察,16.95%,-47.17,368.77,3.22%,33.95,三商電,0.28,6.153846356206897,2026-03,2427.TW,23.2000007629,-415.94,2025,1.53,56.55,6.99
📉 獲利侵蝕,⚪ 中性觀察,N/A,-9.21,406.89,N/A,-19.51,欣高,0.69,5.627062454471947,2026-03,9931.TW,34.0999984741,-416.09999999999997,2025,2.45,90.9,-14.34
⚠️ 獲利稀釋,⚪ 中性觀察,21.72%,10.14,427.96,10.49%,21.11,光寶科,1.66,13.515189088654681,2026-03,2301.TW,218.0,-417.82,2025,6.64,241.95,28.09
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,200.0,617.94,N/A,84.7,邁科,0.66,71.3525026624068,2026-03,6831.TW,670.0,-417.94000000000005,2025,4.94,140.85000000000002,151.41
📉 獲利侵蝕,⚪ 中性觀察,21.43%,-56.67,361.34,4.40%,-3.54,泰碩,0.27,14.43478294041304,2026-03,3338.TW,66.4000015259,-418.01,2025,1.8,69.00000000000001,-40.47
📉 獲利侵蝕,⚪ 數據不足,N/A,-109.23,311.42,N/A,-56.46,廣錠,-1.36,0.0,2026-03,6441.TWO,21.1000003815,-420.65000000000003,2025,-5.16,-198.90000000000003,-94.72
🔄 轉虧為盈,⚪ 數據不足,25.62%,105.59,527.37,-11.28%,10.31,力士,0.1,0.0,2026-03,4923.TWO,46.0,-421.78,2025,-5.26,-207.6,-124.23
📉 獲利侵蝕,❌ 暫避觀望,N/A,-34.44,387.41,N/A,5.49,頎邦,0.59,20.868014268727705,2026-03,6147.TWO,175.5,-421.85,2025,3.74,126.15,-32.79
