advice,om,expansion,date,name,gm,prev_eps_yoy,est_price,symbol,status,prev_year,rev_yoy,prev_eps,prev_rev_yoy,eps,pe,eps_yoy,price
⚪ 中性觀察,N/A,-861.1999999999999,2026-03,欣雄,N/A,14.97,78.89999999999999,8908.TWO,📉 獲利侵蝕,2025,849.66,2.16,27.37,0.46,7.6996197718631185,-11.54,40.5
⚪ 中性觀察,N/A,-864.17,2026-03,富威電力,N/A,328.87,129.75,6994.TW,⚠️ 獲利稀釋,2025,871.15,6.34,164.5,0.48,3.1560692759653177,6.98,27.2999992371
⚪ 中性觀察,N/A,-864.61,2026-03,帆宣,N/A,65.55,584.0999999999999,6196.TW,⚠️ 獲利稀釋,2025,879.38,15.5,-15.01,5.08,13.73908577298408,14.77,535.0
⚪ 數據不足,12.45%,-866.69,2026-03,晶彩科,35.79%,-255.07,-52.5,3535.TW,🔄 轉虧為盈,2025,1172.94,-1.07,-31.12,0.99,0.0,306.25,86.3000030518
⚪ 數據不足,N/A,-868.8,2026-03,天宇,N/A,-275.59,-204.45,8171.TWO,⚠️ 獲利稀釋,2025,959.14,-5.17,-66.93,-0.2,0.0,90.34,20.6000003815
⚪ 中性觀察,5.75%,-873.74,2026-03,大綜,13.87%,-29.4,330.59999999999997,3147.TWO,⚠️ 獲利稀釋,2025,877.13,8.43,64.32,3.66,10.526315789473685,3.39,232.0
⚪ 數據不足,-10.66%,-874.6500000000001,2026-03,大東,-0.79%,-128.03,-18.6,1441.TW,📉 獲利侵蝕,2025,663.94,-0.45,-6.83,-0.62,0.0,-210.71,10.1324701309
⚪ 數據不足,N/A,-876.63,2026-03,鑫禾,N/A,-272.92,-70.94999999999999,4999.TW,📉 獲利侵蝕,2025,623.3,-1.68,-0.19,-0.54,0.0,-253.33,17.8999996185
⚪ 數據不足,N/A,-880.8199999999999,2026-03,東典光電,N/A,57.14,-84.9,6588.TWO,⚠️ 獲利稀釋,2025,969.39,-1.77,27.54,-0.08,0.0,88.57,112.0
⚪ 數據不足,-5.35%,-885.46,2026-03,建舜電,12.86%,-15.66,-46.5,3322.TWO,📉 獲利侵蝕,2025,635.46,-0.96,6.3,-0.64,0.0,-250.0,11.0
⚪ 中性觀察,N/A,-885.47,2026-03,潤泰材,N/A,48.0,75.45,8463.TW,⚠️ 獲利稀釋,2025,1065.47,1.85,8.31,0.42,4.204771295924453,180.0,21.1499996185
⚪ 中性觀察,2.34%,-889.79,2026-03,欣新網,11.53%,6.89,129.60000000000002,2949.TWO,📉 獲利侵蝕,2025,861.36,3.63,21.07,0.74,7.523148148148148,-28.43,65.0
⚪ 中性觀察,N/A,-892.9699999999999,2026-03,光菱,N/A,1.86,75.6,8032.TWO,⚠️ 獲利稀釋,2025,984.81,2.19,25.77,0.94,7.103174451805556,91.84,35.7999992371
⚪ 數據不足,N/A,-893.91,2026-03,友勁,N/A,48.0,-12.75,6142.TW,📉 獲利侵蝕,2025,633.91,-0.26,52.32,-0.18,0.0,-260.0,9.0500001907
⚪ 數據不足,N/A,-894.01,2026-03,安國,N/A,-37.72,-104.69999999999999,8054.TWO,⚠️ 獲利稀釋,2025,992.49,-3.19,30.97,-0.01,0.0,98.48,86.0999984741
⚪ 中性觀察,N/A,-897.18,2026-03,鑫龍騰,N/A,81.45,143.55,3188.TWO,⚠️ 獲利稀釋,2025,1815.36,4.05,79.14,2.24,2.4555903866248694,918.18,23.5
❌ 暫避觀望,2.16%,-899.3100000000001,2026-03,亞航,8.38%,49.25,37.95,2630.TW,📉 獲利侵蝕,2025,863.6,1.0,4.89,0.09,18.577075098814227,-35.71,47.0
⚪ 數據不足,-45.08%,-906.12,2026-03,今皓,10.61%,-5.88,-82.64999999999999,3011.TW,📉 獲利侵蝕,2025,891.37,-2.55,-34.5,-0.73,0.0,-14.75,10.0500001907
⚪ 數據不足,N/A,-907.51,2026-03,澤米,N/A,-603.33,-68.55000000000001,6742.TW,📉 獲利侵蝕,2025,629.73,-1.52,-20.15,-0.35,0.0,-277.78,52.7000007629
⚪ 數據不足,1.24%,-908.52,2026-03,旭軟,17.06%,-138.3,-33.9,3390.TWO,📉 獲利侵蝕,2025,551.38,-0.55,-7.45,-0.18,0.0,-357.14,21.7999992371
⚪ 數據不足,N/A,-913.7,2026-03,慧友,N/A,33.33,-30.749999999999996,5484.TW,🔄 轉虧為盈,2025,1065.26,-0.6,9.99,0.33,0.0,151.56,39.4000015259
⚪ 數據不足,N/A,-918.29,2026-03,明基材,N/A,-283.87,-26.1,8215.TW,📉 獲利侵蝕,2025,391.62,-1.14,-4.0,-0.64,0.0,-526.67,28.3500003815
⚪ 中性觀察,7.25%,-921.62,2026-03,倚天酷��-創,14.91%,1.06,53.99999999999999,2432.TW,⚠️ 獲利稀釋,2025,929.95,1.88,25.63,0.26,7.5833331214166675,8.33,27.2999992371
⚪ 數據不足,N/A,-925.02,2026-03,麗清,N/A,-95.34,-26.999999999999996,3346.TW,📉 獲利侵蝕,2025,557.02,0.11,-8.52,-0.67,0.0,-368.0,24.0499992371
⚪ 數據不足,N/A,-926.05,2026-03,淳安,N/A,-128.95,-14.7,6283.TW,⚠️ 獲利稀釋,2025,979.38,-0.22,14.75,-0.07,0.0,53.33,18.75
⚪ 中性觀察,3.86%,-928.82,2026-03,美律,11.63%,-37.71,173.85,2439.TW,📉 獲利侵蝕,2025,902.2,5.36,6.01,1.03,6.738567599145816,-26.62,78.0999984741
⚪ 中性觀察,N/A,-933.5999999999999,2026-03,松和,N/A,-12.28,52.35,5016.TWO,📉 獲利侵蝕,2025,919.31,1.5,0.57,0.36,7.034383735558738,-14.29,24.5499992371
⚪ 中性觀察,N/A,-937.93,2026-03,安倉,N/A,9.24,64.49999999999999,5548.TWO,⚠️ 獲利稀釋,2025,942.93,2.03,14.56,0.42,4.720930055139536,5.0,20.2999992371
⚪ 中性觀察,N/A,-942.04,2026-03,志超,N/A,-17.45,83.55000000000001,8213.TW,📉 獲利侵蝕,2025,888.91,2.27,3.73,0.3,5.9694793536804305,-53.13,33.25
⚪ 中性觀察,N/A,-942.09,2026-03,天剛,N/A,-82.78,33.0,5310.TWO,📉 獲利侵蝕,2025,853.85,0.52,-40.09,0.06,11.59090909090909,-88.24,25.5
⚪ 中性觀察,2.48%,-949.2299999999999,2026-03,捷迅,5.79%,3.11,203.85,2643.TWO,📉 獲利侵蝕,2025,887.43,6.3,59.7,0.68,4.62840334995585,-61.8,62.9000015259
⚪ 數據不足,N/A,-954.56,2026-03,沈氏,N/A,52.17,-11.55,8921.TWO,📉 獲利侵蝕,2025,901.62,-0.11,-0.02,-0.26,0.0,-52.94,17.3500003815
⚪ 中性觀察,-0.28%,-955.5,2026-03,精英,9.91%,981.25,58.35,2331.TW,📉 獲利侵蝕,2025,866.28,1.41,14.95,0.11,4.935732843933162,-89.22,19.2000007629
⚪ 中性觀察,36.66%,-961.5100000000001,2026-03,慧洋-KY,37.77%,-34.78,145.35,2637.TW,⚠️ 獲利稀釋,2025,1728.18,5.27,-17.06,1.6,10.371517027863778,766.67,100.5
⚪ 數據不足,-2.27%,-963.75,2026-03,燁輝,7.45%,-129.63,-67.64999999999999,2023.TW,📉 獲利侵蝕,2025,813.75,-1.85,-8.68,-0.4,0.0,-150.0,13.6000003815
⚪ 數據不足,-34.06%,-968.63,2026-03,位速,1.54%,6.88,-55.05,3508.TWO,⚠️ 獲利稀釋,2025,1042.99,-1.51,27.53,-0.1,0.0,74.36,26.5
⚪ 數據不足,-15.09%,-979.9100000000001,2026-03,寶德,15.17%,9.52,-41.400000000000006,3349.TWO,📉 獲利侵蝕,2025,279.91,-1.02,5.58,-0.48,0.0,-700.0,19.7000007629
⚪ 數據不足,-2.22%,-980.3599999999999,2026-03,英利-KY,11.02%,-8644.44,-252.15000000000003,2239.TW,⚠️ 獲利稀釋,2025,1032.08,-7.87,-11.17,-1.68,0.0,51.72,18.9500007629
⚪ 中性觀察,2.51%,-982.73,2026-03,宏��,11.56%,-31.87,43.8,2353.TW,⚠️ 獲利稀釋,2025,1018.02,1.26,4.14,0.23,10.753424526883562,35.29,31.3999996185
⚪ 中性觀察,N/A,-983.26,2026-03,精星,N/A,-26.77,54.300000000000004,8183.TWO,⚠️ 獲利稀釋,2025,1114.03,2.39,-0.51,0.3,7.79005545936464,130.77,28.2000007629
⚪ 數據不足,N/A,-984.34,2026-03,築間,N/A,-259.36,-171.60000000000002,7723.TWO,📉 獲利侵蝕,2025,75.25,-6.69,-14.66,-0.9,0.0,-909.09,18.3500003815
⚪ 數據不足,-0.44%,-984.71,2026-03,易飛網,15.72%,-286.84,-44.7,2734.TWO,🔄 轉虧為盈,2025,1136.23,-1.42,2.6,0.17,0.0,151.52,14.5
⚪ 數據不足,N/A,-985.9300000000001,2026-03,彩晶,N/A,58.56,-27.599999999999998,6116.TW,⚠️ 獲利稀釋,2025,1061.93,-0.75,14.78,-0.06,0.0,76.0,15.4499998093
⚪ 數據不足,N/A,-998.5899999999999,2026-03,來思達,N/A,-1354.17,-118.8,8066.TWO,📉 獲利侵蝕,2025,503.59,-3.49,-12.26,-0.91,0.0,-495.0,15.1999998093
⚪ 中性觀察,N/A,-999.11,2026-03,豐藝,N/A,-57.28,95.7,6189.TW,📉 獲利侵蝕,2025,974.87,2.73,-21.83,1.0,7.523510971786834,-24.24,48.0
⚪ 數據不足,-1.26%,-999.97,2026-03,廣華-KY,22.76%,-92.04,-112.80000000000001,1338.TW,📉 獲利侵蝕,2025,246.12,-2.24,2.83,-1.15,0.0,-753.85,14.75
⚪ 數據不足,N/A,-1002.0,2026-03,浩宇生醫,N/A,-38.16,-76.95,6872.TWO,⚠️ 獲利稀釋,2025,1008.82,-2.14,-61.92,-0.41,0.0,6.82,23.7999992371
❌ 暫避觀望,N/A,-1006.46,2026-03,大展證,N/A,-45.83,17.099999999999998,6020.TWO,⚠️ 獲利稀釋,2025,1394.7,0.39,-32.9,0.49,18.157895406052635,388.24,20.7000007629
⚪ 數據不足,-13.20%,-1006.55,2026-03,耀勝,11.52%,-440.0,-7.800000000000001,3207.TWO,📉 獲利侵蝕,2025,881.55,-0.82,26.05,-0.45,0.0,-125.0,38.0
❌ 暫避觀望,0.67%,-1013.84,2026-03,瑞軒,9.15%,-31.22,37.49999999999999,2489.TW,📉 獲利侵蝕,2025,960.71,1.22,6.13,0.15,16.78000030516,-53.13,41.9500007629
❌ 暫避觀望,-10.81%,-1025.38,2026-03,雲嘉南,29.43%,189.47,2.999999999999999,3191.TWO,📉 獲利侵蝕,2025,325.38,0.51,-7.75,-0.32,84.25000190750002,-700.0,16.8500003815
⚪ 數據不足,N/A,-1028.64,2026-03,德宏,N/A,88.24,-6.6000000000000005,5475.TWO,🔄 轉虧為盈,2025,1288.64,-0.16,58.82,0.24,0.0,260.0,181.0
⚪ 數據不足,N/A,-1029.28,2026-03,晉弘,N/A,25.0,-24.150000000000002,6796.TW,📉 獲利侵蝕,2025,129.28,0.2,22.72,-0.32,0.0,-900.0,50.4000015259
❌ 暫避觀望,N/A,-1037.25,2026-03,福懋科,N/A,-33.33,39.300000000000004,8131.TW,⚠️ 獲利稀釋,2025,1219.6,1.36,11.07,0.96,23.435115086221373,182.35,61.4000015259
❌ 暫避觀望,N/A,-1037.92,2026-03,南茂,N/A,-64.1,13.649999999999999,8150.TW,⚠️ 獲利稀釋,2025,1237.92,0.7,5.45,0.72,115.93406593406594,200.0,105.5
⚪ 中性觀察,1.10%,-1043.77,2026-03,福壽,9.65%,-15.09,13.05,1219.TW,⚠️ 獲利稀釋,2025,1053.77,0.45,0.36,0.11,13.2183908045977,10.0,11.5
⚪ 數據不足,N/A,-1046.69,2026-03,霖宏,N/A,-248.85,-131.54999999999998,5464.TWO,🔄 轉虧為盈,2025,1000.02,-2.59,-7.42,0.16,0.0,-46.67,91.3000030518
⚪ 中性觀察,3.96%,-1047.3000000000002,2026-03,神達,10.03%,57.01,184.04999999999998,3706.TW,📉 獲利侵蝕,2025,1046.4,5.15,72.06,1.1,6.4629179341320295,-0.9,79.3000030518
⚪ 中性觀察,5.38%,-1058.26,2026-03,福懋油,10.74%,8.0,59.7,1225.TW,⚠️ 獲利稀釋,2025,1074.05,1.62,-6.25,0.44,6.155778894472361,15.79,24.5
⚪ 數據不足,N/A,-1063.26,2026-03,凌巨,N/A,-300.0,-15.0,8105.TW,🔄 轉虧為盈,2025,1393.26,-0.3,-1.96,0.43,0.0,330.0,15.3000001907
⚪ 中性觀察,N/A,-1066.47,2026-03,富邦媒,N/A,-17.53,412.79999999999995,8454.TW,📉 獲利侵蝕,2025,1037.73,11.29,-3.46,2.43,8.757267441860467,-28.74,241.0
⚪ 中性觀察,N/A,-1067.95,2026-03,倍微,N/A,66.15,38.1,6270.TWO,⚠️ 獲利稀釋,2025,1087.95,1.08,4.86,0.24,11.476377802559055,20.0,29.1499996185
❌ 暫避觀望,-0.09%,-1069.73,2026-03,興泰,27.19%,-140.0,10.949999999999998,1235.TW,📉 獲利侵蝕,2025,526.87,-0.03,55.97,-0.54,51.3013709080822,-542.86,37.4500007629
⚪ 中性觀察,4.26%,-1069.81,2026-03,技嘉,10.28%,24.57,735.45,2376.TW,⚠️ 獲利稀釋,2025,1138.84,18.2,27.07,7.86,7.475015296757087,69.03,366.5
⚪ 中性觀察,-6.13%,-1071.6,2026-03,百容,8.90%,71.43,32.7,2483.TW,⚠️ 獲利稀釋,2025,1259.84,0.6,-2.48,0.15,14.908256880733944,188.24,32.5
⚪ 數據不足,N/A,-1083.04,2026-03,利勤,N/A,-116.18,-111.9,4426.TW,⚠️ 獲利稀釋,2025,1100.69,-2.94,-9.17,-0.28,0.0,17.65,7.8099999428
❌ 暫避觀望,N/A,-1091.29,2026-03,大拓-KY,N/A,102.7,2.8499999999999996,8455.TWO,⚠️ 獲利稀釋,2025,1248.87,0.02,-6.4,0.19,117.63158095526317,157.58,22.3500003815
⚪ 數據不足,N/A,-1098.03,2026-03,佳總,N/A,-21.74,-38.1,5355.TWO,📉 獲利侵蝕,2025,848.03,-1.12,-3.95,-0.14,0.0,-250.0,6.9499998093
⚪ 中性觀察,1.90%,-1098.3000000000002,2026-03,東隆興,8.57%,-31.13,23.55,4401.TWO,📉 獲利侵蝕,2025,1092.42,0.73,-0.68,0.16,8.821656293949044,-5.88,13.8500003815
❌ 暫避觀望,0.03%,-1107.13,2026-03,三商壽,3.78%,-47.37,3.1500000000000004,2867.TW,📉 獲利侵蝕,2025,907.13,0.2,-28.43,-0.03,46.190475282380945,-200.0,9.6999998093
❌ 暫避觀望,N/A,-1108.55,2026-03,亞通,N/A,25.0,18.9,6179.TWO,⚠️ 獲利稀釋,2025,1271.05,0.05,-0.22,0.27,28.45237974134921,162.5,35.8499984741
⚪ 數據不足,N/A,-1111.44,2026-03,金萬林-創,N/A,8.37,-98.39999999999999,6645.TW,⚠️ 獲利稀釋,2025,1119.98,-2.41,9.49,-0.76,0.0,8.54,12.6000003815
❌ 暫避觀望,-34.05%,-1111.49,2026-03,天方能源,29.35%,-100.0,12.6,3073.TWO,📉 獲利侵蝕,2025,1011.49,0.0,58.33,0.0,24.166665758452382,-100.0,20.2999992371
⚪ 數據不足,-21.28%,-1112.6,2026-03,鴻碩,1.51%,-147.12,-204.29999999999998,3092.TW,⚠️ 獲利稀釋,2025,1134.09,-5.14,-15.24,-0.95,0.0,21.49,22.8999996185
❌ 暫避觀望,N/A,-1116.22,2026-03,亞泰金屬,N/A,22.08,240.74999999999994,6727.TWO,⚠️ 獲利稀釋,2025,1251.42,6.8,8.58,2.94,29.59501557632399,135.2,475.0
⚪ 中性觀察,N/A,-1119.13,2026-03,好德,N/A,22.78,69.3,3114.TWO,⚠️ 獲利稀釋,2025,1259.13,2.22,9.01,0.73,6.904761822186147,140.0,31.8999996185
⚪ 中性觀察,N/A,-1120.8700000000001,2026-03,博弘,N/A,-8.26,123.15,6997.TWO,📉 獲利侵蝕,2025,860.45,5.11,11.23,-2.31,8.160779537149816,-260.42,67.0
⚪ 中性觀察,N/A,-1125.1100000000001,2026-03,茂綸,N/A,17.08,251.25,6227.TWO,⚠️ 獲利稀釋,2025,1189.95,7.54,41.88,3.0,8.059701492537313,64.84,135.0
⚪ 中性觀察,37.60%,-1128.0299999999997,2026-03,新興,45.87%,-43.36,42.3,2605.TW,⚠️ 獲利稀釋,2025,4328.03,1.45,-0.1,0.66,13.156027827695036,3200.0,37.0999984741
⚪ 數據不足,2.26%,-1130.96,2026-03,亞聚,6.52%,-39.68,-60.300000000000004,1308.TW,⚠️ 獲利稀釋,2025,1180.96,-1.76,-4.78,-0.2,0.0,50.0,14.1499996185
⚪ 中性觀察,7.27%,-1132.16,2026-03,新光鋼,12.43%,-26.67,123.89999999999999,2031.TW,⚠️ 獲利稀釋,2025,1252.91,3.3,15.12,0.22,5.526634567300243,120.75,45.6500015259
⚪ 數據不足,N/A,-1132.8500000000001,2026-03,光耀,N/A,62.26,-121.05000000000001,3666.TWO,⚠️ 獲利稀釋,2025,1179.43,-3.45,-25.98,-0.4,0.0,46.58,25.1499996185
⚪ 數據不足,-4.90%,-1137.15,2026-03,南紡,7.45%,55.88,-4.2,1440.TW,📉 獲利侵蝕,2025,1137.15,-0.15,-16.11,-0.05,0.0,0.0,13.25
⚪ 數據不足,-39.60%,-1138.98,2026-03,永捷,-12.82%,-245.95,-0.3000000000000011,4714.TWO,📉 獲利侵蝕,2025,1033.1,-0.54,85.08,-0.02,0.0,-105.88,12.1999998093
⚪ 數據不足,-39.20%,-1141.0,2026-03,桂田文創,46.90%,-70.0,-11.700000000000001,4806.TWO,⚠️ 獲利稀釋,2025,1201.0,-0.34,20.96,-0.04,0.0,60.0,10.3999996185
⚪ 數據不足,N/A,-1150.45,2026-03,研通,N/A,-90.74,-1.7999999999999996,6229.TWO,⚠️ 獲利稀釋,2025,1190.45,0.05,19.77,0.14,0.0,40.0,23.6000003815
⚪ 中性觀察,N/A,-1154.96,2026-03,建��,N/A,4.7,156.75,3046.TW,⚠️ 獲利稀釋,2025,1163.07,4.01,8.17,1.2,5.177033346803828,8.11,54.0999984741
⚪ 數據不足,N/A,-1158.57,2026-03,榮星,N/A,28.3,-1.3499999999999996,1617.TW,⚠️ 獲利稀釋,2025,1325.24,0.68,-0.95,0.08,0.0,166.67,19.6000003815
⚪ 中性觀察,N/A,-1158.76,2026-03,必應,N/A,51.64,305.85,6625.TW,⚠️ 獲利稀釋,2025,1768.76,9.13,38.99,1.42,3.6439432590387444,610.0,74.3000030518
⚪ 中性觀察,N/A,-1163.49,2026-03,巨漢,N/A,18.74,384.29999999999995,6903.TWO,⚠️ 獲利稀釋,2025,1727.49,10.62,24.87,6.72,11.846213895394225,564.0,303.5
⚪ 中性觀察,N/A,-1166.03,2026-03,亞翔,N/A,63.03,959.4,6139.TW,⚠️ 獲利稀釋,2025,1315.37,30.51,19.04,9.45,11.178861788617885,149.34,715.0
⚪ 數據不足,-1.33%,-1168.92,2026-03,台化,4.05%,-1750.0,-31.499999999999993,1326.TW,🔄 轉虧為盈,2025,2606.42,-0.99,-17.66,1.07,0.0,1437.5,66.5
⚪ 數據不足,N/A,-1174.03,2026-03,華盈,N/A,-134.48,-6.0,3520.TWO,📉 獲利侵蝕,2025,724.03,-0.1,10.06,-0.07,0.0,-450.0,17.2999992371
⚪ 中性觀察,6.22%,-1180.25,2026-03,江申,20.24%,-22.09,97.2,1525.TW,📉 獲利侵蝕,2025,977.75,3.21,-14.6,-0.82,9.96913556699074,-202.5,64.5999984741
⚪ 數據不足,5.07%,-1183.18,2026-03,晟鈦,10.48%,-407.14,-13.799999999999999,3229.TW,🔄 轉虧為盈,2025,1868.89,-0.43,13.3,0.55,0.0,685.71,57.2999992371
⚪ 數據不足,N/A,-1190.26,2026-03,安力-KY,N/A,-24.07,-14.4,5223.TWO,📉 獲利侵蝕,2025,410.26,-0.67,18.08,-0.44,0.0,-780.0,22.7000007629
⚪ 數據不足,N/A,-1205.6899999999998,2026-03,訊芯-KY,N/A,-35.0,-52.05,6451.TW,📉 獲利侵蝕,2025,1167.83,0.26,45.18,-1.45,0.0,-37.86,425.0
⚪ 中性觀察,-28.70%,-1212.83,2026-03,大魯閣,34.83%,1502.33,74.25,1432.TW,📉 獲利侵蝕,2025,32.83,6.03,4.63,-0.54,3.0303030303030303,-1180.0,15.0
⚪ 中性觀察,1.66%,-1226.55,2026-03,金寶,5.36%,-4.59,42.0,2312.TW,📉 獲利侵蝕,2025,1226.55,1.05,-0.55,0.35,11.08928544182143,0.0,31.0499992371
❌ 暫避觀望,N/A,-1230.2,2026-03,中光電,N/A,-54.76,19.349999999999998,5371.TWO,📉 獲利侵蝕,2025,530.2,0.95,-0.23,-0.3,64.72868217054264,-700.0,83.5
❌ 暫避觀望,6.13%,-1236.95,2026-03,由田,53.12%,-49.53,28.349999999999994,3455.TWO,🏰 高護城河,2025,-20.19,2.67,-9.54,-0.81,130.95238095238096,-1257.14,247.5
⚪ 數據不足,-24.14%,-1239.19,2026-03,藝舍-KY,16.85%,-106.76,-16.200000000000003,2724.TWO,📉 獲利侵蝕,2025,264.19,-0.2,-68.65,-0.43,0.0,-975.0,12.25
⚪ 數據不足,N/A,-1243.44,2026-03,力積電,N/A,-14.2,-19.050000000000004,6770.TW,🔄 轉虧為盈,2025,2631.9,-1.86,4.48,3.36,0.0,1388.46,71.8000030518
⚪ 數據不足,N/A,-1250.66,2026-03,台富,N/A,-1277.78,-39.0,1454.TW,📉 獲利侵蝕,2025,1050.66,-1.12,-5.33,-0.2,0.0,-200.0,12.5500001907
❌ 暫避觀望,N/A,-1252.29,2026-03,擎亞,N/A,-72.78,59.25,8096.TWO,⚠️ 獲利稀釋,2025,1328.22,0.89,22.83,1.9,21.316454923594936,75.93,84.1999969482
⚪ 數據不足,N/A,-1261.81,2026-03,榮科,N/A,-56.76,-137.7,4989.TW,🔄 轉虧為盈,2025,1381.51,-3.48,-11.09,0.13,0.0,119.7,60.7000007629
⚪ 數據不足,0.94%,-1269.3000000000002,2026-03,承啟,8.50%,-130.48,-31.049999999999997,2425.TW,🔄 轉虧為盈,2025,1357.18,-0.32,2.17,0.62,0.0,87.88,37.2000007629
⚪ 中性觀察,7.58%,-1269.95,2026-03,根基,9.56%,34.08,318.15000000000003,2546.TW,📉 獲利侵蝕,2025,1263.41,9.52,51.01,1.43,4.997642621404998,-6.54,106.0
⚪ 中性觀察,-12.63%,-1271.67,2026-03,建漢,1.56%,6600.0,51.3,3062.TW,📉 獲利侵蝕,2025,1147.67,0.68,16.55,-0.54,6.535087830847953,-124.0,22.3500003815
⚪ 中性觀察,-22.27%,-1277.87,2026-03,新鉅科,4.18%,173.02,95.55,3630.TWO,⚠️ 獲利稀釋,2025,1327.87,1.86,19.21,-0.27,4.081632653061225,50.0,26.0
⚪ 數據不足,N/A,-1278.17,2026-03,桓鼎-KY,N/A,54.46,-97.8,5543.TWO,📉 獲利侵蝕,2025,878.17,-2.52,-10.68,-0.75,0.0,-400.0,27.0
⚪ 中性觀察,8.91%,-1279.03,2026-03,和桐,14.20%,19.51,19.5,1714.TW,⚠️ 獲利稀釋,2025,1454.03,0.5,16.5,0.23,12.384615678076923,175.0,16.1000003815
⚪ 數據不足,-125.48%,-1295.4099999999999,2026-03,蔚華科,16.83%,-20.55,-91.95000000000002,3055.TW,⚠️ 獲利稀釋,2025,1372.33,-2.68,-31.79,-0.15,0.0,76.92,206.5
⚪ 中性觀察,3.80%,-1299.87,2026-03,昇貿,13.39%,-4.59,132.6,3305.TW,⚠️ 獲利稀釋,2025,1339.04,3.16,29.36,1.73,11.65158371040724,39.17,103.0
❌ 暫避觀望,8.05%,-1299.92,2026-03,安馳,12.45%,-44.71,61.349999999999994,3528.TW,⚠️ 獲利稀釋,2025,1340.02,2.3,69.32,2.83,20.488998301173595,40.1,83.8000030518
⚪ 數據不足,N/A,-1305.47,2026-03,佳龍,N/A,134.62,-2.8499999999999983,9955.TW,⚠️ 獲利稀釋,2025,1447.14,0.54,26.06,0.05,0.0,141.67,23.2999992371
⚪ 數據不足,-18.43%,-1336.75,2026-03,和大,-3.41%,-491.43,-108.30000000000001,1536.TW,📉 獲利侵蝕,2025,1296.21,-2.74,-8.7,-0.52,0.0,-40.54,46.3499984741
⚪ 數據不足,N/A,-1339.41,2026-03,福華,N/A,-17.44,-34.05,8085.TWO,⚠️ 獲利稀釋,2025,1380.15,-1.01,10.43,-0.16,0.0,40.74,14.5
⚪ 數據不足,-6.40%,-1351.07,2026-03,福永生技,13.67%,-145.21,-23.400000000000002,4183.TWO,📉 獲利侵蝕,2025,211.07,-0.33,10.78,-0.52,0.0,-1140.0,13.6499996185
⚪ 數據不足,-10.37%,-1351.1200000000001,2026-03,山隆,7.55%,-82.6,-224.55,2616.TW,⚠️ 獲利稀釋,2025,1362.88,-6.25,-24.55,-1.37,0.0,11.76,13.3500003815
⚪ 數據不足,17.10%,-1351.8899999999999,2026-03,陽程,41.15%,120.0,-19.8,3498.TWO,⚠️ 獲利稀釋,2025,1433.26,0.48,43.43,-0.2,0.0,81.37,205.5
⚪ 數據不足,N/A,-1352.31,2026-03,雲豹能源,N/A,-150.36,-23.400000000000002,6869.TW,⚠️ 獲利稀釋,2025,1397.45,-4.2,96.9,-0.99,0.0,45.14,69.5
⚪ 數據不足,N/A,-1353.32,2026-03,中茂,N/A,-22.22,-50.25,5205.TWO,📉 獲利侵蝕,2025,1344.23,-1.43,-21.87,-0.36,0.0,-9.09,17.25
⚪ 數據不足,-24.63%,-1353.8,2026-03,銘旺科,4.20%,9.68,-51.9,2429.TW,📉 獲利侵蝕,2025,1239.51,-1.4,59.22,-0.45,0.0,-114.29,31.1000003815
⚪ 數據不足,7.93%,-1357.19,2026-03,達航科技,23.60%,32.41,-39.599999999999994,4577.TWO,⚠️ 獲利稀釋,2025,1430.94,-0.73,12.25,-0.21,0.0,73.75,85.8000030518
⚪ 中性觀察,N/A,-1360.3400000000001,2026-03,倍力,N/A,-29.6,142.35,6874.TWO,⚠️ 獲利稀釋,2025,1437.19,3.16,-22.72,1.95,7.249736886385669,76.85,68.8000030518
⚪ 數據不足,7.26%,-1386.57,2026-03,寶隆,12.71%,-96.0,-8.25,1906.TW,📉 獲利侵蝕,2025,1186.57,0.01,-3.11,-0.03,0.0,-200.0,10.8500003815
⚪ 中性觀察,2.38%,-1400.22,2026-03,精技,8.10%,18.73,124.65,2414.TW,⚠️ 獲利稀釋,2025,1442.9,3.17,18.17,1.17,6.3898915131287595,42.68,53.0999984741
❌ 暫避觀望,N/A,-1403.74,2026-03,鏵友益,N/A,-47.75,6.149999999999999,6877.TWO,📉 獲利侵蝕,2025,3.74,0.59,0.0,-0.65,301.21951219512204,-1400.0,123.5
⚪ 數據不足,N/A,-1404.02,2026-03,元晶,N/A,-433.33,-135.45,6443.TW,⚠️ 獲利稀釋,2025,1417.06,-6.24,-59.56,-0.2,0.0,13.04,28.3999996185
⚪ 數據不足,N/A,-1407.04,2026-03,常珵,N/A,-394.74,-53.699999999999996,8097.TWO,📉 獲利侵蝕,2025,123.71,-1.14,19.38,-0.72,0.0,-1283.33,49.25
❌ 暫避觀望,-2.06%,-1407.51,2026-03,群創,9.08%,-96.3,4.3500000000000005,3481.TW,⚠️ 獲利稀釋,2025,1474.18,0.03,4.72,0.2,174.13793103448273,66.67,50.5
⚪ 數據不足,-0.43%,-1407.58,2026-03,台榮,8.16%,-93.16,-1.05,1220.TW,📉 獲利侵蝕,2025,1337.58,0.08,-4.37,-0.17,0.0,-70.0,10.8000001907
⚪ 數據不足,N/A,-1415.73,2026-03,高僑,N/A,-95.24,-11.25,6234.TWO,⚠️ 獲利稀釋,2025,1436.78,0.05,-26.42,0.23,0.0,21.05,38.6500015259
