eps,gm,prev_rev_yoy,price,pe,advice,est_price,prev_year,rev_yoy,prev_eps_yoy,eps_yoy,name,status,date,expansion,symbol,prev_eps,om
0.28,16.95%,33.95,22.3999996185,5.941644461140584,⚪ 中性觀察,56.55,2025,368.77,6.99,-47.17,三商電,📉 獲利侵蝕,2026-03,-415.94,2427.TW,1.53,3.22%
0.69,N/A,-19.51,33.9500007629,5.602310356914191,⚪ 中性觀察,90.9,2025,406.89,-14.34,-9.21,欣高,📉 獲利侵蝕,2026-03,-416.09999999999997,9931.TW,2.45,N/A
1.66,21.72%,21.11,249.0,15.437073775573467,❌ 暫避觀望,241.95,2025,427.96,28.09,10.14,光寶科,⚠️ 獲利稀釋,2026-03,-417.82,2301.TW,6.64,10.49%
0.66,N/A,84.7,597.0,63.57827476038338,❌ 暫避觀望,140.85000000000002,2025,617.94,151.41,200.0,邁科,⚠️ 獲利稀釋,2026-03,-417.94000000000005,6831.TW,4.94,N/A
0.27,21.43%,-3.54,63.5999984741,13.826086624804345,⚪ 中性觀察,69.00000000000001,2025,361.34,-40.47,-56.67,泰碩,📉 獲利侵蝕,2026-03,-418.01,3338.TW,1.8,4.40%
-1.36,N/A,-56.46,19.4500007629,0.0,⚪ 數據不足,-198.90000000000003,2025,311.42,-94.72,-109.23,廣錠,📉 獲利侵蝕,2026-03,-420.65000000000003,6441.TWO,-5.16,N/A
0.1,25.62%,10.31,46.2999992371,0.0,⚪ 數據不足,-207.6,2025,527.37,-124.23,105.59,力士,🔄 轉虧為盈,2026-03,-421.78,4923.TWO,-5.26,-11.28%
0.59,N/A,5.49,158.5,18.846611177170036,❌ 暫避觀望,126.15,2025,387.41,-32.79,-34.44,頎邦,📉 獲利侵蝕,2026-03,-421.85,6147.TWO,3.74,N/A
1.0,N/A,-23.41,36.6500015259,24.763514544527027,❌ 暫避觀望,22.200000000000003,2025,589.15,-20.92,166.0,中鼎,⚠️ 獲利稀釋,2026-03,-423.15,9933.TW,1.91,N/A
0.1,14.36%,25.46,128.0,9.116809116809117,⚪ 中性觀察,210.6,2025,328.63,27.76,-96.12,神準,📉 獲利侵蝕,2026-03,-424.75,3558.TWO,5.2,0.40%
0.66,N/A,7.97,22.3999996185,10.666666485,⚪ 中性觀察,31.5,2025,370.49,-48.36,-56.0,鉅明,📉 獲利侵蝕,2026-03,-426.49,8928.TWO,1.42,N/A
3.58,N/A,7.66,104.0,6.582278481012658,⚪ 中性觀察,237.0,2025,460.73,-40.72,33.09,泰金-KY,⚠️ 獲利稀釋,2026-03,-427.64,6629.TWO,6.46,N/A
-0.06,11.27%,-7.7,9.9600000381,0.0,⚪ 數據不足,-31.050000000000004,2025,453.18,-1011.11,25.0,地球,⚠️ 獲利稀釋,2026-03,-428.18,1324.TW,-0.82,-7.81%
0.01,19.47%,-0.85,45.3499984741,36.572579414596774,❌ 暫避觀望,18.6,2025,339.45,-56.49,-88.89,同致,📉 獲利侵蝕,2026-03,-428.34,3552.TWO,0.67,0.28%
0.12,N/A,-5.05,24.7000007629,34.30555661513889,❌ 暫避觀望,10.799999999999999,2025,399.05,-77.05,-29.41,茂迪,📉 獲利侵蝕,2026-03,-428.46000000000004,6244.TWO,0.14,N/A
1.44,25.09%,32.43,65.5,6.121495327102804,⚪ 中性觀察,160.5,2025,517.89,36.94,88.16,炎洲流通,⚠️ 獲利稀釋,2026-03,-429.73,3171.TWO,4.3,7.94%
1.03,23.49%,5.46,261.0,80.3076923076923,❌ 暫避觀望,48.75,2025,608.46,377.27,178.38,雙鍵,⚠️ 獲利稀釋,2026-03,-430.08000000000004,4764.TW,1.22,7.74%
1.15,10.44%,5.42,85.8000030518,39.178083585296804,❌ 暫避觀望,32.85,2025,809.72,107.41,379.17,麗臺,⚠️ 獲利稀釋,2026-03,-430.55,2465.TW,0.43,2.26%
1.08,N/A,31.42,171.5,8.036551077788191,⚪ 中性觀察,320.1,2025,386.1,27.67,-44.9,銳澤,📉 獲利侵蝕,2026-03,-431.0,7703.TWO,8.72,N/A
0.3,19.12%,-0.57,46.7000007629,30.129032750258066,❌ 暫避觀望,23.249999999999996,2025,489.0,-44.12,57.89,台灣精材,⚠️ 獲利稀釋,2026-03,-431.11,3467.TWO,0.58,0.61%
-0.2,52.20%,455.57,24.3500003815,0.0,⚪ 數據不足,-4.199999999999999,2025,246.43,126.0,-185.71,宏易,🏰 高護城河,2026-03,-432.14,4530.TWO,0.34,27.02%
0.45,N/A,12.86,91.1999969482,92.12120903858586,❌ 暫避觀望,14.85,2025,464.7,-21.88,32.35,天二科技,⚠️ 獲利稀釋,2026-03,-432.34999999999997,6834.TW,0.5,N/A
0.22,N/A,-10.36,20.3999996185,38.49056531792453,❌ 暫避觀望,7.95,2025,516.23,-88.43,83.33,信義,⚠️ 獲利稀釋,2026-03,-432.90000000000003,9940.TW,0.28,N/A
1.01,N/A,-7.33,78.5999984741,6.333601810966963,⚪ 中性觀察,186.15,2025,433.32,-37.65,0.0,群電,📉 獲利侵蝕,2026-03,-433.32,6412.TW,5.2,N/A
0.02,16.50%,-9.38,6.6199998856,0.0,⚪ 數據不足,-10.350000000000001,2025,373.47,35.0,-60.0,宏遠,🔄 轉虧為盈,2026-03,-433.47,1460.TW,-0.27,1.12%
-2.7,N/A,11.11,99.4000015259,0.0,⚪ 數據不足,-587.7,2025,429.03,-56.06,-5.06,神盾,📉 獲利侵蝕,2026-03,-434.09,6462.TWO,-17.51,N/A
0.1,18.49%,-3.11,24.0499992371,0.0,⚪ 數據不足,-40.650000000000006,2025,462.77,-203.45,28.57,台泥,🔄 轉虧為盈,2026-03,-434.2,1101.TW,-1.6,3.76%
1.41,N/A,15.03,93.8000030518,7.100681533065859,⚪ 中性觀察,198.15,2025,458.37,-10.28,22.61,振曜,⚠️ 獲利稀釋,2026-03,-435.76,6143.TWO,6.46,N/A
-0.38,N/A,19.58,169.0,124.26470588235293,❌ 暫避觀望,20.400000000000002,2025,246.42,-64.17,-190.48,達亞,📉 獲利侵蝕,2026-03,-436.9,6762.TWO,0.67,N/A
2.09,N/A,3.72,42.4500007629,1.8376623706883117,⚪ 中性觀察,346.49999999999994,2025,438.27,38.72,0.0,新潤,📉 獲利侵蝕,2026-03,-438.27,6186.TWO,7.81,N/A
0.99,N/A,23.56,26.3999996185,2.8326179848175967,⚪ 中性觀察,139.8,2025,418.62,-35.22,-20.17,潤泰新,📉 獲利侵蝕,2026-03,-438.79,9945.TW,3.93,N/A
2.0,16.76%,-5.73,104.0,4.29574555968608,⚪ 中性觀察,363.15000000000003,2025,430.95,-27.23,-8.57,群光,📉 獲利侵蝕,2026-03,-439.52,2385.TW,9.05,6.72%
0.62,N/A,11.76,53.0,9.24956369982548,⚪ 中性觀察,85.95,2025,459.52,-5.51,14.81,欣泰,⚠️ 獲利稀釋,2026-03,-444.71,8917.TWO,2.23,N/A
0.35,N/A,4.45,33.7999992371,0.0,⚪ 數據不足,-28.649999999999995,2025,685.01,31.55,240.0,豪勉,🔄 轉虧為盈,2026-03,-445.01,6218.TWO,-1.15,N/A
1.26,20.24%,1.7,104.0,4.2379788101059495,⚪ 中性觀察,368.09999999999997,2025,400.2,58.63,-47.06,卜蜂,📉 獲利侵蝕,2026-03,-447.26,1215.TW,10.39,12.03%
-0.02,N/A,-4.46,36.2999992371,139.61538168115385,❌ 暫避觀望,3.9000000000000004,2025,525.77,102.99,77.78,安集,⚠️ 獲利稀釋,2026-03,-447.99,6477.TW,0.02,N/A
0.06,23.02%,0.27,58.7000007629,13.13199122212528,⚪ 中性觀察,67.05,2025,370.58,19.51,-77.78,安心,📉 獲利侵蝕,2026-03,-448.36,1259.TWO,2.45,0.36%
-0.19,N/A,-43.65,11.5500001907,0.0,⚪ 數據不足,-50.25000000000001,2025,190.19,-354.9,-258.33,合世,📉 獲利侵蝕,2026-03,-448.52,1781.TWO,-1.3,N/A
1.4,19.91%,10.19,118.5,11.002785515320335,⚪ 中性觀察,161.54999999999998,2025,483.67,-1.82,34.62,超豐,⚠️ 獲利稀釋,2026-03,-449.05,2441.TW,4.31,15.72%
-0.08,4.92%,23.71,5.1300001144,0.0,⚪ 數據不足,-10.5,2025,488.62,78.72,38.46,唐鋒,⚠️ 獲利稀釋,2026-03,-450.16,4609.TWO,-0.1,-68.47%
0.13,13.94%,-6.08,29.75,13.837209302325581,⚪ 中性觀察,32.25,2025,695.02,21.43,244.44,永豐餘,⚠️ 獲利稀釋,2026-03,-450.58,1907.TW,1.19,-0.03%
0.09,14.01%,-9.94,0.0,0.0,⚪ 數據不足,0.0,2025,384.14,-66.92,-66.67,精剛,📉 獲利侵蝕,2026-03,-450.81,1584.TWO,0.44,6.58%
0.14,N/A,-2.15,39.9000015259,120.90909553303027,❌ 暫避觀望,4.950000000000002,2025,379.1,-81.97,-73.08,加高,📉 獲利侵蝕,2026-03,-452.18,8182.TWO,0.44,N/A
0.89,N/A,18.36,69.3000030518,4.964183599699141,⚪ 中性觀察,209.39999999999998,2025,425.74,11.23,-28.8,鈺齊-KY,📉 獲利侵蝕,2026-03,-454.54,9802.TW,6.05,N/A
-0.01,20.31%,1.31,57.7999992371,24.28571396516807,❌ 暫避觀望,35.699999999999996,2025,343.95,-77.63,-111.11,愛山林,📉 獲利侵蝕,2026-03,-455.06,2540.TW,0.69,4.98%
0.02,N/A,3.37,10.3000001907,114.44444656333334,❌ 暫避觀望,1.3499999999999999,2025,555.34,-57.14,100.0,正道,⚠️ 獲利稀釋,2026-03,-455.34000000000003,1506.TW,0.06,N/A
-0.6,15.22%,17.89,14.5500001907,0.0,⚪ 數據不足,-87.6,2025,438.64,4.84,-17.65,鑫創,📉 獲利侵蝕,2026-03,-456.28999999999996,3259.TWO,-2.36,-45.05%
0.0,9.34%,-4.4,57.5999984741,0.0,⚪ 數據不足,-17.25,2025,357.06,-143.4,-100.0,公準,📉 獲利侵蝕,2026-03,-457.06,3178.TWO,-0.46,-7.19%
5.26,35.24%,6.33,0.0,0.0,⚪ 數據不足,0.0,2025,546.62,34.92,88.76,世紀風電,⚠️ 獲利稀釋,2026-03,-457.86,2072.TW,11.94,30.89%
0.85,19.78%,51.16,87.0999984741,0.0,⚪ 數據不足,-182.85,2025,418.46,-272.65,-39.72,偉訓,🔄 轉虧為盈,2026-03,-458.17999999999995,3032.TW,-7.93,5.69%
0.24,15.11%,-16.46,14.1999998093,16.321838861264368,❌ 暫避觀望,13.05,2025,550.29,-79.17,91.67,炎洲,⚠️ 獲利稀釋,2026-03,-458.61999999999995,4306.TW,0.26,5.94%
0.64,16.71%,-8.12,60.2000007629,6.0079841080738525,⚪ 中性觀察,150.29999999999998,2025,413.84,-33.62,-44.83,IKKA-KY,📉 獲利侵蝕,2026-03,-458.66999999999996,2250.TW,3.99,2.64%
2.59,15.60%,29.26,101.5,4.613636363636363,⚪ 中性觀察,330.0,2025,485.12,346.24,26.34,冠星-KY,⚠️ 獲利稀釋,2026-03,-458.78000000000003,4439.TW,7.73,0.97%
-0.4,5.44%,-29.49,12.0,0.0,⚪ 數據不足,-80.70000000000002,2025,457.69,-31900.0,-2.56,合富-KY,📉 獲利侵蝕,2026-03,-460.25,4745.TWO,-3.18,-25.62%
0.4,N/A,-5.0,41.75,8.138401559454191,⚪ 中性觀察,76.95,2025,412.91,-27.57,-47.37,華宏,📉 獲利侵蝕,2026-03,-460.28000000000003,8240.TWO,2.18,N/A
0.15,24.00%,114.77,14.4499998093,0.0,⚪ 數據不足,-3.4499999999999997,2025,621.44,783.33,160.0,飛寶企業,⚠️ 獲利稀釋,2026-03,-461.44000000000005,4413.TWO,0.53,6.14%
-0.39,N/A,54.84,31.2000007629,0.0,⚪ 數據不足,-10.95,2025,237.04,-433.33,-225.0,錸寶,📉 獲利侵蝕,2026-03,-462.03999999999996,8104.TW,-0.55,N/A
4.55,N/A,-35.84,136.0,7.6749435665914225,⚪ 中性觀察,265.79999999999995,2025,655.65,-8.41,193.55,京晨科,⚠️ 獲利稀釋,2026-03,-462.09999999999997,6419.TWO,9.58,N/A
0.12,19.46%,-4.56,17.7000007629,3.710691983836478,⚪ 中性觀察,71.55000000000001,2025,380.82,73.95,-81.54,力達-KY,📉 獲利侵蝕,2026-03,-462.36,4552.TW,2.07,7.61%
-0.16,31.84%,29.92,30.7000007629,29.805825983398066,❌ 暫避觀望,15.449999999999998,2025,263.06,229.63,-200.0,金穎生技,📉 獲利侵蝕,2026-03,-463.06,1796.TWO,0.7,10.64%
0.4,14.61%,-22.97,34.5,10.849056603773583,⚪ 中性觀察,47.70000000000001,2025,471.93,-67.32,8.11,茂林-KY,⚠️ 獲利稀釋,2026-03,-463.82,4935.TW,1.34,-1.85%
5.23,N/A,22.91,200.5,4.343587521663777,⚪ 中性觀察,692.4000000000001,2025,501.43,30.07,34.79,潤德,⚠️ 獲利稀釋,2026-03,-466.64,6881.TWO,19.42,N/A
-1.26,N/A,43.24,59.0,0.0,⚪ 數據不足,-271.8,2025,501.36,21.08,34.72,益安,⚠️ 獲利稀釋,2026-03,-466.64,6499.TWO,-7.24,N/A
0.03,N/A,-2.85,44.1500015259,4.358341710355381,⚪ 中性觀察,151.95,2025,369.3,-62.99,-98.76,威宏-KY,📉 獲利侵蝕,2026-03,-468.06,8442.TW,4.18,N/A
-0.19,15.03%,21.35,28.2000007629,10.071428843892857,⚪ 中性觀察,42.00000000000001,2025,354.99,-61.33,-113.39,堤維西,📉 獲利侵蝕,2026-03,-468.38,1522.TW,1.72,0.14%
0.3,13.18%,23.93,21.2999992371,24.76744097337209,❌ 暫避觀望,12.900000000000002,2025,468.95,-79.55,0.0,星宇航空,📉 獲利侵蝕,2026-03,-468.95,2646.TW,0.09,1.56%
0.48,17.17%,-5.76,24.1000003815,4.625719842898273,⚪ 中性觀察,78.14999999999999,2025,435.2,0.5,-33.8,瑞智,📉 獲利侵蝕,2026-03,-469.0,4532.TW,2.05,6.80%
0.85,18.07%,2.58,22.6000003815,3.5312500596093748,⚪ 中性觀察,96.0,2025,492.5,2.11,21.74,華航,⚠️ 獲利稀釋,2026-03,-470.76,2610.TW,2.42,9.36%
1.76,N/A,29.58,133.5,9.866962305986695,⚪ 中性觀察,202.95000000000002,2025,580.84,13.97,109.52,聚賢研發-創,⚠️ 獲利稀釋,2026-03,-471.32000000000005,7631.TW,6.56,N/A
-0.51,N/A,-15.47,85.0999984741,16.81818151662055,❌ 暫避觀望,75.9,2025,317.87,-42.86,-154.26,巨大,📉 獲利侵蝕,2026-03,-472.13,9921.TW,1.84,N/A
-0.45,44.20%,2.84,0.0,0.0,⚪ 數據不足,0.0,2025,11.33,-11.11,-463.64,泰宗,📉 獲利侵蝕,2026-03,-474.96999999999997,4169.TW,0.32,-3.78%
4.36,N/A,31.51,1470.0,49.57841483979764,❌ 暫避觀望,444.75,2025,555.83,25.11,79.42,台燿,⚠️ 獲利稀釋,2026-03,-476.41,6274.TWO,12.13,N/A
0.1,22.32%,-4.04,34.6500015259,0.0,⚪ 數據不足,-33.15,2025,643.82,-92.45,166.67,元創精密,🔄 轉虧為盈,2026-03,-477.1500000000001,3685.TWO,-1.02,6.52%
1.28,N/A,3.51,51.5,10.019455252918288,⚪ 中性觀察,77.1,2025,482.08,-31.61,4.07,堡達,⚠️ 獲利稀釋,2026-03,-478.01,3537.TWO,2.51,N/A
0.75,20.83%,6.53,38.0,0.0,⚪ 數據不足,-101.55,2025,648.25,-338.6,169.7,及成,🔄 轉虧為盈,2026-03,-478.55,3095.TWO,-2.0,6.20%
0.03,6.55%,-22.14,10.4499998093,0.0,⚪ 數據不足,-26.999999999999996,2025,395.45,42.76,-83.33,大宇,🔄 轉虧為盈,2026-03,-478.78,1445.TW,-0.87,-24.84%
-0.19,N/A,46.15,37.3499984741,0.0,⚪ 數據不足,-89.85000000000001,2025,547.95,-707.04,67.92,光聚晶電,⚠️ 獲利稀釋,2026-03,-480.03000000000003,6111.TWO,-4.63,N/A
-0.62,N/A,24.6,35.7000007629,0.0,⚪ 數據不足,-63.30000000000001,2025,456.09,-3.35,-24.0,中揚光,📉 獲利侵蝕,2026-03,-480.09,6668.TW,-1.93,N/A
0.34,N/A,-2.79,33.0499992371,0.0,⚪ 數據不足,0.0,2025,450.95,11.54,-29.17,輝創,📉 獲利侵蝕,2026-03,-480.12,6722.TW,2.9,N/A
1.33,48.92%,127.87,237.0,24.407826982492274,❌ 暫避觀望,145.65,2025,570.19,60.92,90.0,台特化,⚠️ 獲利稀釋,2026-03,-480.19000000000005,4772.TWO,4.2,38.48%
0.1,N/A,-0.85,29.5,0.0,⚪ 數據不足,-15.0,2025,680.96,-142.47,200.0,越峰,🔄 轉虧為盈,2026-03,-480.96000000000004,8121.TWO,-0.31,N/A
0.12,42.09%,-69.37,13.8999996185,12.522522178828831,⚪ 中性觀察,16.65,2025,552.83,-69.95,71.43,昇陽,⚠️ 獲利稀釋,2026-03,-481.40000000000003,3266.TW,0.58,22.63%
0.69,20.63%,-2.98,44.75,7.636518771331059,⚪ 中性觀察,87.89999999999999,2025,487.77,14.36,6.15,大甲,⚠️ 獲利稀釋,2026-03,-481.62,2221.TWO,2.31,8.37%
1.96,N/A,15.92,41.9500007629,4.174129429144278,⚪ 中性觀察,150.75,2025,809.17,32.54,326.09,建國,⚠️ 獲利稀釋,2026-03,-483.08,5515.TW,4.48,N/A
12.61,26.37%,47.52,965.0,14.53094413491944,⚪ 中性觀察,996.15,2025,607.83,33.98,124.6,雙鴻,⚠️ 獲利稀釋,2026-03,-483.23,3324.TWO,28.26,14.07%
0.28,11.85%,-5.46,73.9000015259,205.27778201638887,❌ 暫避觀望,5.3999999999999995,2025,1143.71,-92.0,660.0,中華化,⚠️ 獲利稀釋,2026-03,-483.71000000000004,1727.TW,0.04,-0.08%
0.2,N/A,-10.01,22.4500007629,0.0,⚪ 數據不足,-3.9000000000000004,2025,550.99,-92.31,66.67,亞矽,🔄 轉虧為盈,2026-03,-484.32,6113.TWO,-0.25,N/A
0.52,N/A,-1.7,16.5,5.95667870036101,⚪ 中性觀察,41.550000000000004,2025,512.11,38.67,26.83,雙邦,⚠️ 獲利稀釋,2026-03,-485.28000000000003,6506.TWO,1.04,N/A
0.56,14.02%,-6.89,32.5999984741,4.490357916542699,⚪ 中性觀察,108.9,2025,525.08,-22.04,39.47,亞泥,⚠️ 獲利稀釋,2026-03,-485.61,1102.TW,3.0,10.05%
-0.32,51.08%,15.52,17.5499992371,0.0,⚪ 數據不足,-80.54999999999998,2025,454.78,-48.37,-31.82,翔耀,🏰 高護城河,2026-03,-486.59999999999997,2438.TW,-2.38,-5.91%
0.21,N/A,-0.35,33.4500007629,167.25000381449996,❌ 暫避觀望,3.0000000000000004,2025,441.81,-92.83,-47.5,銘鈺,📉 獲利侵蝕,2026-03,-489.31,4545.TW,0.17,N/A
1.33,N/A,6.33,488.0,36.60915228807201,❌ 暫避觀望,199.95000000000002,2025,592.06,-33.96,101.52,臻鼎-KY,⚠️ 獲利稀釋,2026-03,-490.53999999999996,4958.TW,6.91,N/A
-0.11,9.49%,7.56,37.6500015259,0.0,⚪ 數據不足,-15.450000000000001,2025,327.79,-184.48,-164.71,茂矽,📉 獲利侵蝕,2026-03,-492.5,2342.TW,-0.49,-12.78%
1.58,N/A,45.1,158.0,10.661268556005398,⚪ 中性觀察,222.3,2025,549.29,24.26,56.44,創泓科技,⚠️ 獲利稀釋,2026-03,-492.84999999999997,7714.TWO,6.33,N/A
1.69,18.27%,4.91,259.5,25.591715976331365,❌ 暫避觀望,152.1,2025,536.0,-22.96,40.83,華新科,⚠️ 獲利稀釋,2026-03,-495.17,2492.TW,4.74,6.37%
-0.22,N/A,-30.73,11.8999996185,0.0,⚪ 數據不足,-59.10000000000001,2025,448.77,-539.13,-46.67,百一,📉 獲利侵蝕,2026-03,-495.44,6152.TW,-1.47,N/A
0.78,19.39%,5.35,123.5,14.195402298850576,⚪ 中性觀察,130.5,2025,461.36,-18.02,-36.07,凱美,📉 獲利侵蝕,2026-03,-497.43,2375.TW,3.73,7.43%
-0.4,8.85%,-12.33,41.5999984741,24.76190385363095,❌ 暫避觀望,25.2,2025,332.8,-69.2,-165.57,燿華,📉 獲利侵蝕,2026-03,-498.37,2367.TW,0.68,-4.89%
2.06,N/A,15.52,349.5,32.694106641721234,❌ 暫避觀望,160.35000000000002,2025,597.93,15.34,96.19,金居,⚠️ 獲利稀釋,2026-03,-501.73999999999995,8358.TWO,4.21,N/A
0.12,28.85%,33.85,18.1000003815,0.0,⚪ 數據不足,-34.5,2025,553.55,16.83,50.0,全域,🔄 轉虧為盈,2026-03,-503.54999999999995,3067.TWO,-0.84,-17.20%
-0.96,N/A,-3.41,116.5,0.0,⚪ 數據不足,-179.70000000000002,2025,147.12,2.97,-357.14,惠特,📉 獲利侵蝕,2026-03,-504.26,6706.TW,-3.92,N/A
-0.04,N/A,4.0,19.6000003815,3.6911488477401133,⚪ 中性觀察,79.64999999999999,2025,204.72,4.12,-300.0,華建,📉 獲利侵蝕,2026-03,-504.72,2530.TW,2.03,N/A
-0.42,N/A,-16.31,20.7000007629,0.0,⚪ 數據不足,-32.99999999999999,2025,249.98,53.52,-255.56,保銳,📉 獲利侵蝕,2026-03,-505.53999999999996,8093.TWO,-1.32,N/A
-0.92,20.16%,5.68,29.7000007629,0.0,⚪ 數據不足,-20.55,2025,274.14,-94.87,-231.43,進泰電子,📉 獲利侵蝕,2026-03,-505.57,3465.TWO,0.04,-2.95%
0.4,19.71%,-9.51,20.9500007629,3.982889878878327,⚪ 中性觀察,78.89999999999999,2025,473.59,-31.07,-32.2,美亞,📉 獲利侵蝕,2026-03,-505.78999999999996,2020.TW,2.13,12.02%
0.35,N/A,7.41,31.5,14.449541284403669,⚪ 中性觀察,32.7,2025,551.88,-27.08,45.83,信音,⚠️ 獲利稀釋,2026-03,-506.05,6126.TWO,0.71,N/A
0.43,N/A,19.41,30.2999992371,16.740331070220996,❌ 暫避觀望,27.15,2025,550.47,38.78,43.33,百徽,⚠️ 獲利稀釋,2026-03,-507.14000000000004,6259.TWO,0.7,N/A
0.15,11.53%,-19.54,185.0,50.68493150684932,❌ 暫避觀望,54.75,2025,422.36,-76.51,-86.36,新日興,📉 獲利侵蝕,2026-03,-508.72,3376.TW,1.63,-3.62%
12.76,N/A,37.11,1020.0,13.84740700515884,⚪ 中性觀察,1104.8999999999999,2025,655.2,34.76,146.33,聖暉*,⚠️ 獲利稀釋,2026-03,-508.87,5536.TWO,28.42,N/A
1.2,17.90%,-2.69,73.1999969482,7.106795820213591,⚪ 中性觀察,154.5,2025,536.75,1.47,27.66,崇越電,⚠️ 獲利稀釋,2026-03,-509.09,3388.TWO,4.15,6.27%
1.54,N/A,-11.01,75.5,2.798369162342476,⚪ 中性觀察,404.7,2025,472.22,-18.0,-37.4,東科-KY,📉 獲利侵蝕,2026-03,-509.62,5225.TW,10.26,N/A
3.24,19.52%,8.39,593.0,26.856884057971012,❌ 暫避觀望,331.20000000000005,2025,597.64,24.18,85.38,日月光投控,⚠️ 獲利稀釋,2026-03,-512.26,3711.TW,9.37,9.94%
0.05,15.28%,-0.74,15.8999996185,20.649350153896105,❌ 暫避觀望,11.55,2025,462.52,-40.98,-50.0,東泥,📉 獲利侵蝕,2026-03,-512.52,1110.TW,0.36,7.32%
1.1,N/A,5.27,62.2999992371,4.940523333632038,⚪ 中性觀察,189.14999999999998,2025,495.54,6.44,-17.29,中聯資源,📉 獲利侵蝕,2026-03,-512.83,9930.TW,4.96,N/A
1.33,N/A,8.55,53.5999984741,4.04528290370566,⚪ 中性觀察,198.75,2025,443.62,-10.24,-69.56,明安,📉 獲利侵蝕,2026-03,-513.1800000000001,8938.TWO,6.18,N/A
0.02,17.24%,3.15,10.8999996185,0.0,⚪ 數據不足,-13.499999999999998,2025,613.22,-614.29,100.0,錸德,🔄 轉虧為盈,2026-03,-513.22,2349.TW,-0.36,-2.23%
1.21,26.51%,1.8,22.25,3.0354706684856754,⚪ 中性觀察,109.95,2025,1125.85,108.09,611.76,國建,⚠️ 獲利稀釋,2026-03,-514.0899999999999,2501.TW,2.83,17.13%
-1.09,39.56%,-4.92,54.2999992371,0.0,⚪ 數據不足,-82.95,2025,124.94,-28.85,-390.48,華廣,📉 獲利侵蝕,2026-03,-515.4200000000001,4737.TW,-2.68,-24.14%
2.63,N/A,-28.92,44.7999992371,1.0126582106035265,⚪ 中性觀察,663.5999999999999,2025,801.37,-52.17,285.29,全心投控,⚠️ 獲利稀釋,2026-03,-516.0799999999999,2718.TWO,16.94,N/A
-0.09,N/A,13.67,22.3500003815,33.86363694166666,❌ 暫避觀望,9.9,2025,400.36,-77.39,-116.36,松上,📉 獲利侵蝕,2026-03,-516.72,6156.TWO,0.45,N/A
0.2,17.06%,3.09,28.4500007629,15.213904151283423,❌ 暫避觀望,28.05,2025,497.83,-35.71,-20.0,佳世達,📉 獲利侵蝕,2026-03,-517.8299999999999,2352.TW,0.64,1.17%
1.03,N/A,1.36,45.9000015259,4.001743812197036,⚪ 中性觀察,172.05,2025,507.51,7.03,-10.62,擎邦,📉 獲利侵蝕,2026-03,-518.13,6122.TWO,4.78,N/A
0.0,N/A,12.57,104.0,0.0,⚪ 數據不足,-0.75,2025,418.23,800.0,-100.0,合晶,📉 獲利侵蝕,2026-03,-518.23,6182.TWO,0.09,N/A
0.18,12.15%,-42.44,19.6000003815,27.605634340140845,❌ 暫避觀望,10.649999999999999,2025,493.9,-9.38,-25.0,昱捷,📉 獲利侵蝕,2026-03,-518.9,3232.TWO,0.29,-5.24%
0.2,N/A,15.55,31.0499992371,19.4062495231875,❌ 暫避觀望,23.999999999999996,2025,515.64,-76.92,-4.76,達方,📉 獲利侵蝕,2026-03,-520.4,8163.TW,0.51,N/A
0.11,N/A,19.12,147.0,0.0,⚪ 數據不足,-65.1,2025,638.03,39.69,115.71,中探針,🔄 轉虧為盈,2026-03,-522.3199999999999,6217.TWO,-1.65,N/A
1.67,25.58%,19.28,71.4000015259,8.571428754609844,⚪ 中性觀察,124.95,2025,646.16,-10.42,122.67,美琪瑪,⚠️ 獲利稀釋,2026-03,-523.49,4721.TWO,3.01,18.00%
-0.15,N/A,-43.58,28.5499992371,2.72944543375717,⚪ 中性觀察,156.9,2025,-74.28,-40.65,-600.0,昇益,🌑 雙重衰退,2026-03,-525.72,5455.TWO,3.46,N/A
0.17,0.54%,-11.5,16.25,0.0,⚪ 數據不足,-27.9,2025,540.72,-864.29,13.33,聚隆,🔄 轉虧為盈,2026-03,-527.39,1466.TW,-1.07,-9.47%
-0.59,15.03%,-24.95,42.9000015259,39.35779956504587,❌ 暫避觀望,16.35,2025,339.33,-445.45,-188.06,大眾控,📉 獲利侵蝕,2026-03,-527.39,3701.TW,-0.38,-8.17%
0.17,N/A,1.74,14.5500001907,4.26686222601173,⚪ 中性觀察,51.150000000000006,2025,469.05,40.21,-59.52,統一實,📉 獲利侵蝕,2026-03,-528.57,9907.TW,1.36,N/A
0.51,N/A,12.31,47.25,12.945205479452055,⚪ 中性觀察,54.75,2025,537.57,-54.79,8.7,長華*,⚠️ 獲利稀釋,2026-03,-528.87,8070.TW,1.02,N/A
2.59,N/A,21.02,250.0,9.160864785635765,⚪ 中性觀察,409.34999999999997,2025,531.37,-38.12,2.37,矽科宏晟,⚠️ 獲利稀釋,2026-03,-529.0,6725.TWO,12.98,N/A
1.2,N/A,53.42,124.0,4.732824427480916,⚪ 中性觀察,392.99999999999994,2025,502.76,29.9,-26.99,東方風能,📉 獲利侵蝕,2026-03,-529.75,7786.TW,11.11,N/A
2.55,22.01%,27.79,246.0,14.712918660287082,⚪ 中性觀察,250.79999999999998,2025,555.42,9.84,23.76,勤凱,⚠️ 獲利稀釋,2026-03,-531.66,4760.TWO,7.05,15.04%
