prev_eps,status,pe,eps_yoy,rev_yoy,expansion,date,prev_rev_yoy,name,price,eps,gm,om,est_price,advice,prev_year,prev_eps_yoy,symbol
0.39,📉 獲利侵蝕,107.49999775602943,-177.19,158.96,-336.15,2026-03,5.19,新漢,73.0999984741,-0.44,N/A,N/A,10.2,❌ 暫避觀望,2025,-35.0,8234.TWO
-1.49,⚠️ 獲利稀釋,0.0,42.5,378.91,-336.41,2026-03,-3.8,正能量智能,15.8000001907,-0.23,N/A,N/A,-53.4,⚪ 數據不足,2025,-109.86,5348.TWO
3.17,📉 獲利侵蝕,13.350253419822335,-17.96,319.83,-337.78999999999996,2026-03,-3.48,弘帆,52.5999984741,1.37,N/A,N/A,59.1,⚪ 中性觀察,2025,-67.55,8433.TWO
3.84,⚠️ 獲利稀釋,32.247081712062254,105.83,443.87,-338.04,2026-03,15.29,睿生光電,331.5,2.12,N/A,N/A,154.20000000000002,❌ 暫避觀望,2025,4.08,6861.TW
-4.83,🔄 轉虧為盈,0.0,102.44,440.91,-338.47,2026-03,-12.11,程泰,49.5,0.18,19.66%,-2.95%,-285.45000000000005,⚪ 數據不足,2025,-142.57,1583.TW
-0.16,🔄 轉虧為盈,0.0,85.0,423.64,-338.64,2026-03,123.75,欣普羅,40.25,0.37,N/A,N/A,-28.5,⚪ 數據不足,2025,50.0,6560.TWO
5.88,⚠️ 獲利稀釋,11.554476058292854,14.08,353.67,-339.59000000000003,2026-03,14.03,捷敏-KY,166.5,1.62,N/A,N/A,216.14999999999998,⚪ 中性觀察,2025,14.17,6525.TW
2.42,📉 獲利侵蝕,11.237785016286644,-7.41,332.58,-339.99,2026-03,6.99,東元,69.0,0.51,23.29%,6.47%,92.10000000000001,⚪ 中性觀察,2025,-18.15,1504.TW
1.68,📉 獲利侵蝕,5.149769673156682,-35.29,305.41,-340.70000000000005,2026-03,-5.34,美隆電,22.3500003815,0.11,N/A,N/A,65.1,⚪ 中性觀察,2025,12.0,2477.TW
-2.17,⚠️ 獲利稀釋,0.0,9.68,350.73,-341.05,2026-03,8.23,永昕,25.4500007629,-0.56,1.76%,-18.26%,-88.94999999999999,⚪ 數據不足,2025,4.42,4726.TWO
0.16,📉 獲利侵蝕,26.096774685806448,-28.57,312.59,-341.15999999999997,2026-03,17.58,力麒,8.0900001526,0.05,N/A,N/A,4.65,❌ 暫避觀望,2025,-11.76,5512.TWO
4.1,📉 獲利侵蝕,2.500000039574689,-37.7,304.12,-341.82,2026-03,-4.71,寶成,24.1000003815,0.76,N/A,N/A,144.6,⚪ 中性觀察,2025,-24.63,9904.TW
1.69,🌑 雙重衰退,0.0,-351.06,-9.15,-341.91,2026-03,20.34,M31,498.5,-1.18,N/A,N/A,-10.35,⚪ 數據不足,2025,-44.41,6643.TWO
4.84,⚠️ 獲利稀釋,3.616145100980231,39.09,381.09,-342.0,2026-03,-0.31,長榮航,43.9000015259,1.53,22.90%,16.53%,182.10000000000002,⚪ 中性觀察,2025,-9.87,2618.TW
2.68,⚠️ 獲利稀釋,16.565809379727686,1.37,343.52,-342.15,2026-03,-1.38,立敦,109.5,0.74,N/A,N/A,99.14999999999999,❌ 暫避觀望,2025,-14.74,6175.TWO
4.36,⚠️ 獲利稀釋,0.0,7.55,349.82,-342.27,2026-03,12.66,鉅祥,0.0,1.14,32.99%,19.39%,0.0,⚪ 數據不足,2025,-15.98,2476.TW
1.58,⚠️ 獲利稀釋,10.5092596125,59.41,402.3,-342.89,2026-03,-3.39,中環,11.3500003815,-0.41,23.42%,-5.65%,16.200000000000003,⚪ 中性觀察,2025,685.19,2323.TW
-0.21,🔄 轉虧為盈,0.0,28.57,372.19,-343.62,2026-03,-7.34,永光,45.2000007629,0.09,17.63%,-5.18%,-5.3999999999999995,⚪ 數據不足,2025,-147.73,1711.TW
9.1,📉 獲利侵蝕,5.0,-3.43,340.36,-343.79,2026-03,1.65,宏全,118.0,2.25,N/A,N/A,354.0,⚪ 中性觀察,2025,-5.01,9939.TW
7.55,📉 獲利侵蝕,6.638566912539515,-7.69,337.45,-345.14,2026-03,20.51,湧德,126.0,2.04,30.92%,12.50%,284.7,⚪ 中性觀察,2025,19.61,3689.TWO
-1.09,⚠️ 獲利稀釋,0.0,63.83,409.09,-345.26,2026-03,-2.06,普誠,20.0,-0.17,N/A,N/A,-44.85,⚪ 數據不足,2025,-9.0,6129.TWO
3.7,📉 獲利侵蝕,15.398126463700235,-8.18,338.45,-346.63,2026-03,-9.17,三福化,131.5,1.01,22.24%,10.72%,128.1,❌ 暫避觀望,2025,-9.76,4755.TW
2.48,📉 獲利侵蝕,20.69047655378571,-53.16,293.55,-346.71000000000004,2026-03,-31.16,榮田,86.9000015259,0.37,N/A,N/A,63.0,❌ 暫避觀望,2025,-52.99,7709.TWO
4.01,📉 獲利侵蝕,5.922407209168646,-22.14,325.07,-347.21,2026-03,-9.71,美利達,74.8000030518,1.09,N/A,N/A,189.45000000000002,⚪ 中性觀察,2025,271.37,9914.TW
6.44,📉 獲利侵蝕,8.51326341764343,-1.8,345.63,-347.43,2026-03,20.09,揚秦,138.0,1.65,27.43%,9.66%,243.15,⚪ 中性觀察,2025,8.73,2755.TWO
2.53,⚠️ 獲利稀釋,10.190972354670139,75.56,423.28,-347.71999999999997,2026-03,27.49,大世科,58.7000007629,0.79,N/A,N/A,86.39999999999999,⚪ 中性觀察,2025,9.52,8099.TWO
2.61,📉 獲利侵蝕,5.653594521911765,-35.44,312.37,-347.81,2026-03,-20.24,冠德,34.5999984741,0.52,23.17%,15.06%,91.79999999999998,⚪ 中性觀察,2025,-74.55,2520.TW
5.24,⚠️ 獲利稀釋,11.730103806228374,19.73,367.88,-348.15,2026-03,26.29,迅得,169.5,1.76,N/A,N/A,216.75,⚪ 中性觀察,2025,-29.85,6438.TW
6.04,⚠️ 獲利稀釋,17.629846378931965,30.43,379.26,-348.83,2026-03,1.71,智伸科,241.0,2.7,23.25%,11.86%,205.05,❌ 暫避觀望,2025,-27.14,4551.TW
8.0,⚠️ 獲利稀釋,7.7665219488663775,17.41,366.95,-349.53999999999996,2026-03,11.38,敦陽科,161.0,2.63,24.08%,10.67%,310.95,⚪ 中性觀察,2025,6.67,2480.TW
2.88,⚠️ 獲利稀釋,5.6301941171606655,76.56,426.15,-349.59,2026-03,12.63,大成鋼,40.6500015259,1.17,25.55%,14.07%,108.3,⚪ 中性觀察,2025,77.93,2027.TW
-0.35,📉 獲利侵蝕,0.0,-10.0,340.82,-350.82,2026-03,1.42,無敵,12.9499998093,-0.11,N/A,N/A,-16.950000000000003,⚪ 數據不足,2025,60.23,8201.TW
2.56,📉 獲利侵蝕,4.686956654417392,-2.38,349.07,-351.45,2026-03,-0.42,環泥,26.9500007629,0.41,N/A,N/A,86.25,⚪ 中性觀察,2025,18.52,1104.TW
0.27,📉 獲利侵蝕,119.07407972555555,-33.33,318.51,-351.84,2026-03,9.13,系統電,64.3000030518,0.09,N/A,N/A,8.100000000000001,❌ 暫避觀望,2025,-57.38,5309.TWO
1.14,⚠️ 獲利稀釋,6.791338582677165,828.57,1180.75,-352.17999999999995,2026-03,-4.85,宜新實業,17.25,0.51,N/A,N/A,38.1,⚪ 中性觀察,2025,-35.23,4440.TW
3.41,📉 獲利侵蝕,6.8580062727945625,-58.62,293.96,-352.58,2026-03,-30.87,匯僑設計,45.4000015259,0.12,N/A,N/A,99.3,⚪ 中性觀察,2025,-46.72,6754.TW
41.67,⚠️ 獲利稀釋,52.443661318742464,49.0,401.75,-352.75,2026-03,46.42,台光電,5655.0,14.9,28.58%,19.80%,1617.45,❌ 暫避觀望,2025,47.96,2383.TW
0.92,📉 獲利侵蝕,20.733945304128437,-197.83,155.69,-353.52,2026-03,20.19,安鈦克,22.6000003815,-0.9,N/A,N/A,16.35,❌ 暫避觀望,2025,142.59,6276.TWO
4.69,📉 獲利侵蝕,2.859603855546942,-66.84,286.97,-353.81000000000006,2026-03,-14.72,峰源-KY,33.2000007629,0.63,N/A,N/A,174.14999999999998,⚪ 中性觀察,2025,-47.18,6807.TW
21.44,📉 獲利侵蝕,6.340057636887608,-36.27,318.21,-354.47999999999996,2026-03,26.66,京鼎,330.0,4.28,23.90%,11.87%,780.75,⚪ 中性觀察,2025,-12.83,3413.TW
1.87,📉 獲利侵蝕,7.613019615569621,-48.65,306.21,-354.85999999999996,2026-03,-1.74,大汽電,42.0999984741,0.38,N/A,N/A,82.94999999999999,⚪ 中性觀察,2025,-19.4,8931.TWO
1.56,📉 獲利侵蝕,16.36861258178832,-58.82,296.16,-354.98,2026-03,-2.6,合勤控,44.8499984741,0.29,30.58%,1.57%,41.1,❌ 暫避觀望,2025,10.87,3704.TW
-1.95,📉 獲利侵蝕,0.0,-117.65,237.64,-355.28999999999996,2026-03,-21.77,川寶,79.0999984741,-0.74,26.86%,-13.38%,-88.5,⚪ 數據不足,2025,-3800.0,1595.TWO
2.08,⚠️ 獲利稀釋,22.957198443579763,216.67,572.52,-355.85,2026-03,50.12,和椿,118.0,1.14,N/A,N/A,77.10000000000001,❌ 暫避觀望,2025,-1.42,6215.TW
0.13,⚠️ 獲利稀釋,59.48275862068966,71.43,428.07,-356.64,2026-03,-0.7,建大,17.25,0.12,20.30%,1.48%,4.35,❌ 暫避觀望,2025,-90.0,2106.TW
6.27,⚠️ 獲利稀釋,12.816370490037695,18.72,376.47,-357.75,2026-03,6.01,士電,238.0,2.79,17.20%,7.03%,278.55,⚪ 中性觀察,2025,7.92,1503.TW
0.36,⚠️ 獲利稀釋,263.8235204358823,171.43,529.33,-357.90000000000003,2026-03,-10.21,萬年清,44.8499984741,0.05,N/A,N/A,2.5500000000000003,❌ 暫避觀望,2025,-52.17,6624.TWO
-0.73,📉 獲利侵蝕,0.0,-117.39,242.37,-359.76,2026-03,-2.54,攸泰科技,52.4000015259,-0.04,N/A,N/A,-11.1,⚪ 數據不足,2025,6.41,6928.TW
1.85,⚠️ 獲利稀釋,92.27272380499991,35.38,395.54,-360.16,2026-03,-5.62,紅木-KY,20.2999992371,-0.42,N/A,N/A,3.300000000000003,❌ 暫避觀望,2025,-63.22,8426.TWO
3.0,📉 獲利侵蝕,5.2522637094566615,-88.89,271.35,-360.24,2026-03,-6.46,維熹,40.5999984741,0.15,18.84%,5.60%,115.95,⚪ 中性觀察,2025,-50.98,3501.TW
7.95,📉 獲利侵蝕,6.429303278688525,-14.23,346.01,-360.24,2026-03,-18.5,廣隆,125.5,2.11,18.72%,9.93%,292.8,⚪ 中性觀察,2025,-32.28,1537.TW
5.85,📉 獲利侵蝕,8.909921671018276,-3.52,356.78,-360.29999999999995,2026-03,15.8,豐達科,136.5,1.92,24.39%,9.60%,229.8,⚪ 中性觀察,2025,-24.15,3004.TW
0.57,📉 獲利侵蝕,6.955782572414966,-44.8,315.63,-360.43,2026-03,-10.32,台南,20.4500007629,0.69,13.69%,-4.13%,44.1,⚪ 中性觀察,2025,-81.13,1473.TW
3.15,⚠️ 獲利稀釋,17.735849056603772,23.93,384.64,-360.71,2026-03,16.19,奇鈦科,141.0,1.45,23.03%,7.70%,119.25,❌ 暫避觀望,2025,-34.24,3430.TWO
4.4,⚠️ 獲利稀釋,8.947368421052632,47.0,408.08,-361.08,2026-03,-7.74,乙盛-KY,102.0,1.47,N/A,N/A,171.0,⚪ 中性觀察,2025,30.95,5243.TW
0.04,📉 獲利侵蝕,0.0,-188.89,172.23,-361.12,2026-03,0.72,鈺德,12.6000003815,-0.07,27.89%,-1.07%,-2.7,⚪ 數據不足,2025,-92.73,3050.TW
9.01,📉 獲利侵蝕,14.888603256212512,-46.72,315.93,-362.65,2026-03,30.08,京元電子,347.5,1.87,37.66%,28.21%,350.09999999999997,⚪ 中性觀察,2025,41.67,2449.TW
1.57,📉 獲利侵蝕,19.26829268292683,-60.0,303.38,-363.38,2026-03,19.79,微矽電子-創,79.0,0.12,N/A,N/A,61.49999999999999,❌ 暫避觀望,2025,23.62,8162.TW
8.13,⚠️ 獲利稀釋,40.343781597573305,208.82,572.88,-364.06,2026-03,95.35,大量,798.0,3.19,42.12%,18.24%,296.70000000000005,❌ 暫避觀望,2025,474.47,3167.TW
-1.06,🔄 轉虧為盈,0.0,-83.87,280.38,-364.25,2026-03,4.18,盛達,21.8999996185,0.05,N/A,N/A,-12.75,⚪ 數據不足,2025,-342.86,3027.TW
19.45,⚠️ 獲利稀釋,10.339190845933796,25.22,390.24,-365.02,2026-03,11.54,健鼎,506.0,5.61,25.47%,17.08%,734.1,⚪ 中性觀察,2025,21.94,3044.TW
-4.38,⚠️ 獲利稀釋,0.0,44.0,409.13,-365.13,2026-03,-25.69,嘉聯益,20.75,-0.56,N/A,N/A,-148.64999999999998,⚪ 數據不足,2025,0.46,6153.TW
3.45,⚠️ 獲利稀釋,26.4808362369338,28.41,396.55,-368.14,2026-03,7.81,大毅,228.0,1.14,24.27%,12.13%,129.14999999999998,❌ 暫避觀望,2025,8.95,2478.TW
0.74,📉 獲利侵蝕,79.16666666666667,-57.14,311.46,-368.59999999999997,2026-03,10.87,鈞寶,85.5,0.18,N/A,N/A,16.2,❌ 暫避觀望,2025,-23.71,6155.TW
0.83,⚠️ 獲利稀釋,13.719806578985509,9.68,378.36,-368.68,2026-03,-16.0,南帝,28.3999996185,0.34,25.29%,9.12%,31.049999999999997,⚪ 中性觀察,2025,-27.19,2108.TW
-2.45,🔄 轉虧為盈,0.0,105.36,474.55,-369.19,2026-03,0.45,亞崴,28.7999992371,0.18,N/A,N/A,-137.25,⚪ 數據不足,2025,-152.78,1530.TW
4.08,⚠️ 獲利稀釋,6.085150412679128,33.78,403.64,-369.86,2026-03,20.29,國統,58.5999984741,0.99,N/A,N/A,144.45,⚪ 中性觀察,2025,21.07,8936.TWO
-0.88,🔄 轉虧為盈,0.0,-97.67,273.28,-370.95,2026-03,1.86,喬鼎,19.0,0.02,29.42%,-21.05%,-14.55,⚪ 數據不足,2025,46.34,3057.TW
0.52,📉 獲利侵蝕,22.346937737482993,-30.0,341.24,-371.24,2026-03,17.01,振發,32.8499984741,0.28,N/A,N/A,22.05,❌ 暫避觀望,2025,-47.47,5426.TWO
5.68,⚠️ 獲利稀釋,9.161490683229815,71.21,442.71,-371.5,2026-03,-3.92,榮惠-KY創,118.0,2.26,N/A,N/A,193.2,⚪ 中性觀察,2025,-16.96,6924.TW
2.19,📉 獲利侵蝕,5.959780342614258,-66.33,305.92,-372.25,2026-03,-2.95,育富,32.5999984741,0.33,N/A,N/A,82.05000000000001,⚪ 中性觀察,2025,-47.23,6194.TWO
1.72,📉 獲利侵蝕,5.88888898308642,-36.54,336.21,-372.75,2026-03,-13.1,世鎧,23.8500003815,0.33,17.29%,2.75%,60.75,⚪ 中性觀察,2025,-10.88,2063.TWO
2.44,⚠️ 獲利稀釋,14.259259259259261,133.33,507.12,-373.78999999999996,2026-03,60.25,佳能,77.0,0.73,21.67%,8.17%,80.99999999999999,⚪ 中性觀察,2025,28.57,2374.TW
2.02,📉 獲利侵蝕,7.9610652610860635,-58.06,315.88,-373.94,2026-03,-13.21,志豐,38.8499984741,0.26,21.42%,4.13%,73.20000000000002,⚪ 中性觀察,2025,-50.73,3206.TWO
3.49,📉 獲利侵蝕,4.025974108538961,-21.74,352.87,-374.61,2026-03,-5.94,華豫寧,37.2000007629,0.9,N/A,N/A,138.6,⚪ 中性觀察,2025,19.85,6474.TWO
1.41,⚠️ 獲利稀釋,21.38328442311239,23.33,398.73,-375.40000000000003,2026-03,-7.93,長興,74.1999969482,0.37,21.29%,3.94%,52.050000000000004,❌ 暫避觀望,2025,-9.62,1717.TW
0.65,⚠️ 獲利稀釋,64.01459631255473,37.5,412.92,-375.42,2026-03,10.07,希華,87.6999969482,0.33,21.81%,6.31%,20.55,❌ 暫避觀望,2025,-34.34,2484.TW
2.07,⚠️ 獲利稀釋,32.888888888888886,103.13,478.88,-375.75,2026-03,6.75,台虹,148.0,0.65,N/A,N/A,67.5,❌ 暫避觀望,2025,-11.69,8039.TW
6.58,⚠️ 獲利稀釋,52.08574739281576,70.24,446.0,-375.76,2026-03,5.01,禾伸堂,899.0,2.86,17.62%,5.81%,258.9,❌ 暫避觀望,2025,12.1,3026.TW
3.74,⚠️ 獲利稀釋,10.785463071512307,183.33,559.82,-376.49,2026-03,0.02,力致,92.0,0.17,18.01%,2.40%,127.95000000000002,⚪ 中性觀察,2025,-53.89,3483.TWO
0.97,📉 獲利侵蝕,14.683543981898735,-94.38,283.66,-378.04,2026-03,-2.38,圓裕,34.7999992371,0.05,N/A,N/A,35.550000000000004,⚪ 中性觀察,2025,-76.35,6835.TW
12.25,📉 獲利侵蝕,6.140939597315437,-4.8,374.33,-379.13,2026-03,-6.57,豐祥-KY,183.0,3.59,N/A,N/A,446.99999999999994,⚪ 中性觀察,2025,-27.39,5288.TW
0.92,⚠️ 獲利稀釋,18.995215676028703,233.33,612.53,-379.19999999999993,2026-03,237.84,長園科,39.7000007629,0.24,N/A,N/A,31.350000000000005,❌ 暫避觀望,2025,160.13,8038.TWO
4.03,📉 獲利侵蝕,4.742217898832685,-62.96,316.24,-379.2,2026-03,-11.42,菱光,48.75,0.37,N/A,N/A,154.2,⚪ 中性觀察,2025,15.99,8249.TW
5.98,⚠️ 獲利稀釋,9.728978457261988,82.43,461.95,-379.52,2026-03,2.49,龍德造船,140.0,2.7,N/A,N/A,215.85000000000002,⚪ 中性觀察,2025,-6.72,6753.TW
5.78,📉 獲利侵蝕,4.186360567184335,-11.76,368.25,-380.01,2026-03,-4.56,三陽工業,62.0,1.37,18.31%,4.93%,222.15,⚪ 中性觀察,2025,-3.34,2206.TW
1.58,📉 獲利侵蝕,4.5295406483369804,-53.45,326.78,-380.22999999999996,2026-03,-4.72,六暉-KY,20.7000007629,0.27,18.21%,6.19%,68.55000000000001,⚪ 中性觀察,2025,-22.93,2115.TW
1.93,⚠️ 獲利稀釋,9.121004740388127,1.47,382.05,-380.58,2026-03,-12.83,�矬�,39.9500007629,0.61,N/A,N/A,65.7,⚪ 中性觀察,2025,-53.88,8349.TWO
5.1,📉 獲利侵蝕,5.874558303886926,-41.38,339.61,-380.99,2026-03,-4.54,豐泰,66.5,0.68,N/A,N/A,169.8,⚪ 中性觀察,2025,-14.14,9910.TW
2.15,📉 獲利侵蝕,16.229205739704252,-48.1,335.22,-383.32000000000005,2026-03,10.54,利機,87.8000030518,0.41,18.10%,4.42%,81.15,❌ 暫避觀望,2025,-10.04,3444.TWO
0.74,📉 獲利侵蝕,14.416667090499999,-39.39,344.48,-383.87,2026-03,-2.31,德淵,25.9500007629,0.2,23.02%,3.03%,27.0,⚪ 中性觀察,2025,-47.52,4720.TW
0.35,⚠️ 獲利稀釋,29.79166772625,350.0,734.16,-384.15999999999997,2026-03,-14.5,北基,21.4500007629,0.18,N/A,N/A,10.799999999999999,❌ 暫避觀望,2025,-72.09,8927.TWO
0.25,📉 獲利侵蝕,284.2857088364286,-322.22,62.97,-385.19000000000005,2026-03,42.33,天擎,39.7999992371,-0.2,N/A,N/A,2.0999999999999996,❌ 暫避觀望,2025,180.65,6708.TWO
4.9,📉 獲利侵蝕,4.2288557213930345,-81.61,304.43,-386.04,2026-03,-26.56,陽明,51.0,0.41,5.67%,-1.94%,180.9,⚪ 中性觀察,2025,-73.34,2609.TW
1.86,⚠️ 獲利稀釋,16.033254156769598,85.0,471.2,-386.2,2026-03,12.58,全漢,67.5,0.37,17.44%,-0.45%,63.15,❌ 暫避觀望,2025,-13.89,3015.TW
1.43,⚠️ 獲利稀釋,17.591742419311927,173.28,559.52,-386.24,2026-03,-10.43,吉祥全,38.3499984741,0.85,43.42%,-66.51%,32.699999999999996,❌ 暫避觀望,2025,457.5,2491.TW
0.06,📉 獲利侵蝕,33.128834355828225,-87.5,299.04,-386.54,2026-03,0.3,大井泵浦,54.0,0.1,N/A,N/A,24.45,❌ 暫避觀望,2025,-97.61,6982.TWO
6.42,📉 獲利侵蝕,2.5139664804469275,-17.98,371.35,-389.33000000000004,2026-03,70.72,三一東林,27.0,-1.05,8.05%,-11.23%,161.1,⚪ 中性觀察,2025,248.27,3609.TWO
-0.36,🔄 轉虧為盈,0.0,150.0,540.0,-390.0,2026-03,4.75,明泰,34.0499992371,0.1,18.44%,1.17%,-15.3,⚪ 數據不足,2025,-190.0,3380.TW
4.77,⚠️ 獲利稀釋,9.932942162615255,13.27,403.57,-390.3,2026-03,-0.31,台灣大,118.5,1.37,19.71%,10.58%,178.95,⚪ 中性觀察,2025,4.58,3045.TW
1.12,⚠️ 獲利稀釋,16.43216118738693,13.58,404.06,-390.48,2026-03,-10.76,世豐,32.7000007629,0.92,N/A,N/A,29.85,❌ 暫避觀望,2025,-67.92,2065.TWO
0.57,📉 獲利侵蝕,16.13821169227642,-58.33,332.87,-391.2,2026-03,6.19,金利食安,19.8500003815,0.05,N/A,N/A,18.45,❌ 暫避觀望,2025,-69.73,7743.TWO
0.16,📉 獲利侵蝕,59.60526215394737,-63.64,327.76,-391.4,2026-03,8.46,熒茂,22.6499996185,0.04,N/A,N/A,5.7,❌ 暫避觀望,2025,-60.0,4729.TWO
7.5,📉 獲利侵蝕,8.074697527617044,-9.83,381.69,-391.52,2026-03,-4.4,漢科,153.5,1.56,N/A,N/A,285.15000000000003,⚪ 中性觀察,2025,10.62,3402.TWO
5.43,⚠️ 獲利稀釋,34.30994602929838,5.92,398.1,-392.18,2026-03,27.06,華星光,445.0,1.62,N/A,N/A,194.54999999999998,❌ 暫避觀望,2025,43.01,4979.TWO
-1.48,📉 獲利侵蝕,0.0,-3.03,389.42,-392.45,2026-03,-10.11,飛宏,29.5,-0.34,21.21%,-6.90%,-58.35,⚪ 數據不足,2025,-410.42,2457.TW
1.3,📉 獲利侵蝕,8.922558922558922,-50.0,342.65,-392.65,2026-03,-13.43,至興,26.5,0.29,N/A,N/A,44.550000000000004,⚪ 中性觀察,2025,-46.94,4535.TWO
0.34,📉 獲利侵蝕,61.395347949999994,-55.56,337.41,-392.97,2026-03,16.57,映興,26.3999996185,0.08,25.04%,8.41%,6.450000000000001,❌ 暫避觀望,2025,-74.05,3597.TWO
4.35,📉 獲利侵蝕,8.524124737379376,-50.0,343.32,-393.32,2026-03,11.14,宏致,90.0999984741,0.67,26.65%,5.06%,158.55,⚪ 中性觀察,2025,74.89,3605.TW
-3.68,⚠️ 獲利稀釋,0.0,14.29,408.48,-394.19,2026-03,-0.82,永邑-KY,18.9500007629,-0.3,8.14%,-46.94%,-148.5,⚪ 數據不足,2025,-24.32,2939.TW
-2.55,📉 獲利侵蝕,0.0,0.0,394.41,-394.41,2026-03,-31.37,佑華,15.8000001907,-0.55,N/A,N/A,-97.19999999999999,⚪ 數據不足,2025,-121.74,8024.TWO
-0.43,🌑 雙重衰退,0.0,-466.67,-71.35,-395.32000000000005,2026-03,-89.32,聯上,14.8000001907,-0.22,37.85%,-47.25%,-12.0,⚪ 數據不足,2025,-112.91,4113.TWO
6.77,📉 獲利侵蝕,4.084507042253521,-55.22,340.44,-395.65999999999997,2026-03,10.46,志強-KY,72.5,1.2,N/A,N/A,266.25,⚪ 中性觀察,2025,-17.06,6768.TW
2.78,📉 獲利侵蝕,3.5994764397905756,-187.5,208.18,-395.68,2026-03,-7.81,智基,27.5,-0.07,N/A,N/A,114.60000000000001,⚪ 中性觀察,2025,55.31,6294.TWO
13.02,📉 獲利侵蝕,6.422628951747088,-79.51,316.5,-396.01,2026-03,5.05,來億-KY,193.0,0.75,N/A,N/A,450.75,⚪ 中性觀察,2025,-14.96,6890.TW
2.9,📉 獲利侵蝕,5.738950170870166,-51.61,344.45,-396.06,2026-03,13.71,華孚,41.5499992371,0.3,N/A,N/A,108.60000000000001,⚪ 中性觀察,2025,-2.36,6235.TW
-0.19,🔄 轉虧為盈,0.0,-22.58,374.82,-397.4,2026-03,-2.42,耀億,17.2000007629,0.24,N/A,N/A,-9.9,⚪ 數據不足,2025,67.24,4430.TWO
3.36,⚠️ 獲利稀釋,18.542199488491047,259.52,657.4,-397.88,2026-03,-7.61,宏捷科,145.0,1.51,N/A,N/A,117.30000000000001,❌ 暫避觀望,2025,26.79,8086.TWO
3.51,⚠️ 獲利稀釋,102.09102091020911,73.33,471.97,-398.64000000000004,2026-03,28.87,景碩,830.0,1.17,22.14%,8.52%,121.94999999999999,❌ 暫避觀望,2025,3072.73,3189.TW
1.23,⚠️ 獲利稀釋,0.0,40.0,438.93,-398.93,2026-03,-12.57,和益,0.0,0.55,17.58%,8.28%,0.0,⚪ 數據不足,2025,-20.13,1709.TW
29.06,⚠️ 獲利稀釋,18.034140969162994,93.47,492.63,-399.15999999999997,2026-03,51.55,勤誠,1310.0,10.73,N/A,N/A,1089.6,❌ 暫避觀望,2025,77.66,8210.TW
-0.36,🔄 轉虧為盈,0.0,186.96,586.98,-400.02,2026-03,191.86,金耘國際,16.1000003815,0.2,N/A,N/A,-11.850000000000001,⚪ 數據不足,2025,23.4,4950.TWO
-1.02,📉 獲利侵蝕,0.0,-386.36,14.56,-400.92,2026-03,-23.56,錼創科技-KY創,120.5,-2.14,N/A,N/A,-149.25000000000003,⚪ 數據不足,2025,-276.79,6854.TW
-0.13,📉 獲利侵蝕,0.0,-66.67,334.65,-401.32,2026-03,28.81,郡都開發,17.5,-0.05,15.04%,-80.56%,-5.3999999999999995,⚪ 數據不足,2025,-44.44,4402.TWO
4.38,⚠️ 獲利稀釋,94.68085106382979,428.33,830.09,-401.76000000000005,2026-03,13.75,欣興,979.0,3.28,15.77%,6.82%,155.1,❌ 暫避觀望,2025,18.07,3037.TW
1.14,⚠️ 獲利稀釋,6.053459119496856,72.73,474.91,-402.18,2026-03,3.13,達輝-KY,19.25,0.57,N/A,N/A,47.699999999999996,⚪ 中性觀察,2025,54.05,5276.TWO
0.52,⚠️ 獲利稀釋,16.36904761904762,154.9,557.65,-402.75,2026-03,-2.19,志信,13.75,0.28,37.12%,5.53%,12.6,❌ 暫避觀望,2025,-68.29,2611.TW
0.11,⚠️ 獲利稀釋,31.931818615227275,350.0,752.81,-402.80999999999995,2026-03,-8.11,松普,14.0500001907,0.09,N/A,N/A,6.6,❌ 暫避觀望,2025,1000.0,5488.TWO
0.99,⚠️ 獲利稀釋,34.114583333333336,4.44,407.81,-403.37,2026-03,-3.28,健和興,65.5,0.47,21.28%,6.05%,28.799999999999997,❌ 暫避觀望,2025,-74.48,3003.TW
1.36,📉 獲利侵蝕,28.56521606443478,-53.75,349.69,-403.44,2026-03,3.73,時碩工業,65.6999969482,0.37,22.67%,3.55%,34.50000000000001,❌ 暫避觀望,2025,-41.88,4566.TW
18.44,⚠️ 獲利稀釋,0.0,0.44,403.93,-403.49,2026-03,13.2,崑鼎,0.0,4.54,N/A,N/A,0.0,⚪ 數據不足,2025,5.99,6803.TWO
0.72,⚠️ 獲利稀釋,19.88636363636364,8.33,412.13,-403.8,2026-03,17.93,金橋,26.25,0.13,N/A,N/A,19.799999999999997,❌ 暫避觀望,2025,10.77,6133.TW
2.05,📉 獲利侵蝕,6.964286034852942,0.0,404.41,-404.41,2026-03,1.55,海柏特,33.1500015259,0.42,N/A,N/A,71.39999999999999,⚪ 中性觀察,2025,-10.78,6884.TWO
1.23,⚠️ 獲利稀釋,6.880269685851603,820.0,1224.69,-404.69000000000005,2026-03,-72.18,富宇,40.7999992371,2.76,N/A,N/A,88.94999999999999,⚪ 中性觀察,2025,-79.5,4907.TWO
0.78,⚠️ 獲利稀釋,19.406779337711868,17.65,423.58,-405.93,2026-03,-12.95,日勝化,22.8999996185,0.2,19.87%,1.24%,17.7,❌ 暫避觀望,2025,-19.59,1735.TW
