prev_eps,prev_eps_yoy,eps,advice,price,est_price,date,pe,name,status,prev_rev_yoy,symbol,expansion,om,rev_yoy,gm,eps_yoy,prev_year
-0.15,-650.0,0.01,⚪ 數據不足,11.4499998093,-7.95,2025-12,0.0,寶隆,🔄 轉虧為盈,-6.91,1906.TW,-92.89,7.26%,-3.11,12.71%,-96.0,2025
0.44,-96.54,-1.53,❌ 暫避觀望,42.7999992371,6.149999999999999,2025-12,104.39024204170734,橘子,🌑 雙重衰退,-21.78,6180.TWO,-93.03999999999999,N/A,-19.95,N/A,-112.99,2025
-3.6,-181.25,-4.72,⚪ 數據不足,27.9500007629,-181.2,2025-12,0.0,唐榮,🌑 雙重衰退,-14.97,2035.TWO,-93.33,-18.44%,-21.22,-14.72%,-114.55,2025
0.02,-96.92,0.04,⚪ 數據不足,13.6000003815,-0.30000000000000027,2025-12,0.0,鈺德,📉 獲利侵蝕,-0.77,3050.TW,-93.45,-1.07%,0.72,27.89%,-92.73,2025
5.92,10.24,8.43,⚪ 中性觀察,266.5,328.79999999999995,2025-12,12.157846715328468,大綜,📉 獲利侵蝕,80.92,3147.TWO,-93.72,5.75%,64.32,13.87%,-29.4,2025
-0.22,-130.14,0.08,⚪ 數據不足,55.2999992371,-1.6500000000000001,2025-12,0.0,台嘉碩,🔄 轉虧為盈,0.54,3221.TWO,-94.11,4.08%,2.36,22.57%,-91.75,2025
-2.0,-254.55,-2.24,⚪ 數據不足,17.1000003815,-97.5,2025-12,0.0,廣華-KY,📉 獲利侵蝕,5.73,1338.TW,-94.87,-1.26%,2.83,22.76%,-92.04,2025
0.58,-80.2,0.89,❌ 暫避觀望,136.0,46.949999999999996,2025-12,43.45047923322684,擎亞,📉 獲利侵蝕,25.43,8096.TWO,-95.61,N/A,22.83,N/A,-72.78,2025
0.05,-95.69,0.1,❌ 暫避觀望,100.0,6.15,2025-12,243.90243902439022,邑錡,📉 獲利侵蝕,5.67,7402.TWO,-95.76,N/A,2.56,N/A,-93.2,2025
-0.47,-124.87,-0.15,⚪ 數據不足,26.0,-11.1,2025-12,0.0,燦星旅,🌑 雙重衰退,-14.79,2719.TWO,-97.75,2.54%,-14.15,7.41%,-111.9,2025
0.64,-75.94,0.06,❌ 暫避觀望,63.2000007629,34.95,2025-12,27.124463846738195,大井泵浦,📉 獲利侵蝕,-1.08,6982.TWO,-97.91,N/A,0.3,N/A,-97.61,2025
0.04,-96.64,0.2,❌ 暫避觀望,31.7999992371,5.1,2025-12,93.52940952088237,協易機,📉 獲利侵蝕,13.39,4533.TWO,-99.11999999999999,-4.87%,12.02,23.68%,-87.1,2025
-0.1,37.5,0.04,❌ 暫避觀望,31.8999996185,3.749999999999999,2025-12,127.59999847400003,進泰電子,🔄 轉虧為盈,17.21,3465.TWO,-100.55000000000001,-2.95%,5.68,20.16%,-94.87,2025
-0.55,12.7,-1.19,⚪ 數據不足,17.3999996185,-33.300000000000004,2025-12,0.0,欣技,🌑 雙重衰退,0.11,6160.TWO,-100.82,N/A,-7.95,N/A,-108.77,2025
0.03,109.38,0.03,❌ 暫避觀望,55.7999992371,3.15,2025-12,265.7142820814286,群創,📉 獲利侵蝕,4.39,3481.TW,-101.02,-2.06%,4.72,9.08%,-96.3,2025
-0.23,-141.07,-0.15,⚪ 數據不足,10.0500001907,-6.15,2025-12,0.0,有益,🌑 雙重衰退,-20.17,9962.TWO,-101.05,N/A,-21.01,N/A,-122.06,2025
-1.45,-51.58,-1.65,⚪ 數據不足,44.75,-67.35000000000001,2025-12,0.0,旭暉應材,📉 獲利侵蝕,31.33,6698.TW,-102.49,N/A,29.86,N/A,-72.63,2025
-2.53,66.4,-3.15,⚪ 數據不足,16.0,-136.64999999999998,2025-12,0.0,華冠,⚠️ 獲利稀釋,300.12,8101.TW,-103.30999999999999,N/A,166.89,N/A,63.58,2025
0.16,-73.33,0.09,❌ 暫避觀望,20.75,12.900000000000002,2025-12,24.127906976744182,星宇航空,📉 獲利侵蝕,26.11,2646.TW,-103.47999999999999,1.56%,23.93,13.18%,-79.55,2025
-1.59,-355.88,-0.93,⚪ 數據不足,292.5,-72.00000000000001,2025-12,0.0,鈦昇,📉 獲利侵蝕,-10.4,8027.TWO,-103.62,N/A,10.0,N/A,-93.62,2025
-0.24,-196.0,0.04,⚪ 數據不足,68.1999969482,-7.800000000000001,2025-12,0.0,泰藝,🔄 轉虧為盈,15.96,8289.TWO,-106.02,N/A,16.02,N/A,-90.0,2025
-1.02,-15.91,-1.49,⚪ 數據不足,15.3999996185,-55.949999999999996,2025-12,0.0,正能量智能,🌑 雙重衰退,-2.76,5348.TWO,-106.06,N/A,-3.8,N/A,-109.86,2025
-0.09,-103.78,0.39,❌ 暫避觀望,457.0,4.950000000000001,2025-12,1384.8484848484845,晶呈科技,🔄 轉虧為盈,-22.96,4768.TWO,-107.44,4.95%,20.89,16.79%,-86.55,2025
-2.24,-129.31,-0.67,⚪ 中性觀察,45.7000007629,62.55,2025-12,10.959232796858512,永新-KY,📉 獲利侵蝕,10.25,4557.TW,-107.8,9.33%,1.42,28.78%,-106.38,2025
-1.06,-1077.78,-1.72,⚪ 數據不足,22.25,-58.35,2025-12,0.0,上亞科技,🌑 雙重衰退,-23.23,6130.TWO,-108.54000000000002,N/A,-20.79,N/A,-129.33,2025
-0.44,-150.0,-0.27,⚪ 數據不足,11.0,-13.35,2025-12,0.0,萬國通,🌑 雙重衰退,-20.28,9950.TWO,-108.75999999999999,N/A,-17.71,N/A,-126.47,2025
-0.46,-120.18,0.02,⚪ 數據不足,48.5,-8.25,2025-12,0.0,隆中,🔄 轉虧為盈,2.29,6542.TWO,-109.23,N/A,10.22,N/A,-99.01,2025
-0.02,-103.57,0.05,⚪ 數據不足,27.2000007629,-2.399999999999999,2025-12,0.0,研通,🔄 轉虧為盈,23.03,6229.TWO,-110.50999999999999,N/A,19.77,N/A,-90.74,2025
-4.54,-163.13,-5.61,⚪ 數據不足,51.5999984741,-226.35,2025-12,0.0,濱川,📉 獲利侵蝕,11.56,1569.TWO,-111.63,-23.08%,5.02,-3.81%,-106.61,2025
-2.24,-272.73,-2.86,⚪ 數據不足,91.0,-111.9,2025-12,0.0,正達,📉 獲利侵蝕,0.72,3149.TW,-112.51,-29.19%,5.53,-12.37%,-106.98,2025
12.0,-15.13,3.56,❌ 暫避觀望,675.0,438.9,2026-03,23.069036226930965,台灣精銳,🏰 高護城河,1.32,4583.TW,-112.84,30.40%,98.42,51.18%,-14.42,2025
0.27,-91.89,2.3,❌ 暫避觀望,140.0,49.199999999999996,2025-12,42.6829268292683,安馳,📉 獲利侵蝕,54.47,3528.TW,-114.03,8.05%,69.32,12.45%,-44.71,2025
1.68,-11.58,2.32,⚪ 中性觀察,62.2999992371,85.95,2025-12,10.872600215898778,鴻準,📉 獲利侵蝕,166.67,2354.TW,-114.13,2.17%,105.83,4.22%,-8.3,2025
-0.13,-115.29,-0.06,⚪ 數據不足,29.0,-17.700000000000003,2025-12,0.0,凱衛,📉 獲利侵蝕,8.86,5201.TWO,-114.85,N/A,12.63,N/A,-102.22,2025
3.44,209.41,0.51,⚪ 中性觀察,17.8500003815,121.5,2025-12,2.203703750802469,大研生醫*,📉 獲利侵蝕,51.38,7780.TW,-115.5,N/A,39.1,N/A,-76.4,2025
-2.59,-247.95,-3.0,⚪ 數據不足,33.5,-108.3,2025-12,0.0,建通,🌑 雙重衰退,-3.42,2460.TW,-117.14,-6.88%,-0.51,3.88%,-117.65,2025
-0.36,-140.0,-0.78,⚪ 數據不足,47.9500007629,-20.25,2025-12,0.0,星雲,🌑 雙重衰退,-6.79,8047.TWO,-117.39,N/A,-5.47,N/A,-122.86,2025
3.39,525.0,3.65,⚪ 中性觀察,21.25,148.8,2025-12,2.1421370967741935,皇普,⚠️ 獲利稀釋,44251.78,2528.TW,-117.88000000000001,10.37%,130.3,15.63%,12.42,2025
0.19,-73.61,-0.22,❌ 暫避觀望,19.8999996185,3.9000000000000004,2025-12,76.53846007115385,鈺寶-創,🌑 雙重衰退,-11.3,3150.TW,-119.3,-42.60%,-12.58,40.07%,-131.88,2025
-1.4,-243.9,-1.85,⚪ 數據不足,13.8999996185,-64.05000000000001,2025-12,0.0,燁輝,🌑 雙重衰退,-6.3,2023.TW,-120.94999999999999,-2.27%,-8.68,7.45%,-129.63,2025
-0.19,-103.85,-1.05,⚪ 數據不足,28.25,-18.75,2025-12,0.0,泰茂,📉 獲利侵蝕,26.14,2230.TWO,-120.96000000000001,-8.09%,2.29,2.81%,-118.67,2025
-0.26,-110.79,-0.45,⚪ 數據不足,9.6000003815,-0.8999999999999991,2025-12,0.0,大東,🌑 雙重衰退,-3.74,1441.TW,-121.2,-10.66%,-6.83,-0.79%,-128.03,2025
0.0,-100.0,-0.81,❌ 暫避觀望,16.4500007629,1.1999999999999993,2025-12,205.6250095362501,美吉吉-KY,🌑 雙重衰退,-11.54,8466.TW,-122.12,N/A,-18.09,N/A,-140.21,2025
-0.21,-127.78,-0.34,⚪ 數據不足,0.0,0.0,2025-12,0.0,艾笛森,🌑 雙重衰退,-6.81,3591.TW,-122.50999999999999,-2.51%,-9.81,21.48%,-132.32,2025
-0.17,-325.0,-0.36,⚪ 數據不足,31.25,-12.750000000000002,2025-12,0.0,仲琦,🌑 雙重衰退,-2.54,2419.TW,-122.71,3.08%,-2.29,21.56%,-125.0,2025
-0.51,-221.43,-0.33,⚪ 數據不足,12.3500003815,-18.3,2025-12,0.0,偉全,🌑 雙重衰退,-25.38,1465.TW,-123.04,-24.47%,-27.73,-4.05%,-150.77,2025
-1.8,-174.07,-0.93,⚪ 數據不足,57.7000007629,-74.4,2025-12,0.0,九齊,🌑 雙重衰退,-18.16,6494.TWO,-123.62000000000002,N/A,-11.74,N/A,-135.36,2025
-0.71,-102.86,-0.84,⚪ 數據不足,31.1000003815,-35.699999999999996,2025-12,0.0,律勝,🌑 雙重衰退,-25.84,3354.TWO,-124.32000000000001,-79.87%,-22.74,18.97%,-147.06,2025
-0.07,-128.0,-0.08,⚪ 數據不足,82.5,-1.2000000000000002,2025-12,0.0,鑫科,📉 獲利侵蝕,2.32,3663.TWO,-125.91,-0.74%,8.52,2.83%,-117.39,2025
-0.57,-126.76,-0.61,⚪ 數據不足,14.75,-33.3,2025-12,0.0,力新,🌑 雙重衰退,1.12,5202.TWO,-126.51000000000002,N/A,-8.35,N/A,-134.86,2025
-0.06,-103.64,-1.63,⚪ 數據不足,102.0,-19.8,2025-12,0.0,為升,🌑 雙重衰退,-18.65,2231.TW,-127.19000000000001,-15.73%,-21.77,23.65%,-148.96,2025
-0.14,-380.0,-0.06,⚪ 數據不足,14.0500001907,-3.75,2025-12,0.0,志聯,🌑 雙重衰退,-7.46,2024.TW,-127.67,2.74%,-9.83,8.85%,-137.5,2025
-5.75,-269.21,-4.83,⚪ 數據不足,54.2000007629,-399.0,2025-12,0.0,程泰,🌑 雙重衰退,-12.06,1583.TW,-130.45999999999998,-2.95%,-12.11,19.66%,-142.57,2025
-0.72,-158.97,-0.55,⚪ 數據不足,27.7000007629,-30.0,2025-12,0.0,旭軟,🌑 雙重衰退,-10.98,3390.TWO,-130.85000000000002,1.24%,-7.45,17.06%,-138.3,2025
-4.31,-174.52,-5.14,⚪ 數據不足,30.8500003815,-208.2,2025-12,0.0,鴻碩,🌑 雙重衰退,-17.54,3092.TW,-131.88,-21.28%,-15.24,1.51%,-147.12,2025
-1.12,-150.45,-0.09,⚪ 數據不足,157.0,-48.45,2025-12,0.0,廣閎科,📉 獲利侵蝕,27.89,6693.TWO,-131.91,N/A,29.21,N/A,-102.7,2025
-0.95,-439.29,-0.32,⚪ 數據不足,35.75,-35.4,2025-12,0.0,承啟,📉 獲利侵蝕,2.41,2425.TW,-132.64999999999998,0.94%,2.17,8.50%,-130.48,2025
-0.85,-1316.67,-0.56,⚪ 數據不足,14.0,-34.35,2025-12,0.0,華紙,🌑 雙重衰退,-10.29,1905.TW,-133.85,-6.00%,-9.63,4.37%,-143.48,2025
-0.32,-117.82,-0.61,⚪ 數據不足,17.75,-18.299999999999997,2025-12,0.0,光群雷,🌑 雙重衰退,-5.52,2461.TW,-133.95,-2.69%,-4.36,18.99%,-138.31,2025
-0.32,-145.59,-0.52,⚪ 數據不足,33.75,-13.499999999999998,2025-12,0.0,迅杰,🌑 雙重衰退,-6.38,6243.TW,-134.34,N/A,-12.93,N/A,-147.27,2025
-4.75,-176.51,-5.26,⚪ 數據不足,43.7999992371,-236.85,2025-12,0.0,力士,📉 獲利侵蝕,6.21,4923.TWO,-134.54,-11.28%,10.31,25.62%,-124.23,2025
-0.08,-122.86,-0.16,⚪ 數據不足,25.4500007629,-6.75,2025-12,0.0,旺玖,🌑 雙重衰退,-5.88,6233.TWO,-134.54999999999998,N/A,-7.12,N/A,-141.67,2025
-0.68,-128.33,-1.53,⚪ 數據不足,45.5999984741,-40.5,2025-12,0.0,瀧澤科,🌑 雙重衰退,-21.06,6609.TWO,-135.03,N/A,-24.27,N/A,-159.3,2025
-1.15,-133.82,-1.6,⚪ 數據不足,30.75,-54.15,2025-12,0.0,錦明,🌑 雙重衰退,-10.01,3230.TWO,-137.14000000000001,-37.72%,-9.35,7.05%,-146.49,2025
-0.34,-148.57,-0.46,⚪ 數據不足,69.5999984741,-11.549999999999999,2025-12,0.0,公準,🌑 雙重衰退,-1.99,3178.TWO,-139.0,-7.19%,-4.4,9.34%,-143.4,2025
-0.99,-321.74,-1.05,⚪ 數據不足,35.25,-45.0,2025-12,0.0,菱生,📉 獲利侵蝕,-1.99,2369.TW,-139.81,-3.16%,3.45,2.66%,-136.36,2025
-0.18,-150.0,-0.21,⚪ 數據不足,48.0499992371,-5.7,2025-12,0.0,永光,🌑 雙重衰退,-6.57,1711.TW,-140.39,-5.18%,-7.34,17.63%,-147.73,2025
-0.48,-145.28,-0.45,⚪ 數據不足,14.6499996185,-27.599999999999998,2025-12,0.0,富堡,🌑 雙重衰退,-8.4,8929.TWO,-140.48000000000002,N/A,-6.89,N/A,-147.37,2025
-1.17,-159.18,-1.08,⚪ 數據不足,144.0,-48.300000000000004,2025-12,0.0,先進光,📉 獲利侵蝕,0.48,3362.TWO,-141.5,-0.95%,0.9,18.28%,-140.6,2025
-0.4,-145.45,-0.31,⚪ 數據不足,40.5,-18.000000000000004,2025-12,0.0,越峰,🌑 雙重衰退,-6.76,8121.TWO,-141.62,N/A,-0.85,N/A,-142.47,2025
-1.05,-483.33,-1.45,⚪ 數據不足,45.5499992371,-51.9,2025-12,0.0,皇家美食,📉 獲利侵蝕,58.8,4419.TWO,-141.92000000000002,-10.31%,40.53,23.18%,-101.39,2025
-0.2,42.86,-0.22,⚪ 數據不足,25.2999992371,-15.9,2025-12,0.0,淳安,📉 獲利侵蝕,32.23,6283.TW,-143.7,N/A,14.75,N/A,-128.95,2025
-0.34,-187.18,-0.41,⚪ 數據不足,10.9499998093,-19.8,2025-12,0.0,宏益,🌑 雙重衰退,-15.72,1452.TW,-143.81,-7.44%,-20.25,0.28%,-164.06,2025
9.3,61.47,13.04,⚪ 數據不足,0.0,0.0,2025-12,0.0,永擎,⚠️ 獲利稀釋,266.16,7711.TW,-144.28,N/A,182.72,N/A,38.44,2025
34.51,6.64,6.77,⚪ 中性觀察,756.0,1293.4499999999998,2026-03,8.767250376898993,譜瑞-KY,📉 獲利侵蝕,1.76,4966.TWO,-144.99,N/A,125.8,N/A,-19.19,2025
-4.94,-64.09,-7.65,⚪ 數據不足,17.2000007629,-228.3,2025-12,0.0,東碩,📉 獲利侵蝕,11.34,3272.TWO,-145.12,-26.32%,5.44,2.51%,-139.68,2025
-0.75,-117.9,-1.98,⚪ 數據不足,25.1000003815,-9.000000000000002,2025-12,0.0,樂意,🌑 雙重衰退,1.42,7584.TWO,-146.98000000000002,N/A,-5.13,N/A,-152.11,2025
-2.2,-265.0,-2.88,⚪ 數據不足,37.0999984741,-112.5,2025-12,0.0,台亞,📉 獲利侵蝕,2.25,2340.TW,-148.89000000000001,-33.43%,0.61,-9.53%,-148.28,2025
-0.47,-149.46,-0.84,⚪ 數據不足,23.7999992371,-27.9,2025-12,0.0,宏佳騰,🌑 雙重衰退,-19.34,1599.TWO,-150.91000000000003,-21.33%,-18.58,16.92%,-169.49,2025
-1.8,15.1,-2.57,⚪ 數據不足,16.5,-88.2,2025-12,0.0,益得,⚠️ 獲利稀釋,258.74,6461.TWO,-151.96,N/A,170.31,N/A,18.35,2025
-0.17,-72.73,-0.19,⚪ 數據不足,15.8500003815,-7.65,2025-12,0.0,達運,🌑 雙重衰退,-19.7,6120.TW,-153.38,N/A,-18.05,N/A,-171.43,2025
-5.09,-593.15,-6.95,⚪ 數據不足,71.5,-254.54999999999998,2025-12,0.0,台郡,🌑 雙重衰退,-19.29,6269.TW,-154.05,N/A,-15.48,N/A,-169.53,2025
-0.22,-120.0,-0.33,⚪ 數據不足,13.6999998093,-14.85,2025-12,0.0,福永生技,📉 獲利侵蝕,13.79,4183.TWO,-155.99,-6.40%,10.78,13.67%,-145.21,2025
-0.33,-186.84,-0.39,⚪ 數據不足,25.8500003815,-11.55,2025-12,0.0,雄順,🌑 雙重衰退,-3.88,2073.TWO,-156.1,-1.32%,-5.8,10.83%,-161.9,2025
-1.43,8.44,-2.16,⚪ 數據不足,26.0499992371,-73.2,2025-12,0.0,醣聯,⚠️ 獲利稀釋,190.34,4168.TWO,-156.59,-2058.21%,157.54,19.48%,0.95,2025
10.18,176.63,11.15,⚪ 中性觀察,49.0,686.55,2025-12,1.0705702425169326,信立,⚠️ 獲利稀釋,332.14,4303.TWO,-156.63,-12.85%,164.26,19.64%,7.63,2025
0.42,-85.52,-2.67,⚪ 數據不足,51.0,-15.450000000000001,2025-12,0.0,百德,🌑 雙重衰退,-11.35,4563.TWO,-157.55,-25.78%,-11.44,31.50%,-168.99,2025
0.22,-77.08,0.0,❌ 暫避觀望,24.7999992371,24.0,2025-12,15.4999995231875,天方能源,📉 獲利侵蝕,100.23,3073.TWO,-158.32999999999998,-34.05%,58.33,29.35%,-100.0,2025
-0.74,-127.59,-0.52,⚪ 數據不足,10.6499996185,-32.25,2025-12,0.0,上曜,⚠️ 獲利稀釋,192.39,1316.TW,-160.13,-1.86%,195.34,30.65%,35.21,2025
-2.03,-250.0,-2.65,⚪ 數據不足,23.8500003815,-93.44999999999999,2025-12,0.0,榮創,🌑 雙重衰退,-21.0,3437.TW,-160.66,-29.37%,-21.25,2.13%,-181.91,2025
-0.65,-400.0,-0.65,⚪ 數據不足,18.7999992371,-29.099999999999998,2025-12,0.0,新華,🌑 雙重衰退,-0.34,5481.TWO,-164.59,N/A,-0.63,N/A,-165.22,2025
-0.65,13.33,-0.85,⚪ 數據不足,8.6300001144,-32.7,2025-12,0.0,大飲,📉 獲利侵蝕,63.23,1213.TW,-165.82,-19.69%,56.06,-3.68%,-109.76,2025
-0.39,-186.67,-0.39,⚪ 數據不足,16.5,-18.15,2025-12,0.0,立衛,🌑 雙重衰退,-8.31,5344.TWO,-167.38,N/A,-3.53,N/A,-170.91,2025
-0.46,-205.0,-0.35,⚪ 數據不足,21.6000003815,-23.55,2025-12,0.0,和勤,🌑 雙重衰退,-13.22,1586.TWO,-167.48000000000002,-0.10%,-10.57,14.13%,-178.05,2025
-0.64,-174.42,-0.71,⚪ 數據不足,676.0,-52.8,2025-12,0.0,汎銓,📉 獲利侵蝕,8.46,6830.TW,-167.58,N/A,10.78,N/A,-156.8,2025
-0.3,80.26,-0.32,⚪ 數據不足,22.0,-14.85,2025-12,0.0,馥鴻,⚠️ 獲利稀釋,148.72,5345.TWO,-167.82,N/A,250.8,N/A,82.98,2025
-0.43,-30.3,-0.36,⚪ 數據不足,16.1499996185,-18.3,2025-12,0.0,金耘國際,⚠️ 獲利稀釋,693.83,4950.TWO,-168.46,N/A,191.86,N/A,23.4,2025
-4.23,-295.83,-2.47,⚪ 數據不足,64.1999969482,-55.35000000000002,2025-12,0.0,美食-KY,🏰 高護城河,-2.06,2723.TW,-170.71,7.94%,-4.59,59.54%,-175.3,2025
4.58,-22.77,1.65,⚪ 中性觀察,109.0,161.55,2026-03,10.12070566388115,杰力,⚠️ 獲利稀釋,-12.32,5299.TWO,-170.81,N/A,189.52,N/A,18.71,2025
-0.87,-171.9,-1.08,⚪ 數據不足,15.8999996185,-42.15,2025-12,0.0,台蠟,🌑 雙重衰退,-51.7,1742.TWO,-171.04,-115.34%,-51.69,11.07%,-222.73,2025
-1.77,-146.32,-3.55,⚪ 數據不足,10.3000001907,-110.7,2025-12,0.0,雅茗-KY,🏰 高護城河,10.36,2726.TWO,-175.23,-51.18%,0.59,54.90%,-174.64,2025
-0.91,-140.99,-0.88,⚪ 數據不足,19.3999996185,-43.65,2025-12,0.0,競國,🌑 雙重衰退,-21.96,6108.TW,-176.58,N/A,-18.04,N/A,-194.62,2025
-0.76,-85.37,-1.28,⚪ 數據不足,40.8499984741,-39.15,2025-12,0.0,穎漢,🌑 雙重衰退,3.32,4562.TW,-176.66,-45.46%,-7.78,31.44%,-184.44,2025
-2.15,-926.92,-1.09,⚪ 數據不足,37.3499984741,-79.35000000000001,2025-12,0.0,南六,🌑 雙重衰退,1.7,6504.TW,-176.92,N/A,-1.5,N/A,-178.42,2025
-0.26,-163.41,-0.37,⚪ 數據不足,28.1000003815,-12.15,2025-12,0.0,凌陽,🌑 雙重衰退,-2.33,2401.TW,-179.78,-9.00%,-2.04,45.66%,-181.82,2025
-0.82,-174.29,-0.87,⚪ 數據不足,16.7000007629,-51.3,2025-12,0.0,大立,🌑 雙重衰退,-8.03,4716.TWO,-180.36,-9.40%,-7.94,13.88%,-188.3,2025
-0.94,-230.99,-0.56,⚪ 數據不足,39.4000015259,-42.74999999999999,2025-12,0.0,合邦,📉 獲利侵蝕,70.32,6103.TWO,-183.31,N/A,66.84,N/A,-116.47,2025
5.73,19.71,1.57,⚪ 中性觀察,176.5,202.05000000000004,2026-03,13.103192279138824,富鼎,⚠️ 獲利稀釋,6.37,8261.TW,-186.21,N/A,195.24,N/A,9.03,2025
-0.36,-170.59,-0.39,⚪ 數據不足,19.3999996185,-27.900000000000002,2025-12,0.0,寶緯,📉 獲利侵蝕,15.71,4558.TWO,-187.02,0.44%,5.77,9.03%,-181.25,2025
0.65,-77.78,-5.2,⚪ 數據不足,32.0499992371,-60.75,2025-12,0.0,大同,📉 獲利侵蝕,4.01,2371.TW,-189.48000000000002,2.89%,6.12,16.12%,-183.36,2025
-0.23,-171.88,-0.49,⚪ 數據不足,43.0499992371,-11.1,2025-12,0.0,茂矽,📉 獲利侵蝕,17.56,2342.TW,-192.04,-12.78%,7.56,9.49%,-184.48,2025
-0.37,-166.07,-0.36,⚪ 數據不足,39.0,-19.8,2025-12,0.0,明泰,📉 獲利侵蝕,1.51,3380.TW,-194.75,1.17%,4.75,18.44%,-190.0,2025
-0.91,-190.91,-1.02,⚪ 數據不足,49.5,-39.900000000000006,2025-12,0.0,高鋒,🌑 雙重衰退,-14.79,4510.TWO,-194.92999999999998,-1.97%,-2.21,14.87%,-197.14,2025
-0.46,-1633.33,-0.39,⚪ 數據不足,31.9500007629,-15.15,2025-12,0.0,銘異,📉 獲利侵蝕,5.01,3060.TW,-195.51999999999998,3.00%,8.85,13.72%,-186.67,2025
0.59,-60.42,-0.03,❌ 暫避觀望,39.0,20.85,2025-12,28.05755395683453,興泰,📉 獲利侵蝕,62.57,1235.TW,-195.97,-0.09%,55.97,27.19%,-140.0,2025
-0.58,-190.63,-0.62,⚪ 數據不足,37.6500015259,-22.2,2025-12,0.0,華義*,📉 獲利侵蝕,2.76,3086.TWO,-198.53,-19.63%,5.99,44.07%,-192.54,2025
-0.79,-297.5,-0.45,⚪ 數據不足,7.7100000381,-30.3,2025-12,0.0,南緯,📉 獲利侵蝕,4.15,1467.TW,-200.06,1.90%,2.23,23.39%,-197.83,2025
-1.28,-225.26,-1.6,⚪ 數據不足,24.4500007629,-41.1,2025-12,0.0,台泥,🌑 雙重衰退,3.59,1101.TW,-200.33999999999997,3.76%,-3.11,18.49%,-203.45,2025
-0.7,-40.0,-1.48,⚪ 數據不足,6.5900001526,-35.24999999999999,2025-12,0.0,連展投控,🌑 雙重衰退,-3.15,3710.TWO,-203.08,-7.36%,-5.25,17.49%,-208.33,2025
-4.13,-687.23,-5.17,⚪ 數據不足,25.8999996185,-232.95,2025-12,0.0,天宇,🌑 雙重衰退,-76.3,8171.TWO,-208.65999999999997,N/A,-66.93,N/A,-275.59,2025
3.22,453.41,4.9,⚪ 中性觀察,181.5,193.8,2025-12,14.047987616099071,熙特爾-創,⚠️ 獲利稀釋,398.67,7740.TW,-210.32999999999993,N/A,885.03,N/A,674.7,2025
-0.32,-196.97,-0.19,⚪ 數據不足,41.5999984741,-11.700000000000001,2025-12,0.0,寬魚國際,📉 獲利侵蝕,84.34,6101.TWO,-213.38,N/A,43.01,N/A,-170.37,2025
0.7,250.0,-0.55,❌ 暫避觀望,99.0,13.049999999999999,2025-12,113.79310344827587,羅昇,📉 獲利侵蝕,42.77,8374.TW,-215.60999999999999,N/A,23.94,N/A,-191.67,2025
-0.18,-142.86,-0.25,⚪ 數據不足,72.0999984741,-7.65,2025-12,0.0,鼎元,🌑 雙重衰退,-0.87,2426.TW,-216.62,-2.91%,-2.43,10.78%,-219.05,2025
-0.17,-206.25,-0.22,⚪ 數據不足,70.1999969482,-10.200000000000001,2025-12,0.0,天良,🏰 高護城河,27.42,4127.TWO,-217.48000000000002,-18.66%,32.86,56.44%,-184.62,2025
-0.83,-225.76,-1.09,⚪ 數據不足,17.2000007629,-45.150000000000006,2025-12,0.0,連宇,🌑 雙重衰退,-15.29,2482.TW,-217.68,-38.32%,-16.89,35.81%,-234.57,2025
-1.62,-218.25,-1.4,⚪ 數據不足,23.9500007629,-89.4,2025-12,0.0,李洲,📉 獲利侵蝕,12.21,3066.TWO,-217.81,-18.85%,10.12,38.23%,-207.69,2025
-2.86,-197.87,-3.97,⚪ 數據不足,14.1999998093,-134.54999999999998,2025-12,0.0,國喬,📉 獲利侵蝕,25.54,1312.TW,-219.62,-15.47%,37.74,-5.49%,-181.88,2025
6.81,-5.55,2.02,⚪ 中性觀察,178.5,255.29999999999998,2026-03,10.487661574618096,勝一,⚠️ 獲利稀釋,4.01,1773.TW,-223.92000000000002,23.35%,230.24,37.55%,6.32,2025
-1.74,-285.11,-1.07,⚪ 數據不足,137.0,-74.55000000000001,2025-12,0.0,晶彩科,🌑 雙重衰退,-63.89,3535.TW,-223.95,12.45%,-31.12,35.79%,-255.07,2025
-0.51,-6.25,-2.1,⚪ 數據不足,11.1499996185,-45.45,2025-12,0.0,聯昌,🌑 雙重衰退,2.47,2431.TW,-226.29000000000002,-168.74%,-7.04,-118.71%,-233.33,2025
0.45,-33.82,0.31,❌ 暫避觀望,90.8000030518,3.4500000000000006,2025-12,394.78262196434775,天品,📉 獲利侵蝕,100.01,6199.TWO,-226.79000000000002,N/A,178.46,N/A,-48.33,2025
1.46,37.74,1.53,❌ 暫避觀望,63.0999984741,62.85000000000001,2025-12,15.059665506945105,矽統,⚠️ 獲利稀釋,572.93,2363.TW,-231.98000000000002,-2.89%,281.98,27.33%,50.0,2025
-0.61,-284.85,-0.35,⚪ 數據不足,13.5,-24.0,2025-12,0.0,華園,🏰 高護城河,-3.8,2702.TW,-232.35,10.47%,-2.27,89.24%,-234.62,2025
-3.03,-288.46,-5.34,⚪ 數據不足,15.75,-175.79999999999998,2025-12,0.0,霹靂,🌑 雙重衰退,-11.93,8450.TWO,-235.22,N/A,-9.3,N/A,-244.52,2025
