prev_year,pe,gm,date,prev_eps_yoy,symbol,prev_rev_yoy,eps_yoy,est_price,name,eps,expansion,status,advice,price,rev_yoy,prev_eps,om
2025,27.559055118110237,40.82%,2025-12,241.67,2926.TWO,2.58,100.0,19.05,誠品生活,0.54,98.16,🚀 利潤擴張,⚠️ 追價風險,35.0,1.84,0.34,-1.48%
2025,4.714611785045663,19.55%,2025-12,41.94,1541.TW,28.08,118.87,65.7,錩泰,2.32,97.42,🚀 利潤擴張,💎 強力關注,20.6499996185,21.45,1.32,7.07%
2025,2.8350515463917527,24.41%,2025-12,133.57,2380.TW,9.38,110.31,29.099999999999998,虹光,0.72,96.7,🚀 利潤擴張,💎 強力關注,5.5,13.61,0.47,0.24%
2025,0.0,N/A,2025-12,103.17,4971.TWO,54.63,146.97,-7.0500000000000025,IET-KY,1.65,96.47999999999999,🚀 利潤擴張,⚪ 數據不足,711.0,50.49,0.09,N/A
2025,0.0,N/A,2025-12,116.43,5516.TWO,7.31,104.43,-7.35,雙喜,0.16,96.02000000000001,🚀 利潤擴張,⚪ 數據不足,10.25,8.41,0.34,N/A
2025,1147.8873239436618,12.43%,2025-12,317.65,3363.TWO,49.52,134.04,10.65,上詮,0.16,95.32,🚀 利潤擴張,⚠️ 追價風險,815.0,38.72,0.37,-9.15%
2025,36.17757278754684,N/A,2025-12,167.2,6739.TWO,94.38,191.99,520.3499999999999,竹陞科技,16.13,95.30000000000001,🚀 利潤擴張,⚠️ 追價風險,1255.0,96.69,10.13,N/A
2025,211.6128983035484,N/A,2025-12,123.21,6125.TWO,15.42,118.18,4.65,廣運,0.1,94.49000000000001,🚀 利潤擴張,⚠️ 追價風險,65.5999984741,23.69,0.13,N/A
2025,6.732580037664783,39.69%,2025-12,151.12,3687.TWO,5.19,100.43,159.3,歐買尬,4.67,94.30000000000001,🚀 利潤擴張,💎 強力關注,71.5,6.13,4.47,12.64%
2025,0.0,912.85%,2025-12,-58.33,1453.TW,4.56,100.0,-2.1,大將,0.04,92.73,🏰 高護城河,⚪ 數據不足,11.1999998093,7.27,0.05,-2853.40%
2025,0.0,33.80%,2025-12,41.15,4154.TWO,-47.71,57.28,-84.00000000000001,樂威科-KY,-1.82,92.59,🧐 疑業外收益,⚪ 數據不足,13.1000003815,-35.31,-1.67,-77.27%
2025,17.17741873951613,19.09%,2025-12,107.29,2390.TW,2.22,88.8,9.3,云辰,-0.14,91.99,🧐 疑業外收益,⚪ 中性觀察,10.6499996185,-3.19,0.07,-7.49%
2025,0.0,N/A,2025-12,914.94,7822.TW,255.72,279.4,0.0,倍利科,14.04,91.57999999999998,🚀 利潤擴張,⚪ 數據不足,0.0,187.82,8.86,N/A
2025,0.0,N/A,2025-12,33.79,6674.TW,-30.23,54.88,-48.75,鋐寶科技,-1.13,91.41,🧐 疑業外收益,⚪ 數據不足,18.0499992371,-36.53,-0.98,N/A
2025,0.0,N/A,2025-12,-83.33,8092.TWO,9.78,100.0,-15.0,建暐,0.0,91.19,🚀 利潤擴張,⚪ 數據不足,17.6000003815,8.81,-0.22,N/A
2025,40.112377087560475,60.80%,2025-12,141.3,2360.TW,26.76,122.05,961.0500000000001,致茂,27.7,91.0,🏰 高護城河,⚠️ 追價風險,2570.0,31.05,21.67,34.82%
2025,0.0,39.55%,2025-12,-309.09,2705.TW,-0.65,89.13,-1.9500000000000004,六福,0.87,90.6,🔄 轉虧為盈,⚪ 數據不足,15.0,-1.47,-0.45,16.76%
2025,16.37860050909465,N/A,2025-12,75.0,6931.TW,13.6,104.41,36.45,青松健康,1.39,90.25,🚀 利潤擴張,⚪ 中性觀察,39.7999992371,14.16,0.78,N/A
2025,0.0,N/A,2025-12,51.72,5608.TW,-9.27,81.16,-9.6,四維航,-0.13,90.0,🧐 疑業外收益,⚪ 數據不足,14.3000001907,-8.84,-0.14,N/A
2025,0.0,-18.77%,2025-12,46.61,3576.TW,-42.1,41.22,-28.200000000000003,聯合再生,-0.77,88.55,🧐 疑業外收益,⚪ 數據不足,18.25,-47.33,-0.63,-63.16%
2025,7.930749954509481,N/A,2025-12,-16.97,6532.TWO,-3.06,81.39,181.95,瑞耘,7.31,87.6,🧐 疑業外收益,💎 強力關注,96.1999969482,-6.21,2.25,N/A
2025,0.0,N/A,2025-12,73.81,4991.TWO,18.29,107.11,-23.549999999999997,環宇-KY,0.15,81.68,🔄 轉虧為盈,⚪ 數據不足,705.0,25.43,-0.45,N/A
2025,0.0,41.62%,2025-12,-18.72,2740.TWO,-40.76,35.27,-125.25,華軒,-3.19,81.01,🧐 疑業外收益,⚪ 數據不足,35.5,-45.74,-2.52,-45.63%
2025,0.0,31.45%,2025-12,5.36,1528.TW,-21.6,56.79,-21.599999999999998,恩德,-0.35,80.62,🧐 疑業外收益,⚪ 數據不足,24.3500003815,-23.83,-0.53,0.98%
2025,12.960543506663184,N/A,2025-12,63.11,6196.TW,-19.07,65.55,574.05,帆宣,15.5,80.56,🧐 疑業外收益,✅ 穩健價值,496.0,-15.01,12.0,N/A
2025,0.0,7.21%,2025-12,116.67,2022.TW,13.61,95.92,-0.6,聚亨,-0.02,79.21000000000001,🚀 利潤擴張,⚪ 數據不足,7.5900001526,16.71,0.02,-1.47%
2025,0.0,N/A,2025-12,-21.43,5498.TWO,14.85,100.0,-7.05,凱崴,0.0,78.95,🚀 利潤擴張,⚪ 數據不足,65.6999969482,21.05,-0.17,N/A
2025,3.7169812760188674,19.46%,2025-12,84.95,4552.TW,-2.45,73.95,79.50000000000001,力達-KY,2.07,78.51,🧐 疑業外收益,💎 強力關注,19.7000007629,-4.56,1.72,7.61%
2025,18.66422689844465,59.86%,2025-12,362.45,3563.TW,173.02,186.23,655.8,牧德,15.8,77.88999999999999,🏰 高護城河,⚪ 中性觀察,816.0,108.34,13.28,29.84%
2025,0.0,15.21%,2025-12,54.03,3205.TWO,-12.38,51.01,-44.24999999999999,佰研,-0.92,77.02,🧐 疑業外收益,⚪ 數據不足,54.2000007629,-26.01,-0.77,-34.07%
2025,0.0,-184.95%,2025-12,2.61,3523.TWO,-43.41,34.68,-65.85,迎輝,-1.45,76.84,🧐 疑業外收益,⚪ 數據不足,14.5,-42.16,-1.49,-404.30%
2025,0.0,41.15%,2025-12,58.96,3498.TWO,36.24,120.0,-32.55,陽程,0.48,76.57,🔄 轉虧為盈,⚪ 數據不足,145.0,43.43,-0.9,17.10%
2025,0.0,-3.42%,2025-12,86.73,3625.TWO,-22.91,56.82,-16.200000000000003,西勝,-0.6,75.48,🧐 疑業外收益,⚪ 數據不足,14.3000001907,-18.66,-0.14,-68.62%
2025,0.0,N/A,2025-12,76.26,6654.TWO,28.6,100.49,-44.699999999999996,天正國際,0.01,74.38,🔄 轉虧為盈,⚪ 數據不足,140.0,26.11,-0.37,N/A
2025,0.0,16.55%,2025-12,69.01,4540.TW,7.47,85.65,-40.5,全球傳動,-0.66,74.10000000000001,🚀 利潤擴張,⚪ 數據不足,65.5999984741,11.55,-1.08,-1.35%
2025,13.709677419354836,8.90%,2025-12,44.68,2483.TW,-1.32,71.43,27.900000000000006,百容,0.6,73.91000000000001,🧐 疑業外收益,✅ 穩健價值,25.5,-2.48,0.68,-6.13%
2025,0.0,N/A,2025-12,98.92,7823.TW,19.21,96.29,0.0,奧義賽博-KY創,-1.49,73.57000000000001,🚀 利潤擴張,⚪ 數據不足,99.0,22.72,-2.01,N/A
2025,3.771649954421149,16.93%,2025-12,76.53,2731.TW,3.94,78.29,658.1999999999999,雄獅,17.49,72.29,🚀 利潤擴張,💎 強力關注,165.5,6.0,13.31,5.55%
2025,0.0,7.45%,2025-12,69.23,1440.TW,-15.52,55.88,-4.2,南紡,-0.15,71.99000000000001,🧐 疑業外收益,⚪ 數據不足,11.8999996185,-16.11,-0.04,-4.90%
2025,32.614380082287575,N/A,2025-12,2.04,6505.TW,-6.34,65.08,22.950000000000003,台塑化,1.04,70.75,🧐 疑業外收益,⚠️ 追價風險,49.9000015259,-5.67,0.5,N/A
2025,15.282392026578071,61.62%,2025-12,22.99,2451.TW,36.15,140.33,316.05000000000007,創見,12.98,70.49000000000001,🏰 高護城河,✅ 穩健價值,322.0,69.84,5.37,55.59%
2025,27.950818421475415,N/A,2025-12,20.83,5398.TWO,1.05,66.67,9.149999999999999,慕康生醫,0.35,70.29,🧐 疑業外收益,⚠️ 追價風險,17.0499992371,-3.62,0.29,N/A
2025,0.0,-4.80%,2025-12,65.67,3623.TWO,9.39,82.8,-16.950000000000003,富晶通,-0.16,70.11,🚀 利潤擴張,⚪ 數據不足,22.9500007629,12.69,-0.23,-14.24%
2025,25.688976377952756,N/A,2025-12,78.92,6213.TW,11.37,82.74,152.4,聯茂,4.16,70.08,🚀 利潤擴張,⚠️ 追價風險,261.0,12.66,2.98,N/A
2025,0.0,N/A,2025-12,79.91,8093.TWO,-27.43,53.52,-22.65,保銳,-1.32,69.83,🧐 疑業外收益,⚪ 數據不足,17.5,-16.31,-0.45,N/A
2025,0.0,N/A,2025-12,-642.86,6241.TWO,11.68,74.6,-13.649999999999999,鑫永洋,-0.16,69.53999999999999,🚀 利潤擴張,⚪ 數據不足,10.0,5.06,-0.38,N/A
2025,0.0,15.04%,2025-12,31.73,2924.TWO,-73.69,10.0,-38.85,宏太-KY,-1.17,69.25999999999999,🧐 疑業外收益,⚪ 數據不足,15.5500001907,-59.26,-0.71,-86.00%
2025,0.0,N/A,2025-12,83.78,6616.TWO,-12.86,55.88,-11.850000000000001,特昇-KY,-0.61,67.61,🧐 疑業外收益,⚪ 數據不足,9.1800003052,-11.73,-0.25,N/A
2025,7.519083969465648,44.03%,2025-12,77.54,3152.TWO,-12.47,51.69,393.00000000000006,璟德,9.42,67.3,🧐 疑業外收益,💎 強力關注,197.0,-15.61,8.22,18.21%
2025,19.859154929577464,31.93%,2025-12,107.49,3665.TW,29.74,98.71,1597.5,貿聯-KY,46.57,66.97,🚀 利潤擴張,⚪ 中性觀察,2115.0,31.74,32.49,18.37%
2025,0.0,N/A,2025-12,161.67,6831.TW,86.86,151.41,0.0,邁科,4.94,66.71,🚀 利潤擴張,⚪ 數據不足,0.0,84.7,3.14,N/A
2025,0.0,N/A,2025-12,33.33,8277.TWO,1.19,48.61,-15.15,商丞,-0.37,65.59,🧐 疑業外收益,⚪ 數據不足,7.8299999237,-16.98,-0.34,N/A
2025,0.0,13.67%,2025-12,36.54,1802.TW,-0.78,62.96,-16.349999999999998,台玻,-0.2,65.33,🧐 疑業外收益,⚪ 數據不足,70.4000015259,-2.37,-0.33,4.79%
2025,6.2127976190476195,25.55%,2025-12,98.94,2027.TW,11.96,77.93,100.8,大成鋼,2.88,65.30000000000001,🚀 利潤擴張,💎 強力關注,41.75,12.63,2.08,14.07%
2025,3.9867842249999996,34.49%,2025-12,118.46,2614.TW,-5.03,60.48,68.1,東森,1.99,65.27,🧐 疑業外收益,💎 強力關注,18.1000003815,-4.79,1.42,10.29%
2025,0.0,N/A,2025-12,-950.0,5543.TWO,-12.8,54.46,-88.8,桓鼎-KY,-2.52,65.14,🧐 疑業外收益,⚪ 數據不足,30.1499996185,-10.68,-1.9,N/A
2025,0.0,18.47%,2025-12,74.07,4807.TW,32.17,84.62,-32.699999999999996,日成-KY,-0.24,65.02000000000001,🚀 利潤擴張,⚪ 數據不足,25.3999996185,19.6,-0.56,4.68%
2025,0.0,6.55%,2025-12,-366.67,1445.TW,-25.71,42.76,-24.750000000000004,大宇,-0.87,64.9,🧐 疑業外收益,⚪ 數據不足,11.6000003815,-22.14,-0.56,-24.84%
2025,0.0,59.04%,2025-12,46.23,4529.TWO,-22.27,42.64,-28.05,淳紳,-0.74,64.78,🏰 高護城河,⚪ 數據不足,4.8400001526,-22.14,-0.57,-1090.16%
2025,0.0,N/A,2025-12,50.27,5228.TWO,18.69,90.52,-24.750000000000004,鈺鎧,-0.2,64.66999999999999,🚀 利潤擴張,⚪ 數據不足,63.2000007629,25.85,-0.91,N/A
2025,11.887754712806123,60.10%,2025-12,11.63,4166.TWO,6.08,79.17,29.4,友霖,0.9,64.65,🏰 高護城河,💎 強力關注,23.2999992371,14.52,0.52,23.50%
2025,73.07692307692308,N/A,2025-12,52.25,8021.TW,18.57,88.97,85.8,尖點,2.75,64.43,🚀 利潤擴張,⚠️ 追價風險,418.0,24.54,1.69,N/A
2025,0.0,N/A,2025-12,66.78,6141.TW,-25.86,42.24,-122.25,柏承,-4.65,63.85,🧐 疑業外收益,⚪ 數據不足,43.2000007629,-21.61,-1.99,N/A
2025,6.947648895456966,26.65%,2025-12,133.33,3605.TW,15.04,74.89,169.04999999999998,宏致,4.35,63.75,🚀 利潤擴張,💎 強力關注,78.3000030518,11.14,3.51,5.06%
2025,33.54114713216958,N/A,2025-12,6.93,5432.TWO,-4.49,69.12,60.15,新門,2.3,63.02,🚀 利潤擴張,⚠️ 追價風險,134.5,6.1,1.08,N/A
2025,15.673470010571432,30.84%,2025-12,17.59,2436.TW,17.04,78.06,73.49999999999999,偉詮電,3.02,62.74,🚀 利潤擴張,✅ 穩健價值,76.8000030518,15.32,1.45,3.76%
2025,17.52873563218391,14.21%,2025-12,73.33,2033.TW,24.94,84.21,13.05,佳大,0.35,62.559999999999995,🚀 利潤擴張,⚪ 中性觀察,15.25,21.65,0.25,5.22%
2025,0.0,-118.96%,2025-12,59.05,1340.TW,-7.48,50.57,-67.8,勝悅-KY,-2.61,62.519999999999996,🧐 疑業外收益,⚪ 數據不足,5.4200000763,-11.95,-0.95,-391.42%
2025,45.42307159673175,N/A,2025-12,279.9,6510.TWO,55.92,95.56,1083.15,精測,30.41,62.230000000000004,🚀 利潤擴張,⚠️ 追價風險,3280.0,33.33,21.73,N/A
2025,0.0,N/A,2025-12,-130.19,8064.TWO,-10.02,72.15,-4.049999999999999,東捷,1.36,61.900000000000006,🔄 轉虧為盈,⚪ 數據不足,133.0,10.25,-0.16,N/A
2025,7.187337830825117,N/A,2025-12,91.16,8462.TW,17.64,79.87,289.05,柏文,8.49,61.470000000000006,🚀 利潤擴張,💎 強力關注,138.5,18.4,5.69,N/A
2025,0.0,N/A,2025-12,44.7,5364.TWO,-12.89,35.29,-36.449999999999996,力麗店,-0.77,61.36,🧐 疑業外收益,⚪ 數據不足,8.7399997711,-26.07,-0.73,N/A
2025,10.81999969484,N/A,2025-12,300.0,6270.TWO,6.53,66.15,37.5,倍微,1.08,61.290000000000006,🚀 利潤擴張,💎 強力關注,27.0499992371,4.86,0.88,N/A
2025,0.0,N/A,2025-12,-42.86,6168.TW,5.91,66.67,-1.3010426069826053e-16,宏齊,0.05,61.07,🚀 利潤擴張,⚪ 數據不足,27.3999996185,5.6,0.04,N/A
2025,0.0,N/A,2025-12,53.96,6574.TWO,5.78,66.34,0.0,霈方,6.82,59.830000000000005,🚀 利潤擴張,⚪ 數據不足,0.0,6.51,4.08,N/A
2025,0.0,4.12%,2025-12,-136.36,2440.TW,-9.7,46.51,-10.35,太空梭,-0.23,58.94,🧐 疑業外收益,⚪ 數據不足,16.8500003815,-12.43,-0.26,0.66%
2025,0.0,N/A,2025-12,53.52,8201.TW,-7.02,60.23,-16.8,無敵,-0.35,58.809999999999995,🚀 利潤擴張,⚪ 數據不足,13.0,1.42,-0.33,N/A
2025,0.0,15.28%,2025-12,11.92,2485.TW,-24.95,57.52,-62.699999999999996,兆赫,-0.96,57.57,🧐 疑業外收益,⚪ 數據不足,71.8000030518,-0.05,-1.33,2.18%
2025,0.0,5.19%,2025-12,-14.61,4304.TWO,-6.96,47.45,-52.8,勝昱,-1.16,57.160000000000004,🧐 疑業外收益,⚪ 數據不足,27.1499996185,-9.71,-1.02,-15.57%
2025,4.968823070927513,20.24%,2025-12,85.95,1215.TW,1.07,58.63,384.9,卜蜂,10.39,56.93,🚀 利潤擴張,💎 強力關注,127.5,1.7,7.94,12.03%
2025,18.18181818181818,23.48%,2025-12,-68.06,3308.TW,-92.54,-32.0,16.5,聯德,0.68,56.36,🌑 雙重衰退,⚪ 中性觀察,20.0,-88.36,0.23,-362.94%
2025,63.77079482439926,N/A,2025-12,42.52,6584.TWO,23.53,82.47,162.3,南俊國際,5.59,56.05,🚀 利潤擴張,⚠️ 追價風險,690.0,26.42,3.11,N/A
2025,6.372549019607844,N/A,2025-12,-30.0,6026.TWO,-23.52,54.95,38.25,福邦證,1.72,55.6,🧐 疑業外收益,💎 強力關注,16.25,-0.65,0.7,N/A
2025,6.501210746125908,25.38%,2025-12,55.68,2415.TW,-1.03,58.77,61.949999999999996,錩新,1.81,55.370000000000005,🚀 利潤擴張,💎 強力關注,26.8500003815,3.4,1.37,12.75%
2025,0.0,4.92%,2025-12,78.57,4609.TWO,22.29,78.72,-11.25,唐鋒,-0.1,55.01,🚀 利潤擴張,⚪ 數據不足,5.7199997902,23.71,-0.06,-68.47%
2025,58.27586075344827,14.61%,2025-12,500.0,4711.TWO,-6.49,50.0,4.3500000000000005,永純,0.15,54.5,🧐 疑業外收益,⚠️ 追價風險,16.8999996185,-4.5,0.12,2.47%
2025,27.04918032786885,N/A,2025-12,44.21,4968.TW,1.01,56.47,64.05000000000001,立積,2.66,54.23,🚀 利潤擴張,⚠️ 追價風險,115.5,2.24,1.37,N/A
2025,0.0,1.59%,2025-12,63.82,1313.TW,-20.09,32.76,-33.6,聯成,-1.17,52.61,🧐 疑業外收益,⚪ 數據不足,10.6000003815,-19.85,-0.56,-3.51%
2025,0.0,N/A,2025-12,21.43,8921.TWO,0.3,52.17,-10.200000000000001,沈氏,-0.11,52.190000000000005,🧐 疑業外收益,⚪ 數據不足,18.5,-0.02,-0.11,N/A
2025,0.0,56.31%,2025-12,-144.44,2417.TW,-1.52,54.55,-31.8,圓剛,-0.19,51.86,🏰 高護城河,⚪ 數據不足,48.0499992371,2.69,-0.8,8.42%
2025,12.01207258810865,52.35%,2025-12,54.21,1760.TW,0.67,53.1,74.55000000000001,寶齡富錦,2.22,51.440000000000005,🏰 高護城河,✅ 穩健價值,59.7000007629,1.66,1.65,13.25%
2025,6.598639326020408,N/A,2025-12,46.67,5276.TWO,10.12,54.05,44.1,達輝-KY,1.14,50.919999999999995,🚀 利潤擴張,💎 強力關注,19.3999996185,3.13,0.88,N/A
2025,0.0,N/A,2025-12,60.71,8489.TWO,-3.97,55.83,-27.450000000000003,三貝德,-0.76,50.8,🚀 利潤擴張,⚪ 數據不足,22.7000007629,5.03,-0.46,N/A
2025,0.0,N/A,2025-12,-5.56,9929.TW,-3.83,50.0,-7.95,秋雨,-0.07,50.73,🧐 疑業外收益,⚪ 數據不足,11.3999996185,-0.73,-0.19,N/A
2025,0.0,14.37%,2025-12,47.37,2241.TW,-2.54,64.65,-28.349999999999994,艾姆勒,-0.7,50.63000000000001,🚀 利潤擴張,⚪ 數據不足,38.25,14.02,-0.6,-1.87%
2025,10.401855185749612,N/A,2025-12,40.91,8926.TW,-13.81,32.43,97.05000000000001,台汽電,2.45,49.08,🧐 疑業外收益,💎 強力關注,67.3000030518,-16.65,1.86,N/A
2025,0.0,15.39%,2025-12,36.7,3550.TW,6.33,51.74,-40.49999999999999,聯穎,-1.18,48.510000000000005,🚀 利潤擴張,⚪ 數據不足,20.0,3.23,-0.69,-3.96%
2025,11.436170212765958,N/A,2025-12,-50.61,8112.TW,-16.18,43.32,112.8,至上,5.02,47.74,🧐 疑業外收益,💎 強力關注,86.0,-4.42,1.62,N/A
2025,0.0,N/A,2025-12,48.28,8040.TWO,7.0,49.15,-21.750000000000004,九暘,-0.6,46.5,🚀 利潤擴張,⚪ 數據不足,109.5,2.65,-0.45,N/A
2025,0.0,100.00%,2025-12,26.09,3115.TWO,84.76,57.53,-21.299999999999997,富榮綱,-0.44,45.28,🏰 高護城河,⚪ 數據不足,8.0,12.25,-0.41,-377.43%
2025,0.0,-21.68%,2025-12,84.06,2254.TW,-11.14,20.75,-9.6,巨鎧精密-創,-0.84,45.260000000000005,🧐 疑業外收益,⚪ 數據不足,65.1999969482,-24.51,-0.11,-98.59%
2025,12.140921202466128,25.49%,2025-12,65.0,4541.TWO,14.71,61.11,55.349999999999994,晟田,2.03,45.05,🚀 利潤擴張,✅ 穩健價值,44.7999992371,16.06,0.99,17.54%
2025,0.0,29.42%,2025-12,70.73,3057.TW,-0.45,46.34,-1.9500000000000017,喬鼎,-0.88,44.480000000000004,🚀 利潤擴張,⚪ 數據不足,20.0499992371,1.86,-0.24,-21.05%
2025,0.0,16.50%,2025-12,33.33,1460.TW,-5.8,35.0,-9.9,宏遠,-0.27,44.38,🧐 疑業外收益,⚪ 數據不足,6.9299998283,-9.38,-0.27,1.12%
2025,16.20155009189922,8.38%,2025-12,64.81,2630.TW,4.46,49.25,38.70000000000001,亞航,1.0,44.36,🚀 利潤擴張,⚪ 中性觀察,41.7999992371,4.89,0.89,2.16%
2025,0.0,N/A,2025-12,-12.0,6144.TWO,-11.26,36.84,-15.3,得利影,-0.36,44.080000000000005,🧐 疑業外收益,⚪ 數據不足,14.5,-7.24,-0.28,N/A
2025,13.239581546904475,N/A,2025-12,33.18,6139.TW,-5.05,63.03,874.6500000000001,亞翔,30.51,43.99,🚀 利潤擴張,✅ 穩健價值,772.0,19.04,17.33,N/A
2025,0.0,N/A,2025-12,65.89,6116.TW,22.03,58.56,-30.6,彩晶,-0.75,43.78,🚀 利潤擴張,⚪ 數據不足,15.5500001907,14.78,-0.46,N/A
2025,5.217391103306983,N/A,2025-12,34.87,6666.TW,-3.85,42.35,113.85,羅麗芬-KY,2.42,43.550000000000004,🧐 疑業外收益,💎 強力關注,39.5999984741,-1.2,2.63,N/A
2025,0.0,-2.30%,2025-12,43.83,3518.TW,-8.43,33.33,-64.95,柏騰,-1.56,42.96,🧐 疑業外收益,⚪ 數據不足,34.5499992371,-9.63,-0.93,-60.61%
2025,0.0,N/A,2025-12,9.76,5701.TWO,2.46,50.0,-13.2,劍湖山,-0.26,42.67,🚀 利潤擴張,⚪ 數據不足,3.6400001049,7.33,-0.37,N/A
2025,7.721761327377153,N/A,2025-12,35.9,8390.TWO,-8.18,36.36,235.05,金益鼎,6.6,42.46,🧐 疑業外收益,💎 強力關注,121.0,-6.1,5.11,N/A
2025,0.0,N/A,2025-12,45.16,6226.TW,-0.95,38.64,0.0,光鼎,-0.28,42.35,🧐 疑業外收益,⚪ 數據不足,0.0,-3.71,-0.17,N/A
2025,5.6249999231048395,6.94%,2025-12,-53.62,1457.TW,-8.45,29.85,37.199999999999996,宜進,1.18,42.0,🧐 疑業外收益,💎 強力關注,13.9499998093,-12.15,0.44,33.56%
2025,4.26684269974901,33.75%,2025-12,61.19,4560.TW,8.82,48.04,113.55,強信-KY,3.02,41.12,🚀 利潤擴張,💎 強力關注,32.2999992371,6.92,2.16,16.61%
2025,0.0,-12.51%,2025-12,26.67,3049.TW,-1.71,41.28,-30.15,精金,-0.64,40.06,🚀 利潤擴張,⚪ 數據不足,12.3999996185,1.22,-0.66,-21.51%
2025,3.0131826741996237,N/A,2025-12,130.48,5519.TW,22.52,27.18,159.29999999999998,隆大,4.96,39.97,🧐 疑業外收益,💎 強力關注,32.0,-12.79,4.31,N/A
2025,3.9532872632352944,10.75%,2025-12,50.0,2010.TW,3.17,40.61,86.69999999999999,春源,2.32,39.88,🚀 利潤擴張,💎 強力關注,22.8500003815,0.73,1.74,7.04%
2025,4.5483192475840335,N/A,2025-12,91.67,8463.TW,11.83,48.0,71.4,潤泰材,1.85,39.69,🚀 利潤擴張,💎 強力關注,21.6499996185,8.31,1.84,N/A
2025,0.0,30.54%,2025-12,-75.81,4590.TW,-44.8,-1.45,0.0,富田-創,2.72,39.66,🌑 雙重衰退,⚪ 數據不足,71.5999984741,-41.11,0.67,-0.34%
2025,18.43137180107843,20.98%,2025-12,-61.36,1904.TW,-5.08,34.55,15.3,正隆,0.74,39.4,🧐 疑業外收益,⚪ 中性觀察,18.7999992371,-4.85,0.17,7.12%
2025,5.968234389016493,N/A,2025-12,145.74,6104.TWO,37.32,66.87,245.55,創惟,5.62,39.27,🚀 利潤擴張,💎 強力關注,97.6999969482,27.6,4.65,N/A
2025,10.899328449422818,7.68%,2025-12,69.49,3028.TW,8.99,52.91,111.75,增你強,3.15,39.15,🚀 利潤擴張,💎 強力關注,81.1999969482,13.76,2.0,3.25%
2025,45.213772228528185,34.59%,2025-12,52.5,2308.TW,28.12,70.65,792.9,台達電,23.14,38.89,🚀 利潤擴張,⚠️ 追價風險,2390.0,31.76,16.47,16.35%
2025,11.024702653247942,N/A,2025-12,42.19,5243.TW,-2.65,30.95,163.95,乙盛-KY,4.4,38.69,🧐 疑業外收益,💎 強力關注,120.5,-7.74,3.37,N/A
2025,151.50000000000003,N/A,2025-12,-53.85,8042.TWO,8.7,48.33,14.999999999999996,金山電,0.89,38.54,🚀 利潤擴張,⚠️ 追價風險,151.5,9.79,0.24,N/A
2025,0.0,N/A,2025-12,92.37,7717.TWO,29.16,62.99,0.0,萊德光電-KY,6.13,38.53,🚀 利潤擴張,⚪ 數據不足,628.0,24.46,4.58,N/A
2025,4.316939942814208,N/A,2025-12,55.56,9907.TW,7.48,40.21,54.900000000000006,統一實,1.36,38.47,🚀 利潤擴張,💎 強力關注,15.8000001907,1.74,1.12,N/A
2025,8.258426680561797,N/A,2025-12,-83.78,5278.TWO,23.06,56.72,40.05,尚凡*,1.05,38.44,🚀 利潤擴張,💎 強力關注,22.0499992371,18.28,0.72,N/A
2025,8.95947459493976,N/A,2025-12,69.94,6188.TWO,20.72,54.94,136.95,廣明,3.61,37.099999999999994,🚀 利潤擴張,💎 強力關注,81.8000030518,17.84,2.77,N/A
2025,38.31417624521073,N/A,2025-12,59.18,5340.TWO,16.6,52.56,39.15,建榮,1.19,36.900000000000006,🚀 利潤擴張,⚠️ 追價風險,100.0,15.66,0.78,N/A
2025,26.051779935275082,53.43%,2025-12,20.98,3577.TWO,7.11,46.3,92.69999999999999,泓格,2.37,36.86,🏰 高護城河,⚠️ 追價風險,161.0,9.44,1.73,14.28%
2025,0.0,24.23%,2025-12,-64.1,3631.TWO,-14.57,-25.0,-31.200000000000003,晟楠,-0.7,36.43,🌑 雙重衰退,⚪ 數據不足,36.4500007629,-61.43,-0.64,-460.25%
2025,0.0,73.88%,2025-12,16.36,3085.TWO,3.93,41.67,-22.35,新零售,-0.56,36.09,🏰 高護城河,⚪ 數據不足,12.4499998093,5.58,-0.46,-74.64%
2025,22.806067172264353,N/A,2025-12,180.65,4977.TW,17.84,34.45,138.45000000000002,眾達-KY,4.48,35.99,🧐 疑業外收益,⚠️ 追價風險,210.5,-1.54,3.53,N/A
2025,3.6268425135764155,N/A,2025-12,25.33,8077.TWO,0.34,37.27,193.35000000000002,洛��,6.04,35.86000000000001,🚀 利潤擴張,💎 強力關注,46.75,1.41,2.87,N/A
2025,9.057437407952872,N/A,2025-12,16.15,4951.TWO,5.17,40.71,203.7,精拓科,5.98,35.83,🚀 利潤擴張,💎 強力關注,123.0,4.88,3.74,N/A
2025,754.1666666666674,9.25%,2025-12,-113.16,1303.TW,2.08,35.71,1.7999999999999983,南亞,0.57,35.59,🔄 轉虧為盈,⚠️ 追價風險,90.5,0.12,-0.05,2.06%
2025,18.654434250764528,N/A,2025-12,21.38,5443.TWO,16.83,40.56,98.1,均豪,2.59,35.260000000000005,🚀 利潤擴張,⚪ 中性觀察,122.0,5.3,1.97,N/A
2025,1.694805260861472,N/A,2025-12,253.27,6186.TWO,97.22,38.72,346.49999999999994,新潤,7.81,35.0,🚀 利潤擴張,💎 強力關注,39.1500015259,3.72,7.56,N/A
2025,0.0,N/A,2025-12,-13.95,6109.TWO,0.2,43.03,-47.1,亞元,-0.94,34.57,🚀 利潤擴張,⚪ 數據不足,10.6999998093,8.46,-0.98,N/A
