eps_yoy,prev_year,expansion,om,prev_eps,symbol,prev_eps_yoy,gm,rev_yoy,name,pe,advice,status,est_price,prev_rev_yoy,eps,date,price
57.28,2025,92.59,-77.27%,-1.67,4154.TWO,41.15,33.80%,-35.31,樂威科-KY,0.0,⚪ 數據不足,🧐 疑業外收益,-84.00000000000001,-47.71,-1.82,2025-12,13.75
88.8,2025,91.99,-7.49%,0.07,2390.TW,107.29,19.09%,-3.19,云辰,16.370967126612904,⚪ 中性觀察,🧐 疑業外收益,9.3,2.22,-0.14,2025-12,10.1499996185
279.4,2025,91.57999999999998,N/A,8.86,7822.TW,914.94,N/A,187.82,倍利科,0.0,⚪ 數據不足,🚀 利潤擴張,0.0,255.72,14.04,2025-12,0.0
54.88,2025,91.41,N/A,-0.98,6674.TW,33.79,N/A,-36.53,鋐寶科技,0.0,⚪ 數據不足,🧐 疑業外收益,-48.75,-30.23,-1.13,2025-12,16.9500007629
100.0,2025,91.19,N/A,-0.22,8092.TWO,-83.33,N/A,8.81,建暐,0.0,⚪ 數據不足,🚀 利潤擴張,-15.0,9.78,0.0,2025-12,17.3500003815
122.05,2025,91.0,34.82%,21.67,2360.TW,141.3,60.80%,31.05,致茂,34.10332448884033,⚠️ 追價風險,🏰 高護城河,961.0500000000001,26.76,27.7,2025-12,2185.0
89.13,2025,90.6,16.76%,-0.45,2705.TW,-309.09,39.55%,-1.47,六福,0.0,⚪ 數據不足,🔄 轉虧為盈,-1.9500000000000004,-0.65,0.87,2025-12,15.1999998093
104.41,2025,90.25,N/A,0.78,6931.TW,75.0,N/A,14.16,青松健康,17.242798981851852,⚪ 中性觀察,🚀 利潤擴張,36.45,13.6,1.39,2025-12,41.9000015259
81.16,2025,90.0,N/A,-0.14,5608.TW,51.72,N/A,-8.84,四維航,0.0,⚪ 數據不足,🧐 疑業外收益,-9.6,-9.27,-0.13,2025-12,14.25
41.22,2025,88.55,-63.16%,-0.63,3576.TW,46.61,-18.77%,-47.33,聯合再生,0.0,⚪ 數據不足,🧐 疑業外收益,-28.200000000000003,-42.1,-0.77,2025-12,17.5
81.39,2025,87.6,N/A,2.25,6532.TWO,-16.97,N/A,-6.21,瑞耘,9.150865622423744,💎 強力關注,🧐 疑業外收益,181.95,-3.06,7.31,2025-12,111.0
107.11,2025,81.68,N/A,-0.45,4991.TWO,73.81,N/A,25.43,環宇-KY,0.0,⚪ 數據不足,🔄 轉虧為盈,-23.549999999999997,18.29,0.15,2025-12,698.0
35.27,2025,81.01,-45.63%,-2.52,2740.TWO,-18.72,41.62%,-45.74,華軒,0.0,⚪ 數據不足,🧐 疑業外收益,-125.25,-40.76,-3.19,2025-12,36.75
56.79,2025,80.62,0.98%,-0.53,1528.TW,5.36,31.45%,-23.83,恩德,0.0,⚪ 數據不足,🧐 疑業外收益,-21.599999999999998,-21.6,-0.35,2025-12,26.3500003815
65.55,2025,80.56,N/A,12.0,6196.TW,63.11,N/A,-15.01,帆宣,10.726417559446043,💎 強力關注,🧐 疑業外收益,574.05,-19.07,15.5,2025-12,410.5
95.92,2025,79.21000000000001,-1.47%,0.02,2022.TW,116.67,7.21%,16.71,聚亨,0.0,⚪ 數據不足,🚀 利潤擴張,-0.6,13.61,-0.02,2025-12,7.5900001526
100.0,2025,78.95,N/A,-0.17,5498.TWO,-21.43,N/A,21.05,凱崴,0.0,⚪ 數據不足,🚀 利潤擴張,-7.05,14.85,0.0,2025-12,68.6999969482
73.95,2025,78.51,7.61%,1.72,4552.TW,84.95,19.46%,-4.56,力達-KY,3.735848912660377,💎 強力關注,🧐 疑業外收益,79.50000000000001,-2.45,2.07,2025-12,19.7999992371
186.23,2025,77.88999999999999,29.84%,13.28,3563.TW,362.45,59.86%,108.34,牧德,20.425434583714548,⚪ 中性觀察,🏰 高護城河,655.8,173.02,15.8,2025-12,893.0
51.01,2025,77.02,-34.07%,-0.77,3205.TWO,54.03,15.21%,-26.01,佰研,0.0,⚪ 數據不足,🧐 疑業外收益,-44.24999999999999,-12.38,-0.92,2025-12,53.5999984741
34.68,2025,76.84,-404.30%,-1.49,3523.TWO,2.61,-184.95%,-42.16,迎輝,0.0,⚪ 數據不足,🧐 疑業外收益,-65.85,-43.41,-1.45,2025-12,10.1499996185
120.0,2025,76.57,17.10%,-0.9,3498.TWO,58.96,41.15%,43.43,陽程,0.0,⚪ 數據不足,🔄 轉虧為盈,-32.55,36.24,0.48,2025-12,144.5
56.82,2025,75.48,-68.62%,-0.14,3625.TWO,86.73,-3.42%,-18.66,西勝,0.0,⚪ 數據不足,🧐 疑業外收益,-16.200000000000003,-22.91,-0.6,2025-12,13.8999996185
100.49,2025,74.38,N/A,-0.37,6654.TWO,76.26,N/A,26.11,天正國際,0.0,⚪ 數據不足,🔄 轉虧為盈,-44.699999999999996,28.6,0.01,2025-12,94.0
85.65,2025,74.10000000000001,-1.35%,-1.08,4540.TW,69.01,16.55%,11.55,全球傳動,0.0,⚪ 數據不足,🚀 利潤擴張,-40.5,7.47,-0.66,2025-12,71.0
71.43,2025,73.91000000000001,-6.13%,0.68,2483.TW,44.68,8.90%,-2.48,百容,13.010753098333332,✅ 穩健價值,🧐 疑業外收益,27.900000000000006,-1.32,0.6,2025-12,24.2000007629
96.29,2025,73.57000000000001,N/A,-2.01,7823.TW,98.92,N/A,22.72,奧義賽博-KY創,0.0,⚪ 數據不足,🚀 利潤擴張,0.0,19.21,-1.49,2025-12,99.9000015259
78.29,2025,72.29,5.55%,13.31,2731.TW,76.53,16.93%,6.0,雄獅,3.657702825888788,💎 強力關注,🚀 利潤擴張,658.1999999999999,3.94,17.49,2025-12,160.5
55.88,2025,71.99000000000001,-4.90%,-0.04,1440.TW,69.23,7.45%,-16.11,南紡,0.0,⚪ 數據不足,🧐 疑業外收益,-4.2,-15.52,-0.15,2025-12,11.3999996185
65.08,2025,70.75,N/A,0.5,6505.TW,2.04,N/A,-5.67,台塑化,33.464052786209145,⚠️ 追價風險,🧐 疑業外收益,22.950000000000003,-6.34,1.04,2025-12,51.2000007629
140.33,2025,70.49000000000001,55.59%,5.37,2451.TW,22.99,61.62%,69.84,創見,15.590887517797814,✅ 穩健價值,🏰 高護城河,316.05000000000007,36.15,12.98,2025-12,328.5
66.67,2025,70.29,N/A,0.29,5398.TWO,20.83,N/A,-3.62,慕康生醫,31.967213114754106,⚠️ 追價風險,🧐 疑業外收益,9.149999999999999,1.05,0.35,2025-12,19.5
82.8,2025,70.11,-14.24%,-0.23,3623.TWO,65.67,-4.80%,12.69,富晶通,0.0,⚪ 數據不足,🚀 利潤擴張,-16.950000000000003,9.39,-0.16,2025-12,21.9500007629
82.74,2025,70.08,N/A,2.98,6213.TW,78.92,N/A,12.66,聯茂,24.114173228346456,⚠️ 追價風險,🚀 利潤擴張,152.4,11.37,4.16,2025-12,245.0
53.52,2025,69.83,N/A,-0.45,8093.TWO,79.91,N/A,-16.31,保銳,0.0,⚪ 數據不足,🧐 疑業外收益,-22.65,-27.43,-1.32,2025-12,19.0
74.6,2025,69.53999999999999,N/A,-0.38,6241.TWO,-642.86,N/A,5.06,鑫永洋,0.0,⚪ 數據不足,🚀 利潤擴張,-13.649999999999999,11.68,-0.16,2025-12,10.5500001907
10.0,2025,69.25999999999999,-86.00%,-0.71,2924.TWO,31.73,15.04%,-59.26,宏太-KY,0.0,⚪ 數據不足,🧐 疑業外收益,-38.85,-73.69,-1.17,2025-12,16.5
55.88,2025,67.61,N/A,-0.25,6616.TWO,83.78,N/A,-11.73,特昇-KY,0.0,⚪ 數據不足,🧐 疑業外收益,-11.850000000000001,-12.86,-0.61,2025-12,9.6899995804
51.69,2025,67.3,18.21%,8.22,3152.TWO,77.54,44.03%,-15.61,璟德,6.545801526717557,💎 強力關注,🧐 疑業外收益,393.00000000000006,-12.47,9.42,2025-12,171.5
98.71,2025,66.97,18.37%,32.49,3665.TW,107.49,31.93%,31.74,貿聯-KY,19.014084507042252,⚪ 中性觀察,🚀 利潤擴張,1597.5,29.74,46.57,2025-12,2025.0
151.41,2025,66.71,N/A,3.14,6831.TW,161.67,N/A,84.7,邁科,0.0,⚪ 數據不足,🚀 利潤擴張,0.0,86.86,4.94,2025-12,0.0
48.61,2025,65.59,N/A,-0.34,8277.TWO,33.33,N/A,-16.98,商丞,0.0,⚪ 數據不足,🧐 疑業外收益,-15.15,1.19,-0.37,2025-12,6.6999998093
62.96,2025,65.33,4.79%,-0.33,1802.TW,36.54,13.67%,-2.37,台玻,0.0,⚪ 數據不足,🧐 疑業外收益,-16.349999999999998,-0.78,-0.2,2025-12,64.8000030518
77.93,2025,65.30000000000001,14.07%,2.08,2027.TW,98.94,25.55%,12.63,大成鋼,5.863095465163691,💎 強力關注,🚀 利潤擴張,100.8,11.96,2.88,2025-12,39.4000015259
60.48,2025,65.27,10.29%,1.42,2614.TW,118.46,34.49%,-4.79,東森,3.9867842249999996,💎 強力關注,🧐 疑業外收益,68.1,-5.03,1.99,2025-12,18.1000003815
54.46,2025,65.14,N/A,-1.9,5543.TWO,-950.0,N/A,-10.68,桓鼎-KY,0.0,⚪ 數據不足,🧐 疑業外收益,-88.8,-12.8,-2.52,2025-12,29.3999996185
84.62,2025,65.02000000000001,4.68%,-0.56,4807.TW,74.07,18.47%,19.6,日成-KY,0.0,⚪ 數據不足,🚀 利潤擴張,-32.699999999999996,32.17,-0.24,2025-12,23.3500003815
42.76,2025,64.9,-24.84%,-0.56,1445.TW,-366.67,6.55%,-22.14,大宇,0.0,⚪ 數據不足,🧐 疑業外收益,-24.750000000000004,-25.71,-0.87,2025-12,11.3500003815
42.64,2025,64.78,-1090.16%,-0.57,4529.TWO,46.23,59.04%,-22.14,淳紳,0.0,⚪ 數據不足,🏰 高護城河,-28.05,-22.27,-0.74,2025-12,6.0100002289
90.52,2025,64.66999999999999,N/A,-0.91,5228.TWO,50.27,N/A,25.85,鈺鎧,0.0,⚪ 數據不足,🚀 利潤擴張,-24.750000000000004,18.69,-0.2,2025-12,44.4000015259
79.17,2025,64.65,23.50%,0.52,4166.TWO,11.63,60.10%,14.52,友霖,13.061224684438775,✅ 穩健價值,🏰 高護城河,29.4,6.08,0.9,2025-12,25.6000003815
88.97,2025,64.43,N/A,1.69,8021.TW,52.25,N/A,24.54,尖點,70.01748251748252,⚠️ 追價風險,🚀 利潤擴張,85.8,18.57,2.75,2025-12,400.5
42.24,2025,63.85,N/A,-1.99,6141.TW,66.78,N/A,-21.61,柏承,0.0,⚪ 數據不足,🧐 疑業外收益,-122.25,-25.86,-4.65,2025-12,31.0499992371
74.89,2025,63.75,5.06%,3.51,3605.TW,133.33,26.65%,11.14,宏致,6.743566992014197,💎 強力關注,🚀 利潤擴張,169.04999999999998,15.04,4.35,2025-12,76.0
69.12,2025,63.02,N/A,1.08,5432.TWO,6.93,N/A,6.1,新門,35.53615960099751,⚠️ 追價風險,🚀 利潤擴張,60.15,-4.49,2.3,2025-12,142.5
78.06,2025,62.74,3.76%,1.45,2436.TW,17.59,30.84%,15.32,偉詮電,14.48979591836735,✅ 穩健價值,🚀 利潤擴張,73.49999999999999,17.04,3.02,2025-12,71.0
84.21,2025,62.559999999999995,5.22%,0.25,2033.TW,73.33,14.21%,21.65,佳大,17.12643634310345,⚪ 中性觀察,🚀 利潤擴張,13.05,24.94,0.35,2025-12,14.8999996185
50.57,2025,62.519999999999996,-391.42%,-0.95,1340.TW,59.05,-118.96%,-11.95,勝悅-KY,0.0,⚪ 數據不足,🧐 疑業外收益,-67.8,-7.48,-2.61,2025-12,5.4400000572
95.56,2025,62.230000000000004,N/A,21.73,6510.TWO,279.9,N/A,33.33,精測,51.516410469464056,⚠️ 追價風險,🚀 利潤擴張,1083.15,55.92,30.41,2025-12,3720.0
72.15,2025,61.900000000000006,N/A,-0.16,8064.TWO,-130.19,N/A,10.25,東捷,0.0,⚪ 數據不足,🔄 轉虧為盈,-4.049999999999999,-10.02,1.36,2025-12,132.0
79.87,2025,61.470000000000006,N/A,5.69,8462.TW,91.16,N/A,18.4,柏文,7.239231966787753,💎 強力關注,🚀 利潤擴張,289.05,17.64,8.49,2025-12,139.5
35.29,2025,61.36,N/A,-0.73,5364.TWO,44.7,N/A,-26.07,力麗店,0.0,⚪ 數據不足,🧐 疑業外收益,-36.449999999999996,-12.89,-0.77,2025-12,9.1599998474
66.15,2025,61.290000000000006,N/A,0.88,6270.TWO,300.0,N/A,4.86,倍微,10.4,💎 強力關注,🚀 利潤擴張,37.5,6.53,1.08,2025-12,26.0
66.67,2025,61.07,N/A,0.04,6168.TW,-42.86,N/A,5.6,宏齊,0.0,⚪ 數據不足,🚀 利潤擴張,-1.3010426069826053e-16,5.91,0.05,2025-12,25.9500007629
66.34,2025,59.830000000000005,N/A,4.08,6574.TWO,53.96,N/A,6.51,霈方,0.0,⚪ 數據不足,🚀 利潤擴張,0.0,5.78,6.82,2025-12,0.0
46.51,2025,58.94,0.66%,-0.26,2440.TW,-136.36,4.12%,-12.43,太空梭,0.0,⚪ 數據不足,🧐 疑業外收益,-10.35,-9.7,-0.23,2025-12,18.1000003815
60.23,2025,58.809999999999995,N/A,-0.33,8201.TW,53.52,N/A,1.42,無敵,0.0,⚪ 數據不足,🚀 利潤擴張,-16.8,-7.02,-0.35,2025-12,12.1999998093
57.52,2025,57.57,2.18%,-1.33,2485.TW,11.92,15.28%,-0.05,兆赫,0.0,⚪ 數據不足,🧐 疑業外收益,-62.699999999999996,-24.95,-0.96,2025-12,73.0
47.45,2025,57.160000000000004,-15.57%,-1.02,4304.TWO,-14.61,5.19%,-9.71,勝昱,0.0,⚪ 數據不足,🧐 疑業外收益,-52.8,-6.96,-1.16,2025-12,28.8999996185
58.63,2025,56.93,12.03%,7.94,1215.TW,85.95,20.24%,1.7,卜蜂,5.514419329696025,💎 強力關注,🚀 利潤擴張,384.9,1.07,10.39,2025-12,141.5
-32.0,2025,56.36,-362.94%,0.23,3308.TW,-68.06,23.48%,-88.36,聯德,17.681818875363636,⚪ 中性觀察,🌑 雙重衰退,16.5,-92.54,0.68,2025-12,19.4500007629
82.47,2025,56.05,N/A,3.11,6584.TWO,42.52,N/A,26.42,南俊國際,58.78003696857671,⚠️ 追價風險,🚀 利潤擴張,162.3,23.53,5.59,2025-12,636.0
54.95,2025,55.6,N/A,0.7,6026.TWO,-30.0,N/A,-0.65,福邦證,5.941176320980393,💎 強力關注,🧐 疑業外收益,38.25,-23.52,1.72,2025-12,15.1499996185
58.77,2025,55.370000000000005,12.75%,1.37,2415.TW,55.68,25.38%,3.4,錩新,6.380145370823245,💎 強力關注,🚀 利潤擴張,61.949999999999996,-1.03,1.81,2025-12,26.3500003815
78.72,2025,55.01,-68.47%,-0.06,4609.TWO,78.57,4.92%,23.71,唐鋒,0.0,⚪ 數據不足,🚀 利潤擴張,-11.25,22.29,-0.1,2025-12,5.5599999428
50.0,2025,54.5,2.47%,0.12,4711.TWO,500.0,14.61%,-4.5,永純,57.41379178793103,⚠️ 追價風險,🧐 疑業外收益,4.3500000000000005,-6.49,0.15,2025-12,16.6499996185
56.47,2025,54.23,N/A,1.37,4968.TW,44.21,N/A,2.24,立積,25.99531615925058,⚠️ 追價風險,🚀 利潤擴張,64.05000000000001,1.01,2.66,2025-12,111.0
32.76,2025,52.61,-3.51%,-0.56,1313.TW,63.82,1.59%,-19.85,聯成,0.0,⚪ 數據不足,🧐 疑業外收益,-33.6,-20.09,-1.17,2025-12,10.4499998093
52.17,2025,52.190000000000005,N/A,-0.11,8921.TWO,21.43,N/A,-0.02,沈氏,0.0,⚪ 數據不足,🧐 疑業外收益,-10.200000000000001,0.3,-0.11,2025-12,18.5
54.55,2025,51.86,8.42%,-0.8,2417.TW,-144.44,56.31%,2.69,圓剛,0.0,⚪ 數據不足,🏰 高護城河,-31.8,-1.52,-0.19,2025-12,49.7999992371
53.1,2025,51.440000000000005,13.25%,1.65,1760.TW,54.21,52.35%,1.66,寶齡富錦,12.334003870643862,✅ 穩健價值,🏰 高護城河,74.55000000000001,0.67,2.22,2025-12,61.2999992371
54.05,2025,50.919999999999995,N/A,0.88,5276.TWO,46.67,N/A,3.13,達輝-KY,6.70068053159864,💎 強力關注,🚀 利潤擴張,44.1,10.12,1.14,2025-12,19.7000007629
55.83,2025,50.8,N/A,-0.46,8489.TWO,60.71,N/A,5.03,三貝德,0.0,⚪ 數據不足,🚀 利潤擴張,-27.450000000000003,-3.97,-0.76,2025-12,26.7999992371
50.0,2025,50.73,N/A,-0.19,9929.TW,-5.56,N/A,-0.73,秋雨,0.0,⚪ 數據不足,🧐 疑業外收益,-7.95,-3.83,-0.07,2025-12,11.4499998093
64.65,2025,50.63000000000001,-1.87%,-0.6,2241.TW,47.37,14.37%,14.02,艾姆勒,0.0,⚪ 數據不足,🚀 利潤擴張,-28.349999999999994,-2.54,-0.7,2025-12,33.4500007629
32.43,2025,49.08,N/A,1.86,8926.TW,40.91,N/A,-16.65,台汽電,8.887171561051003,💎 強力關注,🧐 疑業外收益,97.05000000000001,-13.81,2.45,2025-12,57.5
51.74,2025,48.510000000000005,-3.96%,-0.69,3550.TW,36.7,15.39%,3.23,聯穎,0.0,⚪ 數據不足,🚀 利潤擴張,-40.49999999999999,6.33,-1.18,2025-12,20.5499992371
43.32,2025,47.74,N/A,1.62,8112.TW,-50.61,N/A,-4.42,至上,11.183510435385639,💎 強力關注,🧐 疑業外收益,112.8,-16.18,5.02,2025-12,84.0999984741
49.15,2025,46.5,N/A,-0.45,8040.TWO,48.28,N/A,2.65,九暘,0.0,⚪ 數據不足,🚀 利潤擴張,-21.750000000000004,7.0,-0.6,2025-12,92.9000015259
57.53,2025,45.28,-377.43%,-0.41,3115.TWO,26.09,100.00%,12.25,富榮綱,0.0,⚪ 數據不足,🏰 高護城河,-21.299999999999997,84.76,-0.44,2025-12,9.3699998856
20.75,2025,45.260000000000005,-98.59%,-0.11,2254.TW,84.06,-21.68%,-24.51,巨鎧精密-創,0.0,⚪ 數據不足,🧐 疑業外收益,-9.6,-11.14,-0.84,2025-12,58.4000015259
61.11,2025,45.05,17.54%,0.99,4541.TWO,65.0,25.49%,16.06,晟田,11.937669169945803,💎 強力關注,🚀 利潤擴張,55.349999999999994,14.71,2.03,2025-12,44.0499992371
46.34,2025,44.480000000000004,-21.05%,-0.24,3057.TW,70.73,29.42%,1.86,喬鼎,0.0,⚪ 數據不足,🚀 利潤擴張,-1.9500000000000017,-0.45,-0.88,2025-12,18.8999996185
35.0,2025,44.38,1.12%,-0.27,1460.TW,33.33,16.50%,-9.38,宏遠,0.0,⚪ 數據不足,🧐 疑業外收益,-9.9,-5.8,-0.27,2025-12,6.9800000191
49.25,2025,44.36,2.16%,0.89,2630.TW,64.81,8.38%,4.89,亞航,16.68604621593023,⚪ 中性觀察,🚀 利潤擴張,38.70000000000001,4.46,1.0,2025-12,43.0499992371
36.84,2025,44.080000000000005,N/A,-0.28,6144.TWO,-12.0,N/A,-7.24,得利影,0.0,⚪ 數據不足,🧐 疑業外收益,-15.3,-11.26,-0.36,2025-12,15.6499996185
63.03,2025,43.99,N/A,17.33,6139.TW,33.18,N/A,19.04,亞翔,12.364945978391356,✅ 穩健價值,🚀 利潤擴張,874.6500000000001,-5.05,30.51,2025-12,721.0
58.56,2025,43.78,N/A,-0.46,6116.TW,65.89,N/A,14.78,彩晶,0.0,⚪ 數據不足,🚀 利潤擴張,-30.6,22.03,-0.75,2025-12,10.3500003815
42.35,2025,43.550000000000004,N/A,2.63,6666.TW,34.87,N/A,-1.2,羅麗芬-KY,5.296442788260869,💎 強力關注,🧐 疑業外收益,113.85,-3.85,2.42,2025-12,40.2000007629
33.33,2025,42.96,-60.61%,-0.93,3518.TW,43.83,-2.30%,-9.63,柏騰,0.0,⚪ 數據不足,🧐 疑業外收益,-64.95,-8.43,-1.56,2025-12,32.7000007629
50.0,2025,42.67,N/A,-0.37,5701.TWO,9.76,N/A,7.33,劍湖山,0.0,⚪ 數據不足,🚀 利潤擴張,-13.2,2.46,-0.26,2025-12,3.4100000858
36.36,2025,42.46,N/A,5.11,8390.TWO,35.9,N/A,-6.1,金益鼎,7.59412890874282,💎 強力關注,🧐 疑業外收益,235.05,-8.18,6.6,2025-12,119.0
38.64,2025,42.35,N/A,-0.17,6226.TW,45.16,N/A,-3.71,光鼎,0.0,⚪ 數據不足,🧐 疑業外收益,0.0,-0.95,-0.28,2025-12,0.0
29.85,2025,42.0,33.56%,0.44,1457.TW,-53.62,6.94%,-12.15,宜進,5.665322657540324,💎 強力關注,🧐 疑業外收益,37.199999999999996,-8.45,1.18,2025-12,14.0500001907
48.04,2025,41.12,16.61%,2.16,4560.TW,61.19,33.75%,6.92,強信-KY,4.47159821322325,💎 強力關注,🚀 利潤擴張,113.55,8.82,3.02,2025-12,33.8499984741
41.28,2025,40.06,-21.51%,-0.66,3049.TW,26.67,-12.51%,1.22,精金,0.0,⚪ 數據不足,🚀 利潤擴張,-30.15,-1.71,-0.64,2025-12,12.0500001907
27.18,2025,39.97,N/A,4.31,5519.TW,130.48,N/A,-12.79,隆大,3.0225987263747647,💎 強力關注,🧐 疑業外收益,159.29999999999998,22.52,4.96,2025-12,32.0999984741
40.61,2025,39.88,7.04%,1.74,2010.TW,50.0,10.75%,0.73,春源,3.8754324599480974,💎 強力關注,🚀 利潤擴張,86.69999999999999,3.17,2.32,2025-12,22.3999996185
48.0,2025,39.69,N/A,1.84,8463.TW,91.67,N/A,8.31,潤泰材,4.516806722689075,💎 強力關注,🚀 利潤擴張,71.4,11.83,1.85,2025-12,21.5
-1.45,2025,39.66,-0.34%,0.67,4590.TW,-75.81,30.54%,-41.11,富田-創,0.0,⚪ 數據不足,🌑 雙重衰退,0.0,-44.8,2.72,2025-12,74.0
34.55,2025,39.4,7.12%,0.17,1904.TW,-61.36,20.98%,-4.85,正隆,18.72549057009804,⚪ 中性觀察,🧐 疑業外收益,15.3,-5.08,0.74,2025-12,19.1000003815
66.87,2025,39.27,N/A,4.65,6104.TWO,145.74,N/A,27.6,創惟,5.803298717165546,💎 強力關注,🚀 利潤擴張,245.55,37.32,5.62,2025-12,95.0
52.91,2025,39.15,3.25%,2.0,3028.TW,69.49,7.68%,13.76,增你強,10.899328449422818,💎 強力關注,🚀 利潤擴張,111.75,8.99,3.15,2025-12,81.1999969482
70.65,2025,38.89,16.35%,16.47,2308.TW,52.5,34.59%,31.76,台達電,38.214150586454785,⚠️ 追價風險,🚀 利潤擴張,792.9,28.12,23.14,2025-12,2020.0
30.95,2025,38.69,N/A,3.37,5243.TW,42.19,N/A,-7.74,乙盛-KY,9.560841720036597,💎 強力關注,🧐 疑業外收益,163.95,-2.65,4.4,2025-12,104.5
48.33,2025,38.54,N/A,0.24,8042.TWO,-53.85,N/A,9.79,金山電,107.50000000000003,⚠️ 追價風險,🚀 利潤擴張,14.999999999999996,8.7,0.89,2025-12,107.5
62.99,2025,38.53,N/A,4.58,7717.TWO,92.37,N/A,24.46,萊德光電-KY,0.0,⚪ 數據不足,🚀 利潤擴張,0.0,29.16,6.13,2025-12,666.0
40.21,2025,38.47,N/A,1.12,9907.TW,55.56,N/A,1.74,統一實,4.344262190846995,💎 強力關注,🚀 利潤擴張,54.900000000000006,7.48,1.36,2025-12,15.8999996185
56.72,2025,38.44,N/A,0.72,5278.TWO,-83.78,N/A,18.28,尚凡*,8.895131086142323,💎 強力關注,🚀 利潤擴張,40.05,23.06,1.05,2025-12,23.75
54.94,2025,37.099999999999994,N/A,2.77,6188.TWO,69.94,N/A,17.84,廣明,9.353778918499453,💎 強力關注,🚀 利潤擴張,136.95,20.72,3.61,2025-12,85.4000015259
52.56,2025,36.900000000000006,N/A,0.78,5340.TWO,59.18,N/A,15.66,建榮,39.08045977011494,⚠️ 追價風險,🚀 利潤擴張,39.15,16.6,1.19,2025-12,102.0
46.3,2025,36.86,14.28%,1.73,3577.TWO,20.98,53.43%,9.44,泓格,19.1747572815534,⚪ 中性觀察,🏰 高護城河,92.69999999999999,7.11,2.37,2025-12,118.5
-25.0,2025,36.43,-460.25%,-0.64,3631.TWO,-64.1,24.23%,-61.43,晟楠,0.0,⚪ 數據不足,🌑 雙重衰退,-31.200000000000003,-14.57,-0.7,2025-12,38.0999984741
41.67,2025,36.09,-74.64%,-0.46,3085.TWO,16.36,73.88%,5.58,新零售,0.0,⚪ 數據不足,🏰 高護城河,-22.35,3.93,-0.56,2025-12,12.25
34.45,2025,35.99,N/A,3.53,4977.TW,180.65,N/A,-1.54,眾達-KY,22.64355362946912,⚠️ 追價風險,🧐 疑業外收益,138.45000000000002,17.84,4.48,2025-12,209.0
37.27,2025,35.86000000000001,N/A,2.87,8077.TWO,25.33,N/A,1.41,洛��,3.3669512432816138,💎 強力關注,🚀 利潤擴張,193.35000000000002,0.34,6.04,2025-12,43.4000015259
40.71,2025,35.83,N/A,3.74,4951.TWO,16.15,N/A,4.88,精拓科,8.94698085419735,💎 強力關注,🚀 利潤擴張,203.7,5.17,5.98,2025-12,121.5
35.71,2025,35.59,2.06%,-0.05,1303.TW,-113.16,9.25%,0.12,南亞,701.6666412350006,⚠️ 追價風險,🔄 轉虧為盈,1.7999999999999983,2.08,0.57,2025-12,84.1999969482
40.56,2025,35.260000000000005,N/A,1.97,5443.TWO,21.38,N/A,5.3,均豪,18.883792048929664,⚪ 中性觀察,🚀 利潤擴張,98.1,16.83,2.59,2025-12,123.5
38.72,2025,35.0,N/A,7.56,6186.TWO,253.27,N/A,3.72,新潤,1.7229436899177493,💎 強力關注,🚀 利潤擴張,346.49999999999994,97.22,7.81,2025-12,39.7999992371
43.03,2025,34.57,N/A,-0.98,6109.TWO,-13.95,N/A,8.46,亞元,0.0,⚪ 數據不足,🚀 利潤擴張,-47.1,0.2,-0.94,2025-12,10.8500003815
26.79,2025,34.4,N/A,2.03,8086.TWO,-21.01,N/A,-7.61,宏捷科,21.916790490341754,⚪ 中性觀察,🧐 疑業外收益,100.94999999999999,-22.52,3.36,2025-12,147.5
46.48,2025,34.39,9.68%,-0.65,4433.TWO,-3300.0,22.41%,12.09,興采,0.0,⚪ 數據不足,🔄 轉虧為盈,-11.099999999999996,5.85,1.06,2025-12,21.0
128.84,2025,34.25,20.96%,32.25,3017.TW,113.86,26.39%,94.59,奇鋐,22.257111193202807,⚠️ 追價風險,🚀 利潤擴張,1624.2,80.63,49.17,2025-12,2410.0
21.62,2025,33.980000000000004,-127.15%,-0.21,4108.TW,25.0,18.27%,-12.36,懷特,0.0,⚪ 數據不足,🧐 疑業外收益,-11.25,-12.96,-0.29,2025-12,11.5500001907
35.9,2025,33.41,9.95%,0.85,2613.TW,1.28,16.43%,2.49,中櫃,7.9520292387822895,💎 強力關注,🚀 利潤擴張,40.64999999999999,2.72,1.14,2025-12,21.5499992371
-9.38,2025,33.059999999999995,-5.24%,0.28,3232.TWO,-12.5,12.15%,-42.44,昱捷,26.753247248701296,⚠️ 追價風險,🌑 雙重衰退,11.55,-42.87,0.29,2025-12,20.6000003815
62.03,2025,32.44,N/A,2.68,8147.TWO,72.73,N/A,29.59,正淩,22.869147659063625,⚠️ 追價風險,🚀 利潤擴張,124.95,29.97,3.08,2025-12,190.5
52.63,2025,32.18000000000001,4.41%,0.21,4538.TWO,-56.25,14.69%,20.45,大詠城,25.06849210561644,⚠️ 追價風險,🚀 利潤擴張,10.95,14.08,0.29,2025-12,18.2999992371
46.94,2025,31.659999999999997,-48.58%,0.06,3176.TWO,109.23,56.72%,15.28,基亞,76.97916825604166,⚠️ 追價風險,🏰 高護城河,7.2,20.51,-0.78,2025-12,36.9500007629
56.88,2025,31.640000000000004,N/A,6.13,6435.TWO,35.03,N/A,25.24,大中,10.45539033457249,💎 強力關注,🚀 利潤擴張,322.8,24.71,9.52,2025-12,225.0
