advice,prev_eps,est_price,date,om,prev_year,eps,status,pe,prev_eps_yoy,symbol,name,eps_yoy,gm,prev_rev_yoy,expansion,price,rev_yoy
⚪ 數據不足,-2.55,-82.64999999999999,2026-03,-45.08%,2025,-0.73,📉 獲利侵蝕,0.0,-5.88,3011.TW,今皓,-14.75,10.61%,-34.5,-906.12,12.1499996185,891.37
⚪ 數據不足,-1.52,-68.55000000000001,2026-03,N/A,2025,-0.35,📉 獲利侵蝕,0.0,-603.33,6742.TW,澤米,-277.78,N/A,-20.15,-907.51,44.8499984741,629.73
⚪ 數據不足,-0.55,-33.9,2026-03,1.24%,2025,-0.18,📉 獲利侵蝕,0.0,-138.3,3390.TWO,旭軟,-357.14,17.06%,-7.45,-908.52,24.3500003815,551.38
⚪ 數據不足,-0.6,-30.749999999999996,2026-03,N/A,2025,0.33,🔄 轉虧為盈,0.0,33.33,5484.TW,慧友,151.56,N/A,9.99,-913.7,42.0499992371,1065.26
⚪ 數據不足,-1.14,-26.1,2026-03,N/A,2025,-0.64,📉 獲利侵蝕,0.0,-283.87,8215.TW,明基材,-526.67,N/A,-4.0,-918.29,25.1000003815,391.62
⚪ 中性觀察,1.88,53.99999999999999,2026-03,7.25%,2025,0.26,⚠️ 獲利稀釋,7.916666666666668,1.06,2432.TW,倚天酷��-創,8.33,14.91%,25.63,-921.62,28.5,929.95
⚪ 數據不足,0.11,-26.999999999999996,2026-03,N/A,2025,-0.67,📉 獲利侵蝕,0.0,-95.34,3346.TW,麗清,-368.0,N/A,-8.52,-925.02,21.6000003815,557.02
⚪ 數據不足,-0.22,-14.7,2026-03,N/A,2025,-0.07,⚠️ 獲利稀釋,0.0,-128.95,6283.TW,淳安,53.33,N/A,14.75,-926.05,21.0499992371,979.38
⚪ 中性觀察,5.36,173.85,2026-03,3.86%,2025,1.03,📉 獲利侵蝕,7.28213990732528,-37.71,2439.TW,美律,-26.62,11.63%,6.01,-928.82,84.4000015259,902.2
⚪ 中性觀察,1.5,52.35,2026-03,N/A,2025,0.36,📉 獲利侵蝕,6.977077473209168,-12.28,5016.TWO,松和,-14.29,N/A,0.57,-933.5999999999999,24.3500003815,919.31
⚪ 中性觀察,2.03,64.49999999999999,2026-03,N/A,2025,0.42,⚠️ 獲利稀釋,4.88372093023256,9.24,5548.TWO,安倉,5.0,N/A,14.56,-937.93,21.0,942.93
⚪ 中性觀察,2.27,83.55000000000001,2026-03,N/A,2025,0.3,📉 獲利侵蝕,5.789946140035906,-17.45,8213.TW,志超,-53.13,N/A,3.73,-942.04,32.25,888.91
⚪ 中性觀察,0.52,33.0,2026-03,N/A,2025,0.06,📉 獲利侵蝕,11.204545281136363,-82.78,5310.TWO,天剛,-88.24,N/A,-40.09,-942.09,24.6499996185,853.85
⚪ 中性觀察,6.3,203.85,2026-03,2.48%,2025,0.68,📉 獲利侵蝕,4.245769003892568,3.11,2643.TWO,捷迅,-61.8,5.79%,59.7,-949.2299999999999,57.7000007629,887.43
⚪ 數據不足,-0.11,-11.55,2026-03,N/A,2025,-0.26,📉 獲利侵蝕,0.0,52.17,8921.TWO,沈氏,-52.94,N/A,-0.02,-954.56,17.6499996185,901.62
⚪ 中性觀察,1.41,58.35,2026-03,-0.28%,2025,0.11,📉 獲利侵蝕,5.154241449125964,981.25,2331.TW,精英,-89.22,9.91%,14.95,-955.5,20.0499992371,866.28
⚪ 中性觀察,5.27,145.35,2026-03,36.66%,2025,1.6,⚠️ 獲利稀釋,8.627450822920538,-34.78,2637.TW,慧洋-KY,766.67,37.77%,-17.06,-961.5100000000001,83.5999984741,1728.18
⚪ 數據不足,-1.85,-67.64999999999999,2026-03,-2.27%,2025,-0.4,📉 獲利侵蝕,0.0,-129.63,2023.TW,燁輝,-150.0,7.45%,-8.68,-963.75,13.8500003815,813.75
⚪ 數據不足,-1.51,-55.05,2026-03,-34.06%,2025,-0.1,⚠️ 獲利稀釋,0.0,6.88,3508.TWO,位速,74.36,1.54%,27.53,-968.63,16.0,1042.99
⚪ 數據不足,-1.02,-41.400000000000006,2026-03,-15.09%,2025,-0.48,📉 獲利侵蝕,0.0,9.52,3349.TWO,寶德,-700.0,15.17%,5.58,-979.9100000000001,23.7999992371,279.91
⚪ 數據不足,-7.87,-252.15000000000003,2026-03,-2.22%,2025,-1.68,⚠️ 獲利稀釋,0.0,-8644.44,2239.TW,英利-KY,51.72,11.02%,-11.17,-980.3599999999999,19.8999996185,1032.08
⚪ 中性觀察,1.26,43.8,2026-03,2.51%,2025,0.23,⚠️ 獲利稀釋,10.462328505856165,-31.87,2353.TW,宏��,35.29,11.56%,4.14,-982.73,30.5499992371,1018.02
⚪ 中性觀察,2.39,54.300000000000004,2026-03,N/A,2025,0.3,⚠️ 獲利稀釋,8.632596685082873,-26.77,8183.TWO,精星,130.77,N/A,-0.51,-983.26,31.25,1114.03
⚪ 數據不足,-6.69,-171.60000000000002,2026-03,N/A,2025,-0.9,📉 獲利侵蝕,0.0,-259.36,7723.TWO,築間,-909.09,N/A,-14.66,-984.34,20.6000003815,75.25
⚪ 數據不足,-1.42,-44.7,2026-03,-0.44%,2025,0.17,🔄 轉虧為盈,0.0,-286.84,2734.TWO,易飛網,151.52,15.72%,2.6,-984.71,15.1999998093,1136.23
⚪ 數據不足,-0.75,-27.599999999999998,2026-03,N/A,2025,-0.06,⚠️ 獲利稀釋,0.0,58.56,6116.TW,彩晶,76.0,N/A,14.78,-985.9300000000001,14.6499996185,1061.93
⚪ 數據不足,-3.49,-118.8,2026-03,N/A,2025,-0.91,📉 獲利侵蝕,0.0,-1354.17,8066.TWO,來思達,-495.0,N/A,-12.26,-998.5899999999999,15.1499996185,503.59
⚪ 中性觀察,2.73,95.7,2026-03,N/A,2025,1.0,📉 獲利侵蝕,7.727272607695926,-57.28,6189.TW,豐藝,-24.24,N/A,-21.83,-999.11,49.2999992371,974.87
⚪ 數據不足,-2.24,-112.80000000000001,2026-03,-1.26%,2025,-1.15,📉 獲利侵蝕,0.0,-92.04,1338.TW,廣華-KY,-753.85,22.76%,2.83,-999.97,16.1000003815,246.12
⚪ 數據不足,-2.14,-76.95,2026-03,N/A,2025,-0.41,⚠️ 獲利稀釋,0.0,-38.16,6872.TWO,浩宇生醫,6.82,N/A,-61.92,-1002.0,16.25,1008.82
❌ 暫避觀望,0.39,17.099999999999998,2026-03,N/A,2025,0.49,⚠️ 獲利稀釋,19.16666700131579,-45.83,6020.TWO,大展證,388.24,N/A,-32.9,-1006.46,21.8500003815,1394.7
⚪ 數據不足,-0.82,-7.800000000000001,2026-03,-13.20%,2025,-0.45,📉 獲利侵蝕,0.0,-440.0,3207.TWO,耀勝,-125.0,11.52%,26.05,-1006.55,47.5999984741,881.55
⚪ 中性觀察,1.22,37.49999999999999,2026-03,0.67%,2025,0.15,📉 獲利侵蝕,12.640000152600003,-31.22,2489.TW,瑞軒,-53.13,9.15%,6.13,-1013.84,31.6000003815,960.71
❌ 暫避觀望,0.51,2.999999999999999,2026-03,-10.81%,2025,-0.32,📉 獲利侵蝕,90.50000190750002,189.47,3191.TWO,雲嘉南,-700.0,29.43%,-7.75,-1025.38,18.1000003815,325.38
⚪ 數據不足,-0.16,-6.6000000000000005,2026-03,N/A,2025,0.24,🔄 轉虧為盈,0.0,88.24,5475.TWO,德宏,260.0,N/A,58.82,-1028.64,153.0,1288.64
⚪ 數據不足,0.2,-24.150000000000002,2026-03,N/A,2025,-0.32,📉 獲利侵蝕,0.0,25.0,6796.TW,晉弘,-900.0,N/A,22.72,-1029.28,59.4000015259,129.28
❌ 暫避觀望,1.36,39.300000000000004,2026-03,N/A,2025,0.96,⚠️ 獲利稀釋,27.40458131748092,-33.33,8131.TW,福懋科,182.35,N/A,11.07,-1037.25,71.8000030518,1219.6
❌ 暫避觀望,0.7,13.649999999999999,2026-03,N/A,2025,0.72,⚠️ 獲利稀釋,109.8901098901099,-64.1,8150.TW,南茂,200.0,N/A,5.45,-1037.92,100.0,1237.92
⚪ 中性觀察,0.45,13.05,2026-03,1.10%,2025,0.11,⚠️ 獲利稀釋,13.390804159195401,-15.09,1219.TW,福壽,10.0,9.65%,0.36,-1043.77,11.6499996185,1053.77
⚪ 數據不足,-2.59,-131.54999999999998,2026-03,N/A,2025,0.16,🔄 轉虧為盈,0.0,-248.85,5464.TWO,霖宏,-46.67,N/A,-7.42,-1046.69,81.8000030518,1000.02
⚪ 中性觀察,5.15,184.04999999999998,2026-03,3.96%,2025,1.1,📉 獲利侵蝕,7.432762587465363,57.01,3706.TW,神達,-0.9,10.03%,72.06,-1047.3000000000002,91.1999969482,1046.4
⚪ 中性觀察,1.62,59.7,2026-03,5.38%,2025,0.44,⚠️ 獲利稀釋,6.683417181281406,8.0,1225.TW,福懋油,15.79,10.74%,-6.25,-1058.26,26.6000003815,1074.05
⚪ 數據不足,-0.3,-15.0,2026-03,N/A,2025,0.43,🔄 轉虧為盈,0.0,-300.0,8105.TW,凌巨,330.0,N/A,-1.96,-1063.26,17.7999992371,1393.26
⚪ 中性觀察,11.29,412.79999999999995,2026-03,N/A,2025,2.43,📉 獲利侵蝕,9.011627906976745,-17.53,8454.TW,富邦媒,-28.74,N/A,-3.46,-1066.47,248.0,1037.73
⚪ 中性觀察,1.08,38.1,2026-03,N/A,2025,0.24,⚠️ 獲利稀釋,12.618109935866142,66.15,6270.TWO,倍微,20.0,N/A,4.86,-1067.95,32.0499992371,1087.95
❌ 暫避觀望,-0.03,10.949999999999998,2026-03,-0.09%,2025,-0.54,📉 獲利侵蝕,49.04109484534248,-140.0,1235.TW,興泰,-542.86,27.19%,55.97,-1069.73,35.7999992371,526.87
⚪ 中性觀察,18.2,735.45,2026-03,4.26%,2025,7.86,⚠️ 獲利稀釋,7.097695288598817,24.57,2376.TW,技嘉,69.03,10.28%,27.07,-1069.81,348.0,1138.84
❌ 暫避觀望,0.6,32.7,2026-03,-6.13%,2025,0.15,⚠️ 獲利稀釋,18.83027487940367,71.43,2483.TW,百容,188.24,8.90%,-2.48,-1071.6,41.0499992371,1259.84
⚪ 數據不足,-2.94,-111.9,2026-03,N/A,2025,-0.28,⚠️ 獲利稀釋,0.0,-116.18,4426.TW,利勤,17.65,N/A,-9.17,-1083.04,8.1999998093,1100.69
❌ 暫避觀望,0.02,2.8499999999999996,2026-03,N/A,2025,0.19,⚠️ 獲利稀釋,138.4210486163158,102.7,8455.TWO,大拓-KY,157.58,N/A,-6.4,-1091.29,26.2999992371,1248.87
⚪ 數據不足,-1.12,-38.1,2026-03,N/A,2025,-0.14,📉 獲利侵蝕,0.0,-21.74,5355.TWO,佳總,-250.0,N/A,-3.95,-1098.03,5.9000000954,848.03
⚪ 中性觀察,0.73,23.55,2026-03,1.90%,2025,0.16,📉 獲利侵蝕,9.554140127388534,-31.13,4401.TWO,東隆興,-5.88,8.57%,-0.68,-1098.3000000000002,15.0,1092.42
❌ 暫避觀望,0.2,3.1500000000000004,2026-03,0.03%,2025,-0.03,📉 獲利侵蝕,44.19047491904762,-47.37,2867.TW,三商壽,-200.0,3.78%,-28.43,-1107.13,9.279999733,907.13
❌ 暫避觀望,0.05,18.9,2026-03,N/A,2025,0.27,⚠️ 獲利稀釋,20.158729855952384,25.0,6179.TWO,亞通,162.5,N/A,-0.22,-1108.55,25.3999996185,1271.05
⚪ 數據不足,-2.41,-98.39999999999999,2026-03,N/A,2025,-0.76,⚠️ 獲利稀釋,0.0,8.37,6645.TW,金萬林-創,8.54,N/A,9.49,-1111.44,13.3500003815,1119.98
❌ 暫避觀望,0.0,12.6,2026-03,-34.05%,2025,0.0,📉 獲利侵蝕,25.83333424154762,-100.0,3073.TWO,天方能源,-100.0,29.35%,58.33,-1111.49,21.7000007629,1011.49
⚪ 數據不足,-5.14,-204.29999999999998,2026-03,-21.28%,2025,-0.95,⚠️ 獲利稀釋,0.0,-147.12,3092.TW,鴻碩,21.49,1.51%,-15.24,-1112.6,24.3999996185,1134.09
❌ 暫避觀望,6.8,240.74999999999994,2026-03,N/A,2025,2.94,⚠️ 獲利稀釋,22.772585669781936,22.08,6727.TWO,亞泰金屬,135.2,N/A,8.58,-1116.22,365.5,1251.42
⚪ 中性觀察,2.22,69.3,2026-03,N/A,2025,0.73,⚠️ 獲利稀釋,7.2402599053896095,22.78,3114.TWO,好德,140.0,N/A,9.01,-1119.13,33.4500007629,1259.13
⚪ 中性觀察,5.11,123.15,2026-03,N/A,2025,-2.31,📉 獲利侵蝕,8.891595615103531,-8.26,6997.TWO,博弘,-260.42,N/A,11.23,-1120.8700000000001,73.0,860.45
⚪ 中性觀察,7.54,251.25,2026-03,N/A,2025,3.0,⚠️ 獲利稀釋,6.537313432835821,17.08,6227.TWO,茂綸,64.84,N/A,41.88,-1125.1100000000001,109.5,1189.95
⚪ 中性觀察,1.45,42.3,2026-03,37.60%,2025,0.66,⚠️ 獲利稀釋,11.152482540035463,-43.36,2605.TW,新興,3200.0,45.87%,-0.1,-1128.0299999999997,31.4500007629,4328.03
⚪ 數據不足,-1.76,-60.300000000000004,2026-03,2.26%,2025,-0.2,⚠️ 獲利稀釋,0.0,-39.68,1308.TW,亞聚,50.0,6.52%,-4.78,-1130.96,14.6000003815,1180.96
⚪ 中性觀察,3.3,123.89999999999999,2026-03,7.27%,2025,0.22,⚠️ 獲利稀釋,4.818401844685231,-26.67,2031.TW,新光鋼,120.75,12.43%,15.12,-1132.16,39.7999992371,1252.91
⚪ 數據不足,-3.45,-121.05000000000001,2026-03,N/A,2025,-0.4,⚠️ 獲利稀釋,0.0,62.26,3666.TWO,光耀,46.58,N/A,-25.98,-1132.8500000000001,25.0499992371,1179.43
⚪ 數據不足,-0.15,-4.2,2026-03,-4.90%,2025,-0.05,📉 獲利侵蝕,0.0,55.88,1440.TW,南紡,0.0,7.45%,-16.11,-1137.15,12.8500003815,1137.15
⚪ 數據不足,-0.54,-0.3000000000000011,2026-03,-39.60%,2025,-0.02,📉 獲利侵蝕,0.0,-245.95,4714.TWO,永捷,-105.88,-12.82%,85.08,-1138.98,11.0500001907,1033.1
⚪ 數據不足,-0.34,-11.700000000000001,2026-03,-39.20%,2025,-0.04,⚠️ 獲利稀釋,0.0,-70.0,4806.TWO,桂田文創,60.0,46.90%,20.96,-1141.0,10.0,1201.0
⚪ 數據不足,0.05,-1.7999999999999996,2026-03,N/A,2025,0.14,⚠️ 獲利稀釋,0.0,-90.74,6229.TWO,研通,40.0,N/A,19.77,-1150.45,23.9500007629,1190.45
⚪ 中性觀察,4.01,156.75,2026-03,N/A,2025,1.2,⚠️ 獲利稀釋,5.311004784688995,4.7,3046.TW,建��,8.11,N/A,8.17,-1154.96,55.5,1163.07
⚪ 數據不足,0.68,-1.3499999999999996,2026-03,N/A,2025,0.08,⚠️ 獲利稀釋,0.0,28.3,1617.TW,榮星,166.67,N/A,-0.95,-1158.57,19.7000007629,1325.24
⚪ 中性觀察,9.13,305.85,2026-03,N/A,2025,1.42,⚠️ 獲利稀釋,3.6831779536096128,51.64,6625.TW,必應,610.0,N/A,38.99,-1158.76,75.0999984741,1768.76
⚪ 中性觀察,10.62,384.29999999999995,2026-03,N/A,2025,6.72,⚠️ 獲利稀釋,14.051522248243561,18.74,6903.TWO,巨漢,564.0,N/A,24.87,-1163.49,360.0,1727.49
⚪ 中性觀察,30.51,959.4,2026-03,N/A,2025,9.45,⚠️ 獲利稀釋,13.195747342088806,63.03,6139.TW,亞翔,149.34,N/A,19.04,-1166.03,844.0,1315.37
⚪ 數據不足,-0.99,-31.499999999999993,2026-03,-1.33%,2025,1.07,🔄 轉虧為盈,0.0,-1750.0,1326.TW,台化,1437.5,4.05%,-17.66,-1168.92,70.5999984741,2606.42
⚪ 數據不足,-0.1,-6.0,2026-03,N/A,2025,-0.07,📉 獲利侵蝕,0.0,-134.48,3520.TWO,華盈,-450.0,N/A,10.06,-1174.03,16.9500007629,724.03
⚪ 中性觀察,3.21,97.2,2026-03,6.22%,2025,-0.82,📉 獲利侵蝕,10.246913815725307,-22.09,1525.TW,江申,-202.5,20.24%,-14.6,-1180.25,66.4000015259,977.75
⚪ 數據不足,-0.43,-13.799999999999999,2026-03,5.07%,2025,0.55,🔄 轉虧為盈,0.0,-407.14,3229.TW,晟鈦,685.71,10.48%,13.3,-1183.18,42.7000007629,1868.89
⚪ 數據不足,-0.67,-14.4,2026-03,N/A,2025,-0.44,📉 獲利侵蝕,0.0,-24.07,5223.TWO,安力-KY,-780.0,N/A,18.08,-1190.26,23.6499996185,410.26
⚪ 數據不足,0.26,-52.05,2026-03,N/A,2025,-1.45,📉 獲利侵蝕,0.0,-35.0,6451.TW,訊芯-KY,-37.86,N/A,45.18,-1205.6899999999998,444.0,1167.83
⚪ 中性觀察,6.03,74.25,2026-03,-28.70%,2025,-0.54,📉 獲利侵蝕,3.040404078929293,1502.33,1432.TW,大魯閣,-1180.0,34.83%,4.63,-1212.83,15.0500001907,32.83
⚪ 中性觀察,1.05,42.0,2026-03,1.66%,2025,0.35,📉 獲利侵蝕,11.785714285714286,-4.59,2312.TW,金寶,0.0,5.36%,-0.55,-1226.55,33.0,1226.55
❌ 暫避觀望,0.95,19.349999999999998,2026-03,N/A,2025,-0.3,📉 獲利侵蝕,66.66666666666667,-54.76,5371.TWO,中光電,-700.0,N/A,-0.23,-1230.2,86.0,530.2
❌ 暫避觀望,2.67,28.349999999999994,2026-03,6.13%,2025,-0.81,🏰 高護城河,106.61375661375664,-49.53,3455.TWO,由田,-1257.14,53.12%,-9.54,-1236.95,201.5,-20.19
⚪ 數據不足,-0.2,-16.200000000000003,2026-03,-24.14%,2025,-0.43,📉 獲利侵蝕,0.0,-106.76,2724.TWO,藝舍-KY,-975.0,16.85%,-68.65,-1239.19,12.1499996185,264.19
⚪ 數據不足,-1.86,-19.050000000000004,2026-03,N/A,2025,3.36,🔄 轉虧為盈,0.0,-14.2,6770.TW,力積電,1388.46,N/A,4.48,-1243.44,67.9000015259,2631.9
⚪ 數據不足,-1.12,-39.0,2026-03,N/A,2025,-0.2,📉 獲利侵蝕,0.0,-1277.78,1454.TW,台富,-200.0,N/A,-5.33,-1250.66,12.6499996185,1050.66
❌ 暫避觀望,0.89,59.25,2026-03,N/A,2025,1.9,⚠️ 獲利稀釋,35.56962025316456,-72.78,8096.TWO,擎亞,75.93,N/A,22.83,-1252.29,140.5,1328.22
⚪ 數據不足,-3.48,-137.7,2026-03,N/A,2025,0.13,🔄 轉虧為盈,0.0,-56.76,4989.TW,榮科,119.7,N/A,-11.09,-1261.81,72.5,1381.51
⚪ 數據不足,-0.32,-31.049999999999997,2026-03,0.94%,2025,0.62,🔄 轉虧為盈,0.0,-130.48,2425.TW,承啟,87.88,8.50%,2.17,-1269.3000000000002,45.1500015259,1357.18
⚪ 中性觀察,9.52,318.15000000000003,2026-03,7.58%,2025,1.43,📉 獲利侵蝕,4.526166902404526,34.08,2546.TW,根基,-6.54,9.56%,51.01,-1269.95,96.0,1263.41
⚪ 中性觀察,0.68,51.3,2026-03,-12.63%,2025,-0.54,📉 獲利侵蝕,6.315789585233918,6600.0,3062.TW,建漢,-124.0,1.56%,16.55,-1271.67,21.6000003815,1147.67
⚪ 中性觀察,1.86,95.55,2026-03,-22.27%,2025,-0.27,⚠️ 獲利稀釋,3.9952905436263735,173.02,3630.TWO,新鉅科,50.0,4.18%,19.21,-1277.87,25.4500007629,1327.87
⚪ 數據不足,-2.52,-97.8,2026-03,N/A,2025,-0.75,📉 獲利侵蝕,0.0,54.46,5543.TWO,桓鼎-KY,-400.0,N/A,-10.68,-1278.17,28.3999996185,878.17
⚪ 中性觀察,0.5,19.5,2026-03,8.91%,2025,0.23,⚠️ 獲利稀釋,12.076922930230769,19.51,1714.TW,和桐,175.0,14.20%,16.5,-1279.03,15.6999998093,1454.03
⚪ 數據不足,-2.68,-91.95000000000002,2026-03,-125.48%,2025,-0.15,⚠️ 獲利稀釋,0.0,-20.55,3055.TW,蔚華科,76.92,16.83%,-31.79,-1295.4099999999999,165.5,1372.33
⚪ 中性觀察,3.16,132.6,2026-03,3.80%,2025,1.73,⚠️ 獲利稀釋,12.669683257918551,-4.59,3305.TW,昇貿,39.17,13.39%,29.36,-1299.87,112.0,1339.04
❌ 暫避觀望,2.3,61.349999999999994,2026-03,8.05%,2025,2.83,⚠️ 獲利稀釋,21.100245244938876,-44.71,3528.TW,安馳,40.1,12.45%,69.32,-1299.92,86.3000030518,1340.02
⚪ 數據不足,0.54,-2.8499999999999983,2026-03,N/A,2025,0.05,⚠️ 獲利稀釋,0.0,134.62,9955.TW,佳龍,141.67,N/A,26.06,-1305.47,24.5,1447.14
⚪ 數據不足,-2.74,-108.30000000000001,2026-03,-18.43%,2025,-0.52,📉 獲利侵蝕,0.0,-491.43,1536.TW,和大,-40.54,-3.41%,-8.7,-1336.75,52.2999992371,1296.21
⚪ 數據不足,-1.01,-34.05,2026-03,N/A,2025,-0.16,⚠️ 獲利稀釋,0.0,-17.44,8085.TWO,福華,40.74,N/A,10.43,-1339.41,11.3000001907,1380.15
⚪ 數據不足,-0.33,-23.400000000000002,2026-03,-6.40%,2025,-0.52,📉 獲利侵蝕,0.0,-145.21,4183.TWO,福永生技,-1140.0,13.67%,10.78,-1351.07,14.8999996185,211.07
⚪ 數據不足,-6.25,-224.55,2026-03,-10.37%,2025,-1.37,⚠️ 獲利稀釋,0.0,-82.6,2616.TW,山隆,11.76,7.55%,-24.55,-1351.1200000000001,13.6000003815,1362.88
⚪ 數據不足,0.48,-19.8,2026-03,17.10%,2025,-0.2,⚠️ 獲利稀釋,0.0,120.0,3498.TWO,陽程,81.37,41.15%,43.43,-1351.8899999999999,111.5,1433.26
⚪ 數據不足,-4.2,-23.400000000000002,2026-03,N/A,2025,-0.99,⚠️ 獲利稀釋,0.0,-150.36,6869.TW,雲豹能源,45.14,N/A,96.9,-1352.31,68.6999969482,1397.45
⚪ 數據不足,-1.43,-50.25,2026-03,N/A,2025,-0.36,📉 獲利侵蝕,0.0,-22.22,5205.TWO,中茂,-9.09,N/A,-21.87,-1353.32,22.25,1344.23
⚪ 數據不足,-1.4,-51.9,2026-03,-24.63%,2025,-0.45,📉 獲利侵蝕,0.0,9.68,2429.TW,銘旺科,-114.29,4.20%,59.22,-1353.8,40.9000015259,1239.51
⚪ 數據不足,-0.73,-39.599999999999994,2026-03,7.93%,2025,-0.21,⚠️ 獲利稀釋,0.0,32.41,4577.TWO,達航科技,73.75,23.60%,12.25,-1357.19,70.5,1430.94
⚪ 中性觀察,3.16,142.35,2026-03,N/A,2025,1.95,⚠️ 獲利稀釋,8.366701952149631,-29.6,6874.TWO,倍力,76.85,N/A,-22.72,-1360.3400000000001,79.4000015259,1437.19
⚪ 數據不足,0.01,-8.25,2026-03,7.26%,2025,-0.03,📉 獲利侵蝕,0.0,-96.0,1906.TW,寶隆,-200.0,12.71%,-3.11,-1386.57,11.1499996185,1186.57
⚪ 中性觀察,3.17,124.65,2026-03,2.38%,2025,1.17,⚠️ 獲利稀釋,6.895306767400722,18.73,2414.TW,精技,42.68,8.10%,18.17,-1400.22,57.2999992371,1442.9
❌ 暫避觀望,0.59,6.149999999999999,2026-03,N/A,2025,-0.65,📉 獲利侵蝕,309.75609756097566,-47.75,6877.TWO,鏵友益,-1400.0,N/A,0.0,-1403.74,127.0,3.74
⚪ 數據不足,-6.24,-135.45,2026-03,N/A,2025,-0.2,⚠️ 獲利稀釋,0.0,-433.33,6443.TW,元晶,13.04,N/A,-59.56,-1404.02,29.6000003815,1417.06
⚪ 數據不足,-1.14,-53.699999999999996,2026-03,N/A,2025,-0.72,📉 獲利侵蝕,0.0,-394.74,8097.TWO,常珵,-1283.33,N/A,19.38,-1407.04,52.5,123.71
❌ 暫避觀望,0.03,4.3500000000000005,2026-03,-2.06%,2025,0.2,⚠️ 獲利稀釋,181.03448275862067,-96.3,3481.TW,群創,66.67,9.08%,4.72,-1407.51,52.5,1474.18
⚪ 數據不足,0.08,-1.05,2026-03,-0.43%,2025,-0.17,📉 獲利侵蝕,0.0,-93.16,1220.TW,台榮,-70.0,8.16%,-4.37,-1407.58,11.3000001907,1337.58
⚪ 數據不足,0.05,-11.25,2026-03,N/A,2025,0.23,⚠️ 獲利稀釋,0.0,-95.24,6234.TWO,高僑,21.05,N/A,-26.42,-1415.73,37.0,1436.78
❌ 暫避觀望,0.95,41.85,2026-03,3.04%,2025,0.19,⚠️ 獲利稀釋,16.666666666666668,-52.74,1722.TW,台肥,90.0,15.30%,1.81,-1425.35,46.5,1515.35
⚪ 中性觀察,8.84,317.7,2026-03,5.39%,2025,2.47,⚠️ 獲利稀釋,5.618508026440038,1.84,3010.TW,華立,27.32,8.77%,-2.3,-1441.89,119.0,1469.21
❌ 暫避觀望,0.78,19.35,2026-03,4.51%,2025,0.28,⚠️ 獲利稀釋,49.92248180302325,-66.09,2634.TW,漢翔,12.0,8.73%,-9.88,-1454.61,64.4000015259,1466.61
⚪ 數據不足,-60.0,-1955.4,2026-03,N/A,2025,-6.73,📉 獲利侵蝕,0.0,-1744.48,6806.TW,森崴能源,-1135.38,N/A,32.68,-1455.8700000000001,3.5099999905,320.49
⚪ 數據不足,-1.68,-35.849999999999994,2026-03,-26.63%,2025,-0.22,📉 獲利侵蝕,0.0,-1292.86,2929.TW,淘帝-KY,-1000.0,-8.18%,-17.32,-1465.92,6.0,465.92
⚪ 數據不足,-1.33,-62.699999999999996,2026-03,-1.94%,2025,-0.09,📉 獲利侵蝕,0.0,-632.0,3268.TWO,海德威,-50.0,7.59%,-5.19,-1471.55,20.6000003815,1421.55
❌ 暫避觀望,0.65,17.55,2026-03,1.19%,2025,-0.32,📉 獲利侵蝕,41.28205063,-26.97,3564.TWO,其陽,-1166.67,20.85%,9.25,-1483.74,48.2999992371,317.07
❌ 暫避觀望,1.74,43.050000000000004,2026-03,2.63%,2025,1.03,📉 獲利侵蝕,17.03832805780488,-33.61,3312.TW,弘憶股,-1.9,5.61%,18.67,-1503.3100000000002,48.9000015259,1501.41
⚪ 數據不足,-2.43,-74.85000000000001,2026-03,N/A,2025,-0.52,📉 獲利侵蝕,0.0,-28.57,9919.TW,康那香,-308.0,N/A,-9.24,-1511.48,14.5,1203.48
⚪ 數據不足,-2.24,-78.0,2026-03,-33.95%,2025,-0.45,📉 獲利侵蝕,0.0,-9.8,2007.TW,燁興,-18.42,-29.22%,-23.43,-1511.67,7.1199998856,1493.25
⚪ 數據不足,-10.06,-311.84999999999997,2026-03,N/A,2025,-3.3,⚠️ 獲利稀釋,0.0,-15.31,8444.TWO,綠河-KY,7.08,N/A,-33.25,-1518.97,5.5799999237,1526.05
⚪ 數據不足,-1.25,-71.10000000000001,2026-03,-63.96%,2025,0.05,🔄 轉虧為盈,0.0,-112.33,4909.TWO,新復興,25.0,-26.90%,-89.32,-1524.58,39.4000015259,1549.58
⚪ 數據不足,0.02,-4.3500000000000005,2026-03,N/A,2025,0.03,⚠️ 獲利稀釋,0.0,-88.24,3607.TW,谷崧,108.82,N/A,-11.24,-1577.3500000000001,15.0500001907,1686.17
⚪ 數據不足,-1.37,-59.25,2026-03,-10.27%,2025,-0.94,📉 獲利侵蝕,0.0,-90.28,1310.TW,台苯,-176.47,-7.37%,-24.07,-1579.76,10.1499996185,1403.29
⚪ 數據不足,-1.04,-42.300000000000004,2026-03,N/A,2025,-0.75,📉 獲利侵蝕,0.0,-940.0,2642.TW,宅配通,-50.0,N/A,-5.97,-1601.34,20.6000003815,1551.34
⚪ 數據不足,-0.79,-27.900000000000002,2026-03,N/A,2025,-0.61,📉 獲利侵蝕,0.0,-269.57,6456.TW,GIS-KY,-185.71,N/A,-4.58,-1604.8,68.6999969482,1419.09
