股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
9136.TW      巨騰-DR          10.9          6        71.43          39.42        2         1060 📈 持有 → 繼續持有         
9802.TW      鈺齊-KY          80.8         20          0.0            0.0        0         -261 📉 建議賣出              
9904.TW      寶成             28.6         19          0.0          -1.92        2       -18143 📉 建議賣出              
9906.TW      欣巴巴           39.95         18          0.0            0.0        0          -13 📉 建議賣出              
9907.TW      統一實            17.9          3         62.5           3.26        6        -6123 📉 建議賣出              
9908.TW      大台北            30.1          8        56.25           2.98        5         -152 📉 建議賣出              
9910.TW      豐泰             81.3         20          0.0          -5.82        1        -4058 📉 建議賣出              
9914.TW      美利達            68.1          4        41.67           4.18        5        -3242 📉 建議賣出              
9917.TW      中保科           113.5          8        57.14          -0.55        2          722 📈 持有 → 繼續持有         
9918.TW      欣天然            46.7          3        72.73          32.19        5          104 📈 持有 → 繼續持有         
9921.TW      巨大             71.0          8        33.33          -0.95        3          -85 📉 建議賣出              
