gm,eps,om,price,prev_year,status,date,name,prev_eps,eps_yoy,pe,rev_yoy,est_price,advice,prev_rev_yoy,symbol,expansion,prev_eps_yoy
N/A,-0.16,N/A,24.8999996185,2025,🌑 雙重衰退,2025-12,旺玖,-0.08,-141.67,0.0,-7.12,-6.75,⚪ 數據不足,-5.88,6233.TWO,-134.54999999999998,-122.86
N/A,-1.53,N/A,42.2000007629,2025,🌑 雙重衰退,2025-12,瀧澤科,-0.68,-159.3,0.0,-24.27,-40.5,⚪ 數據不足,-21.06,6609.TWO,-135.03,-128.33
7.05%,-1.6,-37.72%,33.2999992371,2025,🌑 雙重衰退,2025-12,錦明,-1.15,-146.49,0.0,-9.35,-54.15,⚪ 數據不足,-10.01,3230.TWO,-137.14000000000001,-133.82
9.34%,-0.46,-7.19%,67.0,2025,🌑 雙重衰退,2025-12,公準,-0.34,-143.4,0.0,-4.4,-11.549999999999999,⚪ 數據不足,-1.99,3178.TWO,-139.0,-148.57
2.66%,-1.05,-3.16%,28.5,2025,📉 獲利侵蝕,2025-12,菱生,-0.99,-136.36,0.0,3.45,-45.0,⚪ 數據不足,-1.99,2369.TW,-139.81,-321.74
17.63%,-0.21,-5.18%,48.0999984741,2025,🌑 雙重衰退,2025-12,永光,-0.18,-147.73,0.0,-7.34,-5.7,⚪ 數據不足,-6.57,1711.TW,-140.39,-150.0
N/A,-0.45,N/A,14.6000003815,2025,🌑 雙重衰退,2025-12,富堡,-0.48,-147.37,0.0,-6.89,-27.599999999999998,⚪ 數據不足,-8.4,8929.TWO,-140.48000000000002,-145.28
18.28%,-1.08,-0.95%,118.5,2025,📉 獲利侵蝕,2025-12,先進光,-1.17,-140.6,0.0,0.9,-48.300000000000004,⚪ 數據不足,0.48,3362.TWO,-141.5,-159.18
N/A,-0.31,N/A,32.0,2025,🌑 雙重衰退,2025-12,越峰,-0.4,-142.47,0.0,-0.85,-18.000000000000004,⚪ 數據不足,-6.76,8121.TWO,-141.62,-145.45
23.18%,-1.45,-10.31%,46.0,2025,📉 獲利侵蝕,2025-12,皇家美食,-1.05,-101.39,0.0,40.53,-51.9,⚪ 數據不足,58.8,4419.TWO,-141.92000000000002,-483.33
N/A,-0.22,N/A,24.9500007629,2025,📉 獲利侵蝕,2025-12,淳安,-0.2,-128.95,0.0,14.75,-15.9,⚪ 數據不足,32.23,6283.TW,-143.7,42.86
0.28%,-0.41,-7.44%,10.8000001907,2025,🌑 雙重衰退,2025-12,宏益,-0.34,-164.06,0.0,-20.25,-19.8,⚪ 數據不足,-15.72,1452.TW,-143.81,-187.18
N/A,13.04,N/A,370.5,2025,⚠️ 獲利稀釋,2025-12,永擎,9.3,38.44,0.0,182.72,0.0,⚪ 數據不足,266.16,7711.TW,-144.28,61.47
N/A,6.77,N/A,728.0,2025,📉 獲利侵蝕,2026-03,譜瑞-KY,34.51,-19.19,8.442537399976807,125.8,1293.4499999999998,⚪ 中性觀察,1.76,4966.TWO,-144.99,6.64
2.51%,-7.65,-26.32%,17.3999996185,2025,📉 獲利侵蝕,2025-12,東碩,-4.94,-139.68,0.0,5.44,-228.3,⚪ 數據不足,11.34,3272.TWO,-145.12,-64.09
N/A,-1.98,N/A,27.75,2025,🌑 雙重衰退,2025-12,樂意,-0.75,-152.11,0.0,-5.13,-9.000000000000002,⚪ 數據不足,1.42,7584.TWO,-146.98000000000002,-117.9
-9.53%,-2.88,-33.43%,33.9500007629,2025,📉 獲利侵蝕,2025-12,台亞,-2.2,-148.28,0.0,0.61,-112.5,⚪ 數據不足,2.25,2340.TW,-148.89000000000001,-265.0
16.92%,-0.84,-21.33%,23.5,2025,🌑 雙重衰退,2025-12,宏佳騰,-0.47,-169.49,0.0,-18.58,-27.9,⚪ 數據不足,-19.34,1599.TWO,-150.91000000000003,-149.46
N/A,-2.57,N/A,15.8999996185,2025,⚠️ 獲利稀釋,2025-12,益得,-1.8,18.35,0.0,170.31,-88.2,⚪ 數據不足,258.74,6461.TWO,-151.96,15.1
N/A,-0.19,N/A,12.6499996185,2025,🌑 雙重衰退,2025-12,達運,-0.17,-171.43,0.0,-18.05,-7.65,⚪ 數據不足,-19.7,6120.TW,-153.38,-72.73
N/A,-6.95,N/A,56.4000015259,2025,🌑 雙重衰退,2025-12,台郡,-5.09,-169.53,0.0,-15.48,-254.54999999999998,⚪ 數據不足,-19.29,6269.TW,-154.05,-593.15
13.67%,-0.33,-6.40%,12.4499998093,2025,📉 獲利侵蝕,2025-12,福永生技,-0.22,-145.21,0.0,10.78,-14.85,⚪ 數據不足,13.79,4183.TWO,-155.99,-120.0
10.83%,-0.39,-1.32%,25.6000003815,2025,🌑 雙重衰退,2025-12,雄順,-0.33,-161.9,0.0,-5.8,-11.55,⚪ 數據不足,-3.88,2073.TWO,-156.1,-186.84
19.48%,-2.16,-2058.21%,25.0499992371,2025,⚠️ 獲利稀釋,2025-12,醣聯,-1.43,0.95,0.0,157.54,-73.2,⚪ 數據不足,190.34,4168.TWO,-156.59,8.44
19.64%,11.15,-12.85%,46.0999984741,2025,⚠️ 獲利稀釋,2025-12,信立,10.18,7.63,1.0072099295193357,164.26,686.55,⚪ 中性觀察,332.14,4303.TWO,-156.63,176.63
31.50%,-2.67,-25.78%,47.75,2025,🌑 雙重衰退,2025-12,百德,0.42,-168.99,0.0,-11.44,-15.450000000000001,⚪ 數據不足,-11.35,4563.TWO,-157.55,-85.52
29.35%,0.0,-34.05%,20.6499996185,2025,📉 獲利侵蝕,2025-12,天方能源,0.22,-100.0,12.9062497615625,58.33,24.0,⚪ 中性觀察,100.23,3073.TWO,-158.32999999999998,-77.08
30.65%,-0.52,-1.86%,10.3999996185,2025,⚠️ 獲利稀釋,2025-12,上曜,-0.74,35.21,0.0,195.34,-32.25,⚪ 數據不足,192.39,1316.TW,-160.13,-127.59
2.13%,-2.65,-29.37%,24.2999992371,2025,🌑 雙重衰退,2025-12,榮創,-2.03,-181.91,0.0,-21.25,-93.44999999999999,⚪ 數據不足,-21.0,3437.TW,-160.66,-250.0
N/A,-0.65,N/A,19.75,2025,🌑 雙重衰退,2025-12,新華,-0.65,-165.22,0.0,-0.63,-29.099999999999998,⚪ 數據不足,-0.34,5481.TWO,-164.59,-400.0
-3.68%,-0.85,-19.69%,8.1999998093,2025,📉 獲利侵蝕,2025-12,大飲,-0.65,-109.76,0.0,56.06,-32.7,⚪ 數據不足,63.23,1213.TW,-165.82,13.33
N/A,-0.39,N/A,15.6000003815,2025,🌑 雙重衰退,2025-12,立衛,-0.39,-170.91,0.0,-3.53,-18.15,⚪ 數據不足,-8.31,5344.TWO,-167.38,-186.67
14.13%,-0.35,-0.10%,22.6499996185,2025,🌑 雙重衰退,2025-12,和勤,-0.46,-178.05,0.0,-10.57,-23.55,⚪ 數據不足,-13.22,1586.TWO,-167.48000000000002,-205.0
N/A,-0.71,N/A,712.0,2025,📉 獲利侵蝕,2025-12,汎銓,-0.64,-156.8,0.0,10.78,-52.8,⚪ 數據不足,8.46,6830.TW,-167.58,-174.42
N/A,-0.32,N/A,21.0,2025,⚠️ 獲利稀釋,2025-12,馥鴻,-0.3,82.98,0.0,250.8,-14.85,⚪ 數據不足,148.72,5345.TWO,-167.82,80.26
N/A,-0.36,N/A,16.5499992371,2025,⚠️ 獲利稀釋,2025-12,金耘國際,-0.43,23.4,0.0,191.86,-18.3,⚪ 數據不足,693.83,4950.TWO,-168.46,-30.3
59.54%,-2.47,7.94%,63.0,2025,🏰 高護城河,2025-12,美食-KY,-4.23,-175.3,0.0,-4.59,-55.35000000000002,⚪ 數據不足,-2.06,2723.TW,-170.71,-295.83
N/A,1.65,N/A,98.8000030518,2025,⚠️ 獲利稀釋,2026-03,杰力,4.58,18.71,9.17363073832869,189.52,161.55,⚪ 中性觀察,-12.32,5299.TWO,-170.81,-22.77
11.07%,-1.08,-115.34%,15.1000003815,2025,🌑 雙重衰退,2025-12,台蠟,-0.87,-222.73,0.0,-51.69,-42.15,⚪ 數據不足,-51.7,1742.TWO,-171.04,-171.9
54.90%,-3.55,-51.18%,9.4899997711,2025,🏰 高護城河,2025-12,雅茗-KY,-1.77,-174.64,0.0,0.59,-110.7,⚪ 數據不足,10.36,2726.TWO,-175.23,-146.32
N/A,-0.88,N/A,18.5,2025,🌑 雙重衰退,2025-12,競國,-0.91,-194.62,0.0,-18.04,-43.65,⚪ 數據不足,-21.96,6108.TW,-176.58,-140.99
31.44%,-1.28,-45.46%,41.7999992371,2025,🌑 雙重衰退,2025-12,穎漢,-0.76,-184.44,0.0,-7.78,-39.15,⚪ 數據不足,3.32,4562.TW,-176.66,-85.37
N/A,-1.09,N/A,38.75,2025,🌑 雙重衰退,2025-12,南六,-2.15,-178.42,0.0,-1.5,-79.35000000000001,⚪ 數據不足,1.7,6504.TW,-176.92,-926.92
45.66%,-0.37,-9.00%,24.9500007629,2025,🌑 雙重衰退,2025-12,凌陽,-0.26,-181.82,0.0,-2.04,-12.15,⚪ 數據不足,-2.33,2401.TW,-179.78,-163.41
13.88%,-0.87,-9.40%,0.0,2025,🌑 雙重衰退,2025-12,大立,-0.82,-188.3,0.0,-7.94,0.0,⚪ 數據不足,-8.03,4716.TWO,-180.36,-174.29
N/A,-0.56,N/A,37.9000015259,2025,📉 獲利侵蝕,2025-12,合邦,-0.94,-116.47,0.0,66.84,-42.74999999999999,⚪ 數據不足,70.32,6103.TWO,-183.31,-230.99
N/A,1.57,N/A,135.5,2025,⚠️ 獲利稀釋,2026-03,富鼎,5.73,9.03,10.059391239792129,195.24,202.05000000000004,⚪ 中性觀察,6.37,8261.TW,-186.21,19.71
9.03%,-0.39,0.44%,20.2000007629,2025,📉 獲利侵蝕,2025-12,寶緯,-0.36,-181.25,0.0,5.77,-27.900000000000002,⚪ 數據不足,15.71,4558.TWO,-187.02,-170.59
16.12%,-5.2,2.89%,28.3999996185,2025,📉 獲利侵蝕,2025-12,大同,0.65,-183.36,0.0,6.12,-60.75,⚪ 數據不足,4.01,2371.TW,-189.48000000000002,-77.78
9.49%,-0.49,-12.78%,38.5499992371,2025,📉 獲利侵蝕,2025-12,茂矽,-0.23,-184.48,0.0,7.56,-11.1,⚪ 數據不足,17.56,2342.TW,-192.04,-171.88
18.44%,-0.36,1.17%,31.4500007629,2025,📉 獲利侵蝕,2025-12,明泰,-0.37,-190.0,0.0,4.75,-19.8,⚪ 數據不足,1.51,3380.TW,-194.75,-166.07
14.87%,-1.02,-1.97%,47.4500007629,2025,🌑 雙重衰退,2025-12,高鋒,-0.91,-197.14,0.0,-2.21,-39.900000000000006,⚪ 數據不足,-14.79,4510.TWO,-194.92999999999998,-190.91
13.72%,-0.39,3.00%,26.75,2025,📉 獲利侵蝕,2025-12,銘異,-0.46,-186.67,0.0,8.85,-15.15,⚪ 數據不足,5.01,3060.TW,-195.51999999999998,-1633.33
27.19%,-0.03,-0.09%,40.5,2025,📉 獲利侵蝕,2025-12,興泰,0.59,-140.0,29.136690647482013,55.97,20.85,❌ 暫避觀望,62.57,1235.TW,-195.97,-60.42
44.07%,-0.62,-19.63%,36.0999984741,2025,📉 獲利侵蝕,2025-12,華義*,-0.58,-192.54,0.0,5.99,-22.2,⚪ 數據不足,2.76,3086.TWO,-198.53,-190.63
23.39%,-0.45,1.90%,6.9499998093,2025,📉 獲利侵蝕,2025-12,南緯,-0.79,-197.83,0.0,2.23,-30.3,⚪ 數據不足,4.15,1467.TW,-200.06,-297.5
18.49%,-1.6,3.76%,24.2000007629,2025,🌑 雙重衰退,2025-12,台泥,-1.28,-203.45,0.0,-3.11,-41.1,⚪ 數據不足,3.59,1101.TW,-200.33999999999997,-225.26
17.49%,-1.48,-7.36%,6.2199997902,2025,🌑 雙重衰退,2025-12,連展投控,-0.7,-208.33,0.0,-5.25,-35.24999999999999,⚪ 數據不足,-3.15,3710.TWO,-203.08,-40.0
N/A,-5.17,N/A,23.5,2025,🌑 雙重衰退,2025-12,天宇,-4.13,-275.59,0.0,-66.93,-232.95,⚪ 數據不足,-76.3,8171.TWO,-208.65999999999997,-687.23
N/A,4.9,N/A,0.0,2025,⚠️ 獲利稀釋,2025-12,熙特爾-創,3.22,674.7,0.0,885.03,0.0,⚪ 數據不足,398.67,7740.TW,-210.32999999999993,453.41
N/A,-0.19,N/A,38.6500015259,2025,📉 獲利侵蝕,2025-12,寬魚國際,-0.32,-170.37,0.0,43.01,-11.700000000000001,⚪ 數據不足,84.34,6101.TWO,-213.38,-196.97
N/A,-0.55,N/A,102.0,2025,📉 獲利侵蝕,2025-12,羅昇,0.7,-191.67,117.24137931034484,23.94,13.049999999999999,❌ 暫避觀望,42.77,8374.TW,-215.60999999999999,250.0
10.78%,-0.25,-2.91%,64.8000030518,2025,🌑 雙重衰退,2025-12,鼎元,-0.18,-219.05,0.0,-2.43,-7.65,⚪ 數據不足,-0.87,2426.TW,-216.62,-142.86
56.44%,-0.22,-18.66%,47.2999992371,2025,🏰 高護城河,2025-12,天良,-0.17,-184.62,0.0,32.86,-10.200000000000001,⚪ 數據不足,27.42,4127.TWO,-217.48000000000002,-206.25
35.81%,-1.09,-38.32%,16.3999996185,2025,🌑 雙重衰退,2025-12,連宇,-0.83,-234.57,0.0,-16.89,-45.150000000000006,⚪ 數據不足,-15.29,2482.TW,-217.68,-225.76
38.23%,-1.4,-18.85%,18.8999996185,2025,📉 獲利侵蝕,2025-12,李洲,-1.62,-207.69,0.0,10.12,-89.4,⚪ 數據不足,12.21,3066.TWO,-217.81,-218.25
-5.49%,-3.97,-15.47%,10.5,2025,📉 獲利侵蝕,2025-12,國喬,-2.86,-181.88,0.0,37.74,-134.54999999999998,⚪ 數據不足,25.54,1312.TW,-219.62,-197.87
37.55%,2.02,23.35%,166.0,2025,⚠️ 獲利稀釋,2026-03,勝一,6.81,6.32,9.753231492361927,230.24,255.29999999999998,⚪ 中性觀察,4.01,1773.TW,-223.92000000000002,-5.55
35.79%,-1.07,12.45%,132.0,2025,🌑 雙重衰退,2025-12,晶彩科,-1.74,-255.07,0.0,-31.12,-74.55000000000001,⚪ 數據不足,-63.89,3535.TW,-223.95,-285.11
-118.71%,-2.1,-168.74%,10.1000003815,2025,🌑 雙重衰退,2025-12,聯昌,-0.51,-233.33,0.0,-7.04,-45.45,⚪ 數據不足,2.47,2431.TW,-226.29000000000002,-6.25
N/A,0.31,N/A,101.0,2025,📉 獲利侵蝕,2025-12,天品,0.45,-48.33,439.13043478260863,178.46,3.4500000000000006,❌ 暫避觀望,100.01,6199.TWO,-226.79000000000002,-33.82
27.33%,1.53,-2.89%,60.5,2025,⚠️ 獲利稀釋,2025-12,矽統,1.46,50.0,14.439140811455847,281.98,62.85000000000001,⚪ 中性觀察,572.93,2363.TW,-231.98000000000002,37.74
89.24%,-0.35,10.47%,13.0,2025,🏰 高護城河,2025-12,華園,-0.61,-234.62,0.0,-2.27,-24.0,⚪ 數據不足,-3.8,2702.TW,-232.35,-284.85
N/A,-5.34,N/A,15.6999998093,2025,🌑 雙重衰退,2025-12,霹靂,-3.03,-244.52,0.0,-9.3,-175.79999999999998,⚪ 數據不足,-11.93,8450.TWO,-235.22,-288.46
N/A,-0.26,N/A,42.25,2025,🌑 雙重衰退,2025-12,能率,-0.39,-244.44,0.0,-7.8,-21.599999999999998,⚪ 數據不足,-7.88,5392.TWO,-236.64,-378.57
N/A,-0.71,N/A,30.7999992371,2025,🌑 雙重衰退,2025-12,合騏*,-1.63,-291.67,0.0,-50.21,-64.2,⚪ 數據不足,-51.29,8937.TWO,-241.46,-800.0
N/A,-4.2,N/A,77.1999969482,2025,📉 獲利侵蝕,2025-12,雲豹能源,1.57,-150.36,0.0,96.9,-35.099999999999994,⚪ 數據不足,108.47,6869.TW,-247.26000000000002,51.96
8.95%,-1.79,-32.66%,14.6000003815,2025,🌑 雙重衰退,2025-12,福裕,-1.15,-265.31,0.0,-15.54,-67.35000000000001,⚪ 數據不足,-19.02,4513.TWO,-249.77,-238.24
20.78%,-4.64,-7.17%,56.0999984741,2025,🌑 雙重衰退,2025-12,敦泰,1.55,-270.99,0.0,-17.79,-16.95,⚪ 數據不足,-11.59,3545.TW,-253.20000000000002,-16.29
N/A,-1.02,N/A,149.5,2025,🌑 雙重衰退,2025-12,錼創科技-KY創,-3.06,-276.79,0.0,-23.56,-124.35000000000001,⚪ 數據不足,-18.05,6854.TW,-253.23000000000002,-451.85
17.62%,-0.84,-3.37%,135.0,2025,🌑 雙重衰退,2025-12,盟立,-0.58,-266.0,0.0,-10.95,-29.849999999999998,⚪ 數據不足,-6.86,2464.TW,-255.05,-352.17
N/A,-0.86,N/A,48.25,2025,📉 獲利侵蝕,2025-12,高端疫苗,-0.44,-258.33,0.0,1.24,-25.95,⚪ 數據不足,-2.24,6547.TWO,-259.57,-144.44
N/A,-1.32,N/A,34.2999992371,2025,🌑 雙重衰退,2025-12,麗升能源,-1.16,-328.07,0.0,-67.66,-50.85,⚪ 數據不足,-65.94,8087.TWO,-260.40999999999997,-670.0
34.86%,-0.78,-26.13%,35.1500015259,2025,⚠️ 獲利稀釋,2025-12,浩泰,-0.43,36.07,0.0,297.52,-22.95,⚪ 數據不足,257.45,4131.TWO,-261.45,61.95
N/A,-0.03,N/A,0.0,2025,📉 獲利侵蝕,2025-12,久正,0.01,-250.0,0.0,13.22,0.0,⚪ 數據不足,20.36,6167.TWO,-263.22,111.11
N/A,-0.79,N/A,68.0999984741,2025,🌑 雙重衰退,2025-12,GIS-KY,-0.37,-269.57,0.0,-4.58,-21.900000000000002,⚪ 數據不足,1.28,6456.TW,-264.99,-68.18
N/A,-1.82,N/A,43.4500007629,2025,🌑 雙重衰退,2025-12,巨虹,-1.03,-280.2,0.0,-10.9,-46.800000000000004,⚪ 數據不足,1.31,8084.TWO,-269.3,-5250.0
N/A,-1.68,N/A,19.8999996185,2025,🌑 雙重衰退,2025-12,鑫禾,-1.35,-272.92,0.0,-0.19,-65.10000000000001,⚪ 數據不足,-0.79,4999.TW,-272.73,-348.15
N/A,-2.38,N/A,16.7000007629,2025,🌑 雙重衰退,2025-12,日盛台駿,-1.71,-280.56,0.0,-7.09,-78.15,⚪ 數據不足,-6.06,6958.TW,-273.47,-248.7
7.75%,-0.97,1.18%,21.7000007629,2025,📉 獲利侵蝕,2025-12,風青,-1.08,-273.08,0.0,1.18,-48.599999999999994,⚪ 數據不足,3.9,2061.TWO,-274.26,-550.0
N/A,-2.44,N/A,129.0,2025,📉 獲利侵蝕,2025-12,尼得科超眾,-1.3,-264.86,0.0,11.94,-55.650000000000006,⚪ 數據不足,11.27,6230.TW,-276.8,-395.45
-1.63%,-6.62,-10.82%,34.2999992371,2025,🌑 雙重衰退,2025-12,正崴,-4.81,-281.76,0.0,-3.44,-194.85,⚪ 數據不足,6.06,2392.TW,-278.32,-266.67
N/A,-1.14,N/A,0.0,2025,🌑 雙重衰退,2025-12,明基材,-0.12,-283.87,0.0,-4.0,0.0,⚪ 數據不足,-1.11,8215.TW,-279.87,-125.0
N/A,-0.65,N/A,17.0,2025,📉 獲利侵蝕,2025-12,凱鈺,-0.23,-246.15,0.0,36.88,-15.0,⚪ 數據不足,17.37,5468.TWO,-283.03000000000003,-43.75
-2.98%,-0.56,-20.14%,8.5,2025,🌑 雙重衰退,2025-12,官田鋼,-0.31,-300.0,0.0,-16.67,-15.9,⚪ 數據不足,-14.15,2017.TW,-283.33,-162.5
N/A,-0.8,N/A,42.5999984741,2025,📉 獲利侵蝕,2025-12,光鋐,-1.03,-280.95,0.0,4.19,-45.60000000000001,⚪ 數據不足,6.45,4956.TW,-285.14,-836.36
N/A,-1.81,N/A,7.2300000191,2025,🌑 雙重衰退,2025-12,寶得利,-0.96,-320.93,0.0,-35.62,-49.2,⚪ 數據不足,-45.83,5301.TWO,-285.31,-317.39
15.72%,-1.42,-0.44%,15.1999998093,2025,📉 獲利侵蝕,2025-12,易飛網,-1.11,-286.84,0.0,2.6,-52.2,⚪ 數據不足,-2.52,2734.TWO,-289.44,-161.67
13.78%,-0.87,-20.55%,19.4500007629,2025,📉 獲利侵蝕,2025-12,台端,-0.59,-64.15,0.0,229.42,-31.200000000000003,⚪ 數據不足,214.23,3432.TW,-293.57,-13.46
N/A,-0.3,N/A,15.6999998093,2025,🌑 雙重衰退,2025-12,凌巨,-0.56,-300.0,0.0,-1.96,-19.950000000000003,⚪ 數據不足,1.65,8105.TW,-298.04,-1966.67
4.83%,-0.29,0.47%,18.2000007629,2025,🌑 雙重衰退,2025-12,中鋼,-0.27,-315.38,0.0,-12.03,-9.75,⚪ 數據不足,-11.74,2002.TW,-303.35,-316.67
N/A,-1.93,N/A,19.6000003815,2025,📉 獲利侵蝕,2025-12,訊達,-1.16,-287.38,0.0,26.96,-54.449999999999996,⚪ 數據不足,54.34,6140.TWO,-314.34,-227.47
N/A,-0.43,N/A,38.3499984741,2025,🌑 雙重衰退,2025-12,亞電,-0.53,-326.32,0.0,-8.05,-24.9,⚪ 數據不足,-8.78,4939.TWO,-318.27,-282.76
23.64%,3.6,9.15%,307.5,2025,📉 獲利侵蝕,2026-03,信邦,13.02,-6.49,9.1273374888691,314.69,505.34999999999997,⚪ 中性觀察,-6.24,3023.TW,-321.18,-11.43
19.78%,-7.93,5.69%,77.5999984741,2025,📉 獲利侵蝕,2025-12,偉訓,-2.17,-272.65,0.0,51.16,-174.29999999999998,⚪ 數據不足,49.41,3032.TW,-323.80999999999995,-155.38
N/A,-1.35,N/A,17.0,2025,🌑 雙重衰退,2025-12,雷笛克光學,-1.28,-338.6,0.0,-14.66,-63.75,⚪ 數據不足,-15.82,5230.TWO,-323.94,-348.08
208.69%,-1.29,-991.43%,18.0,2025,🏰 高護城河,2025-12,東華,-2.24,-373.33,0.0,-48.0,-86.10000000000001,⚪ 數據不足,-49.95,1418.TW,-325.33,-42.67
N/A,-1.13,N/A,16.8500003815,2025,🌑 雙重衰退,2025-12,威力暘-創,-0.21,-337.5,0.0,-10.48,-22.049999999999997,⚪ 數據不足,-11.17,6988.TW,-327.02,-136.84
52.20%,0.34,27.02%,25.2999992371,2025,🔄 轉虧為盈,2025-12,宏易,-0.24,126.0,0.0,455.57,-2.2499999999999996,⚪ 數據不足,345.21,4530.TWO,-329.57,64.71
-12.82%,-0.54,-39.60%,13.0500001907,2025,📉 獲利侵蝕,2025-12,永捷,0.36,-245.95,18.642857415285714,85.08,10.5,❌ 暫避觀望,97.17,4714.TWO,-331.03,157.14
N/A,-1.61,N/A,88.8000030518,2025,🌑 雙重衰退,2025-12,易發,-2.58,-348.39,0.0,-16.91,-103.8,⚪ 數據不足,-24.91,6425.TWO,-331.47999999999996,-932.26
20.83%,-2.0,6.20%,44.75,2025,📉 獲利侵蝕,2025-12,及成,-2.83,-338.6,0.0,6.53,-127.35000000000001,⚪ 數據不足,1.73,3095.TWO,-345.13,-438.6
102.69%,-1.63,-12.62%,5.0,2025,🏰 高護城河,2025-12,益航,-0.34,-365.71,0.0,-7.78,-35.699999999999996,⚪ 數據不足,-12.6,2601.TW,-357.93,-126.67
N/A,-1.83,N/A,49.3499984741,2025,📉 獲利侵蝕,2025-12,芯鼎,-1.86,-355.0,0.0,10.49,-88.35000000000001,⚪ 數據不足,18.92,6695.TW,-365.49,-101.09
N/A,-0.53,N/A,27.75,2025,🌑 雙重衰退,2025-12,通泰,-0.57,-381.82,0.0,-15.49,-25.2,⚪ 數據不足,-14.05,5487.TWO,-366.33,-850.0
N/A,-1.61,N/A,15.0500001907,2025,📉 獲利侵蝕,2025-12,久陽,-1.24,-347.22,0.0,22.39,-58.35,⚪ 數據不足,32.39,5011.TWO,-369.61,-369.57
-0.64%,-0.56,-2.86%,13.3500003815,2025,🌑 雙重衰退,2025-12,海光,-0.12,-380.0,0.0,-8.24,-1.200000000000001,⚪ 數據不足,-3.5,2038.TW,-371.76,-160.0
N/A,-6.24,N/A,40.9000015259,2025,🌑 雙重衰退,2025-12,元晶,-1.9,-433.33,0.0,-59.56,-135.9,⚪ 數據不足,-61.4,6443.TW,-373.77,-1457.14
4.59%,-0.78,-2.95%,5.9200000763,2025,🌑 雙重衰退,2025-12,力麗,-0.68,-388.89,0.0,-13.99,-27.450000000000003,⚪ 數據不足,-12.7,1444.TW,-374.9,-361.54
24.04%,-2.67,-3.20%,19.6499996185,2025,🌑 雙重衰退,2025-12,科風,-0.51,-381.05,0.0,-3.21,-49.5,⚪ 數據不足,8.88,3043.TW,-377.84000000000003,-198.08
21.21%,-1.48,-6.90%,24.0499992371,2025,🌑 雙重衰退,2025-12,飛宏,-0.97,-410.42,0.0,-10.11,-58.2,⚪ 數據不足,-5.83,2457.TW,-400.31,-296.0
N/A,-1.44,N/A,17.0499992371,2025,🌑 雙重衰退,2025-12,華凌,-0.98,-406.38,0.0,-0.19,-49.95,⚪ 數據不足,-1.55,6916.TW,-406.19,-526.09
N/A,-3.88,N/A,58.5999984741,2025,📉 獲利侵蝕,2025-12,匯鑽科,-2.44,-404.84,0.0,2.63,-111.30000000000001,⚪ 數據不足,11.78,8431.TWO,-407.46999999999997,-844.83
N/A,2.29,N/A,102.0,2025,📉 獲利侵蝕,2026-03,瑞儀,9.4,-3.0,4.3927648578811365,404.8,348.3,⚪ 中性觀察,-5.52,6176.TW,-407.8,-40.24
N/A,-1.14,N/A,55.4000015259,2025,📉 獲利侵蝕,2025-12,常珵,-0.86,-394.74,0.0,19.38,-42.0,⚪ 數據不足,42.23,8097.TWO,-414.12,-504.76
N/A,-2.05,N/A,10.1000003815,2025,🌑 雙重衰退,2025-12,吉源-KY,-1.75,-425.64,0.0,-7.28,-86.25,⚪ 數據不足,-8.07,8488.TW,-418.36,-75.0
10.48%,-0.43,5.07%,35.8499984741,2025,📉 獲利侵蝕,2025-12,晟鈦,-0.56,-407.14,0.0,13.3,-21.15,⚪ 數據不足,8.61,3229.TW,-420.44,-609.09
15.03%,-0.38,-8.17%,54.7000007629,2025,🌑 雙重衰退,2025-12,大眾控,1.11,-445.45,23.276596069319147,-24.95,35.25,❌ 暫避觀望,-24.43,3701.TW,-420.5,455.0
N/A,-9.56,N/A,19.0499992371,2025,🌑 雙重衰退,2025-12,上福,-9.5,-431.94,0.0,-4.71,-265.8,⚪ 數據不足,-4.06,6128.TW,-427.23,-533.79
N/A,-1.15,N/A,18.1000003815,2025,🌑 雙重衰退,2025-12,松崗,-1.43,-428.57,0.0,-1.12,-59.25,⚪ 數據不足,-1.39,6240.TWO,-427.45,-323.44
N/A,-2.58,N/A,34.5499992371,2025,🌑 雙重衰退,2025-12,誠美材,-2.11,-444.68,0.0,-3.18,-102.3,⚪ 數據不足,-5.33,4960.TW,-441.5,-412.2
N/A,5.56,N/A,61.5,2025,📉 獲利侵蝕,2025-12,世紀*,2.67,-69.48,5.807365439093484,373.32,158.85,⚪ 中性觀察,414.78,5314.TWO,-442.8,-72.07
58.46%,-2.03,-58.74%,180.0,2025,🏰 高護城河,2025-12,金麗科,-1.5,-491.18,0.0,-27.25,-76.65,⚪ 數據不足,-34.36,3228.TWO,-463.93,-922.22
11.52%,-0.82,-13.20%,60.4000015259,2025,📉 獲利侵蝕,2025-12,耀勝,0.35,-440.0,0.0,26.05,-4.05,⚪ 數據不足,19.7,3207.TWO,-466.05,-38.6
-3.41%,-2.71,-18.43%,50.0,2025,🌑 雙重衰退,2025-12,和大,-2.05,-487.14,0.0,-17.52,-105.6,⚪ 數據不足,-22.46,1536.TW,-469.62,-1305.88
N/A,-1.52,N/A,46.9000015259,2025,📉 獲利侵蝕,2025-12,驊訊,-1.45,-462.96,0.0,11.69,-71.25,⚪ 數據不足,12.81,6237.TWO,-474.65,-158.93
N/A,-1.29,N/A,0.0,2025,🌑 雙重衰退,2025-12,大地-KY,-0.83,-516.13,0.0,-31.28,0.0,⚪ 數據不足,-29.14,8437.TWO,-484.85,-100.0
