prev_eps,date,symbol,pe,om,prev_year,rev_yoy,price,eps_yoy,status,eps,expansion,gm,name,advice,prev_rev_yoy,prev_eps_yoy,est_price
3.02,2026-03,4560.TW,4.41970310391363,16.61%,2025,171.96,32.75,-17.39,📉 獲利侵蝕,0.76,-189.35000000000002,33.75%,強信-KY,⚪ 中性觀察,6.92,48.04,111.15
15.5,2026-03,3693.TWO,13.123561013046814,0.48%,2025,107.78,513.0,-81.73,📉 獲利侵蝕,1.54,-189.51,29.12%,營邦,⚪ 中性觀察,-11.96,-38.69,586.35
8.36,2026-03,3551.TWO,10.12386850881372,18.42%,2025,205.07,212.5,15.17,⚠️ 獲利稀釋,2.46,-189.9,36.55%,世禾,⚪ 中性觀察,16.17,17.2,314.85
13.99,2026-03,1519.TW,26.643154857326063,19.22%,2025,200.1,831.0,9.67,⚠️ 獲利稀釋,3.29,-190.43,42.20%,華城,❌ 暫避觀望,20.89,-6.3,467.85
1.13,2026-03,2495.TW,32.360247499440995,9.76%,2025,194.32,52.0999984741,3.13,⚠️ 獲利稀釋,0.33,-191.19,43.31%,普安,❌ 暫避觀望,-10.89,-49.1,24.15
5.77,2026-03,4933.TWO,5.298218553516653,12.48%,2025,174.54,68.4000015259,-17.11,📉 獲利侵蝕,1.9,-191.64999999999998,28.71%,友輝,⚪ 中性觀察,2.41,-18.35,193.65
3.77,2026-03,6117.TW,9.47239226358282,N/A,2025,369.13,77.1999969482,177.08,⚠️ 獲利稀釋,1.33,-192.04999999999998,N/A,迎廣,⚪ 中性觀察,11.78,-7.65,122.25
-0.92,2026-03,8477.TWO,0.0,N/A,2025,286.81,17.7999992371,94.64,⚠️ 獲利稀釋,-0.03,-192.17000000000002,N/A,創業家,⚪ 數據不足,-52.73,53.77,-30.450000000000003
3.53,2026-03,3332.TWO,6.525680065639477,N/A,2025,231.62,64.8000030518,39.39,⚠️ 獲利稀釋,1.38,-192.23000000000002,N/A,幸康,⚪ 中性觀察,19.44,61.93,148.95
4.85,2026-03,6672.TW,20.72181670721817,N/A,2025,257.27,255.5,64.76,⚠️ 獲利稀釋,1.73,-192.51,N/A,騰輝電子-KY,❌ 暫避觀望,0.88,-2.81,184.95
-0.06,2026-03,5201.TWO,0.0,N/A,2025,89.63,26.9500007629,-103.03,📉 獲利侵蝕,-0.67,-192.66,N/A,凱衛,⚪ 數據不足,12.63,-102.22,-22.8
-3.43,2026-03,3041.TW,0.0,-198.78%,2025,172.74,30.9500007629,-20.0,📉 獲利侵蝕,-0.48,-192.74,5.61%,揚智,⚪ 數據不足,-29.93,-35.42,-106.95
1.34,2026-03,2066.TWO,13.206106287824426,-4.97%,2025,190.77,69.1999969482,-3.47,📉 獲利侵蝕,1.96,-194.24,19.80%,世德,⚪ 中性觀察,-9.64,-77.5,78.60000000000001
-2.87,2026-03,5263.TWO,0.0,N/A,2025,396.14,100.5,201.59,🔄 轉虧為盈,0.67,-194.54999999999998,N/A,智崴,⚪ 數據不足,-3.81,-356.73,-137.10000000000002
14.08,2026-03,6782.TW,5.801997649823737,N/A,2025,219.37,197.5,24.03,⚠️ 獲利稀釋,3.82,-195.34,N/A,視陽,⚪ 中性觀察,15.02,39.41,510.59999999999997
7.1,2026-03,7556.TWO,15.39674198633736,N/A,2025,218.89,293.0,22.93,⚠️ 獲利稀釋,2.52,-195.95999999999998,N/A,意德士,❌ 暫避觀望,19.26,19.42,285.45000000000005
12.71,2026-03,4771.TW,6.116936765173181,N/A,2025,206.96,192.5,10.24,⚠️ 獲利稀釋,3.66,-196.72,N/A,望隼,⚪ 中性觀察,16.17,10.57,472.04999999999995
-2.15,2026-03,2258.TW,0.0,-262.93%,2025,126.74,34.2000007629,-70.0,📉 獲利侵蝕,-0.51,-196.74,19.82%,鴻華先進-創,⚪ 數據不足,-51.34,-73.98,-69.45
6.07,2026-03,3078.TWO,3.608923884514436,12.10%,2025,135.88,55.0,-61.08,📉 獲利侵蝕,0.72,-196.95999999999998,23.99%,僑威,⚪ 中性觀察,16.17,8.01,228.6
20.25,2026-03,4766.TW,7.013574660633484,16.17%,2025,205.28,372.0,8.26,⚠️ 獲利稀釋,6.55,-197.02,33.74%,南寶,⚪ 中性觀察,0.95,-9.03,795.6
3.08,2026-03,8147.TWO,17.5263774912075,N/A,2025,226.47,149.5,28.57,⚠️ 獲利稀釋,0.9,-197.9,N/A,正淩,❌ 暫避觀望,29.59,62.03,127.95000000000002
0.32,2026-03,3040.TW,36.83962192179246,-3.25%,2025,106.5,39.0499992371,-91.84,🏰 高護城河,0.04,-198.34,58.07%,遠見,❌ 暫避觀望,-4.54,-57.53,15.9
11.19,2026-03,1256.TW,6.445868945868947,6.32%,2025,548.43,181.0,350.0,⚠️ 獲利稀釋,3.24,-198.42999999999995,24.61%,鮮活果汁-KY,⚪ 中性觀察,2.94,24.88,421.2
9.61,2026-03,4571.TW,7.524875621890547,18.52%,2025,179.22,181.5,-19.45,📉 獲利侵蝕,2.41,-198.67,33.35%,鈞興-KY,⚪ 中性觀察,0.1,4.45,361.8
4.38,2026-03,6245.TWO,8.351983568067142,N/A,2025,168.9,82.0999984741,-29.91,📉 獲利侵蝕,0.75,-198.81,N/A,立端,⚪ 中性觀察,-3.53,-28.08,147.45
6.77,2026-03,9917.TW,7.009626955475332,N/A,2025,199.94,116.5,0.64,⚠️ 獲利稀釋,1.6,-199.3,N/A,中保科,⚪ 中性觀察,6.29,5.71,249.29999999999995
0.93,2026-03,2201.TW,10.697674566472868,7.44%,2025,182.28,27.6000003815,-17.07,📉 獲利侵蝕,0.35,-199.35,30.14%,裕隆,⚪ 中性觀察,-15.65,-75.14,38.7
5.99,2026-03,3264.TWO,16.575342465753423,26.59%,2025,253.02,242.0,53.66,⚠️ 獲利稀釋,1.95,-199.36,37.83%,欣銓,❌ 暫避觀望,7.08,34.97,219.00000000000003
1.66,2026-03,6662.TWO,8.347457411610169,N/A,2025,223.18,29.5499992371,23.53,⚠️ 獲利稀釋,0.21,-199.65,N/A,樂斯科,⚪ 中性觀察,-10.2,-3.49,53.1
0.51,2026-03,7780.TW,2.8858025868672836,N/A,2025,107.98,18.7000007629,-92.57,📉 獲利侵蝕,0.13,-200.55,N/A,大研生醫*,⚪ 中性觀察,39.1,-76.4,97.2
10.78,2026-03,2912.TW,7.887223411848678,2.95%,2025,208.08,221.0,6.45,⚠️ 獲利稀釋,2.97,-201.63000000000002,34.07%,統一超,⚪ 中性觀察,3.79,-2.88,420.30000000000007
9.06,2026-03,1736.TW,8.387563268257411,9.78%,2025,110.9,116.0,-91.21,📉 獲利侵蝕,0.08,-202.11,48.58%,喬山,⚪ 中性觀察,13.69,13.11,207.45
3.92,2026-03,8103.TW,11.135320925928898,N/A,2025,261.03,97.0999984741,58.9,⚠️ 獲利稀釋,1.17,-202.12999999999997,N/A,瀚荃,⚪ 中性觀察,5.25,17.71,130.8
11.76,2026-03,2428.TW,11.255881288454578,22.33%,2025,176.57,311.0,-25.59,📉 獲利侵蝕,2.21,-202.16,39.10%,興勤,⚪ 中性觀察,6.85,-2.81,414.45
5.64,2026-03,6577.TWO,5.873635183447739,N/A,2025,219.85,75.3000030518,17.61,⚠️ 獲利稀釋,1.67,-202.24,N/A,勁豐,⚪ 中性觀察,-7.81,-14.93,192.29999999999998
1.73,2026-03,7732.TW,7.6923076923076925,N/A,2025,201.11,36.0,-1.22,📉 獲利侵蝕,0.82,-202.33,N/A,金興精密,⚪ 中性觀察,0.66,-37.18,70.19999999999999
5.78,2026-03,6486.TWO,7.275155560837043,N/A,2025,159.18,81.6999969482,-43.27,📉 獲利侵蝕,0.59,-202.45000000000002,N/A,互動,⚪ 中性觀察,6.12,2.66,168.45000000000002
5.37,2026-03,6757.TW,3.7231353682616937,N/A,2025,244.12,58.9000015259,41.46,⚠️ 獲利稀釋,2.91,-202.66,N/A,台灣虎航,⚪ 中性觀察,2.9,-10.95,237.30000000000004
5.28,2026-03,3042.TW,15.219062259800152,14.07%,2025,198.02,198.0,-5.07,📉 獲利侵蝕,1.32,-203.09,32.18%,晶技,❌ 暫避觀望,5.34,-15.57,195.15000000000003
4.37,2026-03,8028.TW,29.39835916134913,N/A,2025,222.57,322.5,19.4,⚠️ 獲利稀釋,1.61,-203.17,N/A,昇陽半導體,❌ 暫避觀望,26.97,51.58,164.55
6.04,2026-03,8077.TWO,3.804185465313902,N/A,2025,236.89,50.9000015259,33.56,⚠️ 獲利稀釋,1.95,-203.32999999999998,N/A,洛��,⚪ 中性觀察,1.41,37.27,200.7
18.83,2026-03,6596.TWO,2.1109364473388728,N/A,2025,158.08,94.0,-45.41,📉 獲利侵蝕,2.08,-203.49,N/A,寬宏藝術,⚪ 中性觀察,78.68,242.99,667.9499999999999
14.92,2026-03,4536.TW,4.2492917847025495,10.54%,2025,174.36,165.0,-29.35,📉 獲利侵蝕,3.61,-203.71,32.65%,拓凱,⚪ 中性觀察,-2.91,-20.89,582.4499999999999
10.2,2026-03,4770.TW,8.160181337363053,14.44%,2025,200.72,216.0,-3.08,📉 獲利侵蝕,2.52,-203.8,28.63%,上品,⚪ 中性觀察,-26.81,-52.93,397.04999999999995
-1.84,2026-03,3527.TWO,0.0,-22.71%,2025,120.7,70.1999969482,-83.33,🔄 轉虧為盈,0.01,-204.03,39.78%,聚積,⚪ 數據不足,-19.18,-757.14,-56.85
1.43,2026-03,8404.TW,4.756447100716332,N/A,2025,136.36,16.6000003815,-68.52,📉 獲利侵蝕,0.17,-204.88,N/A,百和興業-KY,⚪ 中性觀察,8.24,55.43,52.35
3.67,2026-03,4746.TW,8.72093023255814,21.37%,2025,121.25,52.5,-84.0,📉 獲利侵蝕,0.16,-205.25,41.59%,台耀,⚪ 中性觀察,2.54,180.15,90.3
1.34,2026-03,3652.TW,13.863636611331167,2.52%,2025,222.99,42.7000007629,17.65,⚠️ 獲利稀釋,0.4,-205.34,32.08%,精聯,⚪ 中性觀察,0.59,7.2,46.2
0.76,2026-03,6202.TW,33.807338049633024,N/A,2025,180.5,73.6999969482,-25.0,📉 獲利侵蝕,0.3,-205.5,N/A,盛群,❌ 暫避觀望,22.23,213.64,32.7
0.72,2026-03,5381.TWO,14.243902811170733,N/A,2025,170.48,29.2000007629,-35.29,📉 獲利侵蝕,0.22,-205.76999999999998,N/A,光譜,⚪ 中性觀察,-5.88,2.44,30.749999999999996
1.58,2026-03,6840.TWO,20.119403440567165,N/A,2025,172.58,67.4000015259,-33.33,📉 獲利侵蝕,0.12,-205.91000000000003,N/A,東研信超,❌ 暫避觀望,8.46,205.88,50.24999999999999
2.12,2026-03,4554.TWO,8.195187063770053,4.92%,2025,110.07,30.6499996185,-95.96,📉 獲利侵蝕,0.04,-206.02999999999997,42.45%,橙的,⚪ 中性觀察,21.26,13.37,56.1
-0.36,2026-03,6144.TWO,0.0,N/A,2025,123.19,14.3999996185,-83.33,📉 獲利侵蝕,-0.22,-206.51999999999998,N/A,得利影,⚪ 數據不足,-7.24,36.84,-16.8
-0.47,2026-03,6228.TWO,0.0,N/A,2025,73.39,20.1000003815,-133.33,📉 獲利侵蝕,-0.07,-206.72000000000003,N/A,全譜,⚪ 數據不足,19.96,44.71,-28.650000000000002
6.22,2026-03,3163.TWO,66.36155606407323,5.03%,2025,603.64,870.0,396.72,⚠️ 獲利稀釋,3.03,-206.91999999999996,18.26%,波若威,❌ 暫避觀望,14.65,8.17,196.64999999999998
0.07,2026-03,6164.TW,124.54545281181817,N/A,2025,156.93,13.6999998093,-50.0,📉 獲利侵蝕,0.05,-206.93,N/A,華興,❌ 暫避觀望,-10.97,-87.27,1.6500000000000001
-15.61,2026-03,4174.TWO,0.0,-2289.99%,2025,134.38,27.7999992371,-72.68,📉 獲利侵蝕,-3.35,-207.06,-76.10%,浩鼎,⚪ 數據不足,-6.55,-77.68,-444.0
3.18,2026-03,6411.TWO,15.447154471544716,N/A,2025,195.47,114.0,-11.67,📉 獲利侵蝕,0.54,-207.14,N/A,晶焱,❌ 暫避觀望,-10.51,-30.29,110.7
-0.22,2026-03,3150.TW,332.5000127149999,-42.60%,2025,96.33,19.9500007629,-111.11,📉 獲利侵蝕,-0.02,-207.44,40.07%,鈺寶-創,❌ 暫避觀望,-12.58,-131.88,0.9000000000000001
-0.45,2026-03,8929.TWO,0.0,N/A,2025,285.71,13.75,77.78,⚠️ 獲利稀釋,-0.06,-207.92999999999998,N/A,富堡,⚪ 數據不足,-6.89,-147.37,-24.45
2.87,2026-03,6509.TWO,6.174967876641124,N/A,2025,254.89,48.3499984741,46.91,⚠️ 獲利稀釋,1.19,-207.98,N/A,聚和,⚪ 中性觀察,2.77,17.48,117.45
19.63,2026-03,3611.TWO,4.183607960624866,8.38%,2025,225.85,195.5,17.83,⚠️ 獲利稀釋,4.56,-208.01999999999998,32.53%,鼎翰,⚪ 中性觀察,31.04,38.68,700.9499999999999
1.32,2026-03,3128.TWO,8.5223365075945,N/A,2025,160.69,24.7999992371,-47.46,📉 獲利侵蝕,0.31,-208.15,N/A,昇銳,⚪ 中性觀察,-0.14,-22.16,43.650000000000006
4.63,2026-03,3022.TW,9.799764069281506,5.30%,2025,154.92,83.1999969482,-53.4,📉 獲利侵蝕,0.96,-208.32,33.30%,威強電,⚪ 中性觀察,-4.78,-46.9,127.35000000000001
0.23,2026-03,2908.TW,33.174602569047615,N/A,2025,321.84,20.8999996185,113.33,⚠️ 獲利稀釋,0.32,-208.51,N/A,特力,❌ 暫避觀望,-8.72,-64.62,9.450000000000001
2.18,2026-03,1593.TWO,6.221995771303462,10.89%,2025,247.51,30.5499992371,38.1,⚠️ 獲利稀釋,0.58,-209.41,31.32%,祺驊,⚪ 中性觀察,12.31,28.24,73.65
6.6,2026-03,6291.TWO,40.258855585831064,N/A,2025,395.26,591.0,185.71,⚠️ 獲利稀釋,3.0,-209.54999999999998,N/A,沛亨,❌ 暫避觀望,16.7,7.67,220.2
4.49,2026-03,6170.TWO,4.902325652362791,N/A,2025,219.66,52.7000007629,10.1,⚠️ 獲利稀釋,1.09,-209.56,N/A,統振,⚪ 中性觀察,9.65,32.45,161.25
2.2,2026-03,6843.TWO,8.118811881188119,N/A,2025,179.87,41.0,-29.82,📉 獲利侵蝕,0.4,-209.69,N/A,進典,⚪ 中性觀察,11.04,-7.56,75.75
6.13,2026-03,4417.TWO,3.142186349704896,19.04%,2025,182.02,46.8499984741,-27.83,📉 獲利侵蝕,0.83,-209.85000000000002,29.73%,金洲,⚪ 中性觀察,12.91,39.0,223.65
15.29,2026-03,6488.TWO,30.54794520547945,N/A,2025,240.11,1115.0,30.16,⚠️ 獲利稀釋,3.97,-209.95000000000002,N/A,環球晶,❌ 暫避觀望,-3.24,-25.74,547.5
0.2,2026-03,2305.TW,137.03703703703704,3.74%,2025,288.05,37.0,77.78,🏰 高護城河,0.16,-210.27,51.08%,全友,❌ 暫避觀望,4.08,35.71,4.050000000000001
23.9,2026-03,6472.TW,6.51270207852194,N/A,2025,111.76,423.0,-98.52,📉 獲利侵蝕,0.21,-210.28,N/A,保瑞,⚪ 中性觀察,9.11,-38.71,974.25
2.07,2026-03,5425.TWO,28.017241379310345,N/A,2025,258.92,130.0,47.73,⚠️ 獲利稀釋,0.7,-211.19000000000003,N/A,台半,❌ 暫避觀望,21.08,9.66,69.6
2.3,2026-03,8482.TW,8.557521853823008,N/A,2025,219.95,48.3499984741,8.47,⚠️ 獲利稀釋,0.66,-211.48,N/A,商億-KY,⚪ 中性觀察,-7.32,-48.17,84.75
-2.61,2026-03,1340.TW,0.0,-391.42%,2025,200.76,5.6599998474,-11.11,📉 獲利侵蝕,-0.3,-211.87,-118.96%,勝悅-KY,⚪ 數據不足,-11.95,50.57,-68.24999999999999
3.5,2026-03,3684.TWO,7.493734240238095,7.78%,2025,237.63,59.7999992371,25.45,⚠️ 獲利稀釋,0.7,-212.18,34.09%,榮昌,⚪ 中性觀察,22.61,25.0,119.7
2.51,2026-03,4744.TWO,6.8486353303970215,14.38%,2025,72.97,27.6000003815,-139.29,📉 獲利侵蝕,-0.11,-212.26,42.43%,皇將,⚪ 中性觀察,12.21,216.0,60.45
4.48,2026-03,4977.TW,20.449678800856532,N/A,2025,221.69,191.0,8.59,⚠️ 獲利稀釋,-1.18,-213.1,N/A,眾達-KY,❌ 暫避觀望,-1.54,34.45,140.1
0.73,2026-03,8423.TWO,10.171428135485714,N/A,2025,299.79,17.7999992371,85.71,⚠️ 獲利稀釋,0.26,-214.08000000000004,N/A,保綠-KY,⚪ 中性觀察,1.95,25.86,26.25
1.06,2026-03,3441.TWO,44.63917447118557,8.79%,2025,234.71,86.5999984741,20.51,⚠️ 獲利稀釋,0.47,-214.20000000000002,25.59%,聯一光,❌ 暫避觀望,28.48,-24.29,29.099999999999998
2.85,2026-03,2547.TW,1.2927980884651713,18.04%,2025,117.28,10.9499998093,-97.79,📉 獲利侵蝕,0.06,-215.07,47.97%,日勝生,⚪ 中性觀察,-12.89,3612.5,127.04999999999998
0.38,2026-03,8111.TWO,210.74074639222218,N/A,2025,196.24,56.9000015259,-19.05,📉 獲利侵蝕,0.17,-215.29000000000002,N/A,立��,❌ 暫避觀望,5.25,-58.24,4.050000000000001
2.85,2026-03,1307.TW,5.360824966995582,13.66%,2025,205.88,36.4000015259,-10.19,📉 獲利侵蝕,0.97,-216.07,31.96%,三芳,⚪ 中性觀察,0.33,-23.39,101.85
1.72,2026-03,4167.TWO,4.2733190375054235,9.56%,2025,140.17,19.7000007629,-76.23,📉 獲利侵蝕,0.29,-216.39999999999998,30.12%,松瑞藥,⚪ 中性觀察,-1.28,203.51,69.14999999999999
-0.83,2026-03,3541.TWO,0.0,-11.64%,2025,166.87,21.8500003815,-50.0,🔄 轉虧為盈,0.03,-216.87,36.41%,西柏,⚪ 數據不足,11.77,-1950.0,-38.1
-1.53,2026-03,6180.TWO,0.0,N/A,2025,176.26,51.4000015259,-41.12,🔄 轉虧為盈,0.63,-217.38,N/A,橘子,⚪ 數據不足,-19.95,-112.99,-0.4500000000000004
3.83,2026-03,4305.TWO,5.0228310502283104,23.00%,2025,221.19,44.0,2.73,⚠️ 獲利稀釋,1.13,-218.46,31.11%,世坤,⚪ 中性觀察,3.54,-3.53,131.4
1.99,2026-03,2614.TW,4.0899121970394745,10.29%,2025,225.94,18.6499996185,7.14,⚠️ 獲利稀釋,0.3,-218.8,34.49%,東森,⚪ 中性觀察,-4.79,60.48,68.39999999999999
0.47,2026-03,3434.TWO,25.869565217391305,0.82%,2025,130.8,29.75,-88.24,📉 獲利侵蝕,0.08,-219.04000000000002,17.99%,哲固,❌ 暫避觀望,-5.05,-73.65,17.25
0.39,2026-03,5328.TWO,73.41772151898735,N/A,2025,339.6,58.0,120.0,⚠️ 獲利稀釋,0.11,-219.60000000000002,N/A,華容,❌ 暫避觀望,1.99,0.0,11.85
10.06,2026-03,6192.TW,4.690579424517146,N/A,2025,210.03,119.0,-9.93,📉 獲利侵蝕,2.63,-219.96,N/A,巨路,⚪ 中性觀察,-6.01,-4.01,380.55
5.42,2026-03,7712.TWO,16.35702746365105,N/A,2025,227.68,202.5,7.58,⚠️ 獲利稀釋,1.42,-220.1,N/A,博盛半導體,❌ 暫避觀望,-6.13,-28.68,185.70000000000002
13.82,2026-03,3583.TW,26.36417556346382,15.14%,2025,249.81,889.0,29.37,⚠️ 獲利稀釋,4.14,-220.44,37.11%,辛耘,❌ 暫避觀望,17.37,19.76,505.79999999999995
2.17,2026-03,2748.TW,8.066132264529058,16.89%,2025,211.71,40.25,-8.74,📉 獲利侵蝕,0.94,-220.45000000000002,37.08%,雲品,⚪ 中性觀察,-0.76,-30.67,74.85000000000001
0.66,2026-03,6174.TWO,32.90322580645161,N/A,2025,242.78,51.0,22.22,⚠️ 獲利稀釋,0.33,-220.56,N/A,安��,❌ 暫避觀望,30.85,-12.0,23.25
5.46,2026-03,2612.TW,3.896848246840974,23.81%,2025,223.06,54.4000015259,2.48,⚠️ 獲利稀釋,1.24,-220.58,34.11%,中航,⚪ 中性觀察,5.36,6.43,209.4
23.14,2026-03,2308.TW,37.832130916769316,16.35%,2025,321.7,2150.0,100.76,⚠️ 獲利稀釋,7.91,-220.94,34.59%,台達電,❌ 暫避觀望,31.76,70.65,852.4499999999999
11.21,2026-03,2615.TW,3.209728867623604,18.94%,2025,208.73,80.5,-12.22,📉 獲利侵蝕,2.73,-220.95,23.92%,萬海,⚪ 中性觀察,-13.25,-33.63,376.20000000000005
-0.06,2026-03,6225.TW,0.0,N/A,2025,247.65,21.6000003815,26.67,⚠️ 獲利稀釋,-0.11,-220.98000000000002,N/A,天瀚,⚪ 數據不足,0.42,14.29,-6.6
1.64,2026-03,1815.TWO,30.341880341880344,12.18%,2025,357.73,106.5,136.36,⚠️ 獲利稀釋,0.79,-221.37,29.01%,富喬,❌ 暫避觀望,40.69,1116.67,52.65
5.89,2026-03,8091.TWO,18.989547038327526,N/A,2025,327.2,272.5,105.83,⚠️ 獲利稀釋,2.56,-221.37,N/A,翔名,❌ 暫避觀望,6.82,-25.14,215.25
3.81,2026-03,4904.TW,11.416490486257928,14.21%,2025,235.89,108.0,14.44,⚠️ 獲利稀釋,1.03,-221.45,27.10%,遠傳,⚪ 中性觀察,5.47,7.02,141.9
-0.67,2026-03,4557.TW,29.941177368176476,9.33%,2025,126.45,50.9000015259,-95.26,🔄 轉虧為盈,0.11,-221.71,28.78%,永新-KY,❌ 暫避觀望,1.42,-106.38,25.499999999999996
7.99,2026-03,6953.TWO,13.140311804008908,N/A,2025,204.58,236.0,-17.65,📉 獲利侵蝕,1.26,-222.23000000000002,N/A,家碩,⚪ 中性觀察,1.72,0.0,269.40000000000003
-0.14,2026-03,2390.TW,18.13432778880597,-7.49%,2025,232.51,12.1499996185,10.2,🔄 轉虧為盈,0.54,-222.31,19.09%,云辰,❌ 暫避觀望,-3.19,88.8,10.05
-0.95,2026-03,4934.TW,0.0,-456.27%,2025,248.3,17.3999996185,25.93,⚠️ 獲利稀釋,-0.2,-222.37,-156.07%,太極,⚪ 數據不足,-75.71,54.11,-34.8
-0.93,2026-03,8027.TWO,0.0,N/A,2025,285.58,245.0,62.5,⚠️ 獲利稀釋,-0.22,-223.07999999999998,N/A,鈦昇,⚪ 數據不足,10.0,-93.62,-66.75
6.81,2026-03,1773.TW,10.487661574618096,23.35%,2025,230.24,178.5,6.32,⚠️ 獲利稀釋,2.02,-223.92000000000002,37.55%,勝一,⚪ 中性觀察,4.01,-5.55,255.29999999999998
2.92,2026-03,2852.TW,3.3165194498234554,10.03%,2025,243.47,26.2999992371,19.05,⚠️ 獲利稀釋,1.0,-224.42,31.15%,第一保,⚪ 中性觀察,-3.05,-2.67,118.94999999999999
4.67,2026-03,3687.TWO,7.521697203471553,12.64%,2025,180.03,78.0,-44.64,📉 獲利侵蝕,0.31,-224.67000000000002,39.69%,歐買尬,⚪ 中性觀察,6.13,100.43,155.54999999999998
8.43,2026-03,3005.TW,4.838709677419354,14.37%,2025,213.36,100.5,-12.12,📉 獲利侵蝕,1.74,-225.48000000000002,31.02%,神基,⚪ 中性觀察,10.6,16.67,311.55000000000007
-0.36,2026-03,2419.TW,0.0,3.08%,2025,466.13,29.4500007629,240.0,🔄 轉虧為盈,0.07,-226.13,21.56%,仲琦,⚪ 數據不足,-2.29,-125.0,-10.95
38.2,2026-03,6781.TW,12.434217315034568,N/A,2025,235.99,1205.0,9.69,⚠️ 獲利稀釋,10.64,-226.3,N/A,AES-KY,⚪ 中性觀察,59.42,50.45,1453.65
4.83,2026-03,6417.TWO,11.363636363636363,N/A,2025,257.89,132.5,31.5,⚠️ 獲利稀釋,1.67,-226.39,N/A,韋僑,⚪ 中性觀察,7.83,11.03,174.9
3.28,2026-03,1708.TW,6.683937626178756,19.41%,2025,234.22,51.5999984741,7.77,⚠️ 獲利稀釋,1.11,-226.45,33.86%,東鹼,⚪ 中性觀察,-3.29,-16.11,115.8
6.7,2026-03,2233.TW,18.994581577363036,10.84%,2025,205.39,315.5,-21.29,📉 獲利侵蝕,1.59,-226.67999999999998,30.63%,宇隆,❌ 暫避觀望,-10.49,-38.87,249.14999999999998
-3.97,2026-03,4919.TW,0.0,-9.71%,2025,131.47,216.0,-96.15,🔄 轉虧為盈,0.02,-227.62,34.28%,新唐,⚪ 數據不足,-4.48,-863.46,-110.25
4.64,2026-03,7713.TWO,6.366874443455031,N/A,2025,257.65,71.5,30.0,⚠️ 獲利稀釋,1.17,-227.64999999999998,N/A,威力德生醫,⚪ 中性觀察,11.92,12.22,168.45000000000002
7.17,2026-03,6637.TWO,3.4972677595628414,N/A,2025,204.18,64.0,-23.48,📉 獲利侵蝕,1.01,-227.66,N/A,醫影,⚪ 中性觀察,40.45,1.91,274.5
6.71,2026-03,5483.TWO,12.049399198931908,N/A,2025,282.05,180.5,54.39,⚠️ 獲利稀釋,1.83,-227.66000000000003,N/A,中美晶,⚪ 中性觀察,-1.89,-23.02,224.70000000000002
-0.61,2026-03,2461.TW,0.0,-2.69%,2025,327.72,18.0,100.0,🔄 轉虧為盈,0.3,-227.72000000000003,18.99%,光群雷,⚪ 數據不足,-4.36,-138.31,-15.75
1.77,2026-03,3492.TWO,4.872340344361702,-0.96%,2025,181.4,22.8999996185,-46.55,📉 獲利侵蝕,0.31,-227.95,27.24%,長盛,⚪ 中性觀察,4.69,9.26,70.5
3.76,2026-03,6021.TWO,6.620370605848766,N/A,2025,396.39,42.9000015259,168.33,⚠️ 獲利稀釋,0.83,-228.05999999999997,N/A,美好證,⚪ 中性觀察,35.14,161.27,97.19999999999999
0.33,2026-03,2511.TW,11.109588570821916,N/A,2025,278.4,8.1099996567,50.0,⚠️ 獲利稀釋,0.06,-228.39999999999998,N/A,太子,⚪ 中性觀察,10.32,73.68,10.950000000000001
3.41,2026-03,1456.TW,10.263158145723684,248.16%,2025,239.12,15.6000003815,10.42,⚠️ 獲利稀釋,-0.43,-228.70000000000002,46.73%,怡華,⚪ 中性觀察,-20.46,207.21,22.8
2.6,2026-03,1712.TW,5.700729815635038,5.88%,2025,212.47,39.0499992371,-16.25,📉 獲利侵蝕,0.67,-228.72,29.22%,興農,⚪ 中性觀察,-1.68,4.0,102.75
4.6,2026-03,1294.TWO,6.811594332983803,21.70%,2025,249.43,79.9000015259,20.69,⚠️ 獲利稀釋,1.41,-228.74,37.68%,漢田生技,⚪ 中性觀察,4.02,-19.33,175.95
31.68,2026-03,2603.TW,2.383893280632411,9.72%,2025,159.86,193.0,-69.62,📉 獲利侵蝕,3.84,-229.48000000000002,17.92%,長榮,⚪ 中性觀察,-18.23,-50.82,1214.3999999999999
0.4,2026-03,8176.TWO,14.225352649999998,N/A,2025,67.8,10.1000003815,-162.5,📉 獲利侵蝕,-0.1,-230.3,N/A,智捷,⚪ 中性觀察,-33.62,-9.3,10.65
20.1,2026-03,1476.TW,6.413109447703823,19.16%,2025,239.8,317.0,9.31,⚠️ 獲利稀釋,6.69,-230.49,30.19%,儒鴻,⚪ 中性觀察,3.15,-16.94,741.45
4.96,2026-03,5519.TW,3.153195417020677,N/A,2025,234.12,33.5499992371,3.57,⚠️ 獲利稀釋,0.58,-230.55,N/A,隆大,⚪ 中性觀察,-12.79,27.18,159.60000000000002
0.08,2026-03,3221.TWO,590.9999847409999,4.08%,2025,371.08,59.0999984741,140.0,⚠️ 獲利稀釋,0.36,-231.07999999999998,22.57%,台嘉碩,❌ 暫避觀望,2.36,-91.75,1.5
0.87,2026-03,2705.TW,0.0,16.76%,2025,241.52,16.2999992371,8.7,⚠️ 獲利稀釋,-0.21,-232.82000000000002,39.55%,六福,⚪ 數據不足,-1.47,89.13,-1.65
