eps_yoy,est_price,advice,expansion,prev_eps,rev_yoy,symbol,name,eps,gm,prev_rev_yoy,pe,price,date,prev_eps_yoy,status,prev_year,om
186.96,-11.850000000000001,⚪ 數據不足,-400.02,-0.36,586.98,4950.TWO,金耘國際,0.2,N/A,191.86,0.0,16.0,2026-03,23.4,🔄 轉虧為盈,2025,N/A
-386.36,-149.25000000000003,⚪ 數據不足,-400.92,-1.02,14.56,6854.TW,錼創科技-KY創,-2.14,N/A,-23.56,0.0,108.0,2026-03,-276.79,📉 獲利侵蝕,2025,N/A
-66.67,-5.3999999999999995,⚪ 數據不足,-401.32,-0.13,334.65,4402.TWO,郡都開發,-0.05,15.04%,28.81,0.0,16.3500003815,2026-03,-44.44,📉 獲利侵蝕,2025,-80.56%
428.33,155.1,❌ 暫避觀望,-401.76000000000005,4.38,830.09,3037.TW,欣興,3.28,15.77%,13.75,85.29980657640232,882.0,2026-03,18.07,⚠️ 獲利稀釋,2025,6.82%
72.73,47.699999999999996,⚪ 中性觀察,-402.18,1.14,474.91,5276.TWO,達輝-KY,0.57,N/A,3.13,6.053459119496856,19.25,2026-03,54.05,⚠️ 獲利稀釋,2025,N/A
154.9,12.6,❌ 暫避觀望,-402.75,0.52,557.65,2611.TW,志信,0.28,37.12%,-2.19,16.964285714285715,14.25,2026-03,-68.29,⚠️ 獲利稀釋,2025,5.53%
350.0,6.6,❌ 暫避觀望,-402.80999999999995,0.11,752.81,5488.TWO,松普,0.09,N/A,-8.11,37.27272640568182,16.3999996185,2026-03,1000.0,⚠️ 獲利稀釋,2025,N/A
4.44,28.799999999999997,❌ 暫避觀望,-403.37,0.99,407.81,3003.TW,健和興,0.47,21.28%,-3.28,34.375,66.0,2026-03,-74.48,⚠️ 獲利稀釋,2025,6.05%
-53.75,34.50000000000001,❌ 暫避觀望,-403.44,1.36,349.69,4566.TW,時碩工業,0.37,22.67%,3.73,28.652174576478256,65.9000015259,2026-03,-41.88,📉 獲利侵蝕,2025,3.55%
0.44,0.0,⚪ 數據不足,-403.49,18.44,403.93,6803.TWO,崑鼎,4.54,N/A,13.2,0.0,0.0,2026-03,5.99,⚠️ 獲利稀釋,2025,N/A
8.33,19.799999999999997,❌ 暫避觀望,-403.8,0.72,412.13,6133.TW,金橋,0.13,N/A,17.93,17.196970274924244,22.7000007629,2026-03,10.77,⚠️ 獲利稀釋,2025,N/A
0.0,71.39999999999999,⚪ 中性觀察,-404.41,2.05,404.41,6884.TWO,海柏特,0.42,N/A,1.55,6.880252100840337,32.75,2026-03,-10.78,📉 獲利侵蝕,2025,N/A
820.0,88.94999999999999,⚪ 中性觀察,-404.69000000000005,1.23,1224.69,4907.TWO,富宇,2.76,N/A,-72.18,6.804384228347386,40.3499984741,2026-03,-79.5,⚠️ 獲利稀釋,2025,N/A
17.65,17.7,❌ 暫避觀望,-405.93,0.78,423.58,1735.TW,日勝化,0.2,19.87%,-12.95,18.050846811101696,21.2999992371,2026-03,-19.59,⚠️ 獲利稀釋,2025,1.24%
8.68,511.79999999999995,⚪ 中性觀察,-406.05,13.77,414.73,6667.TWO,信紘科,3.63,N/A,75.17,7.546893317702228,257.5,2026-03,39.39,⚠️ 獲利稀釋,2025,N/A
8.82,-100.49999999999999,⚪ 數據不足,-406.06,-2.18,414.88,4743.TWO,合一,-0.31,41.13%,9.49,0.0,50.2999992371,2026-03,10.29,⚠️ 獲利稀釋,2025,-478.52%
-3.0,348.3,⚪ 中性觀察,-407.8,9.4,404.8,6176.TW,瑞儀,2.29,N/A,-5.52,3.8156760755426355,88.5999984741,2026-03,-40.24,📉 獲利侵蝕,2025,N/A
-121.43,-15.9,⚪ 數據不足,-407.82,-0.27,286.39,9950.TWO,萬國通,-0.03,N/A,-17.71,0.0,10.6999998093,2026-03,-126.47,📉 獲利侵蝕,2025,N/A
150.0,10.65,❌ 暫避觀望,-408.66999999999996,0.28,558.67,1776.TW,展宇,0.35,22.50%,-15.76,26.056338028169012,18.5,2026-03,-64.1,⚠️ 獲利稀釋,2025,10.88%
-48.08,28.35,⚪ 中性觀察,-408.66999999999996,0.95,360.59,2235.TWO,謚源,0.27,16.15%,-6.01,14.708994305343914,27.7999992371,2026-03,-64.42,📉 獲利侵蝕,2025,1.41%
2.12,0.0,⚪ 數據不足,-408.67,14.79,410.79,4441.TW,振大環球,4.81,24.81%,28.28,0.0,0.0,2026-03,-11.39,⚠️ 獲利稀釋,2025,9.90%
71.27,1093.5,❌ 暫避觀望,-409.07,28.13,480.34,3443.TW,創意,12.28,19.04%,36.32,57.407407407407405,4185.0,2026-03,9.24,⚠️ 獲利稀釋,2025,10.13%
110.77,-84.29999999999998,⚪ 數據不足,-410.07000000000005,-1.77,520.84,2208.TW,台船,0.07,11.98%,50.27,0.0,20.75,2026-03,18.81,🔄 轉虧為盈,2025,7.19%
11.36,57.3,❌ 暫避觀望,-410.11,1.63,421.47,6548.TWO,長科*,0.51,N/A,12.02,20.287958115183248,77.5,2026-03,-20.6,⚠️ 獲利稀釋,2025,N/A
60.87,124.05,⚪ 中性觀察,-410.32,3.75,471.19,7718.TWO,友鋮,1.5,N/A,1.44,5.725513721172915,47.3499984741,2026-03,-40.13,⚠️ 獲利稀釋,2025,N/A
15.93,116.7,⚪ 中性觀察,-410.77,1.98,426.7,4912.TW,聯德控股-KY,1.35,22.10%,10.44,11.246786632390744,87.5,2026-03,-70.28,⚠️ 獲利稀釋,2025,9.53%
-37.04,31.5,❌ 暫避觀望,-411.77000000000004,0.9,374.73,4119.TW,旭富,0.17,28.02%,-11.81,22.38095238095238,47.0,2026-03,-79.87,📉 獲利侵蝕,2025,12.04%
0.0,6.6,❌ 暫避觀望,-413.58,0.19,413.58,1809.TW,中釉,0.05,21.38%,3.41,99.09090562295455,43.5999984741,2026-03,-42.42,📉 獲利侵蝕,2025,1.74%
-14.45,833.55,⚪ 中性觀察,-414.90999999999997,23.26,400.46,6414.TW,樺漢,5.15,N/A,-2.8,7.198128486593486,400.0,2026-03,10.59,📉 獲利侵蝕,2025,N/A
-47.17,56.55,⚪ 中性觀察,-415.94,1.53,368.77,2427.TW,三商電,0.28,16.95%,33.95,6.591512037533156,24.8500003815,2026-03,6.99,📉 獲利侵蝕,2025,3.22%
-9.21,90.9,⚪ 中性觀察,-416.09999999999997,2.45,406.89,9931.TW,欣高,0.69,N/A,-19.51,5.602310356914191,33.9500007629,2026-03,-14.34,📉 獲利侵蝕,2025,N/A
10.14,241.95,⚪ 中性觀察,-417.82,6.64,427.96,2301.TW,光寶科,1.66,21.72%,21.11,13.515189088654681,218.0,2026-03,28.09,⚠️ 獲利稀釋,2025,10.49%
200.0,140.85000000000002,❌ 暫避觀望,-417.94000000000005,4.94,617.94,6831.TW,邁科,0.66,N/A,84.7,72.41746538871139,680.0,2026-03,151.41,⚠️ 獲利稀釋,2025,N/A
-56.67,69.00000000000001,⚪ 中性觀察,-418.01,1.8,361.34,3338.TW,泰碩,0.27,21.43%,-3.54,14.826086293086954,68.1999969482,2026-03,-40.47,📉 獲利侵蝕,2025,4.40%
-109.23,-198.90000000000003,⚪ 數據不足,-420.65000000000003,-5.16,311.42,6441.TWO,廣錠,-1.36,N/A,-56.46,0.0,21.7999992371,2026-03,-94.72,📉 獲利侵蝕,2025,N/A
105.59,-207.6,⚪ 數據不足,-421.78,-5.26,527.37,4923.TWO,力士,0.1,25.62%,10.31,0.0,53.5999984741,2026-03,-124.23,🔄 轉虧為盈,2025,-11.28%
-34.44,126.15,❌ 暫避觀望,-421.85,3.74,387.41,6147.TWO,頎邦,0.59,N/A,5.49,23.543400713436384,198.0,2026-03,-32.79,📉 獲利侵蝕,2025,N/A
166.0,22.200000000000003,❌ 暫避觀望,-423.15,1.91,589.15,9933.TW,中鼎,1.0,N/A,-23.41,27.567567052094592,40.7999992371,2026-03,-20.92,⚠️ 獲利稀釋,2025,N/A
-96.12,210.6,⚪ 中性觀察,-424.75,5.2,328.63,3558.TWO,神準,0.1,14.36%,25.46,9.75783475783476,137.0,2026-03,27.76,📉 獲利侵蝕,2025,0.40%
-56.0,31.5,⚪ 中性觀察,-426.49,1.42,370.49,8928.TWO,鉅明,0.66,N/A,7.97,11.071428571428571,23.25,2026-03,-48.36,📉 獲利侵蝕,2025,N/A
33.09,237.0,⚪ 中性觀察,-427.64,6.46,460.73,6629.TWO,泰金-KY,3.58,N/A,7.66,6.677215189873418,105.5,2026-03,-40.72,⚠️ 獲利稀釋,2025,N/A
25.0,-31.050000000000004,⚪ 數據不足,-428.18,-0.82,453.18,1324.TW,地球,-0.06,11.27%,-7.7,0.0,10.3999996185,2026-03,-1011.11,⚠️ 獲利稀釋,2025,-7.81%
-88.89,18.6,❌ 暫避觀望,-428.34,0.67,339.45,3552.TWO,同致,0.01,19.47%,-0.85,37.096774193548384,46.0,2026-03,-56.49,📉 獲利侵蝕,2025,0.28%
-29.41,10.799999999999999,❌ 暫避觀望,-428.46000000000004,0.14,399.05,6244.TWO,茂迪,0.12,N/A,-5.05,36.80555555555556,26.5,2026-03,-77.05,📉 獲利侵蝕,2025,N/A
88.16,160.5,⚪ 中性觀察,-429.73,4.3,517.89,3171.TWO,炎洲流通,1.44,25.09%,32.43,6.056075051570094,64.8000030518,2026-03,36.94,⚠️ 獲利稀釋,2025,7.94%
178.38,48.75,❌ 暫避觀望,-430.08000000000004,1.22,608.46,4764.TW,雙鍵,1.03,23.49%,5.46,101.07692307692308,328.5,2026-03,377.27,⚠️ 獲利稀釋,2025,7.74%
379.17,32.85,❌ 暫避觀望,-430.55,0.43,809.72,2465.TW,麗臺,1.15,10.44%,5.42,36.89497856246576,80.8000030518,2026-03,107.41,⚠️ 獲利稀釋,2025,2.26%
-44.9,320.1,⚪ 中性觀察,-431.0,8.72,386.1,7703.TWO,銳澤,1.08,N/A,31.42,9.184629803186505,196.0,2026-03,27.67,📉 獲利侵蝕,2025,N/A
57.89,23.249999999999996,❌ 暫避觀望,-431.11,0.58,489.0,3467.TWO,台灣精材,0.3,19.12%,-0.57,34.38709628200001,53.2999992371,2026-03,-44.12,⚠️ 獲利稀釋,2025,0.61%
-185.71,-4.199999999999999,⚪ 數據不足,-432.14,0.34,246.43,4530.TWO,宏易,-0.2,52.20%,455.57,0.0,26.3999996185,2026-03,126.0,🏰 高護城河,2025,27.02%
32.35,14.85,❌ 暫避觀望,-432.34999999999997,0.5,464.7,6834.TW,天二科技,0.45,N/A,12.86,108.08080808080808,107.0,2026-03,-21.88,⚠️ 獲利稀釋,2025,N/A
83.33,7.95,❌ 暫避觀望,-432.90000000000003,0.28,516.23,9940.TW,信義,0.22,N/A,-10.36,38.30188535301887,20.2999992371,2026-03,-88.43,⚠️ 獲利稀釋,2025,N/A
0.0,186.15,⚪ 中性觀察,-433.32,5.2,433.32,6412.TW,群電,1.01,N/A,-7.33,6.728444802578566,83.5,2026-03,-37.65,📉 獲利侵蝕,2025,N/A
-60.0,-10.350000000000001,⚪ 數據不足,-433.47,-0.27,373.47,1460.TW,宏遠,0.02,16.50%,-9.38,0.0,7.0599999428,2026-03,35.0,🔄 轉虧為盈,2025,1.12%
-5.06,-587.7,⚪ 數據不足,-434.09,-17.51,429.03,6462.TWO,神盾,-2.7,N/A,11.11,0.0,101.5,2026-03,-56.06,📉 獲利侵蝕,2025,N/A
28.57,-40.650000000000006,⚪ 數據不足,-434.2,-1.6,462.77,1101.TW,台泥,0.1,18.49%,-3.11,0.0,23.9500007629,2026-03,-203.45,🔄 轉虧為盈,2025,3.76%
22.61,198.15,⚪ 中性觀察,-435.76,6.46,458.37,6143.TWO,振曜,1.41,N/A,15.03,7.834973504920514,103.5,2026-03,-10.28,⚠️ 獲利稀釋,2025,N/A
-190.48,20.400000000000002,❌ 暫避觀望,-436.9,0.67,246.42,6762.TWO,達亞,-0.38,N/A,19.58,124.99999999999999,170.0,2026-03,-64.17,📉 獲利侵蝕,2025,N/A
0.0,346.49999999999994,⚪ 中性觀察,-438.27,7.81,438.27,6186.TWO,新潤,2.09,N/A,3.72,1.880952413978355,43.4500007629,2026-03,38.72,📉 獲利侵蝕,2025,N/A
-20.17,139.8,⚪ 中性觀察,-438.79,3.93,418.62,9945.TW,潤泰新,0.99,N/A,23.56,2.8809013284871243,26.8500003815,2026-03,-35.22,📉 獲利侵蝕,2025,N/A
-8.57,363.15000000000003,⚪ 中性觀察,-439.52,9.05,430.95,2385.TW,群光,2.0,16.76%,-5.73,4.357703428335398,105.5,2026-03,-27.23,📉 獲利侵蝕,2025,6.72%
14.81,85.95,⚪ 中性觀察,-444.71,2.23,459.52,8917.TWO,欣泰,0.62,N/A,11.76,9.24956369982548,53.0,2026-03,-5.51,⚠️ 獲利稀釋,2025,N/A
240.0,-28.649999999999995,⚪ 數據不足,-445.01,-1.15,685.01,6218.TWO,豪勉,0.35,N/A,4.45,0.0,37.25,2026-03,31.55,🔄 轉虧為盈,2025,N/A
-47.06,368.09999999999997,⚪ 中性觀察,-447.26,10.39,400.2,1215.TW,卜蜂,1.26,20.24%,1.7,4.5843520782396086,112.5,2026-03,58.63,📉 獲利侵蝕,2025,12.03%
77.78,3.9000000000000004,❌ 暫避觀望,-447.99,0.02,525.77,6477.TW,安集,-0.02,N/A,-4.46,157.69230769230768,41.0,2026-03,102.99,⚠️ 獲利稀釋,2025,N/A
-77.78,67.05,⚪ 中性觀察,-448.36,2.45,370.58,1259.TWO,安心,0.06,23.02%,0.27,13.221476168702461,59.0999984741,2026-03,19.51,📉 獲利侵蝕,2025,0.36%
-258.33,-50.25000000000001,⚪ 數據不足,-448.52,-1.3,190.19,1781.TWO,合世,-0.19,N/A,-43.65,0.0,12.1000003815,2026-03,-354.9,📉 獲利侵蝕,2025,N/A
34.62,161.54999999999998,⚪ 中性觀察,-449.05,4.31,483.67,2441.TW,超豐,1.4,19.91%,10.19,12.906220984215414,139.0,2026-03,-1.82,⚠️ 獲利稀釋,2025,15.72%
38.46,-10.5,⚪ 數據不足,-450.16,-0.1,488.62,4609.TWO,唐鋒,-0.08,4.92%,23.71,0.0,5.2800002098,2026-03,78.72,⚠️ 獲利稀釋,2025,-68.47%
244.44,32.25,⚪ 中性觀察,-450.58,1.19,695.02,1907.TW,永豐餘,0.13,13.94%,-6.08,13.209302148139535,28.3999996185,2026-03,21.43,⚠️ 獲利稀釋,2025,-0.03%
-66.67,0.0,⚪ 數據不足,-450.81,0.44,384.14,1584.TWO,精剛,0.09,14.01%,-9.94,0.0,0.0,2026-03,-66.92,📉 獲利侵蝕,2025,6.58%
-73.08,4.950000000000002,❌ 暫避觀望,-452.18,0.44,379.1,8182.TWO,加高,0.14,N/A,-2.15,142.57575526393936,47.0499992371,2026-03,-81.97,📉 獲利侵蝕,2025,N/A
-28.8,209.39999999999998,⚪ 中性觀察,-454.54,6.05,425.74,9802.TW,鈺齊-KY,0.89,N/A,18.36,5.43696286002149,75.9000015259,2026-03,11.23,📉 獲利侵蝕,2025,N/A
-111.11,35.699999999999996,❌ 暫避觀望,-455.06,0.69,343.95,2540.TW,愛山林,-0.01,20.31%,1.31,22.81512572987395,54.2999992371,2026-03,-77.63,📉 獲利侵蝕,2025,4.98%
100.0,1.3499999999999999,❌ 暫避觀望,-455.34000000000003,0.06,555.34,1506.TW,正道,0.02,N/A,3.37,121.66666454777777,10.9499998093,2026-03,-57.14,⚠️ 獲利稀釋,2025,N/A
-17.65,-87.6,⚪ 數據不足,-456.28999999999996,-2.36,438.64,3259.TWO,鑫創,-0.6,15.22%,17.89,0.0,15.5500001907,2026-03,4.84,📉 獲利侵蝕,2025,-45.05%
-100.0,-17.25,⚪ 數據不足,-457.06,-0.46,357.06,3178.TWO,公準,0.0,9.34%,-4.4,0.0,70.6999969482,2026-03,-143.4,📉 獲利侵蝕,2025,-7.19%
88.76,0.0,⚪ 數據不足,-457.86,11.94,546.62,2072.TW,世紀風電,5.26,35.24%,6.33,0.0,0.0,2026-03,34.92,⚠️ 獲利稀釋,2025,30.89%
-39.72,-182.85,⚪ 數據不足,-458.17999999999995,-7.93,418.46,3032.TW,偉訓,0.85,19.78%,51.16,0.0,79.5999984741,2026-03,-272.65,🔄 轉虧為盈,2025,5.69%
91.67,13.05,❌ 暫避觀望,-458.61999999999995,0.26,550.29,4306.TW,炎洲,0.24,15.11%,-16.46,17.47126414862069,15.1999998093,2026-03,-79.17,⚠️ 獲利稀釋,2025,5.94%
-44.83,150.29999999999998,⚪ 中性觀察,-458.66999999999996,3.99,413.84,2250.TW,IKKA-KY,0.64,16.71%,-8.12,6.4171659732335335,64.3000030518,2026-03,-33.62,📉 獲利侵蝕,2025,2.64%
26.34,330.0,⚪ 中性觀察,-458.78000000000003,7.73,485.12,4439.TW,冠星-KY,2.59,15.60%,29.26,4.568181818181818,100.5,2026-03,346.24,⚠️ 獲利稀釋,2025,0.97%
-2.56,-80.70000000000002,⚪ 數據不足,-460.25,-3.18,457.69,4745.TWO,合富-KY,-0.4,5.44%,-29.49,0.0,14.25,2026-03,-31900.0,📉 獲利侵蝕,2025,-25.62%
-47.37,76.95,⚪ 中性觀察,-460.28000000000003,2.18,412.91,8240.TWO,華宏,0.4,N/A,-5.0,9.025340981890839,46.2999992371,2026-03,-27.57,📉 獲利侵蝕,2025,N/A
160.0,-3.4499999999999997,⚪ 數據不足,-461.44000000000005,0.53,621.44,4413.TWO,飛寶企業,0.15,24.00%,114.77,0.0,14.3999996185,2026-03,783.33,⚠️ 獲利稀釋,2025,6.14%
-225.0,-10.95,⚪ 數據不足,-462.03999999999996,-0.55,237.04,8104.TW,錸寶,-0.39,N/A,54.84,0.0,37.0999984741,2026-03,-433.33,📉 獲利侵蝕,2025,N/A
193.55,265.79999999999995,⚪ 中性觀察,-462.09999999999997,9.58,655.65,6419.TWO,京晨科,4.55,N/A,-35.84,8.098194130925508,143.5,2026-03,-8.41,⚠️ 獲利稀釋,2025,N/A
-81.54,71.55000000000001,⚪ 中性觀察,-462.36,2.07,380.82,4552.TW,力達-KY,0.12,19.46%,-4.56,4.098532334821803,19.5499992371,2026-03,73.95,📉 獲利侵蝕,2025,7.61%
-200.0,15.449999999999998,❌ 暫避觀望,-463.06,0.7,263.06,1796.TWO,金穎生技,-0.16,31.84%,29.92,31.407765508834956,32.3499984741,2026-03,229.63,📉 獲利侵蝕,2025,10.64%
8.11,47.70000000000001,⚪ 中性觀察,-463.82,1.34,471.93,4935.TW,茂林-KY,0.4,14.61%,-22.97,11.367925008144653,36.1500015259,2026-03,-67.32,⚠️ 獲利稀釋,2025,-1.85%
34.79,692.4000000000001,⚪ 中性觀察,-466.64,19.42,501.43,6881.TWO,潤德,5.23,N/A,22.91,4.527729636048527,209.0,2026-03,30.07,⚠️ 獲利稀釋,2025,N/A
34.72,-271.8,⚪ 數據不足,-466.64,-7.24,501.36,6499.TWO,益安,-1.26,N/A,43.24,0.0,68.5,2026-03,21.08,⚠️ 獲利稀釋,2025,N/A
-98.76,151.95,⚪ 中性觀察,-468.06,4.18,369.3,8442.TW,威宏-KY,0.03,N/A,-2.85,4.501480599615006,45.5999984741,2026-03,-62.99,📉 獲利侵蝕,2025,N/A
-113.39,42.00000000000001,⚪ 中性觀察,-468.38,1.72,354.99,1522.TW,堤維西,-0.19,15.03%,21.35,10.499999863749998,29.3999996185,2026-03,-61.33,📉 獲利侵蝕,2025,0.14%
0.0,12.900000000000002,❌ 暫避觀望,-468.95,0.09,468.95,2646.TW,星宇航空,0.3,13.18%,23.93,25.058138647790695,21.5499992371,2026-03,-79.55,📉 獲利侵蝕,2025,1.56%
-33.8,78.14999999999999,⚪ 中性觀察,-469.0,2.05,435.2,4532.TW,瑞智,0.48,17.17%,-5.76,4.875239850000001,25.3999996185,2026-03,0.5,📉 獲利侵蝕,2025,6.80%
21.74,96.0,⚪ 中性觀察,-470.76,2.42,492.5,2610.TW,華航,0.85,18.07%,2.58,3.265624940390625,20.8999996185,2026-03,2.11,⚠️ 獲利稀釋,2025,9.36%
109.52,202.95000000000002,⚪ 中性觀察,-471.32000000000005,6.56,580.84,7631.TW,聚賢研發-創,1.76,N/A,29.58,10.679970436067997,144.5,2026-03,13.97,⚠️ 獲利稀釋,2025,N/A
-154.26,75.9,❌ 暫避觀望,-472.13,1.84,317.87,9921.TW,巨大,-0.51,N/A,-15.47,17.391304347826086,88.0,2026-03,-42.86,📉 獲利侵蝕,2025,N/A
-463.64,0.0,⚪ 數據不足,-474.96999999999997,0.32,11.33,4169.TW,泰宗,-0.45,44.20%,2.84,0.0,0.0,2026-03,-11.11,📉 獲利侵蝕,2025,-3.78%
79.42,444.75,❌ 暫避觀望,-476.41,12.13,555.83,6274.TWO,台燿,4.36,N/A,31.51,43.676222596964585,1295.0,2026-03,25.11,⚠️ 獲利稀釋,2025,N/A
166.67,-33.15,⚪ 數據不足,-477.1500000000001,-1.02,643.82,3685.TWO,元創精密,0.1,22.32%,-4.04,0.0,39.5999984741,2026-03,-92.45,🔄 轉虧為盈,2025,6.52%
4.07,77.1,⚪ 中性觀察,-478.01,2.51,482.08,3537.TWO,堡達,1.28,N/A,3.51,12.081711765389105,62.0999984741,2026-03,-31.61,⚠️ 獲利稀釋,2025,N/A
169.7,-101.55,⚪ 數據不足,-478.55,-2.0,648.25,3095.TWO,及成,0.75,20.83%,6.53,0.0,38.5,2026-03,-338.6,🔄 轉虧為盈,2025,6.20%
-83.33,-26.999999999999996,⚪ 數據不足,-478.78,-0.87,395.45,1445.TW,大宇,0.03,6.55%,-22.14,0.0,11.75,2026-03,42.76,🔄 轉虧為盈,2025,-24.84%
67.92,-89.85000000000001,⚪ 數據不足,-480.03000000000003,-4.63,547.95,6111.TWO,光聚晶電,-0.19,N/A,46.15,0.0,41.4000015259,2026-03,-707.04,⚠️ 獲利稀釋,2025,N/A
-24.0,-63.30000000000001,⚪ 數據不足,-480.09,-1.93,456.09,6668.TW,中揚光,-0.62,N/A,24.6,0.0,36.0,2026-03,-3.35,📉 獲利侵蝕,2025,N/A
-29.17,0.0,⚪ 數據不足,-480.12,2.9,450.95,6722.TW,輝創,0.34,N/A,-2.79,0.0,34.4500007629,2026-03,11.54,📉 獲利侵蝕,2025,N/A
90.0,145.65,❌ 暫避觀望,-480.19000000000005,4.2,570.19,4772.TWO,台特化,1.33,48.92%,127.87,27.2399588053553,264.5,2026-03,60.92,⚠️ 獲利稀釋,2025,38.48%
200.0,-15.0,⚪ 數據不足,-480.96000000000004,-0.31,680.96,8121.TWO,越峰,0.1,N/A,-0.85,0.0,39.4500007629,2026-03,-142.47,🔄 轉虧為盈,2025,N/A
71.43,16.65,⚪ 中性觀察,-481.40000000000003,0.58,552.83,3266.TW,昇陽,0.12,42.09%,-69.37,12.612612612612613,14.0,2026-03,-69.95,⚠️ 獲利稀釋,2025,22.63%
6.15,87.89999999999999,⚪ 中性觀察,-481.62,2.31,487.77,2221.TWO,大甲,0.69,20.63%,-2.98,9.965870567559728,58.4000015259,2026-03,14.36,⚠️ 獲利稀釋,2025,8.37%
326.09,150.75,⚪ 中性觀察,-483.08,4.48,809.17,5515.TW,建國,1.96,N/A,15.92,4.169154380686567,41.9000015259,2026-03,32.54,⚠️ 獲利稀釋,2025,N/A
124.6,996.15,⚪ 中性觀察,-483.23,28.26,607.83,3324.TWO,雙鴻,12.61,26.37%,47.52,13.582291823520555,902.0,2026-03,33.98,⚠️ 獲利稀釋,2025,14.07%
660.0,5.3999999999999995,❌ 暫避觀望,-483.71000000000004,0.04,1143.71,1727.TW,中華化,0.28,11.85%,-5.46,252.7777777777778,91.0,2026-03,-92.0,⚠️ 獲利稀釋,2025,-0.08%
66.67,-3.9000000000000004,⚪ 數據不足,-484.32,-0.25,550.99,6113.TWO,亞矽,0.2,N/A,-10.01,0.0,24.6000003815,2026-03,-92.31,🔄 轉虧為盈,2025,N/A
26.83,41.550000000000004,⚪ 中性觀察,-485.28000000000003,1.04,512.11,6506.TWO,雙邦,0.52,N/A,-1.7,6.570397387328518,18.2000007629,2026-03,38.67,⚠️ 獲利稀釋,2025,N/A
39.47,108.9,⚪ 中性觀察,-485.61,3.0,525.08,1102.TW,亞泥,0.56,14.02%,-6.89,4.545454545454545,33.0,2026-03,-22.04,⚠️ 獲利稀釋,2025,10.05%
-31.82,-80.54999999999998,⚪ 數據不足,-486.59999999999997,-2.38,454.78,2438.TW,翔耀,-0.32,51.08%,15.52,0.0,19.5499992371,2026-03,-48.37,🏰 高護城河,2025,-5.91%
-47.5,3.0000000000000004,❌ 暫避觀望,-489.31,0.17,441.81,4545.TW,銘鈺,0.21,N/A,-0.35,175.75000762949998,35.1500015259,2026-03,-92.83,📉 獲利侵蝕,2025,N/A
101.52,199.95000000000002,❌ 暫避觀望,-490.53999999999996,6.91,592.06,4958.TW,臻鼎-KY,1.33,N/A,6.33,43.36084021005251,578.0,2026-03,-33.96,⚠️ 獲利稀釋,2025,N/A
-164.71,-15.450000000000001,⚪ 數據不足,-492.5,-0.49,327.79,2342.TW,茂矽,-0.11,9.49%,7.56,0.0,47.0,2026-03,-184.48,📉 獲利侵蝕,2025,-12.78%
56.44,222.3,⚪ 中性觀察,-492.84999999999997,6.33,549.29,7714.TWO,創泓科技,1.58,N/A,45.1,13.596491228070175,201.5,2026-03,24.26,⚠️ 獲利稀釋,2025,N/A
40.83,152.1,❌ 暫避觀望,-495.17,4.74,536.0,2492.TW,華新科,1.69,18.27%,4.91,33.6785009861933,341.5,2026-03,-22.96,⚠️ 獲利稀釋,2025,6.37%
-46.67,-59.10000000000001,⚪ 數據不足,-495.44,-1.47,448.77,6152.TW,百一,-0.22,N/A,-30.73,0.0,12.6499996185,2026-03,-539.13,📉 獲利侵蝕,2025,N/A
-36.07,130.5,❌ 暫避觀望,-497.43,3.73,461.36,2375.TW,凱美,0.78,19.39%,5.35,18.908045977011497,164.5,2026-03,-18.02,📉 獲利侵蝕,2025,7.43%
-165.57,25.2,❌ 暫避觀望,-498.37,0.68,332.8,2367.TW,燿華,-0.4,8.85%,-12.33,28.809524717797622,48.4000015259,2026-03,-69.2,📉 獲利侵蝕,2025,-4.89%
96.19,160.35000000000002,❌ 暫避觀望,-501.73999999999995,4.21,597.93,8358.TWO,金居,2.06,N/A,15.52,41.066417212347986,439.0,2026-03,15.34,⚠️ 獲利稀釋,2025,N/A
50.0,-34.5,⚪ 數據不足,-503.54999999999995,-0.84,553.55,3067.TWO,全域,0.12,28.85%,33.85,0.0,18.0,2026-03,16.83,🔄 轉虧為盈,2025,-17.20%
-357.14,-179.70000000000002,⚪ 數據不足,-504.26,-3.92,147.12,6706.TW,惠特,-0.96,N/A,-3.41,0.0,122.0,2026-03,2.97,📉 獲利侵蝕,2025,N/A
-300.0,79.64999999999999,⚪ 中性觀察,-504.72,2.03,204.72,2530.TW,華建,-0.04,N/A,4.0,3.6534839206214693,19.3999996185,2026-03,4.12,📉 獲利侵蝕,2025,N/A
-255.56,-32.99999999999999,⚪ 數據不足,-505.53999999999996,-1.32,249.98,8093.TWO,保銳,-0.42,N/A,-16.31,0.0,19.5,2026-03,53.52,📉 獲利侵蝕,2025,N/A
-231.43,-20.55,⚪ 數據不足,-505.57,0.04,274.14,3465.TWO,進泰電子,-0.92,20.16%,5.68,0.0,31.1499996185,2026-03,-94.87,📉 獲利侵蝕,2025,-2.95%
-32.2,78.89999999999999,⚪ 中性觀察,-505.78999999999996,2.13,473.59,2020.TW,美亞,0.4,19.71%,-9.51,4.08745247148289,21.5,2026-03,-31.07,📉 獲利侵蝕,2025,12.02%
45.83,32.7,⚪ 中性觀察,-506.05,0.71,551.88,6126.TWO,信音,0.35,N/A,7.41,14.885321450871556,32.4500007629,2026-03,-27.08,⚠️ 獲利稀釋,2025,N/A
