prev_eps_yoy,date,est_price,name,prev_eps,pe,advice,gm,eps_yoy,symbol,expansion,status,om,prev_year,price,eps,rev_yoy,prev_rev_yoy
151.12,2025-12,159.3,歐買尬,4.47,6.3935971304990575,💎 強力關注,39.69%,100.43,3687.TWO,94.30000000000001,🚀 利潤擴張,12.64%,2025,67.9000015259,4.67,6.13,5.19
-58.33,2025-12,-2.1,大將,0.05,0.0,⚪ 數據不足,912.85%,100.0,1453.TW,92.73,🏰 高護城河,-2853.40%,2025,12.0500001907,0.04,7.27,4.56
41.15,2025-12,-84.00000000000001,樂威科-KY,-1.67,0.0,⚪ 數據不足,33.80%,57.28,4154.TWO,92.59,🧐 疑業外收益,-77.27%,2025,15.0,-1.82,-35.31,-47.71
107.29,2025-12,9.3,云辰,0.07,16.048386789193547,⚪ 中性觀察,19.09%,88.8,2390.TW,91.99,🧐 疑業外收益,-7.49%,2025,9.9499998093,-0.14,-3.19,2.22
99.23,2025-12,0.15000000000000002,揚明光,-0.02,6730.0003051799995,⚠️ 追價風險,20.05%,96.31,3504.TW,91.78,🚀 利潤擴張,0.06%,2025,67.3000030518,-0.08,4.53,5.8
914.94,2025-12,0.0,倍利科,8.86,0.0,⚪ 數據不足,N/A,279.4,7822.TW,91.57999999999998,🚀 利潤擴張,N/A,2025,0.0,14.04,187.82,255.72
33.79,2025-12,-48.75,鋐寶科技,-0.98,0.0,⚪ 數據不足,N/A,54.88,6674.TW,91.41,🧐 疑業外收益,N/A,2025,18.4500007629,-1.13,-36.53,-30.23
-83.33,2025-12,-15.0,建暐,-0.22,0.0,⚪ 數據不足,N/A,100.0,8092.TWO,91.19,🚀 利潤擴張,N/A,2025,17.4500007629,0.0,8.81,9.78
141.3,2025-12,961.0500000000001,致茂,21.67,30.279381926018413,⚠️ 追價風險,60.80%,122.05,2360.TW,91.0,🏰 高護城河,34.82%,2025,1940.0,27.7,31.05,26.76
-309.09,2025-12,-1.9500000000000004,六福,-0.45,0.0,⚪ 數據不足,39.55%,89.13,2705.TW,90.6,🔄 轉虧為盈,16.76%,2025,16.75,0.87,-1.47,-0.65
75.0,2025-12,36.45,青松健康,0.78,20.576131687242796,⚪ 中性觀察,N/A,104.41,6931.TW,90.25,🚀 利潤擴張,N/A,2025,50.0,1.39,14.16,13.6
51.72,2025-12,-9.6,四維航,-0.14,0.0,⚪ 數據不足,N/A,81.16,5608.TW,90.0,🧐 疑業外收益,N/A,2025,15.5500001907,-0.13,-8.84,-9.27
46.61,2025-12,-28.200000000000003,聯合再生,-0.63,0.0,⚪ 數據不足,-18.77%,41.22,3576.TW,88.55,🧐 疑業外收益,-63.16%,2025,15.6499996185,-0.77,-47.33,-42.1
-16.97,2025-12,181.95,瑞耘,2.25,7.9719700699258045,💎 強力關注,N/A,81.39,6532.TWO,87.6,🧐 疑業外收益,N/A,2025,96.6999969482,7.31,-6.21,-3.06
73.81,2025-12,-23.549999999999997,環宇-KY,-0.45,0.0,⚪ 數據不足,N/A,107.11,4991.TWO,81.68,🔄 轉虧為盈,N/A,2025,635.0,0.15,25.43,18.29
-18.72,2025-12,-125.25,天蔥,-2.52,0.0,⚪ 數據不足,41.62%,35.27,2740.TWO,81.01,🧐 疑業外收益,-45.63%,2025,40.8499984741,-3.19,-45.74,-40.76
5.36,2025-12,-21.599999999999998,恩德,-0.53,0.0,⚪ 數據不足,31.45%,56.79,1528.TW,80.62,🧐 疑業外收益,0.98%,2025,26.6000003815,-0.35,-23.83,-21.6
63.11,2025-12,574.05,帆宣,12.0,9.824928142147897,💎 強力關注,N/A,65.55,6196.TW,80.56,🧐 疑業外收益,N/A,2025,376.0,15.5,-15.01,-19.07
116.67,2025-12,-0.6,聚亨,0.02,0.0,⚪ 數據不足,7.21%,95.92,2022.TW,79.21000000000001,🚀 利潤擴張,-1.47%,2025,8.3000001907,-0.02,16.71,13.61
-21.43,2025-12,-7.05,凱崴,-0.17,0.0,⚪ 數據不足,N/A,100.0,5498.TWO,78.95,🚀 利潤擴張,N/A,2025,77.1999969482,0.0,21.05,14.85
84.95,2025-12,79.50000000000001,力達-KY,1.72,3.8584907099811314,💎 強力關注,19.46%,73.95,4552.TW,78.51,🧐 疑業外收益,7.61%,2025,20.4500007629,2.07,-4.56,-2.45
362.45,2025-12,655.8,牧德,13.28,20.67703568161025,⚪ 中性觀察,59.86%,186.23,3563.TW,77.88999999999999,🏰 高護城河,29.84%,2025,904.0,15.8,108.34,173.02
54.03,2025-12,-44.24999999999999,佰研,-0.77,0.0,⚪ 數據不足,15.21%,51.01,3205.TWO,77.02,🧐 疑業外收益,-34.07%,2025,60.4000015259,-0.92,-26.01,-12.38
2.61,2025-12,-65.85,迎輝,-1.49,0.0,⚪ 數據不足,-184.95%,34.68,3523.TWO,76.84,🧐 疑業外收益,-404.30%,2025,13.4499998093,-1.45,-42.16,-43.41
58.96,2025-12,-32.55,陽程,-0.9,0.0,⚪ 數據不足,41.15%,120.0,3498.TWO,76.57,🔄 轉虧為盈,17.10%,2025,79.6999969482,0.48,43.43,36.24
86.73,2025-12,-16.200000000000003,西勝,-0.14,0.0,⚪ 數據不足,-3.42%,56.82,3625.TWO,75.48,🧐 疑業外收益,-68.62%,2025,19.3500003815,-0.6,-18.66,-22.91
76.26,2025-12,-44.699999999999996,天正國際,-0.37,0.0,⚪ 數據不足,N/A,100.49,6654.TWO,74.38,🔄 轉虧為盈,N/A,2025,91.0,0.01,26.11,28.6
69.01,2025-12,-40.5,全球傳動,-1.08,0.0,⚪ 數據不足,16.55%,85.65,4540.TW,74.10000000000001,🚀 利潤擴張,-1.35%,2025,54.9000015259,-0.66,11.55,7.47
44.68,2025-12,27.900000000000006,百容,0.68,12.71505355833333,✅ 穩健價值,8.90%,71.43,2483.TW,73.91000000000001,🧐 疑業外收益,-6.13%,2025,23.6499996185,0.6,-2.48,-1.32
98.92,2025-12,0.0,奧義賽博-KY創,-2.01,0.0,⚪ 數據不足,N/A,96.29,7823.TW,73.57000000000001,🚀 利潤擴張,N/A,2025,77.5999984741,-1.49,22.72,19.21
76.53,2025-12,658.1999999999999,雄獅,13.31,3.6007292616226074,💎 強力關注,16.93%,78.29,2731.TW,72.29,🚀 利潤擴張,5.55%,2025,158.0,17.49,6.0,3.94
69.23,2025-12,-4.2,南紡,-0.04,0.0,⚪ 數據不足,7.45%,55.88,1440.TW,71.99000000000001,🧐 疑業外收益,-4.90%,2025,12.8999996185,-0.15,-16.11,-15.52
2.04,2025-12,22.950000000000003,台塑化,0.5,33.79085017183006,⚠️ 追價風險,N/A,65.08,6505.TW,70.75,🧐 疑業外收益,N/A,2025,51.7000007629,1.04,-5.67,-6.34
22.99,2025-12,316.05000000000007,創見,5.37,11.936402467963928,💎 強力關注,61.62%,140.33,2451.TW,70.49000000000001,🏰 高護城河,55.59%,2025,251.5,12.98,69.84,36.15
20.83,2025-12,9.149999999999999,慕康生醫,0.29,32.86885120836066,⚠️ 追價風險,N/A,66.67,5398.TWO,70.29,🧐 疑業外收益,N/A,2025,20.0499992371,0.35,-3.62,1.05
65.67,2025-12,-16.950000000000003,富晶通,-0.23,0.0,⚪ 數據不足,-4.80%,82.8,3623.TWO,70.11,🚀 利潤擴張,-14.24%,2025,23.6000003815,-0.16,12.69,9.39
78.92,2025-12,152.4,聯茂,2.98,27.01771653543307,⚠️ 追價風險,N/A,82.74,6213.TW,70.08,🚀 利潤擴張,N/A,2025,274.5,4.16,12.66,11.37
79.91,2025-12,-22.65,保銳,-0.45,0.0,⚪ 數據不足,N/A,53.52,8093.TWO,69.83,🧐 疑業外收益,N/A,2025,19.5499992371,-1.32,-16.31,-27.43
-642.86,2025-12,-13.649999999999999,易通展,-0.38,0.0,⚪ 數據不足,N/A,74.6,6241.TWO,69.53999999999999,🚀 利潤擴張,N/A,2025,10.6000003815,-0.16,5.06,11.68
31.73,2025-12,-38.85,宏太-KY,-0.71,0.0,⚪ 數據不足,15.04%,10.0,2924.TWO,69.25999999999999,🧐 疑業外收益,-86.00%,2025,20.75,-1.17,-59.26,-73.69
83.78,2025-12,-11.850000000000001,特昇-KY,-0.25,0.0,⚪ 數據不足,N/A,55.88,6616.TWO,67.61,🧐 疑業外收益,N/A,2025,10.1499996185,-0.61,-11.73,-12.86
77.54,2025-12,393.00000000000006,璟德,8.22,5.916030534351145,💎 強力關注,44.03%,51.69,3152.TWO,67.3,🧐 疑業外收益,18.21%,2025,155.0,9.42,-15.61,-12.47
107.49,2025-12,1597.5,貿聯-KY,32.49,25.868544600938968,⚠️ 追價風險,31.93%,98.71,3665.TW,66.97,🚀 利潤擴張,18.37%,2025,2755.0,46.57,31.74,29.74
161.67,2025-12,0.0,邁科,3.14,0.0,⚪ 數據不足,N/A,151.41,6831.TW,66.71,🚀 利潤擴張,N/A,2025,0.0,4.94,84.7,86.86
33.33,2025-12,-15.15,商丞,-0.34,0.0,⚪ 數據不足,N/A,48.61,8277.TWO,65.59,🧐 疑業外收益,N/A,2025,7.3099999428,-0.37,-16.98,1.19
36.54,2025-12,-16.349999999999998,台玻,-0.33,0.0,⚪ 數據不足,13.67%,62.96,1802.TW,65.33,🧐 疑業外收益,4.79%,2025,66.1999969482,-0.2,-2.37,-0.78
98.94,2025-12,100.8,大成鋼,2.08,5.394345238095238,💎 強力關注,25.55%,77.93,2027.TW,65.30000000000001,🚀 利潤擴張,14.07%,2025,36.25,2.88,12.63,11.96
118.46,2025-12,68.1,東森,1.42,4.471365470726872,💎 強力關注,34.49%,60.48,2614.TW,65.27,🧐 疑業外收益,10.29%,2025,20.2999992371,1.99,-4.79,-5.03
-950.0,2025-12,-88.8,桓鼎-KY,-1.9,0.0,⚪ 數據不足,N/A,54.46,5543.TWO,65.14,🧐 疑業外收益,N/A,2025,29.5,-2.52,-10.68,-12.8
74.07,2025-12,-32.699999999999996,日成-KY,-0.56,0.0,⚪ 數據不足,18.47%,84.62,4807.TW,65.02000000000001,🚀 利潤擴張,4.68%,2025,15.5,-0.24,19.6,32.17
-366.67,2025-12,-24.750000000000004,大宇,-0.56,0.0,⚪ 數據不足,6.55%,42.76,1445.TW,64.9,🧐 疑業外收益,-24.84%,2025,12.8999996185,-0.87,-22.14,-25.71
46.23,2025-12,-28.05,淳紳,-0.57,0.0,⚪ 數據不足,59.04%,42.64,4529.TWO,64.78,🏰 高護城河,-1090.16%,2025,4.5300002098,-0.74,-22.14,-22.27
50.27,2025-12,-24.750000000000004,鈺鎧,-0.91,0.0,⚪ 數據不足,N/A,90.52,5228.TWO,64.66999999999999,🚀 利潤擴張,N/A,2025,33.2999992371,-0.2,25.85,18.69
11.63,2025-12,29.4,友霖,0.52,13.010204081632653,✅ 穩健價值,60.10%,79.17,4166.TWO,64.65,🏰 高護城河,23.50%,2025,25.5,0.9,14.52,6.08
52.25,2025-12,85.8,尖點,1.69,82.43006993006993,⚠️ 追價風險,N/A,88.97,8021.TW,64.43,🚀 利潤擴張,N/A,2025,471.5,2.75,24.54,18.57
66.78,2025-12,-122.25,柏承,-1.99,0.0,⚪ 數據不足,N/A,42.24,6141.TW,63.85,🧐 疑業外收益,N/A,2025,30.3500003815,-4.65,-21.61,-25.86
133.33,2025-12,169.04999999999998,宏致,3.51,6.903283323141083,💎 強力關注,26.65%,74.89,3605.TW,63.75,🚀 利潤擴張,5.06%,2025,77.8000030518,4.35,11.14,15.04
6.93,2025-12,60.15,新門,1.08,34.16458852867831,⚠️ 追價風險,N/A,69.12,5432.TWO,63.02,🚀 利潤擴張,N/A,2025,137.0,2.3,6.1,-4.49
17.59,2025-12,73.49999999999999,偉詮電,1.45,15.612244897959185,✅ 穩健價值,30.84%,78.06,2436.TW,62.74,🚀 利潤擴張,3.76%,2025,76.5,3.02,15.32,17.04
73.33,2025-12,13.05,佳大,0.25,18.735631307011495,⚪ 中性觀察,14.21%,84.21,2033.TW,62.559999999999995,🚀 利潤擴張,5.22%,2025,16.2999992371,0.35,21.65,24.94
59.05,2025-12,-67.8,勝悅-KY,-0.95,0.0,⚪ 數據不足,-118.96%,50.57,1340.TW,62.519999999999996,🧐 疑業外收益,-391.42%,2025,6.0500001907,-2.61,-11.95,-7.48
279.9,2025-12,1083.15,精測,21.73,53.316715136407694,⚠️ 追價風險,N/A,95.56,6510.TWO,62.230000000000004,🚀 利潤擴張,N/A,2025,3850.0,30.41,33.33,55.92
-130.19,2025-12,-4.049999999999999,東捷,-0.16,0.0,⚪ 數據不足,N/A,72.15,8064.TWO,61.900000000000006,🔄 轉虧為盈,N/A,2025,76.5999984741,1.36,10.25,-10.02
91.16,2025-12,289.05,柏文,5.69,7.4727555786196165,💎 強力關注,N/A,79.87,8462.TW,61.470000000000006,🚀 利潤擴張,N/A,2025,144.0,8.49,18.4,17.64
44.7,2025-12,-36.449999999999996,力麗店,-0.73,0.0,⚪ 數據不足,N/A,35.29,5364.TWO,61.36,🧐 疑業外收益,N/A,2025,10.25,-0.77,-26.07,-12.89
300.0,2025-12,37.5,倍微,0.88,11.41999969484,💎 強力關注,N/A,66.15,6270.TWO,61.290000000000006,🚀 利潤擴張,N/A,2025,28.5499992371,1.08,4.86,6.53
-42.86,2025-12,-1.3010426069826053e-16,宏齊,0.04,0.0,⚪ 數據不足,N/A,66.67,6168.TW,61.07,🚀 利潤擴張,N/A,2025,25.7000007629,0.05,5.6,5.91
53.96,2025-12,0.0,霈方,4.08,0.0,⚪ 數據不足,N/A,66.34,6574.TWO,59.830000000000005,🚀 利潤擴張,N/A,2025,0.0,6.82,6.51,5.78
-136.36,2025-12,-10.35,太空梭,-0.26,0.0,⚪ 數據不足,4.12%,46.51,2440.TW,58.94,🧐 疑業外收益,0.66%,2025,15.8500003815,-0.23,-12.43,-9.7
53.52,2025-12,-16.8,無敵,-0.33,0.0,⚪ 數據不足,N/A,60.23,8201.TW,58.809999999999995,🚀 利潤擴張,N/A,2025,13.5,-0.35,1.42,-7.02
11.92,2025-12,-62.699999999999996,兆赫,-1.33,0.0,⚪ 數據不足,15.28%,57.52,2485.TW,57.57,🧐 疑業外收益,2.18%,2025,63.9000015259,-0.96,-0.05,-24.95
-14.61,2025-12,-52.8,勝昱,-1.02,0.0,⚪ 數據不足,5.19%,47.45,4304.TWO,57.160000000000004,🧐 疑業外收益,-15.57%,2025,29.6000003815,-1.16,-9.71,-6.96
85.95,2025-12,384.9,卜蜂,7.94,5.4559625876851126,💎 強力關注,20.24%,58.63,1215.TW,56.93,🚀 利潤擴張,12.03%,2025,140.0,10.39,1.7,1.07
-68.06,2025-12,16.5,聯德,0.23,19.318181818181817,⚪ 中性觀察,23.48%,-32.0,3308.TW,56.36,🌑 雙重衰退,-362.94%,2025,21.25,0.68,-88.36,-92.54
42.52,2025-12,162.3,南俊國際,3.11,68.20702402957485,⚠️ 追價風險,N/A,82.47,6584.TWO,56.05,🚀 利潤擴張,N/A,2025,738.0,5.59,26.42,23.53
-30.0,2025-12,38.25,福邦證,0.7,5.745097889607844,💎 強力關注,N/A,54.95,6026.TWO,55.6,🧐 疑業外收益,N/A,2025,14.6499996185,1.72,-0.65,-23.52
55.68,2025-12,61.949999999999996,錩新,1.37,6.694915161864407,💎 強力關注,25.38%,58.77,2415.TW,55.370000000000005,🚀 利潤擴張,12.75%,2025,27.6499996185,1.81,3.4,-1.03
78.57,2025-12,-11.25,唐鋒,-0.06,0.0,⚪ 數據不足,4.92%,78.72,4609.TWO,55.01,🚀 利潤擴張,-68.47%,2025,4.5500001907,-0.1,23.71,22.29
500.0,2025-12,4.3500000000000005,永純,0.12,61.37930771413792,⚠️ 追價風險,14.61%,50.0,4711.TWO,54.5,🧐 疑業外收益,2.47%,2025,17.7999992371,0.15,-4.5,-6.49
44.21,2025-12,64.05000000000001,立積,1.37,28.805620608899293,⚠️ 追價風險,N/A,56.47,4968.TW,54.23,🚀 利潤擴張,N/A,2025,123.0,2.66,2.24,1.01
63.82,2025-12,-33.6,聯成,-0.56,0.0,⚪ 數據不足,1.59%,32.76,1313.TW,52.61,🧐 疑業外收益,-3.51%,2025,11.6499996185,-1.17,-19.85,-20.09
21.43,2025-12,-10.200000000000001,沈氏,-0.11,0.0,⚪ 數據不足,N/A,52.17,8921.TWO,52.190000000000005,🧐 疑業外收益,N/A,2025,17.7000007629,-0.11,-0.02,0.3
-144.44,2025-12,-31.8,圓剛,-0.8,0.0,⚪ 數據不足,56.31%,54.55,2417.TW,51.86,🏰 高護城河,8.42%,2025,41.0999984741,-0.19,2.69,-1.52
54.21,2025-12,74.55000000000001,寶齡富錦,1.65,12.977867203219315,✅ 穩健價值,52.35%,53.1,1760.TW,51.440000000000005,🏰 高護城河,13.25%,2025,64.5,2.22,1.66,0.67
46.67,2025-12,44.1,達輝-KY,0.88,6.25850327159864,💎 強力關注,N/A,54.05,5276.TWO,50.919999999999995,🚀 利潤擴張,N/A,2025,18.3999996185,1.14,3.13,10.12
60.71,2025-12,-27.450000000000003,三貝德,-0.46,0.0,⚪ 數據不足,N/A,55.83,8489.TWO,50.8,🚀 利潤擴張,N/A,2025,28.5,-0.76,5.03,-3.97
-5.56,2025-12,-7.95,秋雨,-0.19,0.0,⚪ 數據不足,N/A,50.0,9929.TW,50.73,🧐 疑業外收益,N/A,2025,11.8999996185,-0.07,-0.73,-3.83
47.37,2025-12,-28.349999999999994,艾姆勒,-0.6,0.0,⚪ 數據不足,14.37%,64.65,2241.TW,50.63000000000001,🚀 利潤擴張,-1.87%,2025,33.5999984741,-0.7,14.02,-2.54
40.91,2025-12,97.05000000000001,台汽電,1.86,7.017001781437403,💎 強力關注,N/A,32.43,8926.TW,49.08,🧐 疑業外收益,N/A,2025,45.4000015259,2.45,-16.65,-13.81
36.7,2025-12,-40.49999999999999,聯穎,-0.69,0.0,⚪ 數據不足,15.39%,51.74,3550.TW,48.510000000000005,🚀 利潤擴張,-3.96%,2025,19.2999992371,-1.18,3.23,6.33
-50.61,2025-12,112.8,至上,1.62,11.143617427101065,💎 強力關注,N/A,43.32,8112.TW,47.74,🧐 疑業外收益,N/A,2025,83.8000030518,5.02,-4.42,-16.18
48.28,2025-12,-21.750000000000004,九暘,-0.45,0.0,⚪ 數據不足,N/A,49.15,8040.TWO,46.5,🚀 利潤擴張,N/A,2025,64.9000015259,-0.6,2.65,7.0
26.09,2025-12,-21.299999999999997,富榮綱,-0.41,0.0,⚪ 數據不足,100.00%,57.53,3115.TWO,45.28,🏰 高護城河,-377.43%,2025,10.3000001907,-0.44,12.25,84.76
84.06,2025-12,-9.6,巨鎧精密-創,-0.11,0.0,⚪ 數據不足,-21.68%,20.75,2254.TW,45.260000000000005,🧐 疑業外收益,-98.59%,2025,80.9000015259,-0.84,-24.51,-11.14
65.0,2025-12,55.349999999999994,晟田,0.99,12.913279546314365,✅ 穩健價值,25.49%,61.11,4541.TWO,45.05,🚀 利潤擴張,17.54%,2025,47.6500015259,2.03,16.06,14.71
70.73,2025-12,-1.9500000000000017,喬鼎,-0.24,0.0,⚪ 數據不足,29.42%,46.34,3057.TW,44.480000000000004,🚀 利潤擴張,-21.05%,2025,18.8500003815,-0.88,1.86,-0.45
33.33,2025-12,-9.9,宏遠,-0.27,0.0,⚪ 數據不足,16.50%,35.0,1460.TW,44.38,🧐 疑業外收益,1.12%,2025,6.7300000191,-0.27,-9.38,-5.8
64.81,2025-12,38.70000000000001,亞航,0.89,19.883720634534882,⚪ 中性觀察,8.38%,49.25,2630.TW,44.36,🚀 利潤擴張,2.16%,2025,51.2999992371,1.0,4.89,4.46
-12.0,2025-12,-15.3,得利影,-0.28,0.0,⚪ 數據不足,N/A,36.84,6144.TWO,44.080000000000005,🧐 疑業外收益,N/A,2025,15.6499996185,-0.36,-7.24,-11.26
33.18,2025-12,874.6500000000001,亞翔,17.33,12.210598525124334,✅ 穩健價值,N/A,63.03,6139.TW,43.99,🚀 利潤擴張,N/A,2025,712.0,30.51,19.04,-5.05
65.89,2025-12,-30.6,彩晶,-0.46,0.0,⚪ 數據不足,N/A,58.56,6116.TW,43.78,🚀 利潤擴張,N/A,2025,8.4399995804,-0.75,14.78,22.03
34.87,2025-12,113.85,羅麗芬-KY,2.63,5.467720685111989,💎 強力關注,N/A,42.35,6666.TW,43.550000000000004,🧐 疑業外收益,N/A,2025,41.5,2.42,-1.2,-3.85
43.83,2025-12,-64.95,柏騰,-0.93,0.0,⚪ 數據不足,-2.30%,33.33,3518.TW,42.96,🧐 疑業外收益,-60.61%,2025,30.6000003815,-1.56,-9.63,-8.43
9.76,2025-12,-13.2,劍湖山,-0.37,0.0,⚪ 數據不足,N/A,50.0,5701.TWO,42.67,🚀 利潤擴張,N/A,2025,3.5,-0.26,7.33,2.46
35.9,2025-12,235.05,金益鼎,5.11,5.405232734409699,💎 強力關注,N/A,36.36,8390.TWO,42.46,🧐 疑業外收益,N/A,2025,84.6999969482,6.6,-6.1,-8.18
45.16,2025-12,0.0,光鼎,-0.17,0.0,⚪ 數據不足,N/A,38.64,6226.TW,42.35,🧐 疑業外收益,N/A,2025,0.0,-0.28,-3.71,-0.95
-53.62,2025-12,37.199999999999996,宜進,0.44,5.907257910685486,💎 強力關注,6.94%,29.85,1457.TW,42.0,🧐 疑業外收益,33.56%,2025,14.6499996185,1.18,-12.15,-8.45
61.19,2025-12,113.55,強信-KY,2.16,4.537648411373844,💎 強力關注,33.75%,48.04,4560.TW,41.12,🚀 利潤擴張,16.61%,2025,34.3499984741,3.02,6.92,8.82
26.67,2025-12,-30.15,精金,-0.66,0.0,⚪ 數據不足,-12.51%,41.28,3049.TW,40.06,🚀 利潤擴張,-21.51%,2025,12.3999996185,-0.64,1.22,-1.71
130.48,2025-12,159.29999999999998,隆大,4.31,3.112052658860641,💎 強力關注,N/A,27.18,5519.TW,39.97,🧐 疑業外收益,N/A,2025,33.0499992371,4.96,-12.79,22.52
50.0,2025-12,86.69999999999999,春源,1.74,4.25605542932526,💎 強力關注,10.75%,40.61,2010.TW,39.88,🚀 利潤擴張,7.04%,2025,24.6000003815,2.32,0.73,3.17
91.67,2025-12,71.4,潤泰材,1.84,4.705882272794117,💎 強力關注,N/A,48.0,8463.TW,39.69,🚀 利潤擴張,N/A,2025,22.3999996185,1.85,8.31,11.83
-75.81,2025-12,0.0,富田-創,0.67,0.0,⚪ 數據不足,30.54%,-1.45,4590.TW,39.66,🌑 雙重衰退,-0.34%,2025,75.3000030518,2.72,-41.11,-44.8
-61.36,2025-12,15.3,正隆,0.17,17.745098413235294,⚪ 中性觀察,20.98%,34.55,1904.TW,39.4,🧐 疑業外收益,7.12%,2025,18.1000003815,0.74,-4.85,-5.08
145.74,2025-12,245.55,創惟,4.65,5.986560781918143,💎 強力關注,N/A,66.87,6104.TWO,39.27,🚀 利潤擴張,N/A,2025,98.0,5.62,27.6,37.32
69.49,2025-12,111.75,增你強,2.0,8.201342077060403,💎 強力關注,7.68%,52.91,3028.TW,39.15,🚀 利潤擴張,3.25%,2025,61.0999984741,3.15,13.76,8.99
52.5,2025-12,792.9,台達電,16.47,37.457434733257664,⚠️ 追價風險,34.59%,70.65,2308.TW,38.89,🚀 利潤擴張,16.35%,2025,1980.0,23.14,31.76,28.12
42.19,2025-12,163.95,乙盛-KY,3.37,11.299176578225069,💎 強力關注,N/A,30.95,5243.TW,38.69,🧐 疑業外收益,N/A,2025,123.5,4.4,-7.74,-2.65
-53.85,2025-12,14.999999999999996,金山電,0.24,58.90000152590002,⚠️ 追價風險,N/A,48.33,8042.TWO,38.54,🚀 利潤擴張,N/A,2025,58.9000015259,0.89,9.79,8.7
92.37,2025-12,0.0,萊德光電-KY,4.58,0.0,⚪ 數據不足,N/A,62.99,7717.TWO,38.53,🚀 利潤擴張,N/A,2025,796.0,6.13,24.46,29.16
55.56,2025-12,54.900000000000006,統一實,1.12,4.849726775956284,💎 強力關注,N/A,40.21,9907.TW,38.47,🚀 利潤擴張,N/A,2025,17.75,1.36,1.74,7.48
-83.78,2025-12,40.05,尚凡*,0.72,8.74531849494382,💎 強力關注,N/A,56.72,5278.TWO,38.44,🚀 利潤擴張,N/A,2025,23.3500003815,1.05,18.28,23.06
69.94,2025-12,136.95,廣明,2.77,9.320919876681272,💎 強力關注,N/A,54.94,6188.TWO,37.099999999999994,🚀 利潤擴張,N/A,2025,85.0999984741,3.61,17.84,20.72
59.18,2025-12,39.15,建榮,0.78,41.76245210727969,⚠️ 追價風險,N/A,52.56,5340.TWO,36.900000000000006,🚀 利潤擴張,N/A,2025,109.0,1.19,15.66,16.6
20.98,2025-12,92.69999999999999,泓格,1.73,13.47896489511327,✅ 穩健價值,53.43%,46.3,3577.TWO,36.86,🏰 高護城河,14.28%,2025,83.3000030518,2.37,9.44,7.11
-64.1,2025-12,-31.200000000000003,晟楠,-0.64,0.0,⚪ 數據不足,24.23%,-25.0,3631.TWO,36.43,🌑 雙重衰退,-460.25%,2025,39.9000015259,-0.7,-61.43,-14.57
16.36,2025-12,-22.35,新零售,-0.46,0.0,⚪ 數據不足,73.88%,41.67,3085.TWO,36.09,🏰 高護城河,-74.64%,2025,11.4499998093,-0.56,5.58,3.93
180.65,2025-12,138.45000000000002,眾達-KY,3.53,24.431202600216682,⚠️ 追價風險,N/A,34.45,4977.TW,35.99,🧐 疑業外收益,N/A,2025,225.5,4.48,-1.54,17.84
25.33,2025-12,193.35000000000002,洛��,2.87,3.262218715058185,💎 強力關注,N/A,37.27,8077.TWO,35.86000000000001,🚀 利潤擴張,N/A,2025,42.0499992371,6.04,1.41,0.34
-113.16,2025-12,1.7999999999999983,南亞,-0.05,709.999974568334,⚠️ 追價風險,9.25%,35.71,1303.TW,35.59,🔄 轉虧為盈,2.06%,2025,85.1999969482,0.57,0.12,2.08
21.38,2025-12,98.1,均豪,1.97,16.972477064220183,⚪ 中性觀察,N/A,40.56,5443.TWO,35.260000000000005,🚀 利潤擴張,N/A,2025,111.0,2.59,5.3,16.83
253.27,2025-12,346.49999999999994,新潤,7.56,1.7857142857142858,💎 強力關注,N/A,38.72,6186.TWO,35.0,🚀 利潤擴張,N/A,2025,41.25,7.81,3.72,97.22
-13.95,2025-12,-47.1,亞元,-0.98,0.0,⚪ 數據不足,N/A,43.03,6109.TWO,34.57,🚀 利潤擴張,N/A,2025,11.3000001907,-0.94,8.46,0.2
-21.01,2025-12,100.94999999999999,宏捷科,2.03,20.133729569093614,⚪ 中性觀察,N/A,26.79,8086.TWO,34.4,🧐 疑業外收益,N/A,2025,135.5,3.36,-7.61,-22.52
-3300.0,2025-12,-11.099999999999996,興采,-0.65,0.0,⚪ 數據不足,22.41%,46.48,4433.TWO,34.39,🔄 轉虧為盈,9.68%,2025,20.2999992371,1.06,12.09,5.85
113.86,2025-12,1624.2,奇鋐,32.25,24.750646472109345,⚠️ 追價風險,26.39%,128.84,3017.TW,34.25,🚀 利潤擴張,20.96%,2025,2680.0,49.17,94.59,80.63
25.0,2025-12,-11.25,懷特,-0.21,0.0,⚪ 數據不足,18.27%,21.62,4108.TW,33.980000000000004,🧐 疑業外收益,-127.15%,2025,12.3999996185,-0.29,-12.36,-12.96
1.28,2025-12,40.64999999999999,中櫃,0.85,8.376384045350555,💎 強力關注,16.43%,35.9,2613.TW,33.41,🚀 利潤擴張,9.95%,2025,22.7000007629,1.14,2.49,2.72
-12.5,2025-12,11.55,昱捷,0.28,28.636362645584416,⚠️ 追價風險,12.15%,-9.38,3232.TWO,33.059999999999995,🌑 雙重衰退,-5.24%,2025,22.0499992371,0.29,-42.44,-42.87
72.73,2025-12,124.95,正淩,2.68,19.20768307322929,⚪ 中性觀察,N/A,62.03,8147.TWO,32.44,🚀 利潤擴張,N/A,2025,160.0,3.08,29.59,29.97
