股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
2230.TWO     泰茂             34.1         17          0.0            0.0        0           22 📉 建議賣出              
2231.TW      為升             80.8         10        54.55           2.18        2           16 📉 建議賣出              
2233.TW      宇隆            231.5          4         50.0          12.99        5          196 📉 建議賣出              
2235.TWO     謚源             34.9         10         60.0          -0.84        3            0 📈 持有 → 繼續持有         
2236.TW      百達-KY         108.0         20        14.29          -3.47        4         -126 📉 建議賣出              
2237.TWO     華德動能           30.8          3         50.0          -1.07        7            0 📉 建議賣出              
2239.TW      英利-KY         23.35         13          0.0            0.0        0           35 📉 建議賣出              
2241.TW      艾姆勒            31.5         19          0.0          -1.68        1         -191 📈 持有 → 繼續持有         
2243.TW      宏旭-KY          19.7          3        52.17          57.26        7          141 📈 持有 → 繼續持有         
2248.TW      華勝-KY         49.75          6        41.18           2.29        3            6 📉 建議賣出              
2250.TW      IKKA-KY        64.8          7        33.33           0.62        3          -38 📉 建議賣出              
2252.TWO     為昇科            18.6          6        33.33          16.64        4            0 📈 持有 → 繼續持有         
2254.TW      巨鎧精密-創         69.2         20        63.16           13.4        2          -16 📈 持有 → 繼續持有         
2258.TW      鴻華先進-創         30.7          6         30.0           0.27        3          -98 📉 建議賣出              
2301.TW      光寶科           160.5         17        57.14          -9.19        3         2627 📉 建議賣出              
2302.TW      麗正            19.15          5         55.0           5.25        4          503 📈 持有 → 繼續持有         
2303.TW      聯電             58.7          3        57.69           31.1        6       -23071 📉 建議賣出              
