eps,prev_year,om,status,symbol,date,expansion,gm,advice,prev_rev_yoy,prev_eps_yoy,est_price,rev_yoy,prev_eps,name,pe,eps_yoy,price
0.28,2025,32.72%,🏰 高護城河,2897.TW,2026-03,2.030000000000001,91.47%,✅ 穩健價值,-2.09,-35.48,26.1,36.86,0.61,王道銀行,6.14942517775862,38.89,10.6999998093
-0.26,2025,N/A,🚀 利潤擴張,4190.TW,2026-03,0.9399999999999977,N/A,⚪ 數據不足,1.27,67.52,-73.20000000000002,42.24,-1.59,佐登-KY,0.0,43.18,25.7999992371
1.71,2025,N/A,🚀 利潤擴張,4951.TWO,2026-03,0.6000000000000014,N/A,✅ 穩健價值,4.88,40.71,210.45,35.11,5.98,精拓科,5.659301605552388,35.71,79.4000015259
0.35,2025,35.36%,🏰 高護城河,2838.TW,2026-03,0.5700000000000003,94.34%,✅ 穩健價值,4.5,8.94,45.6,17.29,1.29,聯邦銀,6.7598681700986845,17.86,20.5499992371
11.18,2025,59.33%,🏰 高護城河,3293.TWO,2026-03,0.28999999999999915,97.58%,✅ 穩健價值,19.01,19.82,1433.8500000000001,19.67,38.51,鈊象,7.406632492938591,19.96,708.0
0.7,2025,N/A,🌑 雙重衰退,7760.TW,2026-03,-0.07999999999999985,N/A,⚪ 數據不足,-1.96,-68.78,0.0,-1.33,0.68,享溫馨,0.0,-1.41,33.2000007629
0.7,2025,N/A,🌑 雙重衰退,7760.TWO,2026-03,-0.07999999999999985,N/A,⚪ 數據不足,-1.96,-68.78,0.0,-1.33,0.68,未知,0.0,-1.41,0.0
0.6,2025,N/A,⚠️ 獲利稀釋,6906.TW,2026-03,-0.3099999999999987,N/A,❌ 暫避觀望,-11.58,-48.45,49.2,16.31,1.87,現觀科,23.140244367652436,16.0,75.9000015259
-0.72,2025,N/A,🌑 雙重衰退,6535.TWO,2026-03,-0.9000000000000004,N/A,⚪ 數據不足,-8.49,19.44,-90.0,-13.62,-2.05,順藥,0.0,-14.52,82.1999969482
0.57,2025,35.12%,🏰 高護城河,2892.TW,2026-03,-1.0600000000000005,78.99%,⚪ 中性觀察,7.59,3.31,73.8,12.82,1.87,第一金,7.367886178861789,11.76,36.25
-0.42,2025,N/A,⚠️ 獲利稀釋,6901.TW,2026-03,-1.1400000000000006,N/A,⚪ 數據不足,51.85,53.38,-65.25,38.45,-1.38,鑽石投資,0.0,37.31,15.25
0.36,2025,N/A,⚠️ 獲利稀釋,5880.TW,2026-03,-1.7799999999999994,N/A,⚪ 中性觀察,13.01,7.94,51.0,14.28,1.36,合庫金,7.735293893264706,12.5,26.2999992371
0.44,2025,38.59%,🏰 高護城河,2801.TW,2026-03,-1.8699999999999974,88.90%,⚪ 中性觀察,8.35,13.53,58.949999999999996,20.79,1.51,彰銀,6.539440397684479,18.92,25.7000007629
1.05,2025,N/A,⚠️ 獲利稀釋,5876.TW,2026-03,-1.9099999999999984,N/A,⚪ 中性觀察,3.7,10.11,124.19999999999999,11.29,3.06,上海商銀,5.477052955809179,9.38,45.3499984741
0.79,2025,N/A,⚠️ 獲利稀釋,7820.TWO,2026-03,-2.0799999999999983,N/A,⚪ 數據不足,58.62,4.79,0.0,63.3,1.76,立盈,0.0,61.22,119.5
0.35,2025,41.10%,🏰 高護城河,2834.TW,2026-03,-3.9000000000000004,97.54%,⚪ 中性觀察,2.85,2.44,49.2,13.27,1.26,臺企銀,5.259146341463414,9.37,17.25
0.15,2025,N/A,⚠️ 獲利稀釋,2536.TW,2026-03,-4.2900000000000205,N/A,⚪ 中性觀察,327.05,422.95,84.75,404.29,3.19,宏普,3.6017699790265483,400.0,20.3500003815
-0.33,2025,-51.18%,🏰 高護城河,2726.TWO,2026-03,-5.049999999999997,54.90%,⚪ 數據不足,0.59,-174.64,-105.6,56.57,-3.55,雅茗-KY,0.0,51.52,8.25
1.98,2025,N/A,⚠️ 獲利稀釋,6415.TW,2026-03,-5.090000000000003,N/A,❌ 暫避觀望,1.94,8.14,228.75000000000003,120.31,6.4,矽力*-KY,27.934426229508194,115.22,426.0
0.62,2025,40.48%,🏰 高護城河,2884.TW,2026-03,-6.640000000000001,91.14%,⚪ 中性觀察,20.44,30.06,81.0,19.37,2.12,玉山金,7.499999999999999,12.73,40.5
-0.09,2025,-9.23%,🏰 高護城河,4171.TWO,2026-03,-6.729999999999997,73.67%,⚪ 數據不足,12.71,8.21,-79.95,56.73,-1.93,瑞基,0.0,50.0,16.8999996185
1.18,2025,31.38%,🏰 高護城河,2891.TW,2026-03,-7.1,70.98%,⚪ 中性觀察,29.29,11.73,151.5,22.25,4.08,中信金,6.594059254861387,15.15,66.5999984741
2.4,2025,22.46%,🌑 雙重衰退,2881.TW,2026-03,-9.66,42.21%,⚪ 中性觀察,9.74,-21.56,307.35,-10.41,8.37,富邦金,7.003416300634455,-20.07,143.5
0.23,2025,42.63%,🏰 高護城河,4911.TWO,2026-03,-10.07,85.36%,⚪ 中性觀察,24.13,26.01,80.39999999999999,-52.83,2.18,德英,5.587686709496269,-62.9,29.9500007629
-0.11,2025,10.37%,🌑 雙重衰退,2528.TW,2026-03,-10.710000000000008,15.63%,⚪ 中性觀察,130.3,12.42,130.95000000000002,-98.55,3.65,皇普,2.2623138602520045,-109.26,19.75
4.15,2025,N/A,⚠️ 獲利稀釋,6534.TW,2026-03,-10.719999999999999,N/A,⚪ 中性觀察,11.21,-2.59,255.0,17.4,4.51,正瀚-創,5.382352941176471,6.68,91.5
0.2,2025,N/A,🔄 轉虧為盈,6958.TW,2026-03,-11.030000000000001,N/A,⚪ 數據不足,-7.09,-280.56,-70.65,174.36,-2.38,日盛台駿,0.0,163.33,17.1000003815
0.4,2025,51.96%,🏰 高護城河,2812.TW,2026-03,-11.209999999999999,93.02%,⚪ 中性觀察,6.96,0.0,57.300000000000004,13.77,1.53,台中銀,5.078533931544502,2.56,19.3999996185
0.2,2025,N/A,🔄 轉虧為盈,6598.TW,2026-03,-11.850000000000023,N/A,⚪ 數據不足,38.52,22.83,-61.349999999999994,168.99,-1.96,ABC-KY,0.0,157.14,27.8999996185
0.84,2025,-3.65%,⚠️ 獲利稀釋,3141.TWO,2026-03,-12.140000000000015,38.56%,❌ 暫避觀望,7.08,-54.31,16.65,149.28,0.54,晶宏,89.63963963963965,137.14,99.5
-0.05,2025,-2853.40%,🏰 高護城河,1453.TW,2026-03,-13.820000000000007,912.85%,⚪ 數據不足,7.27,100.0,-1.05,72.15,0.04,大將,0.0,58.33,11.0500001907
2.15,2025,30.59%,🏰 高護城河,2882.TW,2026-03,-13.85,62.29%,⚪ 中性觀察,-2.04,-2.94,254.09999999999997,12.33,7.06,國泰金,6.434474616292799,-1.52,109.0
0.76,2025,37.14%,🏰 高護城河,2890.TW,2026-03,-14.090000000000003,91.41%,⚪ 中性觀察,15.47,4.57,79.35,47.42,1.97,永豐金,7.967864182589793,33.33,42.1500015259
-5.06,2025,-5.22%,⚠️ 獲利稀釋,1589.TW,2025-09,-15.41,7.87%,⚪ 數據不足,18.73,65.91,-222.15,16.77,-2.71,永冠-KY,0.0,1.36,5.5399999619
0.25,2025,38.22%,🏰 高護城河,2845.TW,2026-03,-15.84,102.49%,⚪ 中性觀察,0.06,-14.85,34.800000000000004,11.99,0.93,遠東銀,5.6034482758620685,-3.85,13.0
-1.01,2025,N/A,📉 獲利侵蝕,5907.TW,2026-03,-15.91,N/A,⚪ 數據不足,-14.95,-73.66,-159.0,8.46,-4.55,大洋-KY,0.0,-7.45,4.9600000381
0.48,2025,65.42%,🏰 高護城河,2820.TW,2026-03,-16.08,87.03%,⚪ 中性觀察,33.06,31.37,53.849999999999994,76.08,1.34,華票,4.665738161559889,60.0,16.75
1.34,2025,N/A,⚠️ 獲利稀釋,5203.TW,2026-03,-16.12,N/A,⚪ 中性觀察,18.91,-9.05,126.89999999999999,20.0,3.63,訊連,6.973995271867613,3.88,59.0
0.6,2025,13.25%,🏰 高護城河,1760.TW,2026-03,-16.340000000000003,52.35%,⚪ 中性觀察,1.66,53.1,78.60000000000001,98.16,2.22,寶齡富錦,10.916030679942747,81.82,57.2000007629
0.43,2025,9.16%,⚠️ 獲利稀釋,1597.TW,2026-03,-17.090000000000003,38.83%,❌ 暫避觀望,9.81,-15.24,30.150000000000002,197.09,0.91,直得,73.88059701492537,180.0,148.5
0.13,2025,-95.04%,🌑 雙重衰退,3708.TW,2026-03,-18.21,24.80%,⚪ 中性觀察,-30.75,1276.65,545.4000000000001,-54.13,35.57,上緯投控,2.7777777777777772,-72.34,101.0
0.04,2025,N/A,⚠️ 獲利稀釋,6542.TWO,2026-03,-21.590000000000003,N/A,⚪ 數據不足,10.22,-99.01,-8.100000000000001,54.92,0.02,隆中,0.0,33.33,43.6500015259
0.29,2025,51.79%,🏰 高護城河,2910.TW,2026-03,-21.689999999999998,87.61%,⚪ 中性觀察,-14.47,8.85,42.45,18.36,1.23,統領,8.515901194876324,-3.33,24.1000003815
0.46,2025,N/A,⚠️ 獲利稀釋,4106.TW,2026-03,-22.47,N/A,⚪ 中性觀察,0.74,5.26,45.45,122.47,1.2,雃博,8.085808580858085,100.0,24.5
1.97,2025,N/A,⚠️ 獲利稀釋,4971.TWO,2026-03,-22.839999999999975,N/A,❌ 暫避觀望,50.49,146.97,45.6,254.17,1.65,IET-KY,220.06578947368422,231.33,669.0
1.69,2025,N/A,🌑 雙重衰退,3485.TWO,2026-03,-23.32,N/A,⚪ 數據不足,-10.06,-17.37,0.0,-6.85,5.9,敘豐,0.0,-30.17,217.0
5.79,2025,N/A,⚠️ 獲利稀釋,6446.TW,2026-03,-23.950000000000003,N/A,❌ 暫避觀望,60.61,53.11,530.85,76.92,13.64,藥華藥,36.87482339643967,52.97,1305.0
1.39,2025,N/A,⚠️ 獲利稀釋,6712.TWO,2026-03,-25.2,N/A,⚪ 中性觀察,8.96,7.69,177.14999999999998,49.97,4.88,長聖,13.33615580016935,24.77,157.5
0.56,2025,N/A,⚠️ 獲利稀釋,6856.TWO,2026-03,-26.030000000000005,N/A,⚪ 中性觀察,19.24,-36.41,83.55000000000001,47.77,2.62,鑫傳,7.639138103608618,21.74,42.5499992371
0.16,2025,N/A,⚠️ 獲利稀釋,8076.TWO,2026-03,-26.439999999999998,N/A,❌ 暫避觀望,-11.54,-90.28,9.750000000000002,326.44,0.14,伍豐,34.38461597153845,300.0,22.3500003815
0.23,2025,34.02%,🌑 雙重衰退,1442.TW,2026-03,-27.14,49.04%,⚪ 中性觀察,-62.17,-57.74,116.85,-55.17,3.03,名軒,3.7997433095635427,-82.31,29.6000003815
-0.78,2025,N/A,🌑 雙重衰退,7803.TW,2026-03,-27.559999999999995,N/A,⚪ 數據不足,91.93,-67.15,0.0,-6.92,-2.29,雲象科技-創,0.0,-34.48,0.0
-0.78,2025,N/A,🌑 雙重衰退,7803.TWO,2026-03,-27.559999999999995,N/A,⚪ 數據不足,91.93,-67.15,0.0,-6.92,-2.29,未知,0.0,-34.48,0.0
0.19,2025,10.47%,🔄 轉虧為盈,2702.TW,2026-03,-28.31,89.24%,⚪ 數據不足,-2.27,-234.62,-24.3,18.79,-0.35,華園,0.0,-9.52,12.6999998093
4.07,2025,41.97%,🏰 高護城河,4728.TWO,2026-03,-28.85,77.03%,⚪ 中性觀察,11.45,6.9,521.55,28.12,13.33,雙美,11.647972389991374,-0.73,405.0
1.05,2025,N/A,📉 獲利侵蝕,8942.TWO,2026-03,-28.87,N/A,⚪ 中性觀察,-20.5,-66.05,78.15,20.98,1.83,森鉅,8.061420345489443,-7.89,42.0
1.31,2025,7.94%,🔄 轉虧為盈,2723.TW,2026-03,-28.88,59.54%,⚪ 數據不足,-4.59,-175.3,-53.400000000000006,39.9,-2.47,美食-KY,0.0,11.02,83.5
0.76,2025,N/A,⚠️ 獲利稀釋,6592.TW,2026-03,-30.67,N/A,⚪ 中性觀察,-18.16,10.4,158.4,55.42,4.72,和潤企業,5.795454617698863,24.75,61.2000007629
1.17,2025,N/A,🔄 轉虧為盈,6693.TWO,2026-03,-31.44999999999999,N/A,⚪ 數據不足,29.21,-102.7,-26.700000000000003,542.16,-0.09,廣閎科,0.0,510.71,173.0
0.31,2025,3.21%,⚠️ 獲利稀釋,4741.TWO,2026-03,-34.69,33.55%,❌ 暫避觀望,-17.82,-85.43,7.35,244.69,0.29,泓瀚,85.91836423285714,210.0,42.0999984741
-0.08,2025,-1427.47%,🏰 高護城河,1435.TW,2026-03,-34.92,64.71%,⚪ 數據不足,-43.98,-51.85,-14.1,54.92,-0.41,中福,0.0,20.0,21.5
0.4,2025,N/A,🔄 轉虧為盈,3522.TWO,2026-03,-35.099999999999994,N/A,⚪ 數據不足,27.85,-17.7,-81.6,125.1,-2.66,御嵿,0.0,90.0,11.6999998093
0.01,2025,-1.56%,🌑 雙重衰退,3056.TW,2026-03,-36.16,21.31%,⚪ 中性觀察,-68.21,-82.6,55.05,-63.16,1.07,富華新,3.841961956811989,-99.32,14.1000003815
0.16,2025,7.13%,⚠️ 獲利稀釋,1529.TW,2026-03,-37.59000000000003,16.87%,⚪ 中性觀察,32.89,876.92,45.3,470.92,1.01,樂事綠能,5.562913654668875,433.33,16.7999992371
-0.01,2025,N/A,🌑 雙重衰退,1463.TW,2026-03,-37.72999999999999,N/A,❌ 暫避觀望,23.84,-95.82,16.650000000000002,-64.4,0.13,強盛新,15.630630974324323,-102.13,17.3500003815
1.1,2025,N/A,⚠️ 獲利稀釋,6870.TWO,2026-03,-37.95,N/A,❌ 暫避觀望,20.33,40.48,210.89999999999998,104.62,7.08,騰雲,20.768136557610244,66.67,292.0
0.28,2025,N/A,🌑 雙重衰退,6482.TWO,2026-03,-38.26,N/A,⚪ 中性觀察,-10.07,-34.28,80.1,-33.46,2.32,弘煜科,4.756554235674158,-71.72,25.3999996185
1.53,2025,N/A,⚠️ 獲利稀釋,7728.TWO,2026-03,-38.51,N/A,❌ 暫避觀望,-6.16,-45.05,142.5,94.63,4.92,光焱科技,70.21052631578948,56.12,667.0
1.33,2025,N/A,⚠️ 獲利稀釋,7842.TWO,2026-03,-39.09,N/A,⚪ 數據不足,123.22,112.83,0.0,86.87,4.01,天能綠電,0.0,47.78,98.9000015259
0.88,2025,N/A,🌑 雙重衰退,7818.TW,2026-03,-39.849999999999994,N/A,⚪ 數據不足,-4.14,-28.57,0.0,-12.84,5.65,溢泰實業,0.0,-52.69,60.5999984741
0.88,2025,N/A,🌑 雙重衰退,7818.TWO,2026-03,-39.849999999999994,N/A,⚪ 數據不足,-4.14,-28.57,0.0,-12.84,5.65,未知,0.0,-52.69,0.0
1.47,2025,14.28%,🏰 高護城河,3577.TWO,2026-03,-39.860000000000014,53.43%,❌ 暫避觀望,9.44,46.3,103.20000000000002,130.77,2.37,泓格,16.424418604651162,90.91,113.0
-0.08,2025,6.07%,🏰 高護城河,3288.TWO,2026-03,-39.879999999999995,71.52%,⚪ 數據不足,-10.15,-74.29,-25.049999999999997,123.55,-0.64,點晶,0.0,83.67,21.1000003815
1.76,2025,N/A,⚠️ 獲利稀釋,6024.TW,2026-03,-40.22,N/A,⚪ 中性觀察,9.98,-6.01,207.15,97.36,5.48,群益期,4.554670639094859,57.14,62.9000015259
-1.18,2025,N/A,⚠️ 獲利稀釋,6949.TW,2026-03,-40.43,N/A,⚪ 數據不足,60.07,44.38,-235.35000000000002,50.51,-7.23,沛爾生醫-創,0.0,10.08,1490.0
0.28,2025,N/A,🌑 雙重衰退,6423.TWO,2026-03,-40.510000000000005,N/A,❌ 暫避觀望,2.34,-39.36,27.450000000000003,-6.55,0.58,億而得,46.8305994252459,-47.06,85.6999969482
1.9,2025,N/A,📉 獲利侵蝕,6961.TWO,2026-03,-40.620000000000005,N/A,⚪ 數據不足,-8.56,16.53,0.0,0.49,4.23,旅天下,0.0,-40.13,50.2000007629
-0.17,2025,-1090.16%,🏰 高護城河,4529.TWO,2026-03,-40.9,59.04%,⚪ 數據不足,-22.14,42.64,-28.05,40.9,-0.74,淳紳,0.0,0.0,3.7999999523
36.58,2025,69.19%,🏰 高護城河,2059.TW,2026-03,-42.38999999999999,76.10%,❌ 暫避觀望,72.77,59.82,3584.3999999999996,81.21,103.23,川湖,58.022263140274525,38.82,13865.0
4.49,2025,N/A,⚠️ 獲利稀釋,6788.TWO,2026-03,-44.06000000000001,N/A,⚪ 中性觀察,19.97,31.09,626.85,77.29,17.36,華景電,8.805934434075137,33.23,368.0
1.3,2025,12.46%,⚠️ 獲利稀釋,2739.TW,2026-03,-44.18000000000001,44.04%,⚪ 中性觀察,2.72,-56.22,85.95,153.86,2.36,寒舍,6.605584375933682,109.68,37.8499984741
0.4,2025,N/A,🌑 雙重衰退,6212.TWO,2026-03,-44.419999999999995,N/A,⚪ 中性觀察,-55.31,-34.98,157.95000000000002,-37.96,3.96,理銘,2.939221345004748,-82.38,30.9500007629
4.93,2025,N/A,⚠️ 獲利稀釋,7822.TW,2026-03,-46.32000000000001,N/A,⚪ 數據不足,187.82,279.4,0.0,124.98,14.04,倍利科,0.0,78.66,930.0
2.48,2025,N/A,📉 獲利侵蝕,6028.TWO,2026-03,-46.75,N/A,⚪ 數據不足,5.26,-34.17,0.0,11.65,7.86,公勝保經,0.0,-35.1,96.9000015259
1.7,2025,N/A,📉 獲利侵蝕,6231.TWO,2026-03,-47.19,N/A,⚪ 中性觀察,4.64,-9.63,235.35,47.19,6.66,系微,13.766730401529637,0.0,216.0
3.26,2025,N/A,📉 獲利侵蝕,5871.TW,2026-03,-47.68,N/A,⚪ 中性觀察,-4.62,-13.92,431.25,47.02,11.24,中租-KY,3.9304347826086956,-0.66,113.0
1.3,2025,18.42%,🏰 高護城河,2423.TW,2026-03,-48.0,51.76%,⚪ 中性觀察,5.54,20.66,111.3,142.03,2.92,固緯,9.9999995887062,94.03,74.1999969482
0.21,2025,N/A,⚠️ 獲利稀釋,7721.TW,2026-03,-48.8,N/A,❌ 暫避觀望,-36.07,-82.84,22.050000000000004,88.8,0.55,微程式,41.70067975312925,40.0,61.2999992371
-0.09,2025,N/A,⚠️ 獲利稀釋,8277.TWO,2026-03,-48.970000000000006,N/A,⚪ 數據不足,-16.98,48.61,-14.85,67.15,-0.37,商丞,0.0,18.18,8.0
1.07,2025,-63.16%,🔄 轉虧為盈,3576.TW,2026-03,-49.61999999999989,-18.77%,⚪ 數據不足,-47.33,41.22,-10.5,1122.35,-0.77,聯合再生,0.0,1072.73,17.2999992371
0.35,2025,N/A,🌑 雙重衰退,7772.TWO,2026-03,-52.29,N/A,⚪ 數據不足,12.72,43.08,0.0,-19.71,1.86,耀穎,0.0,-72.0,90.5
1.88,2025,N/A,📉 獲利侵蝕,6523.TWO,2026-03,-54.99,N/A,⚪ 中性觀察,-5.92,-26.4,283.05,9.64,7.78,達爾膚,4.742978272390037,-45.35,89.5
1.09,2025,N/A,🌑 雙重衰退,7811.TWO,2026-03,-55.010000000000005,N/A,⚪ 數據不足,18.06,-10.5,0.0,-18.25,8.1,民盛,0.0,-73.26,72.6999969482
2.97,2025,N/A,⚠️ 獲利稀釋,5236.TWO,2026-03,-55.470000000000006,N/A,⚪ 數據不足,10.0,4.12,0.0,98.26,8.59,凌陽創新,0.0,42.79,0.0
0.26,2025,N/A,⚠️ 獲利稀釋,6841.TWO,2026-03,-55.730000000000004,N/A,❌ 暫避觀望,12.23,183.87,34.35,100.17,0.89,長佳智能,23.406112870786025,44.44,53.5999984741
0.0,2025,N/A,🌑 雙重衰退,6649.TWO,2026-03,-55.77,N/A,⚪ 中性觀察,128.22,3600.0,50.099999999999994,-44.23,1.4,台生材,10.59880285206587,-100.0,35.4000015259
0.39,2025,14.06%,🏰 高護城河,2903.TW,2026-03,-55.970000000000006,54.41%,⚪ 中性觀察,-2.68,-5.49,55.35000000000001,74.15,1.56,遠百,6.056910672493224,18.18,22.3500003815
0.28,2025,N/A,⚠️ 獲利稀釋,8289.TWO,2026-03,-56.31,N/A,⚪ 數據不足,16.02,-90.0,-4.65,356.31,0.04,泰藝,0.0,300.0,47.4000015259
0.95,2025,N/A,⚠️ 獲利稀釋,5530.TWO,2026-03,-56.580000000000005,N/A,⚪ 中性觀察,-2.7,-28.2,101.10000000000001,59.84,2.75,龍巖,7.448071329807121,3.26,50.2000007629
0.01,2025,-167.95%,⚠️ 獲利稀釋,2102.TW,2026-03,-57.19,20.10%,⚪ 中性觀察,-0.57,721.43,25.500000000000004,162.75,6.28,泰豐,10.852941625235292,105.56,18.4500007629
-0.05,2025,-26.13%,⚠️ 獲利稀釋,4131.TWO,2026-03,-57.69,34.86%,⚪ 數據不足,297.52,36.07,-19.05,141.56,-0.78,浩泰,0.0,83.87,30.7000007629
0.36,2025,N/A,🌑 雙重衰退,2524.TW,2026-03,-57.870000000000005,N/A,⚪ 中性觀察,-60.41,-77.57,79.80000000000001,-17.97,1.71,京城,6.4473682776503765,-75.84,34.2999992371
0.09,2025,N/A,🔄 轉虧為盈,6767.TWO,2026-03,-58.480000000000004,N/A,⚪ 數據不足,-6.86,60.8,-6.75,27.71,-0.49,台微醫,0.0,-30.77,25.5
0.43,2025,N/A,⚠️ 獲利稀釋,1731.TW,2026-03,-58.480000000000004,N/A,⚪ 中性觀察,6.61,4.62,55.2,65.98,1.36,美吾華,5.692934989918478,7.5,20.9500007629
1.78,2025,21.51%,🏰 高護城河,4105.TWO,2026-03,-58.529999999999994,56.36%,⚪ 中性觀察,9.49,7.55,237.29999999999998,71.91,6.27,東洋,4.911504231871049,13.38,77.6999969482
1.39,2025,N/A,📉 獲利侵蝕,6918.TW,2026-03,-59.980000000000004,N/A,⚪ 中性觀察,8.61,-1.21,200.99999999999997,55.78,5.16,愛派司,5.686566936432836,-4.2,76.1999969482
0.21,2025,N/A,🌑 雙重衰退,7795.TW,2026-03,-60.09,N/A,⚪ 數據不足,-15.04,-26.3,0.0,-17.44,3.11,長廣,0.0,-77.53,515.0
0.53,2025,N/A,📉 獲利侵蝕,7794.TWO,2026-03,-61.379999999999995,N/A,⚪ 數據不足,18.71,169.31,0.0,46.86,2.72,宏�硒撥s,0.0,-14.52,28.4500007629
1.87,2025,N/A,⚠️ 獲利稀釋,6703.TWO,2026-03,-62.099999999999994,N/A,⚪ 中性觀察,-8.29,-2.0,330.59999999999997,74.83,9.9,軒郁,4.650635208711434,12.73,102.5
1.01,2025,N/A,⚠️ 獲利稀釋,8432.TWO,2026-03,-62.29,N/A,⚪ 中性觀察,19.79,23.05,136.79999999999998,90.14,3.63,東生華,5.5482454467214914,27.85,50.5999984741
0.39,2025,N/A,📉 獲利侵蝕,6925.TWO,2026-03,-62.51,N/A,⚪ 中性觀察,14.61,8.39,103.2,32.15,3.11,意藍,7.354650941002907,-30.36,50.5999984741
-0.25,2025,-77.27%,⚠️ 獲利稀釋,4154.TWO,2026-03,-62.719999999999985,33.80%,⚪ 數據不足,-35.31,57.28,-76.65,131.64,-1.82,樂威科-KY,0.0,68.92,12.5
0.19,2025,N/A,🌑 雙重衰退,6983.TWO,2026-03,-62.94,N/A,⚪ 數據不足,24.42,14.65,0.0,-8.7,4.46,華洋精機,0.0,-71.64,345.5
1.08,2025,N/A,⚠️ 獲利稀釋,6277.TW,2026-03,-63.88999999999999,N/A,⚪ 中性觀察,-1.49,-25.6,118.35000000000001,82.57,3.08,宏正,9.987326115564004,18.68,78.8000030518
-0.1,2025,-377.43%,🏰 高護城河,3115.TWO,2026-03,-64.41,100.00%,⚪ 數據不足,12.25,57.53,-20.4,53.3,-0.44,富榮綱,0.0,-11.11,8.6099996567
10.43,2025,N/A,⚠️ 獲利稀釋,6510.TWO,2026-03,-64.5,N/A,❌ 暫避觀望,33.33,95.56,1138.3500000000001,119.02,30.41,精測,45.262880484912365,54.52,3435.0
-0.02,2025,-9.00%,⚠️ 獲利稀釋,2401.TW,2026-03,-64.8,45.66%,⚪ 數據不足,-2.04,-181.82,-11.55,131.47,-0.37,凌陽,0.0,66.67,25.5
-0.55,2025,-58.74%,🏰 高護城河,3228.TWO,2026-03,-65.32,58.46%,⚪ 數據不足,-27.25,-491.18,-77.55,53.08,-2.03,金麗科,0.0,-12.24,179.0
0.03,2025,N/A,🔄 轉虧為盈,8107.TWO,2026-03,-65.49999999999999,N/A,⚪ 數據不足,2.06,-129.28,-25.8,177.04,-0.53,大億金茂,0.0,111.54,12.3500003815
0.14,2025,1.38%,⚠️ 獲利稀釋,2365.TW,2026-03,-65.56,39.89%,❌ 暫避觀望,-1.99,-50.0,10.65,165.56,0.32,昆盈,42.46478819507042,100.0,30.1499996185
14.54,2025,N/A,⚠️ 獲利稀釋,8271.TW,2026-03,-65.57999999999993,N/A,⚪ 中性觀察,41.93,209.22,396.44999999999993,1985.02,6.7,宇瞻,8.53197124479758,1919.44,225.5
-3.28,2025,N/A,📉 獲利侵蝕,6533.TW,2026-03,-65.58,N/A,⚪ 數據不足,7.0,-20600.0,-405.15,20.45,-8.2,晶心科,0.0,-45.13,263.5
2.39,2025,N/A,⚠️ 獲利稀釋,5478.TWO,2026-03,-65.6,N/A,⚪ 中性觀察,-3.78,4.25,304.65000000000003,128.72,7.93,智冠,4.8449040633136375,63.12,98.4000015259
0.97,2025,N/A,📉 獲利侵蝕,6955.TW,2026-03,-65.85,N/A,⚪ 中性觀察,37.43,30.28,153.0,52.46,4.13,邦睿生技-創,10.098039215686276,-13.39,103.0
-0.67,2025,-2058.21%,📉 獲利侵蝕,4168.TWO,2026-03,-66.11999999999999,19.48%,⚪ 數據不足,157.54,0.95,-77.1,2.71,-2.16,醣聯,0.0,-63.41,22.25
-0.1,2025,-9.65%,🏰 高護城河,2736.TWO,2026-03,-66.42,51.65%,⚪ 數據不足,36.07,0.0,-66.15,99.75,-1.83,富野,0.0,33.33,11.5500001907
-0.26,2025,N/A,⚠️ 獲利稀釋,6405.TW,2026-03,-67.48,N/A,⚪ 數據不足,-99.4,-68.0,-52.05,100.81,-1.26,悅城,0.0,33.33,42.25
3.56,2025,N/A,⚠️ 獲利稀釋,7749.TW,2026-03,-69.93,N/A,⚪ 中性觀察,85.22,67.87,438.15000000000003,111.76,11.77,意騰-KY,12.66689489900719,41.83,370.0
37.41,2025,N/A,⚠️ 獲利稀釋,5274.TWO,2026-03,-70.53999999999999,N/A,❌ 暫避觀望,40.64,52.82,3805.05,130.07,103.92,信驊,69.87424606772578,59.53,17725.0
0.68,2025,N/A,📉 獲利侵蝕,2539.TW,2026-03,-71.35,N/A,⚪ 中性觀察,55.27,21.4,126.15,14.66,3.46,櫻花建,4.155767034827586,-56.69,34.9500007629
22.08,2025,54.00%,🏰 高護城河,2330.TW,2026-03,-71.47000000000001,62.33%,⚪ 中性觀察,31.61,46.42,2466.0,129.86,66.26,台積電,14.507299270072993,58.39,2385.0
0.1,2025,N/A,📉 獲利侵蝕,5601.TWO,2026-03,-71.77,N/A,❌ 暫避觀望,1.81,7.69,15.75,71.77,0.42,台聯櫃,29.047619047619047,0.0,30.5
0.57,2025,N/A,⚠️ 獲利稀釋,6570.TWO,2026-03,-73.16,N/A,❌ 暫避觀望,3.05,-18.87,46.349999999999994,232.25,1.29,維田,16.828478964401295,159.09,52.0
-0.75,2025,N/A,📉 獲利侵蝕,6492.TWO,2026-03,-73.19999999999999,N/A,⚪ 數據不足,7.0,10.09,-106.50000000000001,64.38,-2.97,生華科,0.0,-8.82,34.2000007629
1.5,2025,24.73%,🏰 高護城河,3158.TWO,2026-03,-73.75,63.24%,⚪ 中性觀察,7.07,-10.36,248.7,76.49,7.27,嘉實,5.072376265024126,2.74,84.0999984741
1.78,2025,N/A,📉 獲利侵蝕,8446.TWO,2026-03,-74.55,N/A,⚪ 中性觀察,-21.14,-9.97,404.99999999999994,28.0,10.3,華研,3.1555554425259262,-46.55,85.1999969482
