expansion,est_price,price,date,prev_rev_yoy,prev_eps,status,om,rev_yoy,prev_eps_yoy,advice,prev_year,name,eps_yoy,eps,pe,gm,symbol
-1305.47,-2.8499999999999983,24.3999996185,2026-03,26.06,0.54,⚠️ 獲利稀釋,N/A,1447.14,134.62,⚪ 數據不足,2025,佳龍,141.67,0.05,0.0,N/A,9955.TW
-1336.75,-108.30000000000001,50.5,2026-03,-8.7,-2.74,📉 獲利侵蝕,-18.43%,1296.21,-491.43,⚪ 數據不足,2025,和大,-40.54,-0.52,0.0,-3.41%,1536.TW
-1339.41,-34.05,11.3500003815,2026-03,10.43,-1.01,⚠️ 獲利稀釋,N/A,1380.15,-17.44,⚪ 數據不足,2025,福華,40.74,-0.16,0.0,N/A,8085.TWO
-1351.07,-23.400000000000002,14.8999996185,2026-03,10.78,-0.33,📉 獲利侵蝕,-6.40%,211.07,-145.21,⚪ 數據不足,2025,福永生技,-1140.0,-0.52,0.0,13.67%,4183.TWO
-1351.1200000000001,-224.55,13.6999998093,2026-03,-24.55,-6.25,⚠️ 獲利稀釋,-10.37%,1362.88,-82.6,⚪ 數據不足,2025,山隆,11.76,-1.37,0.0,7.55%,2616.TW
-1351.8899999999999,-19.8,105.5,2026-03,43.43,0.48,⚠️ 獲利稀釋,17.10%,1433.26,120.0,⚪ 數據不足,2025,陽程,81.37,-0.2,0.0,41.15%,3498.TWO
-1352.31,-23.400000000000002,68.5,2026-03,96.9,-4.2,⚠️ 獲利稀釋,N/A,1397.45,-150.36,⚪ 數據不足,2025,雲豹能源,45.14,-0.99,0.0,N/A,6869.TW
-1353.32,-50.25,22.1000003815,2026-03,-21.87,-1.43,📉 獲利侵蝕,N/A,1344.23,-22.22,⚪ 數據不足,2025,中茂,-9.09,-0.36,0.0,N/A,5205.TWO
-1353.8,-51.9,43.0,2026-03,59.22,-1.4,📉 獲利侵蝕,-24.63%,1239.51,9.68,⚪ 數據不足,2025,銘旺科,-114.29,-0.45,0.0,4.20%,2429.TW
-1357.19,-39.599999999999994,69.5,2026-03,12.25,-0.73,⚠️ 獲利稀釋,7.93%,1430.94,32.41,⚪ 數據不足,2025,達航科技,73.75,-0.21,0.0,23.60%,4577.TWO
-1360.3400000000001,142.35,79.0999984741,2026-03,-22.72,3.16,⚠️ 獲利稀釋,N/A,1437.19,-29.6,⚪ 中性觀察,2025,倍力,76.85,1.95,8.335089407175975,N/A,6874.TWO
-1386.57,-8.25,11.1000003815,2026-03,-3.11,0.01,📉 獲利侵蝕,7.26%,1186.57,-96.0,⚪ 數據不足,2025,寶隆,-200.0,-0.03,0.0,12.71%,1906.TW
-1400.22,124.65,56.9000015259,2026-03,18.17,3.17,⚠️ 獲利稀釋,2.38%,1442.9,18.73,⚪ 中性觀察,2025,精技,42.68,1.17,6.847172265451263,8.10%,2414.TW
-1403.74,6.149999999999999,126.0,2026-03,0.0,0.59,📉 獲利侵蝕,N/A,3.74,-47.75,❌ 暫避觀望,2025,鏵友益,-1400.0,-0.65,307.31707317073176,N/A,6877.TWO
-1404.02,-135.45,28.3999996185,2026-03,-59.56,-6.24,⚠️ 獲利稀釋,N/A,1417.06,-433.33,⚪ 數據不足,2025,元晶,13.04,-0.2,0.0,N/A,6443.TW
-1407.04,-53.699999999999996,52.0999984741,2026-03,19.38,-1.14,📉 獲利侵蝕,N/A,123.71,-394.74,⚪ 數據不足,2025,常珵,-1283.33,-0.72,0.0,N/A,8097.TWO
-1407.51,4.3500000000000005,50.7000007629,2026-03,4.72,0.03,⚠️ 獲利稀釋,-2.06%,1474.18,-96.3,❌ 暫避觀望,2025,群創,66.67,0.2,174.82758883758618,9.08%,3481.TW
-1407.58,-1.05,11.3500003815,2026-03,-4.37,0.08,📉 獲利侵蝕,-0.43%,1337.58,-93.16,⚪ 數據不足,2025,台榮,-70.0,-0.17,0.0,8.16%,1220.TW
-1415.73,-11.25,35.7000007629,2026-03,-26.42,0.05,⚠️ 獲利稀釋,N/A,1436.78,-95.24,⚪ 數據不足,2025,高僑,21.05,0.23,0.0,N/A,6234.TWO
-1425.35,41.85,47.0999984741,2026-03,1.81,0.95,⚠️ 獲利稀釋,3.04%,1515.35,-52.74,❌ 暫避觀望,2025,台肥,90.0,0.19,16.881719883189962,15.30%,1722.TW
-1441.89,317.7,116.0,2026-03,-2.3,8.84,⚠️ 獲利稀釋,5.39%,1469.21,1.84,⚪ 中性觀察,2025,華立,27.32,2.47,5.476864966949953,8.77%,3010.TW
-1454.61,19.35,71.5,2026-03,-9.88,0.78,⚠️ 獲利稀釋,4.51%,1466.61,-66.09,❌ 暫避觀望,2025,漢翔,12.0,0.28,55.42635658914728,8.73%,2634.TW
-1455.8700000000001,-1955.4,3.5099999905,2026-03,32.68,-60.0,📉 獲利侵蝕,N/A,320.49,-1744.48,⚪ 數據不足,2025,森崴能源,-1135.38,-6.73,0.0,N/A,6806.TW
-1465.92,-35.849999999999994,6.0,2026-03,-17.32,-1.68,📉 獲利侵蝕,-26.63%,465.92,-1292.86,⚪ 數據不足,2025,淘帝-KY,-1000.0,-0.22,0.0,-8.18%,2929.TW
-1471.55,-62.699999999999996,19.6000003815,2026-03,-5.19,-1.33,📉 獲利侵蝕,-1.94%,1421.55,-632.0,⚪ 數據不足,2025,海德威,-50.0,-0.09,0.0,7.59%,3268.TWO
-1483.74,17.55,47.5,2026-03,9.25,0.65,📉 獲利侵蝕,1.19%,317.07,-26.97,❌ 暫避觀望,2025,其陽,-1166.67,-0.32,40.598290598290596,20.85%,3564.TWO
-1503.3100000000002,43.050000000000004,47.6500015259,2026-03,18.67,1.74,📉 獲利侵蝕,2.63%,1501.41,-33.61,❌ 暫避觀望,2025,弘憶股,-1.9,1.03,16.602787988118468,5.61%,3312.TW
-1511.48,-74.85000000000001,14.0500001907,2026-03,-9.24,-2.43,📉 獲利侵蝕,N/A,1203.48,-28.57,⚪ 數據不足,2025,康那香,-308.0,-0.52,0.0,N/A,9919.TW
-1511.67,-78.0,7.1799998283,2026-03,-23.43,-2.24,📉 獲利侵蝕,-33.95%,1493.25,-9.8,⚪ 數據不足,2025,燁興,-18.42,-0.45,0.0,-29.22%,2007.TW
-1518.97,-311.84999999999997,5.6500000954,2026-03,-33.25,-10.06,⚠️ 獲利稀釋,N/A,1526.05,-15.31,⚪ 數據不足,2025,綠河-KY,7.08,-3.3,0.0,N/A,8444.TWO
-1524.58,-71.10000000000001,38.2000007629,2026-03,-89.32,-1.25,🔄 轉虧為盈,-63.96%,1549.58,-112.33,⚪ 數據不足,2025,新復興,25.0,0.05,0.0,-26.90%,4909.TWO
-1577.3500000000001,-4.3500000000000005,15.0500001907,2026-03,-11.24,0.02,⚠️ 獲利稀釋,N/A,1686.17,-88.24,⚪ 數據不足,2025,谷崧,108.82,0.03,0.0,N/A,3607.TW
-1579.76,-59.25,9.9600000381,2026-03,-24.07,-1.37,📉 獲利侵蝕,-10.27%,1403.29,-90.28,⚪ 數據不足,2025,台苯,-176.47,-0.94,0.0,-7.37%,1310.TW
-1601.34,-42.300000000000004,20.75,2026-03,-5.97,-1.04,📉 獲利侵蝕,N/A,1551.34,-940.0,⚪ 數據不足,2025,宅配通,-50.0,-0.75,0.0,N/A,2642.TW
-1604.8,-27.900000000000002,62.5,2026-03,-4.58,-0.79,📉 獲利侵蝕,N/A,1419.09,-269.57,⚪ 數據不足,2025,GIS-KY,-185.71,-0.61,0.0,N/A,6456.TW
-1636.2199999999998,103.49999999999999,47.5499992371,2026-03,-22.64,3.84,⚠️ 獲利稀釋,N/A,4257.65,-23.95,⚪ 中性觀察,2025,達麗,2621.43,3.53,6.89130423726087,N/A,6177.TW
-1640.48,36.449999999999996,14.0,2026-03,7.45,1.23,📉 獲利侵蝕,4.30%,1623.81,26.8,⚪ 中性觀察,2025,新建,-16.67,0.25,5.761316872427984,6.67%,2516.TW
-1656.04,53.550000000000004,38.5,2026-03,-2.37,2.08,⚠️ 獲利稀釋,N/A,1790.08,11.76,⚪ 中性觀察,2025,資拓宏宇,134.04,0.16,10.784313725490195,N/A,6614.TW
-1658.02,-33.0,51.2000007629,2026-03,11.55,-0.66,⚠️ 獲利稀釋,-1.35%,1730.48,85.65,⚪ 數據不足,2025,全球傳動,72.46,-0.19,0.0,16.55%,4540.TW
-1662.22,-0.9,10.0,2026-03,-34.37,0.03,📉 獲利侵蝕,-72.91%,1550.22,-25.0,⚪ 數據不足,2025,首利,-112.0,-0.03,0.0,5.75%,1471.TW
-1687.6100000000001,-99.9,45.5,2026-03,-0.38,-2.51,⚠️ 獲利稀釋,N/A,1697.41,-8.77,⚪ 數據不足,2025,台康生技,9.8,-0.47,0.0,N/A,6589.TW
-1699.06,17.400000000000002,10.3000001907,2026-03,27.32,0.52,⚠️ 獲利稀釋,N/A,2449.06,2500.0,⚪ 中性觀察,2025,工信,750.0,0.13,8.879310509224137,N/A,5521.TW
-1713.84,228.00000000000003,162.0,2026-03,885.03,4.9,⚠️ 獲利稀釋,N/A,1881.49,674.7,⚪ 中性觀察,2025,熙特爾-創,167.65,3.64,10.657894736842104,N/A,7740.TW
-1717.95,10046.849999999999,5000.0,2026-03,163.68,275.06,⚠️ 獲利稀釋,N/A,1762.07,124.43,⚪ 中性觀察,2025,緯穎,44.12,75.95,7.465026351543021,N/A,6669.TW
-1737.31,-54.449999999999996,16.7000007629,2026-03,-18.04,-0.88,📉 獲利侵蝕,N/A,1545.42,-194.62,⚪ 數據不足,2025,競國,-191.89,-1.08,0.0,N/A,6108.TW
-1740.3100000000002,157.95,55.0,2026-03,14.84,4.2,⚠️ 獲利稀釋,N/A,1753.18,-8.03,⚪ 中性觀察,2025,展�眥篕�,12.87,1.14,5.223171889838556,N/A,6776.TW
-1770.6,-49.2,14.6000003815,2026-03,-22.22,-1.07,📉 獲利侵蝕,-4.04%,1492.03,-91.07,⚪ 數據不足,2025,台達化,-278.57,-0.53,0.0,3.28%,1309.TW
-1777.35,30.0,23.2999992371,2026-03,-49.22,1.4,⚠️ 獲利稀釋,N/A,2677.35,-32.16,⚪ 中性觀察,2025,順天,900.0,1.0,11.64999961855,N/A,5525.TW
-1785.68,112.35000000000001,41.25,2026-03,6.36,3.19,⚠️ 獲利稀釋,2.40%,1790.44,18.15,⚪ 中性觀察,2025,中鋼構,4.76,0.66,5.507343124165554,4.40%,2013.TW
-1786.48,8.85,15.3999996185,2026-03,-3.62,0.35,📉 獲利侵蝕,N/A,1776.48,66.67,❌ 暫避觀望,2025,慕康生醫,-10.0,-0.22,26.10169426864407,N/A,5398.TWO
-1792.31,-2.1,10.8999996185,2026-03,13.22,-0.03,📉 獲利侵蝕,N/A,1692.31,-250.0,⚪ 數據不足,2025,久正,-100.0,-0.06,0.0,N/A,6167.TWO
-1821.54,-47.55,41.25,2026-03,-0.05,-0.96,🔄 轉虧為盈,2.18%,1989.87,57.52,⚪ 數據不足,2025,兆赫,168.33,0.41,0.0,15.28%,2485.TW
-1837.55,52.49999999999999,36.0,2026-03,-16.78,1.38,📉 獲利侵蝕,1.38%,1827.55,-39.91,⚪ 中性觀察,2025,仁寶,-10.0,0.45,10.285714285714286,5.82%,2324.TW
-1858.75,-289.34999999999997,35.3499984741,2026-03,-6.83,-8.65,📉 獲利侵蝕,-27.74%,1727.41,6.63,⚪ 數據不足,2025,泰鼎-KY,-131.34,-3.1,0.0,-13.35%,4927.TW
-1879.79,23.1,15.8999996185,2026-03,2.45,0.56,⚠️ 獲利稀釋,2.25%,2037.68,24.44,⚪ 中性觀察,2025,新鋼,157.89,0.49,10.324675076948052,6.08%,2032.TW
-1882.1599999999999,-42.45,51.0999984741,2026-03,1.18,-0.97,🔄 轉虧為盈,1.18%,2254.89,-273.08,⚪ 數據不足,2025,風青,372.73,0.3,0.0,7.75%,2061.TWO
-1889.83,82.94999999999999,55.2000007629,2026-03,105.83,2.32,📉 獲利侵蝕,2.17%,1859.98,-8.3,⚪ 中性觀察,2025,鴻準,-29.85,0.47,9.981916955316457,4.22%,2354.TW
-1902.0900000000001,-4.3500000000000005,13.8500003815,2026-03,-8.84,-0.13,⚠️ 獲利稀釋,N/A,1978.18,81.16,⚪ 數據不足,2025,四維航,76.09,-0.11,0.0,N/A,5608.TW
-1903.8999999999999,49.2,85.4000015259,2026-03,-5.67,1.04,⚠️ 獲利稀釋,N/A,2352.62,65.08,❌ 暫避觀望,2025,台塑化,448.72,2.14,26.036585831067068,N/A,6505.TW
-1905.83,-43.199999999999996,26.8999996185,2026-03,1.16,-0.99,🔄 轉虧為盈,N/A,2066.54,16.81,⚪ 數據不足,2025,業強,160.71,0.17,0.0,N/A,6124.TWO
-1914.24,-41.699999999999996,3.2699999809,2026-03,7.41,-1.54,📉 獲利侵蝕,-65.06%,1860.91,15.65,⚪ 數據不足,2025,大略-KY,-53.33,-0.47,0.0,-7.81%,4804.TWO
-1931.19,-11.850000000000001,19.0,2026-03,-18.66,-0.6,🔄 轉虧為盈,-68.62%,2034.89,56.82,⚪ 數據不足,2025,西勝,103.7,0.01,0.0,-3.42%,3625.TWO
-1943.1399999999999,-34.800000000000004,7.3000001907,2026-03,56.06,-0.85,📉 獲利侵蝕,-19.69%,1882.27,-109.76,⚪ 數據不足,2025,大飲,-60.87,-0.37,0.0,-3.68%,1213.TW
-1944.5700000000002,0.0,0.0,2026-03,-43.59,-2.75,⚠️ 獲利稀釋,-116.55%,2028.88,-122.76,⚪ 數據不足,2025,駿吉-KY,84.31,-0.08,0.0,-25.13%,1591.TWO
-1963.2199999999998,249.45,73.0999984741,2026-03,44.32,7.11,⚠️ 獲利稀釋,5.14%,2468.14,178.19,⚪ 中性觀察,2025,鑫聯大投控,504.92,3.69,4.395670383289237,8.09%,3709.TWO
-1963.2800000000002,93.3,1190.0,2026-03,24.44,3.01,⚠️ 獲利稀釋,N/A,2497.65,840.63,❌ 暫避觀望,2025,南電,534.37,2.03,191.31832797427654,N/A,8046.TW
-1983.4199999999998,90.6,60.0999984741,2026-03,6.95,2.42,⚠️ 獲利稀釋,1.48%,2028.1,19.21,⚪ 中性觀察,2025,英業達,44.68,0.68,9.950330873195364,5.21%,2356.TW
-1990.48,506.70000000000005,246.0,2026-03,18.13,13.61,⚠️ 獲利稀釋,3.28%,2007.97,23.02,⚪ 中性觀察,2025,鴻海,17.49,3.56,7.282415630550622,5.88%,2317.TW
-1994.11,721.1999999999999,324.0,2026-03,50.54,19.45,⚠️ 獲利稀釋,3.76%,2002.82,25.55,⚪ 中性觀察,2025,廣達,8.71,5.5,6.738768718801997,6.33%,2382.TW
-2000.0500000000002,113.55000000000001,19.3500003815,2026-03,880.8,5.24,⚠️ 獲利稀釋,26.98%,2286.26,329.17,⚪ 中性觀察,2025,新美齊,286.21,1.14,2.556142718824306,33.43%,2442.TW
-2011.41,-4.3500000000000005,12.6499996185,2026-03,-8.24,-0.56,🔄 轉虧為盈,-2.86%,1954.65,-380.0,⚪ 數據不足,2025,海光,-56.76,0.16,0.0,-0.64%,2038.TW
-2015.77,28.349999999999994,30.25,2026-03,-1.53,0.73,📉 獲利侵蝕,N/A,415.77,-33.64,❌ 暫避觀望,2025,詠昇,-1600.0,-0.15,16.005291005291006,N/A,6418.TWO
-2019.02,70.5,49.2999992371,2026-03,21.23,1.81,⚠️ 獲利稀釋,2.37%,2141.08,-25.31,⚪ 中性觀察,2025,威健,122.06,1.52,10.489361539808511,5.24%,3033.TW
-2044.13,15.15,12.3000001907,2026-03,-13.12,0.4,⚠️ 獲利稀釋,5.82%,2144.13,-14.89,⚪ 中性觀察,2025,中工,100.0,0.16,12.17821801059406,9.34%,2515.TW
-2046.6399999999999,-24.9,32.5499992371,2026-03,-51.86,-0.41,📉 獲利侵蝕,N/A,1973.31,-141.41,⚪ 數據不足,2025,申豐,-73.33,-0.26,0.0,N/A,6582.TW
-2051.08,-157.34999999999997,15.1000003815,2026-03,-9.3,-5.34,🔄 轉虧為盈,N/A,2186.24,-244.52,⚪ 數據不足,2025,霹靂,135.16,0.32,0.0,N/A,8450.TWO
-2056.62,-38.25,31.7000007629,2026-03,-17.24,-0.49,⚠️ 獲利稀釋,N/A,2071.71,-185.96,⚪ 數據不足,2025,英濟,15.09,-0.45,0.0,N/A,3294.TWO
-2057.51,11.1,112.0,2026-03,10.25,1.36,⚠️ 獲利稀釋,N/A,2204.48,72.15,❌ 暫避觀望,2025,東捷,146.97,0.35,151.35135135135135,N/A,8064.TWO
-2100.2200000000003,-1.7999999999999998,7.7300000191,2026-03,16.71,-0.02,📉 獲利侵蝕,-1.47%,1300.22,95.92,⚪ 數據不足,2025,聚亨,-800.0,-0.09,0.0,7.21%,2022.TW
-2117.8599999999997,141.15,66.4000015259,2026-03,13.76,3.15,⚠️ 獲利稀釋,3.25%,2297.68,52.91,⚪ 中性觀察,2025,增你強,179.82,3.05,7.0563232227311365,7.68%,3028.TW
-2122.24,-0.4500000000000004,118.0,2026-03,-14.27,0.25,⚠️ 獲利稀釋,-53.06%,2228.49,241.18,⚪ 數據不足,2025,冠西電,106.25,0.03,0.0,-4.21%,2466.TW
-2126.92,-19.8,11.5500001907,2026-03,-20.25,-0.41,📉 獲利侵蝕,-7.44%,2126.92,-164.06,⚪ 數據不足,2025,宏益,0.0,-0.09,0.0,0.28%,1452.TW
-2151.66,16.05,9.4600000381,2026-03,-9.55,0.45,📉 獲利侵蝕,0.23%,2121.66,364.71,⚪ 中性觀察,2025,宏洲,-30.0,-0.13,8.84112153093458,2.52%,1413.TW
-2164.1,121.05000000000001,63.5999984741,2026-03,-8.77,2.71,⚠️ 獲利稀釋,-0.68%,2396.6,133.62,⚪ 中性觀察,2025,TPK-KY,232.5,1.33,7.881040703110284,5.83%,3673.TW
-2181.0899999999997,-72.6,65.4000015259,2026-03,-0.88,-1.97,⚠️ 獲利稀釋,-12.37%,2217.45,-41.61,⚪ 數據不足,2025,漢磊,36.36,-0.35,0.0,-1.01%,3707.TWO
-2185.29,0.0,0.0,2026-03,-4.68,1.53,⚠️ 獲利稀釋,0.97%,2249.58,-19.9,⚪ 數據不足,2025,元禎,64.29,0.23,0.0,4.14%,1725.TW
-2201.53,-83.25,8.7100000381,2026-03,11.46,-1.88,⚠️ 獲利稀釋,N/A,2269.59,-55.46,⚪ 數據不足,2025,康控-KY,68.06,-0.23,0.0,N/A,4943.TW
-2206.8399999999997,-27.150000000000002,35.2000007629,2026-03,14.02,-0.7,⚠️ 獲利稀釋,-1.87%,2241.62,64.65,⚪ 數據不足,2025,艾姆勒,34.78,-0.15,0.0,14.37%,2241.TW
-2207.02,-196.35,12.5,2026-03,0.49,-6.11,📉 獲利侵蝕,-21.07%,2198.03,-34.29,⚪ 數據不足,2025,台揚,-8.99,-0.97,0.0,2.93%,2314.TW
-2221.92,11.1,15.75,2026-03,-16.5,0.28,⚠️ 獲利稀釋,3.23%,2336.21,-72.16,❌ 暫避觀望,2025,威致,114.29,0.15,21.283783783783782,5.49%,2028.TW
-2229.66,-38.7,28.6000003815,2026-03,4.19,-0.8,🔄 轉虧為盈,N/A,2438.75,-280.95,⚪ 數據不足,2025,光鋐,209.09,0.24,0.0,N/A,4956.TW
-2236.37,-130.50000000000003,38.5499992371,2026-03,-21.61,-4.65,📉 獲利侵蝕,N/A,403.04,42.24,⚪ 數據不足,2025,柏承,-1833.33,-0.58,0.0,N/A,6141.TW
-2246.76,0.0,15.75,2026-03,-87.0,0.04,📉 獲利侵蝕,-14.33%,2180.09,100.65,⚪ 數據不足,2025,川飛,-66.67,-0.05,0.0,5.36%,1516.TW
-2259.5699999999997,-46.5,20.0499992371,2026-03,22.39,-1.61,🔄 轉虧為盈,N/A,2552.16,-347.22,⚪ 數據不足,2025,久陽,292.59,0.52,0.0,N/A,5011.TWO
-2279.75,-69.45,31.7000007629,2026-03,-9.62,-1.88,📉 獲利侵蝕,N/A,2059.75,-228.57,⚪ 數據不足,2025,佳凌,-220.0,-0.49,0.0,N/A,4976.TW
-2319.19,-32.1,17.1000003815,2026-03,229.42,-0.87,📉 獲利侵蝕,-20.55%,2283.9,-64.15,⚪ 數據不足,2025,台端,-35.29,-0.23,0.0,13.78%,3432.TW
-2334.7999999999997,-93.89999999999999,13.0,2026-03,-13.41,-2.6,⚠️ 獲利稀釋,-4.30%,2364.99,-29.83,⚪ 數據不足,2025,台聚,30.19,-0.41,0.0,5.34%,1304.TW
-2357.48,-108.15,31.25,2026-03,0.61,-2.88,⚠️ 獲利稀釋,-33.43%,2394.66,-148.28,⚪ 數據不足,2025,台亞,37.18,-0.49,0.0,-9.53%,2340.TW
-2365.58,166.65,82.8000030518,2026-03,-0.73,5.39,📉 獲利侵蝕,1.39%,2301.38,-15.3,⚪ 中性觀察,2025,和碩,-64.2,0.58,7.452745549216921,4.09%,4938.TW
-2396.9500000000003,-69.89999999999999,14.6999998093,2026-03,25.06,-1.4,📉 獲利侵蝕,-22.91%,2344.78,41.55,⚪ 數據不足,2025,力銘,-52.17,-0.7,0.0,-4.13%,3593.TW
-2413.2599999999998,-135.29999999999998,10.3999996185,2026-03,-11.5,-4.28,📉 獲利侵蝕,-24.71%,2179.93,-53.09,⚪ 數據不足,2025,國際中橡,-233.33,-0.81,0.0,-13.28%,2104.TW
-2450.13,9.6,16.1000003815,2026-03,10.62,0.4,📉 獲利侵蝕,N/A,2216.8,2.56,❌ 暫避觀望,2025,建達,-233.33,-0.04,25.15625059609375,N/A,6118.TWO
-2517.9,-48.300000000000004,16.9500007629,2026-03,-37.56,-1.29,⚠️ 獲利稀釋,-6.17%,2551.23,-108.06,⚪ 數據不足,2025,中鴻,33.33,-0.1,0.0,-3.67%,2014.TW
-2519.4300000000003,-12.45,18.7999992371,2026-03,-12.03,-0.29,📉 獲利侵蝕,0.47%,1619.43,-315.38,⚪ 數據不足,2025,中鋼,-900.0,-0.16,0.0,4.83%,2002.TW
-2523.11,35.099999999999994,141.5,2026-03,15.75,1.67,⚠️ 獲利稀釋,N/A,3058.59,9.87,❌ 暫避觀望,2025,蜜望實,535.48,1.35,60.47008547008547,N/A,8043.TWO
-2527.23,-9.45,13.3999996185,2026-03,-18.05,-0.19,📉 獲利侵蝕,N/A,2127.23,-171.43,⚪ 數據不足,2025,達運,-400.0,-0.15,0.0,N/A,6120.TW
-2535.0800000000004,0.0,0.0,2026-03,3.25,3.02,⚠️ 獲利稀釋,3.28%,2596.78,0.0,⚪ 數據不足,2025,全科,61.7,1.52,0.0,4.62%,3209.TW
-2546.22,-5.25,47.5,2026-03,21.05,0.0,⚠️ 獲利稀釋,N/A,2646.22,100.0,⚪ 數據不足,2025,凱崴,100.0,0.0,0.0,N/A,5498.TWO
-2579.56,-64.35,12.4499998093,2026-03,-16.83,-1.58,⚠️ 獲利稀釋,-10.28%,2633.91,-29.51,⚪ 數據不足,2025,華夏,54.35,-0.21,0.0,0.65%,1305.TW
-2640.98,-30.599999999999994,16.9500007629,2026-03,-6.44,-1.01,📉 獲利侵蝕,-6.86%,2613.71,-5100.0,⚪ 數據不足,2025,東聯,-27.27,-0.15,0.0,-1.71%,1710.TW
-2680.17,-47.85,18.0,2026-03,-9.71,-1.16,⚠️ 獲利稀釋,-15.57%,2751.91,47.45,⚪ 數據不足,2025,勝昱,71.74,-0.13,0.0,5.19%,4304.TWO
-2694.89,23.400000000000002,11.8500003815,2026-03,31.28,0.81,⚠️ 獲利稀釋,6.56%,2799.65,18.33,⚪ 中性觀察,2025,聯發,104.76,0.03,7.596154090705127,15.20%,1459.TW
-2732.48,-32.1,14.1499996185,2026-03,-9.63,-0.56,⚠️ 獲利稀釋,-6.00%,2780.87,-143.48,⚪ 數據不足,2025,華紙,48.39,-0.16,0.0,4.37%,1905.TW
-2772.3,30.749999999999996,32.8499984741,2026-03,-6.78,0.89,⚠️ 獲利稀釋,-7.50%,2790.48,-6.32,❌ 暫避觀望,2025,磐亞,18.18,0.26,16.024389499560975,-0.45%,4707.TWO
-2840.54,240.75,35.0,2026-03,22.7,5.53,📉 獲利侵蝕,-0.60%,2744.02,-10.52,⚪ 中性觀察,2025,光明,-96.52,0.17,2.1806853582554515,4.67%,4420.TWO
-2873.6800000000003,-46.80000000000001,10.6499996185,2026-03,-7.04,-2.1,📉 獲利侵蝕,-168.74%,2791.86,-233.33,⚪ 數據不足,2025,聯昌,-81.82,-0.2,0.0,-118.71%,2431.TW
-2921.9399999999996,-39.449999999999996,22.0,2026-03,2.29,-1.05,📉 獲利侵蝕,-8.09%,2110.18,-118.67,⚪ 數據不足,2025,泰茂,-811.76,-1.21,0.0,2.81%,2230.TWO
-2949.03,155.4,68.5999984741,2026-03,39.08,7.45,⚠️ 獲利稀釋,N/A,3782.36,72.45,⚪ 中性觀察,2025,遠雄,833.33,1.76,6.621621474333977,N/A,5522.TW
-2956.2,-13.95,13.8999996185,2026-03,8.81,0.0,⚠️ 獲利稀釋,N/A,2976.2,100.0,⚪ 數據不足,2025,建暐,20.0,-0.28,0.0,N/A,8092.TWO
-2963.35,338.85,149.5,2026-03,108.39,9.04,⚠️ 獲利稀釋,3.53%,3028.02,43.19,⚪ 中性觀察,2025,緯創,64.67,3.06,6.617972554227534,5.62%,3231.TW
-3005.58,182.24999999999997,85.3000030518,2026-03,-3.49,5.08,⚠️ 獲利稀釋,2.54%,3066.49,-7.97,⚪ 中性觀察,2025,聯強,60.91,1.77,7.020576382864199,4.26%,2347.TW
-3022.19,-16.200000000000003,8.9099998474,2026-03,-16.67,-0.56,📉 獲利侵蝕,-20.14%,3004.01,-300.0,⚪ 數據不足,2025,官田鋼,-18.18,-0.14,0.0,-2.98%,2017.TW
-3065.02,1.3499999999999996,69.5,2026-03,8.52,-0.08,🔄 轉虧為盈,-0.74%,3253.91,-117.39,❌ 暫避觀望,2025,鑫科,188.89,0.26,772.2222222222224,2.83%,3663.TWO
-3086.7,-29.4,11.9499998093,2026-03,-19.85,-1.17,🔄 轉虧為盈,-3.51%,3228.81,32.76,⚪ 數據不足,2025,聯成,142.11,0.08,0.0,1.59%,1313.TW
-3087.86,-83.25,35.0,2026-03,31.04,-2.0,📉 獲利侵蝕,-15.06%,2731.61,-939.13,⚪ 數據不足,2025,泰谷,-356.25,-0.77,0.0,7.87%,3339.TWO
-3115.22,72.14999999999999,50.2000007629,2026-03,2.05,2.01,⚠️ 獲利稀釋,1.71%,3286.33,195.71,⚪ 中性觀察,2025,益登,171.11,1.22,10.436590595197506,3.50%,3048.TW
-3117.91,-60.75,12.5,2026-03,-8.3,-1.64,📉 獲利侵蝕,-15.74%,3079.81,-84.27,⚪ 數據不足,2025,旭品,-38.1,-0.6,0.0,2.22%,3325.TWO
-3128.53,229.8,111.5,2026-03,13.46,5.77,⚠️ 獲利稀釋,2.13%,3320.57,39.35,⚪ 中性觀察,2025,大聯大,192.04,3.3,7.278067885117493,4.26%,3702.TW
-3141.83,-26.549999999999997,40.8499984741,2026-03,-70.37,0.09,⚠️ 獲利稀釋,N/A,3398.83,-98.58,⚪ 數據不足,2025,欣巴巴,257.0,1.57,0.0,N/A,9906.TW
-3232.7,107.1,405.0,2026-03,95.09,2.13,⚠️ 獲利稀釋,39.15%,4667.62,229.88,❌ 暫避觀望,2025,南亞科,1434.92,8.41,56.72268907563026,49.05%,2408.TW
-3285.71,-14.1,20.8999996185,2026-03,250.8,-0.32,⚠️ 獲利稀釋,N/A,3335.71,82.98,⚪ 數據不足,2025,馥鴻,50.0,-0.05,0.0,N/A,5345.TWO
-3361.46,54.449999999999996,18.9500007629,2026-03,11.63,1.23,📉 獲利侵蝕,N/A,2961.46,-46.52,⚪ 中性觀察,2025,全達,-400.0,-0.12,5.220385885096419,N/A,8068.TWO
-3373.7,-34.95,32.0999984741,2026-03,-7.81,-0.92,🔄 轉虧為盈,-2.28%,3615.81,-6.98,⚪ 數據不足,2025,國碩,242.11,0.27,0.0,11.28%,2406.TW
