prev_eps_yoy,om,expansion,symbol,status,price,name,prev_eps,rev_yoy,eps_yoy,est_price,eps,prev_year,pe,gm,advice,date,prev_rev_yoy
-38.13,N/A,5.1200000000000045,6195.TWO,🚀 利潤擴張,0.0,詩肯,0.99,109.17,114.29,0.0,1.5,2025,0.0,N/A,⚪ 數據不足,2026-03,-3.57
0.85,33.61%,4.100000000000001,2886.TW,🏰 高護城河,0.0,兆豐金,2.36,12.57,16.67,0.0,0.63,2025,0.0,83.45%,⚪ 數據不足,2026-03,-1.77
41.18,-7.29%,3.8000000000000025,3094.TW,🏰 高護城河,0.0,聯傑,0.25,12.87,16.67,0.0,0.07,2025,0.0,73.82%,⚪ 數據不足,2026-03,13.2
-326.32,N/A,3.490000000000009,4939.TWO,🔄 轉虧為盈,0.0,亞電,-0.43,296.51,300.0,0.0,0.24,2025,0.0,N/A,⚪ 數據不足,2026-03,-8.05
18.52,N/A,3.3499999999999996,7839.TWO,🚀 利潤擴張,0.0,達人網,2.56,2.45,5.8,0.0,0.73,2025,0.0,N/A,⚪ 數據不足,2026-03,8.14
-16.92,N/A,3.0700000000000003,7777.TWO,🚀 利潤擴張,0.0,能率亞洲,0.58,32.83,35.9,0.0,-0.25,2025,0.0,N/A,⚪ 數據不足,2026-03,15.88
-27.47,2.03%,2.25,2941.TWO,🏰 高護城河,0.0,米斯特,2.35,68.9,71.15,0.0,0.89,2025,0.0,64.17%,⚪ 數據不足,2026-03,12.71
-35.48,32.72%,2.030000000000001,2897.TW,🏰 高護城河,0.0,王道銀行,0.61,36.86,38.89,0.0,0.28,2025,0.0,91.47%,⚪ 數據不足,2026-03,-2.09
67.52,N/A,0.9399999999999977,4190.TW,🚀 利潤擴張,0.0,佐登-KY,-1.59,42.24,43.18,0.0,-0.26,2025,0.0,N/A,⚪ 數據不足,2026-03,1.27
40.71,N/A,0.6000000000000014,4951.TWO,🚀 利潤擴張,0.0,精拓科,5.98,35.11,35.71,0.0,1.71,2025,0.0,N/A,⚪ 數據不足,2026-03,4.88
8.94,35.36%,0.5700000000000003,2838.TW,🏰 高護城河,0.0,聯邦銀,1.29,17.29,17.86,0.0,0.35,2025,0.0,94.34%,⚪ 數據不足,2026-03,4.5
19.82,59.33%,0.28999999999999915,3293.TWO,🏰 高護城河,0.0,鈊象,38.51,19.67,19.96,0.0,11.18,2025,0.0,97.58%,⚪ 數據不足,2026-03,19.01
-68.78,N/A,-0.07999999999999985,7760.TW,🌑 雙重衰退,0.0,享溫馨,0.68,-1.33,-1.41,0.0,0.7,2025,0.0,N/A,⚪ 數據不足,2026-03,-1.96
-68.78,N/A,-0.07999999999999985,7760.TWO,🌑 雙重衰退,0.0,未知,0.68,-1.33,-1.41,0.0,0.7,2025,0.0,N/A,⚪ 數據不足,2026-03,-1.96
-48.45,N/A,-0.3099999999999987,6906.TW,⚠️ 獲利稀釋,0.0,現觀科,1.87,16.31,16.0,0.0,0.6,2025,0.0,N/A,⚪ 數據不足,2026-03,-11.58
19.44,N/A,-0.9000000000000004,6535.TWO,🌑 雙重衰退,0.0,順藥,-2.05,-13.62,-14.52,0.0,-0.72,2025,0.0,N/A,⚪ 數據不足,2026-03,-8.49
3.31,35.12%,-1.0600000000000005,2892.TW,🏰 高護城河,0.0,第一金,1.87,12.82,11.76,0.0,0.57,2025,0.0,78.99%,⚪ 數據不足,2026-03,7.59
53.38,N/A,-1.1400000000000006,6901.TW,⚠️ 獲利稀釋,0.0,鑽石投資,-1.38,38.45,37.31,0.0,-0.42,2025,0.0,N/A,⚪ 數據不足,2026-03,51.85
7.94,N/A,-1.7799999999999994,5880.TW,⚠️ 獲利稀釋,0.0,合庫金,1.36,14.28,12.5,0.0,0.36,2025,0.0,N/A,⚪ 數據不足,2026-03,13.01
13.53,38.59%,-1.8699999999999974,2801.TW,🏰 高護城河,0.0,彰銀,1.51,20.79,18.92,0.0,0.44,2025,0.0,88.90%,⚪ 數據不足,2026-03,8.35
10.11,N/A,-1.9099999999999984,5876.TW,⚠️ 獲利稀釋,0.0,上海商銀,3.06,11.29,9.38,0.0,1.05,2025,0.0,N/A,⚪ 數據不足,2026-03,3.7
4.79,N/A,-2.0799999999999983,7820.TWO,⚠️ 獲利稀釋,0.0,立盈,1.76,63.3,61.22,0.0,0.79,2025,0.0,N/A,⚪ 數據不足,2026-03,58.62
2.44,41.10%,-3.9000000000000004,2834.TW,🏰 高護城河,0.0,臺企銀,1.26,13.27,9.37,0.0,0.35,2025,0.0,97.54%,⚪ 數據不足,2026-03,2.85
422.95,N/A,-4.2900000000000205,2536.TW,⚠️ 獲利稀釋,0.0,宏普,3.19,404.29,400.0,0.0,0.15,2025,0.0,N/A,⚪ 數據不足,2026-03,327.05
-174.64,-51.18%,-5.049999999999997,2726.TWO,🏰 高護城河,0.0,雅茗-KY,-3.55,56.57,51.52,0.0,-0.33,2025,0.0,54.90%,⚪ 數據不足,2026-03,0.59
8.14,N/A,-5.090000000000003,6415.TW,⚠️ 獲利稀釋,0.0,矽力*-KY,6.4,120.31,115.22,0.0,1.98,2025,0.0,N/A,⚪ 數據不足,2026-03,1.94
30.06,40.48%,-6.640000000000001,2884.TW,🏰 高護城河,0.0,玉山金,2.12,19.37,12.73,0.0,0.62,2025,0.0,91.14%,⚪ 數據不足,2026-03,20.44
8.21,-9.23%,-6.729999999999997,4171.TWO,🏰 高護城河,0.0,瑞基,-1.93,56.73,50.0,0.0,-0.09,2025,0.0,73.67%,⚪ 數據不足,2026-03,12.71
11.73,31.38%,-7.1,2891.TW,🏰 高護城河,0.0,中信金,4.08,22.25,15.15,0.0,1.18,2025,0.0,70.98%,⚪ 數據不足,2026-03,29.29
-21.56,22.46%,-9.66,2881.TW,🌑 雙重衰退,0.0,富邦金,8.37,-10.41,-20.07,0.0,2.4,2025,0.0,42.21%,⚪ 數據不足,2026-03,9.74
26.01,42.63%,-10.07,4911.TWO,🏰 高護城河,0.0,德英,2.18,-52.83,-62.9,0.0,0.23,2025,0.0,85.36%,⚪ 數據不足,2026-03,24.13
12.42,10.37%,-10.710000000000008,2528.TW,🌑 雙重衰退,0.0,皇普,3.65,-98.55,-109.26,0.0,-0.11,2025,0.0,15.63%,⚪ 數據不足,2026-03,130.3
-2.59,N/A,-10.719999999999999,6534.TW,⚠️ 獲利稀釋,0.0,正瀚-創,4.51,17.4,6.68,0.0,4.15,2025,0.0,N/A,⚪ 數據不足,2026-03,11.21
-280.56,N/A,-11.030000000000001,6958.TW,🔄 轉虧為盈,0.0,日盛台駿,-2.38,174.36,163.33,0.0,0.2,2025,0.0,N/A,⚪ 數據不足,2026-03,-7.09
0.0,51.96%,-11.209999999999999,2812.TW,🏰 高護城河,0.0,台中銀,1.53,13.77,2.56,0.0,0.4,2025,0.0,93.02%,⚪ 數據不足,2026-03,6.96
22.83,N/A,-11.850000000000023,6598.TW,🔄 轉虧為盈,0.0,ABC-KY,-1.96,168.99,157.14,0.0,0.2,2025,0.0,N/A,⚪ 數據不足,2026-03,38.52
-54.31,-3.65%,-12.140000000000015,3141.TWO,⚠️ 獲利稀釋,0.0,晶宏,0.54,149.28,137.14,0.0,0.84,2025,0.0,38.56%,⚪ 數據不足,2026-03,7.08
100.0,-2853.40%,-13.820000000000007,1453.TW,🏰 高護城河,0.0,大將,0.04,72.15,58.33,0.0,-0.05,2025,0.0,912.85%,⚪ 數據不足,2026-03,7.27
-2.94,30.59%,-13.85,2882.TW,🏰 高護城河,0.0,國泰金,7.06,12.33,-1.52,0.0,2.15,2025,0.0,62.29%,⚪ 數據不足,2026-03,-2.04
4.57,37.14%,-14.090000000000003,2890.TW,🏰 高護城河,0.0,永豐金,1.97,47.42,33.33,0.0,0.76,2025,0.0,91.41%,⚪ 數據不足,2026-03,15.47
65.91,-5.22%,-15.41,1589.TW,⚠️ 獲利稀釋,0.0,永冠-KY,-2.71,16.77,1.36,0.0,-5.06,2025,0.0,7.87%,⚪ 數據不足,2025-09,18.73
-14.85,38.22%,-15.84,2845.TW,🏰 高護城河,0.0,遠東銀,0.93,11.99,-3.85,0.0,0.25,2025,0.0,102.49%,⚪ 數據不足,2026-03,0.06
-73.66,N/A,-15.91,5907.TW,📉 獲利侵蝕,0.0,大洋-KY,-4.55,8.46,-7.45,0.0,-1.01,2025,0.0,N/A,⚪ 數據不足,2026-03,-14.95
31.37,65.42%,-16.08,2820.TW,🏰 高護城河,0.0,華票,1.34,76.08,60.0,0.0,0.48,2025,0.0,87.03%,⚪ 數據不足,2026-03,33.06
-9.05,N/A,-16.12,5203.TW,⚠️ 獲利稀釋,0.0,訊連,3.63,20.0,3.88,0.0,1.34,2025,0.0,N/A,⚪ 數據不足,2026-03,18.91
53.1,13.25%,-16.340000000000003,1760.TW,🏰 高護城河,0.0,寶齡富錦,2.22,98.16,81.82,0.0,0.6,2025,0.0,52.35%,⚪ 數據不足,2026-03,1.66
-15.24,9.16%,-17.090000000000003,1597.TW,⚠️ 獲利稀釋,0.0,直得,0.91,197.09,180.0,0.0,0.43,2025,0.0,38.83%,⚪ 數據不足,2026-03,9.81
1276.65,-95.04%,-18.21,3708.TW,🌑 雙重衰退,0.0,上緯投控,35.57,-54.13,-72.34,0.0,0.13,2025,0.0,24.80%,⚪ 數據不足,2026-03,-30.75
-99.01,N/A,-21.590000000000003,6542.TWO,⚠️ 獲利稀釋,0.0,隆中,0.02,54.92,33.33,0.0,0.04,2025,0.0,N/A,⚪ 數據不足,2026-03,10.22
8.85,51.79%,-21.689999999999998,2910.TW,🏰 高護城河,0.0,統領,1.23,18.36,-3.33,0.0,0.29,2025,0.0,87.61%,⚪ 數據不足,2026-03,-14.47
5.26,N/A,-22.47,4106.TW,⚠️ 獲利稀釋,0.0,雃博,1.2,122.47,100.0,0.0,0.46,2025,0.0,N/A,⚪ 數據不足,2026-03,0.74
146.97,N/A,-22.839999999999975,4971.TWO,⚠️ 獲利稀釋,0.0,IET-KY,1.65,254.17,231.33,0.0,1.97,2025,0.0,N/A,⚪ 數據不足,2026-03,50.49
-17.37,N/A,-23.32,3485.TWO,🌑 雙重衰退,0.0,敘豐,5.9,-6.85,-30.17,0.0,1.69,2025,0.0,N/A,⚪ 數據不足,2026-03,-10.06
53.11,N/A,-23.950000000000003,6446.TW,⚠️ 獲利稀釋,0.0,藥華藥,13.64,76.92,52.97,0.0,5.79,2025,0.0,N/A,⚪ 數據不足,2026-03,60.61
7.69,N/A,-25.2,6712.TWO,⚠️ 獲利稀釋,0.0,長聖,4.88,49.97,24.77,0.0,1.39,2025,0.0,N/A,⚪ 數據不足,2026-03,8.96
-36.41,N/A,-26.030000000000005,6856.TWO,⚠️ 獲利稀釋,0.0,鑫傳,2.62,47.77,21.74,0.0,0.56,2025,0.0,N/A,⚪ 數據不足,2026-03,19.24
-90.28,N/A,-26.439999999999998,8076.TWO,⚠️ 獲利稀釋,0.0,伍豐,0.14,326.44,300.0,0.0,0.16,2025,0.0,N/A,⚪ 數據不足,2026-03,-11.54
-57.74,34.02%,-27.14,1442.TW,🌑 雙重衰退,0.0,名軒,3.03,-55.17,-82.31,0.0,0.23,2025,0.0,49.04%,⚪ 數據不足,2026-03,-62.17
-67.15,N/A,-27.559999999999995,7803.TW,🌑 雙重衰退,0.0,雲象科技-創,-2.29,-6.92,-34.48,0.0,-0.78,2025,0.0,N/A,⚪ 數據不足,2026-03,91.93
-67.15,N/A,-27.559999999999995,7803.TWO,🌑 雙重衰退,0.0,未知,-2.29,-6.92,-34.48,0.0,-0.78,2025,0.0,N/A,⚪ 數據不足,2026-03,91.93
-234.62,10.47%,-28.31,2702.TW,🔄 轉虧為盈,0.0,華園,-0.35,18.79,-9.52,0.0,0.19,2025,0.0,89.24%,⚪ 數據不足,2026-03,-2.27
6.9,41.97%,-28.85,4728.TWO,🏰 高護城河,0.0,雙美,13.33,28.12,-0.73,0.0,4.07,2025,0.0,77.03%,⚪ 數據不足,2026-03,11.45
-66.05,N/A,-28.87,8942.TWO,📉 獲利侵蝕,0.0,森鉅,1.83,20.98,-7.89,0.0,1.05,2025,0.0,N/A,⚪ 數據不足,2026-03,-20.5
-175.3,7.94%,-28.88,2723.TW,🔄 轉虧為盈,0.0,美食-KY,-2.47,39.9,11.02,0.0,1.31,2025,0.0,59.54%,⚪ 數據不足,2026-03,-4.59
10.4,N/A,-30.67,6592.TW,⚠️ 獲利稀釋,0.0,和潤企業,4.72,55.42,24.75,0.0,0.76,2025,0.0,N/A,⚪ 數據不足,2026-03,-18.16
-102.7,N/A,-31.44999999999999,6693.TWO,🔄 轉虧為盈,0.0,廣閎科,-0.09,542.16,510.71,0.0,1.17,2025,0.0,N/A,⚪ 數據不足,2026-03,29.21
-85.43,3.21%,-34.69,4741.TWO,⚠️ 獲利稀釋,0.0,泓瀚,0.29,244.69,210.0,0.0,0.31,2025,0.0,33.55%,⚪ 數據不足,2026-03,-17.82
-51.85,-1427.47%,-34.92,1435.TW,🏰 高護城河,0.0,中福,-0.41,54.92,20.0,0.0,-0.08,2025,0.0,64.71%,⚪ 數據不足,2026-03,-43.98
-17.7,N/A,-35.099999999999994,3522.TWO,🔄 轉虧為盈,0.0,御嵿,-2.66,125.1,90.0,0.0,0.4,2025,0.0,N/A,⚪ 數據不足,2026-03,27.85
-82.6,-1.56%,-36.16,3056.TW,🌑 雙重衰退,0.0,富華新,1.07,-63.16,-99.32,0.0,0.01,2025,0.0,21.31%,⚪ 數據不足,2026-03,-68.21
876.92,7.13%,-37.59000000000003,1529.TW,⚠️ 獲利稀釋,0.0,樂事綠能,1.01,470.92,433.33,0.0,0.16,2025,0.0,16.87%,⚪ 數據不足,2026-03,32.89
-95.82,N/A,-37.72999999999999,1463.TW,🌑 雙重衰退,0.0,強盛新,0.13,-64.4,-102.13,0.0,-0.01,2025,0.0,N/A,⚪ 數據不足,2026-03,23.84
40.48,N/A,-37.95,6870.TWO,⚠️ 獲利稀釋,0.0,騰雲,7.08,104.62,66.67,0.0,1.1,2025,0.0,N/A,⚪ 數據不足,2026-03,20.33
-34.28,N/A,-38.26,6482.TWO,🌑 雙重衰退,0.0,弘煜科,2.32,-33.46,-71.72,0.0,0.28,2025,0.0,N/A,⚪ 數據不足,2026-03,-10.07
-45.05,N/A,-38.51,7728.TWO,⚠️ 獲利稀釋,0.0,光焱科技,4.92,94.63,56.12,0.0,1.53,2025,0.0,N/A,⚪ 數據不足,2026-03,-6.16
112.83,N/A,-39.09,7842.TWO,⚠️ 獲利稀釋,0.0,天能綠電,4.01,86.87,47.78,0.0,1.33,2025,0.0,N/A,⚪ 數據不足,2026-03,123.22
-28.57,N/A,-39.849999999999994,7818.TW,🌑 雙重衰退,0.0,溢泰實業,5.65,-12.84,-52.69,0.0,0.88,2025,0.0,N/A,⚪ 數據不足,2026-03,-4.14
-28.57,N/A,-39.849999999999994,7818.TWO,🌑 雙重衰退,0.0,未知,5.65,-12.84,-52.69,0.0,0.88,2025,0.0,N/A,⚪ 數據不足,2026-03,-4.14
46.3,14.28%,-39.860000000000014,3577.TWO,🏰 高護城河,0.0,泓格,2.37,130.77,90.91,0.0,1.47,2025,0.0,53.43%,⚪ 數據不足,2026-03,9.44
-74.29,6.07%,-39.879999999999995,3288.TWO,🏰 高護城河,0.0,點晶,-0.64,123.55,83.67,0.0,-0.08,2025,0.0,71.52%,⚪ 數據不足,2026-03,-10.15
-6.01,N/A,-40.22,6024.TW,⚠️ 獲利稀釋,0.0,群益期,5.48,97.36,57.14,0.0,1.76,2025,0.0,N/A,⚪ 數據不足,2026-03,9.98
44.38,N/A,-40.43,6949.TW,⚠️ 獲利稀釋,0.0,沛爾生醫-創,-7.23,50.51,10.08,0.0,-1.18,2025,0.0,N/A,⚪ 數據不足,2026-03,60.07
-39.36,N/A,-40.510000000000005,6423.TWO,🌑 雙重衰退,0.0,億而得,0.58,-6.55,-47.06,0.0,0.28,2025,0.0,N/A,⚪ 數據不足,2026-03,2.34
16.53,N/A,-40.620000000000005,6961.TWO,📉 獲利侵蝕,0.0,旅天下,4.23,0.49,-40.13,0.0,1.9,2025,0.0,N/A,⚪ 數據不足,2026-03,-8.56
42.64,-1090.16%,-40.9,4529.TWO,🏰 高護城河,0.0,淳紳,-0.74,40.9,0.0,0.0,-0.17,2025,0.0,59.04%,⚪ 數據不足,2026-03,-22.14
59.82,69.19%,-42.38999999999999,2059.TW,🏰 高護城河,0.0,川湖,103.23,81.21,38.82,0.0,36.58,2025,0.0,76.10%,⚪ 數據不足,2026-03,72.77
31.09,N/A,-44.06000000000001,6788.TWO,⚠️ 獲利稀釋,0.0,華景電,17.36,77.29,33.23,0.0,4.49,2025,0.0,N/A,⚪ 數據不足,2026-03,19.97
-56.22,12.46%,-44.18000000000001,2739.TW,⚠️ 獲利稀釋,0.0,寒舍,2.36,153.86,109.68,0.0,1.3,2025,0.0,44.04%,⚪ 數據不足,2026-03,2.72
-34.98,N/A,-44.419999999999995,6212.TWO,🌑 雙重衰退,0.0,理銘,3.96,-37.96,-82.38,0.0,0.4,2025,0.0,N/A,⚪ 數據不足,2026-03,-55.31
279.4,N/A,-46.32000000000001,7822.TW,⚠️ 獲利稀釋,0.0,倍利科,14.04,124.98,78.66,0.0,4.93,2025,0.0,N/A,⚪ 數據不足,2026-03,187.82
-34.17,N/A,-46.75,6028.TWO,📉 獲利侵蝕,0.0,公勝保經,7.86,11.65,-35.1,0.0,2.48,2025,0.0,N/A,⚪ 數據不足,2026-03,5.26
-9.63,N/A,-47.19,6231.TWO,📉 獲利侵蝕,0.0,系微,6.66,47.19,0.0,0.0,1.7,2025,0.0,N/A,⚪ 數據不足,2026-03,4.64
-13.92,N/A,-47.68,5871.TW,📉 獲利侵蝕,0.0,中租-KY,11.24,47.02,-0.66,0.0,3.26,2025,0.0,N/A,⚪ 數據不足,2026-03,-4.62
20.66,18.42%,-48.0,2423.TW,🏰 高護城河,0.0,固緯,2.92,142.03,94.03,0.0,1.3,2025,0.0,51.76%,⚪ 數據不足,2026-03,5.54
-82.84,N/A,-48.8,7721.TW,⚠️ 獲利稀釋,0.0,微程式,0.55,88.8,40.0,0.0,0.21,2025,0.0,N/A,⚪ 數據不足,2026-03,-36.07
48.61,N/A,-48.970000000000006,8277.TWO,⚠️ 獲利稀釋,0.0,商丞,-0.37,67.15,18.18,0.0,-0.09,2025,0.0,N/A,⚪ 數據不足,2026-03,-16.98
41.22,-63.16%,-49.61999999999989,3576.TW,🔄 轉虧為盈,0.0,聯合再生,-0.77,1122.35,1072.73,0.0,1.07,2025,0.0,-18.77%,⚪ 數據不足,2026-03,-47.33
43.08,N/A,-52.29,7772.TWO,🌑 雙重衰退,0.0,耀穎,1.86,-19.71,-72.0,0.0,0.35,2025,0.0,N/A,⚪ 數據不足,2026-03,12.72
-26.4,N/A,-54.99,6523.TWO,📉 獲利侵蝕,0.0,達爾膚,7.78,9.64,-45.35,0.0,1.88,2025,0.0,N/A,⚪ 數據不足,2026-03,-5.92
-10.5,N/A,-55.010000000000005,7811.TWO,🌑 雙重衰退,0.0,民盛,8.1,-18.25,-73.26,0.0,1.09,2025,0.0,N/A,⚪ 數據不足,2026-03,18.06
4.12,N/A,-55.470000000000006,5236.TWO,⚠️ 獲利稀釋,0.0,凌陽創新,8.59,98.26,42.79,0.0,2.97,2025,0.0,N/A,⚪ 數據不足,2026-03,10.0
183.87,N/A,-55.730000000000004,6841.TWO,⚠️ 獲利稀釋,0.0,長佳智能,0.89,100.17,44.44,0.0,0.26,2025,0.0,N/A,⚪ 數據不足,2026-03,12.23
3600.0,N/A,-55.77,6649.TWO,🌑 雙重衰退,0.0,台生材,1.4,-44.23,-100.0,0.0,0.0,2025,0.0,N/A,⚪ 數據不足,2026-03,128.22
-5.49,14.06%,-55.970000000000006,2903.TW,🏰 高護城河,0.0,遠百,1.56,74.15,18.18,0.0,0.39,2025,0.0,54.41%,⚪ 數據不足,2026-03,-2.68
-90.0,N/A,-56.31,8289.TWO,⚠️ 獲利稀釋,0.0,泰藝,0.04,356.31,300.0,0.0,0.28,2025,0.0,N/A,⚪ 數據不足,2026-03,16.02
-28.2,N/A,-56.580000000000005,5530.TWO,⚠️ 獲利稀釋,0.0,龍巖,2.75,59.84,3.26,0.0,0.95,2025,0.0,N/A,⚪ 數據不足,2026-03,-2.7
721.43,-167.95%,-57.19,2102.TW,⚠️ 獲利稀釋,0.0,泰豐,6.28,162.75,105.56,0.0,0.01,2025,0.0,20.10%,⚪ 數據不足,2026-03,-0.57
36.07,-26.13%,-57.69,4131.TWO,⚠️ 獲利稀釋,0.0,浩泰,-0.78,141.56,83.87,0.0,-0.05,2025,0.0,34.86%,⚪ 數據不足,2026-03,297.52
-77.57,N/A,-57.870000000000005,2524.TW,🌑 雙重衰退,0.0,京城,1.71,-17.97,-75.84,0.0,0.36,2025,0.0,N/A,⚪ 數據不足,2026-03,-60.41
60.8,N/A,-58.480000000000004,6767.TWO,🔄 轉虧為盈,0.0,台微醫,-0.49,27.71,-30.77,0.0,0.09,2025,0.0,N/A,⚪ 數據不足,2026-03,-6.86
4.62,N/A,-58.480000000000004,1731.TW,⚠️ 獲利稀釋,0.0,美吾華,1.36,65.98,7.5,0.0,0.43,2025,0.0,N/A,⚪ 數據不足,2026-03,6.61
7.55,21.51%,-58.529999999999994,4105.TWO,🏰 高護城河,0.0,東洋,6.27,71.91,13.38,0.0,1.78,2025,0.0,56.36%,⚪ 數據不足,2026-03,9.49
-1.21,N/A,-59.980000000000004,6918.TW,📉 獲利侵蝕,0.0,愛派司,5.16,55.78,-4.2,0.0,1.39,2025,0.0,N/A,⚪ 數據不足,2026-03,8.61
-26.3,N/A,-60.09,7795.TW,🌑 雙重衰退,0.0,長廣,3.11,-17.44,-77.53,0.0,0.21,2025,0.0,N/A,⚪ 數據不足,2026-03,-15.04
169.31,N/A,-61.379999999999995,7794.TWO,📉 獲利侵蝕,0.0,宏�硒撥s,2.72,46.86,-14.52,0.0,0.53,2025,0.0,N/A,⚪ 數據不足,2026-03,18.71
-2.0,N/A,-62.099999999999994,6703.TWO,⚠️ 獲利稀釋,0.0,軒郁,9.9,74.83,12.73,0.0,1.87,2025,0.0,N/A,⚪ 數據不足,2026-03,-8.29
23.05,N/A,-62.29,8432.TWO,⚠️ 獲利稀釋,0.0,東生華,3.63,90.14,27.85,0.0,1.01,2025,0.0,N/A,⚪ 數據不足,2026-03,19.79
8.39,N/A,-62.51,6925.TWO,📉 獲利侵蝕,0.0,意藍,3.11,32.15,-30.36,0.0,0.39,2025,0.0,N/A,⚪ 數據不足,2026-03,14.61
57.28,-77.27%,-62.719999999999985,4154.TWO,⚠️ 獲利稀釋,0.0,樂威科-KY,-1.82,131.64,68.92,0.0,-0.25,2025,0.0,33.80%,⚪ 數據不足,2026-03,-35.31
14.65,N/A,-62.94,6983.TWO,🌑 雙重衰退,0.0,華洋精機,4.46,-8.7,-71.64,0.0,0.19,2025,0.0,N/A,⚪ 數據不足,2026-03,24.42
-25.6,N/A,-63.88999999999999,6277.TW,⚠️ 獲利稀釋,0.0,宏正,3.08,82.57,18.68,0.0,1.08,2025,0.0,N/A,⚪ 數據不足,2026-03,-1.49
57.53,-377.43%,-64.41,3115.TWO,🏰 高護城河,0.0,富榮綱,-0.44,53.3,-11.11,0.0,-0.1,2025,0.0,100.00%,⚪ 數據不足,2026-03,12.25
95.56,N/A,-64.5,6510.TWO,⚠️ 獲利稀釋,0.0,精測,30.41,119.02,54.52,0.0,10.43,2025,0.0,N/A,⚪ 數據不足,2026-03,33.33
-181.82,-9.00%,-64.8,2401.TW,⚠️ 獲利稀釋,0.0,凌陽,-0.37,131.47,66.67,0.0,-0.02,2025,0.0,45.66%,⚪ 數據不足,2026-03,-2.04
-491.18,-58.74%,-65.32,3228.TWO,🏰 高護城河,0.0,金麗科,-2.03,53.08,-12.24,0.0,-0.55,2025,0.0,58.46%,⚪ 數據不足,2026-03,-27.25
-129.28,N/A,-65.49999999999999,8107.TWO,🔄 轉虧為盈,0.0,大億金茂,-0.53,177.04,111.54,0.0,0.03,2025,0.0,N/A,⚪ 數據不足,2026-03,2.06
-50.0,1.38%,-65.56,2365.TW,⚠️ 獲利稀釋,0.0,昆盈,0.32,165.56,100.0,0.0,0.14,2025,0.0,39.89%,⚪ 數據不足,2026-03,-1.99
209.22,N/A,-65.57999999999993,8271.TW,⚠️ 獲利稀釋,0.0,宇瞻,6.7,1985.02,1919.44,0.0,14.54,2025,0.0,N/A,⚪ 數據不足,2026-03,41.93
-20600.0,N/A,-65.58,6533.TW,📉 獲利侵蝕,0.0,晶心科,-8.2,20.45,-45.13,0.0,-3.28,2025,0.0,N/A,⚪ 數據不足,2026-03,7.0
4.25,N/A,-65.6,5478.TWO,⚠️ 獲利稀釋,0.0,智冠,7.93,128.72,63.12,0.0,2.39,2025,0.0,N/A,⚪ 數據不足,2026-03,-3.78
30.28,N/A,-65.85,6955.TW,📉 獲利侵蝕,0.0,邦睿生技-創,4.13,52.46,-13.39,0.0,0.97,2025,0.0,N/A,⚪ 數據不足,2026-03,37.43
0.95,-2058.21%,-66.11999999999999,4168.TWO,📉 獲利侵蝕,0.0,醣聯,-2.16,2.71,-63.41,0.0,-0.67,2025,0.0,19.48%,⚪ 數據不足,2026-03,157.54
0.0,-9.65%,-66.42,2736.TWO,🏰 高護城河,0.0,富野,-1.83,99.75,33.33,0.0,-0.1,2025,0.0,51.65%,⚪ 數據不足,2026-03,36.07
-68.0,N/A,-67.48,6405.TW,⚠️ 獲利稀釋,0.0,悅城,-1.26,100.81,33.33,0.0,-0.26,2025,0.0,N/A,⚪ 數據不足,2026-03,-99.4
67.87,N/A,-69.93,7749.TW,⚠️ 獲利稀釋,404.0,意騰-KY,11.77,111.76,41.83,438.15000000000003,3.56,2025,13.830879835672715,N/A,⚪ 中性觀察,2026-03,85.22
52.82,N/A,-70.53999999999999,5274.TWO,⚠️ 獲利稀釋,0.0,信驊,103.92,130.07,59.53,0.0,37.41,2025,0.0,N/A,⚪ 數據不足,2026-03,40.64
21.4,N/A,-71.35,2539.TW,📉 獲利侵蝕,0.0,櫻花建,3.46,14.66,-56.69,0.0,0.68,2025,0.0,N/A,⚪ 數據不足,2026-03,55.27
46.42,54.00%,-71.47000000000001,2330.TW,🏰 高護城河,0.0,台積電,66.26,129.86,58.39,0.0,22.08,2025,0.0,62.33%,⚪ 數據不足,2026-03,31.61
7.69,N/A,-71.77,5601.TWO,📉 獲利侵蝕,0.0,台聯櫃,0.42,71.77,0.0,0.0,0.1,2025,0.0,N/A,⚪ 數據不足,2026-03,1.81
-18.87,N/A,-73.16,6570.TWO,⚠️ 獲利稀釋,0.0,維田,1.29,232.25,159.09,0.0,0.57,2025,0.0,N/A,⚪ 數據不足,2026-03,3.05
10.09,N/A,-73.19999999999999,6492.TWO,📉 獲利侵蝕,0.0,生華科,-2.97,64.38,-8.82,0.0,-0.75,2025,0.0,N/A,⚪ 數據不足,2026-03,7.0
-10.36,24.73%,-73.75,3158.TWO,🏰 高護城河,0.0,嘉實,7.27,76.49,2.74,0.0,1.5,2025,0.0,63.24%,⚪ 數據不足,2026-03,7.07
-9.97,N/A,-74.55,8446.TWO,📉 獲利侵蝕,0.0,華研,10.3,28.0,-46.55,0.0,1.78,2025,0.0,N/A,⚪ 數據不足,2026-03,-21.14
220.0,81.17%,-75.18,4157.TWO,🏰 高護城河,0.0,太景*-KY,0.06,108.51,33.33,0.0,-0.02,2025,0.0,98.33%,⚪ 數據不足,2026-03,72.24
54.95,N/A,-75.22999999999999,6026.TWO,📉 獲利侵蝕,0.0,福邦證,1.72,53.01,-22.22,0.0,0.07,2025,0.0,N/A,⚪ 數據不足,2026-03,-0.65
