expansion,eps_yoy,date,om,prev_eps,est_price,pe,symbol,prev_year,prev_rev_yoy,gm,name,eps,status,advice,prev_eps_yoy,price,rev_yoy
-1404.02,13.04,2026-03,N/A,-6.24,-135.45,0.0,6443.TW,2025,-59.56,N/A,元晶,-0.2,⚠️ 獲利稀釋,⚪ 數據不足,-433.33,26.6499996185,1417.06
-1407.04,-1283.33,2026-03,N/A,-1.14,-53.699999999999996,0.0,8097.TWO,2025,19.38,N/A,常珵,-0.72,📉 獲利侵蝕,⚪ 數據不足,-394.74,49.0499992371,123.71
-1407.51,66.67,2026-03,-2.06%,0.03,4.3500000000000005,167.58620163482755,3481.TW,2025,4.72,9.08%,群創,0.2,⚠️ 獲利稀釋,❌ 暫避觀望,-96.3,48.5999984741,1474.18
-1407.58,-70.0,2026-03,-0.43%,0.08,-1.05,0.0,1220.TW,2025,-4.37,8.16%,台榮,-0.17,📉 獲利侵蝕,⚪ 數據不足,-93.16,10.8999996185,1337.58
-1415.73,21.05,2026-03,N/A,0.05,-11.25,0.0,6234.TWO,2025,-26.42,N/A,高僑,0.23,⚠️ 獲利稀釋,⚪ 數據不足,-95.24,36.7999992371,1436.78
-1425.35,90.0,2026-03,3.04%,0.95,41.85,15.985662535519712,1722.TW,2025,1.81,15.30%,台肥,0.19,⚠️ 獲利稀釋,❌ 暫避觀望,-52.74,44.5999984741,1515.35
-1441.89,27.32,2026-03,5.39%,8.84,317.7,5.996222851746931,3010.TW,2025,-2.3,8.77%,華立,2.47,⚠️ 獲利稀釋,⚪ 中性觀察,1.84,127.0,1469.21
-1454.61,12.0,2026-03,4.51%,0.78,19.35,52.55814190062016,2634.TW,2025,-9.88,8.73%,漢翔,0.28,⚠️ 獲利稀釋,❌ 暫避觀望,-66.09,67.8000030518,1466.61
-1455.8700000000001,-1135.38,2026-03,N/A,-60.0,-1955.4,0.0,6806.TW,2025,32.68,N/A,森崴能源,-6.73,📉 獲利侵蝕,⚪ 數據不足,-1744.48,3.5099999905,320.49
-1465.92,-1000.0,2026-03,-26.63%,-1.68,-35.849999999999994,0.0,2929.TW,2025,-17.32,-8.18%,淘帝-KY,-0.22,📉 獲利侵蝕,⚪ 數據不足,-1292.86,5.6999998093,465.92
-1471.55,-50.0,2026-03,-1.94%,-1.33,-62.699999999999996,0.0,3268.TWO,2025,-5.19,7.59%,海德威,-0.09,📉 獲利侵蝕,⚪ 數據不足,-632.0,17.7000007629,1421.55
-1483.74,-1166.67,2026-03,1.19%,0.65,17.55,38.076922424871796,3564.TWO,2025,9.25,20.85%,其陽,-0.32,📉 獲利侵蝕,❌ 暫避觀望,-26.97,44.5499992371,317.07
-1503.3100000000002,-1.9,2026-03,2.63%,1.74,43.050000000000004,18.083624225052265,3312.TW,2025,18.67,5.61%,弘憶股,1.03,📉 獲利侵蝕,❌ 暫避觀望,-33.61,51.9000015259,1501.41
-1511.48,-308.0,2026-03,N/A,-2.43,-74.85000000000001,0.0,9919.TW,2025,-9.24,N/A,康那香,-0.52,📉 獲利侵蝕,⚪ 數據不足,-28.57,13.8500003815,1203.48
-1511.67,-18.42,2026-03,-33.95%,-2.24,-78.0,0.0,2007.TW,2025,-23.43,-29.22%,燁興,-0.45,📉 獲利侵蝕,⚪ 數據不足,-9.8,7.0,1493.25
-1518.97,7.08,2026-03,N/A,-10.06,-311.84999999999997,0.0,8444.TWO,2025,-33.25,N/A,綠河-KY,-3.3,⚠️ 獲利稀釋,⚪ 數據不足,-15.31,5.0900001526,1526.05
-1524.58,25.0,2026-03,-63.96%,-1.25,-71.10000000000001,0.0,4909.TWO,2025,-89.32,-26.90%,新復興,0.05,🔄 轉虧為盈,⚪ 數據不足,-112.33,40.3499984741,1549.58
-1577.3500000000001,108.82,2026-03,N/A,0.02,-4.3500000000000005,0.0,3607.TW,2025,-11.24,N/A,谷崧,0.03,⚠️ 獲利稀釋,⚪ 數據不足,-88.24,14.1499996185,1686.17
-1579.76,-176.47,2026-03,-10.27%,-1.37,-59.25,0.0,1310.TW,2025,-24.07,-7.37%,台苯,-0.94,📉 獲利侵蝕,⚪ 數據不足,-90.28,8.4300003052,1403.29
-1601.34,-50.0,2026-03,N/A,-1.04,-42.300000000000004,0.0,2642.TW,2025,-5.97,N/A,宅配通,-0.75,📉 獲利侵蝕,⚪ 數據不足,-940.0,20.6000003815,1551.34
-1604.8,-185.71,2026-03,N/A,-0.79,-27.900000000000002,0.0,6456.TW,2025,-4.58,N/A,GIS-KY,-0.61,📉 獲利侵蝕,⚪ 數據不足,-269.57,74.3000030518,1419.09
-1636.2199999999998,2621.43,2026-03,N/A,3.84,103.49999999999999,6.89130423726087,6177.TW,2025,-22.64,N/A,達麗,3.53,⚠️ 獲利稀釋,⚪ 中性觀察,-23.95,47.5499992371,4257.65
-1640.48,-16.67,2026-03,4.30%,1.23,36.449999999999996,5.823045110493828,2516.TW,2025,7.45,6.67%,新建,0.25,📉 獲利侵蝕,⚪ 中性觀察,26.8,14.1499996185,1623.81
-1656.04,134.04,2026-03,N/A,2.08,53.550000000000004,10.056022836386555,6614.TW,2025,-2.37,N/A,資拓宏宇,0.16,⚠️ 獲利稀釋,⚪ 中性觀察,11.76,35.9000015259,1790.08
-1658.02,72.46,2026-03,-1.35%,-0.66,-33.0,0.0,4540.TW,2025,11.55,16.55%,全球傳動,-0.19,⚠️ 獲利稀釋,⚪ 數據不足,85.65,60.2000007629,1730.48
-1662.22,-112.0,2026-03,-72.91%,0.03,-0.9,0.0,1471.TW,2025,-34.37,5.75%,首利,-0.03,📉 獲利侵蝕,⚪ 數據不足,-25.0,10.0,1550.22
-1687.6100000000001,9.8,2026-03,N/A,-2.51,-99.9,0.0,6589.TW,2025,-0.38,N/A,台康生技,-0.47,⚠️ 獲利稀釋,⚪ 數據不足,-8.77,49.8499984741,1697.41
-1699.06,750.0,2026-03,N/A,0.52,17.400000000000002,9.18103415387931,5521.TW,2025,27.32,N/A,工信,0.13,⚠️ 獲利稀釋,⚪ 中性觀察,2500.0,10.6499996185,2449.06
-1713.84,167.65,2026-03,N/A,4.9,228.00000000000003,8.81578947368421,7740.TW,2025,885.03,N/A,熙特爾-創,3.64,⚠️ 獲利稀釋,⚪ 中性觀察,674.7,134.0,1881.49
-1717.95,44.12,2026-03,N/A,275.06,10046.849999999999,10.74963794622195,6669.TW,2025,163.68,N/A,緯穎,75.95,⚠️ 獲利稀釋,⚪ 中性觀察,124.43,7200.0,1762.07
-1737.31,-191.89,2026-03,N/A,-0.88,-54.449999999999996,0.0,6108.TW,2025,-18.04,N/A,競國,-1.08,📉 獲利侵蝕,⚪ 數據不足,-194.62,25.7000007629,1545.42
-1740.3100000000002,12.87,2026-03,N/A,4.2,157.95,5.052231791348528,6776.TW,2025,14.84,N/A,展�眥篕�,1.14,⚠️ 獲利稀釋,⚪ 中性觀察,-8.03,53.2000007629,1753.18
-1770.6,-278.57,2026-03,-4.04%,-1.07,-49.2,0.0,1309.TW,2025,-22.22,3.28%,台達化,-0.53,📉 獲利侵蝕,⚪ 數據不足,-91.07,13.1000003815,1492.03
-1777.35,900.0,2026-03,N/A,1.4,30.0,11.07499980925,5525.TW,2025,-49.22,N/A,順天,1.0,⚠️ 獲利稀釋,⚪ 中性觀察,-32.16,22.1499996185,2677.35
-1785.68,4.76,2026-03,2.40%,3.19,112.35000000000001,5.56742333283044,2013.TW,2025,6.36,4.40%,中鋼構,0.66,⚠️ 獲利稀釋,⚪ 中性觀察,18.15,41.7000007629,1790.44
-1786.48,-10.0,2026-03,N/A,0.35,8.85,24.830507827966105,5398.TWO,2025,-3.62,N/A,慕康生醫,-0.22,📉 獲利侵蝕,❌ 暫避觀望,66.67,14.6499996185,1776.48
-1792.31,-100.0,2026-03,N/A,-0.03,-2.1,0.0,6167.TWO,2025,13.22,N/A,久正,-0.06,📉 獲利侵蝕,⚪ 數據不足,-250.0,10.8000001907,1692.31
-1821.54,168.33,2026-03,2.18%,-0.96,-47.55,0.0,2485.TW,2025,-0.05,15.28%,兆赫,0.41,🔄 轉虧為盈,⚪ 數據不足,57.52,43.0,1989.87
-1837.55,-10.0,2026-03,1.38%,1.38,52.49999999999999,11.342857360828573,2324.TW,2025,-16.78,5.82%,仁寶,0.45,📉 獲利侵蝕,⚪ 中性觀察,-39.91,39.7000007629,1827.55
-1858.75,-131.34,2026-03,-27.74%,-8.65,-289.34999999999997,0.0,4927.TW,2025,-6.83,-13.35%,泰鼎-KY,-3.1,📉 獲利侵蝕,⚪ 數據不足,6.63,43.0,1727.41
-1879.79,157.89,2026-03,2.25%,0.56,23.1,11.136363388636363,2032.TW,2025,2.45,6.08%,新鋼,0.49,⚠️ 獲利稀釋,⚪ 中性觀察,24.44,17.1499996185,2037.68
-1882.1599999999999,372.73,2026-03,1.18%,-0.97,-42.45,0.0,2061.TWO,2025,1.18,7.75%,風青,0.3,🔄 轉虧為盈,⚪ 數據不足,-273.08,51.7000007629,2254.89
-1889.83,-29.85,2026-03,2.17%,2.32,82.94999999999999,11.555153982983727,2354.TW,2025,105.83,4.22%,鴻準,0.47,📉 獲利侵蝕,⚪ 中性觀察,-8.3,63.9000015259,1859.98
-1902.0900000000001,76.09,2026-03,N/A,-0.13,-4.3500000000000005,0.0,5608.TW,2025,-8.84,N/A,四維航,-0.11,⚠️ 獲利稀釋,⚪ 數據不足,81.16,16.7000007629,1978.18
-1903.8999999999999,448.72,2026-03,N/A,1.04,49.2,21.76829314814024,6505.TW,2025,-5.67,N/A,台塑化,2.14,⚠️ 獲利稀釋,❌ 暫避觀望,65.08,71.4000015259,2352.62
-1905.83,160.71,2026-03,N/A,-0.99,-43.199999999999996,0.0,6124.TWO,2025,1.16,N/A,業強,0.17,🔄 轉虧為盈,⚪ 數據不足,16.81,27.1499996185,2066.54
-1914.24,-53.33,2026-03,-65.06%,-1.54,0.0,0.0,4804.TWO,2025,7.41,-7.81%,大略-KY,-0.47,📉 獲利侵蝕,⚪ 數據不足,15.65,0.0,1860.91
-1931.19,103.7,2026-03,-68.62%,-0.6,-11.850000000000001,0.0,3625.TWO,2025,-18.66,-3.42%,西勝,0.01,🔄 轉虧為盈,⚪ 數據不足,56.82,12.3000001907,2034.89
-1943.1399999999999,-60.87,2026-03,-19.69%,-0.85,-34.800000000000004,0.0,1213.TW,2025,56.06,-3.68%,大飲,-0.37,📉 獲利侵蝕,⚪ 數據不足,-109.76,7.6999998093,1882.27
-1944.5700000000002,84.31,2026-03,-116.55%,-2.75,0.0,0.0,1591.TWO,2025,-43.59,-25.13%,駿吉-KY,-0.08,⚠️ 獲利稀釋,⚪ 數據不足,-122.76,0.0,2028.88
-1963.2199999999998,504.92,2026-03,5.14%,7.11,249.45,4.046903370523151,3709.TWO,2025,44.32,8.09%,鑫聯大投控,3.69,⚠️ 獲利稀釋,⚪ 中性觀察,178.19,67.3000030518,2468.14
-1963.2800000000002,534.37,2026-03,N/A,3.01,93.3,199.35691318327974,8046.TW,2025,24.44,N/A,南電,2.03,⚠️ 獲利稀釋,❌ 暫避觀望,840.63,1240.0,2497.65
-1983.4199999999998,44.68,2026-03,1.48%,2.42,90.6,10.745033365215232,2356.TW,2025,6.95,5.21%,英業達,0.68,⚠️ 獲利稀釋,⚪ 中性觀察,19.21,64.9000015259,2028.1
-1990.48,17.49,2026-03,3.28%,13.61,506.70000000000005,7.48963883955003,2317.TW,2025,18.13,5.88%,鴻海,3.56,⚠️ 獲利稀釋,⚪ 中性觀察,23.02,253.0,2007.97
-1994.11,8.71,2026-03,3.76%,19.45,721.1999999999999,6.915557404326123,2382.TW,2025,50.54,6.33%,廣達,5.5,⚠️ 獲利稀釋,⚪ 中性觀察,25.55,332.5,2002.82
-2000.0500000000002,286.21,2026-03,26.98%,5.24,113.55000000000001,2.5627476378467637,2442.TW,2025,880.8,33.43%,新美齊,1.14,⚠️ 獲利稀釋,⚪ 中性觀察,329.17,19.3999996185,2286.26
-2011.41,-56.76,2026-03,-2.86%,-0.56,-4.3500000000000005,0.0,2038.TW,2025,-8.24,-0.64%,海光,0.16,🔄 轉虧為盈,⚪ 數據不足,-380.0,12.8000001907,1954.65
-2015.77,-1600.0,2026-03,N/A,0.73,28.349999999999994,20.026454219100533,6418.TWO,2025,-1.53,N/A,詠昇,-0.15,📉 獲利侵蝕,❌ 暫避觀望,-33.64,37.8499984741,415.77
-2019.02,122.06,2026-03,2.37%,1.81,70.5,9.585106220659576,3033.TW,2025,21.23,5.24%,威健,1.52,⚠️ 獲利稀釋,⚪ 中性觀察,-25.31,45.0499992371,2141.08
-2044.13,100.0,2026-03,5.82%,0.4,15.15,11.83168297950495,2515.TW,2025,-13.12,9.34%,中工,0.16,⚠️ 獲利稀釋,⚪ 中性觀察,-14.89,11.9499998093,2144.13
-2046.6399999999999,-73.33,2026-03,N/A,-0.41,-24.9,0.0,6582.TW,2025,-51.86,N/A,申豐,-0.26,📉 獲利侵蝕,⚪ 數據不足,-141.41,32.5999984741,1973.31
-2051.08,135.16,2026-03,N/A,-5.34,-157.34999999999997,0.0,8450.TWO,2025,-9.3,N/A,霹靂,0.32,🔄 轉虧為盈,⚪ 數據不足,-244.52,14.5500001907,2186.24
-2056.62,15.09,2026-03,N/A,-0.49,-38.25,0.0,3294.TWO,2025,-17.24,N/A,英濟,-0.45,⚠️ 獲利稀釋,⚪ 數據不足,-185.96,31.0,2071.71
-2057.51,146.97,2026-03,N/A,1.36,11.1,139.1891891891892,8064.TWO,2025,10.25,N/A,東捷,0.35,⚠️ 獲利稀釋,❌ 暫避觀望,72.15,103.0,2204.48
-2100.2200000000003,-800.0,2026-03,-1.47%,-0.02,-1.7999999999999998,0.0,2022.TW,2025,16.71,7.21%,聚亨,-0.09,📉 獲利侵蝕,⚪ 數據不足,95.92,7.6500000954,1300.22
-2117.8599999999997,179.82,2026-03,3.25%,3.15,141.15,6.843783371509033,3028.TW,2025,13.76,7.68%,增你強,3.05,⚠️ 獲利稀釋,⚪ 中性觀察,52.91,64.4000015259,2297.68
-2122.24,106.25,2026-03,-53.06%,0.25,-0.4500000000000004,0.0,2466.TW,2025,-14.27,-4.21%,冠西電,0.03,⚠️ 獲利稀釋,⚪ 數據不足,241.18,104.5,2228.49
-2126.92,0.0,2026-03,-7.44%,-0.41,-19.8,0.0,1452.TW,2025,-20.25,0.28%,宏益,-0.09,📉 獲利侵蝕,⚪ 數據不足,-164.06,11.3999996185,2126.92
-2151.66,-30.0,2026-03,0.23%,0.45,16.05,8.700934971588785,1413.TW,2025,-9.55,2.52%,宏洲,-0.13,📉 獲利侵蝕,⚪ 中性觀察,364.71,9.3100004196,2121.66
-2164.1,232.5,2026-03,-0.68%,2.71,121.05000000000001,8.376703652304833,3673.TW,2025,-8.77,5.83%,TPK-KY,1.33,⚠️ 獲利稀釋,⚪ 中性觀察,133.62,67.5999984741,2396.6
-2181.0899999999997,36.36,2026-03,-12.37%,-1.97,-72.6,0.0,3707.TWO,2025,-0.88,-1.01%,漢磊,-0.35,⚠️ 獲利稀釋,⚪ 數據不足,-41.61,63.7999992371,2217.45
-2185.29,64.29,2026-03,0.97%,1.53,0.0,0.0,1725.TW,2025,-4.68,4.14%,元禎,0.23,⚠️ 獲利稀釋,⚪ 數據不足,-19.9,0.0,2249.58
-2201.53,68.06,2026-03,N/A,-1.88,-83.25,0.0,4943.TW,2025,11.46,N/A,康控-KY,-0.23,⚠️ 獲利稀釋,⚪ 數據不足,-55.46,8.0,2269.59
-2206.8399999999997,34.78,2026-03,-1.87%,-0.7,-27.150000000000002,0.0,2241.TW,2025,14.02,14.37%,艾姆勒,-0.15,⚠️ 獲利稀釋,⚪ 數據不足,64.65,35.5,2241.62
-2207.02,-8.99,2026-03,-21.07%,-6.11,-196.35,0.0,2314.TW,2025,0.49,2.93%,台揚,-0.97,📉 獲利侵蝕,⚪ 數據不足,-34.29,11.6000003815,2198.03
-2221.92,114.29,2026-03,3.23%,0.28,11.1,21.418919434459458,2028.TW,2025,-16.5,5.49%,威致,0.15,⚠️ 獲利稀釋,❌ 暫避觀望,-72.16,15.8500003815,2336.21
-2229.66,209.09,2026-03,N/A,-0.8,-38.7,0.0,4956.TW,2025,4.19,N/A,光鋐,0.24,🔄 轉虧為盈,⚪ 數據不足,-280.95,36.9500007629,2438.75
-2236.37,-1833.33,2026-03,N/A,-4.65,-130.50000000000003,0.0,6141.TW,2025,-21.61,N/A,柏承,-0.58,📉 獲利侵蝕,⚪ 數據不足,42.24,58.2000007629,403.04
-2246.76,-66.67,2026-03,-14.33%,0.04,0.0,0.0,1516.TW,2025,-87.0,5.36%,川飛,-0.05,📉 獲利侵蝕,⚪ 數據不足,100.65,14.75,2180.09
-2259.5699999999997,292.59,2026-03,N/A,-1.61,-46.5,0.0,5011.TWO,2025,22.39,N/A,久陽,0.52,🔄 轉虧為盈,⚪ 數據不足,-347.22,18.6499996185,2552.16
-2279.75,-220.0,2026-03,N/A,-1.88,-69.45,0.0,4976.TW,2025,-9.62,N/A,佳凌,-0.49,📉 獲利侵蝕,⚪ 數據不足,-228.57,39.1500015259,2059.75
-2319.19,-35.29,2026-03,-20.55%,-0.87,-32.1,0.0,3432.TW,2025,229.42,13.78%,台端,-0.23,📉 獲利侵蝕,⚪ 數據不足,-64.15,14.6000003815,2283.9
-2334.7999999999997,30.19,2026-03,-4.30%,-2.6,-93.89999999999999,0.0,1304.TW,2025,-13.41,5.34%,台聚,-0.41,⚠️ 獲利稀釋,⚪ 數據不足,-29.83,12.0500001907,2364.99
-2357.48,37.18,2026-03,-33.43%,-2.88,-108.15,0.0,2340.TW,2025,0.61,-9.53%,台亞,-0.49,⚠️ 獲利稀釋,⚪ 數據不足,-148.28,34.25,2394.66
-2365.58,-64.2,2026-03,1.39%,5.39,166.65,7.965796579657965,4938.TW,2025,-0.73,4.09%,和碩,0.58,📉 獲利侵蝕,⚪ 中性觀察,-15.3,88.5,2301.38
-2396.9500000000003,-52.17,2026-03,-22.91%,-1.4,-69.89999999999999,0.0,3593.TW,2025,25.06,-4.13%,力銘,-0.7,📉 獲利侵蝕,⚪ 數據不足,41.55,11.0,2344.78
-2413.2599999999998,-233.33,2026-03,-24.71%,-4.28,-135.29999999999998,0.0,2104.TW,2025,-11.5,-13.28%,國際中橡,-0.81,📉 獲利侵蝕,⚪ 數據不足,-53.09,10.25,2179.93
-2450.13,-233.33,2026-03,N/A,0.4,9.6,23.74999970203125,6118.TWO,2025,10.62,N/A,建達,-0.04,📉 獲利侵蝕,❌ 暫避觀望,2.56,15.1999998093,2216.8
-2517.9,33.33,2026-03,-6.17%,-1.29,-48.300000000000004,0.0,2014.TW,2025,-37.56,-3.67%,中鴻,-0.1,⚠️ 獲利稀釋,⚪ 數據不足,-108.06,17.0499992371,2551.23
-2519.4300000000003,-900.0,2026-03,0.47%,-0.29,-12.45,0.0,2002.TW,2025,-12.03,4.83%,中鋼,-0.16,📉 獲利侵蝕,⚪ 數據不足,-315.38,19.0499992371,1619.43
-2523.11,535.48,2026-03,N/A,1.67,35.099999999999994,63.24786324786325,8043.TWO,2025,15.75,N/A,蜜望實,1.35,⚠️ 獲利稀釋,❌ 暫避觀望,9.87,148.0,3058.59
-2527.23,-400.0,2026-03,N/A,-0.19,-9.45,0.0,6120.TW,2025,-18.05,N/A,達運,-0.15,📉 獲利侵蝕,⚪ 數據不足,-171.43,12.8000001907,2127.23
-2535.0800000000004,61.7,2026-03,3.28%,3.02,0.0,0.0,3209.TW,2025,3.25,4.62%,全科,1.52,⚠️ 獲利稀釋,⚪ 數據不足,0.0,0.0,2596.78
-2546.22,100.0,2026-03,N/A,0.0,-5.25,0.0,5498.TWO,2025,21.05,N/A,凱崴,0.0,⚠️ 獲利稀釋,⚪ 數據不足,100.0,58.0999984741,2646.22
-2579.56,54.35,2026-03,-10.28%,-1.58,-64.35,0.0,1305.TW,2025,-16.83,0.65%,華夏,-0.21,⚠️ 獲利稀釋,⚪ 數據不足,-29.51,12.1000003815,2633.91
-2640.98,-27.27,2026-03,-6.86%,-1.01,-30.599999999999994,0.0,1710.TW,2025,-6.44,-1.71%,東聯,-0.15,📉 獲利侵蝕,⚪ 數據不足,-5100.0,15.8999996185,2613.71
-2680.17,71.74,2026-03,-15.57%,-1.16,-47.85,0.0,4304.TWO,2025,-9.71,5.19%,勝昱,-0.13,⚠️ 獲利稀釋,⚪ 數據不足,47.45,24.6000003815,2751.91
-2694.89,104.76,2026-03,6.56%,0.81,23.400000000000002,9.967948840192308,1459.TW,2025,31.28,15.20%,聯發,0.03,⚠️ 獲利稀釋,⚪ 中性觀察,18.33,15.5500001907,2799.65
-2732.48,48.39,2026-03,-6.00%,-0.56,-32.1,0.0,1905.TW,2025,-9.63,4.37%,華紙,-0.16,⚠️ 獲利稀釋,⚪ 數據不足,-143.48,13.6999998093,2780.87
-2772.3,18.18,2026-03,-7.50%,0.89,30.749999999999996,15.878048408341467,4707.TWO,2025,-6.78,-0.45%,磐亞,0.26,⚠️ 獲利稀釋,❌ 暫避觀望,-6.32,32.5499992371,2790.48
-2840.54,-96.52,2026-03,-0.60%,5.53,240.75,2.292834843433022,4420.TWO,2025,22.7,4.67%,光明,0.17,📉 獲利侵蝕,⚪ 中性觀察,-10.52,36.7999992371,2744.02
-2873.6800000000003,-81.82,2026-03,-168.74%,-2.1,-46.80000000000001,0.0,2431.TW,2025,-7.04,-118.71%,聯昌,-0.2,📉 獲利侵蝕,⚪ 數據不足,-233.33,10.3500003815,2791.86
-2921.9399999999996,-811.76,2026-03,-8.09%,-1.05,-39.449999999999996,0.0,2230.TWO,2025,2.29,2.81%,泰茂,-1.21,📉 獲利侵蝕,⚪ 數據不足,-118.67,23.0,2110.18
-2949.03,833.33,2026-03,N/A,7.45,155.4,6.061775988137065,5522.TW,2025,39.08,N/A,遠雄,1.76,⚠️ 獲利稀釋,⚪ 中性觀察,72.45,62.7999992371,3782.36
-2956.2,20.0,2026-03,N/A,0.0,-13.95,0.0,8092.TWO,2025,8.81,N/A,建暐,-0.28,⚠️ 獲利稀釋,⚪ 數據不足,100.0,13.1499996185,2976.2
-2963.35,64.67,2026-03,3.53%,9.04,338.85,7.8795927401505095,3231.TW,2025,108.39,5.62%,緯創,3.06,⚠️ 獲利稀釋,⚪ 中性觀察,43.19,178.0,3028.02
-3005.58,60.91,2026-03,2.54%,5.08,182.24999999999997,7.119341563786009,2347.TW,2025,-3.49,4.26%,聯強,1.77,⚠️ 獲利稀釋,⚪ 中性觀察,-7.97,86.5,3066.49
-3022.19,-18.18,2026-03,-20.14%,-0.56,-16.200000000000003,0.0,2017.TW,2025,-16.67,-2.98%,官田鋼,-0.14,📉 獲利侵蝕,⚪ 數據不足,-300.0,9.3199996948,3004.01
-3065.02,188.89,2026-03,-0.74%,-0.08,1.3499999999999996,697.7777693011113,3663.TWO,2025,8.52,2.83%,鑫科,0.26,🔄 轉虧為盈,❌ 暫避觀望,-117.39,62.7999992371,3253.91
-3086.7,142.11,2026-03,-3.51%,-1.17,-29.4,0.0,1313.TW,2025,-19.85,1.59%,聯成,0.08,🔄 轉虧為盈,⚪ 數據不足,32.76,11.8500003815,3228.81
-3087.86,-356.25,2026-03,-15.06%,-2.0,-83.25,0.0,3339.TWO,2025,31.04,7.87%,泰谷,-0.77,📉 獲利侵蝕,⚪ 數據不足,-939.13,43.0,2731.61
-3115.22,171.11,2026-03,1.71%,2.01,72.14999999999999,11.559251242016632,3048.TW,2025,2.05,3.50%,益登,1.22,⚠️ 獲利稀釋,⚪ 中性觀察,195.71,55.5999984741,3286.33
-3117.91,-38.1,2026-03,-15.74%,-1.64,-60.75,0.0,3325.TWO,2025,-8.3,2.22%,旭品,-0.6,📉 獲利侵蝕,⚪ 數據不足,-84.27,11.25,3079.81
-3128.53,192.04,2026-03,2.13%,5.77,229.8,6.527415143603133,3702.TW,2025,13.46,4.26%,大聯大,3.3,⚠️ 獲利稀釋,⚪ 中性觀察,39.35,100.0,3320.57
-3141.83,257.0,2026-03,N/A,0.09,-26.549999999999997,0.0,9906.TW,2025,-70.37,N/A,欣巴巴,1.57,⚠️ 獲利稀釋,⚪ 數據不足,-98.58,40.7000007629,3398.83
-3232.7,1434.92,2026-03,39.15%,2.13,107.1,75.63025210084034,2408.TW,2025,95.09,49.05%,南亞科,8.41,⚠️ 獲利稀釋,❌ 暫避觀望,229.88,540.0,4667.62
-3285.71,50.0,2026-03,N/A,-0.32,-14.1,0.0,5345.TWO,2025,250.8,N/A,馥鴻,-0.05,⚠️ 獲利稀釋,⚪ 數據不足,82.98,22.2999992371,3335.71
-3361.46,-400.0,2026-03,N/A,1.23,54.449999999999996,4.696969486804408,8068.TWO,2025,11.63,N/A,全達,-0.12,📉 獲利侵蝕,⚪ 中性觀察,-46.52,17.0499992371,2961.46
-3373.7,242.11,2026-03,-2.28%,-0.92,-34.95,0.0,2406.TW,2025,-7.81,11.28%,國碩,0.27,🔄 轉虧為盈,⚪ 數據不足,-6.98,28.6499996185,3615.81
-3388.42,700.0,2026-03,N/A,1.7,43.05000000000001,15.940766550522644,8088.TWO,2025,55.8,N/A,品安,1.04,⚠️ 獲利稀釋,❌ 暫避觀望,962.5,45.75,4088.42
-3427.4,34.48,2026-03,N/A,-2.05,-84.74999999999999,0.0,8488.TW,2025,-7.28,N/A,吉源-KY,-0.19,⚠️ 獲利稀釋,⚪ 數據不足,-425.64,10.0,3461.88
-3468.75,-2900.0,2026-03,-1.32%,-0.39,0.0,0.0,2073.TWO,2025,-5.8,10.83%,雄順,-0.28,📉 獲利侵蝕,⚪ 數據不足,-161.9,0.0,568.75
-3476.9100000000003,-36.36,2026-03,N/A,-1.39,-52.65,0.0,8933.TWO,2025,-17.19,N/A,愛地雅,-0.3,📉 獲利侵蝕,⚪ 數據不足,-95.77,4.6799998283,3440.55
-3499.94,-7.94,2026-03,-9.19%,-2.8,-111.45,0.0,2067.TWO,2025,1.31,7.03%,嘉鋼,-0.68,📉 獲利侵蝕,⚪ 數據不足,-2.19,5.0999999046,3492.0
-3556.49,-3000.0,2026-03,4.95%,0.39,-4.049999999999999,0.0,4768.TWO,2025,20.89,16.79%,晶呈科技,-0.58,📉 獲利侵蝕,⚪ 數據不足,-86.55,313.0,556.49
-3614.26,1800.0,2026-03,16.62%,6.33,284.40000000000003,9.546413502109704,3135.TW,2025,39.88,19.12%,凌航,10.76,⚠️ 獲利稀釋,⚪ 中性觀察,143.64,181.0,5414.26
-3618.0699999999997,398.36,2026-03,N/A,-1.53,-40.5,0.0,5351.TWO,2025,16.23,N/A,鈺創,1.88,🔄 轉虧為盈,⚪ 數據不足,7.83,116.0,4016.43
-3712.18,100.0,2026-03,-0.79%,-1.3,-62.55,0.0,2064.TWO,2025,-3.86,5.67%,晉椿,0.0,⚠️ 獲利稀釋,⚪ 數據不足,-622.22,12.25,3812.18
-3811.18,130.0,2026-03,-3.16%,-1.05,-39.0,0.0,2369.TW,2025,3.45,2.66%,菱生,0.1,🔄 轉虧為盈,⚪ 數據不足,-136.36,32.3499984741,3941.18
-3823.03,100.0,2026-03,0.87%,-0.48,-24.150000000000002,0.0,3360.TWO,2025,17.25,3.88%,尚立,-0.01,⚠️ 獲利稀釋,⚪ 數據不足,0.0,15.5500001907,3923.03
-3854.21,-134.21,2026-03,-176.58%,0.02,1.05,805.7143075128571,2434.TW,2025,-10.18,-37.47%,統懋,-0.13,📉 獲利侵蝕,❌ 暫避觀望,-85.71,56.4000015259,3720.0
-3891.97,0.0,2026-03,N/A,-0.71,-64.05000000000001,0.0,8937.TWO,2025,-50.21,N/A,合騏*,-0.07,📉 獲利侵蝕,⚪ 數據不足,-291.67,28.3999996185,3891.97
