prev_rev_yoy,eps_yoy,rev_yoy,gm,prev_eps_yoy,pe,expansion,prev_eps,prev_year,status,price,name,advice,symbol,date,est_price,eps,om
20.34,-351.06,-9.15,N/A,-44.41,0.0,-341.91,1.69,2025,🌑 雙重衰退,432.0,M31,⚪ 數據不足,6643.TWO,2026-03,-10.35,-1.18,N/A
-0.31,39.09,381.09,22.90%,-9.87,3.443163034357496,-342.0,4.84,2025,⚠️ 獲利稀釋,41.7999992371,長榮航,⚪ 中性觀察,2618.TW,2026-03,182.10000000000002,1.53,16.53%
-1.38,1.37,343.52,N/A,-14.74,11.69440288226929,-342.15,2.68,2025,⚠️ 獲利稀釋,77.3000030518,立敦,⚪ 中性觀察,6175.TWO,2026-03,99.14999999999999,0.74,N/A
12.66,7.55,349.82,32.99%,-15.98,0.0,-342.27,4.36,2025,⚠️ 獲利稀釋,0.0,鉅祥,⚪ 數據不足,2476.TW,2026-03,0.0,1.14,19.39%
-3.39,59.41,402.3,23.42%,685.19,10.833333156759258,-342.89,1.58,2025,⚠️ 獲利稀釋,11.6999998093,中環,⚪ 中性觀察,2323.TW,2026-03,16.200000000000003,-0.41,-5.65%
-7.34,28.57,372.19,17.63%,-147.73,0.0,-343.62,-0.21,2025,🔄 轉虧為盈,39.5499992371,永光,⚪ 數據不足,1711.TW,2026-03,-5.3999999999999995,0.09,-5.18%
1.65,-3.43,340.36,N/A,-5.01,5.572033898305085,-343.79,9.1,2025,📉 獲利侵蝕,131.5,宏全,⚪ 中性觀察,9939.TW,2026-03,354.0,2.25,N/A
20.51,-7.69,337.45,30.92%,19.61,5.769230769230769,-345.14,7.55,2025,📉 獲利侵蝕,109.5,湧德,⚪ 中性觀察,3689.TWO,2026-03,284.7,2.04,12.50%
-2.06,63.83,409.09,N/A,-9.0,0.0,-345.26,-1.09,2025,⚠️ 獲利稀釋,13.8999996185,普誠,⚪ 數據不足,6129.TWO,2026-03,-44.85,-0.17,N/A
-9.17,-8.18,338.45,22.24%,-9.76,13.700234192037472,-346.63,3.7,2025,📉 獲利侵蝕,117.0,三福化,⚪ 中性觀察,4755.TW,2026-03,128.1,1.01,10.72%
-31.16,-53.16,293.55,N/A,-52.99,17.142857142857142,-346.71000000000004,2.48,2025,📉 獲利侵蝕,72.0,榮田,❌ 暫避觀望,7709.TWO,2026-03,63.0,0.37,N/A
-9.71,-22.14,325.07,N/A,271.37,6.452889944576405,-347.21,4.01,2025,📉 獲利侵蝕,81.5,美利達,⚪ 中性觀察,9914.TW,2026-03,189.45000000000002,1.09,N/A
20.09,-1.8,345.63,27.43%,8.73,6.384947563232572,-347.43,6.44,2025,📉 獲利侵蝕,103.5,揚秦,⚪ 中性觀察,2755.TWO,2026-03,243.15,1.65,9.66%
27.49,75.56,423.28,N/A,9.52,10.190972354670139,-347.71999999999997,2.53,2025,⚠️ 獲利稀釋,58.7000007629,大世科,⚪ 中性觀察,8099.TWO,2026-03,86.39999999999999,0.79,N/A
-20.24,-35.44,312.37,23.17%,-74.55,5.866013321225491,-347.81,2.61,2025,📉 獲利侵蝕,35.9000015259,冠德,⚪ 中性觀察,2520.TW,2026-03,91.79999999999998,0.52,15.06%
26.29,19.73,367.88,N/A,-29.85,10.207612456747405,-348.15,5.24,2025,⚠️ 獲利稀釋,147.5,迅得,⚪ 中性觀察,6438.TW,2026-03,216.75,1.76,N/A
1.71,30.43,379.26,23.25%,-27.14,12.472567666422822,-348.83,6.04,2025,⚠️ 獲利稀釋,170.5,智伸科,⚪ 中性觀察,4551.TW,2026-03,205.05,2.7,11.86%
11.38,17.41,366.95,24.08%,6.67,7.694163048721659,-349.53999999999996,8.0,2025,⚠️ 獲利稀釋,159.5,敦陽科,⚪ 中性觀察,2480.TW,2026-03,310.95,2.63,10.67%
12.63,76.56,426.15,25.55%,77.93,6.9252077562326875,-349.59,2.88,2025,⚠️ 獲利稀釋,50.0,大成鋼,⚪ 中性觀察,2027.TW,2026-03,108.3,1.17,14.07%
1.42,-10.0,340.82,N/A,60.23,0.0,-350.82,-0.35,2025,📉 獲利侵蝕,11.6999998093,無敵,⚪ 數據不足,8201.TW,2026-03,-16.950000000000003,-0.11,N/A
-0.42,-2.38,349.07,N/A,18.52,4.6521739130434785,-351.45,2.56,2025,📉 獲利侵蝕,26.75,環泥,⚪ 中性觀察,1104.TW,2026-03,86.25,0.41,N/A
9.13,-33.33,318.51,N/A,-57.38,100.37037178314813,-351.84,0.27,2025,📉 獲利侵蝕,54.2000007629,系統電,❌ 暫避觀望,5309.TWO,2026-03,8.100000000000001,0.09,N/A
-4.85,828.57,1180.75,N/A,-35.23,7.007873715393701,-352.17999999999995,1.14,2025,⚠️ 獲利稀釋,17.7999992371,宜新實業,⚪ 中性觀察,4440.TW,2026-03,38.1,0.51,N/A
-30.87,-58.62,293.96,N/A,-46.72,6.276434930075529,-352.58,3.41,2025,📉 獲利侵蝕,41.5499992371,匯僑設計,⚪ 中性觀察,6754.TW,2026-03,99.3,0.12,N/A
46.42,49.0,401.75,28.58%,47.96,58.888991931744414,-352.75,41.67,2025,⚠️ 獲利稀釋,6350.0,台光電,❌ 暫避觀望,2383.TW,2026-03,1617.45,14.9,19.80%
20.19,-197.83,155.69,N/A,142.59,17.56880698944954,-353.52,0.92,2025,📉 獲利侵蝕,19.1499996185,安鈦克,❌ 暫避觀望,6276.TWO,2026-03,16.35,-0.9,N/A
-14.72,-66.84,286.97,N/A,-47.18,3.2084409991386735,-353.81000000000006,4.69,2025,📉 獲利侵蝕,37.25,峰源-KY,⚪ 中性觀察,6807.TW,2026-03,174.14999999999998,0.63,N/A
26.66,-36.27,318.21,23.90%,-12.83,5.706051873198848,-354.47999999999996,21.44,2025,📉 獲利侵蝕,297.0,京鼎,⚪ 中性觀察,3413.TW,2026-03,780.75,4.28,11.87%
-1.74,-48.65,306.21,N/A,-19.4,7.341771875967451,-354.85999999999996,1.87,2025,📉 獲利侵蝕,40.5999984741,大汽電,⚪ 中性觀察,8931.TWO,2026-03,82.94999999999999,0.38,N/A
-2.6,-58.82,296.16,30.58%,10.87,15.802919429598541,-354.98,1.56,2025,📉 獲利侵蝕,43.2999992371,合勤控,❌ 暫避觀望,3704.TW,2026-03,41.1,0.29,1.57%
-21.77,-117.65,237.64,26.86%,-3800.0,0.0,-355.28999999999996,-1.95,2025,📉 獲利侵蝕,64.0,川寶,⚪ 數據不足,1595.TWO,2026-03,-88.5,-0.74,-13.38%
50.12,216.67,572.52,N/A,-1.42,20.233463035019454,-355.85,2.08,2025,⚠️ 獲利稀釋,104.0,和椿,❌ 暫避觀望,6215.TW,2026-03,77.10000000000001,1.14,N/A
-0.7,71.43,428.07,20.30%,-90.0,60.51723874862069,-356.64,0.13,2025,⚠️ 獲利稀釋,17.5499992371,建大,❌ 暫避觀望,2106.TW,2026-03,4.35,0.12,1.48%
6.01,18.72,376.47,17.20%,7.92,10.958535271943996,-357.75,6.27,2025,⚠️ 獲利稀釋,203.5,士電,⚪ 中性觀察,1503.TW,2026-03,278.55,2.79,7.03%
-10.21,171.43,529.33,N/A,-52.17,245.8823484535294,-357.90000000000003,0.36,2025,⚠️ 獲利稀釋,41.7999992371,萬年清,❌ 暫避觀望,6624.TWO,2026-03,2.5500000000000003,0.05,N/A
-2.54,-117.39,242.37,N/A,6.41,0.0,-359.76,-0.73,2025,📉 獲利侵蝕,48.9000015259,攸泰科技,⚪ 數據不足,6928.TW,2026-03,-11.1,-0.04,N/A
-5.62,35.38,395.54,N/A,-63.22,97.04545627954536,-360.16,1.85,2025,⚠️ 獲利稀釋,21.3500003815,紅木-KY,❌ 暫避觀望,8426.TWO,2026-03,3.300000000000003,-0.42,N/A
-6.46,-88.89,271.35,18.84%,-50.98,5.16170783,-360.24,3.0,2025,📉 獲利侵蝕,39.9000015259,維熹,⚪ 中性觀察,3501.TW,2026-03,115.95,0.15,5.60%
-18.5,-14.23,346.01,18.72%,-32.28,6.531762295081967,-360.24,7.95,2025,📉 獲利侵蝕,127.5,廣隆,⚪ 中性觀察,1537.TW,2026-03,292.8,2.11,9.93%
15.8,-3.52,356.78,24.39%,-24.15,8.159268929503916,-360.29999999999995,5.85,2025,📉 獲利侵蝕,125.0,豐達科,⚪ 中性觀察,3004.TW,2026-03,229.8,1.92,9.60%
-10.32,-44.8,315.63,13.69%,-81.13,6.7857145452040815,-360.43,0.57,2025,📉 獲利侵蝕,19.9500007629,台南,⚪ 中性觀察,1473.TW,2026-03,44.1,0.69,-4.13%
16.19,23.93,384.64,23.03%,-34.24,14.213836477987421,-360.71,3.15,2025,⚠️ 獲利稀釋,113.0,奇鈦科,⚪ 中性觀察,3430.TWO,2026-03,119.25,1.45,7.70%
-7.74,47.0,408.08,N/A,30.95,7.947368287201755,-361.08,4.4,2025,⚠️ 獲利稀釋,90.5999984741,乙盛-KY,⚪ 中性觀察,5243.TW,2026-03,171.0,1.47,N/A
0.72,-188.89,172.23,27.89%,-92.73,0.0,-361.12,0.04,2025,📉 獲利侵蝕,11.6000003815,鈺德,⚪ 數據不足,3050.TW,2026-03,-2.7,-0.07,-1.07%
30.08,-46.72,315.93,37.66%,41.67,10.646958011996574,-362.65,9.01,2025,📉 獲利侵蝕,248.5,京元電子,⚪ 中性觀察,2449.TW,2026-03,350.09999999999997,1.87,28.21%
19.79,-60.0,303.38,N/A,23.62,14.829268106609758,-363.38,1.57,2025,📉 獲利侵蝕,60.7999992371,微矽電子-創,⚪ 中性觀察,8162.TW,2026-03,61.49999999999999,0.12,N/A
95.35,208.82,572.88,42.12%,474.47,35.38928210313448,-364.06,8.13,2025,⚠️ 獲利稀釋,700.0,大量,❌ 暫避觀望,3167.TW,2026-03,296.70000000000005,3.19,18.24%
4.18,-83.87,280.38,N/A,-342.86,0.0,-364.25,-1.06,2025,🔄 轉虧為盈,17.9500007629,盛達,⚪ 數據不足,3027.TW,2026-03,-12.75,0.05,N/A
11.54,25.22,390.24,25.47%,21.94,9.869227625664077,-365.02,19.45,2025,⚠️ 獲利稀釋,483.0,健鼎,⚪ 中性觀察,3044.TW,2026-03,734.1,5.61,17.08%
-25.69,44.0,409.13,N/A,0.46,0.0,-365.13,-4.38,2025,⚠️ 獲利稀釋,16.7999992371,嘉聯益,⚪ 數據不足,6153.TW,2026-03,-148.64999999999998,-0.56,N/A
7.81,28.41,396.55,24.27%,8.95,14.518002322880372,-368.14,3.45,2025,⚠️ 獲利稀釋,125.0,大毅,⚪ 中性觀察,2478.TW,2026-03,129.14999999999998,1.14,12.13%
10.87,-57.14,311.46,N/A,-23.71,55.925927338796306,-368.59999999999997,0.74,2025,📉 獲利侵蝕,60.4000015259,鈞寶,❌ 暫避觀望,6155.TW,2026-03,16.2,0.18,N/A
-16.0,9.68,378.36,25.29%,-27.19,14.2512077294686,-368.68,0.83,2025,⚠️ 獲利稀釋,29.5,南帝,⚪ 中性觀察,2108.TW,2026-03,31.049999999999997,0.34,9.12%
0.45,105.36,474.55,N/A,-152.78,0.0,-369.19,-2.45,2025,🔄 轉虧為盈,29.0499992371,亞崴,⚪ 數據不足,1530.TW,2026-03,-137.25,0.18,N/A
20.29,33.78,403.64,N/A,21.07,5.244029075804777,-369.86,4.08,2025,⚠️ 獲利稀釋,50.5,國統,⚪ 中性觀察,8936.TWO,2026-03,144.45,0.99,N/A
1.86,-97.67,273.28,29.42%,46.34,0.0,-370.95,-0.88,2025,🔄 轉虧為盈,16.8999996185,喬鼎,⚪ 數據不足,3057.TW,2026-03,-14.55,0.02,-21.05%
17.01,-30.0,341.24,N/A,-47.47,18.877551020408163,-371.24,0.52,2025,📉 獲利侵蝕,27.75,振發,❌ 暫避觀望,5426.TWO,2026-03,22.05,0.28,N/A
-3.92,71.21,442.71,N/A,-16.96,8.889751552795031,-371.5,5.68,2025,⚠️ 獲利稀釋,114.5,榮惠-KY創,⚪ 中性觀察,6924.TW,2026-03,193.2,2.26,N/A
-2.95,-66.33,305.92,N/A,-47.23,5.420475250182815,-372.25,2.19,2025,📉 獲利侵蝕,29.6499996185,育富,⚪ 中性觀察,6194.TWO,2026-03,82.05000000000001,0.33,N/A
-13.1,-36.54,336.21,17.29%,-10.88,6.0864196588888895,-372.75,1.72,2025,📉 獲利侵蝕,24.6499996185,世鎧,⚪ 中性觀察,2063.TWO,2026-03,60.75,0.33,2.75%
60.25,133.33,507.12,21.67%,28.57,13.129629912203704,-373.78999999999996,2.44,2025,⚠️ 獲利稀釋,70.9000015259,佳能,⚪ 中性觀察,2374.TW,2026-03,80.99999999999999,0.73,8.17%
-13.21,-58.06,315.88,21.42%,-50.73,7.254098673340163,-373.94,2.02,2025,📉 獲利侵蝕,35.4000015259,志豐,⚪ 中性觀察,3206.TWO,2026-03,73.20000000000002,0.26,4.13%
-5.94,-21.74,352.87,N/A,19.85,4.264069429209957,-374.61,3.49,2025,📉 獲利侵蝕,39.4000015259,華豫寧,⚪ 中性觀察,6474.TWO,2026-03,138.6,0.9,N/A
-7.93,23.33,398.73,21.29%,-9.62,20.691643530778098,-375.40000000000003,1.41,2025,⚠️ 獲利稀釋,71.8000030518,長興,❌ 暫避觀望,1717.TW,2026-03,52.050000000000004,0.37,3.94%
10.07,37.5,412.92,21.81%,-34.34,54.74452554744525,-375.42,0.65,2025,⚠️ 獲利稀釋,75.0,希華,❌ 暫避觀望,2484.TW,2026-03,20.55,0.33,6.31%
6.75,103.13,478.88,N/A,-11.69,57.55555555555556,-375.75,2.07,2025,⚠️ 獲利稀釋,259.0,台虹,❌ 暫避觀望,8039.TW,2026-03,67.5,0.65,N/A
5.01,70.24,446.0,17.62%,12.1,39.9188876013905,-375.76,6.58,2025,⚠️ 獲利稀釋,689.0,禾伸堂,❌ 暫避觀望,3026.TW,2026-03,258.9,2.86,5.81%
0.02,183.33,559.82,18.01%,-53.89,8.6635406243728,-376.49,3.74,2025,⚠️ 獲利稀釋,73.9000015259,力致,⚪ 中性觀察,3483.TWO,2026-03,127.95000000000002,0.17,2.40%
-2.38,-94.38,283.66,N/A,-76.35,13.206750732953585,-378.04,0.97,2025,📉 獲利侵蝕,31.2999992371,圓裕,⚪ 中性觀察,6835.TW,2026-03,35.550000000000004,0.05,N/A
-6.57,-4.8,374.33,N/A,-27.39,6.560402684563759,-379.13,12.25,2025,📉 獲利侵蝕,195.5,豐祥-KY,⚪ 中性觀察,5288.TW,2026-03,446.99999999999994,3.59,N/A
237.84,233.33,612.53,N/A,160.13,14.952153110047846,-379.19999999999993,0.92,2025,⚠️ 獲利稀釋,31.25,長園科,⚪ 中性觀察,8038.TWO,2026-03,31.350000000000005,0.24,N/A
-11.42,-62.96,316.24,N/A,15.99,4.0856031128404675,-379.2,4.03,2025,📉 獲利侵蝕,42.0,菱光,⚪ 中性觀察,8249.TW,2026-03,154.2,0.37,N/A
2.49,82.43,461.95,N/A,-6.72,10.215427380125087,-379.52,5.98,2025,⚠️ 獲利稀釋,147.0,龍德造船,⚪ 中性觀察,6753.TW,2026-03,215.85000000000002,2.7,N/A
-4.56,-11.76,368.25,18.31%,-3.34,4.172856126745442,-380.01,5.78,2025,📉 獲利侵蝕,61.7999992371,三陽工業,⚪ 中性觀察,2206.TW,2026-03,222.15,1.37,4.93%
-4.72,-53.45,326.78,18.21%,-22.93,5.076586600196936,-380.22999999999996,1.58,2025,📉 獲利侵蝕,23.2000007629,六暉-KY,⚪ 中性觀察,2115.TW,2026-03,68.55000000000001,0.27,6.19%
-12.83,1.47,382.05,N/A,-53.88,8.995434138333334,-380.58,1.93,2025,⚠️ 獲利稀釋,39.4000015259,�矬�,⚪ 中性觀察,8349.TWO,2026-03,65.7,0.61,N/A
-4.54,-41.38,339.61,N/A,-14.14,6.166078008109541,-380.99,5.1,2025,📉 獲利侵蝕,69.8000030518,豐泰,⚪ 中性觀察,9910.TW,2026-03,169.8,0.68,N/A
10.54,-48.1,335.22,18.10%,-10.04,14.565619787763401,-383.32000000000005,2.15,2025,📉 獲利侵蝕,78.8000030518,利機,⚪ 中性觀察,3444.TWO,2026-03,81.15,0.41,4.42%
-2.31,-39.39,344.48,23.02%,-47.52,10.0555557675,-383.87,0.74,2025,📉 獲利侵蝕,18.1000003815,德淵,⚪ 中性觀察,4720.TW,2026-03,27.0,0.2,3.03%
-14.5,350.0,734.16,N/A,-72.09,27.361112170694447,-384.15999999999997,0.35,2025,⚠️ 獲利稀釋,19.7000007629,北基,❌ 暫避觀望,8927.TWO,2026-03,10.799999999999999,0.18,N/A
42.33,-322.22,62.97,N/A,180.65,285.7142857142857,-385.19000000000005,0.25,2025,📉 獲利侵蝕,40.0,天擎,❌ 暫避觀望,6708.TWO,2026-03,2.0999999999999996,-0.2,N/A
-26.56,-81.61,304.43,5.67%,-73.34,4.535655121301824,-386.04,4.9,2025,📉 獲利侵蝕,54.7000007629,陽明,⚪ 中性觀察,2609.TW,2026-03,180.9,0.41,-1.94%
12.58,85.0,471.2,17.44%,-13.89,12.992874290475058,-386.2,1.86,2025,⚠️ 獲利稀釋,54.7000007629,全漢,⚪ 中性觀察,3015.TW,2026-03,63.15,0.37,-0.45%
-10.43,173.28,559.52,43.42%,457.5,17.339449191330278,-386.24,1.43,2025,⚠️ 獲利稀釋,37.7999992371,吉祥全,❌ 暫避觀望,2491.TW,2026-03,32.699999999999996,0.85,-66.51%
0.3,-87.5,299.04,N/A,-97.61,30.061349693251536,-386.54,0.06,2025,📉 獲利侵蝕,49.0,大井泵浦,❌ 暫避觀望,6982.TWO,2026-03,24.45,0.1,N/A
70.72,-17.98,371.35,8.05%,248.27,2.2579143389199254,-389.33000000000004,6.42,2025,📉 獲利侵蝕,24.25,三一東林,⚪ 中性觀察,3609.TWO,2026-03,161.1,-1.05,-11.23%
4.75,150.0,540.0,18.44%,-190.0,0.0,-390.0,-0.36,2025,🔄 轉虧為盈,28.0,明泰,⚪ 數據不足,3380.TW,2026-03,-15.3,0.1,1.17%
-0.31,13.27,403.57,19.71%,4.58,9.304274937133277,-390.3,4.77,2025,⚠️ 獲利稀釋,111.0,台灣大,⚪ 中性觀察,3045.TW,2026-03,178.95,1.37,10.58%
-10.76,13.58,404.06,N/A,-67.92,18.241205646783918,-390.48,1.12,2025,⚠️ 獲利稀釋,36.2999992371,世豐,❌ 暫避觀望,2065.TWO,2026-03,29.85,0.92,N/A
6.19,-58.33,332.87,N/A,-69.73,16.869918699186993,-391.2,0.57,2025,📉 獲利侵蝕,20.75,金利食安,❌ 暫避觀望,7743.TWO,2026-03,18.45,0.05,N/A
8.46,-63.64,327.76,N/A,-60.0,51.31578947368421,-391.4,0.16,2025,📉 獲利侵蝕,19.5,熒茂,❌ 暫避觀望,4729.TWO,2026-03,5.7,0.04,N/A
-4.4,-9.83,381.69,N/A,10.62,6.549184639663334,-391.52,7.5,2025,📉 獲利侵蝕,124.5,漢科,⚪ 中性觀察,3402.TWO,2026-03,285.15000000000003,1.56,N/A
27.06,5.92,398.1,N/A,43.01,42.02004626060139,-392.18,5.43,2025,⚠️ 獲利稀釋,545.0,華星光,❌ 暫避觀望,4979.TWO,2026-03,194.54999999999998,1.62,N/A
-10.11,-3.03,389.42,21.21%,-410.42,0.0,-392.45,-1.48,2025,📉 獲利侵蝕,23.8999996185,飛宏,⚪ 數據不足,2457.TW,2026-03,-58.35,-0.34,-6.90%
-13.43,-50.0,342.65,N/A,-46.94,9.781144524276094,-392.65,1.3,2025,📉 獲利侵蝕,29.0499992371,至興,⚪ 中性觀察,4535.TWO,2026-03,44.550000000000004,0.29,N/A
16.57,-55.56,337.41,25.04%,-74.05,62.20930232558139,-392.97,0.34,2025,📉 獲利侵蝕,26.75,映興,❌ 暫避觀望,3597.TWO,2026-03,6.450000000000001,0.08,8.41%
11.14,-50.0,343.32,26.65%,74.89,12.440870387890255,-393.32,4.35,2025,📉 獲利侵蝕,131.5,宏致,⚪ 中性觀察,3605.TW,2026-03,158.55,0.67,5.06%
-0.82,14.29,408.48,8.14%,-24.32,0.0,-394.19,-3.68,2025,⚠️ 獲利稀釋,19.3500003815,永邑-KY,⚪ 數據不足,2939.TW,2026-03,-148.5,-0.3,-46.94%
-31.37,0.0,394.41,N/A,-121.74,0.0,-394.41,-2.55,2025,📉 獲利侵蝕,13.3500003815,佑華,⚪ 數據不足,8024.TWO,2026-03,-97.19999999999999,-0.55,N/A
-89.32,-466.67,-71.35,37.85%,-112.91,0.0,-395.32000000000005,-0.43,2025,🌑 雙重衰退,15.0,聯上,⚪ 數據不足,4113.TWO,2026-03,-12.0,-0.22,-47.25%
10.46,-55.22,340.44,N/A,-17.06,3.6901408450704225,-395.65999999999997,6.77,2025,📉 獲利侵蝕,65.5,志強-KY,⚪ 中性觀察,6768.TW,2026-03,266.25,1.2,N/A
-7.81,-187.5,208.18,N/A,55.31,3.78272246315445,-395.68,2.78,2025,📉 獲利侵蝕,28.8999996185,智基,⚪ 中性觀察,6294.TWO,2026-03,114.60000000000001,-0.07,N/A
5.05,-79.51,316.5,N/A,-14.96,5.40765391014975,-396.01,13.02,2025,📉 獲利侵蝕,162.5,來億-KY,⚪ 中性觀察,6890.TW,2026-03,450.75,0.75,N/A
13.71,-51.61,344.45,N/A,-2.36,5.386740331491713,-396.06,2.9,2025,📉 獲利侵蝕,39.0,華孚,⚪ 中性觀察,6235.TW,2026-03,108.60000000000001,0.3,N/A
-2.42,-22.58,374.82,N/A,67.24,0.0,-397.4,-0.19,2025,🔄 轉虧為盈,18.0499992371,耀億,⚪ 數據不足,4430.TWO,2026-03,-9.9,0.24,N/A
-7.61,259.52,657.4,N/A,26.79,15.40920716112532,-397.88,3.36,2025,⚠️ 獲利稀釋,120.5,宏捷科,❌ 暫避觀望,8086.TWO,2026-03,117.30000000000001,1.51,N/A
28.87,73.33,471.97,22.14%,3072.73,111.31611316113163,-398.64000000000004,3.51,2025,⚠️ 獲利稀釋,905.0,景碩,❌ 暫避觀望,3189.TW,2026-03,121.94999999999999,1.17,8.52%
-12.57,40.0,438.93,17.58%,-20.13,0.0,-398.93,1.23,2025,⚠️ 獲利稀釋,0.0,和益,⚪ 數據不足,1709.TW,2026-03,0.0,0.55,8.28%
51.55,93.47,492.63,N/A,77.66,13.904185022026432,-399.15999999999997,29.06,2025,⚠️ 獲利稀釋,1010.0,勤誠,⚪ 中性觀察,8210.TW,2026-03,1089.6,10.73,N/A
191.86,186.96,586.98,N/A,23.4,0.0,-400.02,-0.36,2025,🔄 轉虧為盈,16.2000007629,金耘國際,⚪ 數據不足,4950.TWO,2026-03,-11.850000000000001,0.2,N/A
-23.56,-386.36,14.56,N/A,-276.79,0.0,-400.92,-1.02,2025,📉 獲利侵蝕,92.1999969482,錼創科技-KY創,⚪ 數據不足,6854.TW,2026-03,-149.25000000000003,-2.14,N/A
28.81,-66.67,334.65,15.04%,-44.44,0.0,-401.32,-0.13,2025,📉 獲利侵蝕,15.6000003815,郡都開發,⚪ 數據不足,4402.TWO,2026-03,-5.3999999999999995,-0.05,-80.56%
13.75,428.33,830.09,15.77%,18.07,108.31721470019343,-401.76000000000005,4.38,2025,⚠️ 獲利稀釋,1120.0,欣興,❌ 暫避觀望,3037.TW,2026-03,155.1,3.28,6.82%
3.13,72.73,474.91,N/A,54.05,5.927673075943397,-402.18,1.14,2025,⚠️ 獲利稀釋,18.8500003815,達輝-KY,⚪ 中性觀察,5276.TWO,2026-03,47.699999999999996,0.57,N/A
-2.19,154.9,557.65,37.12%,-68.29,18.03571383154762,-402.75,0.52,2025,⚠️ 獲利稀釋,15.1499996185,志信,❌ 暫避觀望,2611.TW,2026-03,12.6,0.28,5.53%
-8.11,350.0,752.81,N/A,1000.0,28.63636450340909,-402.80999999999995,0.11,2025,⚠️ 獲利稀釋,12.6000003815,松普,❌ 暫避觀望,5488.TWO,2026-03,6.6,0.09,N/A
-3.28,4.44,407.81,21.28%,-74.48,34.479165077187496,-403.37,0.99,2025,⚠️ 獲利稀釋,66.1999969482,健和興,❌ 暫避觀望,3003.TW,2026-03,28.799999999999997,0.47,6.05%
3.73,-53.75,349.69,22.67%,-41.88,32.434781945260866,-403.44,1.36,2025,📉 獲利侵蝕,74.5999984741,時碩工業,❌ 暫避觀望,4566.TW,2026-03,34.50000000000001,0.37,3.55%
13.2,0.44,403.93,N/A,5.99,0.0,-403.49,18.44,2025,⚠️ 獲利稀釋,0.0,崑鼎,⚪ 數據不足,6803.TWO,2026-03,0.0,4.54,N/A
17.93,8.33,412.13,N/A,10.77,16.96969668068182,-403.8,0.72,2025,⚠️ 獲利稀釋,22.3999996185,金橋,❌ 暫避觀望,6133.TW,2026-03,19.799999999999997,0.13,N/A
1.55,0.0,404.41,N/A,-10.78,6.386554541701681,-404.41,2.05,2025,📉 獲利侵蝕,30.3999996185,海柏特,⚪ 中性觀察,6884.TWO,2026-03,71.39999999999999,0.42,N/A
-72.18,820.0,1224.69,N/A,-79.5,8.010118043844857,-404.69000000000005,1.23,2025,⚠️ 獲利稀釋,47.5,富宇,⚪ 中性觀察,4907.TWO,2026-03,88.94999999999999,2.76,N/A
-12.95,17.65,423.58,19.87%,-19.59,17.499999676694916,-405.93,0.78,2025,⚠️ 獲利稀釋,20.6499996185,日勝化,❌ 暫避觀望,1735.TW,2026-03,17.7,0.2,1.24%
75.17,8.68,414.73,N/A,39.39,6.623681125439625,-406.05,13.77,2025,⚠️ 獲利稀釋,226.0,信紘科,⚪ 中性觀察,6667.TWO,2026-03,511.79999999999995,3.63,N/A
9.49,8.82,414.88,41.13%,10.29,0.0,-406.06,-2.18,2025,⚠️ 獲利稀釋,46.9000015259,合一,⚪ 數據不足,4743.TWO,2026-03,-100.49999999999999,-0.31,-478.52%
-5.52,-3.0,404.8,N/A,-40.24,4.668389385267011,-407.8,9.4,2025,📉 獲利侵蝕,108.4000015259,瑞儀,⚪ 中性觀察,6176.TW,2026-03,348.3,2.29,N/A
-17.71,-121.43,286.39,N/A,-126.47,0.0,-407.82,-0.27,2025,📉 獲利侵蝕,10.3500003815,萬國通,⚪ 數據不足,9950.TWO,2026-03,-15.9,-0.03,N/A
-15.76,150.0,558.67,22.50%,-64.1,24.084507579577462,-408.66999999999996,0.28,2025,⚠️ 獲利稀釋,17.1000003815,展宇,❌ 暫避觀望,1776.TW,2026-03,10.65,0.35,10.88%
-6.01,-48.08,360.59,16.15%,-64.42,14.44444404079365,-408.66999999999996,0.95,2025,📉 獲利侵蝕,27.2999992371,謚源,⚪ 中性觀察,2235.TWO,2026-03,28.35,0.27,1.41%
28.28,2.12,410.79,24.81%,-11.39,0.0,-408.67,14.79,2025,⚠️ 獲利稀釋,0.0,振大環球,⚪ 數據不足,4441.TW,2026-03,0.0,4.81,9.90%
36.32,71.27,480.34,19.04%,9.24,80.24691358024691,-409.07,28.13,2025,⚠️ 獲利稀釋,5850.0,創意,❌ 暫避觀望,3443.TW,2026-03,1093.5,12.28,10.13%
50.27,110.77,520.84,11.98%,18.81,0.0,-410.07000000000005,-1.77,2025,🔄 轉虧為盈,19.5499992371,台船,⚪ 數據不足,2208.TW,2026-03,-84.29999999999998,0.07,7.19%
12.02,11.36,421.47,N/A,-20.6,19.16230286602094,-410.11,1.63,2025,⚠️ 獲利稀釋,73.1999969482,長科*,❌ 暫避觀望,6548.TWO,2026-03,57.3,0.51,N/A
1.44,60.87,471.19,N/A,-40.13,5.779927356360339,-410.32,3.75,2025,⚠️ 獲利稀釋,47.7999992371,友鋮,⚪ 中性觀察,7718.TWO,2026-03,124.05,1.5,N/A
10.44,15.93,426.7,22.10%,-70.28,11.863753605629821,-410.77,1.98,2025,⚠️ 獲利稀釋,92.3000030518,聯德控股-KY,⚪ 中性觀察,4912.TW,2026-03,116.7,1.35,9.53%
