status,prev_rev_yoy,symbol,eps,name,prev_eps,prev_year,expansion,price,eps_yoy,gm,rev_yoy,advice,om,pe,est_price,date,prev_eps_yoy
🚀 利潤擴張,4.88,4951.TWO,1.71,精拓科,5.98,2025,0.6000000000000014,88.1999969482,35.71,N/A,35.11,✅ 穩健價值,N/A,6.286528649194583,210.45,2026-03,40.71
🏰 高護城河,4.5,2838.TW,0.35,聯邦銀,1.29,2025,0.5700000000000003,21.0,17.86,94.34%,17.29,✅ 穩健價值,35.36%,6.907894736842105,45.6,2026-03,8.94
🏰 高護城河,19.01,3293.TWO,11.18,鈊象,38.51,2025,0.28999999999999915,761.0,19.96,97.58%,19.67,✅ 穩健價值,59.33%,7.961083795376085,1433.8500000000001,2026-03,19.82
🌑 雙重衰退,-1.96,7760.TW,0.7,享溫馨,0.68,2025,-0.07999999999999985,33.0,-1.41,N/A,-1.33,⚪ 數據不足,N/A,0.0,0.0,2026-03,-68.78
🌑 雙重衰退,-1.96,7760.TWO,0.7,未知,0.68,2025,-0.07999999999999985,0.0,-1.41,N/A,-1.33,⚪ 數據不足,N/A,0.0,0.0,2026-03,-68.78
⚠️ 獲利稀釋,-11.58,6906.TW,0.6,現觀科,1.87,2025,-0.3099999999999987,83.0,16.0,N/A,16.31,❌ 暫避觀望,N/A,25.304878048780488,49.2,2026-03,-48.45
🌑 雙重衰退,-8.49,6535.TWO,-0.72,順藥,-2.05,2025,-0.9000000000000004,80.5,-14.52,N/A,-13.62,⚪ 數據不足,N/A,0.0,-90.0,2026-03,19.44
🏰 高護城河,7.59,2892.TW,0.57,第一金,1.87,2025,-1.0600000000000005,39.5,11.76,78.99%,12.82,⚪ 中性觀察,35.12%,8.028455284552846,73.8,2026-03,3.31
⚠️ 獲利稀釋,51.85,6901.TW,-0.42,鑽石投資,-1.38,2025,-1.1400000000000006,15.6999998093,37.31,N/A,38.45,⚪ 數據不足,N/A,0.0,-65.25,2026-03,53.38
⚠️ 獲利稀釋,13.01,5880.TW,0.36,合庫金,1.36,2025,-1.7799999999999994,26.4500007629,12.5,N/A,14.28,⚪ 中性觀察,N/A,7.779411989088236,51.0,2026-03,7.94
🏰 高護城河,8.35,2801.TW,0.44,彰銀,1.51,2025,-1.8699999999999974,27.75,18.92,88.90%,20.79,⚪ 中性觀察,38.59%,7.061068702290076,58.949999999999996,2026-03,13.53
⚠️ 獲利稀釋,3.7,5876.TW,1.05,上海商銀,3.06,2025,-1.9099999999999984,48.9500007629,9.38,N/A,11.29,⚪ 中性觀察,N/A,5.911835840929951,124.19999999999999,2026-03,10.11
⚠️ 獲利稀釋,58.62,7820.TWO,0.79,立盈,1.76,2025,-2.0799999999999983,108.0,61.22,N/A,63.3,⚪ 數據不足,N/A,0.0,0.0,2026-03,4.79
🏰 高護城河,2.85,2834.TW,0.35,臺企銀,1.26,2025,-3.9000000000000004,17.8500003815,9.37,97.54%,13.27,⚪ 中性觀察,41.10%,5.442073287042683,49.2,2026-03,2.44
⚠️ 獲利稀釋,327.05,2536.TW,0.15,宏普,3.19,2025,-4.2900000000000205,19.2000007629,400.0,N/A,404.29,⚪ 中性觀察,N/A,3.398230223522124,84.75,2026-03,422.95
🏰 高護城河,0.59,2726.TWO,-0.33,雅茗-KY,-3.55,2025,-5.049999999999997,8.0799999237,51.52,54.90%,56.57,⚪ 數據不足,-51.18%,0.0,-105.6,2026-03,-174.64
⚠️ 獲利稀釋,1.94,6415.TW,1.98,矽力*-KY,6.4,2025,-5.090000000000003,425.5,115.22,N/A,120.31,❌ 暫避觀望,N/A,27.901639344262293,228.75000000000003,2026-03,8.14
🏰 高護城河,20.44,2884.TW,0.62,玉山金,2.12,2025,-6.640000000000001,45.5999984741,12.73,91.14%,19.37,⚪ 中性觀察,40.48%,8.44444416187037,81.0,2026-03,30.06
🏰 高護城河,12.71,4171.TWO,-0.09,瑞基,-1.93,2025,-6.729999999999997,16.25,50.0,73.67%,56.73,⚪ 數據不足,-9.23%,0.0,-79.95,2026-03,8.21
🏰 高護城河,29.29,2891.TW,1.18,中信金,4.08,2025,-7.1,68.5,15.15,70.98%,22.25,⚪ 中性觀察,31.38%,6.782178217821782,151.5,2026-03,11.73
🌑 雙重衰退,9.74,2881.TW,2.4,富邦金,8.37,2025,-9.66,150.0,-20.07,42.21%,-10.41,⚪ 中性觀察,22.46%,7.320644216691068,307.35,2026-03,-21.56
🏰 高護城河,24.13,4911.TWO,0.23,德英,2.18,2025,-10.07,28.8500003815,-62.9,85.36%,-52.83,⚪ 中性觀察,42.63%,5.3824627577425375,80.39999999999999,2026-03,26.01
🌑 雙重衰退,130.3,2528.TW,-0.11,皇普,3.65,2025,-10.710000000000008,19.5499992371,-109.26,15.63%,-98.55,⚪ 中性觀察,10.37%,2.2394042654180986,130.95000000000002,2026-03,12.42
⚠️ 獲利稀釋,11.21,6534.TW,4.15,正瀚-創,4.51,2025,-10.719999999999999,90.5,6.68,N/A,17.4,⚪ 中性觀察,N/A,5.323529411764706,255.0,2026-03,-2.59
🔄 轉虧為盈,-7.09,6958.TW,0.2,日盛台駿,-2.38,2025,-11.030000000000001,17.2999992371,163.33,N/A,174.36,⚪ 數據不足,N/A,0.0,-70.65,2026-03,-280.56
🏰 高護城河,6.96,2812.TW,0.4,台中銀,1.53,2025,-11.209999999999999,19.0,2.56,93.02%,13.77,⚪ 中性觀察,51.96%,4.973821989528796,57.300000000000004,2026-03,0.0
🔄 轉虧為盈,38.52,6598.TW,0.2,ABC-KY,-1.96,2025,-11.850000000000023,27.2999992371,157.14,N/A,168.99,⚪ 數據不足,N/A,0.0,-61.349999999999994,2026-03,22.83
⚠️ 獲利稀釋,7.08,3141.TWO,0.84,晶宏,0.54,2025,-12.140000000000015,83.9000015259,137.14,38.56%,149.28,❌ 暫避觀望,-3.65%,75.58558696027028,16.65,2026-03,-54.31
🏰 高護城河,7.27,1453.TW,-0.05,大將,0.04,2025,-13.820000000000007,10.8999996185,58.33,912.85%,72.15,⚪ 數據不足,-2853.40%,0.0,-1.05,2026-03,100.0
🏰 高護城河,-2.04,2882.TW,2.15,國泰金,7.06,2025,-13.85,110.5,-1.52,62.29%,12.33,⚪ 中性觀察,30.59%,6.523022432113342,254.09999999999997,2026-03,-2.94
🏰 高護城河,15.47,2890.TW,0.76,永豐金,1.97,2025,-14.090000000000003,45.1500015259,33.33,91.41%,47.42,⚪ 中性觀察,37.14%,8.534971933062382,79.35,2026-03,4.57
⚠️ 獲利稀釋,18.73,1589.TW,-5.06,永冠-KY,-2.71,2025,-15.41,5.5399999619,1.36,7.87%,16.77,⚪ 數據不足,-5.22%,0.0,-222.15,2025-09,65.91
🏰 高護城河,0.06,2845.TW,0.25,遠東銀,0.93,2025,-15.84,13.3000001907,-3.85,102.49%,11.99,⚪ 中性觀察,38.22%,5.7327587028879305,34.800000000000004,2026-03,-14.85
📉 獲利侵蝕,-14.95,5907.TW,-1.01,大洋-KY,-4.55,2025,-15.91,4.8299999237,-7.45,N/A,8.46,⚪ 數據不足,N/A,0.0,-159.0,2026-03,-73.66
🏰 高護城河,33.06,2820.TW,0.48,華票,1.34,2025,-16.08,17.0,60.0,87.03%,76.08,⚪ 中性觀察,65.42%,4.735376044568246,53.849999999999994,2026-03,31.37
⚠️ 獲利稀釋,18.91,5203.TW,1.34,訊連,3.63,2025,-16.12,58.2999992371,3.88,N/A,20.0,⚪ 中性觀察,N/A,6.8912528649054385,126.89999999999999,2026-03,-9.05
🏰 高護城河,1.66,1760.TW,0.6,寶齡富錦,2.22,2025,-16.340000000000003,53.7000007629,81.82,52.35%,98.16,⚪ 中性觀察,13.25%,10.248091748645036,78.60000000000001,2026-03,53.1
⚠️ 獲利稀釋,9.81,1597.TW,0.43,直得,0.91,2025,-17.090000000000003,133.5,180.0,38.83%,197.09,❌ 暫避觀望,9.16%,66.41791044776119,30.150000000000002,2026-03,-15.24
🌑 雙重衰退,-30.75,3708.TW,0.13,上緯投控,35.57,2025,-18.21,99.6999969482,-72.34,24.80%,-54.13,⚪ 中性觀察,-95.04%,2.742024118487348,545.4000000000001,2026-03,1276.65
⚠️ 獲利稀釋,10.22,6542.TWO,0.04,隆中,0.02,2025,-21.590000000000003,41.0,33.33,N/A,54.92,⚪ 數據不足,N/A,0.0,-8.100000000000001,2026-03,-99.01
🏰 高護城河,-14.47,2910.TW,0.29,統領,1.23,2025,-21.689999999999998,23.5499992371,-3.33,87.61%,18.36,⚪ 中性觀察,51.79%,8.32155450074205,42.45,2026-03,8.85
⚠️ 獲利稀釋,0.74,4106.TW,0.46,雃博,1.2,2025,-22.47,24.2000007629,100.0,N/A,122.47,⚪ 中性觀察,N/A,7.986798931650164,45.45,2026-03,5.26
⚠️ 獲利稀釋,50.49,4971.TWO,1.97,IET-KY,1.65,2025,-22.839999999999975,552.0,231.33,N/A,254.17,❌ 暫避觀望,N/A,181.57894736842104,45.6,2026-03,146.97
🌑 雙重衰退,-10.06,3485.TWO,1.69,敘豐,5.9,2025,-23.32,200.0,-30.17,N/A,-6.85,⚪ 數據不足,N/A,0.0,0.0,2026-03,-17.37
⚠️ 獲利稀釋,60.61,6446.TW,5.79,藥華藥,13.64,2025,-23.950000000000003,1155.0,52.97,N/A,76.92,❌ 暫避觀望,N/A,32.63633794857304,530.85,2026-03,53.11
⚠️ 獲利稀釋,8.96,6712.TWO,1.39,長聖,4.88,2025,-25.2,159.5,24.77,N/A,49.97,⚪ 中性觀察,N/A,13.50550381033023,177.14999999999998,2026-03,7.69
⚠️ 獲利稀釋,19.24,6856.TWO,0.56,鑫傳,2.62,2025,-26.030000000000005,42.2999992371,21.74,N/A,47.77,⚪ 中性觀察,N/A,7.594254800197486,83.55000000000001,2026-03,-36.41
⚠️ 獲利稀釋,-11.54,8076.TWO,0.16,伍豐,0.14,2025,-26.439999999999998,21.7000007629,300.0,N/A,326.44,❌ 暫避觀望,N/A,33.384616558307684,9.750000000000002,2026-03,-90.28
🌑 雙重衰退,-62.17,1442.TW,0.23,名軒,3.03,2025,-27.14,27.7000007629,-82.31,49.04%,-55.17,⚪ 中性觀察,34.02%,3.5558409194993583,116.85,2026-03,-57.74
🌑 雙重衰退,91.93,7803.TW,-0.78,雲象科技-創,-2.29,2025,-27.559999999999995,0.0,-34.48,N/A,-6.92,⚪ 數據不足,N/A,0.0,0.0,2026-03,-67.15
🌑 雙重衰退,91.93,7803.TWO,-0.78,未知,-2.29,2025,-27.559999999999995,0.0,-34.48,N/A,-6.92,⚪ 數據不足,N/A,0.0,0.0,2026-03,-67.15
🔄 轉虧為盈,-2.27,2702.TW,0.19,華園,-0.35,2025,-28.31,12.8500003815,-9.52,89.24%,18.79,⚪ 數據不足,10.47%,0.0,-24.3,2026-03,-234.62
🏰 高護城河,11.45,4728.TWO,4.07,雙美,13.33,2025,-28.85,395.0,-0.73,77.03%,28.12,⚪ 中性觀察,41.97%,11.360368133448377,521.55,2026-03,6.9
📉 獲利侵蝕,-20.5,8942.TWO,1.05,森鉅,1.83,2025,-28.87,40.5,-7.89,N/A,20.98,⚪ 中性觀察,N/A,7.773512476007678,78.15,2026-03,-66.05
🔄 轉虧為盈,-4.59,2723.TW,1.31,美食-KY,-2.47,2025,-28.88,78.5,11.02,59.54%,39.9,⚪ 數據不足,7.94%,0.0,-53.400000000000006,2026-03,-175.3
⚠️ 獲利稀釋,-18.16,6592.TW,0.76,和潤企業,4.72,2025,-30.67,57.5999984741,24.75,N/A,55.42,⚪ 中性觀察,N/A,5.454545310047348,158.4,2026-03,10.4
🔄 轉虧為盈,29.21,6693.TWO,1.17,廣閎科,-0.09,2025,-31.44999999999999,209.5,510.71,N/A,542.16,⚪ 數據不足,N/A,0.0,-26.700000000000003,2026-03,-102.7
⚠️ 獲利稀釋,-17.82,4741.TWO,0.31,泓瀚,0.29,2025,-34.69,37.7999992371,210.0,33.55%,244.69,❌ 暫避觀望,3.21%,77.14285558591837,7.35,2026-03,-85.43
🏰 高護城河,-43.98,1435.TW,-0.08,中福,-0.41,2025,-34.92,22.25,20.0,64.71%,54.92,⚪ 數據不足,-1427.47%,0.0,-14.1,2026-03,-51.85
🔄 轉虧為盈,27.85,3522.TWO,0.4,御嵿,-2.66,2025,-35.099999999999994,12.6499996185,90.0,N/A,125.1,⚪ 數據不足,N/A,0.0,-81.6,2026-03,-17.7
🌑 雙重衰退,-68.21,3056.TW,0.01,富華新,1.07,2025,-36.16,14.0500001907,-99.32,21.31%,-63.16,⚪ 中性觀察,-1.56%,3.828337926621254,55.05,2026-03,-82.6
⚠️ 獲利稀釋,32.89,1529.TW,0.16,樂事綠能,1.01,2025,-37.59000000000003,15.4499998093,433.33,16.87%,470.92,⚪ 中性觀察,7.13%,5.115893976589405,45.3,2026-03,876.92
🌑 雙重衰退,23.84,1463.TW,-0.01,強盛新,0.13,2025,-37.72999999999999,17.75,-102.13,N/A,-64.4,❌ 暫避觀望,N/A,15.990990990990989,16.650000000000002,2026-03,-95.82
⚠️ 獲利稀釋,20.33,6870.TWO,1.1,騰雲,7.08,2025,-37.95,336.5,66.67,N/A,104.62,❌ 暫避觀望,N/A,23.93314366998578,210.89999999999998,2026-03,40.48
🌑 雙重衰退,-10.07,6482.TWO,0.28,弘煜科,2.32,2025,-38.26,23.3500003815,-71.72,N/A,-33.46,⚪ 中性觀察,N/A,4.37265924747191,80.1,2026-03,-34.28
⚠️ 獲利稀釋,-6.16,7728.TWO,1.53,光焱科技,4.92,2025,-38.51,595.0,56.12,N/A,94.63,❌ 暫避觀望,N/A,62.63157894736842,142.5,2026-03,-45.05
⚠️ 獲利稀釋,123.22,7842.TWO,1.33,天能綠電,4.01,2025,-39.09,98.0,47.78,N/A,86.87,⚪ 數據不足,N/A,0.0,0.0,2026-03,112.83
🌑 雙重衰退,-4.14,7818.TW,0.88,溢泰實業,5.65,2025,-39.849999999999994,59.9000015259,-52.69,N/A,-12.84,⚪ 數據不足,N/A,0.0,0.0,2026-03,-28.57
🌑 雙重衰退,-4.14,7818.TWO,0.88,未知,5.65,2025,-39.849999999999994,0.0,-52.69,N/A,-12.84,⚪ 數據不足,N/A,0.0,0.0,2026-03,-28.57
🏰 高護城河,9.44,3577.TWO,1.47,泓格,2.37,2025,-39.860000000000014,114.0,90.91,53.43%,130.77,❌ 暫避觀望,14.28%,16.569767441860463,103.20000000000002,2026-03,46.3
🏰 高護城河,-10.15,3288.TWO,-0.08,點晶,-0.64,2025,-39.879999999999995,21.0,83.67,71.52%,123.55,⚪ 數據不足,6.07%,0.0,-25.049999999999997,2026-03,-74.29
⚠️ 獲利稀釋,9.98,6024.TW,1.76,群益期,5.48,2025,-40.22,60.7999992371,57.14,N/A,97.36,⚪ 中性觀察,N/A,4.4026067514192615,207.15,2026-03,-6.01
⚠️ 獲利稀釋,60.07,6949.TW,-1.18,沛爾生醫-創,-7.23,2025,-40.43,50.2999992371,10.08,N/A,50.51,⚪ 數據不足,N/A,0.0,-235.35000000000002,2026-03,44.38
🌑 雙重衰退,2.34,6423.TWO,0.28,億而得,0.58,2025,-40.510000000000005,86.8000030518,-47.06,N/A,-6.55,❌ 暫避觀望,N/A,47.43169565672131,27.450000000000003,2026-03,-39.36
📉 獲利侵蝕,-8.56,6961.TWO,1.9,旅天下,4.23,2025,-40.620000000000005,47.0999984741,-40.13,N/A,0.49,⚪ 數據不足,N/A,0.0,0.0,2026-03,16.53
🏰 高護城河,-22.14,4529.TWO,-0.17,淳紳,-0.74,2025,-40.9,3.2999999523,0.0,59.04%,40.9,⚪ 數據不足,-1090.16%,0.0,-28.05,2026-03,42.64
🏰 高護城河,72.77,2059.TW,36.58,川湖,103.23,2025,-42.38999999999999,12350.0,38.82,76.10%,81.21,❌ 暫避觀望,69.19%,51.68228992299967,3584.3999999999996,2026-03,59.82
⚠️ 獲利稀釋,19.97,6788.TWO,4.49,華景電,17.36,2025,-44.06000000000001,339.0,33.23,N/A,77.29,⚪ 中性觀察,N/A,8.111988513998565,626.85,2026-03,31.09
⚠️ 獲利稀釋,2.72,2739.TW,1.3,寒舍,2.36,2025,-44.18000000000001,36.4000015259,109.68,44.04%,153.86,⚪ 中性觀察,12.46%,6.352530807312391,85.95,2026-03,-56.22
🌑 雙重衰退,-55.31,6212.TWO,0.4,理銘,3.96,2025,-44.419999999999995,32.0999984741,-82.38,N/A,-37.96,⚪ 中性觀察,N/A,3.0484329035232665,157.95000000000002,2026-03,-34.98
⚠️ 獲利稀釋,187.82,7822.TW,4.93,倍利科,14.04,2025,-46.32000000000001,920.0,78.66,N/A,124.98,⚪ 數據不足,N/A,0.0,0.0,2026-03,279.4
📉 獲利侵蝕,5.26,6028.TWO,2.48,公勝保經,7.86,2025,-46.75,99.1999969482,-35.1,N/A,11.65,⚪ 數據不足,N/A,0.0,0.0,2026-03,-34.17
📉 獲利侵蝕,4.64,6231.TWO,1.7,系微,6.66,2025,-47.19,235.0,0.0,N/A,47.19,⚪ 中性觀察,N/A,14.977692797960485,235.35,2026-03,-9.63
📉 獲利侵蝕,-4.62,5871.TW,3.26,中租-KY,11.24,2025,-47.68,107.0,-0.66,N/A,47.02,⚪ 中性觀察,N/A,3.7217391304347824,431.25,2026-03,-13.92
🏰 高護城河,5.54,2423.TW,1.3,固緯,2.92,2025,-48.0,72.3000030518,94.03,51.76%,142.03,⚪ 中性觀察,18.42%,9.743935721266848,111.3,2026-03,20.66
⚠️ 獲利稀釋,-36.07,7721.TW,0.21,微程式,0.55,2025,-48.8,61.7000007629,40.0,N/A,88.8,❌ 暫避觀望,N/A,41.97278963462584,22.050000000000004,2026-03,-82.84
⚠️ 獲利稀釋,-16.98,8277.TWO,-0.09,商丞,-0.37,2025,-48.970000000000006,15.75,18.18,N/A,67.15,⚪ 數據不足,N/A,0.0,-14.85,2026-03,48.61
🔄 轉虧為盈,-47.33,3576.TW,1.07,聯合再生,-0.77,2025,-49.61999999999989,18.25,1072.73,-18.77%,1122.35,⚪ 數據不足,-63.16%,0.0,-10.5,2026-03,41.22
🌑 雙重衰退,12.72,7772.TWO,0.35,耀穎,1.86,2025,-52.29,180.0,-72.0,N/A,-19.71,⚪ 數據不足,N/A,0.0,0.0,2026-03,43.08
📉 獲利侵蝕,-5.92,6523.TWO,1.88,達爾膚,7.78,2025,-54.99,89.5999984741,-45.35,N/A,9.64,⚪ 中性觀察,N/A,4.748277608590355,283.05,2026-03,-26.4
🌑 雙重衰退,18.06,7811.TWO,1.09,民盛,8.1,2025,-55.010000000000005,73.5,-73.26,N/A,-18.25,⚪ 數據不足,N/A,0.0,0.0,2026-03,-10.5
⚠️ 獲利稀釋,10.0,5236.TWO,2.97,凌陽創新,8.59,2025,-55.470000000000006,0.0,42.79,N/A,98.26,⚪ 數據不足,N/A,0.0,0.0,2026-03,4.12
⚠️ 獲利稀釋,12.23,6841.TWO,0.26,長佳智能,0.89,2025,-55.730000000000004,53.7000007629,44.44,N/A,100.17,❌ 暫避觀望,N/A,23.44978199253275,34.35,2026-03,183.87
🌑 雙重衰退,128.22,6649.TWO,0.0,台生材,1.4,2025,-55.77,37.7999992371,-100.0,N/A,-44.23,⚪ 中性觀察,N/A,11.317365041047905,50.099999999999994,2026-03,3600.0
🏰 高護城河,-2.68,2903.TW,0.39,遠百,1.56,2025,-55.970000000000006,22.1000003815,18.18,54.41%,74.15,⚪ 中性觀察,14.06%,5.989159994986449,55.35000000000001,2026-03,-5.49
⚠️ 獲利稀釋,16.02,8289.TWO,0.28,泰藝,0.04,2025,-56.31,44.75,300.0,N/A,356.31,⚪ 數據不足,N/A,0.0,-4.65,2026-03,-90.0
⚠️ 獲利稀釋,-2.7,5530.TWO,0.95,龍巖,2.75,2025,-56.580000000000005,48.8499984741,3.26,N/A,59.84,⚪ 中性觀察,N/A,7.247774254317507,101.10000000000001,2026-03,-28.2
⚠️ 獲利稀釋,-0.57,2102.TW,0.01,泰豐,6.28,2025,-57.19,16.3500003815,105.56,20.10%,162.75,⚪ 中性觀察,-167.95%,9.617647283235293,25.500000000000004,2026-03,721.43
⚠️ 獲利稀釋,297.52,4131.TWO,-0.05,浩泰,-0.78,2025,-57.69,32.0,83.87,34.86%,141.56,⚪ 數據不足,-26.13%,0.0,-19.05,2026-03,36.07
🌑 雙重衰退,-60.41,2524.TW,0.36,京城,1.71,2025,-57.870000000000005,34.8499984741,-75.84,N/A,-17.97,⚪ 中性觀察,N/A,6.5507515928759394,79.80000000000001,2026-03,-77.57
🔄 轉虧為盈,-6.86,6767.TWO,0.09,台微醫,-0.49,2025,-58.480000000000004,24.5,-30.77,N/A,27.71,⚪ 數據不足,N/A,0.0,-6.75,2026-03,60.8
⚠️ 獲利稀釋,6.61,1731.TW,0.43,美吾華,1.36,2025,-58.480000000000004,20.8999996185,7.5,N/A,65.98,⚪ 中性觀察,N/A,5.679347722418478,55.2,2026-03,4.62
🏰 高護城河,9.49,4105.TWO,1.78,東洋,6.27,2025,-58.529999999999994,78.3000030518,13.38,56.36%,71.91,⚪ 中性觀察,21.51%,4.9494312927812905,237.29999999999998,2026-03,7.55
📉 獲利侵蝕,8.61,6918.TW,1.39,愛派司,5.16,2025,-59.980000000000004,74.1999969482,-4.2,N/A,55.78,⚪ 中性觀察,N/A,5.537313205089553,200.99999999999997,2026-03,-1.21
🌑 雙重衰退,-15.04,7795.TW,0.21,長廣,3.11,2025,-60.09,490.5,-77.53,N/A,-17.44,⚪ 數據不足,N/A,0.0,0.0,2026-03,-26.3
📉 獲利侵蝕,18.71,7794.TWO,0.53,宏�硒撥s,2.72,2025,-61.379999999999995,30.0,-14.52,N/A,46.86,⚪ 數據不足,N/A,0.0,0.0,2026-03,169.31
⚠️ 獲利稀釋,-8.29,6703.TWO,1.87,軒郁,9.9,2025,-62.099999999999994,100.5,12.73,N/A,74.83,⚪ 中性觀察,N/A,4.55989110707804,330.59999999999997,2026-03,-2.0
⚠️ 獲利稀釋,19.79,8432.TWO,1.01,東生華,3.63,2025,-62.29,50.2000007629,27.85,N/A,90.14,⚪ 中性觀察,N/A,5.504386048563597,136.79999999999998,2026-03,23.05
📉 獲利侵蝕,14.61,6925.TWO,0.39,意藍,3.11,2025,-62.51,68.1999969482,-30.36,N/A,32.15,⚪ 中性觀察,N/A,9.912790254098837,103.2,2026-03,8.39
⚠️ 獲利稀釋,-35.31,4154.TWO,-0.25,樂威科-KY,-1.82,2025,-62.719999999999985,11.8500003815,68.92,33.80%,131.64,⚪ 數據不足,-77.27%,0.0,-76.65,2026-03,57.28
🌑 雙重衰退,24.42,6983.TWO,0.19,華洋精機,4.46,2025,-62.94,348.5,-71.64,N/A,-8.7,⚪ 數據不足,N/A,0.0,0.0,2026-03,14.65
⚠️ 獲利稀釋,-1.49,6277.TW,1.08,宏正,3.08,2025,-63.88999999999999,77.8000030518,18.68,N/A,82.57,⚪ 中性觀察,N/A,9.860583403269962,118.35000000000001,2026-03,-25.6
🏰 高護城河,12.25,3115.TWO,-0.1,富榮綱,-0.44,2025,-64.41,7.9800000191,-11.11,100.00%,53.3,⚪ 數據不足,-377.43%,0.0,-20.4,2026-03,57.53
⚠️ 獲利稀釋,33.33,6510.TWO,10.43,精測,30.41,2025,-64.5,3310.0,54.52,N/A,119.02,❌ 暫避觀望,N/A,43.61575965212807,1138.3500000000001,2026-03,95.56
⚠️ 獲利稀釋,-2.04,2401.TW,-0.02,凌陽,-0.37,2025,-64.8,25.5499992371,66.67,45.66%,131.47,⚪ 數據不足,-9.00%,0.0,-11.55,2026-03,-181.82
🏰 高護城河,-27.25,3228.TWO,-0.55,金麗科,-2.03,2025,-65.32,174.0,-12.24,58.46%,53.08,⚪ 數據不足,-58.74%,0.0,-77.55,2026-03,-491.18
🔄 轉虧為盈,2.06,8107.TWO,0.03,大億金茂,-0.53,2025,-65.49999999999999,12.1499996185,111.54,N/A,177.04,⚪ 數據不足,N/A,0.0,-25.8,2026-03,-129.28
⚠️ 獲利稀釋,-1.99,2365.TW,0.14,昆盈,0.32,2025,-65.56,28.2000007629,100.0,39.89%,165.56,❌ 暫避觀望,1.38%,39.71831093366197,10.65,2026-03,-50.0
⚠️ 獲利稀釋,41.93,8271.TW,14.54,宇瞻,6.7,2025,-65.57999999999993,200.0,1919.44,N/A,1985.02,⚪ 中性觀察,N/A,7.567158531971246,396.44999999999993,2026-03,209.22
📉 獲利侵蝕,7.0,6533.TW,-3.28,晶心科,-8.2,2025,-65.58,276.0,-45.13,N/A,20.45,⚪ 數據不足,N/A,0.0,-405.15,2026-03,-20600.0
⚠️ 獲利稀釋,-3.78,5478.TWO,2.39,智冠,7.93,2025,-65.6,97.0,63.12,N/A,128.72,⚪ 中性觀察,N/A,4.7759724273756765,304.65000000000003,2026-03,4.25
📉 獲利侵蝕,37.43,6955.TW,0.97,邦睿生技-創,4.13,2025,-65.85,94.1999969482,-13.39,N/A,52.46,⚪ 中性觀察,N/A,9.23529381845098,153.0,2026-03,30.28
📉 獲利侵蝕,157.54,4168.TWO,-0.67,醣聯,-2.16,2025,-66.11999999999999,21.9500007629,-63.41,19.48%,2.71,⚪ 數據不足,-2058.21%,0.0,-77.1,2026-03,0.95
🏰 高護城河,36.07,2736.TWO,-0.1,富野,-1.83,2025,-66.42,11.25,33.33,51.65%,99.75,⚪ 數據不足,-9.65%,0.0,-66.15,2026-03,0.0
⚠️ 獲利稀釋,-99.4,6405.TW,-0.26,悅城,-1.26,2025,-67.48,41.4500007629,33.33,N/A,100.81,⚪ 數據不足,N/A,0.0,-52.05,2026-03,-68.0
⚠️ 獲利稀釋,85.22,7749.TW,3.56,意騰-KY,11.77,2025,-69.93,395.5,41.83,N/A,111.76,⚪ 中性觀察,N/A,13.539883601506332,438.15000000000003,2026-03,67.87
⚠️ 獲利稀釋,40.64,5274.TWO,37.41,信驊,103.92,2025,-70.53999999999999,19835.0,59.53,N/A,130.07,❌ 暫避觀望,N/A,78.19213939370047,3805.05,2026-03,52.82
📉 獲利侵蝕,55.27,2539.TW,0.68,櫻花建,3.46,2025,-71.35,34.4500007629,-56.69,N/A,14.66,⚪ 中性觀察,N/A,4.0963140027229485,126.15,2026-03,21.4
🏰 高護城河,31.61,2330.TW,22.08,台積電,66.26,2025,-71.47000000000001,2475.0,58.39,62.33%,129.86,❌ 暫避觀望,54.00%,15.054744525547445,2466.0,2026-03,46.42
📉 獲利侵蝕,1.81,5601.TWO,0.1,台聯櫃,0.42,2025,-71.77,29.0,0.0,N/A,71.77,❌ 暫避觀望,N/A,27.619047619047617,15.75,2026-03,7.69
⚠️ 獲利稀釋,3.05,6570.TWO,0.57,維田,1.29,2025,-73.16,46.6500015259,159.09,N/A,232.25,❌ 暫避觀望,N/A,15.097087872459548,46.349999999999994,2026-03,-18.87
📉 獲利侵蝕,7.0,6492.TWO,-0.75,生華科,-2.97,2025,-73.19999999999999,34.2000007629,-8.82,N/A,64.38,⚪ 數據不足,N/A,0.0,-106.50000000000001,2026-03,10.09
🏰 高護城河,7.07,3158.TWO,1.5,嘉實,7.27,2025,-73.75,85.4000015259,2.74,63.24%,76.49,⚪ 中性觀察,24.73%,5.150784169234017,248.7,2026-03,-10.36
📉 獲利侵蝕,-21.14,8446.TWO,1.78,華研,10.3,2025,-74.55,84.6999969482,-46.55,N/A,28.0,⚪ 中性觀察,N/A,3.1370369240074076,404.99999999999994,2026-03,-9.97
🏰 高護城河,72.24,4157.TWO,-0.02,太景*-KY,0.06,2025,-75.18,8.8500003815,33.33,98.33%,108.51,⚪ 數據不足,81.17%,0.0,-5.7,2026-03,220.0
📉 獲利侵蝕,-0.65,6026.TWO,0.07,福邦證,1.72,2025,-75.22999999999999,15.8500003815,-22.22,N/A,53.01,⚪ 中性觀察,N/A,6.264822285177865,37.95,2026-03,54.95
