eps,symbol,prev_year,name,expansion,status,eps_yoy,rev_yoy,prev_eps_yoy,prev_rev_yoy,price,est_price,date,om,advice,gm,pe,prev_eps
-0.16,6233.TWO,2025,旺玖,-134.54999999999998,🌑 雙重衰退,-141.67,-7.12,-122.86,-5.88,23.3999996185,-6.75,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.08
-1.53,6609.TWO,2025,瀧澤科,-135.03,🌑 雙重衰退,-159.3,-24.27,-128.33,-21.06,43.0,-40.5,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.68
-1.6,3230.TWO,2025,錦明,-137.14000000000001,🌑 雙重衰退,-146.49,-9.35,-133.82,-10.01,29.0,-54.15,2025-12,-37.72%,⚪ 數據不足,7.05%,0.0,-1.15
-0.46,3178.TWO,2025,公準,-139.0,🌑 雙重衰退,-143.4,-4.4,-148.57,-1.99,63.5,-11.549999999999999,2025-12,-7.19%,⚪ 數據不足,9.34%,0.0,-0.34
-1.05,2369.TW,2025,菱生,-139.81,📉 獲利侵蝕,-136.36,3.45,-321.74,-1.99,31.1000003815,-45.0,2025-12,-3.16%,⚪ 數據不足,2.66%,0.0,-0.99
-0.21,1711.TW,2025,永光,-140.39,🌑 雙重衰退,-147.73,-7.34,-150.0,-6.57,42.2999992371,-5.7,2025-12,-5.18%,⚪ 數據不足,17.63%,0.0,-0.18
-0.45,8929.TWO,2025,富堡,-140.48000000000002,🌑 雙重衰退,-147.37,-6.89,-145.28,-8.4,14.3000001907,-27.599999999999998,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.48
-1.08,3362.TWO,2025,先進光,-141.5,📉 獲利侵蝕,-140.6,0.9,-159.18,0.48,171.0,-48.300000000000004,2025-12,-0.95%,⚪ 數據不足,18.28%,0.0,-1.17
-0.31,8121.TWO,2025,越峰,-141.62,🌑 雙重衰退,-142.47,-0.85,-145.45,-6.76,44.5,-18.000000000000004,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.4
-1.45,4419.TWO,2025,皇家美食,-141.92000000000002,📉 獲利侵蝕,-101.39,40.53,-483.33,58.8,45.5,-51.9,2025-12,-10.31%,⚪ 數據不足,23.18%,0.0,-1.05
-0.22,6283.TW,2025,淳安,-143.7,📉 獲利侵蝕,-128.95,14.75,42.86,32.23,24.3999996185,-15.9,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.2
-0.41,1452.TW,2025,宏益,-143.81,🌑 雙重衰退,-164.06,-20.25,-187.18,-15.72,10.8000001907,-19.8,2025-12,-7.44%,⚪ 數據不足,0.28%,0.0,-0.34
13.04,7711.TW,2025,永擎,-144.28,⚠️ 獲利稀釋,38.44,182.72,61.47,266.16,0.0,0.0,2025-12,N/A,⚪ 數據不足,N/A,0.0,9.3
6.77,4966.TWO,2025,譜瑞-KY,-144.99,📉 獲利侵蝕,-19.19,125.8,6.64,1.76,662.0,1293.4499999999998,2026-03,N/A,⚪ 中性觀察,N/A,7.677142525803085,34.51
-7.65,3272.TWO,2025,東碩,-145.12,📉 獲利侵蝕,-139.68,5.44,-64.09,11.34,16.5,-228.3,2025-12,-26.32%,⚪ 數據不足,2.51%,0.0,-4.94
-1.98,7584.TWO,2025,樂意,-146.98000000000002,🌑 雙重衰退,-152.11,-5.13,-117.9,1.42,25.5,-9.000000000000002,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.75
-2.88,2340.TW,2025,台亞,-148.89000000000001,📉 獲利侵蝕,-148.28,0.61,-265.0,2.25,32.75,-112.5,2025-12,-33.43%,⚪ 數據不足,-9.53%,0.0,-2.2
-0.84,1599.TWO,2025,宏佳騰,-150.91000000000003,🌑 雙重衰退,-169.49,-18.58,-149.46,-19.34,23.25,-27.9,2025-12,-21.33%,⚪ 數據不足,16.92%,0.0,-0.47
-2.57,6461.TWO,2025,益得,-151.96,⚠️ 獲利稀釋,18.35,170.31,15.1,258.74,15.8999996185,-88.2,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.8
-0.19,6120.TW,2025,達運,-153.38,🌑 雙重衰退,-171.43,-18.05,-72.73,-19.7,13.5,-7.65,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.17
-6.95,6269.TW,2025,台郡,-154.05,🌑 雙重衰退,-169.53,-15.48,-593.15,-19.29,68.3000030518,-254.54999999999998,2025-12,N/A,⚪ 數據不足,N/A,0.0,-5.09
-0.33,4183.TWO,2025,福永生技,-155.99,📉 獲利侵蝕,-145.21,10.78,-120.0,13.79,13.75,-14.85,2025-12,-6.40%,⚪ 數據不足,13.67%,0.0,-0.22
-0.39,2073.TWO,2025,雄順,-156.1,🌑 雙重衰退,-161.9,-5.8,-186.84,-3.88,26.0,-11.55,2025-12,-1.32%,⚪ 數據不足,10.83%,0.0,-0.33
-2.16,4168.TWO,2025,醣聯,-156.59,⚠️ 獲利稀釋,0.95,157.54,8.44,190.34,25.25,-73.2,2025-12,-2058.21%,⚪ 數據不足,19.48%,0.0,-1.43
11.15,4303.TWO,2025,信立,-156.63,⚠️ 獲利稀釋,7.63,164.26,176.63,332.14,46.1500015259,686.55,2025-12,-12.85%,⚪ 中性觀察,19.64%,1.0083024148110118,10.18
-2.67,4563.TWO,2025,百德,-157.55,🌑 雙重衰退,-168.99,-11.44,-85.52,-11.35,44.2999992371,-15.450000000000001,2025-12,-25.78%,⚪ 數據不足,31.50%,0.0,0.42
0.0,3073.TWO,2025,天方能源,-158.32999999999998,📉 獲利侵蝕,-100.0,58.33,-77.08,100.23,20.5499992371,24.0,2025-12,-34.05%,⚪ 中性觀察,29.35%,12.8437495231875,0.22
-0.52,1316.TW,2025,上曜,-160.13,⚠️ 獲利稀釋,35.21,195.34,-127.59,192.39,11.0,-32.25,2025-12,-1.86%,⚪ 數據不足,30.65%,0.0,-0.74
-2.65,3437.TW,2025,榮創,-160.66,🌑 雙重衰退,-181.91,-21.25,-250.0,-21.0,20.75,-93.44999999999999,2025-12,-29.37%,⚪ 數據不足,2.13%,0.0,-2.03
-0.65,5481.TWO,2025,新華,-164.59,🌑 雙重衰退,-165.22,-0.63,-400.0,-0.34,19.4500007629,-29.099999999999998,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.65
-0.85,1213.TW,2025,大飲,-165.82,📉 獲利侵蝕,-109.76,56.06,13.33,63.23,8.3999996185,-32.7,2025-12,-19.69%,⚪ 數據不足,-3.68%,0.0,-0.65
-0.39,5344.TWO,2025,立衛,-167.38,🌑 雙重衰退,-170.91,-3.53,-186.67,-8.31,15.5500001907,-18.15,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.39
-0.35,1586.TWO,2025,和勤,-167.48000000000002,🌑 雙重衰退,-178.05,-10.57,-205.0,-13.22,21.5499992371,-23.55,2025-12,-0.10%,⚪ 數據不足,14.13%,0.0,-0.46
-0.71,6830.TW,2025,汎銓,-167.58,📉 獲利侵蝕,-156.8,10.78,-174.42,8.46,499.5,-52.8,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.64
-0.32,5345.TWO,2025,馥鴻,-167.82,⚠️ 獲利稀釋,82.98,250.8,80.26,148.72,32.1500015259,-14.85,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.3
-0.36,4950.TWO,2025,金耘國際,-168.46,⚠️ 獲利稀釋,23.4,191.86,-30.3,693.83,16.1000003815,-18.3,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.43
-2.47,2723.TW,2025,美食-KY,-170.71,🏰 高護城河,-175.3,-4.59,-295.83,-2.06,64.0,-55.35000000000002,2025-12,7.94%,⚪ 數據不足,59.54%,0.0,-4.23
1.65,5299.TWO,2025,杰力,-170.81,⚠️ 獲利稀釋,18.71,189.52,-22.77,-12.32,100.0,161.55,2026-03,N/A,⚪ 中性觀察,N/A,9.285051067780872,4.58
-1.08,1742.TWO,2025,台蠟,-171.04,🌑 雙重衰退,-222.73,-51.69,-171.9,-51.7,14.6000003815,-42.15,2025-12,-115.34%,⚪ 數據不足,11.07%,0.0,-0.87
-3.55,2726.TWO,2025,雅茗-KY,-175.23,🏰 高護城河,-174.64,0.59,-146.32,10.36,9.6999998093,-110.7,2025-12,-51.18%,⚪ 數據不足,54.90%,0.0,-1.77
-0.88,6108.TW,2025,競國,-176.58,🌑 雙重衰退,-194.62,-18.04,-140.99,-21.96,18.2999992371,-43.65,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.91
-1.28,4562.TW,2025,穎漢,-176.66,🌑 雙重衰退,-184.44,-7.78,-85.37,3.32,36.2999992371,-39.15,2025-12,-45.46%,⚪ 數據不足,31.44%,0.0,-0.76
-1.09,6504.TW,2025,南六,-176.92,🌑 雙重衰退,-178.42,-1.5,-926.92,1.7,35.7000007629,-79.35000000000001,2025-12,N/A,⚪ 數據不足,N/A,0.0,-2.15
-0.37,2401.TW,2025,凌陽,-179.78,🌑 雙重衰退,-181.82,-2.04,-163.41,-2.33,25.3500003815,-12.15,2025-12,-9.00%,⚪ 數據不足,45.66%,0.0,-0.26
-0.87,4716.TWO,2025,大立,-180.36,🌑 雙重衰退,-188.3,-7.94,-174.29,-8.03,16.4500007629,-51.3,2025-12,-9.40%,⚪ 數據不足,13.88%,0.0,-0.82
-0.56,6103.TWO,2025,合邦,-183.31,📉 獲利侵蝕,-116.47,66.84,-230.99,70.32,36.7999992371,-42.74999999999999,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.94
1.57,8261.TW,2025,富鼎,-186.21,⚠️ 獲利稀釋,9.03,195.24,19.71,6.37,156.5,202.05000000000004,2026-03,N/A,⚪ 中性觀察,N/A,11.618411284335558,5.73
-0.39,4558.TWO,2025,寶緯,-187.02,📉 獲利侵蝕,-181.25,5.77,-170.59,15.71,18.5,-27.900000000000002,2025-12,0.44%,⚪ 數據不足,9.03%,0.0,-0.36
-5.2,2371.TW,2025,大同,-189.48000000000002,📉 獲利侵蝕,-183.36,6.12,-77.78,4.01,28.25,-60.75,2025-12,2.89%,⚪ 數據不足,16.12%,0.0,0.65
-0.49,2342.TW,2025,茂矽,-192.04,📉 獲利侵蝕,-184.48,7.56,-171.88,17.56,38.8499984741,-11.1,2025-12,-12.78%,⚪ 數據不足,9.49%,0.0,-0.23
-0.36,3380.TW,2025,明泰,-194.75,📉 獲利侵蝕,-190.0,4.75,-166.07,1.51,33.2999992371,-19.8,2025-12,1.17%,⚪ 數據不足,18.44%,0.0,-0.37
-1.02,4510.TWO,2025,高鋒,-194.92999999999998,🌑 雙重衰退,-197.14,-2.21,-190.91,-14.79,44.9000015259,-39.900000000000006,2025-12,-1.97%,⚪ 數據不足,14.87%,0.0,-0.91
-0.39,3060.TW,2025,銘異,-195.51999999999998,📉 獲利侵蝕,-186.67,8.85,-1633.33,5.01,29.1499996185,-15.15,2025-12,3.00%,⚪ 數據不足,13.72%,0.0,-0.46
-0.03,1235.TW,2025,興泰,-195.97,📉 獲利侵蝕,-140.0,55.97,-60.42,62.57,37.5999984741,20.85,2025-12,-0.09%,❌ 暫避觀望,27.19%,27.05035861446043,0.59
-0.62,3086.TWO,2025,華義*,-198.53,📉 獲利侵蝕,-192.54,5.99,-190.63,2.76,37.6500015259,-22.2,2025-12,-19.63%,⚪ 數據不足,44.07%,0.0,-0.58
-0.45,1467.TW,2025,南緯,-200.06,📉 獲利侵蝕,-197.83,2.23,-297.5,4.15,7.6100001335,-30.3,2025-12,1.90%,⚪ 數據不足,23.39%,0.0,-0.79
-1.6,1101.TW,2025,台泥,-200.33999999999997,🌑 雙重衰退,-203.45,-3.11,-225.26,3.59,23.8999996185,-41.1,2025-12,3.76%,⚪ 數據不足,18.49%,0.0,-1.28
-1.48,3710.TWO,2025,連展投控,-203.08,🌑 雙重衰退,-208.33,-5.25,-40.0,-3.15,5.9899997711,-35.24999999999999,2025-12,-7.36%,⚪ 數據不足,17.49%,0.0,-0.7
-5.17,8171.TWO,2025,天宇,-208.65999999999997,🌑 雙重衰退,-275.59,-66.93,-687.23,-76.3,23.7999992371,-232.95,2025-12,N/A,⚪ 數據不足,N/A,0.0,-4.13
4.9,7740.TW,2025,熙特爾-創,-210.32999999999993,⚠️ 獲利稀釋,674.7,885.03,453.41,398.67,169.0,193.8,2025-12,N/A,⚪ 中性觀察,N/A,13.080495356037153,3.22
-0.19,6101.TWO,2025,寬魚國際,-213.38,📉 獲利侵蝕,-170.37,43.01,-196.97,84.34,39.6500015259,-11.700000000000001,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.32
-0.55,8374.TW,2025,羅昇,-215.60999999999999,📉 獲利侵蝕,-191.67,23.94,250.0,42.77,89.5,13.049999999999999,2025-12,N/A,❌ 暫避觀望,N/A,102.87356321839081,0.7
-0.25,2426.TW,2025,鼎元,-216.62,🌑 雙重衰退,-219.05,-2.43,-142.86,-0.87,61.4000015259,-7.65,2025-12,-2.91%,⚪ 數據不足,10.78%,0.0,-0.18
-0.22,4127.TWO,2025,天良,-217.48000000000002,🏰 高護城河,-184.62,32.86,-206.25,27.42,67.0,-10.200000000000001,2025-12,-18.66%,⚪ 數據不足,56.44%,0.0,-0.17
-1.09,2482.TW,2025,連宇,-217.68,🌑 雙重衰退,-234.57,-16.89,-225.76,-15.29,16.6000003815,-45.150000000000006,2025-12,-38.32%,⚪ 數據不足,35.81%,0.0,-0.83
-1.4,3066.TWO,2025,李洲,-217.81,📉 獲利侵蝕,-207.69,10.12,-218.25,12.21,20.2000007629,-89.4,2025-12,-18.85%,⚪ 數據不足,38.23%,0.0,-1.62
-3.97,1312.TW,2025,國喬,-219.62,📉 獲利侵蝕,-181.88,37.74,-197.87,25.54,13.1999998093,-134.54999999999998,2025-12,-15.47%,⚪ 數據不足,-5.49%,0.0,-2.86
2.02,1773.TW,2025,勝一,-223.92000000000002,⚠️ 獲利稀釋,6.32,230.24,-5.55,4.01,168.5,255.29999999999998,2026-03,23.35%,⚪ 中性觀察,37.55%,9.900117508813162,6.81
-1.07,3535.TW,2025,晶彩科,-223.95,🌑 雙重衰退,-255.07,-31.12,-285.11,-63.89,123.0,-74.55000000000001,2025-12,12.45%,⚪ 數據不足,35.79%,0.0,-1.74
-2.1,2431.TW,2025,聯昌,-226.29000000000002,🌑 雙重衰退,-233.33,-7.04,-6.25,2.47,10.6999998093,-45.45,2025-12,-168.74%,⚪ 數據不足,-118.71%,0.0,-0.51
0.31,6199.TWO,2025,天品,-226.79000000000002,📉 獲利侵蝕,-48.33,178.46,-33.82,100.01,96.5,3.4500000000000006,2025-12,N/A,❌ 暫避觀望,N/A,419.56521739130426,0.45
1.53,2363.TW,2025,矽統,-231.98000000000002,⚠️ 獲利稀釋,50.0,281.98,37.74,572.93,55.0999984741,62.85000000000001,2025-12,-2.89%,⚪ 中性觀察,27.33%,13.150357631050117,1.46
-0.35,2702.TW,2025,華園,-232.35,🏰 高護城河,-234.62,-2.27,-284.85,-3.8,12.6999998093,-24.0,2025-12,10.47%,⚪ 數據不足,89.24%,0.0,-0.61
-5.34,8450.TWO,2025,霹靂,-235.22,🌑 雙重衰退,-244.52,-9.3,-288.46,-11.93,15.8500003815,-175.79999999999998,2025-12,N/A,⚪ 數據不足,N/A,0.0,-3.03
-0.26,5392.TWO,2025,能率,-236.64,🌑 雙重衰退,-244.44,-7.8,-378.57,-7.88,42.5499992371,-21.599999999999998,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.39
-0.71,8937.TWO,2025,合騏*,-241.46,🌑 雙重衰退,-291.67,-50.21,-800.0,-51.29,22.7999992371,-64.2,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.63
-4.2,6869.TW,2025,雲豹能源,-247.26000000000002,📉 獲利侵蝕,-150.36,96.9,51.96,108.47,82.0,-35.099999999999994,2025-12,N/A,⚪ 數據不足,N/A,0.0,1.57
-1.79,4513.TWO,2025,福裕,-249.77,🌑 雙重衰退,-265.31,-15.54,-238.24,-19.02,16.3999996185,-67.35000000000001,2025-12,-32.66%,⚪ 數據不足,8.95%,0.0,-1.15
-4.64,3545.TW,2025,敦泰,-253.20000000000002,🌑 雙重衰退,-270.99,-17.79,-16.29,-11.59,53.0999984741,-16.95,2025-12,-7.17%,⚪ 數據不足,20.78%,0.0,1.55
-1.02,6854.TW,2025,錼創科技-KY創,-253.23000000000002,🌑 雙重衰退,-276.79,-23.56,-451.85,-18.05,128.0,-124.35000000000001,2025-12,N/A,⚪ 數據不足,N/A,0.0,-3.06
-0.84,2464.TW,2025,盟立,-255.05,🌑 雙重衰退,-266.0,-10.95,-352.17,-6.86,146.0,-29.849999999999998,2025-12,-3.37%,⚪ 數據不足,17.62%,0.0,-0.58
-0.86,6547.TWO,2025,高端疫苗,-259.57,📉 獲利侵蝕,-258.33,1.24,-144.44,-2.24,47.1500015259,-25.95,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.44
-1.32,8087.TWO,2025,麗升能源,-260.40999999999997,🌑 雙重衰退,-328.07,-67.66,-670.0,-65.94,37.8499984741,-50.85,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.16
-0.78,4131.TWO,2025,浩泰,-261.45,⚠️ 獲利稀釋,36.07,297.52,61.95,257.45,36.5,-22.95,2025-12,-26.13%,⚪ 數據不足,34.86%,0.0,-0.43
-0.03,6167.TWO,2025,久正,-263.22,📉 獲利侵蝕,-250.0,13.22,111.11,20.36,11.4499998093,-1.65,2025-12,N/A,⚪ 數據不足,N/A,0.0,0.01
-0.79,6456.TW,2025,GIS-KY,-264.99,🌑 雙重衰退,-269.57,-4.58,-68.18,1.28,71.3000030518,-21.900000000000002,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.37
-1.82,8084.TWO,2025,巨虹,-269.3,🌑 雙重衰退,-280.2,-10.9,-5250.0,1.31,47.4000015259,-46.800000000000004,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.03
-1.68,4999.TW,2025,鑫禾,-272.73,🌑 雙重衰退,-272.92,-0.19,-348.15,-0.79,20.6499996185,-65.10000000000001,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.35
-2.38,6958.TW,2025,日盛台駿,-273.47,🌑 雙重衰退,-280.56,-7.09,-248.7,-6.06,16.7000007629,-78.15,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.71
-0.97,2061.TWO,2025,風青,-274.26,📉 獲利侵蝕,-273.08,1.18,-550.0,3.9,36.5999984741,-48.599999999999994,2025-12,1.18%,⚪ 數據不足,7.75%,0.0,-1.08
-2.44,6230.TW,2025,尼得科超眾,-276.8,📉 獲利侵蝕,-264.86,11.94,-395.45,11.27,132.5,-55.650000000000006,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.3
-6.62,2392.TW,2025,正崴,-278.32,🌑 雙重衰退,-281.76,-3.44,-266.67,6.06,37.4000015259,-194.85,2025-12,-10.82%,⚪ 數據不足,-1.63%,0.0,-4.81
-1.14,8215.TW,2025,明基材,-279.87,🌑 雙重衰退,-283.87,-4.0,-125.0,-1.11,28.8500003815,-14.249999999999998,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.12
-0.65,5468.TWO,2025,凱鈺,-283.03000000000003,📉 獲利侵蝕,-246.15,36.88,-43.75,17.37,18.0,-15.0,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.23
-0.56,2017.TW,2025,官田鋼,-283.33,🌑 雙重衰退,-300.0,-16.67,-162.5,-14.15,9.220000267,-15.9,2025-12,-20.14%,⚪ 數據不足,-2.98%,0.0,-0.31
-0.8,4956.TW,2025,光鋐,-285.14,📉 獲利侵蝕,-280.95,4.19,-836.36,6.45,37.7999992371,-45.60000000000001,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.03
-1.81,5301.TWO,2025,寶得利,-285.31,🌑 雙重衰退,-320.93,-35.62,-317.39,-45.83,6.9000000954,-49.2,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.96
-1.42,2734.TWO,2025,易飛網,-289.44,📉 獲利侵蝕,-286.84,2.6,-161.67,-2.52,15.1999998093,-52.2,2025-12,-0.44%,⚪ 數據不足,15.72%,0.0,-1.11
-0.87,3432.TW,2025,台端,-293.57,📉 獲利侵蝕,-64.15,229.42,-13.46,214.23,17.8999996185,-31.200000000000003,2025-12,-20.55%,⚪ 數據不足,13.78%,0.0,-0.59
-0.3,8105.TW,2025,凌巨,-298.04,🌑 雙重衰退,-300.0,-1.96,-1966.67,1.65,20.7000007629,-19.950000000000003,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.56
-0.29,2002.TW,2025,中鋼,-303.35,🌑 雙重衰退,-315.38,-12.03,-316.67,-11.74,18.7000007629,-9.75,2025-12,0.47%,⚪ 數據不足,4.83%,0.0,-0.27
-1.93,6140.TWO,2025,訊達,-314.34,📉 獲利侵蝕,-287.38,26.96,-227.47,54.34,22.0,-54.449999999999996,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.16
-0.43,4939.TWO,2025,亞電,-318.27,🌑 雙重衰退,-326.32,-8.05,-282.76,-8.78,60.0999984741,-24.9,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.53
3.6,3023.TW,2025,信邦,-321.18,📉 獲利侵蝕,-6.49,314.69,-11.43,-6.24,306.5,505.34999999999997,2026-03,9.15%,⚪ 中性觀察,23.64%,9.097655090531315,13.02
-7.93,3032.TW,2025,偉訓,-323.80999999999995,📉 獲利侵蝕,-272.65,51.16,-155.38,49.41,84.5,-174.29999999999998,2025-12,5.69%,⚪ 數據不足,19.78%,0.0,-2.17
-1.35,5230.TWO,2025,雷笛克光學,-323.94,🌑 雙重衰退,-338.6,-14.66,-348.08,-15.82,17.2999992371,-63.75,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.28
-1.29,1418.TW,2025,東華,-325.33,🏰 高護城河,-373.33,-48.0,-42.67,-49.95,18.4500007629,-86.10000000000001,2025-12,-991.43%,⚪ 數據不足,208.69%,0.0,-2.24
-1.13,6988.TW,2025,威力暘-創,-327.02,🌑 雙重衰退,-337.5,-10.48,-136.84,-11.17,14.6000003815,-22.049999999999997,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.21
0.34,4530.TWO,2025,宏易,-329.57,🔄 轉虧為盈,126.0,455.57,64.71,345.21,24.0499992371,-2.2499999999999996,2025-12,27.02%,⚪ 數據不足,52.20%,0.0,-0.24
-0.54,4714.TWO,2025,永捷,-331.03,📉 獲利侵蝕,-245.95,85.08,157.14,97.17,13.5,10.5,2025-12,-39.60%,❌ 暫避觀望,-12.82%,19.28571428571429,0.36
-1.61,6425.TWO,2025,易發,-331.47999999999996,🌑 雙重衰退,-348.39,-16.91,-932.26,-24.91,76.9000015259,-103.8,2025-12,N/A,⚪ 數據不足,N/A,0.0,-2.58
-2.0,3095.TWO,2025,及成,-345.13,📉 獲利侵蝕,-338.6,6.53,-438.6,1.73,40.0,-127.35000000000001,2025-12,6.20%,⚪ 數據不足,20.83%,0.0,-2.83
-1.63,2601.TW,2025,益航,-357.93,🏰 高護城河,-365.71,-7.78,-126.67,-12.6,5.8299999237,-35.699999999999996,2025-12,-12.62%,⚪ 數據不足,102.69%,0.0,-0.34
-1.83,6695.TW,2025,芯鼎,-365.49,📉 獲利侵蝕,-355.0,10.49,-101.09,18.92,51.2000007629,-88.35000000000001,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.86
-0.53,5487.TWO,2025,通泰,-366.33,🌑 雙重衰退,-381.82,-15.49,-850.0,-14.05,28.3999996185,-25.2,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.57
-1.61,5011.TWO,2025,久陽,-369.61,📉 獲利侵蝕,-347.22,22.39,-369.57,32.39,17.5,-58.35,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.24
-0.56,2038.TW,2025,海光,-371.76,🌑 雙重衰退,-380.0,-8.24,-160.0,-3.5,13.5500001907,-1.200000000000001,2025-12,-2.86%,⚪ 數據不足,-0.64%,0.0,-0.12
-6.24,6443.TW,2025,元晶,-373.77,🌑 雙重衰退,-433.33,-59.56,-1457.14,-61.4,40.0999984741,-135.9,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.9
-0.78,1444.TW,2025,力麗,-374.9,🌑 雙重衰退,-388.89,-13.99,-361.54,-12.7,6.7800002098,-27.450000000000003,2025-12,-2.95%,⚪ 數據不足,4.59%,0.0,-0.68
-2.67,3043.TW,2025,科風,-377.84000000000003,🌑 雙重衰退,-381.05,-3.21,-198.08,8.88,22.8500003815,-49.5,2025-12,-3.20%,⚪ 數據不足,24.04%,0.0,-0.51
-1.48,2457.TW,2025,飛宏,-400.31,🌑 雙重衰退,-410.42,-10.11,-296.0,-5.83,29.5,-58.2,2025-12,-6.90%,⚪ 數據不足,21.21%,0.0,-0.97
-1.44,6916.TW,2025,華凌,-406.19,🌑 雙重衰退,-406.38,-0.19,-526.09,-1.55,19.5,-49.95,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.98
-3.88,8431.TWO,2025,匯鑽科,-407.46999999999997,📉 獲利侵蝕,-404.84,2.63,-844.83,11.78,48.0499992371,-111.30000000000001,2025-12,N/A,⚪ 數據不足,N/A,0.0,-2.44
2.29,6176.TW,2025,瑞儀,-407.8,📉 獲利侵蝕,-3.0,404.8,-40.24,-5.52,89.0999984741,348.3,2026-03,N/A,⚪ 中性觀察,N/A,3.8372092366106805,9.4
-1.14,8097.TWO,2025,常珵,-414.12,📉 獲利侵蝕,-394.74,19.38,-504.76,42.23,59.0,-42.0,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.86
-2.05,8488.TW,2025,吉源-KY,-418.36,🌑 雙重衰退,-425.64,-7.28,-75.0,-8.07,9.6599998474,-86.25,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.75
-0.43,3229.TW,2025,晟鈦,-420.44,📉 獲利侵蝕,-407.14,13.3,-609.09,8.61,43.0,-21.15,2025-12,5.07%,⚪ 數據不足,10.48%,0.0,-0.56
-0.38,3701.TW,2025,大眾控,-420.5,🌑 雙重衰退,-445.45,-24.95,455.0,-24.43,48.0999984741,35.25,2025-12,-8.17%,❌ 暫避觀望,15.03%,20.468084457063828,1.11
-9.56,6128.TW,2025,上福,-427.23,🌑 雙重衰退,-431.94,-4.71,-533.79,-4.06,20.2999992371,-265.8,2025-12,N/A,⚪ 數據不足,N/A,0.0,-9.5
-1.15,6240.TWO,2025,松崗,-427.45,🌑 雙重衰退,-428.57,-1.12,-323.44,-1.39,18.0499992371,-59.25,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.43
-2.58,4960.TW,2025,誠美材,-441.5,🌑 雙重衰退,-444.68,-3.18,-412.2,-5.33,29.1499996185,-102.3,2025-12,N/A,⚪ 數據不足,N/A,0.0,-2.11
5.56,5314.TWO,2025,世紀*,-442.8,📉 獲利侵蝕,-69.48,373.32,-72.07,414.78,58.7999992371,158.85,2025-12,N/A,⚪ 中性觀察,N/A,5.552407859971672,2.67
-2.03,3228.TWO,2025,金麗科,-463.93,🏰 高護城河,-491.18,-27.25,-922.22,-34.36,161.0,-76.65,2025-12,-58.74%,⚪ 數據不足,58.46%,0.0,-1.5
-0.82,3207.TWO,2025,耀勝,-466.05,📉 獲利侵蝕,-440.0,26.05,-38.6,19.7,66.1999969482,-4.05,2025-12,-13.20%,⚪ 數據不足,11.52%,0.0,0.35
-2.71,1536.TW,2025,和大,-469.62,🌑 雙重衰退,-487.14,-17.52,-1305.88,-22.46,49.2000007629,-105.6,2025-12,-18.43%,⚪ 數據不足,-3.41%,0.0,-2.05
-1.52,6237.TWO,2025,驊訊,-474.65,📉 獲利侵蝕,-462.96,11.69,-158.93,12.81,44.0,-71.25,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.45
