prev_eps_yoy,om,pe,prev_rev_yoy,eps_yoy,gm,name,est_price,prev_year,price,date,rev_yoy,status,eps,prev_eps,expansion,symbol,advice
-50.22,N/A,9.503105905983437,-7.32,92.31,N/A,晶達,72.45,2025,45.9000015259,2026-03,237.89,⚠️ 獲利稀釋,1.01,2.25,-145.57999999999998,4995.TWO,⚪ 中性觀察
-10.94,N/A,18.96103945649351,-6.81,123.53,N/A,訊映,11.549999999999999,2025,14.6000003815,2026-03,269.52,⚠️ 獲利稀釋,0.39,0.58,-145.98999999999998,4155.TW,❌ 暫避觀望
-23.5,14.34%,11.836493071777252,-10.06,-15.52,33.56%,味王,63.3,2025,49.9500007629,2026-03,130.66,📉 獲利侵蝕,0.49,1.81,-146.18,1203.TW,⚪ 中性觀察
-50.94,N/A,8.964326988020712,-15.67,-66.89,N/A,昶瑞機電,130.35000000000002,2025,77.9000015259,2026-03,79.57,📉 獲利侵蝕,0.5,3.29,-146.45999999999998,7642.TWO,⚪ 中性觀察
47.62,N/A,13.093471810089023,34.56,30.71,N/A,捷創科技,202.2,2025,176.5,2026-03,177.74,⚠️ 獲利稀釋,1.83,6.25,-147.03,7810.TWO,⚪ 中性觀察
-7.07,N/A,12.53501400560224,51.84,-39.77,N/A,智通*,107.1,2025,89.5,2026-03,107.87,📉 獲利侵蝕,0.53,1.85,-147.64000000000001,8932.TWO,⚪ 中性觀察
-5.93,N/A,13.956834257949643,2.84,3.33,N/A,聯寶,41.699999999999996,2025,38.7999992371,2026-03,151.01,⚠️ 獲利稀釋,0.32,1.13,-147.67999999999998,6821.TWO,⚪ 中性觀察
32.55,N/A,16.275899672846236,12.43,17.55,N/A,達興材料,275.1,2025,298.5,2026-03,165.36,⚠️ 獲利稀釋,2.21,7.37,-147.81,5234.TW,❌ 暫避觀望
-25.47,N/A,4.512670490935673,-2.1,-29.73,N/A,三能-KY,76.94999999999999,2025,23.1499996185,2026-03,118.45,📉 獲利侵蝕,0.26,2.37,-148.18,6671.TW,⚪ 中性觀察
3.23,N/A,8.201754720570177,2.69,-62.5,N/A,時報,34.199999999999996,2025,18.7000007629,2026-03,86.03,📉 獲利侵蝕,0.18,0.96,-148.53,8923.TWO,⚪ 中性觀察
-58.85,N/A,19.52247191011236,-23.02,-29.77,N/A,駐龍,106.8,2025,139.0,2026-03,119.1,📉 獲利侵蝕,0.92,3.0,-148.87,4572.TW,❌ 暫避觀望
49.96,31.26%,36.518093556928505,42.0,-0.63,41.25%,健策,1359.6,2025,3310.0,2026-03,148.55,📉 獲利侵蝕,9.53,36.75,-149.18,3653.TW,❌ 暫避觀望
-148.96,-15.73%,0.0,-21.77,-42.86,23.65%,為升,-24.3,2025,88.8000030518,2026-03,106.56,🔄 轉虧為盈,0.4,-1.63,-149.42000000000002,2231.TW,⚪ 數據不足
-10.0,N/A,0.0,-42.69,16.0,N/A,安克,-33.75,2025,9.6499996185,2026-03,166.01,⚠️ 獲利稀釋,-0.21,-0.88,-150.01,4188.TWO,⚪ 數據不足
38.64,N/A,0.0,-3.71,111.11,N/A,光鼎,-9.9,2025,22.5499992371,2026-03,261.16,🔄 轉虧為盈,0.01,-0.28,-150.05,6226.TW,⚪ 數據不足
10.39,N/A,3.5470084020987653,9.51,9.09,N/A,星亞,157.95,2025,37.3499984741,2026-03,159.56,⚠️ 獲利稀釋,1.08,4.22,-150.47,7753.TWO,⚪ 中性觀察
1.75,23.11%,0.0,-9.99,17.31,49.56%,國光生,-47.25000000000001,2025,16.6000003815,2026-03,167.87,⚠️ 獲利稀釋,-0.44,-0.57,-150.56,4142.TW,⚪ 數據不足
198.64,N/A,13.427800269905532,23.89,41.89,N/A,力智,222.3,2025,199.0,2026-03,192.82,⚠️ 獲利稀釋,2.1,6.58,-150.93,6719.TW,⚪ 中性觀察
-12.9,N/A,25.504087193460492,23.03,64.88,N/A,雍智科技,550.4999999999999,2025,936.0,2026-03,216.06,⚠️ 獲利稀釋,6.23,15.42,-151.18,6683.TWO,❌ 暫避觀望
-192.54,-19.63%,0.0,5.99,-104.55,44.07%,華義*,-25.5,2025,26.3999996185,2026-03,47.85,📉 獲利侵蝕,-0.01,-0.62,-152.4,3086.TWO,⚪ 數據不足
40.24,N/A,44.08173233474438,35.51,13.4,N/A,穎崴,1842.6000000000001,2025,5415.0,2026-03,166.0,⚠️ 獲利稀釋,19.54,46.93,-152.6,6515.TW,❌ 暫避觀望
131.69,N/A,7.111800926314699,786.25,-82.61,N/A,辣椒,144.9,2025,68.6999969482,2026-03,69.99,📉 獲利侵蝕,0.41,3.14,-152.6,4946.TWO,⚪ 中性觀察
-39.39,N/A,3.749999952549751,-15.03,-69.68,N/A,奕力-KY,120.60000000000001,2025,30.1499996185,2026-03,83.05,📉 獲利侵蝕,0.58,2.87,-152.73000000000002,6962.TW,⚪ 中性觀察
61.83,5.94%,6.722488129533493,69.66,-3.85,49.60%,聯發國際,125.39999999999999,2025,56.2000007629,2026-03,148.91,📉 獲利侵蝕,0.51,3.93,-152.76,2756.TWO,⚪ 中性觀察
-33.77,-0.86%,24.79487101235897,4.92,-27.27,38.12%,類比科,29.250000000000004,2025,48.3499984741,2026-03,125.85,📉 獲利侵蝕,0.24,1.0,-153.12,3438.TWO,❌ 暫避觀望
-45.5,N/A,7.857142857142857,-13.21,-28.46,N/A,鼎基,210.0,2025,110.0,2026-03,124.98,📉 獲利侵蝕,1.86,5.64,-153.44,6585.TW,⚪ 中性觀察
-32.0,-362.94%,35.94339478698113,-88.36,-98.28,23.48%,聯德,7.95,2025,19.0499992371,2026-03,55.25,📉 獲利侵蝕,0.01,0.68,-153.53,3308.TW,❌ 暫避觀望
-51.27,22.47%,5.417867215288185,-27.63,-93.37,34.04%,海悅,208.2,2025,75.1999969482,2026-03,60.26,📉 獲利侵蝕,0.16,6.85,-153.63,2348.TW,⚪ 中性觀察
-45.98,N/A,5.578602453515284,-12.78,-45.92,N/A,耿鼎,68.7,2025,25.5499992371,2026-03,108.08,📉 獲利侵蝕,0.53,1.95,-154.0,1524.TW,⚪ 中性觀察
3.25,41.07%,0.0,-2.28,22.41,46.23%,台航,0.0,2025,0.0,2026-03,177.0,⚠️ 獲利稀釋,0.71,3.18,-154.59,2617.TW,⚪ 數據不足
-22.38,-12.95%,0.0,-11.1,45.28,34.82%,笙泉,-67.95,2025,23.0,2026-03,199.88,⚠️ 獲利稀釋,-0.29,-1.75,-154.6,3122.TWO,⚪ 數據不足
-355.0,N/A,0.0,10.49,4.29,N/A,芯鼎,-87.9,2025,46.75,2026-03,159.07,⚠️ 獲利稀釋,-0.68,-1.83,-154.78,6695.TW,⚪ 數據不足
-12.03,27.57%,52.88957688338493,5.02,70.37,58.57%,昇達科,290.7,2025,1025.0,2026-03,225.35,🏰 高護城河,3.68,7.83,-154.98,3491.TWO,❌ 暫避觀望
-20.23,N/A,6.866566602263869,12.38,45.61,N/A,捷波,100.05,2025,45.7999992371,2026-03,200.61,⚠️ 獲利稀釋,0.83,2.72,-155.0,6161.TWO,⚪ 中性觀察
-5.16,N/A,9.999999999999998,1.22,-23.31,N/A,鐿鈦,179.25000000000003,2025,119.5,2026-03,132.18,📉 獲利侵蝕,1.29,5.13,-155.49,4163.TWO,⚪ 中性觀察
2.89,N/A,7.465181058495822,-2.32,-14.89,N/A,穩得,269.25,2025,134.0,2026-03,140.64,📉 獲利侵蝕,1.6,7.34,-155.52999999999997,6761.TWO,⚪ 中性觀察
15.09,11.18%,14.397993055886289,38.76,-81.4,40.97%,港建*,44.849999999999994,2025,43.0499992371,2026-03,74.54,📉 獲利侵蝕,0.08,1.22,-155.94,3093.TWO,⚪ 中性觀察
-22.13,N/A,10.662358642972537,22.92,-41.18,N/A,聰泰,185.7,2025,132.0,2026-03,115.66,📉 獲利侵蝕,0.6,5.49,-156.84,5474.TWO,⚪ 中性觀察
11.33,N/A,4.5662100456621,19.77,16.67,N/A,久禾光,229.95000000000002,2025,70.0,2026-03,173.58,⚠️ 獲利稀釋,1.75,6.51,-156.91000000000003,6498.TWO,⚪ 中性觀察
-28.18,N/A,9.862385321100916,2.96,16.98,N/A,欣天然,65.4,2025,43.0,2026-03,174.38,⚠️ 獲利稀釋,0.63,1.61,-157.4,9918.TW,⚪ 中性觀察
16.9,N/A,0.0,-2.17,-100.0,N/A,志旭,-29.85,2025,12.75,2026-03,57.79,📉 獲利侵蝕,-0.62,-0.59,-157.79,8067.TWO,⚪ 數據不足
-1377.78,N/A,0.0,2.86,-90.0,N/A,笙科,-50.4,2025,16.6499996185,2026-03,68.27,📉 獲利侵蝕,-0.57,-1.33,-158.26999999999998,5272.TWO,⚪ 數據不足
-57.58,-2.71%,13.423913458152171,-31.39,-90.0,24.73%,憶聲,13.800000000000002,2025,12.3500003815,2026-03,68.51,📉 獲利侵蝕,0.02,0.28,-158.51,3024.TW,⚪ 中性觀察
139.29,N/A,45.4999987285,22.38,-81.82,N/A,泰霖,9.0,2025,27.2999992371,2026-03,76.73,📉 獲利侵蝕,0.02,0.12,-158.55,8080.TWO,❌ 暫避觀望
-19.59,N/A,6.509994597514858,2.98,-68.65,N/A,三集瑞-KY,277.65,2025,120.5,2026-03,90.37,📉 獲利侵蝕,1.0,8.29,-159.02,6862.TW,⚪ 中性觀察
31.02,-18.87%,0.0,9.94,26.19,42.56%,中天,-58.650000000000006,2025,14.0500001907,2026-03,185.58,⚠️ 獲利稀釋,-0.31,-1.29,-159.39000000000001,4128.TWO,⚪ 數據不足
-14.17,N/A,5.877098963915683,-9.4,36.13,N/A,力領科技,419.85,2025,164.5,2026-03,195.54,⚠️ 獲利稀釋,3.27,12.15,-159.41,6996.TWO,⚪ 中性觀察
-13.92,17.09%,8.100303835410335,0.3,-3.77,34.44%,倉佑,49.35,2025,26.6499996185,2026-03,155.84,📉 獲利侵蝕,0.51,1.36,-159.61,1568.TW,⚪ 中性觀察
-462.96,N/A,0.0,11.69,52.94,N/A,驊訊,-67.2,2025,31.0,2026-03,214.29,⚠️ 獲利稀釋,-0.24,-1.52,-161.35,6237.TWO,⚪ 數據不足
-62.55,N/A,13.339622065698116,-23.31,-61.9,N/A,傑霖科技,79.49999999999999,2025,70.6999969482,2026-03,100.37,📉 獲利侵蝕,0.4,2.25,-162.27,8102.TWO,⚪ 中性觀察
57.43,N/A,5.868971792538671,37.15,-25.14,N/A,海韻電,164.85,2025,64.5,2026-03,137.15,📉 獲利侵蝕,1.37,5.51,-162.29000000000002,6203.TWO,⚪ 中性觀察
-22.95,N/A,7.179487179487179,3.91,22.89,N/A,全宇昕,234.00000000000003,2025,112.0,2026-03,186.39,⚠️ 獲利稀釋,2.47,6.32,-163.5,6651.TWO,⚪ 中性觀察
-12.32,7.00%,6.2339661364802454,1.19,-8.48,25.33%,茂訊,292.35,2025,121.5,2026-03,155.73,📉 獲利侵蝕,2.59,7.4,-164.20999999999998,3213.TWO,⚪ 中性觀察
59.69,-40.94%,0.0,34.04,-114.81,27.86%,隴華,-58.8,2025,7.6500000954,2026-03,50.4,📉 獲利侵蝕,-0.58,-1.34,-165.21,2424.TW,⚪ 數據不足
-32.69,12.42%,5.195473251028806,-11.82,-26.32,44.64%,曜亞,145.8,2025,50.5,2026-03,139.24,📉 獲利侵蝕,0.84,3.81,-165.56,4138.TWO,⚪ 中性觀察
-22.2,30.49%,6.605603366066813,-4.75,333.33,35.36%,裕民,139.19999999999996,2025,61.2999992371,2026-03,499.13,⚠️ 獲利稀釋,1.17,4.31,-165.8,2606.TW,⚪ 中性觀察
141.94,22.84%,96.17647283235294,-3.71,12.5,43.11%,海灣,2.55,2025,16.3500003815,2026-03,179.42,⚠️ 獲利稀釋,0.09,0.13,-166.92,3252.TWO,❌ 暫避觀望
240.74,N/A,10.823969894588016,-0.48,197.5,N/A,有成精密,80.1,2025,57.7999992371,2026-03,364.73,⚠️ 獲利稀釋,1.19,1.91,-167.23000000000002,4949.TW,⚪ 中性觀察
-0.23,N/A,12.788018433179726,12.03,96.93,N/A,佳必琪,325.49999999999994,2025,277.5,2026-03,264.19,⚠️ 獲利稀釋,3.21,8.67,-167.26,6197.TW,⚪ 中性觀察
-40.62,N/A,0.0,-62.05,25.58,N/A,北極星藥業-KY,-160.04999999999998,2025,11.5500001907,2026-03,192.98,⚠️ 獲利稀釋,-0.64,-5.1,-167.39999999999998,6550.TW,⚪ 數據不足
-234.57,-38.32%,0.0,-16.89,-4.55,35.81%,連宇,-45.3,2025,16.25,2026-03,162.93,📉 獲利侵蝕,-0.23,-1.09,-167.48000000000002,2482.TW,⚪ 數據不足
-516.13,N/A,0.0,-31.28,-11.11,N/A,大地-KY,-46.050000000000004,2025,9.6899995804,2026-03,157.19,📉 獲利侵蝕,-0.4,-1.29,-168.3,8437.TWO,⚪ 數據不足
17.26,15.69%,18.187830687830687,18.56,21.52,39.78%,研華,453.6,2025,550.0,2026-03,190.06,⚠️ 獲利稀釋,3.85,12.25,-168.54,2395.TW,❌ 暫避觀望
-69.96,N/A,16.038338901884984,-2.5,46.51,N/A,聚鼎,46.949999999999996,2025,50.2000007629,2026-03,215.08,⚠️ 獲利稀釋,0.64,0.67,-168.57000000000002,6224.TW,❌ 暫避觀望
32.78,23.34%,23.02357836338419,28.3,63.39,44.02%,新應材,432.6,2025,664.0,2026-03,232.49,⚠️ 獲利稀釋,3.66,11.33,-169.10000000000002,4749.TWO,❌ 暫避觀望
-50.25,N/A,34.56521739130435,-13.26,31.51,N/A,天虹,103.49999999999999,2025,238.5,2026-03,201.37,⚠️ 獲利稀釋,0.96,3.01,-169.86,6937.TW,❌ 暫避觀望
36.27,N/A,6.519013790221479,13.3,21.39,N/A,安�硌穈T,358.95000000000005,2025,156.0,2026-03,191.57,⚠️ 獲利稀釋,2.27,10.22,-170.18,6690.TWO,⚪ 中性觀察
152.21,N/A,78.857143947,16.84,-100.0,N/A,點序,10.5,2025,55.2000007629,2026-03,70.28,📉 獲利侵蝕,0.0,0.71,-170.28,6485.TWO,❌ 暫避觀望
-54.29,N/A,0.0,-1.45,25.0,N/A,佑全,-49.05,2025,23.0,2026-03,195.61,⚠️ 獲利稀釋,-0.21,-1.63,-170.61,6929.TWO,⚪ 數據不足
-22.77,N/A,8.922933934456823,-12.32,18.71,N/A,杰力,161.55,2025,96.0999984741,2026-03,189.52,⚠️ 獲利稀釋,1.65,4.58,-170.81,5299.TWO,⚪ 中性觀察
-89.88,1.25%,29.264705321323532,-23.91,620.0,15.09%,永裕,10.2,2025,19.8999996185,2026-03,792.05,⚠️ 獲利稀釋,0.36,0.26,-172.04999999999995,1323.TW,❌ 暫避觀望
-22.56,17.87%,10.645161466105991,-2.97,-43.18,45.13%,精湛,65.1,2025,46.2000007629,2026-03,129.05,📉 獲利侵蝕,0.28,2.3,-172.23000000000002,2070.TWO,⚪ 中性觀察
60.88,N/A,3.1057268162334806,38.81,-55.88,N/A,動力-KY,204.29999999999998,2025,42.2999992371,2026-03,116.4,📉 獲利侵蝕,0.75,5.37,-172.28,6591.TW,⚪ 中性觀察
100.0,-1.48%,23.554687201953126,1.84,6.25,40.82%,誠品生活,19.2,2025,30.1499996185,2026-03,178.72,⚠️ 獲利稀釋,0.17,0.54,-172.47,2926.TWO,❌ 暫避觀望
461.54,-18.51%,20.934959349593495,20.59,28.57,30.70%,杭特,18.45,2025,25.75,2026-03,201.59,⚠️ 獲利稀釋,-0.05,0.47,-173.02,3297.TWO,❌ 暫避觀望
-22.56,N/A,10.306122448979593,-11.73,42.86,N/A,明遠精密,73.49999999999999,2025,50.5,2026-03,216.12,⚠️ 獲利稀釋,0.7,2.07,-173.26,7704.TWO,⚪ 中性觀察
-21.14,N/A,9.3178292207907,1.36,18.94,N/A,諾貝兒,96.74999999999999,2025,60.0999984741,2026-03,192.24,⚠️ 獲利稀釋,1.57,2.35,-173.3,6844.TWO,⚪ 中性觀察
-14.04,N/A,24.330150908530946,10.19,218.52,N/A,均華,487.05000000000007,2025,790.0,2026-03,392.93,⚠️ 獲利稀釋,5.19,12.75,-174.41,6640.TWO,❌ 暫避觀望
3.96,17.33%,11.106719367588932,2.67,3.17,33.63%,中華電,189.75,2025,140.5,2026-03,177.66,⚠️ 獲利稀釋,1.3,4.99,-174.49,2412.TW,⚪ 中性觀察
-13.79,N/A,8.227513328439153,-3.52,29.27,N/A,邁達康,56.7,2025,31.1000003815,2026-03,203.95,⚠️ 獲利稀釋,0.53,1.75,-174.67999999999998,9960.TWO,⚪ 中性觀察
-43.1,N/A,19.705882726960784,-3.87,416.67,N/A,鴻名,15.3,2025,20.1000003815,2026-03,592.65,⚠️ 獲利稀釋,0.19,0.33,-175.97999999999996,3021.TW,❌ 暫避觀望
-66.46,9.03%,32.7140549273021,-9.88,11.85,36.51%,德微,92.85,2025,202.5,2026-03,188.41,⚠️ 獲利稀釋,1.51,2.67,-176.56,3675.TWO,❌ 暫避觀望
-27.15,N/A,10.69735951252539,20.03,84.31,N/A,研揚,221.54999999999998,2025,158.0,2026-03,261.06,⚠️ 獲利稀釋,3.81,5.62,-176.75,6579.TW,⚪ 中性觀察
-93.38,10.56%,18.277777565925927,-54.43,-30.0,21.75%,寶徠,8.100000000000001,2025,9.8699998856,2026-03,147.2,📉 獲利侵蝕,0.14,0.2,-177.2,1805.TW,❌ 暫避觀望
-73.51,-1.96%,30.555555555555554,-7.24,42.31,31.63%,通嘉,22.95,2025,46.75,2026-03,219.88,⚠️ 獲利稀釋,0.37,0.5,-177.57,3588.TW,❌ 暫避觀望
-40.84,10.45%,14.586160108548167,8.51,196.0,30.02%,閎康,221.1,2025,215.0,2026-03,373.81,⚠️ 獲利稀釋,2.24,6.1,-177.81,3587.TWO,⚪ 中性觀察
-18.46,21.78%,38.92857142857143,4.29,24.71,37.27%,全新,105.0,2025,272.5,2026-03,202.94,⚠️ 獲利稀釋,1.06,2.97,-178.23,2455.TW,❌ 暫避觀望
-12.16,13.35%,4.302574943583692,-17.82,-10.71,25.16%,太普高,69.89999999999999,2025,20.0499992371,2026-03,167.71,📉 獲利侵蝕,0.5,2.31,-178.42000000000002,3284.TWO,⚪ 中性觀察
117.01,N/A,4.148718026964103,8.73,-9.84,N/A,綠界科技*,146.25,2025,40.4500007629,2026-03,168.81,📉 獲利侵蝕,0.55,4.21,-178.65,6763.TWO,⚪ 中性觀察
-50.0,N/A,0.0,10.32,-16.67,N/A,天鉞電,-4.35,2025,24.9500007629,2026-03,162.23,📉 獲利侵蝕,0.1,0.03,-178.89999999999998,5251.TWO,⚪ 數據不足
-0.37,N/A,4.708270068584475,7.88,-26.34,N/A,中菲,295.65000000000003,2025,92.8000030518,2026-03,152.96,📉 獲利侵蝕,1.42,8.57,-179.3,5403.TWO,⚪ 中性觀察
-99.85,N/A,18.214285714285715,-24.49,-81.89,N/A,嘉威,21.0,2025,25.5,2026-03,97.83,📉 獲利侵蝕,0.48,0.01,-179.72,3557.TW,❌ 暫避觀望
31.15,15.62%,30.24896265560166,13.44,-70.51,26.67%,聯鈞,180.75,2025,364.5,2026-03,109.26,📉 獲利侵蝕,0.69,5.01,-179.77,3450.TW,❌ 暫避觀望
16.97,N/A,4.616087751371116,0.49,-23.33,N/A,岱稜,164.1,2025,50.5,2026-03,156.53,📉 獲利侵蝕,0.92,4.57,-179.86,3303.TWO,⚪ 中性觀察
-94.0,11.05%,47.70833253874999,-8.17,8.33,37.93%,中電,3.6,2025,11.4499998093,2026-03,188.41,⚠️ 獲利稀釋,0.13,0.03,-180.07999999999998,1611.TW,❌ 暫避觀望
-56.63,N/A,5.803402790718336,-4.28,-48.65,N/A,森田,79.35,2025,30.7000007629,2026-03,131.75,📉 獲利侵蝕,0.57,3.27,-180.4,8410.TWO,⚪ 中性觀察
-31.43,N/A,6.0937497350868055,22.39,-24.52,N/A,虎山,172.79999999999998,2025,70.1999969482,2026-03,156.16,📉 獲利侵蝕,1.18,5.04,-180.68,7736.TW,⚪ 中性觀察
-10.98,N/A,3.8084464555052784,-1.52,-67.69,N/A,波力-KY,397.80000000000007,2025,101.0,2026-03,113.25,📉 獲利侵蝕,0.83,10.03,-180.94,8467.TW,⚪ 中性觀察
66.99,N/A,1.4409221902017293,55.14,152.58,N/A,坤悅,208.2,2025,20.0,2026-03,334.61,⚠️ 獲利稀釋,2.45,3.44,-182.03,5206.TWO,⚪ 中性觀察
66.67,N/A,2004.9999237099983,5.6,100.0,N/A,宏齊,0.15000000000000013,2025,20.0499992371,2026-03,282.06,⚠️ 獲利稀釋,0.02,0.05,-182.06,6168.TW,❌ 暫避觀望
18.37,-5.26%,0.0,16.01,45.45,29.80%,東訊,-23.549999999999997,2025,14.8000001907,2026-03,228.74,⚠️ 獲利稀釋,-0.12,-0.76,-183.29000000000002,2321.TW,⚪ 數據不足
2.69,7.82%,6.8516651388395555,20.5,-42.76,39.87%,倫飛,148.65,2025,67.9000015259,2026-03,140.62,📉 獲利侵蝕,0.83,4.2,-183.38,2364.TW,⚪ 中性觀察
-85.58,N/A,0.0,4.22,-34.88,N/A,科懋,-152.85,2025,24.25,2026-03,148.52,📉 獲利侵蝕,-1.18,-3.97,-183.4,6496.TWO,⚪ 數據不足
-8.99,N/A,9.140369967355822,13.67,2.36,N/A,宸曜,275.7,2025,168.0,2026-03,186.36,⚠️ 獲利稀釋,2.6,6.9,-184.0,6922.TWO,⚪ 中性觀察
-5.88,-3.01%,0.0,-1.34,8.33,33.58%,優盛,-13.799999999999999,2025,12.8000001907,2026-03,192.47,⚠️ 獲利稀釋,-0.11,-0.36,-184.14,4121.TWO,⚪ 數據不足
137.2,N/A,5.325443786982249,-15.36,-99.76,N/A,安格,126.74999999999999,2025,45.0,2026-03,84.83,📉 獲利侵蝕,0.01,1.57,-184.59,6684.TWO,⚪ 中性觀察
-37.99,10.77%,12.558795860771403,1.82,92.31,33.38%,艾訊,159.45,2025,133.5,2026-03,277.35,⚠️ 獲利稀釋,2.25,4.68,-185.04000000000002,3088.TWO,⚪ 中性觀察
13.09,N/A,3.414826438253155,6.1,-45.58,N/A,生展,380.4,2025,86.5999984741,2026-03,139.57,📉 獲利侵蝕,1.23,10.02,-185.14999999999998,8279.TWO,⚪ 中性觀察
-5.22,2.59%,8.310307858469713,2.32,26.37,31.73%,統一,141.15,2025,78.1999969482,2026-03,211.77,⚠️ 獲利稀釋,1.15,3.45,-185.4,1216.TW,⚪ 中性觀察
22.61,N/A,7.338709677419356,5.66,-2.33,N/A,碩網,92.99999999999999,2025,45.5,2026-03,183.17,📉 獲利侵蝕,0.42,2.65,-185.5,7547.TWO,⚪ 中性觀察
-54.63,N/A,12.313217952327586,-13.56,19.05,N/A,凌通,52.2,2025,42.8499984741,2026-03,204.61,⚠️ 獲利稀釋,0.5,1.03,-185.56,4952.TW,⚪ 中性觀察
4.76,N/A,13.676148796498905,6.74,6.4,N/A,宏觀,137.10000000000002,2025,125.0,2026-03,192.19,⚠️ 獲利稀釋,1.34,4.0,-185.79,6568.TWO,⚪ 中性觀察
-26.4,N/A,4.00611620795107,-3.69,-12.5,N/A,帝寶,490.50000000000006,2025,131.0,2026-03,173.42,📉 獲利侵蝕,4.41,13.97,-185.92,6605.TW,⚪ 中性觀察
4.56,18.05%,9.440958357102112,19.07,-3.23,38.51%,融程電,262.95,2025,165.5,2026-03,182.83,📉 獲利侵蝕,1.8,7.39,-186.06,3416.TW,⚪ 中性觀察
-65.38,N/A,62.47563352826511,-25.1,46.38,N/A,嘉基,76.95,2025,320.5,2026-03,232.47,⚠️ 獲利稀釋,1.02,1.8,-186.09,6715.TW,❌ 暫避觀望
-37.78,13.69%,7.421875,3.18,-38.46,33.00%,可成,364.8,2025,180.5,2026-03,147.7,📉 獲利侵蝕,2.63,11.33,-186.16,2474.TW,⚪ 中性觀察
19.71,N/A,13.028953229398661,6.37,9.03,N/A,富鼎,202.05000000000004,2025,175.5,2026-03,195.24,⚠️ 獲利稀釋,1.57,5.73,-186.21,8261.TW,⚪ 中性觀察
31.94,N/A,8.724832214765101,22.89,40.71,N/A,茂達,469.34999999999997,2025,273.0,2026-03,226.99,⚠️ 獲利稀釋,3.68,13.04,-186.28,6138.TWO,⚪ 中性觀察
25.87,7.24%,5.927536453014493,11.98,560.0,13.84%,欣陸,51.74999999999999,2025,20.4500007629,2026-03,746.29,⚠️ 獲利稀釋,0.33,1.8,-186.28999999999996,3703.TW,⚪ 中性觀察
-129.33,N/A,0.0,-20.79,18.42,N/A,上亞科技,-57.3,2025,23.7999992371,2026-03,205.02,⚠️ 獲利稀釋,-0.31,-1.72,-186.60000000000002,6130.TWO,⚪ 數據不足
-11.97,19.78%,12.044653349001175,2.26,108.06,30.67%,聯電,127.64999999999999,2025,102.5,2026-03,295.15,⚠️ 獲利稀釋,1.29,3.34,-187.08999999999997,2303.TW,⚪ 中性觀察
-77.66,2.42%,0.0,-23.26,-34.62,18.12%,昶和,-0.5999999999999996,2025,13.4499998093,2026-03,152.59,📉 獲利侵蝕,0.17,0.21,-187.21,1468.TW,⚪ 數據不足
58.98,-223.66%,0.0,-72.48,62.2,-8.98%,德晉,-46.50000000000001,2025,26.4500007629,2026-03,249.55,⚠️ 獲利稀釋,-0.31,-1.11,-187.35000000000002,3466.TWO,⚪ 數據不足
-63.43,10.21%,0.0,29.3,66.67,41.27%,磐儀,-0.5999999999999996,2025,50.7000007629,2026-03,254.52,⚠️ 獲利稀釋,-0.07,0.49,-187.85000000000002,3594.TWO,⚪ 數據不足
294.12,13.23%,35.991820040899796,20.44,118.18,38.42%,大銀微系統,73.35,2025,176.0,2026-03,306.09,⚠️ 獲利稀釋,0.96,2.01,-187.90999999999997,4576.TW,❌ 暫避觀望
-34.26,4.49%,9.361851332398318,11.44,18.82,25.60%,宜特,213.89999999999998,2025,133.5,2026-03,207.08,⚠️ 獲利稀釋,2.05,4.81,-188.26000000000002,3289.TWO,⚪ 中性觀察
27.34,7.57%,7.142857142857143,5.0,30.65,30.15%,五鼎,67.19999999999999,2025,32.0,2026-03,219.52,⚠️ 獲利稀釋,0.81,1.63,-188.87,1733.TW,⚪ 中性觀察
-431.94,N/A,0.0,-4.71,-41.67,N/A,上福,-268.8,2025,19.8999996185,2026-03,147.3,🔄 轉虧為盈,0.28,-9.56,-188.97000000000003,6128.TW,⚪ 數據不足
-13.68,N/A,4.417061466739336,2.05,-43.51,N/A,百和,158.25,2025,46.5999984741,2026-03,145.78,📉 獲利侵蝕,0.87,4.1,-189.29,9938.TW,⚪ 中性觀察
48.04,16.61%,4.237516817611336,6.92,-17.39,33.75%,強信-KY,111.15,2025,31.3999996185,2026-03,171.96,📉 獲利侵蝕,0.76,3.02,-189.35000000000002,4560.TW,⚪ 中性觀察
-38.69,0.48%,10.987464824763366,-11.96,-81.73,29.12%,營邦,586.35,2025,429.5,2026-03,107.78,📉 獲利侵蝕,1.54,15.5,-189.51,3693.TWO,⚪ 中性觀察
17.2,18.42%,7.646498332539304,16.17,15.17,36.55%,世禾,314.85,2025,160.5,2026-03,205.07,⚠️ 獲利稀釋,2.46,8.36,-189.9,3551.TWO,⚪ 中性觀察
-6.3,19.22%,21.41712087207438,20.89,9.67,42.20%,華城,467.85,2025,668.0,2026-03,200.1,⚠️ 獲利稀釋,3.29,13.99,-190.43,1519.TW,❌ 暫避觀望
-49.1,9.76%,20.18633540372671,-10.89,3.13,43.31%,普安,24.15,2025,32.5,2026-03,194.32,⚠️ 獲利稀釋,0.33,1.13,-191.19,2495.TW,❌ 暫避觀望
-18.35,12.48%,4.004647619124709,2.41,-17.11,28.71%,友輝,193.65,2025,51.7000007629,2026-03,174.54,📉 獲利侵蝕,1.9,5.77,-191.64999999999998,4933.TWO,⚪ 中性觀察
