date,eps_yoy,gm,rev_yoy,advice,expansion,eps,prev_eps,prev_eps_yoy,prev_rev_yoy,om,name,prev_year,pe,symbol,status,price,est_price
2025-12,-121.74,N/A,-31.37,⚪ 數據不足,-90.36999999999999,-2.55,-1.97,-103.09,-30.69,N/A,佑華,2025,0.0,8024.TWO,🌑 雙重衰退,12.3999996185,-97.19999999999999
2025-12,-74.05,25.04%,16.57,❌ 暫避觀望,-90.62,0.34,0.12,-84.21,27.0,8.41%,映興,2025,48.396225695283015,3597.TWO,📉 獲利侵蝕,25.6499996185,7.95
2025-12,-70.0,46.90%,20.96,⚪ 數據不足,-90.96000000000001,-0.34,-0.24,-4.35,46.84,-39.20%,桂田文創,2025,0.0,4806.TWO,📉 獲利侵蝕,10.5,-12.600000000000001
2025-12,-106.78,N/A,-15.41,⚪ 數據不足,-91.37,-0.29,-1.03,-148.8,-20.75,N/A,鑫創電子,2025,0.0,6680.TWO,🌑 雙重衰退,54.0,-36.449999999999996
2025-12,-91.14,N/A,0.63,⚪ 數據不足,-91.77,0.14,-0.43,-136.75,-0.47,N/A,冠好,2025,0.0,8354.TWO,🔄 轉虧為盈,15.3000001907,-21.45
2025-12,-29.75,42.16%,62.61,❌ 暫避觀望,-92.36,2.81,2.01,-34.95,87.19,2.86%,智原,2025,23.482849604221634,3035.TW,📉 獲利侵蝕,178.0,113.7
2025-12,-97.61,N/A,-4.99,⚪ 數據不足,-92.62,0.06,-0.35,-128.23,3.65,N/A,華祺,2025,0.0,5015.TWO,🔄 轉虧為盈,22.9500007629,-10.2
2025-12,-63.43,41.27%,29.3,⚪ 數據不足,-92.73,0.49,-0.05,-107.04,40.54,10.21%,磐儀,2025,0.0,3594.TWO,🔄 轉虧為盈,55.4000015259,-2.6999999999999993
2025-12,-96.0,12.71%,-3.11,⚪ 數據不足,-92.89,0.01,-0.15,-650.0,-6.91,7.26%,寶隆,2025,0.0,1906.TW,🔄 轉虧為盈,11.0,-7.95
2025-12,-112.99,N/A,-19.95,❌ 暫避觀望,-93.03999999999999,-1.53,0.44,-96.54,-21.78,N/A,橘子,2025,95.73170731707319,6180.TWO,🌑 雙重衰退,39.25,6.149999999999999
2025-12,-114.55,-14.72%,-21.22,⚪ 數據不足,-93.33,-4.72,-3.6,-181.25,-14.97,-18.44%,唐榮,2025,0.0,2035.TWO,🌑 雙重衰退,27.8500003815,-181.2
2025-12,-92.73,27.89%,0.72,⚪ 數據不足,-93.45,0.04,0.02,-96.92,-0.77,-1.07%,鈺德,2025,0.0,3050.TW,📉 獲利侵蝕,12.3000001907,-0.30000000000000027
2025-12,-29.4,13.87%,64.32,⚪ 中性觀察,-93.72,8.43,5.92,10.24,80.92,5.75%,大綜,2025,8.166058394160585,3147.TWO,📉 獲利侵蝕,179.0,328.79999999999995
2025-12,-91.75,22.57%,2.36,⚪ 數據不足,-94.11,0.08,-0.22,-130.14,0.54,4.08%,台嘉碩,2025,0.0,3221.TWO,🔄 轉虧為盈,45.2000007629,-1.6500000000000001
2025-12,-92.04,22.76%,2.83,⚪ 數據不足,-94.87,-2.24,-2.0,-254.55,5.73,-1.26%,廣華-KY,2025,0.0,1338.TW,📉 獲利侵蝕,15.6999998093,-97.5
2025-12,-72.78,N/A,22.83,❌ 暫避觀望,-95.61,0.89,0.58,-80.2,25.43,N/A,擎亞,2025,30.638978123290734,8096.TWO,📉 獲利侵蝕,95.9000015259,46.949999999999996
2025-12,-93.2,N/A,2.56,❌ 暫避觀望,-95.76,0.1,0.05,-95.69,5.67,N/A,邑錡,2025,306.0975609756097,7402.TWO,📉 獲利侵蝕,125.5,6.15
2025-12,-111.9,7.41%,-14.15,⚪ 數據不足,-97.75,-0.15,-0.47,-124.87,-14.79,2.54%,燦星旅,2025,0.0,2719.TWO,🌑 雙重衰退,26.3500003815,-11.1
2025-12,-97.61,N/A,0.3,❌ 暫避觀望,-97.91,0.06,0.64,-75.94,-1.08,N/A,大井泵浦,2025,22.575106641244634,6982.TWO,📉 獲利侵蝕,52.5999984741,34.95
2025-12,-87.1,23.68%,12.02,❌ 暫避觀望,-99.11999999999999,0.2,0.04,-96.64,13.39,-4.87%,協易機,2025,89.70588235294119,4533.TWO,📉 獲利侵蝕,30.5,5.1
2025-12,-94.87,20.16%,5.68,❌ 暫避觀望,-100.55000000000001,0.04,-0.1,37.5,17.21,-2.95%,進泰電子,2025,110.00000000000003,3465.TWO,🔄 轉虧為盈,27.5,3.749999999999999
2025-12,-108.77,N/A,-7.95,⚪ 數據不足,-100.82,-1.19,-0.55,12.7,0.11,N/A,欣技,2025,0.0,6160.TWO,🌑 雙重衰退,16.5499992371,-33.300000000000004
2025-12,-96.3,9.08%,4.72,❌ 暫避觀望,-101.02,0.03,0.03,109.38,4.39,-2.06%,群創,2025,139.99999818333333,3481.TW,📉 獲利侵蝕,29.3999996185,3.15
2025-12,-122.06,N/A,-21.01,⚪ 數據不足,-101.05,-0.15,-0.23,-141.07,-20.17,N/A,有益,2025,0.0,9962.TWO,🌑 雙重衰退,9.4200000763,-6.15
2025-12,-72.63,N/A,29.86,⚪ 數據不足,-102.49,-1.65,-1.45,-51.58,31.33,N/A,旭暉應材,2025,0.0,6698.TW,📉 獲利侵蝕,32.9000015259,-67.35000000000001
2025-12,63.58,N/A,166.89,⚪ 數據不足,-103.30999999999999,-3.15,-2.53,66.4,300.12,N/A,華冠,2025,0.0,8101.TW,⚠️ 獲利稀釋,12.4499998093,-136.64999999999998
2025-12,-79.55,13.18%,23.93,❌ 暫避觀望,-103.47999999999999,0.09,0.16,-73.33,26.11,1.56%,星宇航空,2025,23.95348881569767,2646.TW,📉 獲利侵蝕,20.6000003815,12.900000000000002
2025-12,-93.62,N/A,10.0,⚪ 數據不足,-103.62,-0.93,-1.59,-355.88,-10.4,N/A,鈦昇,2025,0.0,8027.TWO,📉 獲利侵蝕,203.0,-72.00000000000001
2025-12,-90.0,N/A,16.02,⚪ 數據不足,-106.02,0.04,-0.24,-196.0,15.96,N/A,泰藝,2025,0.0,8289.TWO,🔄 轉虧為盈,48.7999992371,-7.800000000000001
2025-12,-109.86,N/A,-3.8,⚪ 數據不足,-106.06,-1.49,-1.02,-15.91,-2.76,N/A,正能量智能,2025,0.0,5348.TWO,🌑 雙重衰退,14.8999996185,-55.949999999999996
2025-12,-86.55,16.79%,20.89,❌ 暫避觀望,-107.44,0.39,-0.09,-103.78,-22.96,4.95%,晶呈科技,2025,1536.363636363636,4768.TWO,🔄 轉虧為盈,507.0,4.950000000000001
2025-12,-106.38,28.78%,1.42,⚪ 中性觀察,-107.8,-0.67,-2.24,-129.31,10.25,9.33%,永新-KY,2025,12.23021582733813,4557.TW,📉 獲利侵蝕,51.0,62.55
2025-12,-129.33,N/A,-20.79,⚪ 數據不足,-108.54000000000002,-1.72,-1.06,-1077.78,-23.23,N/A,上亞科技,2025,0.0,6130.TWO,🌑 雙重衰退,23.7000007629,-58.35
2025-12,-126.47,N/A,-17.71,⚪ 數據不足,-108.75999999999999,-0.27,-0.44,-150.0,-20.28,N/A,萬國通,2025,0.0,9950.TWO,🌑 雙重衰退,10.5500001907,-13.35
2025-12,-99.01,N/A,10.22,⚪ 數據不足,-109.23,0.02,-0.46,-120.18,2.29,N/A,隆中,2025,0.0,6542.TWO,🔄 轉虧為盈,47.75,-8.25
2025-12,-90.74,N/A,19.77,⚪ 數據不足,-110.50999999999999,0.05,-0.02,-103.57,23.03,N/A,研通,2025,0.0,6229.TWO,🔄 轉虧為盈,29.0,-2.399999999999999
2025-12,-106.61,-3.81%,5.02,⚪ 數據不足,-111.63,-5.61,-4.54,-163.13,11.56,-23.08%,濱川,2025,0.0,1569.TWO,📉 獲利侵蝕,56.0999984741,-226.35
2025-12,-106.98,-12.37%,5.53,⚪ 數據不足,-112.51,-2.86,-2.24,-272.73,0.72,-29.19%,正達,2025,0.0,3149.TW,📉 獲利侵蝕,48.25,-111.9
2026-03,-14.42,51.18%,98.42,❌ 暫避觀望,-112.84,3.56,12.0,-15.13,1.32,30.40%,台灣精銳,2025,26.04237867395762,4583.TW,🏰 高護城河,762.0,438.9
2025-12,-44.71,12.45%,69.32,❌ 暫避觀望,-114.03,2.3,0.27,-91.89,54.47,8.05%,安馳,2025,27.743902439024392,3528.TW,📉 獲利侵蝕,91.0,49.199999999999996
2025-12,-8.3,4.22%,105.83,⚪ 中性觀察,-114.13,2.32,1.68,-11.58,166.67,2.17%,鴻準,2025,10.71553255251309,2354.TW,📉 獲利侵蝕,61.4000015259,85.95
2025-12,-102.22,N/A,12.63,⚪ 數據不足,-114.85,-0.06,-0.13,-115.29,8.86,N/A,凱衛,2025,0.0,5201.TWO,📉 獲利侵蝕,30.3999996185,-17.700000000000003
2025-12,-76.4,N/A,39.1,⚪ 中性觀察,-115.5,0.51,3.44,209.41,51.38,N/A,大研生醫*,2025,2.302469088703704,7780.TW,📉 獲利侵蝕,18.6499996185,121.5
2025-12,-117.65,3.88%,-0.51,⚪ 數據不足,-117.14,-3.0,-2.59,-247.95,-3.42,-6.88%,建通,2025,0.0,2460.TW,🌑 雙重衰退,32.0,-108.3
2025-12,-122.86,N/A,-5.47,⚪ 數據不足,-117.39,-0.78,-0.36,-140.0,-6.79,N/A,星雲,2025,0.0,8047.TWO,🌑 雙重衰退,54.0,-20.25
2025-12,12.42,15.63%,130.3,⚪ 中性觀察,-117.88000000000001,3.65,3.39,525.0,44251.78,10.37%,皇普,2025,2.242943548387097,2528.TW,⚠️ 獲利稀釋,22.25,148.8
2025-12,-131.88,40.07%,-12.58,❌ 暫避觀望,-119.3,-0.22,0.19,-73.61,-11.3,-42.60%,鈺寶-創,2025,76.730772165,3150.TW,🌑 雙重衰退,19.9500007629,3.9000000000000004
2025-12,-129.63,7.45%,-8.68,⚪ 數據不足,-120.94999999999999,-1.85,-1.4,-243.9,-6.3,-2.27%,燁輝,2025,0.0,2023.TW,🌑 雙重衰退,14.3999996185,-64.05000000000001
2025-12,-118.67,2.81%,2.29,⚪ 數據不足,-120.96000000000001,-1.05,-0.19,-103.85,26.14,-8.09%,泰茂,2025,0.0,2230.TWO,📉 獲利侵蝕,33.8499984741,-18.75
2025-12,-128.03,-0.79%,-6.83,⚪ 數據不足,-121.2,-0.45,-0.26,-110.79,-3.74,-10.66%,大東,2025,0.0,1441.TW,🌑 雙重衰退,9.8100004196,-0.8999999999999991
2025-12,-140.21,N/A,-18.09,❌ 暫避觀望,-122.12,-0.81,0.0,-100.0,-11.54,N/A,美吉吉-KY,2025,194.37500238375011,8466.TW,🌑 雙重衰退,15.5500001907,1.1999999999999993
2025-12,-132.32,21.48%,-9.81,⚪ 數據不足,-122.50999999999999,-0.34,-0.21,-127.78,-6.81,-2.51%,艾笛森,2025,0.0,3591.TW,🌑 雙重衰退,0.0,0.0
2025-12,-125.0,21.56%,-2.29,⚪ 數據不足,-122.71,-0.36,-0.17,-325.0,-2.54,3.08%,仲琦,2025,0.0,2419.TW,🌑 雙重衰退,30.0499992371,-12.750000000000002
2025-12,-150.77,-4.05%,-27.73,⚪ 數據不足,-123.04,-0.33,-0.51,-221.43,-25.38,-24.47%,偉全,2025,0.0,1465.TW,🌑 雙重衰退,12.3000001907,-18.3
2025-12,-135.36,N/A,-11.74,⚪ 數據不足,-123.62000000000002,-0.93,-1.8,-174.07,-18.16,N/A,九齊,2025,0.0,6494.TWO,🌑 雙重衰退,55.7999992371,-74.4
2025-12,-147.06,18.97%,-22.74,⚪ 數據不足,-124.32000000000001,-0.84,-0.71,-102.86,-25.84,-79.87%,律勝,2025,0.0,3354.TWO,🌑 雙重衰退,35.4000015259,-35.699999999999996
2025-12,-117.39,2.83%,8.52,⚪ 數據不足,-125.91,-0.08,-0.07,-128.0,2.32,-0.74%,鑫科,2025,0.0,3663.TWO,📉 獲利侵蝕,72.0999984741,-1.2000000000000002
2025-12,-134.86,N/A,-8.35,⚪ 數據不足,-126.51000000000002,-0.61,-0.57,-126.76,1.12,N/A,力新,2025,0.0,5202.TWO,🌑 雙重衰退,13.0500001907,-33.3
2025-12,-148.96,23.65%,-21.77,⚪ 數據不足,-127.19000000000001,-1.63,-0.06,-103.64,-18.65,-15.73%,為升,2025,0.0,2231.TW,🌑 雙重衰退,116.0,-19.8
2025-12,-137.5,8.85%,-9.83,⚪ 數據不足,-127.67,-0.06,-0.14,-380.0,-7.46,2.74%,志聯,2025,0.0,2024.TW,🌑 雙重衰退,14.3000001907,-3.75
2025-12,-142.57,19.66%,-12.11,⚪ 數據不足,-130.45999999999998,-4.83,-5.75,-269.21,-12.06,-2.95%,程泰,2025,0.0,1583.TW,🌑 雙重衰退,47.5,-399.0
2025-12,-138.3,17.06%,-7.45,⚪ 數據不足,-130.85000000000002,-0.55,-0.72,-158.97,-10.98,1.24%,旭軟,2025,0.0,3390.TWO,🌑 雙重衰退,27.1000003815,-30.0
2025-12,-147.12,1.51%,-15.24,⚪ 數據不足,-131.88,-5.14,-4.31,-174.52,-17.54,-21.28%,鴻碩,2025,0.0,3092.TW,🌑 雙重衰退,30.9500007629,-208.2
2025-12,-102.7,N/A,29.21,⚪ 數據不足,-131.91,-0.09,-1.12,-150.45,27.89,N/A,廣閎科,2025,0.0,6693.TWO,📉 獲利侵蝕,149.0,-48.45
2025-12,-130.48,8.50%,2.17,⚪ 數據不足,-132.64999999999998,-0.32,-0.95,-439.29,2.41,0.94%,承啟,2025,0.0,2425.TW,📉 獲利侵蝕,30.8500003815,-35.4
2025-12,-143.48,4.37%,-9.63,⚪ 數據不足,-133.85,-0.56,-0.85,-1316.67,-10.29,-6.00%,華紙,2025,0.0,1905.TW,🌑 雙重衰退,12.4499998093,-34.35
2025-12,-138.31,18.99%,-4.36,⚪ 數據不足,-133.95,-0.61,-0.32,-117.82,-5.52,-2.69%,光群雷,2025,0.0,2461.TW,🌑 雙重衰退,16.5,-18.299999999999997
2025-12,-147.27,N/A,-12.93,⚪ 數據不足,-134.34,-0.52,-0.32,-145.59,-6.38,N/A,迅杰,2025,0.0,6243.TW,🌑 雙重衰退,34.4500007629,-13.499999999999998
2025-12,-124.23,25.62%,10.31,⚪ 數據不足,-134.54,-5.26,-4.75,-176.51,6.21,-11.28%,力士,2025,0.0,4923.TWO,📉 獲利侵蝕,0.0,0.0
2025-12,-141.67,N/A,-7.12,⚪ 數據不足,-134.54999999999998,-0.16,-0.08,-122.86,-5.88,N/A,旺玖,2025,0.0,6233.TWO,🌑 雙重衰退,26.7999992371,-6.75
2025-12,-159.3,N/A,-24.27,⚪ 數據不足,-135.03,-1.53,-0.68,-128.33,-21.06,N/A,瀧澤科,2025,0.0,6609.TWO,🌑 雙重衰退,42.5999984741,-40.5
2025-12,-146.49,7.05%,-9.35,⚪ 數據不足,-137.14000000000001,-1.6,-1.15,-133.82,-10.01,-37.72%,錦明,2025,0.0,3230.TWO,🌑 雙重衰退,34.2000007629,-54.15
2025-12,-143.4,9.34%,-4.4,⚪ 數據不足,-139.0,-0.46,-0.34,-148.57,-1.99,-7.19%,公準,2025,0.0,3178.TWO,🌑 雙重衰退,69.0,-11.549999999999999
2025-12,-136.36,2.66%,3.45,⚪ 數據不足,-139.81,-1.05,-0.99,-321.74,-1.99,-3.16%,菱生,2025,0.0,2369.TW,📉 獲利侵蝕,30.7000007629,-45.0
2025-12,-147.73,17.63%,-7.34,⚪ 數據不足,-140.39,-0.21,-0.18,-150.0,-6.57,-5.18%,永光,2025,0.0,1711.TW,🌑 雙重衰退,57.5,-5.7
2025-12,-147.37,N/A,-6.89,⚪ 數據不足,-140.48000000000002,-0.45,-0.48,-145.28,-8.4,N/A,富堡,2025,0.0,8929.TWO,🌑 雙重衰退,14.6000003815,-27.599999999999998
2025-12,-140.6,18.28%,0.9,⚪ 數據不足,-141.5,-1.08,-1.17,-159.18,0.48,-0.95%,先進光,2025,0.0,3362.TWO,📉 獲利侵蝕,104.5,-48.300000000000004
2025-12,-142.47,N/A,-0.85,⚪ 數據不足,-141.62,-0.31,-0.4,-145.45,-6.76,N/A,越峰,2025,0.0,8121.TWO,🌑 雙重衰退,30.7999992371,-18.000000000000004
2025-12,-101.39,23.18%,40.53,⚪ 數據不足,-141.92000000000002,-1.45,-1.05,-483.33,58.8,-10.31%,皇家美食,2025,0.0,4419.TWO,📉 獲利侵蝕,45.2000007629,-51.9
2025-12,-128.95,N/A,14.75,⚪ 數據不足,-143.7,-0.22,-0.2,42.86,32.23,N/A,淳安,2025,0.0,6283.TW,📉 獲利侵蝕,25.6499996185,-15.9
2025-12,-164.06,0.28%,-20.25,⚪ 數據不足,-143.81,-0.41,-0.34,-187.18,-15.72,-7.44%,宏益,2025,0.0,1452.TW,🌑 雙重衰退,11.1999998093,-19.8
2025-12,38.44,N/A,182.72,⚪ 數據不足,-144.28,13.04,9.3,61.47,266.16,N/A,永擎,2025,0.0,7711.TW,⚠️ 獲利稀釋,467.0,0.0
2026-03,-19.19,N/A,125.8,⚪ 中性觀察,-144.99,6.77,34.51,6.64,1.76,N/A,譜瑞-KY,2025,7.758320770033632,4966.TWO,📉 獲利侵蝕,669.0,1293.4499999999998
2025-12,-139.68,2.51%,5.44,⚪ 數據不足,-145.12,-7.65,-4.94,-64.09,11.34,-26.32%,東碩,2025,0.0,3272.TWO,📉 獲利侵蝕,18.4500007629,-228.3
2025-12,-152.11,N/A,-5.13,⚪ 數據不足,-146.98000000000002,-1.98,-0.75,-117.9,1.42,N/A,樂意,2025,0.0,7584.TWO,🌑 雙重衰退,33.25,-9.000000000000002
2025-12,-148.28,-9.53%,0.61,⚪ 數據不足,-148.89000000000001,-2.88,-2.2,-265.0,2.25,-33.43%,台亞,2025,0.0,2340.TW,📉 獲利侵蝕,37.2999992371,-112.5
2025-12,-169.49,16.92%,-18.58,⚪ 數據不足,-150.91000000000003,-0.84,-0.47,-149.46,-19.34,-21.33%,宏佳騰,2025,0.0,1599.TWO,🌑 雙重衰退,24.75,-27.9
2025-12,18.35,N/A,170.31,⚪ 數據不足,-151.96,-2.57,-1.8,15.1,258.74,N/A,益得,2025,0.0,6461.TWO,⚠️ 獲利稀釋,16.9500007629,-88.2
2025-12,-171.43,N/A,-18.05,⚪ 數據不足,-153.38,-0.19,-0.17,-72.73,-19.7,N/A,達運,2025,0.0,6120.TW,🌑 雙重衰退,12.8999996185,-7.65
2025-12,-169.53,N/A,-15.48,⚪ 數據不足,-154.05,-6.95,-5.09,-593.15,-19.29,N/A,台郡,2025,0.0,6269.TW,🌑 雙重衰退,63.2000007629,-254.54999999999998
2025-12,-145.21,13.67%,10.78,⚪ 數據不足,-155.99,-0.33,-0.22,-120.0,13.79,-6.40%,福永生技,2025,0.0,4183.TWO,📉 獲利侵蝕,14.0,-14.85
2025-12,-161.9,10.83%,-5.8,⚪ 數據不足,-156.1,-0.39,-0.33,-186.84,-3.88,-1.32%,雄順,2025,0.0,2073.TWO,🌑 雙重衰退,26.8999996185,-11.55
2025-12,0.95,19.48%,157.54,⚪ 數據不足,-156.59,-2.16,-1.43,8.44,190.34,-2058.21%,醣聯,2025,0.0,4168.TWO,⚠️ 獲利稀釋,22.5,-73.2
2025-12,7.63,19.64%,164.26,⚪ 中性觀察,-156.63,11.15,10.18,176.63,332.14,-12.85%,信立,2025,1.1426698544264804,4303.TWO,⚠️ 獲利稀釋,52.2999992371,686.55
2025-12,-168.99,31.50%,-11.44,⚪ 數據不足,-157.55,-2.67,0.42,-85.52,-11.35,-25.78%,百德,2025,0.0,4563.TWO,🌑 雙重衰退,48.5499992371,-15.450000000000001
2025-12,-100.0,29.35%,58.33,⚪ 中性觀察,-158.32999999999998,0.0,0.22,-77.08,100.23,-34.05%,天方能源,2025,13.90625,3073.TWO,📉 獲利侵蝕,22.25,24.0
2025-12,35.21,30.65%,195.34,⚪ 數據不足,-160.13,-0.52,-0.74,-127.59,192.39,-1.86%,上曜,2025,0.0,1316.TW,⚠️ 獲利稀釋,11.1999998093,-32.25
2025-12,-181.91,2.13%,-21.25,⚪ 數據不足,-160.66,-2.65,-2.03,-250.0,-21.0,-29.37%,榮創,2025,0.0,3437.TW,🌑 雙重衰退,25.8500003815,-93.44999999999999
2025-12,-165.22,N/A,-0.63,⚪ 數據不足,-164.59,-0.65,-0.65,-400.0,-0.34,N/A,新華,2025,0.0,5481.TWO,🌑 雙重衰退,20.6000003815,-29.099999999999998
2025-12,-109.76,-3.68%,56.06,⚪ 數據不足,-165.82,-0.85,-0.65,13.33,63.23,-19.69%,大飲,2025,0.0,1213.TW,📉 獲利侵蝕,8.75,-32.7
2025-12,-170.91,N/A,-3.53,⚪ 數據不足,-167.38,-0.39,-0.39,-186.67,-8.31,N/A,立衛,2025,0.0,5344.TWO,🌑 雙重衰退,17.0,-18.15
2025-12,-178.05,14.13%,-10.57,⚪ 數據不足,-167.48000000000002,-0.35,-0.46,-205.0,-13.22,-0.10%,和勤,2025,0.0,1586.TWO,🌑 雙重衰退,21.7000007629,-23.55
2025-12,-156.8,N/A,10.78,⚪ 數據不足,-167.58,-0.71,-0.64,-174.42,8.46,N/A,汎銓,2025,0.0,6830.TW,📉 獲利侵蝕,787.0,-52.8
2025-12,82.98,N/A,250.8,⚪ 數據不足,-167.82,-0.32,-0.3,80.26,148.72,N/A,馥鴻,2025,0.0,5345.TWO,⚠️ 獲利稀釋,21.75,-14.85
2025-12,23.4,N/A,191.86,⚪ 數據不足,-168.46,-0.36,-0.43,-30.3,693.83,N/A,金耘國際,2025,0.0,4950.TWO,⚠️ 獲利稀釋,16.7999992371,-18.3
2025-12,-175.3,59.54%,-4.59,⚪ 數據不足,-170.71,-2.47,-4.23,-295.83,-2.06,7.94%,美食-KY,2025,0.0,2723.TW,🏰 高護城河,66.8000030518,-55.35000000000002
2026-03,18.71,N/A,189.52,⚪ 中性觀察,-170.81,1.65,4.58,-22.77,-12.32,N/A,杰力,2025,8.560816801132775,5299.TWO,⚠️ 獲利稀釋,92.1999969482,161.55
2025-12,-222.73,11.07%,-51.69,⚪ 數據不足,-171.04,-1.08,-0.87,-171.9,-51.7,-115.34%,台蠟,2025,0.0,1742.TWO,🌑 雙重衰退,15.5,-42.15
2025-12,-174.64,54.90%,0.59,⚪ 數據不足,-175.23,-3.55,-1.77,-146.32,10.36,-51.18%,雅茗-KY,2025,0.0,2726.TWO,🏰 高護城河,10.1499996185,-110.7
2025-12,-194.62,N/A,-18.04,⚪ 數據不足,-176.58,-0.88,-0.91,-140.99,-21.96,N/A,競國,2025,0.0,6108.TW,🌑 雙重衰退,21.7999992371,-43.65
2025-12,-184.44,31.44%,-7.78,⚪ 數據不足,-176.66,-1.28,-0.76,-85.37,3.32,-45.46%,穎漢,2025,0.0,4562.TW,🌑 雙重衰退,37.7000007629,-39.15
2025-12,-178.42,N/A,-1.5,⚪ 數據不足,-176.92,-1.09,-2.15,-926.92,1.7,N/A,南六,2025,0.0,6504.TW,🌑 雙重衰退,39.7999992371,-79.35000000000001
2025-12,-181.82,45.66%,-2.04,⚪ 數據不足,-179.78,-0.37,-0.26,-163.41,-2.33,-9.00%,凌陽,2025,0.0,2401.TW,🌑 雙重衰退,25.2999992371,-12.15
2025-12,-188.3,13.88%,-7.94,⚪ 數據不足,-180.36,-0.87,-0.82,-174.29,-8.03,-9.40%,大立,2025,0.0,4716.TWO,🌑 雙重衰退,0.0,0.0
2025-12,-116.47,N/A,66.84,⚪ 數據不足,-183.31,-0.56,-0.94,-230.99,70.32,N/A,合邦,2025,0.0,6103.TWO,📉 獲利侵蝕,40.0,-42.74999999999999
2026-03,9.03,N/A,195.24,⚪ 中性觀察,-186.21,1.57,5.73,19.71,6.37,N/A,富鼎,2025,9.354120267260578,8261.TW,⚠️ 獲利稀釋,126.0,202.05000000000004
2025-12,-181.25,9.03%,5.77,⚪ 數據不足,-187.02,-0.39,-0.36,-170.59,15.71,0.44%,寶緯,2025,0.0,4558.TWO,📉 獲利侵蝕,19.3999996185,-27.900000000000002
2025-12,-183.36,16.12%,6.12,⚪ 數據不足,-189.48000000000002,-5.2,0.65,-77.78,4.01,2.89%,大同,2025,0.0,2371.TW,📉 獲利侵蝕,30.5499992371,-60.75
2025-12,-184.48,9.49%,7.56,⚪ 數據不足,-192.04,-0.49,-0.23,-171.88,17.56,-12.78%,茂矽,2025,0.0,2342.TW,📉 獲利侵蝕,43.7999992371,-11.1
2025-12,-190.0,18.44%,4.75,⚪ 數據不足,-194.75,-0.36,-0.37,-166.07,1.51,1.17%,明泰,2025,0.0,3380.TW,📉 獲利侵蝕,31.8999996185,-19.8
2025-12,-197.14,14.87%,-2.21,⚪ 數據不足,-194.92999999999998,-1.02,-0.91,-190.91,-14.79,-1.97%,高鋒,2025,0.0,4510.TWO,🌑 雙重衰退,47.0,-39.900000000000006
2025-12,-186.67,13.72%,8.85,⚪ 數據不足,-195.51999999999998,-0.39,-0.46,-1633.33,5.01,3.00%,銘異,2025,0.0,3060.TW,📉 獲利侵蝕,28.0,-15.15
2025-12,-140.0,27.19%,55.97,❌ 暫避觀望,-195.97,-0.03,0.59,-60.42,62.57,-0.09%,興泰,2025,32.949639738920865,1235.TW,📉 獲利侵蝕,45.7999992371,20.85
2025-12,-192.54,44.07%,5.99,⚪ 數據不足,-198.53,-0.62,-0.58,-190.63,2.76,-19.63%,華義*,2025,0.0,3086.TWO,📉 獲利侵蝕,39.9000015259,-22.2
2025-12,-197.83,23.39%,2.23,⚪ 數據不足,-200.06,-0.45,-0.79,-297.5,4.15,1.90%,南緯,2025,0.0,1467.TW,📉 獲利侵蝕,7.1300001144,-30.3
2025-12,-203.45,18.49%,-3.11,⚪ 數據不足,-200.33999999999997,-1.6,-1.28,-225.26,3.59,3.76%,台泥,2025,0.0,1101.TW,🌑 雙重衰退,25.0,-41.1
2025-12,-208.33,17.49%,-5.25,⚪ 數據不足,-203.08,-1.48,-0.7,-40.0,-3.15,-7.36%,連展投控,2025,0.0,3710.TWO,🌑 雙重衰退,6.2899999619,-35.24999999999999
2025-12,-275.59,N/A,-66.93,⚪ 數據不足,-208.65999999999997,-5.17,-4.13,-687.23,-76.3,N/A,天宇,2025,0.0,8171.TWO,🌑 雙重衰退,23.7000007629,-232.95
2025-12,674.7,N/A,885.03,⚪ 數據不足,-210.32999999999993,4.9,3.22,453.41,398.67,N/A,熙特爾-創,2025,0.0,7740.TW,⚠️ 獲利稀釋,0.0,0.0
2025-12,-170.37,N/A,43.01,⚪ 數據不足,-213.38,-0.19,-0.32,-196.97,84.34,N/A,寬魚國際,2025,0.0,6101.TWO,📉 獲利侵蝕,39.2000007629,-11.700000000000001
2025-12,-191.67,N/A,23.94,❌ 暫避觀望,-215.60999999999999,-0.55,0.7,250.0,42.77,N/A,羅昇,2025,101.8390787058621,8374.TW,📉 獲利侵蝕,88.5999984741,13.049999999999999
2025-12,-219.05,10.78%,-2.43,⚪ 數據不足,-216.62,-0.25,-0.18,-142.86,-0.87,-2.91%,鼎元,2025,0.0,2426.TW,🌑 雙重衰退,67.5,-7.65
2025-12,-184.62,56.44%,32.86,⚪ 數據不足,-217.48000000000002,-0.22,-0.17,-206.25,27.42,-18.66%,天良,2025,0.0,4127.TWO,🏰 高護城河,39.7999992371,-10.200000000000001
2025-12,-234.57,35.81%,-16.89,⚪ 數據不足,-217.68,-1.09,-0.83,-225.76,-15.29,-38.32%,連宇,2025,0.0,2482.TW,🌑 雙重衰退,16.7000007629,-45.150000000000006
2025-12,-207.69,38.23%,10.12,⚪ 數據不足,-217.81,-1.4,-1.62,-218.25,12.21,-18.85%,李洲,2025,0.0,3066.TWO,📉 獲利侵蝕,18.2999992371,-89.4
2025-12,-181.88,-5.49%,37.74,⚪ 數據不足,-219.62,-3.97,-2.86,-197.87,25.54,-15.47%,國喬,2025,0.0,1312.TW,📉 獲利侵蝕,11.6000003815,-134.54999999999998
