advice,status,prev_eps_yoy,rev_yoy,prev_eps,expansion,prev_year,est_price,eps_yoy,gm,date,pe,name,price,symbol,eps,prev_rev_yoy,om
⚪ 數據不足,⚠️ 獲利稀釋,4.42,350.73,-2.17,-341.05,2025,-88.94999999999999,9.68,1.76%,2026-03,0.0,永昕,24.8500003815,4726.TWO,-0.56,8.23,-18.26%
❌ 暫避觀望,📉 獲利侵蝕,-11.76,312.59,0.16,-341.15999999999997,2025,4.65,-28.57,N/A,2026-03,24.774192994516124,力麒,7.6799998283,5512.TWO,0.05,17.58,N/A
⚪ 中性觀察,📉 獲利侵蝕,-24.63,304.12,4.1,-341.82,2025,144.6,-37.7,N/A,2026-03,2.4636929460580914,寶成,23.75,9904.TW,0.76,-4.71,N/A
⚪ 數據不足,🌑 雙重衰退,-44.41,-9.15,1.69,-341.91,2025,-10.35,-351.06,N/A,2026-03,0.0,M31,414.0,6643.TWO,-1.18,20.34,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-9.87,381.09,4.84,-342.0,2025,182.10000000000002,39.09,22.90%,2026-03,3.6079076801565075,長榮航,43.7999992371,2618.TW,1.53,-0.31,16.53%
⚪ 中性觀察,⚠️ 獲利稀釋,-14.74,343.52,2.68,-342.15,2025,99.14999999999999,1.37,N/A,2026-03,11.376701505022693,立敦,75.1999969482,6175.TWO,0.74,-1.38,N/A
⚪ 數據不足,⚠️ 獲利稀釋,-15.98,349.82,4.36,-342.27,2025,0.0,7.55,32.99%,2026-03,0.0,鉅祥,0.0,2476.TW,1.14,12.66,19.39%
⚪ 中性觀察,⚠️ 獲利稀釋,685.19,402.3,1.58,-342.89,2025,16.200000000000003,59.41,23.42%,2026-03,9.53703721361111,中環,10.3000001907,2323.TW,-0.41,-3.39,-5.65%
⚪ 數據不足,🔄 轉虧為盈,-147.73,372.19,-0.21,-343.62,2025,-5.3999999999999995,28.57,17.63%,2026-03,0.0,永光,34.25,1711.TW,0.09,-7.34,-5.18%
⚪ 中性觀察,📉 獲利侵蝕,-5.01,340.36,9.1,-343.79,2025,354.0,-3.43,N/A,2026-03,5.5508474576271185,宏全,131.0,9939.TW,2.25,1.65,N/A
⚪ 中性觀察,📉 獲利侵蝕,19.61,337.45,7.55,-345.14,2025,284.7,-7.69,30.92%,2026-03,5.453108535300316,湧德,103.5,3689.TWO,2.04,20.51,12.50%
⚪ 數據不足,⚠️ 獲利稀釋,-9.0,409.09,-1.09,-345.26,2025,-44.85,63.83,N/A,2026-03,0.0,普誠,14.3500003815,6129.TWO,-0.17,-2.06,N/A
⚪ 中性觀察,📉 獲利侵蝕,-9.76,338.45,3.7,-346.63,2025,128.1,-8.18,22.24%,2026-03,13.290398126463701,三福化,113.5,4755.TW,1.01,-9.17,10.72%
❌ 暫避觀望,📉 獲利侵蝕,-52.99,293.55,2.48,-346.71000000000004,2025,63.0,-53.16,N/A,2026-03,16.880952744261904,榮田,70.9000015259,7709.TWO,0.37,-31.16,N/A
⚪ 中性觀察,📉 獲利侵蝕,271.37,325.07,4.01,-347.21,2025,189.45000000000002,-22.14,N/A,2026-03,6.033253915138558,美利達,76.1999969482,9914.TW,1.09,-9.71,N/A
⚪ 中性觀察,📉 獲利侵蝕,8.73,345.63,6.44,-347.43,2025,243.15,-1.8,27.43%,2026-03,6.35410240592227,揚秦,103.0,2755.TWO,1.65,20.09,9.66%
⚪ 中性觀察,⚠️ 獲利稀釋,9.52,423.28,2.53,-347.71999999999997,2025,86.39999999999999,75.56,N/A,2026-03,9.652777512864583,大世科,55.5999984741,8099.TWO,0.79,27.49,N/A
⚪ 中性觀察,📉 獲利侵蝕,-74.55,312.37,2.61,-347.81,2025,91.79999999999998,-35.44,23.17%,2026-03,5.571895175506536,冠德,34.0999984741,2520.TW,0.52,-20.24,15.06%
⚪ 中性觀察,⚠️ 獲利稀釋,-29.85,367.88,5.24,-348.15,2025,216.75,19.73,N/A,2026-03,9.965397923875432,迅得,144.0,6438.TW,1.76,26.29,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-27.14,379.26,6.04,-348.83,2025,205.05,30.43,23.25%,2026-03,11.923920994879296,智伸科,163.0,4551.TW,2.7,1.71,11.86%
⚪ 中性觀察,⚠️ 獲利稀釋,6.67,366.95,8.0,-349.53999999999996,2025,310.95,17.41,24.08%,2026-03,7.284129281234925,敦陽科,151.0,2480.TW,2.63,11.38,10.67%
⚪ 中性觀察,⚠️ 獲利稀釋,77.93,426.15,2.88,-349.59,2025,108.3,76.56,25.55%,2026-03,6.128808864265928,大成鋼,44.25,2027.TW,1.17,12.63,14.07%
⚪ 數據不足,📉 獲利侵蝕,60.23,340.82,-0.35,-350.82,2025,-16.950000000000003,-10.0,N/A,2026-03,0.0,無敵,11.5,8201.TW,-0.11,1.42,N/A
⚪ 中性觀察,📉 獲利侵蝕,18.52,349.07,2.56,-351.45,2025,86.25,-2.38,N/A,2026-03,4.600000132678261,環泥,26.4500007629,1104.TW,0.41,-0.42,N/A
❌ 暫避觀望,📉 獲利侵蝕,-57.38,318.51,0.27,-351.84,2025,8.100000000000001,-33.33,N/A,2026-03,95.37037037037037,系統電,51.5,5309.TWO,0.09,9.13,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-35.23,1180.75,1.14,-352.17999999999995,2025,38.1,828.57,N/A,2026-03,6.850393550590551,宜新實業,17.3999996185,4440.TW,0.51,-4.85,N/A
⚪ 中性觀察,📉 獲利侵蝕,-46.72,293.96,3.41,-352.58,2025,99.3,-58.62,N/A,2026-03,6.314199280528701,匯僑設計,41.7999992371,6754.TW,0.12,-30.87,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,47.96,401.75,41.67,-352.75,2025,1617.45,49.0,28.58%,2026-03,47.667624965223034,台光電,5140.0,2383.TW,14.9,46.42,19.80%
❌ 暫避觀望,📉 獲利侵蝕,142.59,155.69,0.92,-353.52,2025,16.35,-197.83,N/A,2026-03,18.99082638798165,安鈦克,20.7000007629,6276.TWO,-0.9,20.19,N/A
⚪ 中性觀察,📉 獲利侵蝕,-47.18,286.97,4.69,-353.81000000000006,2025,174.14999999999998,-66.84,N/A,2026-03,3.0404822770973303,峰源-KY,35.2999992371,6807.TW,0.63,-14.72,N/A
⚪ 中性觀察,📉 獲利侵蝕,-12.83,318.21,21.44,-354.47999999999996,2025,780.75,-36.27,23.90%,2026-03,6.176753121998079,京鼎,321.5,3413.TW,4.28,26.66,11.87%
⚪ 中性觀察,📉 獲利侵蝕,-19.4,306.21,1.87,-354.85999999999996,2025,82.94999999999999,-48.65,N/A,2026-03,7.4231463358227865,大汽電,41.0499992371,8931.TWO,0.38,-1.74,N/A
❌ 暫避觀望,📉 獲利侵蝕,10.87,296.16,1.56,-354.98,2025,41.1,-58.82,30.58%,2026-03,16.751825374416057,合勤控,45.9000015259,3704.TW,0.29,-2.6,1.57%
⚪ 數據不足,📉 獲利侵蝕,-3800.0,237.64,-1.95,-355.28999999999996,2025,-88.5,-117.65,26.86%,2026-03,0.0,川寶,60.5,1595.TWO,-0.74,-21.77,-13.38%
❌ 暫避觀望,⚠️ 獲利稀釋,-1.42,572.52,2.08,-355.85,2025,77.10000000000001,216.67,N/A,2026-03,18.015563905466927,和椿,92.5999984741,6215.TW,1.14,50.12,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-90.0,428.07,0.13,-356.64,2025,4.35,71.43,20.30%,2026-03,62.931034482758626,建大,18.25,2106.TW,0.12,-0.7,1.48%
⚪ 中性觀察,⚠️ 獲利稀釋,7.92,376.47,6.27,-357.75,2025,278.55,18.72,17.20%,2026-03,10.500807754442649,士電,195.0,1503.TW,2.79,6.01,7.03%
❌ 暫避觀望,⚠️ 獲利稀釋,-52.17,529.33,0.36,-357.90000000000003,2025,2.5500000000000003,171.43,N/A,2026-03,243.52942074058822,萬年清,41.4000015259,6624.TWO,0.05,-10.21,N/A
⚪ 數據不足,📉 獲利侵蝕,6.41,242.37,-0.73,-359.76,2025,-11.1,-117.39,N/A,2026-03,0.0,攸泰科技,49.5999984741,6928.TW,-0.04,-2.54,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-63.22,395.54,1.85,-360.16,2025,3.300000000000003,35.38,N/A,2026-03,96.36363983136356,紅木-KY,21.2000007629,8426.TWO,-0.42,-5.62,N/A
⚪ 中性觀察,📉 獲利侵蝕,-50.98,271.35,3.0,-360.24,2025,115.95,-88.89,18.84%,2026-03,4.928848444256144,維熹,38.0999984741,3501.TW,0.15,-6.46,5.60%
⚪ 中性觀察,📉 獲利侵蝕,-32.28,346.01,7.95,-360.24,2025,292.8,-14.23,18.72%,2026-03,6.429303278688525,廣隆,125.5,1537.TW,2.11,-18.5,9.93%
⚪ 中性觀察,📉 獲利侵蝕,-24.15,356.78,5.85,-360.29999999999995,2025,229.8,-3.52,24.39%,2026-03,8.191906005221933,豐達科,125.5,3004.TW,1.92,15.8,9.60%
⚪ 中性觀察,📉 獲利侵蝕,-81.13,315.63,0.57,-360.43,2025,44.1,-44.8,13.69%,2026-03,6.717687074829932,台南,19.75,1473.TW,0.69,-10.32,-4.13%
⚪ 中性觀察,⚠️ 獲利稀釋,-34.24,384.64,3.15,-360.71,2025,119.25,23.93,23.03%,2026-03,13.584905660377359,奇鈦科,108.0,3430.TWO,1.45,16.19,7.70%
⚪ 中性觀察,⚠️ 獲利稀釋,30.95,408.08,4.4,-361.08,2025,171.0,47.0,N/A,2026-03,7.298245346333332,乙盛-KY,83.1999969482,5243.TW,1.47,-7.74,N/A
⚪ 數據不足,📉 獲利侵蝕,-92.73,172.23,0.04,-361.12,2025,-2.7,-188.89,27.89%,2026-03,0.0,鈺德,11.25,3050.TW,-0.07,0.72,-1.07%
⚪ 中性觀察,📉 獲利侵蝕,41.67,315.93,9.01,-362.65,2025,350.09999999999997,-46.72,37.66%,2026-03,10.518423307626394,京元電子,245.5,2449.TW,1.87,30.08,28.21%
⚪ 中性觀察,📉 獲利侵蝕,23.62,303.38,1.57,-363.38,2025,61.49999999999999,-60.0,N/A,2026-03,12.658536957536587,微矽電子-創,51.9000015259,8162.TW,0.12,19.79,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,474.47,572.88,8.13,-364.06,2025,296.70000000000005,208.82,42.12%,2026-03,29.676440849342768,大量,587.0,3167.TW,3.19,95.35,18.24%
⚪ 數據不足,🔄 轉虧為盈,-342.86,280.38,-1.06,-364.25,2025,-12.75,-83.87,N/A,2026-03,0.0,盛達,18.2000007629,3027.TW,0.05,4.18,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,21.94,390.24,19.45,-365.02,2025,734.1,25.22,25.47%,2026-03,8.009807928075194,健鼎,392.0,3044.TW,5.61,11.54,17.08%
⚪ 數據不足,⚠️ 獲利稀釋,0.46,409.13,-4.38,-365.13,2025,-148.64999999999998,44.0,N/A,2026-03,0.0,嘉聯益,15.5,6153.TW,-0.56,-25.69,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,8.95,396.55,3.45,-368.14,2025,129.14999999999998,28.41,24.27%,2026-03,14.111498257839722,大毅,121.5,2478.TW,1.14,7.81,12.13%
❌ 暫避觀望,📉 獲利侵蝕,-23.71,311.46,0.74,-368.59999999999997,2025,16.2,-57.14,N/A,2026-03,50.64814885453704,鈞寶,54.7000007629,6155.TW,0.18,10.87,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-27.19,378.36,0.83,-368.68,2025,31.049999999999997,9.68,25.29%,2026-03,13.260869933768117,南帝,27.4500007629,2108.TW,0.34,-16.0,9.12%
⚪ 數據不足,🔄 轉虧為盈,-152.78,474.55,-2.45,-369.19,2025,-137.25,105.36,N/A,2026-03,0.0,亞崴,27.5,1530.TW,0.18,0.45,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,21.07,403.64,4.08,-369.86,2025,144.45,33.78,N/A,2026-03,5.347871235721704,國統,51.5,8936.TWO,0.99,20.29,N/A
⚪ 數據不足,🔄 轉虧為盈,46.34,273.28,-0.88,-370.95,2025,-14.55,-97.67,29.42%,2026-03,0.0,喬鼎,14.5500001907,3057.TW,0.02,1.86,-21.05%
❌ 暫避觀望,📉 獲利侵蝕,-47.47,341.24,0.52,-371.24,2025,22.05,-30.0,N/A,2026-03,17.17687074829932,振發,25.25,5426.TWO,0.28,17.01,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-16.96,442.71,5.68,-371.5,2025,193.2,71.21,N/A,2026-03,8.423913043478262,榮惠-KY創,108.5,6924.TW,2.26,-3.92,N/A
⚪ 中性觀察,📉 獲利侵蝕,-47.23,305.92,2.19,-372.25,2025,82.05000000000001,-66.33,N/A,2026-03,5.374771411060329,育富,29.3999996185,6194.TWO,0.33,-2.95,N/A
⚪ 中性觀察,📉 獲利侵蝕,-10.88,336.21,1.72,-372.75,2025,60.75,-36.54,17.29%,2026-03,5.851852040222223,世鎧,23.7000007629,2063.TWO,0.33,-13.1,2.75%
⚪ 中性觀察,⚠️ 獲利稀釋,28.57,507.12,2.44,-373.78999999999996,2025,80.99999999999999,133.33,21.67%,2026-03,12.481481764055555,佳能,67.4000015259,2374.TW,0.73,60.25,8.17%
⚪ 中性觀察,📉 獲利侵蝕,-50.73,315.88,2.02,-373.94,2025,73.20000000000002,-58.06,21.42%,2026-03,6.793033099569672,志豐,33.1500015259,3206.TWO,0.26,-13.21,4.13%
⚪ 中性觀察,📉 獲利侵蝕,19.85,352.87,3.49,-374.61,2025,138.6,-21.74,N/A,2026-03,4.058441558441558,華豫寧,37.5,6474.TWO,0.9,-5.94,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-9.62,398.73,1.41,-375.40000000000003,2025,52.050000000000004,23.33,21.29%,2026-03,18.32852981962536,長興,63.5999984741,1717.TW,0.37,-7.93,3.94%
❌ 暫避觀望,⚠️ 獲利稀釋,-34.34,412.92,0.65,-375.42,2025,20.55,37.5,21.81%,2026-03,51.02189892401459,希華,69.9000015259,2484.TW,0.33,10.07,6.31%
❌ 暫避觀望,⚠️ 獲利稀釋,-11.69,478.88,2.07,-375.75,2025,67.5,103.13,N/A,2026-03,44.44444444444444,台虹,200.0,8039.TW,0.65,6.75,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,12.1,446.0,6.58,-375.76,2025,258.9,70.24,17.62%,2026-03,28.852838933951336,禾伸堂,498.0,3026.TW,2.86,5.01,5.81%
⚪ 中性觀察,⚠️ 獲利稀釋,-53.89,559.82,3.74,-376.49,2025,127.95000000000002,183.33,18.01%,2026-03,8.6635406243728,力致,73.9000015259,3483.TWO,0.17,0.02,2.40%
⚪ 中性觀察,📉 獲利侵蝕,-76.35,283.66,0.97,-378.04,2025,35.550000000000004,-94.38,N/A,2026-03,12.974683544303797,圓裕,30.75,6835.TW,0.05,-2.38,N/A
⚪ 中性觀察,📉 獲利侵蝕,-27.39,374.33,12.25,-379.13,2025,446.99999999999994,-4.8,N/A,2026-03,6.493288590604028,豐祥-KY,193.5,5288.TW,3.59,-6.57,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,160.13,612.53,0.92,-379.19999999999993,2025,31.350000000000005,233.33,N/A,2026-03,15.02392326244019,長園科,31.3999996185,8038.TWO,0.24,237.84,N/A
⚪ 中性觀察,📉 獲利侵蝕,15.99,316.24,4.03,-379.2,2025,154.2,-62.96,N/A,2026-03,4.056420307675097,菱光,41.7000007629,8249.TW,0.37,-11.42,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-6.72,461.95,5.98,-379.52,2025,215.85000000000002,82.43,N/A,2026-03,9.068797776233495,龍德造船,130.5,6753.TW,2.7,2.49,N/A
⚪ 中性觀察,📉 獲利侵蝕,-3.34,368.25,5.78,-380.01,2025,222.15,-11.76,18.31%,2026-03,4.058068769351789,三陽工業,60.0999984741,2206.TW,1.37,-4.56,4.93%
⚪ 中性觀察,📉 獲利侵蝕,-22.93,326.78,1.58,-380.22999999999996,2025,68.55000000000001,-53.45,18.21%,2026-03,4.781181702735229,六暉-KY,21.8500003815,2115.TW,0.27,-4.72,6.19%
⚪ 中性觀察,⚠️ 獲利稀釋,-53.88,382.05,1.93,-380.58,2025,65.7,1.47,N/A,2026-03,9.086757816689499,�矬�,39.7999992371,8349.TWO,0.61,-12.83,N/A
⚪ 中性觀察,📉 獲利侵蝕,-14.14,339.61,5.1,-380.99,2025,169.8,-41.38,N/A,2026-03,5.954063739037102,豐泰,67.4000015259,9910.TW,0.68,-4.54,N/A
⚪ 中性觀察,📉 獲利侵蝕,-10.04,335.22,2.15,-383.32000000000005,2025,81.15,-48.1,18.10%,2026-03,12.49537864585952,利機,67.5999984741,3444.TWO,0.41,10.54,4.42%
⚪ 中性觀察,📉 獲利侵蝕,-47.52,344.48,0.74,-383.87,2025,27.0,-39.39,23.02%,2026-03,10.638888676944445,德淵,19.1499996185,4720.TW,0.2,-2.31,3.03%
❌ 暫避觀望,⚠️ 獲利稀釋,-72.09,734.16,0.35,-384.15999999999997,2025,10.799999999999999,350.0,N/A,2026-03,28.194443384861113,北基,20.2999992371,8927.TWO,0.18,-14.5,N/A
❌ 暫避觀望,📉 獲利侵蝕,180.65,62.97,0.25,-385.19000000000005,2025,2.0999999999999996,-322.22,N/A,2026-03,278.5714285714286,天擎,39.0,6708.TWO,-0.2,42.33,N/A
⚪ 中性觀察,📉 獲利侵蝕,-73.34,304.43,4.9,-386.04,2025,180.9,-81.61,5.67%,2026-03,4.2288557213930345,陽明,51.0,2609.TW,0.41,-26.56,-1.94%
⚪ 中性觀察,⚠️ 獲利稀釋,-13.89,471.2,1.86,-386.2,2025,63.15,85.0,17.44%,2026-03,13.3729214339905,全漢,56.2999992371,3015.TW,0.37,12.58,-0.45%
⚪ 中性觀察,⚠️ 獲利稀釋,457.5,559.52,1.43,-386.24,2025,32.699999999999996,173.28,43.42%,2026-03,12.13302787288991,吉祥全,26.4500007629,2491.TW,0.85,-10.43,-66.51%
❌ 暫避觀望,📉 獲利侵蝕,-97.61,299.04,0.06,-386.54,2025,24.45,-87.5,N/A,2026-03,29.386504003619635,大井泵浦,47.9000015259,6982.TWO,0.1,0.3,N/A
⚪ 中性觀察,📉 獲利侵蝕,248.27,371.35,6.42,-389.33000000000004,2025,161.1,-17.98,8.05%,2026-03,2.439478655763501,三一東林,26.2000007629,3609.TWO,-1.05,70.72,-11.23%
⚪ 數據不足,🔄 轉虧為盈,-190.0,540.0,-0.36,-390.0,2025,-15.3,150.0,18.44%,2026-03,0.0,明泰,29.25,3380.TW,0.1,4.75,1.17%
⚪ 中性觀察,⚠️ 獲利稀釋,4.58,403.57,4.77,-390.3,2025,178.95,13.27,19.71%,2026-03,9.304274937133277,台灣大,111.0,3045.TW,1.37,-0.31,10.58%
❌ 暫避觀望,⚠️ 獲利稀釋,-67.92,404.06,1.12,-390.48,2025,29.85,13.58,N/A,2026-03,15.954773869346733,世豐,31.75,2065.TWO,0.92,-10.76,N/A
❌ 暫避觀望,📉 獲利侵蝕,-69.73,332.87,0.57,-391.2,2025,18.45,-58.33,N/A,2026-03,16.991869608536586,金利食安,20.8999996185,7743.TWO,0.05,6.19,N/A
❌ 暫避觀望,📉 獲利侵蝕,-60.0,327.76,0.16,-391.4,2025,5.7,-63.64,N/A,2026-03,50.6578947368421,熒茂,19.25,4729.TWO,0.04,8.46,N/A
⚪ 中性觀察,📉 獲利侵蝕,10.62,381.69,7.5,-391.52,2025,285.15000000000003,-9.83,N/A,2026-03,6.864807995791688,漢科,130.5,3402.TWO,1.56,-4.4,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,43.01,398.1,5.43,-392.18,2025,194.54999999999998,5.92,N/A,2026-03,34.50269853508096,華星光,447.5,4979.TWO,1.62,27.06,N/A
⚪ 數據不足,📉 獲利侵蝕,-410.42,389.42,-1.48,-392.45,2025,-58.35,-3.03,21.21%,2026-03,0.0,飛宏,23.0,2457.TW,-0.34,-10.11,-6.90%
⚪ 中性觀察,📉 獲利侵蝕,-46.94,342.65,1.3,-392.65,2025,44.550000000000004,-50.0,N/A,2026-03,9.51178451178451,至興,28.25,4535.TWO,0.29,-13.43,N/A
❌ 暫避觀望,📉 獲利侵蝕,-74.05,337.41,0.34,-392.97,2025,6.450000000000001,-55.56,25.04%,2026-03,61.62790697674418,映興,26.5,3597.TWO,0.08,16.57,8.41%
⚪ 中性觀察,📉 獲利侵蝕,74.89,343.32,4.35,-393.32,2025,158.55,-50.0,26.65%,2026-03,8.760643185818354,宏致,92.5999984741,3605.TW,0.67,11.14,5.06%
⚪ 數據不足,⚠️ 獲利稀釋,-24.32,408.48,-3.68,-394.19,2025,-148.5,14.29,8.14%,2026-03,0.0,永邑-KY,18.3999996185,2939.TW,-0.3,-0.82,-46.94%
⚪ 數據不足,📉 獲利侵蝕,-121.74,394.41,-2.55,-394.41,2025,-97.19999999999999,0.0,N/A,2026-03,0.0,佑華,14.3999996185,8024.TWO,-0.55,-31.37,N/A
⚪ 數據不足,🌑 雙重衰退,-112.91,-71.35,-0.43,-395.32000000000005,2025,-12.0,-466.67,37.85%,2026-03,0.0,聯上,14.3999996185,4113.TWO,-0.22,-89.32,-47.25%
⚪ 中性觀察,📉 獲利侵蝕,-17.06,340.44,6.77,-395.65999999999997,2025,266.25,-55.22,N/A,2026-03,3.656338114135211,志強-KY,64.9000015259,6768.TW,1.2,10.46,N/A
⚪ 中性觀察,📉 獲利侵蝕,55.31,208.18,2.78,-395.68,2025,114.60000000000001,-187.5,N/A,2026-03,3.4554973322643976,智基,26.3999996185,6294.TWO,-0.07,-7.81,N/A
⚪ 中性觀察,📉 獲利侵蝕,-14.96,316.5,13.02,-396.01,2025,450.75,-79.51,N/A,2026-03,5.440931780366056,來億-KY,163.5,6890.TW,0.75,5.05,N/A
⚪ 中性觀察,📉 獲利侵蝕,-2.36,344.45,2.9,-396.06,2025,108.60000000000001,-51.61,N/A,2026-03,5.3314915019475135,華孚,38.5999984741,6235.TW,0.3,13.71,N/A
⚪ 數據不足,🔄 轉虧為盈,67.24,374.82,-0.19,-397.4,2025,-9.9,-22.58,N/A,2026-03,0.0,耀億,17.8500003815,4430.TWO,0.24,-2.42,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,26.79,657.4,3.36,-397.88,2025,117.30000000000001,259.52,N/A,2026-03,15.664961636828643,宏捷科,122.5,8086.TWO,1.51,-7.61,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,3072.73,471.97,3.51,-398.64000000000004,2025,121.94999999999999,73.33,22.14%,2026-03,94.3419434194342,景碩,767.0,3189.TW,1.17,28.87,8.52%
⚪ 數據不足,⚠️ 獲利稀釋,-20.13,438.93,1.23,-398.93,2025,0.0,40.0,17.58%,2026-03,0.0,和益,0.0,1709.TW,0.55,-12.57,8.28%
❌ 暫避觀望,⚠️ 獲利稀釋,77.66,492.63,29.06,-399.15999999999997,2025,1089.6,93.47,N/A,2026-03,15.831497797356828,勤誠,1150.0,8210.TW,10.73,51.55,N/A
⚪ 數據不足,🔄 轉虧為盈,23.4,586.98,-0.36,-400.02,2025,-11.850000000000001,186.96,N/A,2026-03,0.0,金耘國際,15.5500001907,4950.TWO,0.2,191.86,N/A
⚪ 數據不足,📉 獲利侵蝕,-276.79,14.56,-1.02,-400.92,2025,-149.25000000000003,-386.36,N/A,2026-03,0.0,錼創科技-KY創,94.0999984741,6854.TW,-2.14,-23.56,N/A
⚪ 數據不足,📉 獲利侵蝕,-44.44,334.65,-0.13,-401.32,2025,-5.3999999999999995,-66.67,15.04%,2026-03,0.0,郡都開發,16.1000003815,4402.TWO,-0.05,28.81,-80.56%
❌ 暫避觀望,⚠️ 獲利稀釋,18.07,830.09,4.38,-401.76000000000005,2025,155.1,428.33,15.77%,2026-03,89.36170212765957,欣興,924.0,3037.TW,3.28,13.75,6.82%
⚪ 中性觀察,⚠️ 獲利稀釋,54.05,474.91,1.14,-402.18,2025,47.699999999999996,72.73,N/A,2026-03,5.911949445628931,達輝-KY,18.7999992371,5276.TWO,0.57,3.13,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-68.29,557.65,0.52,-402.75,2025,12.6,154.9,37.12%,2026-03,15.89285759702381,志信,13.3500003815,2611.TW,0.28,-2.19,5.53%
❌ 暫避觀望,⚠️ 獲利稀釋,1000.0,752.81,0.11,-402.80999999999995,2025,6.6,350.0,N/A,2026-03,29.886362769318183,松普,13.1499996185,5488.TWO,0.09,-8.11,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-74.48,407.81,0.99,-403.37,2025,28.799999999999997,4.44,21.28%,2026-03,30.10416626932292,健和興,57.7999992371,3003.TW,0.47,-3.28,6.05%
❌ 暫避觀望,📉 獲利侵蝕,-41.88,349.69,1.36,-403.44,2025,34.50000000000001,-53.75,22.67%,2026-03,29.391303684391303,時碩工業,67.5999984741,4566.TW,0.37,3.73,3.55%
⚪ 數據不足,⚠️ 獲利稀釋,5.99,403.93,18.44,-403.49,2025,0.0,0.44,N/A,2026-03,0.0,崑鼎,0.0,6803.TWO,4.54,13.2,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,10.77,412.13,0.72,-403.8,2025,19.799999999999997,8.33,N/A,2026-03,15.454545165530305,金橋,20.3999996185,6133.TW,0.13,17.93,N/A
⚪ 中性觀察,📉 獲利侵蝕,-10.78,404.41,2.05,-404.41,2025,71.39999999999999,0.0,N/A,2026-03,6.53361352552521,海柏特,31.1000003815,6884.TWO,0.42,1.55,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-79.5,1224.69,1.23,-404.69000000000005,2025,88.94999999999999,820.0,N/A,2026-03,7.3440133620742,富宇,43.5499992371,4907.TWO,2.76,-72.18,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-19.59,423.58,0.78,-405.93,2025,17.7,17.65,19.87%,2026-03,16.77966037042373,日勝化,19.7999992371,1735.TW,0.2,-12.95,1.24%
⚪ 中性觀察,⚠️ 獲利稀釋,39.39,414.73,13.77,-406.05,2025,511.79999999999995,8.68,N/A,2026-03,6.652989449003518,信紘科,227.0,6667.TWO,3.63,75.17,N/A
⚪ 數據不足,⚠️ 獲利稀釋,10.29,414.88,-2.18,-406.06,2025,-100.49999999999999,8.82,41.13%,2026-03,0.0,合一,47.4500007629,4743.TWO,-0.31,9.49,-478.52%
⚪ 中性觀察,📉 獲利侵蝕,-40.24,404.8,9.4,-407.8,2025,348.3,-3.0,N/A,2026-03,3.751076592338501,瑞儀,87.0999984741,6176.TW,2.29,-5.52,N/A
⚪ 數據不足,📉 獲利侵蝕,-126.47,286.39,-0.27,-407.82,2025,-15.9,-121.43,N/A,2026-03,0.0,萬國通,10.3999996185,9950.TWO,-0.03,-17.71,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-64.1,558.67,0.28,-408.66999999999996,2025,10.65,150.0,22.50%,2026-03,23.450703688028167,展宇,16.6499996185,1776.TW,0.35,-15.76,10.88%
⚪ 中性觀察,📉 獲利侵蝕,-64.42,360.59,0.95,-408.66999999999996,2025,28.35,-48.08,16.15%,2026-03,14.78836019201058,謚源,27.9500007629,2235.TWO,0.27,-6.01,1.41%
⚪ 數據不足,⚠️ 獲利稀釋,-11.39,410.79,14.79,-408.67,2025,0.0,2.12,24.81%,2026-03,0.0,振大環球,0.0,4441.TW,4.81,28.28,9.90%
❌ 暫避觀望,⚠️ 獲利稀釋,9.24,480.34,28.13,-409.07,2025,1093.5,71.27,19.04%,2026-03,56.85871056241426,創意,4145.0,3443.TW,12.28,36.32,10.13%
⚪ 數據不足,🔄 轉虧為盈,18.81,520.84,-1.77,-410.07000000000005,2025,-84.29999999999998,110.77,11.98%,2026-03,0.0,台船,19.0,2208.TW,0.07,50.27,7.19%
