advice,est_price,rev_yoy,eps,om,prev_eps,prev_year,date,prev_eps_yoy,prev_rev_yoy,status,gm,symbol,price,eps_yoy,expansion,pe,name
❌ 暫避觀望,8.85,1776.48,-0.22,N/A,0.35,2025,2026-03,66.67,-3.62,📉 獲利侵蝕,N/A,5398.TWO,16.3999996185,-10.0,-1786.48,27.796609522881358,慕康生醫
⚪ 數據不足,-2.1,1692.31,-0.06,N/A,-0.03,2025,2026-03,-250.0,13.22,📉 獲利侵蝕,N/A,6167.TWO,12.5500001907,-100.0,-1792.31,0.0,久正
⚪ 數據不足,-47.55,1989.87,0.41,2.18%,-0.96,2025,2026-03,57.52,-0.05,🔄 轉虧為盈,15.28%,2485.TW,53.5999984741,168.33,-1821.54,0.0,兆赫
⚪ 中性觀察,52.49999999999999,1827.55,0.45,1.38%,1.38,2025,2026-03,-39.91,-16.78,📉 獲利侵蝕,5.82%,2324.TW,34.9500007629,-10.0,-1837.55,9.985714503685715,仁寶
⚪ 數據不足,-289.34999999999997,1727.41,-3.1,-27.74%,-8.65,2025,2026-03,6.63,-6.83,📉 獲利侵蝕,-13.35%,4927.TW,46.5499992371,-131.34,-1858.75,0.0,泰鼎-KY
⚪ 中性觀察,23.1,2037.68,0.49,2.25%,0.56,2025,2026-03,24.44,2.45,⚠️ 獲利稀釋,6.08%,2032.TW,17.25,157.89,-1879.79,11.2012987012987,新鋼
⚪ 數據不足,-42.45,2254.89,0.3,1.18%,-0.97,2025,2026-03,-273.08,1.18,🔄 轉虧為盈,7.75%,2061.TWO,74.1999969482,372.73,-1882.1599999999999,0.0,風青
⚪ 中性觀察,82.94999999999999,1859.98,0.47,2.17%,2.32,2025,2026-03,-8.3,105.83,📉 獲利侵蝕,4.22%,2354.TW,55.5999984741,-29.85,-1889.83,10.054249271989152,鴻準
⚪ 數據不足,-4.3500000000000005,1978.18,-0.11,N/A,-0.13,2025,2026-03,81.16,-8.84,⚠️ 獲利稀釋,N/A,5608.TW,14.8000001907,76.09,-1902.0900000000001,0.0,四維航
❌ 暫避觀望,49.2,2352.62,2.14,N/A,1.04,2025,2026-03,65.08,-5.67,⚠️ 獲利稀釋,N/A,6505.TW,58.9000015259,448.72,-1903.8999999999999,17.957317538384146,台塑化
⚪ 數據不足,-43.199999999999996,2066.54,0.17,N/A,-0.99,2025,2026-03,16.81,1.16,🔄 轉虧為盈,N/A,6124.TWO,29.8999996185,160.71,-1905.83,0.0,業強
⚪ 數據不足,0.0,1860.91,-0.47,-65.06%,-1.54,2025,2026-03,15.65,7.41,📉 獲利侵蝕,-7.81%,4804.TWO,0.0,-53.33,-1914.24,0.0,大略-KY
⚪ 數據不足,-11.850000000000001,2034.89,0.01,-68.62%,-0.6,2025,2026-03,56.82,-18.66,🔄 轉虧為盈,-3.42%,3625.TWO,16.75,103.7,-1931.19,0.0,西勝
⚪ 數據不足,-34.800000000000004,1882.27,-0.37,-19.69%,-0.85,2025,2026-03,-109.76,56.06,📉 獲利侵蝕,-3.68%,1213.TW,7.9000000954,-60.87,-1943.1399999999999,0.0,大飲
⚪ 數據不足,0.0,2028.88,-0.08,-116.55%,-2.75,2025,2026-03,-122.76,-43.59,⚠️ 獲利稀釋,-25.13%,1591.TWO,0.0,84.31,-1944.5700000000002,0.0,駿吉-KY
⚪ 中性觀察,249.45,2468.14,3.69,5.14%,7.11,2025,2026-03,178.19,44.32,⚠️ 獲利稀釋,8.09%,3709.TWO,74.6999969482,504.92,-1963.2199999999998,4.491881957197835,鑫聯大投控
❌ 暫避觀望,93.3,2497.65,2.03,N/A,3.01,2025,2026-03,840.63,24.44,⚠️ 獲利稀釋,N/A,8046.TW,1185.0,534.37,-1963.2800000000002,190.51446945337622,南電
⚪ 中性觀察,90.6,2028.1,0.68,1.48%,2.42,2025,2026-03,19.21,6.95,⚠️ 獲利稀釋,5.21%,2356.TW,67.5999984741,44.68,-1983.4199999999998,11.1920527275,英業達
⚪ 中性觀察,506.70000000000005,2007.97,3.56,3.28%,13.61,2025,2026-03,23.02,18.13,⚠️ 獲利稀釋,5.88%,2317.TW,240.5,17.49,-1990.48,7.119597394908229,鴻海
⚪ 中性觀察,721.1999999999999,2002.82,5.5,3.76%,19.45,2025,2026-03,25.55,50.54,⚠️ 獲利稀釋,6.33%,2382.TW,377.0,8.71,-1994.11,7.841098169717139,廣達
⚪ 中性觀察,113.55000000000001,2286.26,1.14,26.98%,5.24,2025,2026-03,329.17,880.8,⚠️ 獲利稀釋,33.43%,2442.TW,19.7000007629,286.21,-2000.0500000000002,2.6023779079128135,新美齊
⚪ 數據不足,-4.3500000000000005,1954.65,0.16,-2.86%,-0.56,2025,2026-03,-380.0,-8.24,🔄 轉虧為盈,-0.64%,2038.TW,13.6999998093,-56.76,-2011.41,0.0,海光
❌ 暫避觀望,28.349999999999994,415.77,-0.15,N/A,0.73,2025,2026-03,-33.64,-1.53,📉 獲利侵蝕,N/A,6418.TWO,34.4500007629,-1600.0,-2015.77,18.227513631164022,詠昇
⚪ 中性觀察,70.5,2141.08,1.52,2.37%,1.81,2025,2026-03,-25.31,21.23,⚠️ 獲利稀釋,5.24%,3033.TW,50.4000015259,122.06,-2019.02,10.723404579978723,威健
⚪ 中性觀察,15.15,2144.13,0.16,5.82%,0.4,2025,2026-03,-14.89,-13.12,⚠️ 獲利稀釋,9.34%,2515.TW,14.3000001907,100.0,-2044.13,14.15841603039604,中工
⚪ 數據不足,-24.9,1973.31,-0.26,N/A,-0.41,2025,2026-03,-141.41,-51.86,📉 獲利侵蝕,N/A,6582.TW,33.4000015259,-73.33,-2046.6399999999999,0.0,申豐
⚪ 數據不足,-157.34999999999997,2186.24,0.32,N/A,-5.34,2025,2026-03,-244.52,-9.3,🔄 轉虧為盈,N/A,8450.TWO,15.4499998093,135.16,-2051.08,0.0,霹靂
⚪ 數據不足,-38.25,2071.71,-0.45,N/A,-0.49,2025,2026-03,-185.96,-17.24,⚠️ 獲利稀釋,N/A,3294.TWO,40.4000015259,15.09,-2056.62,0.0,英濟
❌ 暫避觀望,11.1,2204.48,0.35,N/A,1.36,2025,2026-03,72.15,10.25,⚠️ 獲利稀釋,N/A,8064.TWO,145.5,146.97,-2057.51,196.6216216216216,東捷
⚪ 數據不足,-1.7999999999999998,1300.22,-0.09,-1.47%,-0.02,2025,2026-03,95.92,16.71,📉 獲利侵蝕,7.21%,2022.TW,8.1999998093,-800.0,-2100.2200000000003,0.0,聚亨
⚪ 中性觀察,141.15,2297.68,3.05,3.25%,3.15,2025,2026-03,52.91,13.76,⚠️ 獲利稀釋,7.68%,3028.TW,82.0,179.82,-2117.8599999999997,8.714133900106269,增你強
⚪ 數據不足,-0.4500000000000004,2228.49,0.03,-53.06%,0.25,2025,2026-03,241.18,-14.27,⚠️ 獲利稀釋,-4.21%,2466.TW,86.1999969482,106.25,-2122.24,0.0,冠西電
⚪ 數據不足,-19.8,2126.92,-0.09,-7.44%,-0.41,2025,2026-03,-164.06,-20.25,📉 獲利侵蝕,0.28%,1452.TW,11.9499998093,0.0,-2126.92,0.0,宏益
⚪ 中性觀察,16.05,2121.66,-0.13,0.23%,0.45,2025,2026-03,364.71,-9.55,📉 獲利侵蝕,2.52%,1413.TW,9.5600004196,-30.0,-2151.66,8.934579831401868,宏洲
⚪ 中性觀察,121.05000000000001,2396.6,1.33,-0.68%,2.71,2025,2026-03,133.62,-8.77,⚠️ 獲利稀釋,5.83%,3673.TW,82.4000015259,232.5,-2164.1,10.210656942490706,TPK-KY
⚪ 數據不足,-72.6,2217.45,-0.35,-12.37%,-1.97,2025,2026-03,-41.61,-0.88,⚠️ 獲利稀釋,-1.01%,3707.TWO,91.0,36.36,-2181.0899999999997,0.0,漢磊
⚪ 數據不足,0.0,2249.58,0.23,0.97%,1.53,2025,2026-03,-19.9,-4.68,⚠️ 獲利稀釋,4.14%,1725.TW,0.0,64.29,-2185.29,0.0,元禎
⚪ 數據不足,-83.25,2269.59,-0.23,N/A,-1.88,2025,2026-03,-55.46,11.46,⚠️ 獲利稀釋,N/A,4943.TW,9.0,68.06,-2201.53,0.0,康控-KY
⚪ 數據不足,-27.150000000000002,2241.62,-0.15,-1.87%,-0.7,2025,2026-03,64.65,14.02,⚠️ 獲利稀釋,14.37%,2241.TW,47.5999984741,34.78,-2206.8399999999997,0.0,艾姆勒
⚪ 數據不足,-196.35,2198.03,-0.97,-21.07%,-6.11,2025,2026-03,-34.29,0.49,📉 獲利侵蝕,2.93%,2314.TW,14.1000003815,-8.99,-2207.02,0.0,台揚
❌ 暫避觀望,11.1,2336.21,0.15,3.23%,0.28,2025,2026-03,-72.16,-16.5,⚠️ 獲利稀釋,5.49%,2028.TW,16.2000007629,114.29,-2221.92,21.891892922837837,威致
⚪ 數據不足,-38.7,2438.75,0.24,N/A,-0.8,2025,2026-03,-280.95,4.19,🔄 轉虧為盈,N/A,4956.TW,40.0,209.09,-2229.66,0.0,光鋐
⚪ 數據不足,-130.50000000000003,403.04,-0.58,N/A,-4.65,2025,2026-03,42.24,-21.61,📉 獲利侵蝕,N/A,6141.TW,37.75,-1833.33,-2236.37,0.0,柏承
⚪ 數據不足,0.0,2180.09,-0.05,-14.33%,0.04,2025,2026-03,100.65,-87.0,📉 獲利侵蝕,5.36%,1516.TW,18.7999992371,-66.67,-2246.76,0.0,川飛
⚪ 數據不足,-46.5,2552.16,0.52,N/A,-1.61,2025,2026-03,-347.22,22.39,🔄 轉虧為盈,N/A,5011.TWO,24.25,292.59,-2259.5699999999997,0.0,久陽
⚪ 數據不足,-69.45,2059.75,-0.49,N/A,-1.88,2025,2026-03,-228.57,-9.62,📉 獲利侵蝕,N/A,4976.TW,40.25,-220.0,-2279.75,0.0,佳凌
⚪ 數據不足,-32.1,2283.9,-0.23,-20.55%,-0.87,2025,2026-03,-64.15,229.42,📉 獲利侵蝕,13.78%,3432.TW,18.4500007629,-35.29,-2319.19,0.0,台端
⚪ 數據不足,-93.89999999999999,2364.99,-0.41,-4.30%,-2.6,2025,2026-03,-29.83,-13.41,⚠️ 獲利稀釋,5.34%,1304.TW,15.5,30.19,-2334.7999999999997,0.0,台聚
⚪ 數據不足,-108.15,2394.66,-0.49,-33.43%,-2.88,2025,2026-03,-148.28,0.61,⚠️ 獲利稀釋,-9.53%,2340.TW,38.0999984741,37.18,-2357.48,0.0,台亞
⚪ 中性觀察,166.65,2301.38,0.58,1.39%,5.39,2025,2026-03,-15.3,-0.73,📉 獲利侵蝕,4.09%,4938.TW,83.5999984741,-64.2,-2365.58,7.52475233790279,和碩
⚪ 數據不足,-69.89999999999999,2344.78,-0.7,-22.91%,-1.4,2025,2026-03,41.55,25.06,📉 獲利侵蝕,-4.13%,3593.TW,15.0500001907,-52.17,-2396.9500000000003,0.0,力銘
⚪ 數據不足,-135.29999999999998,2179.93,-0.81,-24.71%,-4.28,2025,2026-03,-53.09,-11.5,📉 獲利侵蝕,-13.28%,2104.TW,11.1999998093,-233.33,-2413.2599999999998,0.0,國際中橡
❌ 暫避觀望,9.6,2216.8,-0.04,N/A,0.4,2025,2026-03,2.56,10.62,📉 獲利侵蝕,N/A,6118.TWO,16.9500007629,-233.33,-2450.13,26.48437619203125,建達
⚪ 數據不足,-48.300000000000004,2551.23,-0.1,-6.17%,-1.29,2025,2026-03,-108.06,-37.56,⚠️ 獲利稀釋,-3.67%,2014.TW,17.8500003815,33.33,-2517.9,0.0,中鴻
⚪ 數據不足,-12.45,1619.43,-0.16,0.47%,-0.29,2025,2026-03,-315.38,-12.03,📉 獲利侵蝕,4.83%,2002.TW,18.9500007629,-900.0,-2519.4300000000003,0.0,中鋼
❌ 暫避觀望,35.099999999999994,3058.59,1.35,N/A,1.67,2025,2026-03,9.87,15.75,⚠️ 獲利稀釋,N/A,8043.TWO,202.5,535.48,-2523.11,86.53846153846155,蜜望實
⚪ 數據不足,-9.45,2127.23,-0.15,N/A,-0.19,2025,2026-03,-171.43,-18.05,📉 獲利侵蝕,N/A,6120.TW,14.25,-400.0,-2527.23,0.0,達運
⚪ 數據不足,0.0,2596.78,1.52,3.28%,3.02,2025,2026-03,0.0,3.25,⚠️ 獲利稀釋,4.62%,3209.TW,0.0,61.7,-2535.0800000000004,0.0,全科
⚪ 數據不足,-5.25,2646.22,0.0,N/A,0.0,2025,2026-03,100.0,21.05,⚠️ 獲利稀釋,N/A,5498.TWO,61.0,100.0,-2546.22,0.0,凱崴
⚪ 數據不足,-64.35,2633.91,-0.21,-10.28%,-1.58,2025,2026-03,-29.51,-16.83,⚠️ 獲利稀釋,0.65%,1305.TW,14.8500003815,54.35,-2579.56,0.0,華夏
⚪ 數據不足,-30.599999999999994,2613.71,-0.15,-6.86%,-1.01,2025,2026-03,-5100.0,-6.44,📉 獲利侵蝕,-1.71%,1710.TW,18.8500003815,-27.27,-2640.98,0.0,東聯
⚪ 數據不足,-47.85,2751.91,-0.13,-15.57%,-1.16,2025,2026-03,47.45,-9.71,⚠️ 獲利稀釋,5.19%,4304.TWO,18.8999996185,71.74,-2680.17,0.0,勝昱
⚪ 中性觀察,23.400000000000002,2799.65,0.03,6.56%,0.81,2025,2026-03,18.33,31.28,⚠️ 獲利稀釋,15.20%,1459.TW,12.0,104.76,-2694.89,7.692307692307692,聯發
⚪ 數據不足,-32.1,2780.87,-0.16,-6.00%,-0.56,2025,2026-03,-143.48,-9.63,⚠️ 獲利稀釋,4.37%,1905.TW,17.0,48.39,-2732.48,0.0,華紙
❌ 暫避觀望,30.749999999999996,2790.48,0.26,-7.50%,0.89,2025,2026-03,-6.32,-6.78,⚠️ 獲利稀釋,-0.45%,4707.TWO,33.7999992371,18.18,-2772.3,16.487804505902442,磐亞
⚪ 中性觀察,240.75,2744.02,0.17,-0.60%,5.53,2025,2026-03,-10.52,22.7,📉 獲利侵蝕,4.67%,4420.TWO,37.5,-96.52,-2840.54,2.336448598130841,光明
⚪ 數據不足,-46.80000000000001,2791.86,-0.2,-168.74%,-2.1,2025,2026-03,-233.33,-7.04,📉 獲利侵蝕,-118.71%,2431.TW,12.0500001907,-81.82,-2873.6800000000003,0.0,聯昌
⚪ 數據不足,-39.449999999999996,2110.18,-1.21,-8.09%,-1.05,2025,2026-03,-118.67,2.29,📉 獲利侵蝕,2.81%,2230.TWO,25.5499992371,-811.76,-2921.9399999999996,0.0,泰茂
⚪ 中性觀察,155.4,3782.36,1.76,N/A,7.45,2025,2026-03,72.45,39.08,⚠️ 獲利稀釋,N/A,5522.TW,64.1999969482,833.33,-2949.03,6.196910902335906,遠雄
⚪ 數據不足,-13.95,2976.2,-0.28,N/A,0.0,2025,2026-03,100.0,8.81,⚠️ 獲利稀釋,N/A,8092.TWO,14.6999998093,20.0,-2956.2,0.0,建暐
⚪ 中性觀察,338.85,3028.02,3.06,3.53%,9.04,2025,2026-03,43.19,108.39,⚠️ 獲利稀釋,5.62%,3231.TW,159.0,64.67,-2963.35,7.038512616201859,緯創
⚪ 中性觀察,182.24999999999997,3066.49,1.77,2.54%,5.08,2025,2026-03,-7.97,-3.49,⚠️ 獲利稀釋,4.26%,2347.TW,94.8000030518,60.91,-3005.58,7.802469386979425,聯強
⚪ 數據不足,-16.200000000000003,3004.01,-0.14,-20.14%,-0.56,2025,2026-03,-300.0,-16.67,📉 獲利侵蝕,-2.98%,2017.TW,9.5399999619,-18.18,-3022.19,0.0,官田鋼
❌ 暫避觀望,1.3499999999999996,3253.91,0.26,-0.74%,-0.08,2025,2026-03,-117.39,8.52,🔄 轉虧為盈,2.83%,3663.TWO,88.4000015259,188.89,-3065.02,982.2222391766668,鑫科
⚪ 數據不足,-29.4,3228.81,0.08,-3.51%,-1.17,2025,2026-03,32.76,-19.85,🔄 轉虧為盈,1.59%,1313.TW,14.3000001907,142.11,-3086.7,0.0,聯成
⚪ 數據不足,-83.25,2731.61,-0.77,-15.06%,-2.0,2025,2026-03,-939.13,31.04,📉 獲利侵蝕,7.87%,3339.TWO,42.3499984741,-356.25,-3087.86,0.0,泰谷
⚪ 中性觀察,72.14999999999999,3286.33,1.22,1.71%,2.01,2025,2026-03,195.71,2.05,⚠️ 獲利稀釋,3.50%,3048.TW,64.4000015259,171.11,-3115.22,13.388773706008315,益登
⚪ 數據不足,-60.75,3079.81,-0.6,-15.74%,-1.64,2025,2026-03,-84.27,-8.3,📉 獲利侵蝕,2.22%,3325.TWO,13.3999996185,-38.1,-3117.91,0.0,旭品
⚪ 中性觀察,229.8,3320.57,3.3,2.13%,5.77,2025,2026-03,39.35,13.46,⚠️ 獲利稀釋,4.26%,3702.TW,110.0,192.04,-3128.53,7.180156657963447,大聯大
⚪ 數據不足,-26.549999999999997,3398.83,1.57,N/A,0.09,2025,2026-03,-98.58,-70.37,⚠️ 獲利稀釋,N/A,9906.TW,42.5,257.0,-3141.83,0.0,欣巴巴
❌ 暫避觀望,107.1,4667.62,8.41,39.15%,2.13,2025,2026-03,229.88,95.09,⚠️ 獲利稀釋,49.05%,2408.TW,409.5,1434.92,-3232.7,57.352941176470594,南亞科
⚪ 數據不足,-14.1,3335.71,-0.05,N/A,-0.32,2025,2026-03,82.98,250.8,⚠️ 獲利稀釋,N/A,5345.TWO,28.0,50.0,-3285.71,0.0,馥鴻
⚪ 中性觀察,54.449999999999996,2961.46,-0.12,N/A,1.23,2025,2026-03,-46.52,11.63,📉 獲利侵蝕,N/A,8068.TWO,19.4500007629,-400.0,-3361.46,5.358126931928375,全達
⚪ 數據不足,-34.95,3615.81,0.27,-2.28%,-0.92,2025,2026-03,-6.98,-7.81,🔄 轉虧為盈,11.28%,2406.TW,41.1500015259,242.11,-3373.7,0.0,國碩
❌ 暫避觀望,43.05000000000001,4088.42,1.04,N/A,1.7,2025,2026-03,962.5,55.8,⚠️ 獲利稀釋,N/A,8088.TWO,59.7999992371,700.0,-3388.42,20.83623666797909,品安
⚪ 數據不足,-84.74999999999999,3461.88,-0.19,N/A,-2.05,2025,2026-03,-425.64,-7.28,⚠️ 獲利稀釋,N/A,8488.TW,10.1999998093,34.48,-3427.4,0.0,吉源-KY
⚪ 數據不足,-15.9,568.75,-0.28,-1.32%,-0.39,2025,2026-03,-161.9,-5.8,📉 獲利侵蝕,10.83%,2073.TWO,26.1499996185,-2900.0,-3468.75,0.0,雄順
⚪ 數據不足,-52.65,3440.55,-0.3,N/A,-1.39,2025,2026-03,-95.77,-17.19,📉 獲利侵蝕,N/A,8933.TWO,4.6799998283,-36.36,-3476.9100000000003,0.0,愛地雅
⚪ 數據不足,-111.45,3492.0,-0.68,-9.19%,-2.8,2025,2026-03,-2.19,1.31,📉 獲利侵蝕,7.03%,2067.TWO,6.8000001907,-7.94,-3499.94,0.0,嘉鋼
⚪ 數據不足,-4.049999999999999,556.49,-0.58,4.95%,0.39,2025,2026-03,-86.55,20.89,📉 獲利侵蝕,16.79%,4768.TWO,358.5,-3000.0,-3556.49,0.0,晶呈科技
⚪ 中性觀察,284.40000000000003,5414.26,10.76,16.62%,6.33,2025,2026-03,143.64,39.88,⚠️ 獲利稀釋,19.12%,3135.TW,184.5,1800.0,-3614.26,9.731012658227847,凌航
⚪ 數據不足,-40.5,4016.43,1.88,N/A,-1.53,2025,2026-03,7.83,16.23,🔄 轉虧為盈,N/A,5351.TWO,81.8000030518,398.36,-3618.0699999999997,0.0,鈺創
⚪ 數據不足,-62.55,3812.18,0.0,-0.79%,-1.3,2025,2026-03,-622.22,-3.86,⚠️ 獲利稀釋,5.67%,2064.TWO,14.0,100.0,-3712.18,0.0,晉椿
⚪ 數據不足,-39.0,3941.18,0.1,-3.16%,-1.05,2025,2026-03,-136.36,3.45,🔄 轉虧為盈,2.66%,2369.TW,39.2999992371,130.0,-3811.18,0.0,菱生
⚪ 數據不足,-24.150000000000002,3923.03,-0.01,0.87%,-0.48,2025,2026-03,0.0,17.25,⚠️ 獲利稀釋,3.88%,3360.TWO,20.3999996185,100.0,-3823.03,0.0,尚立
❌ 暫避觀望,1.05,3720.0,-0.13,-176.58%,0.02,2025,2026-03,-85.71,-10.18,📉 獲利侵蝕,-37.47%,2434.TW,57.7000007629,-134.21,-3854.21,824.2857251842856,統懋
⚪ 數據不足,-64.05000000000001,3891.97,-0.07,N/A,-0.71,2025,2026-03,-291.67,-50.21,📉 獲利侵蝕,N/A,8937.TWO,27.7999992371,0.0,-3891.97,0.0,合騏*
⚪ 數據不足,-37.050000000000004,54.54,-2.37,N/A,-0.27,2025,2026-03,-1000.0,-15.99,📉 獲利侵蝕,N/A,5321.TWO,62.2000007629,-4050.0,-4104.54,0.0,美而快
⚪ 中性觀察,446.09999999999997,4265.87,5.32,1.75%,11.61,2025,2026-03,32.83,22.78,⚠️ 獲利稀釋,3.74%,3036.TW,221.5,156.74,-4109.13,7.447881640887694,文曄
⚪ 數據不足,0.0,2597.8,-0.19,N/A,-0.56,2025,2026-03,-116.47,66.84,📉 獲利侵蝕,N/A,6103.TWO,0.0,-1800.0,-4397.8,0.0,合邦
⚪ 數據不足,0.0,331.41,-1.2,4.40%,0.68,2025,2026-03,700.0,-5.37,📉 獲利侵蝕,19.96%,4414.TW,0.0,-4100.0,-4431.41,0.0,如興
⚪ 數據不足,-22.05,4708.23,0.06,0.44%,-0.39,2025,2026-03,-181.25,5.77,🔄 轉虧為盈,9.03%,4558.TWO,18.5,118.18,-4590.049999999999,0.0,寶緯
⚪ 數據不足,-19.35,4607.55,0.27,-24.47%,-0.33,2025,2026-03,-150.77,-27.73,🔄 轉虧為盈,-4.05%,1465.TW,12.9499998093,-20.59,-4628.14,0.0,偉全
⚪ 數據不足,-25.950000000000003,5017.55,0.07,-2.95%,-0.78,2025,2026-03,-388.89,-13.99,🔄 轉虧為盈,4.59%,1444.TW,9.9499998093,333.33,-4684.22,0.0,力麗
⚪ 數據不足,-29.55,5065.39,0.1,-0.55%,-0.97,2025,2026-03,-2425.0,-20.0,🔄 轉虧為盈,1.59%,1447.TW,9.9899997711,350.0,-4715.39,0.0,力鵬
⚪ 數據不足,-297.15000000000003,5148.97,2.97,-1.93%,-7.62,2025,2026-03,-35.83,-8.54,🔄 轉虧為盈,10.51%,3691.TWO,154.5,397.0,-4751.97,0.0,碩禾
⚪ 數據不足,-34.65,4967.48,-0.05,-5.93%,-0.99,2025,2026-03,-10000.0,-34.21,⚠️ 獲利稀釋,-0.44%,1455.TW,11.0,77.27,-4890.209999999999,0.0,集盛
⚪ 中性觀察,63.149999999999984,5539.46,3.45,12.48%,0.93,2025,2026-03,-80.68,-90.93,🏰 高護城河,61.03%,2527.TW,41.2000007629,606.06,-4933.4,9.78622345912114,宏璟
⚪ 數據不足,-27.75,5128.15,0.23,18.97%,-0.64,2025,2026-03,-850.0,259.94,🔄 轉虧為盈,28.96%,4416.TWO,11.5,118.64,-5009.509999999999,0.0,三圓
⚪ 數據不足,-102.0,5166.21,-0.07,N/A,-2.39,2025,2026-03,-29.89,1760.03,⚠️ 獲利稀釋,N/A,8059.TWO,16.75,87.72,-5078.49,0.0,凱碩
❌ 暫避觀望,33.15,5510.73,0.37,-0.59%,1.02,2025,2026-03,1357.14,64.51,⚠️ 獲利稀釋,9.90%,4903.TWO,41.7999992371,305.56,-5205.169999999999,18.91402680411765,聯光通
⚪ 數據不足,-57.45,270.77,-0.49,N/A,-1.44,2025,2026-03,-406.38,-0.19,📉 獲利侵蝕,N/A,6916.TW,20.7999992371,-5000.0,-5270.77,0.0,華凌
⚪ 數據不足,-142.95,5821.55,-1.17,-15.47%,-3.97,2025,2026-03,-181.88,37.74,📉 獲利侵蝕,-5.49%,1312.TW,15.1000003815,-91.67,-5913.22,0.0,國喬
⚪ 數據不足,-100.19999999999999,6170.04,-0.27,N/A,-2.58,2025,2026-03,-444.68,-3.18,⚠️ 獲利稀釋,N/A,4960.TW,25.75,34.15,-6135.89,0.0,誠美材
⚪ 中性觀察,121.50000000000003,6592.52,2.11,N/A,2.45,2025,2026-03,32.43,-16.65,⚠️ 獲利稀釋,N/A,8926.TW,75.0,339.58,-6252.9400000000005,9.259259259259258,台汽電
⚪ 數據不足,-37.2,6435.82,-0.2,N/A,0.01,2025,2026-03,100.49,26.11,⚠️ 獲利稀釋,N/A,6654.TWO,200.0,68.25,-6367.57,0.0,天正國際
❌ 暫避觀望,10.200000000000003,7529.07,0.21,0.89%,0.34,2025,2026-03,-54.05,-7.12,⚠️ 獲利稀釋,3.00%,2009.TW,39.6500015259,1150.0,-6379.07,58.308825773382345,第一銅
⚪ 中性觀察,856.1999999999999,9885.73,43.05,N/A,8.61,2025,2026-03,159.21,32.59,⚠️ 獲利稀釋,N/A,5386.TWO,420.5,3344.0,-6541.73,7.366853538892783,青雲
⚪ 數據不足,-133.95,6563.22,-0.69,-7.89%,-3.36,2025,2026-03,2.79,9.1,⚠️ 獲利稀釋,6.46%,3321.TW,25.0,1.43,-6561.79,0.0,同泰
❌ 暫避觀望,9.9,6782.76,0.55,N/A,0.16,2025,2026-03,104.43,8.41,⚠️ 獲利稀釋,N/A,5516.TWO,10.6000003815,191.67,-6591.09,16.06060663863636,雙喜
⚪ 數據不足,-8.100000000000001,6748.48,-0.04,N/A,-0.12,2025,2026-03,55.56,39.69,⚠️ 獲利稀釋,N/A,5302.TWO,14.0500001907,55.56,-6692.919999999999,0.0,太欣
⚪ 數據不足,-10.95,6920.12,-0.1,N/A,-0.55,2025,2026-03,58.65,-93.38,⚠️ 獲利稀釋,N/A,6838.TW,24.8500003815,62.96,-6857.16,0.0,台新藥
⚪ 中性觀察,499.95,7225.2,3.53,-7.46%,13.38,2025,2026-03,212.47,12.25,⚠️ 獲利稀釋,5.71%,2316.TW,221.5,141.38,-7083.82,6.645664566456646,楠梓電
⚪ 數據不足,-99.00000000000001,7275.79,0.11,-6.88%,-3.0,2025,2026-03,-117.65,-0.51,🔄 轉虧為盈,3.88%,2460.TW,38.75,122.0,-7153.79,0.0,建通
❌ 暫避觀望,32.25,7490.98,0.66,15.14%,1.22,2025,2026-03,408.33,-9.02,⚠️ 獲利稀釋,22.27%,2243.TW,65.9000015259,208.2,-7282.78,30.651163500418605,宏旭-KY
⚪ 數據不足,-45.15,6699.48,-0.32,-18.01%,-1.07,2025,2026-03,-46.58,7.0,📉 獲利侵蝕,-2.18%,4406.TWO,9.9499998093,-700.0,-7399.48,0.0,新昕纖
⚪ 數據不足,-8.700000000000001,8147.34,2.81,-60.61%,-1.56,2025,2026-03,33.33,-9.63,🔄 轉虧為盈,-2.30%,3518.TW,36.3499984741,396.77,-7750.57,0.0,柏騰
⚪ 數據不足,-217.34999999999997,7797.5,-0.73,-23.08%,-5.61,2025,2026-03,-106.61,5.02,⚠️ 獲利稀釋,-3.81%,1569.TWO,48.5999984741,46.62,-7750.88,0.0,濱川
⚪ 中性觀察,167.4,9527.57,3.91,N/A,5.02,2025,2026-03,43.32,-4.42,⚠️ 獲利稀釋,N/A,8112.TW,92.9000015259,952.78,-8574.789999999999,8.324372896586022,至上
⚪ 中性觀察,57.3,9082.0,0.49,N/A,2.48,2025,2026-03,830.77,-6.92,⚠️ 獲利稀釋,N/A,8110.TW,53.7000007629,140.0,-8942.0,14.057591822748691,華東
⚪ 數據不足,-8.850000000000001,9164.52,0.26,-14.24%,-0.16,2025,2026-03,82.8,12.69,🔄 轉虧為盈,-4.80%,3623.TWO,24.8500003815,192.86,-8971.66,0.0,富晶通
⚪ 數據不足,-31.650000000000006,9387.48,-0.07,-33.60%,-0.78,2025,2026-03,-1214.29,-34.56,⚠️ 獲利稀釋,-21.79%,1314.TW,9.8800001144,12.5,-9374.98,0.0,中石化
⚪ 數據不足,-12.750000000000002,9808.51,0.07,N/A,-0.28,2025,2026-03,-133.33,-73.89,🔄 轉虧為盈,N/A,5531.TW,8.1099996567,125.93,-9682.58,0.0,鄉林
