symbol,expansion,advice,price,status,rev_yoy,eps,prev_eps_yoy,date,gm,prev_year,prev_eps,est_price,eps_yoy,name,pe,prev_rev_yoy,om
9933.TW,-423.15,❌ 暫避觀望,40.1500015259,⚠️ 獲利稀釋,589.15,1.0,-20.92,2026-03,N/A,2025,1.91,22.200000000000003,166.0,中鼎,27.12837940939189,-23.41,N/A
3558.TWO,-424.75,⚪ 中性觀察,121.0,📉 獲利侵蝕,328.63,0.1,27.76,2026-03,14.36%,2025,5.2,210.6,-96.12,神準,8.618233618233619,25.46,0.40%
8928.TWO,-426.49,⚪ 中性觀察,23.5,📉 獲利侵蝕,370.49,0.66,-48.36,2026-03,N/A,2025,1.42,31.5,-56.0,鉅明,11.19047619047619,7.97,N/A
6629.TWO,-427.64,⚪ 中性觀察,106.5,⚠️ 獲利稀釋,460.73,3.58,-40.72,2026-03,N/A,2025,6.46,237.0,33.09,泰金-KY,6.740506329113924,7.66,N/A
1324.TW,-428.18,⚪ 數據不足,10.0,⚠️ 獲利稀釋,453.18,-0.06,-1011.11,2026-03,11.27%,2025,-0.82,-31.050000000000004,25.0,地球,0.0,-7.7,-7.81%
3552.TWO,-428.34,❌ 暫避觀望,42.2999992371,📉 獲利侵蝕,339.45,0.01,-56.49,2026-03,19.47%,2025,0.67,18.6,-88.89,同致,34.11290261056452,-0.85,0.28%
6244.TWO,-428.46000000000004,❌ 暫避觀望,23.0,📉 獲利侵蝕,399.05,0.12,-77.05,2026-03,N/A,2025,0.14,10.799999999999999,-29.41,茂迪,31.944444444444446,-5.05,N/A
3171.TWO,-429.73,⚪ 中性觀察,59.9000015259,⚠️ 獲利稀釋,517.89,1.44,36.94,2026-03,25.09%,2025,4.3,160.5,88.16,炎洲流通,5.598130983728972,32.43,7.94%
4764.TW,-430.08000000000004,❌ 暫避觀望,226.5,⚠️ 獲利稀釋,608.46,1.03,377.27,2026-03,23.49%,2025,1.22,48.75,178.38,雙鍵,69.6923076923077,5.46,7.74%
2465.TW,-430.55,❌ 暫避觀望,96.0999984741,⚠️ 獲利稀釋,809.72,1.15,107.41,2026-03,10.44%,2025,0.43,32.85,379.17,麗臺,43.8812778420548,5.42,2.26%
7703.TWO,-431.0,⚪ 中性觀察,205.5,📉 獲利侵蝕,386.1,1.08,27.67,2026-03,N/A,2025,8.72,320.1,-44.9,銳澤,9.629803186504217,31.42,N/A
3467.TWO,-431.11,❌ 暫避觀望,51.7000007629,⚠️ 獲利稀釋,489.0,0.3,-44.12,2026-03,19.12%,2025,0.58,23.249999999999996,57.89,台灣精材,33.354839201870966,-0.57,0.61%
4530.TWO,-432.14,⚪ 數據不足,25.9500007629,🏰 高護城河,246.43,-0.2,126.0,2026-03,52.20%,2025,0.34,-4.199999999999999,-185.71,宏易,0.0,455.57,27.02%
6834.TW,-432.34999999999997,❌ 暫避觀望,101.0,⚠️ 獲利稀釋,464.7,0.45,-21.88,2026-03,N/A,2025,0.5,14.85,32.35,天二科技,102.02020202020202,12.86,N/A
9940.TW,-432.90000000000003,❌ 暫避觀望,20.2999992371,⚠️ 獲利稀釋,516.23,0.22,-88.43,2026-03,N/A,2025,0.28,7.95,83.33,信義,38.30188535301887,-10.36,N/A
6412.TW,-433.32,⚪ 中性觀察,74.6999969482,📉 獲利侵蝕,433.32,1.01,-37.65,2026-03,N/A,2025,5.2,186.15,0.0,群電,6.019338996631748,-7.33,N/A
1460.TW,-433.47,⚪ 數據不足,6.5700001717,🔄 轉虧為盈,373.47,0.02,35.0,2026-03,16.50%,2025,-0.27,-10.350000000000001,-60.0,宏遠,0.0,-9.38,1.12%
6462.TWO,-434.09,⚪ 數據不足,100.0,📉 獲利侵蝕,429.03,-2.7,-56.06,2026-03,N/A,2025,-17.51,-587.7,-5.06,神盾,0.0,11.11,N/A
1101.TW,-434.2,⚪ 數據不足,24.75,🔄 轉虧為盈,462.77,0.1,-203.45,2026-03,18.49%,2025,-1.6,-40.650000000000006,28.57,台泥,0.0,-3.11,3.76%
6143.TWO,-435.76,⚪ 中性觀察,83.5999984741,⚠️ 獲利稀釋,458.37,1.41,-10.28,2026-03,N/A,2025,6.46,198.15,22.61,振曜,6.32853887010598,15.03,N/A
6762.TWO,-436.9,❌ 暫避觀望,168.0,📉 獲利侵蝕,246.42,-0.38,-64.17,2026-03,N/A,2025,0.67,20.400000000000002,-190.48,達亞,123.52941176470587,19.58,N/A
6186.TWO,-438.27,⚪ 中性觀察,30.5,📉 獲利侵蝕,438.27,2.09,38.72,2026-03,N/A,2025,7.81,346.49999999999994,0.0,新潤,1.3203463203463204,3.72,N/A
9945.TW,-438.79,⚪ 中性觀察,28.2000007629,📉 獲利侵蝕,418.62,0.99,-35.22,2026-03,N/A,2025,3.93,139.8,-20.17,潤泰新,3.0257511548175966,23.56,N/A
2385.TW,-439.52,⚪ 中性觀察,106.5,📉 獲利侵蝕,430.95,2.0,-27.23,2026-03,16.76%,2025,9.05,363.15000000000003,-8.57,群光,4.39900867410161,-5.73,6.72%
8917.TWO,-444.71,⚪ 中性觀察,53.2000007629,⚠️ 獲利稀釋,459.52,0.62,-5.51,2026-03,N/A,2025,2.23,85.95,14.81,欣泰,9.284467846928445,11.76,N/A
6218.TWO,-445.01,⚪ 數據不足,46.9000015259,🔄 轉虧為盈,685.01,0.35,31.55,2026-03,N/A,2025,-1.15,-28.649999999999995,240.0,豪勉,0.0,4.45,N/A
1215.TW,-447.26,⚪ 中性觀察,110.5,📉 獲利侵蝕,400.2,1.26,58.63,2026-03,20.24%,2025,10.39,368.09999999999997,-47.06,卜蜂,4.502852485737572,1.7,12.03%
6477.TW,-447.99,❌ 暫避觀望,34.4000015259,⚠️ 獲利稀釋,525.77,-0.02,102.99,2026-03,N/A,2025,0.02,3.9000000000000004,77.78,安集,132.30769817653845,-4.46,N/A
1259.TWO,-448.36,⚪ 中性觀察,64.9000015259,📉 獲利侵蝕,370.58,0.06,19.51,2026-03,23.02%,2025,2.45,67.05,-77.78,安心,14.51901600131991,0.27,0.36%
1781.TWO,-448.52,⚪ 數據不足,9.9899997711,📉 獲利侵蝕,190.19,-0.19,-354.9,2026-03,N/A,2025,-1.3,-50.25000000000001,-258.33,合世,0.0,-43.65,N/A
2441.TW,-449.05,⚪ 中性觀察,114.5,⚠️ 獲利稀釋,483.67,1.4,-1.82,2026-03,19.91%,2025,4.31,161.54999999999998,34.62,超豐,10.6313834726091,10.19,15.72%
4609.TWO,-450.16,⚪ 數據不足,4.1500000954,⚠️ 獲利稀釋,488.62,-0.08,78.72,2026-03,4.92%,2025,-0.1,-10.5,38.46,唐鋒,0.0,23.71,-68.47%
1907.TW,-450.58,⚪ 中性觀察,29.2000007629,⚠️ 獲利稀釋,695.02,0.13,21.43,2026-03,13.94%,2025,1.19,32.25,244.44,永豐餘,13.581395703674419,-6.08,-0.03%
1584.TWO,-450.81,⚪ 數據不足,0.0,📉 獲利侵蝕,384.14,0.09,-66.92,2026-03,14.01%,2025,0.44,0.0,-66.67,精剛,0.0,-9.94,6.58%
8182.TWO,-452.18,❌ 暫避觀望,39.2999992371,📉 獲利侵蝕,379.1,0.14,-81.97,2026-03,N/A,2025,0.44,4.950000000000002,-73.08,加高,119.09090677909087,-2.15,N/A
9802.TW,-454.54,⚪ 中性觀察,71.1999969482,📉 獲利侵蝕,425.74,0.89,11.23,2026-03,N/A,2025,6.05,209.39999999999998,-28.8,鈺齊-KY,5.100286314340974,18.36,N/A
2540.TW,-455.06,❌ 暫避觀望,49.0999984741,📉 獲利侵蝕,343.95,-0.01,-77.63,2026-03,20.31%,2025,0.69,35.699999999999996,-111.11,愛山林,20.63025145970588,1.31,4.98%
1506.TW,-455.34000000000003,❌ 暫避觀望,10.0,⚠️ 獲利稀釋,555.34,0.02,-57.14,2026-03,N/A,2025,0.06,1.3499999999999999,100.0,正道,111.11111111111111,3.37,N/A
3259.TWO,-456.28999999999996,⚪ 數據不足,11.6999998093,📉 獲利侵蝕,438.64,-0.6,4.84,2026-03,15.22%,2025,-2.36,-87.6,-17.65,鑫創,0.0,17.89,-45.05%
3178.TWO,-457.06,⚪ 數據不足,62.0,📉 獲利侵蝕,357.06,0.0,-143.4,2026-03,9.34%,2025,-0.46,-17.25,-100.0,公準,0.0,-4.4,-7.19%
2072.TW,-457.86,⚪ 數據不足,0.0,⚠️ 獲利稀釋,546.62,5.26,34.92,2026-03,35.24%,2025,11.94,0.0,88.76,世紀風電,0.0,6.33,30.89%
3032.TW,-458.17999999999995,⚪ 數據不足,78.4000015259,🔄 轉虧為盈,418.46,0.85,-272.65,2026-03,19.78%,2025,-7.93,-182.85,-39.72,偉訓,0.0,51.16,5.69%
4306.TW,-458.61999999999995,❌ 暫避觀望,15.1999998093,⚠️ 獲利稀釋,550.29,0.24,-79.17,2026-03,15.11%,2025,0.26,13.05,91.67,炎洲,17.47126414862069,-16.46,5.94%
2250.TW,-458.66999999999996,⚪ 中性觀察,56.2000007629,📉 獲利侵蝕,413.84,0.64,-33.62,2026-03,16.71%,2025,3.99,150.29999999999998,-44.83,IKKA-KY,5.608782511267465,-8.12,2.64%
4439.TW,-458.78000000000003,⚪ 中性觀察,95.5,⚠️ 獲利稀釋,485.12,2.59,346.24,2026-03,15.60%,2025,7.73,330.0,26.34,冠星-KY,4.340909090909091,29.26,0.97%
4745.TWO,-460.25,⚪ 數據不足,11.75,📉 獲利侵蝕,457.69,-0.4,-31900.0,2026-03,5.44%,2025,-3.18,-80.70000000000002,-2.56,合富-KY,0.0,-29.49,-25.62%
8240.TWO,-460.28000000000003,⚪ 中性觀察,52.2999992371,📉 獲利侵蝕,412.91,0.4,-27.57,2026-03,N/A,2025,2.18,76.95,-47.37,華宏,10.194931625165692,-5.0,N/A
4413.TWO,-461.44000000000005,⚪ 數據不足,19.5499992371,⚠️ 獲利稀釋,621.44,0.15,783.33,2026-03,24.00%,2025,0.53,-3.4499999999999997,160.0,飛寶企業,0.0,114.77,6.14%
8104.TW,-462.03999999999996,⚪ 數據不足,30.1000003815,📉 獲利侵蝕,237.04,-0.39,-433.33,2026-03,N/A,2025,-0.55,-10.95,-225.0,錸寶,0.0,54.84,N/A
6419.TWO,-462.09999999999997,⚪ 中性觀察,155.0,⚠️ 獲利稀釋,655.65,4.55,-8.41,2026-03,N/A,2025,9.58,265.79999999999995,193.55,京晨科,8.747178329571106,-35.84,N/A
4552.TW,-462.36,⚪ 中性觀察,16.2999992371,📉 獲利侵蝕,380.82,0.12,73.95,2026-03,19.46%,2025,2.07,71.55000000000001,-81.54,力達-KY,3.4171906157442344,-4.56,7.61%
1796.TWO,-463.06,❌ 暫避觀望,30.2000007629,📉 獲利侵蝕,263.06,-0.16,229.63,2026-03,31.84%,2025,0.7,15.449999999999998,-200.0,金穎生技,29.32038909019418,29.92,10.64%
4935.TW,-463.82,⚪ 中性觀察,33.0999984741,⚠️ 獲利稀釋,471.93,0.4,-67.32,2026-03,14.61%,2025,1.34,47.70000000000001,8.11,茂林-KY,10.40880455160377,-22.97,-1.85%
6881.TWO,-466.64,⚪ 中性觀察,213.0,⚠️ 獲利稀釋,501.43,5.23,30.07,2026-03,N/A,2025,19.42,692.4000000000001,34.79,潤德,4.614384748700173,22.91,N/A
6499.TWO,-466.64,⚪ 數據不足,71.5999984741,⚠️ 獲利稀釋,501.36,-1.26,21.08,2026-03,N/A,2025,-7.24,-271.8,34.72,益安,0.0,43.24,N/A
8442.TW,-468.06,⚪ 中性觀察,46.4000015259,📉 獲利侵蝕,369.3,0.03,-62.99,2026-03,N/A,2025,4.18,151.95,-98.76,威宏-KY,4.580454247374137,-2.85,N/A
1522.TW,-468.38,⚪ 中性觀察,26.8500003815,📉 獲利侵蝕,354.99,-0.19,-61.33,2026-03,15.03%,2025,1.72,42.00000000000001,-113.39,堤維西,9.589285850535713,21.35,0.14%
2646.TW,-468.95,❌ 暫避觀望,20.5499992371,📉 獲利侵蝕,468.95,0.3,-79.55,2026-03,13.18%,2025,0.09,12.900000000000002,0.0,星宇航空,23.895347950116275,23.93,1.56%
4532.TW,-469.0,⚪ 中性觀察,23.75,📉 獲利侵蝕,435.2,0.48,0.5,2026-03,17.17%,2025,2.05,78.14999999999999,-33.8,瑞智,4.558541266794626,-5.76,6.80%
2610.TW,-470.76,⚪ 中性觀察,20.4500007629,⚠️ 獲利稀釋,492.5,0.85,2.11,2026-03,18.07%,2025,2.42,96.0,21.74,華航,3.1953126192031247,2.58,9.36%
7631.TW,-471.32000000000005,⚪ 中性觀察,144.0,⚠️ 獲利稀釋,580.84,1.76,13.97,2026-03,N/A,2025,6.56,202.95000000000002,109.52,聚賢研發-創,10.643015521064301,29.58,N/A
9921.TW,-472.13,❌ 暫避觀望,98.5,📉 獲利侵蝕,317.87,-0.51,-42.86,2026-03,N/A,2025,1.84,75.9,-154.26,巨大,19.466403162055332,-15.47,N/A
4169.TW,-474.96999999999997,⚪ 數據不足,0.0,📉 獲利侵蝕,11.33,-0.45,-11.11,2026-03,44.20%,2025,0.32,0.0,-463.64,泰宗,0.0,2.84,-3.78%
6274.TWO,-476.41,❌ 暫避觀望,1345.0,⚠️ 獲利稀釋,555.83,4.36,25.11,2026-03,N/A,2025,12.13,444.75,79.42,台燿,45.36256323777403,31.51,N/A
3685.TWO,-477.1500000000001,⚪ 數據不足,36.5499992371,🔄 轉虧為盈,643.82,0.1,-92.45,2026-03,22.32%,2025,-1.02,-33.15,166.67,元創精密,0.0,-4.04,6.52%
3537.TWO,-478.01,⚪ 中性觀察,53.4000015259,⚠️ 獲利稀釋,482.08,1.28,-31.61,2026-03,N/A,2025,2.51,77.1,4.07,堡達,10.389105355233465,3.51,N/A
3095.TWO,-478.55,⚪ 數據不足,36.5999984741,🔄 轉虧為盈,648.25,0.75,-338.6,2026-03,20.83%,2025,-2.0,-101.55,169.7,及成,0.0,6.53,6.20%
1445.TW,-478.78,⚪ 數據不足,10.3000001907,🔄 轉虧為盈,395.45,0.03,42.76,2026-03,6.55%,2025,-0.87,-26.999999999999996,-83.33,大宇,0.0,-22.14,-24.84%
6111.TWO,-480.03000000000003,⚪ 數據不足,36.2000007629,⚠️ 獲利稀釋,547.95,-0.19,-707.04,2026-03,N/A,2025,-4.63,-89.85000000000001,67.92,光聚晶電,0.0,46.15,N/A
6668.TW,-480.09,⚪ 數據不足,41.8499984741,📉 獲利侵蝕,456.09,-0.62,-3.35,2026-03,N/A,2025,-1.93,-63.30000000000001,-24.0,中揚光,0.0,24.6,N/A
6722.TW,-480.12,⚪ 數據不足,32.8499984741,📉 獲利侵蝕,450.95,0.34,11.54,2026-03,N/A,2025,2.9,0.0,-29.17,輝創,0.0,-2.79,N/A
4772.TWO,-480.19000000000005,❌ 暫避觀望,246.0,⚠️ 獲利稀釋,570.19,1.33,60.92,2026-03,48.92%,2025,4.2,145.65,90.0,台特化,25.334706488156538,127.87,38.48%
8121.TWO,-480.96000000000004,⚪ 數據不足,26.9500007629,🔄 轉虧為盈,680.96,0.1,-142.47,2026-03,N/A,2025,-0.31,-15.0,200.0,越峰,0.0,-0.85,N/A
3266.TW,-481.40000000000003,⚪ 中性觀察,14.0,⚠️ 獲利稀釋,552.83,0.12,-69.95,2026-03,42.09%,2025,0.58,16.65,71.43,昇陽,12.612612612612613,-69.37,22.63%
2221.TWO,-481.62,⚪ 中性觀察,87.8000030518,⚠️ 獲利稀釋,487.77,0.69,14.36,2026-03,20.63%,2025,2.31,87.89999999999999,6.15,大甲,14.982935674368603,-2.98,8.37%
5515.TW,-483.08,⚪ 中性觀察,52.4000015259,⚠️ 獲利稀釋,809.17,1.96,32.54,2026-03,N/A,2025,4.48,150.75,326.09,建國,5.213930500089552,15.92,N/A
3324.TWO,-483.23,❌ 暫避觀望,1385.0,⚠️ 獲利稀釋,607.83,12.61,33.98,2026-03,26.37%,2025,28.26,996.15,124.6,雙鴻,20.85529287757868,47.52,14.07%
1727.TW,-483.71000000000004,❌ 暫避觀望,91.0999984741,⚠️ 獲利稀釋,1143.71,0.28,-92.0,2026-03,11.85%,2025,0.04,5.3999999999999995,660.0,中華化,253.05555131694447,-5.46,-0.08%
6113.TWO,-484.32,⚪ 數據不足,22.5,🔄 轉虧為盈,550.99,0.2,-92.31,2026-03,N/A,2025,-0.25,-3.9000000000000004,66.67,亞矽,0.0,-10.01,N/A
6506.TWO,-485.28000000000003,⚪ 中性觀察,18.25,⚠️ 獲利稀釋,512.11,0.52,38.67,2026-03,N/A,2025,1.04,41.550000000000004,26.83,雙邦,6.5884476534296015,-1.7,N/A
1102.TW,-485.61,⚪ 中性觀察,35.4000015259,⚠️ 獲利稀釋,525.08,0.56,-22.04,2026-03,14.02%,2025,3.0,108.9,39.47,亞泥,4.8760332680303025,-6.89,10.05%
2438.TW,-486.59999999999997,⚪ 數據不足,20.3999996185,🏰 高護城河,454.78,-0.32,-48.37,2026-03,51.08%,2025,-2.38,-80.54999999999998,-31.82,翔耀,0.0,15.52,-5.91%
4545.TW,-489.31,❌ 暫避觀望,31.7000007629,📉 獲利侵蝕,441.81,0.21,-92.83,2026-03,N/A,2025,0.17,3.0000000000000004,-47.5,銘鈺,158.50000381449996,-0.35,N/A
4958.TW,-490.53999999999996,❌ 暫避觀望,502.0,⚠️ 獲利稀釋,592.06,1.33,-33.96,2026-03,N/A,2025,6.91,199.95000000000002,101.52,臻鼎-KY,37.65941485371342,6.33,N/A
2342.TW,-492.5,⚪ 數據不足,39.0,📉 獲利侵蝕,327.79,-0.11,-184.48,2026-03,9.49%,2025,-0.49,-15.450000000000001,-164.71,茂矽,0.0,7.56,-12.78%
7714.TWO,-492.84999999999997,⚪ 中性觀察,158.5,⚠️ 獲利稀釋,549.29,1.58,24.26,2026-03,N/A,2025,6.33,222.3,56.44,創泓科技,10.695006747638326,45.1,N/A
2492.TW,-495.17,❌ 暫避觀望,319.5,⚠️ 獲利稀釋,536.0,1.69,-22.96,2026-03,18.27%,2025,4.74,152.1,40.83,華新科,31.508875739644974,4.91,6.37%
6152.TW,-495.44,⚪ 數據不足,14.75,📉 獲利侵蝕,448.77,-0.22,-539.13,2026-03,N/A,2025,-1.47,-59.10000000000001,-46.67,百一,0.0,-30.73,N/A
2375.TW,-497.43,⚪ 中性觀察,123.0,📉 獲利侵蝕,461.36,0.78,-18.02,2026-03,19.39%,2025,3.73,130.5,-36.07,凱美,14.13793103448276,5.35,7.43%
2367.TW,-498.37,❌ 暫避觀望,42.2000007629,📉 獲利侵蝕,332.8,-0.4,-69.2,2026-03,8.85%,2025,0.68,25.2,-165.57,燿華,25.11904807315476,-12.33,-4.89%
8358.TWO,-501.73999999999995,❌ 暫避觀望,526.0,⚠️ 獲利稀釋,597.93,2.06,15.34,2026-03,N/A,2025,4.21,160.35000000000002,96.19,金居,49.20486435921421,15.52,N/A
3067.TWO,-503.54999999999995,⚪ 數據不足,16.5,🔄 轉虧為盈,553.55,0.12,16.83,2026-03,28.85%,2025,-0.84,-34.5,50.0,全域,0.0,33.85,-17.20%
6706.TW,-504.26,⚪ 數據不足,124.0,📉 獲利侵蝕,147.12,-0.96,2.97,2026-03,N/A,2025,-3.92,-179.70000000000002,-357.14,惠特,0.0,-3.41,N/A
2530.TW,-504.72,⚪ 中性觀察,19.7999992371,📉 獲利侵蝕,204.72,-0.04,4.12,2026-03,N/A,2025,2.03,79.64999999999999,-300.0,華建,3.728813415649718,4.0,N/A
8093.TWO,-505.53999999999996,⚪ 數據不足,26.1499996185,📉 獲利侵蝕,249.98,-0.42,53.52,2026-03,N/A,2025,-1.32,-32.99999999999999,-255.56,保銳,0.0,-16.31,N/A
3465.TWO,-505.57,⚪ 數據不足,29.1499996185,📉 獲利侵蝕,274.14,-0.92,-94.87,2026-03,20.16%,2025,0.04,-20.55,-231.43,進泰電子,0.0,5.68,-2.95%
2020.TW,-505.78999999999996,⚪ 中性觀察,21.8999996185,📉 獲利侵蝕,473.59,0.4,-31.07,2026-03,19.71%,2025,2.13,78.89999999999999,-32.2,美亞,4.163498026330799,-9.51,12.02%
6126.TWO,-506.05,⚪ 中性觀察,28.8500003815,⚠️ 獲利稀釋,551.88,0.35,-27.08,2026-03,N/A,2025,0.71,32.7,45.83,信音,13.23394512912844,7.41,N/A
6259.TWO,-507.14000000000004,❌ 暫避觀望,29.0,⚠️ 獲利稀釋,550.47,0.43,38.78,2026-03,N/A,2025,0.7,27.15,43.33,百徽,16.022099447513813,19.41,N/A
3376.TW,-508.72,❌ 暫避觀望,206.0,📉 獲利侵蝕,422.36,0.15,-76.51,2026-03,11.53%,2025,1.63,54.75,-86.36,新日興,56.43835616438356,-19.54,-3.62%
5536.TWO,-508.87,⚪ 中性觀察,862.0,⚠️ 獲利稀釋,655.2,12.76,34.76,2026-03,N/A,2025,28.42,1104.8999999999999,146.33,聖暉*,11.702416508281292,37.11,N/A
3388.TWO,-509.09,⚪ 中性觀察,85.0,⚠️ 獲利稀釋,536.75,1.2,1.47,2026-03,17.90%,2025,4.15,154.5,27.66,崇越電,8.252427184466018,-2.69,6.27%
5225.TW,-509.62,⚪ 中性觀察,53.9000015259,📉 獲利侵蝕,472.22,1.54,-18.0,2026-03,N/A,2025,10.26,404.7,-37.4,東科-KY,1.9977761870237214,-11.01,N/A
3711.TW,-512.26,❌ 暫避觀望,640.0,⚠️ 獲利稀釋,597.64,3.24,24.18,2026-03,19.52%,2025,9.37,331.20000000000005,85.38,日月光投控,28.98550724637681,8.39,9.94%
1110.TW,-512.52,❌ 暫避觀望,16.0499992371,📉 獲利侵蝕,462.52,0.05,-40.98,2026-03,15.28%,2025,0.36,11.55,-50.0,東泥,20.844154853376622,-0.74,7.32%
9930.TW,-512.83,⚪ 中性觀察,62.5999984741,📉 獲利侵蝕,495.54,1.1,6.44,2026-03,N/A,2025,4.96,189.14999999999998,-17.29,中聯資源,4.964313915471847,5.27,N/A
8938.TWO,-513.1800000000001,⚪ 中性觀察,51.9000015259,📉 獲利侵蝕,443.62,1.33,-10.24,2026-03,N/A,2025,6.18,198.75,-69.56,明安,3.916981247237736,8.55,N/A
2349.TW,-513.22,⚪ 數據不足,10.6999998093,🔄 轉虧為盈,613.22,0.02,-614.29,2026-03,17.24%,2025,-0.36,-13.499999999999998,100.0,錸德,0.0,3.15,-2.23%
2501.TW,-514.0899999999999,⚪ 中性觀察,22.3999996185,⚠️ 獲利稀釋,1125.85,1.21,108.09,2026-03,26.51%,2025,2.83,109.95,611.76,國建,3.055934463642565,1.8,17.13%
4737.TW,-515.4200000000001,⚪ 數據不足,58.2000007629,📉 獲利侵蝕,124.94,-1.09,-28.85,2026-03,39.56%,2025,-2.68,-82.95,-390.48,華廣,0.0,-4.92,-24.14%
2718.TWO,-516.0799999999999,⚪ 中性觀察,41.3499984741,⚠️ 獲利稀釋,801.37,2.63,-52.17,2026-03,N/A,2025,16.94,663.5999999999999,285.29,全心投控,0.9346744682210669,-28.92,N/A
6156.TWO,-516.72,❌ 暫避觀望,20.5499992371,📉 獲利侵蝕,400.36,-0.09,-77.39,2026-03,N/A,2025,0.45,9.9,-116.36,松上,31.136362480454544,13.67,N/A
2352.TW,-517.8299999999999,❌ 暫避觀望,28.7999992371,📉 獲利侵蝕,497.83,0.2,-35.71,2026-03,17.06%,2025,0.64,28.05,-20.0,佳世達,15.401069110748661,3.09,1.17%
6122.TWO,-518.13,⚪ 中性觀察,50.5,📉 獲利侵蝕,507.51,1.03,7.03,2026-03,N/A,2025,4.78,172.05,-10.62,擎邦,4.402789886660854,1.36,N/A
6182.TWO,-518.23,⚪ 數據不足,110.5,📉 獲利侵蝕,418.23,0.0,800.0,2026-03,N/A,2025,0.09,-0.75,-100.0,合晶,0.0,12.57,N/A
3232.TWO,-518.9,❌ 暫避觀望,19.6000003815,📉 獲利侵蝕,493.9,0.18,-9.38,2026-03,12.15%,2025,0.29,10.649999999999999,-25.0,昱捷,27.605634340140845,-42.44,-5.24%
8163.TW,-520.4,❌ 暫避觀望,30.2000007629,📉 獲利侵蝕,515.64,0.2,-76.92,2026-03,N/A,2025,0.51,23.999999999999996,-4.76,達方,18.875000476812502,15.55,N/A
6217.TWO,-522.3199999999999,⚪ 數據不足,180.0,🔄 轉虧為盈,638.03,0.11,39.69,2026-03,N/A,2025,-1.65,-65.1,115.71,中探針,0.0,19.12,N/A
4721.TWO,-523.49,⚪ 中性觀察,71.1999969482,⚠️ 獲利稀釋,646.16,1.67,-10.42,2026-03,25.58%,2025,3.01,124.95,122.67,美琪瑪,8.54741860122449,19.28,18.00%
5455.TWO,-525.72,⚪ 中性觀察,29.6000003815,🌑 雙重衰退,-74.28,-0.15,-40.65,2026-03,N/A,2025,3.46,156.9,-600.0,昇益,2.829827952342256,-43.58,N/A
1466.TW,-527.39,⚪ 數據不足,15.3000001907,🔄 轉虧為盈,540.72,0.17,-864.29,2026-03,0.54%,2025,-1.07,-27.9,13.33,聚隆,0.0,-11.5,-9.47%
3701.TW,-527.39,❌ 暫避觀望,42.0,📉 獲利侵蝕,339.33,-0.59,-445.45,2026-03,15.03%,2025,-0.38,16.35,-188.06,大眾控,38.532110091743114,-24.95,-8.17%
9907.TW,-528.57,⚪ 中性觀察,15.3500003815,📉 獲利侵蝕,469.05,0.17,40.21,2026-03,N/A,2025,1.36,51.150000000000006,-59.52,統一實,4.501466387536657,1.74,N/A
8070.TW,-528.87,⚪ 中性觀察,49.8499984741,⚠️ 獲利稀釋,537.57,0.51,-54.79,2026-03,N/A,2025,1.02,54.75,8.7,長華*,13.657533828520547,12.31,N/A
6725.TWO,-529.0,⚪ 中性觀察,226.5,⚠️ 獲利稀釋,531.37,2.59,-38.12,2026-03,N/A,2025,12.98,409.34999999999997,2.37,矽科宏晟,8.299743495786002,21.02,N/A
7786.TW,-529.75,⚪ 中性觀察,115.5,📉 獲利侵蝕,502.76,1.2,29.9,2026-03,N/A,2025,11.11,392.99999999999994,-26.99,東方風能,4.408396946564886,53.42,N/A
4760.TWO,-531.66,❌ 暫避觀望,266.5,⚠️ 獲利稀釋,555.42,2.55,9.84,2026-03,22.01%,2025,7.05,250.79999999999998,23.76,勤凱,15.938995215311007,27.79,15.04%
5701.TWO,-533.4,⚪ 數據不足,4.3000001907,📉 獲利侵蝕,66.73,-0.17,50.0,2026-03,N/A,2025,-0.26,-15.3,-466.67,劍湖山,0.0,7.33,N/A
3230.TWO,-534.27,⚪ 數據不足,41.8499984741,📉 獲利侵蝕,334.27,-0.45,-146.49,2026-03,7.05%,2025,-1.6,-58.650000000000006,-200.0,錦明,0.0,-9.35,-37.72%
6275.TWO,-534.38,⚪ 中性觀察,45.5999984741,📉 獲利侵蝕,530.38,0.48,-1.42,2026-03,N/A,2025,2.81,97.64999999999999,-4.0,元山,7.004608060537635,10.76,N/A
6944.TW,-537.27,⚪ 中性觀察,715.0,⚠️ 獲利稀釋,603.33,10.08,41.25,2026-03,N/A,2025,32.29,1167.3,66.06,兆聯實業,9.18786944230275,64.2,N/A
3019.TW,-537.35,⚪ 中性觀察,142.5,⚠️ 獲利稀釋,570.26,1.05,13.99,2026-03,15.53%,2025,6.6,252.14999999999998,32.91,亞光,8.477096966091613,14.74,5.80%
6230.TW,-537.4899999999999,⚪ 數據不足,108.5,📉 獲利侵蝕,519.31,-0.91,-264.86,2026-03,N/A,2025,-2.44,-57.75000000000001,-18.18,尼得科超眾,0.0,11.94,N/A
2743.TWO,-538.1800000000001,⚪ 中性觀察,53.4000015259,📉 獲利侵蝕,473.66,1.71,-45.58,2026-03,7.91%,2025,3.94,199.04999999999998,-64.52,山富,4.024114659073097,-1.62,0.83%
5258.TW,-538.2,⚪ 中性觀察,44.3499984741,📉 獲利侵蝕,220.34,-0.61,-33.17,2026-03,N/A,2025,4.23,82.2,-317.86,虹堡,8.093065414981751,0.46,N/A
