eps_yoy,prev_rev_yoy,pe,symbol,date,est_price,prev_year,rev_yoy,advice,om,status,price,prev_eps,prev_eps_yoy,eps,gm,name,expansion
-33.62,-5.59,6.0227271282291674,2250.TW,2025-12,158.39999999999998,2025,-8.12,⚪ 中性觀察,2.64%,🌑 雙重衰退,63.5999984741,3.19,-40.86,3.99,16.71%,IKKA-KY,-25.5
-48.92,-22.96,11.035422343324251,1723.TW,2025-12,110.1,2025,-23.4,⚪ 中性觀察,7.03%,🌑 雙重衰退,81.0,2.14,-48.53,2.65,17.58%,中碳,-25.520000000000003
38.43,42.57,59.39809926082365,8996.TW,2025-12,284.1,2025,64.37,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,1125.0,5.62,1.46,9.07,N/A,高力,-25.940000000000005
-34.08,-8.48,5.006257822277847,3592.TW,2025-12,719.0999999999999,2025,-8.12,⚪ 中性觀察,5.17%,🌑 雙重衰退,240.0,14.09,-36.42,18.24,29.04%,瑞鼎,-25.96
-52.93,-24.07,8.587570621468926,4770.TW,2025-12,398.25000000000006,2025,-26.81,⚪ 中性觀察,14.44%,🌑 雙重衰退,228.0,8.4,-48.81,10.2,28.63%,上品,-26.12
-29.66,-0.17,12.12484993997599,4549.TWO,2025-12,124.95,2025,-3.48,⚪ 中性觀察,13.53%,🏰 高護城河,101.0,2.43,-27.89,3.32,54.86%,桓達,-26.18
-57.58,25.83,12.545454718818181,3024.TW,2025-12,16.5,2025,-31.39,⚪ 中性觀察,-2.71%,🌑 雙重衰退,13.8000001907,0.33,65.0,0.28,24.73%,憶聲,-26.189999999999998
-26.77,6.74,10.318840137420288,8183.TWO,2025-12,51.75,2025,-0.51,⚪ 中性觀察,N/A,🌑 雙重衰退,35.5999984741,0.96,-46.02,2.39,N/A,精星,-26.259999999999998
-30.16,-2.17,9.182390177012579,1227.TW,2025-12,47.7,2025,-3.8,⚪ 中性觀察,4.10%,🌑 雙重衰退,29.2000007629,0.94,-32.61,1.33,23.19%,佳格,-26.36
-13.89,17.03,12.5,3015.TW,2025-12,60.6,2025,12.58,⚪ 中性觀察,-0.45%,📉 獲利侵蝕,50.5,1.58,-21.39,1.86,17.44%,全漢,-26.47
0.71,37.75,10.248962655601659,5292.TW,2025-12,361.5,2025,27.29,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,247.0,6.88,2.53,9.93,N/A,華懋,-26.58
-38.69,-5.96,14.245324053936494,3693.TWO,2025-12,689.6999999999999,2025,-11.96,⚪ 中性觀察,0.48%,🌑 雙重衰退,655.0,13.32,-36.05,15.5,29.12%,營邦,-26.729999999999997
-61.35,-37.28,16.86440645637712,3580.TWO,2025-12,70.8,2025,-34.55,❌ 暫避觀望,13.96%,🏰 高護城河,79.5999984741,1.46,-66.67,1.94,63.82%,友威科,-26.800000000000004
-22.95,9.61,6.287978662364598,6651.TWO,2025-12,227.1,2025,3.91,⚪ 中性觀察,N/A,📉 獲利侵蝕,95.1999969482,4.35,-27.55,6.32,N/A,全宇昕,-26.86
6.99,18.73,5.410447761194029,2427.TW,2025-12,60.300000000000004,2025,33.95,⚪ 中性觀察,3.22%,⚠️ 獲利稀釋,21.75,1.11,8.91,1.53,16.95%,三商電,-26.96
9.24,14.3,59.522053400206524,3443.TW,2025-12,1016.8499999999999,2025,36.32,❌ 暫避觀望,10.13%,⚠️ 獲利稀釋,4035.0,19.48,0.26,28.13,19.04%,創意,-27.08
-15.51,13.16,4.409317803660566,6279.TWO,2025-12,360.5999999999999,2025,11.63,⚪ 中性觀察,N/A,📉 獲利侵蝕,106.0,6.27,-32.23,10.74,N/A,胡連,-27.14
-6.3,25.2,28.67313915857605,1519.TW,2025-12,463.50000000000006,2025,20.89,❌ 暫避觀望,19.22%,📉 獲利侵蝕,886.0,8.68,-8.44,13.99,42.20%,華城,-27.19
-35.83,-33.93,0.0,3691.TWO,2025-12,-356.70000000000005,2025,-8.54,⚪ 數據不足,-1.93%,🌑 雙重衰退,107.5,-8.15,-436.18,-7.62,10.51%,碩禾,-27.29
-42.86,-16.86,10.337942097050693,9921.TW,2025-12,97.64999999999999,2025,-15.47,⚪ 中性觀察,N/A,🌑 雙重衰退,67.3000030518,2.31,-58.3,1.84,N/A,巨大,-27.39
-15.21,12.55,15.275504637206765,3533.TW,2025-12,2474.55,2025,12.28,❌ 暫避觀望,29.92%,🏰 高護城河,2520.0,47.64,-16.1,70.17,51.54%,嘉澤,-27.490000000000002
-17.06,16.51,4.0290757255503635,6768.TW,2025-12,288.90000000000003,2025,10.46,⚪ 中性觀察,N/A,📉 獲利侵蝕,77.5999984741,5.32,-8.3,6.77,N/A,志強-KY,-27.52
-5.15,23.69,25.535715193988096,4905.TWO,2025-12,50.4,2025,22.56,❌ 暫避觀望,0.20%,📉 獲利侵蝕,85.8000030518,1.78,-10.55,2.76,25.49%,台聯電,-27.71
-17.95,9.23,99.48275993603447,5291.TWO,2025-12,8.700000000000001,2025,9.81,❌ 暫避觀望,N/A,📉 獲利侵蝕,57.7000007629,0.24,-24.24,0.31,N/A,邑昇,-27.759999999999998
-17.44,7.62,0.0,8085.TWO,2025-12,-35.699999999999996,2025,10.43,⚪ 數據不足,N/A,📉 獲利侵蝕,13.6000003815,-0.39,40.0,-1.01,N/A,福華,-27.87
-22.96,4.98,13.457556935817806,2492.TW,2025-12,144.9,2025,4.91,⚪ 中性觀察,6.37%,📉 獲利侵蝕,130.0,2.95,-30.82,4.74,18.27%,華新科,-27.87
-3.35,17.0,0.0,6668.TW,2025-12,-61.49999999999999,2025,24.6,⚪ 數據不足,N/A,📉 獲利侵蝕,35.4500007629,-1.11,11.02,-1.93,N/A,中揚光,-27.950000000000003
-9.05,16.83,7.431629013079667,5203.TW,2025-12,126.15,2025,18.91,⚪ 中性觀察,N/A,📉 獲利侵蝕,62.5,2.58,-10.73,3.63,N/A,訊連,-27.96
-5.94,23.64,15.482233502538069,4164.TW,2025-12,29.550000000000004,2025,22.15,❌ 暫避觀望,15.00%,📉 獲利侵蝕,30.5,0.64,-18.92,1.0,31.61%,承業醫,-28.09
-40.21,-2.88,3.454215636817769,6887.TW,2025-12,165.45000000000002,2025,-12.03,⚪ 中性觀察,N/A,🌑 雙重衰退,38.0999984741,2.54,0.0,4.58,N/A,寶綠特-KY,-28.18
-98.58,-85.68,0.0,9906.TW,2025-12,-65.1,2025,-70.37,⚪ 數據不足,N/A,🔄 轉虧為盈,39.0999984741,-1.99,-155.28,0.09,N/A,欣巴巴,-28.209999999999994
-72.4,-39.72,3.467576739733789,1436.TW,2025-12,219.74999999999997,2025,-44.06,⚪ 中性觀察,-23.97%,🏰 高護城河,50.7999992371,6.01,-67.23,5.39,52.84%,華友聯,-28.340000000000003
-38.87,-9.39,14.172535211267606,2233.TW,2025-12,255.6,2025,-10.49,⚪ 中性觀察,10.84%,🌑 雙重衰退,241.5,5.02,-41.63,6.7,30.63%,宇隆,-28.379999999999995
-15.98,10.54,0.0,2476.TW,2025-12,0.0,2025,12.66,⚪ 數據不足,19.39%,📉 獲利侵蝕,0.0,2.72,-30.26,4.36,32.99%,鉅祥,-28.64
-27.14,1.19,10.04601226993865,4551.TW,2025-12,195.6,2025,1.71,⚪ 中性觀察,11.86%,📉 獲利侵蝕,131.0,3.64,-23.04,6.04,23.25%,智伸科,-28.85
-49.63,-7.06,10.692307398846156,2905.TW,2025-12,19.499999999999996,2025,-20.78,⚪ 中性觀察,0.88%,🌑 雙重衰退,13.8999996185,0.53,-66.44,0.71,15.31%,三商,-28.85
-30.88,2.13,0.0,7782.TWO,2025-12,0.0,2025,-1.62,⚪ 數據不足,N/A,🌑 雙重衰退,27.1000003815,1.48,-8.07,2.13,N/A,光速火箭,-29.259999999999998
-32.77,-5.67,8.895131086142323,4161.TWO,2025-12,40.05,2025,-3.25,⚪ 中性觀察,10.81%,🌑 雙重衰退,23.75,0.78,-39.02,1.23,30.16%,聿新科,-29.520000000000003
-10.42,25.22,11.174089480674766,4721.TWO,2025-12,111.14999999999999,2025,19.28,⚪ 中性觀察,18.00%,📉 獲利侵蝕,82.8000030518,2.1,-20.75,3.01,25.58%,美琪瑪,-29.700000000000003
-30.67,-0.81,7.795275290177163,2748.TW,2025-12,76.20000000000002,2025,-0.76,⚪ 中性觀察,16.89%,🌑 雙重衰退,39.5999984741,1.11,-42.78,2.17,37.08%,雲品,-29.91
-23.11,10.7,8.103879849812266,8255.TWO,2025-12,239.70000000000002,2025,6.91,⚪ 中性觀察,N/A,📉 獲利侵蝕,129.5,4.64,-28.62,6.32,N/A,朋程,-30.02
-32.71,-1.99,26.461988304093566,5471.TW,2025-12,25.65,2025,-2.51,❌ 暫避觀望,N/A,🌑 雙重衰退,45.25,0.5,-41.86,0.72,N/A,松翰,-30.200000000000003
-37.65,-2.55,6.3174860214262685,6412.TW,2025-12,186.15,2025,-7.33,⚪ 中性觀察,N/A,🌑 雙重衰退,78.4000015259,4.03,-34.89,5.2,N/A,群電,-30.32
-46.94,-22.22,5.6818181818181825,8011.TW,2025-12,52.8,2025,-16.56,⚪ 中性觀察,N/A,🌑 雙重衰退,20.0,1.0,26.58,1.3,N/A,台通,-30.38
-31.13,0.86,9.36708872829114,4401.TWO,2025-12,23.7,2025,-0.68,⚪ 中性觀察,1.90%,🌑 雙重衰退,14.8000001907,0.48,-33.33,0.73,8.57%,東隆興,-30.45
-1.11,26.89,14.090908898232323,6136.TW,2025-12,29.7,2025,29.83,⚪ 中性觀察,N/A,📉 獲利侵蝕,27.8999996185,0.95,15.85,0.89,N/A,富爾特,-30.939999999999998
-27.93,1.62,10.769230769230768,2493.TW,2025-12,165.75,2025,3.03,⚪ 中性觀察,18.00%,📉 獲利侵蝕,119.0,3.16,-32.04,4.36,29.23%,揚博,-30.96
-27.37,6.19,9.017432888415215,6642.TWO,2025-12,94.64999999999999,2025,3.61,⚪ 中性觀察,N/A,📉 獲利侵蝕,56.9000015259,1.78,-34.8,2.6,N/A,富致,-30.98
121.88,-32.14,10.627035830618892,2548.TW,2025-12,184.20000000000002,2025,152.88,⚪ 中性觀察,24.04%,⚠️ 獲利稀釋,130.5,1.82,-63.6,10.15,28.22%,華固,-31.0
-28.18,5.03,10.11709619740047,9918.TW,2025-12,64.05,2025,2.96,⚪ 中性觀察,N/A,📉 獲利侵蝕,43.2000007629,1.3,-28.09,1.61,N/A,欣天然,-31.14
-21.56,-2.69,4.163110623603604,2881.TW,2025-12,316.35,2025,9.74,⚪ 中性觀察,22.46%,📉 獲利侵蝕,87.8000030518,6.23,-26.79,8.37,42.21%,富邦金,-31.299999999999997
-20.43,9.55,169.44444444444446,6163.TWO,2025-12,5.3999999999999995,2025,10.94,❌ 暫避觀望,N/A,🔄 轉虧為盈,61.0,-0.17,-14.29,0.75,N/A,華電網,-31.369999999999997
18.81,59.58,0.0,2208.TW,2025-12,-95.1,2025,50.27,⚪ 數據不足,7.19%,⚠️ 獲利稀釋,20.2999992371,-1.94,-95.96,-1.77,11.98%,台船,-31.460000000000004
-11.69,9.72,11.555555838111111,6148.TWO,2025-12,40.5,2025,19.79,⚪ 中性觀察,N/A,📉 獲利侵蝕,31.2000007629,0.72,-40.0,1.36,N/A,驊宏資,-31.479999999999997
-2.02,32.55,7.093451179242089,3090.TW,2025-12,203.85000000000002,2025,29.54,⚪ 中性觀察,10.80%,📉 獲利侵蝕,96.4000015259,4.21,17.53,5.48,17.93%,日電貿,-31.56
28.57,45.79,14.346077072796783,2374.TW,2025-12,74.55,2025,60.25,⚪ 中性觀察,8.17%,⚠️ 獲利稀釋,71.3000030518,1.52,0.0,2.44,21.67%,佳能,-31.68
-22.33,10.06,7.373358205825516,6469.TWO,2025-12,159.9,2025,9.39,⚪ 中性觀察,N/A,📉 獲利侵蝕,78.5999984741,3.02,-21.61,4.01,N/A,大樹,-31.72
-15.42,17.9,6.018987245196203,2377.TW,2025-12,236.99999999999997,2025,16.34,⚪ 中性觀察,2.63%,📉 獲利侵蝕,95.0999984741,4.87,-34.98,6.8,11.11%,微星,-31.759999999999998
-25.14,4.35,14.010777521170132,8091.TWO,2025-12,194.84999999999997,2025,6.82,⚪ 中性觀察,N/A,📉 獲利侵蝕,182.0,3.96,-28.13,5.89,N/A,翔名,-31.96
-33.64,-3.81,17.5609756097561,6418.TWO,2025-12,30.749999999999996,2025,-1.53,❌ 暫避觀望,N/A,🌑 雙重衰退,36.0,0.72,-1.37,0.73,N/A,詠昇,-32.11
-45.5,-14.46,0.0,6585.TW,2025-12,0.0,2025,-13.21,⚪ 數據不足,N/A,🌑 雙重衰退,0.0,3.81,-52.91,5.64,N/A,鼎基,-32.29
-50.82,-15.64,2.244875222816399,2603.TW,2025-12,1346.4,2025,-18.23,⚪ 中性觀察,9.72%,🌑 雙重衰退,201.5,27.74,-45.0,31.68,17.92%,長榮,-32.59
-20.6,12.56,14.494680851063828,6548.TWO,2025-12,56.400000000000006,2025,12.02,⚪ 中性觀察,N/A,📉 獲利侵蝕,54.5,1.12,-24.31,1.63,N/A,長科*,-32.620000000000005
-43.32,-13.96,11.428571749117648,3567.TWO,2025-12,35.699999999999996,2025,-10.64,⚪ 中性觀察,18.49%,🌑 雙重衰退,27.2000007629,0.69,-52.41,1.06,34.78%,逸昌,-32.68
-16.92,6.8,0.0,7777.TWO,2025-12,0.0,2025,15.88,⚪ 數據不足,N/A,📉 獲利侵蝕,26.1000003815,0.35,-31.37,0.58,N/A,能率亞洲,-32.800000000000004
-39.29,-6.88,0.0,1909.TW,2025-12,-21.900000000000002,2025,-6.47,⚪ 數據不足,2.54%,🌑 雙重衰退,9.1300001144,-0.54,-440.0,-0.39,12.46%,榮成,-32.82
-30.97,3.3,16.142857415357142,1470.TW,2025-12,21.000000000000004,2025,1.99,❌ 暫避觀望,18.03%,📉 獲利侵蝕,22.6000003815,0.32,-58.44,0.78,30.30%,大統新創,-32.96
-10.52,27.84,2.047206165703275,4420.TWO,2025-12,311.40000000000003,2025,22.7,⚪ 中性觀察,-0.60%,📉 獲利侵蝕,42.5,5.23,-2.24,5.53,4.67%,光明,-33.22
-35.48,-6.53,6.090909206484849,2897.TW,2025-12,24.750000000000004,2025,-2.09,⚪ 中性觀察,32.72%,🏰 高護城河,10.0500001907,0.53,-24.64,0.61,91.47%,王道銀行,-33.39
-50.0,-15.48,8.363970588235293,3038.TW,2025-12,40.800000000000004,2025,-16.5,⚪ 中性觀察,0.16%,🌑 雙重衰退,22.75,0.82,-56.0,1.1,20.87%,全台,-33.5
-39.27,-4.96,8.20971827982097,2105.TW,2025-12,58.650000000000006,2025,-5.68,⚪ 中性觀察,6.75%,🌑 雙重衰退,32.0999984741,1.23,-42.25,1.5,22.84%,正新,-33.59
-33.17,-2.59,7.621663930470957,5258.TW,2025-12,95.55000000000001,2025,0.46,⚪ 中性觀察,N/A,📉 獲利侵蝕,48.5499992371,1.56,-65.71,4.23,N/A,虹堡,-33.63
-39.94,-0.32,5.954596203944921,4961.TW,2025-12,403.04999999999995,2025,-6.28,⚪ 中性觀察,N/A,🌑 雙重衰退,160.0,8.08,-34.04,9.65,N/A,天鈺,-33.66
-59.0,-27.43,17.513134851138354,4994.TW,2025-12,85.65,2025,-25.18,❌ 暫避觀望,N/A,🌑 雙重衰退,100.0,1.71,-53.91,1.96,N/A,傳奇,-33.82
-4.59,30.27,12.605042016806722,3305.TW,2025-12,124.95,2025,29.36,⚪ 中性觀察,3.80%,📉 獲利侵蝕,105.0,2.57,-8.59,3.16,13.39%,昇貿,-33.95
-1.88,30.97,28.571428571428573,1785.TWO,2025-12,76.64999999999999,2025,32.39,❌ 暫避觀望,11.95%,📉 獲利侵蝕,146.0,1.27,-40.28,3.14,16.83%,光洋科,-34.27
-41.32,-10.26,16.181229773462785,5906.TW,2025-12,46.349999999999994,2025,-7.04,❌ 暫避觀望,N/A,🌑 雙重衰退,50.0,0.78,-39.53,0.98,N/A,台南-KY,-34.28
-49.65,-16.58,20.792079207920793,6716.TWO,2025-12,60.6,2025,-15.3,❌ 暫避觀望,N/A,🌑 雙重衰退,84.0,1.19,-69.69,2.19,N/A,應廣,-34.349999999999994
-27.08,5.58,15.24154552516908,6126.TWO,2025-12,31.050000000000004,2025,7.41,❌ 暫避觀望,N/A,📉 獲利侵蝕,31.5499992371,0.66,-7.04,0.71,N/A,信音,-34.489999999999995
-23.71,11.9,32.57575757575758,6155.TW,2025-12,19.799999999999997,2025,10.87,❌ 暫避觀望,N/A,📉 獲利侵蝕,43.0,0.41,-52.87,0.74,N/A,鈞寶,-34.58
-40.24,0.58,4.729148753224418,6176.TW,2025-12,348.9000000000001,2025,-5.52,⚪ 中性觀察,N/A,🌑 雙重衰退,110.0,7.41,-36.95,9.4,N/A,瑞儀,-34.72
-21.88,17.47,39.03408917511363,6834.TW,2025-12,13.200000000000001,2025,12.86,❌ 暫避觀望,N/A,📉 獲利侵蝕,34.3499984741,0.24,-58.62,0.5,N/A,天二科技,-34.739999999999995
-22.51,0.17,24.851109907958854,3680.TWO,2025-12,277.04999999999995,2025,12.26,❌ 暫避觀望,17.47%,📉 獲利侵蝕,459.0,4.2,-55.93,9.43,43.28%,家登,-34.77
-34.29,-21.59,0.0,2314.TW,2025-12,-195.15000000000003,2025,0.49,⚪ 數據不足,-21.07%,📉 獲利侵蝕,15.5500001907,-4.71,-83.27,-6.11,2.93%,台揚,-34.78
-39.68,-3.08,0.0,1308.TW,2025-12,-63.3,2025,-4.78,⚪ 數據不足,2.26%,🌑 雙重衰退,15.3999996185,-1.16,-45.0,-1.76,6.52%,亞聚,-34.9
-40.33,-1.7,5.490587564175699,3617.TW,2025-12,525.9000000000001,2025,-4.98,⚪ 中性觀察,10.14%,🏰 高護城河,192.5,11.6,-32.24,14.47,51.62%,碩天,-35.349999999999994
-55.56,-18.24,5.006002492545018,2387.TW,2025-12,124.95,2025,-19.78,⚪ 中性觀察,3.69%,🌑 雙重衰退,41.7000007629,2.56,-51.25,3.47,13.53%,精元,-35.78
-33.33,19.24,3.9652567975830815,6221.TWO,2025-12,99.3,2025,2.45,⚪ 中性觀察,N/A,📉 獲利侵蝕,26.25,1.84,-23.33,2.35,N/A,晉泰,-35.78
39.39,80.9,7.892403192432752,6667.TWO,2025-12,507.45,2025,75.17,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,267.0,9.96,44.29,13.77,N/A,信紘科,-35.78
-12.9,27.1,53.315804849547185,6683.TWO,2025-12,513.4499999999999,2025,23.03,❌ 暫避觀望,N/A,📉 獲利侵蝕,1825.0,10.08,-18.1,15.42,N/A,雍智科技,-35.93
-135.14,0.0,0.0,5514.TWO,2025-12,-5.1000000000000005,2025,-99.16,⚪ 數據不足,N/A,🌑 雙重衰退,15.4499998093,-0.04,33.33,-0.13,N/A,三豐,-35.97999999999999
-35.61,1.13,12.248995983935743,1786.TW,2025-12,74.7,2025,0.37,⚪ 中性觀察,19.86%,🏰 高護城河,61.0,1.38,-45.93,2.24,75.32%,科妍,-35.98
-31.87,1.31,9.66783203444056,2353.TW,2025-12,42.900000000000006,2025,4.14,⚪ 中性觀察,2.51%,📉 獲利侵蝕,27.6499996185,0.9,-34.07,1.26,11.56%,宏��,-36.01
0.0,51.06,0.0,2736.TWO,2025-12,-66.9,2025,36.07,⚪ 數據不足,-9.65%,🏰 高護城河,13.1499996185,-1.67,24.61,-1.83,51.65%,富野,-36.07
-26.97,11.47,27.43421102822368,3564.TWO,2025-12,22.800000000000004,2025,9.25,❌ 暫避觀望,1.19%,📉 獲利侵蝕,41.7000007629,0.51,-22.73,0.65,20.85%,其陽,-36.22
-15.09,16.7,0.0,3372.TWO,2025-12,-51.45,2025,21.56,⚪ 數據不足,-10.81%,📉 獲利侵蝕,18.7999992371,-1.07,-46.58,-1.22,-2.87%,典範,-36.65
-48.45,-7.5,20.84905756345912,6906.TW,2025-12,47.7,2025,-11.58,❌ 暫避觀望,N/A,🌑 雙重衰退,66.3000030518,0.56,-67.46,1.87,N/A,現觀科,-36.870000000000005
-48.7,-13.06,10.526315789473685,6597.TWO,2025-12,85.49999999999999,2025,-11.79,⚪ 中性觀察,N/A,🌑 雙重衰退,60.0,1.62,-57.7,2.51,N/A,立誠,-36.910000000000004
-40.47,-0.18,16.43724634578947,3338.TW,2025-12,74.10000000000001,2025,-3.54,❌ 暫避觀望,4.40%,🌑 雙重衰退,81.1999969482,1.44,-31.25,1.8,21.43%,泰碩,-36.93
-50.25,-2.93,44.00299850074963,6937.TW,2025-12,100.05,2025,-13.26,❌ 暫避觀望,N/A,🌑 雙重衰退,293.5,1.92,-50.39,3.01,N/A,天虹,-36.99
-31.22,5.27,14.419475655430713,2489.TW,2025-12,40.05,2025,6.13,⚪ 中性觀察,0.67%,📉 獲利侵蝕,38.5,0.81,-37.59,1.22,9.15%,瑞軒,-37.35
-42.92,-2.47,6.7196655273472805,4580.TWO,2025-12,179.25000000000003,2025,-5.55,⚪ 中性觀察,12.43%,🌑 雙重衰退,80.3000030518,4.09,-36.65,5.03,31.57%,捷流閥業,-37.370000000000005
-50.73,-12.52,6.708015558377863,3206.TWO,2025-12,78.60000000000001,2025,-13.21,⚪ 中性觀察,4.13%,🌑 雙重衰退,35.1500015259,1.49,-57.79,2.02,21.42%,志豐,-37.519999999999996
-37.18,4.64,7.59061801153518,7732.TW,2025-12,70.35000000000001,2025,0.66,⚪ 中性觀察,N/A,📉 獲利侵蝕,35.5999984741,1.3,-37.32,1.73,N/A,金興精密,-37.839999999999996
-24.5,21.44,3.7624584083887047,1616.TW,2025-12,90.3,2025,13.38,⚪ 中性觀察,9.95%,📉 獲利侵蝕,22.6499996185,2.22,342.86,1.55,13.02%,億泰,-37.88
-42.05,-2.03,15.75,1434.TW,2025-12,15.0,2025,-4.08,❌ 暫避觀望,1.58%,🌑 雙重衰退,15.75,0.29,-64.63,0.51,10.73%,福懋,-37.97
-106.76,-75.21,0.0,2724.TWO,2025-12,-10.350000000000001,2025,-68.65,⚪ 數據不足,-24.14%,🌑 雙重衰退,16.1000003815,-0.35,-113.06,-0.2,16.85%,藝舍-KY,-38.11
-49.1,-14.6,24.9062490463125,2495.TW,2025-12,23.999999999999996,2025,-10.89,❌ 暫避觀望,9.76%,🌑 雙重衰退,39.8499984741,0.45,-73.37,1.13,43.31%,普安,-38.21
-34.8,5.83,7.4482107791054615,6284.TWO,2025-12,159.3,2025,3.44,⚪ 中性觀察,N/A,📉 獲利侵蝕,79.0999984741,3.12,-34.26,4.36,N/A,佳邦,-38.239999999999995
-94.72,-53.82,0.0,6441.TWO,2025-12,-188.25,2025,-56.46,⚪ 數據不足,N/A,🌑 雙重衰退,25.1000003815,-3.76,-178.52,-5.16,N/A,廣錠,-38.26
-32.79,7.16,16.628440366972477,6147.TWO,2025-12,130.8,2025,5.49,❌ 暫避觀望,N/A,📉 獲利侵蝕,145.0,2.62,-39.44,3.74,N/A,頎邦,-38.28
-56.52,-6.79,26.272726925954544,6207.TWO,2025-12,33.0,2025,-18.16,❌ 暫避觀望,N/A,🌑 雙重衰退,57.7999992371,0.7,-56.52,0.9,N/A,雷科,-38.36
1.91,47.8,3.8635143216496504,6637.TWO,2025-12,279.15,2025,40.45,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,71.9000015259,5.8,9.07,7.17,N/A,醫影,-38.540000000000006
-33.77,8.0,25.637254527990198,3438.TWO,2025-12,30.6,2025,4.92,❌ 暫避觀望,-0.86%,📉 獲利侵蝕,52.2999992371,0.57,-55.47,1.0,38.12%,類比科,-38.690000000000005
-35.71,5.54,12.812500198697917,2352.TW,2025-12,28.799999999999997,2025,3.09,⚪ 中性觀察,1.17%,📉 獲利侵蝕,24.6000003815,0.59,-31.0,0.64,17.06%,佳世達,-38.8
-29.17,1.87,0.0,5905.TWO,2025-12,-21.9,2025,9.65,⚪ 數據不足,N/A,📉 獲利侵蝕,7.8899998665,-0.36,-75.0,-0.63,N/A,南仁湖,-38.82
4.26,46.32,3.5953877606918243,2641.TWO,2025-12,71.55,2025,43.12,⚪ 中性觀察,38.28%,⚠️ 獲利稀釋,17.1499996185,1.55,2.72,2.01,44.07%,正德,-38.86
-45.05,-20.52,78.07308970099669,7728.TWO,2025-12,135.45,2025,-6.16,❌ 暫避觀望,N/A,🌑 雙重衰退,705.0,1.85,-74.86,4.92,N/A,光焱科技,-38.89
-93.38,1968.35,16.74603204873016,1805.TW,2025-12,9.45,2025,-54.43,❌ 暫避觀望,10.56%,🌑 雙重衰退,10.5500001907,0.06,-92.11,0.2,21.75%,寶徠,-38.949999999999996
-56.03,-15.03,10.210727823180077,4767.TWO,2025-12,39.15,2025,-17.06,⚪ 中性觀察,7.42%,🌑 雙重衰退,26.6499996185,0.61,-71.89,1.24,24.63%,誠泰科技,-38.97
-62.55,-16.46,0.0,8102.TWO,2025-12,0.0,2025,-23.31,⚪ 數據不足,N/A,🌑 雙重衰退,69.6999969482,1.63,-54.21,2.25,N/A,傑霖科技,-39.239999999999995
-70.37,-27.96,64.91379573431034,8045.TW,2025-12,17.400000000000002,2025,-31.12,❌ 暫避觀望,N/A,🌑 雙重衰退,75.3000030518,0.43,-78.92,0.64,N/A,達運光電,-39.25
124.43,168.74,7.168929996597272,6669.TW,2025-12,9698.099999999999,2025,163.68,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,4635.0,200.85,137.3,275.06,N/A,緯穎,-39.25
-34.17,8.76,0.0,6028.TWO,2025-12,0.0,2025,5.26,⚪ 數據不足,N/A,📉 獲利侵蝕,79.0,5.85,-40.97,7.86,N/A,公勝保經,-39.43
-12.83,33.97,5.9471365638766525,3413.TW,2025-12,817.1999999999999,2025,26.66,⚪ 中性觀察,11.87%,📉 獲利侵蝕,324.0,16.22,-6.86,21.44,23.90%,京鼎,-39.49
-46.91,-19.4,39.63768171231884,3083.TWO,2025-12,10.350000000000001,2025,-7.4,❌ 暫避觀望,12.73%,🏰 高護城河,27.3500003815,0.14,-85.11,0.43,87.57%,網龍,-39.51
-30.16,6.68,23.018867924528305,3715.TW,2025-12,119.24999999999999,2025,9.37,❌ 暫避觀望,3.42%,📉 獲利侵蝕,183.0,2.4,-24.29,2.7,17.76%,定穎投控,-39.53
-11.39,28.9,0.0,4441.TW,2025-12,0.0,2025,28.28,⚪ 數據不足,9.90%,📉 獲利侵蝕,0.0,11.38,-24.5,14.79,24.81%,振大環球,-39.67
-38.61,0.0,29.377431906614788,1784.TWO,2025-12,38.55,2025,1.19,❌ 暫避觀望,-0.97%,🏰 高護城河,75.5,0.73,-27.37,1.02,56.51%,訊聯,-39.8
-37.99,1.18,10.114345431580043,3088.TWO,2025-12,144.29999999999998,2025,1.82,⚪ 中性觀察,10.77%,📉 獲利侵蝕,97.3000030518,2.76,-48.29,4.68,33.38%,艾訊,-39.81
-44.58,-11.27,7.099406301795252,2543.TW,2025-12,101.10000000000001,2025,-4.77,⚪ 中性觀察,14.03%,🌑 雙重衰退,47.8499984741,1.93,-39.37,2.69,16.97%,皇昌,-39.81
-50.0,-10.82,6.111111185477583,5009.TWO,2025-12,76.95,2025,-10.14,⚪ 中性觀察,N/A,🌑 雙重衰退,31.3500003815,1.3,-66.14,2.2,N/A,榮剛,-39.86
-24.15,13.37,7.439896036387264,3004.TW,2025-12,230.85000000000002,2025,15.8,⚪ 中性觀察,9.60%,📉 獲利侵蝕,114.5,4.4,-11.16,5.85,24.39%,豐達科,-39.95
46.5,107.53,6.121621621621622,3515.TW,2025-12,555.0,2025,86.48,⚪ 中性觀察,5.61%,⚠️ 獲利稀釋,226.5,11.25,58.9,15.28,12.78%,華擎,-39.980000000000004
-49.53,5.04,77.61732851985559,3455.TWO,2025-12,41.55,2025,-9.54,❌ 暫避觀望,6.13%,🏰 高護城河,215.0,1.36,-28.8,2.67,53.12%,由田,-39.99
