expansion,prev_eps,est_price,gm,symbol,advice,rev_yoy,date,name,price,prev_rev_yoy,prev_year,eps,status,prev_eps_yoy,pe,om,eps_yoy
-89.55,-0.19,-23.249999999999996,N/A,6582.TW,⚪ 數據不足,-51.86,2025-12,申豐,31.2000007629,-44.17,2025,-0.41,🌑 雙重衰退,-117.59,0.0,N/A,-141.41
-90.36999999999999,-1.97,-97.19999999999999,N/A,8024.TWO,⚪ 數據不足,-31.37,2025-12,佑華,12.1499996185,-30.69,2025,-2.55,🌑 雙重衰退,-103.09,0.0,N/A,-121.74
-90.62,0.12,7.95,25.04%,3597.TWO,❌ 暫避觀望,16.57,2025-12,映興,26.9500007629,27.0,2025,0.34,📉 獲利侵蝕,-84.21,50.84905804320754,8.41%,-74.05
-90.96000000000001,-0.24,-12.600000000000001,46.90%,4806.TWO,⚪ 數據不足,20.96,2025-12,桂田文創,10.8999996185,46.84,2025,-0.34,📉 獲利侵蝕,-4.35,0.0,-39.20%,-70.0
-91.37,-1.03,-36.449999999999996,N/A,6680.TWO,⚪ 數據不足,-15.41,2025-12,鑫創電子,55.5999984741,-20.75,2025,-0.29,🌑 雙重衰退,-148.8,0.0,N/A,-106.78
-91.77,-0.43,-21.45,N/A,8354.TWO,⚪ 數據不足,0.63,2025-12,冠好,16.5,-0.47,2025,0.14,🔄 轉虧為盈,-136.75,0.0,N/A,-91.14
-92.36,2.01,113.7,42.16%,3035.TW,❌ 暫避觀望,62.61,2025-12,智原,178.0,87.19,2025,2.81,📉 獲利侵蝕,-34.95,23.482849604221634,2.86%,-29.75
-92.62,-0.35,-10.2,N/A,5015.TWO,⚪ 數據不足,-4.99,2025-12,華祺,23.6000003815,3.65,2025,0.06,🔄 轉虧為盈,-128.23,0.0,N/A,-97.61
-92.73,-0.05,-2.6999999999999993,41.27%,3594.TWO,⚪ 數據不足,29.3,2025-12,磐儀,46.0999984741,40.54,2025,0.49,🔄 轉虧為盈,-107.04,0.0,10.21%,-63.43
-92.89,-0.15,-7.95,12.71%,1906.TW,⚪ 數據不足,-3.11,2025-12,寶隆,11.0500001907,-6.91,2025,0.01,🔄 轉虧為盈,-650.0,0.0,7.26%,-96.0
-93.03999999999999,0.44,6.149999999999999,N/A,6180.TWO,❌ 暫避觀望,-19.95,2025-12,橘子,45.25,-21.78,2025,-1.53,🌑 雙重衰退,-96.54,110.36585365853661,N/A,-112.99
-93.33,-3.6,-181.2,-14.72%,2035.TWO,⚪ 數據不足,-21.22,2025-12,唐榮,27.5,-14.97,2025,-4.72,🌑 雙重衰退,-181.25,0.0,-18.44%,-114.55
-93.45,0.02,-0.30000000000000027,27.89%,3050.TW,⚪ 數據不足,0.72,2025-12,鈺德,12.6999998093,-0.77,2025,0.04,📉 獲利侵蝕,-96.92,0.0,-1.07%,-92.73
-93.72,5.92,328.79999999999995,13.87%,3147.TWO,⚪ 中性觀察,64.32,2025-12,大綜,318.0,80.92,2025,8.43,📉 獲利侵蝕,10.24,14.507299270072995,5.75%,-29.4
-94.11,-0.22,-1.6500000000000001,22.57%,3221.TWO,⚪ 數據不足,2.36,2025-12,台嘉碩,60.0,0.54,2025,0.08,🔄 轉虧為盈,-130.14,0.0,4.08%,-91.75
-94.87,-2.0,-97.5,22.76%,1338.TW,⚪ 數據不足,2.83,2025-12,廣華-KY,16.4500007629,5.73,2025,-2.24,📉 獲利侵蝕,-254.55,0.0,-1.26%,-92.04
-95.61,0.58,46.949999999999996,N/A,8096.TWO,❌ 暫避觀望,22.83,2025-12,擎亞,121.0,25.43,2025,0.89,📉 獲利侵蝕,-80.2,38.65814696485623,N/A,-72.78
-95.76,0.05,6.15,N/A,7402.TWO,❌ 暫避觀望,2.56,2025-12,邑錡,91.0,5.67,2025,0.1,📉 獲利侵蝕,-95.69,221.9512195121951,N/A,-93.2
-97.75,-0.47,-11.1,7.41%,2719.TWO,⚪ 數據不足,-14.15,2025-12,燦星旅,24.9500007629,-14.79,2025,-0.15,🌑 雙重衰退,-124.87,0.0,2.54%,-111.9
-97.91,0.64,34.95,N/A,6982.TWO,❌ 暫避觀望,0.3,2025-12,大井泵浦,57.4000015259,-1.08,2025,0.06,📉 獲利侵蝕,-75.94,24.635193787939915,N/A,-97.61
-99.11999999999999,0.04,5.1,23.68%,4533.TWO,❌ 暫避觀望,12.02,2025-12,協易機,30.1499996185,13.39,2025,0.2,📉 獲利侵蝕,-96.64,88.67646946617648,-4.87%,-87.1
-100.55000000000001,-0.1,3.749999999999999,20.16%,3465.TWO,❌ 暫避觀望,5.68,2025-12,進泰電子,32.4500007629,17.21,2025,0.04,🔄 轉虧為盈,37.5,129.80000305160002,-2.95%,-94.87
-100.82,-0.55,-33.300000000000004,N/A,6160.TWO,⚪ 數據不足,-7.95,2025-12,欣技,16.5,0.11,2025,-1.19,🌑 雙重衰退,12.7,0.0,N/A,-108.77
-101.02,0.03,3.15,9.08%,3481.TW,❌ 暫避觀望,4.72,2025-12,群創,46.9500007629,4.39,2025,0.03,📉 獲利侵蝕,109.38,223.5714322042857,-2.06%,-96.3
-101.05,-0.23,-6.15,N/A,9962.TWO,⚪ 數據不足,-21.01,2025-12,有益,9.8900003433,-20.17,2025,-0.15,🌑 雙重衰退,-141.07,0.0,N/A,-122.06
-102.49,-1.45,-67.35000000000001,N/A,6698.TW,⚪ 數據不足,29.86,2025-12,旭暉應材,37.75,31.33,2025,-1.65,📉 獲利侵蝕,-51.58,0.0,N/A,-72.63
-103.30999999999999,-2.53,-136.64999999999998,N/A,8101.TW,⚪ 數據不足,166.89,2025-12,華冠,15.0500001907,300.12,2025,-3.15,⚠️ 獲利稀釋,66.4,0.0,N/A,63.58
-103.47999999999999,0.16,12.900000000000002,13.18%,2646.TW,❌ 暫避觀望,23.93,2025-12,星宇航空,20.2000007629,26.11,2025,0.09,📉 獲利侵蝕,-73.33,23.488372980116278,1.56%,-79.55
-103.62,-1.59,-72.00000000000001,N/A,8027.TWO,⚪ 數據不足,10.0,2025-12,鈦昇,231.5,-10.4,2025,-0.93,📉 獲利侵蝕,-355.88,0.0,N/A,-93.62
-106.02,-0.24,-7.800000000000001,N/A,8289.TWO,⚪ 數據不足,16.02,2025-12,泰藝,72.5999984741,15.96,2025,0.04,🔄 轉虧為盈,-196.0,0.0,N/A,-90.0
-106.06,-1.02,-55.949999999999996,N/A,5348.TWO,⚪ 數據不足,-3.8,2025-12,正能量智能,16.4500007629,-2.76,2025,-1.49,🌑 雙重衰退,-15.91,0.0,N/A,-109.86
-107.44,-0.09,4.950000000000001,16.79%,4768.TWO,❌ 暫避觀望,20.89,2025-12,晶呈科技,371.5,-22.96,2025,0.39,🔄 轉虧為盈,-103.78,1125.7575757575755,4.95%,-86.55
-107.8,-2.24,62.55,28.78%,4557.TW,⚪ 中性觀察,1.42,2025-12,永新-KY,45.9000015259,10.25,2025,-0.67,📉 獲利侵蝕,-129.31,11.007194610527579,9.33%,-106.38
-108.54000000000002,-1.06,-58.35,N/A,6130.TWO,⚪ 數據不足,-20.79,2025-12,上亞科技,25.0,-23.23,2025,-1.72,🌑 雙重衰退,-1077.78,0.0,N/A,-129.33
-108.75999999999999,-0.44,-13.35,N/A,9950.TWO,⚪ 數據不足,-17.71,2025-12,萬國通,10.6499996185,-20.28,2025,-0.27,🌑 雙重衰退,-150.0,0.0,N/A,-126.47
-109.23,-0.46,-8.25,N/A,6542.TWO,⚪ 數據不足,10.22,2025-12,隆中,47.2999992371,2.29,2025,0.02,🔄 轉虧為盈,-120.18,0.0,N/A,-99.01
-110.50999999999999,-0.02,-2.399999999999999,N/A,6229.TWO,⚪ 數據不足,19.77,2025-12,研通,26.2000007629,23.03,2025,0.05,🔄 轉虧為盈,-103.57,0.0,N/A,-90.74
-111.63,-4.54,-226.35,-3.81%,1569.TWO,⚪ 數據不足,5.02,2025-12,濱川,47.5499992371,11.56,2025,-5.61,📉 獲利侵蝕,-163.13,0.0,-23.08%,-106.61
-112.51,-2.24,-111.9,-12.37%,3149.TW,⚪ 數據不足,5.53,2025-12,正達,80.5,0.72,2025,-2.86,📉 獲利侵蝕,-272.73,0.0,-29.19%,-106.98
-112.84,12.0,438.9,51.18%,4583.TW,❌ 暫避觀望,98.42,2026-03,台灣精銳,616.0,1.32,2025,3.56,🏰 高護城河,-15.13,21.05263157894737,30.40%,-14.42
-114.03,0.27,49.199999999999996,12.45%,3528.TW,❌ 暫避觀望,69.32,2025-12,安馳,117.0,54.47,2025,2.3,📉 獲利侵蝕,-91.89,35.670731707317074,8.05%,-44.71
-114.13,1.68,85.95,4.22%,2354.TW,⚪ 中性觀察,105.83,2025-12,鴻準,56.2000007629,166.67,2025,2.32,📉 獲利侵蝕,-11.58,9.80802805635253,2.17%,-8.3
-114.85,-0.13,-17.700000000000003,N/A,5201.TWO,⚪ 數據不足,12.63,2025-12,凱衛,28.5,8.86,2025,-0.06,📉 獲利侵蝕,-115.29,0.0,N/A,-102.22
-115.5,3.44,121.5,N/A,7780.TW,⚪ 中性觀察,39.1,2025-12,大研生醫*,18.3999996185,51.38,2025,0.51,📉 獲利侵蝕,209.41,2.2716048911728395,N/A,-76.4
-117.14,-2.59,-108.3,3.88%,2460.TW,⚪ 數據不足,-0.51,2025-12,建通,30.7000007629,-3.42,2025,-3.0,🌑 雙重衰退,-247.95,0.0,-6.88%,-117.65
-117.39,-0.36,-20.25,N/A,8047.TWO,⚪ 數據不足,-5.47,2025-12,星雲,52.2999992371,-6.79,2025,-0.78,🌑 雙重衰退,-140.0,0.0,N/A,-122.86
-117.88000000000001,3.39,148.8,15.63%,2528.TW,⚪ 中性觀察,130.3,2025-12,皇普,22.0499992371,44251.78,2025,3.65,⚠️ 獲利稀釋,525.0,2.2227821811592743,10.37%,12.42
-119.3,0.19,3.9000000000000004,40.07%,3150.TW,❌ 暫避觀望,-12.58,2025-12,鈺寶-創,18.2000007629,-11.3,2025,-0.22,🌑 雙重衰退,-73.61,70.00000293423076,-42.60%,-131.88
-120.94999999999999,-1.4,-64.05000000000001,7.45%,2023.TW,⚪ 數據不足,-8.68,2025-12,燁輝,13.75,-6.3,2025,-1.85,🌑 雙重衰退,-243.9,0.0,-2.27%,-129.63
-120.96000000000001,-0.19,-18.75,2.81%,2230.TWO,⚪ 數據不足,2.29,2025-12,泰茂,26.0,26.14,2025,-1.05,📉 獲利侵蝕,-103.85,0.0,-8.09%,-118.67
-121.2,-0.26,-0.8999999999999991,-0.79%,1441.TW,⚪ 數據不足,-6.83,2025-12,大東,9.1000003815,-3.74,2025,-0.45,🌑 雙重衰退,-110.79,0.0,-10.66%,-128.03
-122.12,0.0,1.1999999999999993,N/A,8466.TW,❌ 暫避觀望,-18.09,2025-12,美吉吉-KY,16.0,-11.54,2025,-0.81,🌑 雙重衰退,-100.0,200.0000000000001,N/A,-140.21
-122.50999999999999,-0.21,0.0,21.48%,3591.TW,⚪ 數據不足,-9.81,2025-12,艾笛森,0.0,-6.81,2025,-0.34,🌑 雙重衰退,-127.78,0.0,-2.51%,-132.32
-122.71,-0.17,-12.750000000000002,21.56%,2419.TW,⚪ 數據不足,-2.29,2025-12,仲琦,28.6000003815,-2.54,2025,-0.36,🌑 雙重衰退,-325.0,0.0,3.08%,-125.0
-123.04,-0.51,-18.3,-4.05%,1465.TW,⚪ 數據不足,-27.73,2025-12,偉全,12.3999996185,-25.38,2025,-0.33,🌑 雙重衰退,-221.43,0.0,-24.47%,-150.77
-123.62000000000002,-1.8,-74.4,N/A,6494.TWO,⚪ 數據不足,-11.74,2025-12,九齊,56.5,-18.16,2025,-0.93,🌑 雙重衰退,-174.07,0.0,N/A,-135.36
-124.32000000000001,-0.71,-35.699999999999996,18.97%,3354.TWO,⚪ 數據不足,-22.74,2025-12,律勝,26.6499996185,-25.84,2025,-0.84,🌑 雙重衰退,-102.86,0.0,-79.87%,-147.06
-125.91,-0.07,-1.2000000000000002,2.83%,3663.TWO,⚪ 數據不足,8.52,2025-12,鑫科,69.3000030518,2.32,2025,-0.08,📉 獲利侵蝕,-128.0,0.0,-0.74%,-117.39
-126.51000000000002,-0.57,-33.3,N/A,5202.TWO,⚪ 數據不足,-8.35,2025-12,力新,15.1000003815,1.12,2025,-0.61,🌑 雙重衰退,-126.76,0.0,N/A,-134.86
-127.19000000000001,-0.06,-19.8,23.65%,2231.TW,⚪ 數據不足,-21.77,2025-12,為升,92.4000015259,-18.65,2025,-1.63,🌑 雙重衰退,-103.64,0.0,-15.73%,-148.96
-127.67,-0.14,-3.75,8.85%,2024.TW,⚪ 數據不足,-9.83,2025-12,志聯,14.1999998093,-7.46,2025,-0.06,🌑 雙重衰退,-380.0,0.0,2.74%,-137.5
-130.45999999999998,-5.75,-399.0,19.66%,1583.TW,⚪ 數據不足,-12.11,2025-12,程泰,51.0,-12.06,2025,-4.83,🌑 雙重衰退,-269.21,0.0,-2.95%,-142.57
-130.85000000000002,-0.72,-30.0,17.06%,3390.TWO,⚪ 數據不足,-7.45,2025-12,旭軟,27.3500003815,-10.98,2025,-0.55,🌑 雙重衰退,-158.97,0.0,1.24%,-138.3
-131.88,-4.31,-208.2,1.51%,3092.TW,⚪ 數據不足,-15.24,2025-12,鴻碩,28.0,-17.54,2025,-5.14,🌑 雙重衰退,-174.52,0.0,-21.28%,-147.12
-131.91,-1.12,-48.45,N/A,6693.TWO,⚪ 數據不足,29.21,2025-12,廣閎科,155.0,27.89,2025,-0.09,📉 獲利侵蝕,-150.45,0.0,N/A,-102.7
-132.64999999999998,-0.95,-35.4,8.50%,2425.TW,⚪ 數據不足,2.17,2025-12,承啟,36.4500007629,2.41,2025,-0.32,📉 獲利侵蝕,-439.29,0.0,0.94%,-130.48
-133.85,-0.85,-34.35,4.37%,1905.TW,⚪ 數據不足,-9.63,2025-12,華紙,12.6999998093,-10.29,2025,-0.56,🌑 雙重衰退,-1316.67,0.0,-6.00%,-143.48
-133.95,-0.32,-18.299999999999997,18.99%,2461.TW,⚪ 數據不足,-4.36,2025-12,光群雷,18.8500003815,-5.52,2025,-0.61,🌑 雙重衰退,-117.82,0.0,-2.69%,-138.31
-134.34,-0.32,-13.499999999999998,N/A,6243.TW,⚪ 數據不足,-12.93,2025-12,迅杰,30.1499996185,-6.38,2025,-0.52,🌑 雙重衰退,-145.59,0.0,N/A,-147.27
-134.54,-4.75,-236.85,25.62%,4923.TWO,⚪ 數據不足,10.31,2025-12,力士,43.2000007629,6.21,2025,-5.26,📉 獲利侵蝕,-176.51,0.0,-11.28%,-124.23
-134.54999999999998,-0.08,-6.75,N/A,6233.TWO,⚪ 數據不足,-7.12,2025-12,旺玖,23.1000003815,-5.88,2025,-0.16,🌑 雙重衰退,-122.86,0.0,N/A,-141.67
-135.03,-0.68,-40.5,N/A,6609.TWO,⚪ 數據不足,-24.27,2025-12,瀧澤科,41.7000007629,-21.06,2025,-1.53,🌑 雙重衰退,-128.33,0.0,N/A,-159.3
-137.14000000000001,-1.15,-54.15,7.05%,3230.TWO,⚪ 數據不足,-9.35,2025-12,錦明,28.8999996185,-10.01,2025,-1.6,🌑 雙重衰退,-133.82,0.0,-37.72%,-146.49
-139.0,-0.34,-11.549999999999999,9.34%,3178.TWO,⚪ 數據不足,-4.4,2025-12,公準,63.0999984741,-1.99,2025,-0.46,🌑 雙重衰退,-148.57,0.0,-7.19%,-143.4
-139.81,-0.99,-45.0,2.66%,2369.TW,⚪ 數據不足,3.45,2025-12,菱生,31.8999996185,-1.99,2025,-1.05,📉 獲利侵蝕,-321.74,0.0,-3.16%,-136.36
-140.39,-0.18,-5.7,17.63%,1711.TW,⚪ 數據不足,-7.34,2025-12,永光,42.2000007629,-6.57,2025,-0.21,🌑 雙重衰退,-150.0,0.0,-5.18%,-147.73
-140.48000000000002,-0.48,-27.599999999999998,N/A,8929.TWO,⚪ 數據不足,-6.89,2025-12,富堡,14.3000001907,-8.4,2025,-0.45,🌑 雙重衰退,-145.28,0.0,N/A,-147.37
-141.5,-1.17,-48.300000000000004,18.28%,3362.TWO,⚪ 數據不足,0.9,2025-12,先進光,164.0,0.48,2025,-1.08,📉 獲利侵蝕,-159.18,0.0,-0.95%,-140.6
-141.62,-0.4,-18.000000000000004,N/A,8121.TWO,⚪ 數據不足,-0.85,2025-12,越峰,43.5,-6.76,2025,-0.31,🌑 雙重衰退,-145.45,0.0,N/A,-142.47
-141.92000000000002,-1.05,-51.9,23.18%,4419.TWO,⚪ 數據不足,40.53,2025-12,皇家美食,45.5499992371,58.8,2025,-1.45,📉 獲利侵蝕,-483.33,0.0,-10.31%,-101.39
-143.7,-0.2,-15.9,N/A,6283.TW,⚪ 數據不足,14.75,2025-12,淳安,23.1499996185,32.23,2025,-0.22,📉 獲利侵蝕,42.86,0.0,N/A,-128.95
-143.81,-0.34,-19.8,0.28%,1452.TW,⚪ 數據不足,-20.25,2025-12,宏益,10.9499998093,-15.72,2025,-0.41,🌑 雙重衰退,-187.18,0.0,-7.44%,-164.06
-144.28,9.3,0.0,N/A,7711.TW,⚪ 數據不足,182.72,2025-12,永擎,0.0,266.16,2025,13.04,⚠️ 獲利稀釋,61.47,0.0,N/A,38.44
-144.99,34.51,1293.4499999999998,N/A,4966.TWO,⚪ 中性觀察,125.8,2026-03,譜瑞-KY,657.0,1.76,2025,6.77,📉 獲利侵蝕,6.64,7.61915806563841,N/A,-19.19
-145.12,-4.94,-228.3,2.51%,3272.TWO,⚪ 數據不足,5.44,2025-12,東碩,16.5499992371,11.34,2025,-7.65,📉 獲利侵蝕,-64.09,0.0,-26.32%,-139.68
-146.98000000000002,-0.75,-9.000000000000002,N/A,7584.TWO,⚪ 數據不足,-5.13,2025-12,樂意,26.4500007629,1.42,2025,-1.98,🌑 雙重衰退,-117.9,0.0,N/A,-152.11
-148.89000000000001,-2.2,-112.5,-9.53%,2340.TW,⚪ 數據不足,0.61,2025-12,台亞,33.0499992371,2.25,2025,-2.88,📉 獲利侵蝕,-265.0,0.0,-33.43%,-148.28
-150.91000000000003,-0.47,-27.9,16.92%,1599.TWO,⚪ 數據不足,-18.58,2025-12,宏佳騰,23.2000007629,-19.34,2025,-0.84,🌑 雙重衰退,-149.46,0.0,-21.33%,-169.49
-151.96,-1.8,-88.2,N/A,6461.TWO,⚪ 數據不足,170.31,2025-12,益得,15.6499996185,258.74,2025,-2.57,⚠️ 獲利稀釋,15.1,0.0,N/A,18.35
-153.38,-0.17,-7.65,N/A,6120.TW,⚪ 數據不足,-18.05,2025-12,達運,13.3500003815,-19.7,2025,-0.19,🌑 雙重衰退,-72.73,0.0,N/A,-171.43
-154.05,-5.09,-254.54999999999998,N/A,6269.TW,⚪ 數據不足,-15.48,2025-12,台郡,65.8000030518,-19.29,2025,-6.95,🌑 雙重衰退,-593.15,0.0,N/A,-169.53
-155.99,-0.22,-14.85,13.67%,4183.TWO,⚪ 數據不足,10.78,2025-12,福永生技,13.6499996185,13.79,2025,-0.33,📉 獲利侵蝕,-120.0,0.0,-6.40%,-145.21
-156.1,-0.33,-11.55,10.83%,2073.TWO,⚪ 數據不足,-5.8,2025-12,雄順,26.0,-3.88,2025,-0.39,🌑 雙重衰退,-186.84,0.0,-1.32%,-161.9
-156.59,-1.43,-73.2,19.48%,4168.TWO,⚪ 數據不足,157.54,2025-12,醣聯,27.75,190.34,2025,-2.16,⚠️ 獲利稀釋,8.44,0.0,-2058.21%,0.95
-156.63,10.18,686.55,19.64%,4303.TWO,⚪ 中性觀察,164.26,2025-12,信立,45.7999992371,332.14,2025,11.15,⚠️ 獲利稀釋,176.63,1.0006554345007648,-12.85%,7.63
-157.55,0.42,-15.450000000000001,31.50%,4563.TWO,⚪ 數據不足,-11.44,2025-12,百德,42.0999984741,-11.35,2025,-2.67,🌑 雙重衰退,-85.52,0.0,-25.78%,-168.99
-158.32999999999998,0.22,24.0,29.35%,3073.TWO,⚪ 中性觀察,58.33,2025-12,天方能源,20.2000007629,100.23,2025,0.0,📉 獲利侵蝕,-77.08,12.625000476812499,-34.05%,-100.0
-160.13,-0.74,-32.25,30.65%,1316.TW,⚪ 數據不足,195.34,2025-12,上曜,10.8000001907,192.39,2025,-0.52,⚠️ 獲利稀釋,-127.59,0.0,-1.86%,35.21
-160.66,-2.03,-93.44999999999999,2.13%,3437.TW,⚪ 數據不足,-21.25,2025-12,榮創,20.6000003815,-21.0,2025,-2.65,🌑 雙重衰退,-250.0,0.0,-29.37%,-181.91
-164.59,-0.65,-29.099999999999998,N/A,5481.TWO,⚪ 數據不足,-0.63,2025-12,新華,19.5,-0.34,2025,-0.65,🌑 雙重衰退,-400.0,0.0,N/A,-165.22
-165.82,-0.65,-32.7,-3.68%,1213.TW,⚪ 數據不足,56.06,2025-12,大飲,8.3199996948,63.23,2025,-0.85,📉 獲利侵蝕,13.33,0.0,-19.69%,-109.76
-167.38,-0.39,-18.15,N/A,5344.TWO,⚪ 數據不足,-3.53,2025-12,立衛,15.3999996185,-8.31,2025,-0.39,🌑 雙重衰退,-186.67,0.0,N/A,-170.91
-167.48000000000002,-0.46,-23.55,14.13%,1586.TWO,⚪ 數據不足,-10.57,2025-12,和勤,21.2000007629,-13.22,2025,-0.35,🌑 雙重衰退,-205.0,0.0,-0.10%,-178.05
-167.58,-0.64,-52.8,N/A,6830.TW,⚪ 數據不足,10.78,2025-12,汎銓,515.0,8.46,2025,-0.71,📉 獲利侵蝕,-174.42,0.0,N/A,-156.8
-167.82,-0.3,-14.85,N/A,5345.TWO,⚪ 數據不足,250.8,2025-12,馥鴻,35.3499984741,148.72,2025,-0.32,⚠️ 獲利稀釋,80.26,0.0,N/A,82.98
-168.46,-0.43,-18.3,N/A,4950.TWO,⚪ 數據不足,191.86,2025-12,金耘國際,16.25,693.83,2025,-0.36,⚠️ 獲利稀釋,-30.3,0.0,N/A,23.4
-170.71,-4.23,-55.35000000000002,59.54%,2723.TW,⚪ 數據不足,-4.59,2025-12,美食-KY,68.3000030518,-2.06,2025,-2.47,🏰 高護城河,-295.83,0.0,7.94%,-175.3
-170.81,4.58,161.55,N/A,5299.TWO,⚪ 中性觀察,189.52,2026-03,杰力,100.5,-12.32,2025,1.65,⚠️ 獲利稀釋,-22.77,9.331476323119777,N/A,18.71
-171.04,-0.87,-42.15,11.07%,1742.TWO,⚪ 數據不足,-51.69,2025-12,台蠟,15.75,-51.7,2025,-1.08,🌑 雙重衰退,-171.9,0.0,-115.34%,-222.73
-175.23,-1.77,-110.7,54.90%,2726.TWO,⚪ 數據不足,0.59,2025-12,雅茗-KY,9.7899999619,10.36,2025,-3.55,🏰 高護城河,-146.32,0.0,-51.18%,-174.64
-176.58,-0.91,-43.65,N/A,6108.TW,⚪ 數據不足,-18.04,2025-12,競國,18.25,-21.96,2025,-0.88,🌑 雙重衰退,-140.99,0.0,N/A,-194.62
-176.66,-0.76,-39.15,31.44%,4562.TW,⚪ 數據不足,-7.78,2025-12,穎漢,35.5,3.32,2025,-1.28,🌑 雙重衰退,-85.37,0.0,-45.46%,-184.44
-176.92,-2.15,-79.35000000000001,N/A,6504.TW,⚪ 數據不足,-1.5,2025-12,南六,35.4500007629,1.7,2025,-1.09,🌑 雙重衰退,-926.92,0.0,N/A,-178.42
-179.78,-0.26,-12.15,45.66%,2401.TW,⚪ 數據不足,-2.04,2025-12,凌陽,27.5499992371,-2.33,2025,-0.37,🌑 雙重衰退,-163.41,0.0,-9.00%,-181.82
-180.36,-0.82,-51.3,13.88%,4716.TWO,⚪ 數據不足,-7.94,2025-12,大立,16.5,-8.03,2025,-0.87,🌑 雙重衰退,-174.29,0.0,-9.40%,-188.3
-183.31,-0.94,-42.74999999999999,N/A,6103.TWO,⚪ 數據不足,66.84,2025-12,合邦,36.7999992371,70.32,2025,-0.56,📉 獲利侵蝕,-230.99,0.0,N/A,-116.47
-186.21,5.73,202.05000000000004,N/A,8261.TW,⚪ 中性觀察,195.24,2026-03,富鼎,158.0,6.37,2025,1.57,⚠️ 獲利稀釋,19.71,11.729769858945803,N/A,9.03
-187.02,-0.36,-27.900000000000002,9.03%,4558.TWO,⚪ 數據不足,5.77,2025-12,寶緯,18.5,15.71,2025,-0.39,📉 獲利侵蝕,-170.59,0.0,0.44%,-181.25
-189.48000000000002,0.65,-60.75,16.12%,2371.TW,⚪ 數據不足,6.12,2025-12,大同,27.8999996185,4.01,2025,-5.2,📉 獲利侵蝕,-77.78,0.0,2.89%,-183.36
-192.04,-0.23,-11.1,9.49%,2342.TW,⚪ 數據不足,7.56,2025-12,茂矽,39.7000007629,17.56,2025,-0.49,📉 獲利侵蝕,-171.88,0.0,-12.78%,-184.48
-194.75,-0.37,-19.8,18.44%,3380.TW,⚪ 數據不足,4.75,2025-12,明泰,34.1500015259,1.51,2025,-0.36,📉 獲利侵蝕,-166.07,0.0,1.17%,-190.0
-194.92999999999998,-0.91,-39.900000000000006,14.87%,4510.TWO,⚪ 數據不足,-2.21,2025-12,高鋒,43.7999992371,-14.79,2025,-1.02,🌑 雙重衰退,-190.91,0.0,-1.97%,-197.14
-195.51999999999998,-0.46,-15.15,13.72%,3060.TW,⚪ 數據不足,8.85,2025-12,銘異,29.1499996185,5.01,2025,-0.39,📉 獲利侵蝕,-1633.33,0.0,3.00%,-186.67
-195.97,0.59,20.85,27.19%,1235.TW,❌ 暫避觀望,55.97,2025-12,興泰,38.0,62.57,2025,-0.03,📉 獲利侵蝕,-60.42,27.338129496402875,-0.09%,-140.0
-198.53,-0.58,-22.2,44.07%,3086.TWO,⚪ 數據不足,5.99,2025-12,華義*,38.5,2.76,2025,-0.62,📉 獲利侵蝕,-190.63,0.0,-19.63%,-192.54
-200.06,-0.79,-30.3,23.39%,1467.TW,⚪ 數據不足,2.23,2025-12,南緯,7.5500001907,4.15,2025,-0.45,📉 獲利侵蝕,-297.5,0.0,1.90%,-197.83
-200.33999999999997,-1.28,-41.1,18.49%,1101.TW,⚪ 數據不足,-3.11,2025-12,台泥,24.25,3.59,2025,-1.6,🌑 雙重衰退,-225.26,0.0,3.76%,-203.45
-203.08,-0.7,-35.24999999999999,17.49%,3710.TWO,⚪ 數據不足,-5.25,2025-12,連展投控,6.1500000954,-3.15,2025,-1.48,🌑 雙重衰退,-40.0,0.0,-7.36%,-208.33
-208.65999999999997,-4.13,-232.95,N/A,8171.TWO,⚪ 數據不足,-66.93,2025-12,天宇,22.8999996185,-76.3,2025,-5.17,🌑 雙重衰退,-687.23,0.0,N/A,-275.59
-210.32999999999993,3.22,193.8,N/A,7740.TW,⚪ 中性觀察,885.03,2025-12,熙特爾-創,169.0,398.67,2025,4.9,⚠️ 獲利稀釋,453.41,13.080495356037153,N/A,674.7
-213.38,-0.32,-11.700000000000001,N/A,6101.TWO,⚪ 數據不足,43.01,2025-12,寬魚國際,39.25,84.34,2025,-0.19,📉 獲利侵蝕,-196.97,0.0,N/A,-170.37
-215.60999999999999,0.7,13.049999999999999,N/A,8374.TW,❌ 暫避觀望,23.94,2025-12,羅昇,89.0999984741,42.77,2025,-0.55,📉 獲利侵蝕,250.0,102.41379134954025,N/A,-191.67
-216.62,-0.18,-7.65,10.78%,2426.TW,⚪ 數據不足,-2.43,2025-12,鼎元,66.3000030518,-0.87,2025,-0.25,🌑 雙重衰退,-142.86,0.0,-2.91%,-219.05
-217.48000000000002,-0.17,-10.200000000000001,56.44%,4127.TWO,⚪ 數據不足,32.86,2025-12,天良,63.5999984741,27.42,2025,-0.22,🏰 高護城河,-206.25,0.0,-18.66%,-184.62
-217.68,-0.83,-45.150000000000006,35.81%,2482.TW,⚪ 數據不足,-16.89,2025-12,連宇,16.3500003815,-15.29,2025,-1.09,🌑 雙重衰退,-225.76,0.0,-38.32%,-234.57
