eps_yoy,prev_rev_yoy,rev_yoy,status,prev_eps,prev_eps_yoy,symbol,date,price,prev_year,name,pe,om,eps,expansion,advice,est_price,gm
-200.0,-5.33,1050.66,📉 獲利侵蝕,-1.12,-1277.78,1454.TW,2026-03,13.0,2025,台富,0.0,N/A,-0.2,-1250.66,⚪ 數據不足,-39.0,N/A
75.93,22.83,1328.22,⚠️ 獲利稀釋,0.89,-72.78,8096.TWO,2026-03,146.0,2025,擎亞,36.962025316455694,N/A,1.9,-1252.29,❌ 暫避觀望,59.25,N/A
119.7,-11.09,1381.51,🔄 轉虧為盈,-3.48,-56.76,4989.TW,2026-03,80.0,2025,榮科,0.0,N/A,0.13,-1261.81,⚪ 數據不足,-137.7,N/A
87.88,2.17,1357.18,🔄 轉虧為盈,-0.32,-130.48,2425.TW,2026-03,44.3499984741,2025,承啟,0.0,0.94%,0.62,-1269.3000000000002,⚪ 數據不足,-31.049999999999997,8.50%
-6.54,51.01,1263.41,📉 獲利侵蝕,9.52,34.08,2546.TW,2026-03,95.6999969482,2025,根基,4.512022486949552,7.58%,1.43,-1269.95,⚪ 中性觀察,318.15000000000003,9.56%
-124.0,16.55,1147.67,📉 獲利侵蝕,0.68,6600.0,3062.TW,2026-03,23.25,2025,建漢,6.798245614035088,-12.63%,-0.54,-1271.67,⚪ 中性觀察,51.3,1.56%
50.0,19.21,1327.87,⚠️ 獲利稀釋,1.86,173.02,3630.TWO,2026-03,27.0,2025,新鉅科,4.23861852433281,-22.27%,-0.27,-1277.87,⚪ 中性觀察,95.55,4.18%
-400.0,-10.68,878.17,📉 獲利侵蝕,-2.52,54.46,5543.TWO,2026-03,29.0,2025,桓鼎-KY,0.0,N/A,-0.75,-1278.17,⚪ 數據不足,-97.8,N/A
175.0,16.5,1454.03,⚠️ 獲利稀釋,0.5,19.51,1714.TW,2026-03,16.7000007629,2025,和桐,12.846154433,8.91%,0.23,-1279.03,⚪ 中性觀察,19.5,14.20%
76.92,-31.79,1372.33,⚠️ 獲利稀釋,-2.68,-20.55,3055.TW,2026-03,193.0,2025,蔚華科,0.0,-125.48%,-0.15,-1295.4099999999999,⚪ 數據不足,-91.95000000000002,16.83%
39.17,29.36,1339.04,⚠️ 獲利稀釋,3.16,-4.59,3305.TW,2026-03,119.0,2025,昇貿,13.461538461538462,3.80%,1.73,-1299.87,⚪ 中性觀察,132.6,13.39%
40.1,69.32,1340.02,⚠️ 獲利稀釋,2.3,-44.71,3528.TW,2026-03,90.9000015259,2025,安馳,22.224939248386306,8.05%,2.83,-1299.92,❌ 暫避觀望,61.349999999999994,12.45%
141.67,26.06,1447.14,⚠️ 獲利稀釋,0.54,134.62,9955.TW,2026-03,25.1000003815,2025,佳龍,0.0,N/A,0.05,-1305.47,⚪ 數據不足,-2.8499999999999983,N/A
-40.54,-8.7,1296.21,📉 獲利侵蝕,-2.74,-491.43,1536.TW,2026-03,53.2000007629,2025,和大,0.0,-18.43%,-0.52,-1336.75,⚪ 數據不足,-108.30000000000001,-3.41%
40.74,10.43,1380.15,⚠️ 獲利稀釋,-1.01,-17.44,8085.TWO,2026-03,11.3000001907,2025,福華,0.0,N/A,-0.16,-1339.41,⚪ 數據不足,-34.05,N/A
-1140.0,10.78,211.07,📉 獲利侵蝕,-0.33,-145.21,4183.TWO,2026-03,14.8000001907,2025,福永生技,0.0,-6.40%,-0.52,-1351.07,⚪ 數據不足,-23.400000000000002,13.67%
11.76,-24.55,1362.88,⚠️ 獲利稀釋,-6.25,-82.6,2616.TW,2026-03,13.6000003815,2025,山隆,0.0,-10.37%,-1.37,-1351.1200000000001,⚪ 數據不足,-224.55,7.55%
81.37,43.43,1433.26,⚠️ 獲利稀釋,0.48,120.0,3498.TWO,2026-03,123.0,2025,陽程,0.0,17.10%,-0.2,-1351.8899999999999,⚪ 數據不足,-19.8,41.15%
45.14,96.9,1397.45,⚠️ 獲利稀釋,-4.2,-150.36,6869.TW,2026-03,69.8000030518,2025,雲豹能源,0.0,N/A,-0.99,-1352.31,⚪ 數據不足,-23.400000000000002,N/A
-9.09,-21.87,1344.23,📉 獲利侵蝕,-1.43,-22.22,5205.TWO,2026-03,22.1499996185,2025,中茂,0.0,N/A,-0.36,-1353.32,⚪ 數據不足,-50.25,N/A
-114.29,59.22,1239.51,📉 獲利侵蝕,-1.4,9.68,2429.TW,2026-03,49.0,2025,銘旺科,0.0,-24.63%,-0.45,-1353.8,⚪ 數據不足,-51.9,4.20%
73.75,12.25,1430.94,⚠️ 獲利稀釋,-0.73,32.41,4577.TWO,2026-03,79.0999984741,2025,達航科技,0.0,7.93%,-0.21,-1357.19,⚪ 數據不足,-39.599999999999994,23.60%
76.85,-22.72,1437.19,⚠️ 獲利稀釋,3.16,-29.6,6874.TWO,2026-03,83.0,2025,倍力,8.74604847207587,N/A,1.95,-1360.3400000000001,⚪ 中性觀察,142.35,N/A
-200.0,-3.11,1186.57,📉 獲利侵蝕,0.01,-96.0,1906.TW,2026-03,11.1999998093,2025,寶隆,0.0,7.26%,-0.03,-1386.57,⚪ 數據不足,-8.25,12.71%
42.68,18.17,1442.9,⚠️ 獲利稀釋,3.17,18.73,2414.TW,2026-03,64.5999984741,2025,精技,7.7737663627075815,2.38%,1.17,-1400.22,⚪ 中性觀察,124.65,8.10%
-1400.0,0.0,3.74,📉 獲利侵蝕,0.59,-47.75,6877.TWO,2026-03,136.0,2025,鏵友益,331.70731707317077,N/A,-0.65,-1403.74,❌ 暫避觀望,6.149999999999999,N/A
13.04,-59.56,1417.06,⚠️ 獲利稀釋,-6.24,-433.33,6443.TW,2026-03,30.3999996185,2025,元晶,0.0,N/A,-0.2,-1404.02,⚪ 數據不足,-135.45,N/A
-1283.33,19.38,123.71,📉 獲利侵蝕,-1.14,-394.74,8097.TWO,2026-03,55.5,2025,常珵,0.0,N/A,-0.72,-1407.04,⚪ 數據不足,-53.699999999999996,N/A
66.67,4.72,1474.18,⚠️ 獲利稀釋,0.03,-96.3,3481.TW,2026-03,58.5,2025,群創,201.72413793103445,-2.06%,0.2,-1407.51,❌ 暫避觀望,4.3500000000000005,9.08%
-70.0,-4.37,1337.58,📉 獲利侵蝕,0.08,-93.16,1220.TW,2026-03,11.3999996185,2025,台榮,0.0,-0.43%,-0.17,-1407.58,⚪ 數據不足,-1.05,8.16%
21.05,-26.42,1436.78,⚠️ 獲利稀釋,0.05,-95.24,6234.TWO,2026-03,42.0999984741,2025,高僑,0.0,N/A,0.23,-1415.73,⚪ 數據不足,-11.25,N/A
90.0,1.81,1515.35,⚠️ 獲利稀釋,0.95,-52.74,1722.TW,2026-03,48.0499992371,2025,台肥,17.222221948781364,3.04%,0.19,-1425.35,❌ 暫避觀望,41.85,15.30%
27.32,-2.3,1469.21,⚠️ 獲利稀釋,8.84,1.84,3010.TW,2026-03,120.5,2025,華立,5.68932955618508,5.39%,2.47,-1441.89,⚪ 中性觀察,317.7,8.77%
12.0,-9.88,1466.61,⚠️ 獲利稀釋,0.78,-66.09,2634.TW,2026-03,68.3000030518,2025,漢翔,52.94573879984496,4.51%,0.28,-1454.61,❌ 暫避觀望,19.35,8.73%
-1135.38,32.68,320.49,📉 獲利侵蝕,-60.0,-1744.48,6806.TW,2026-03,3.5099999905,2025,森崴能源,0.0,N/A,-6.73,-1455.8700000000001,⚪ 數據不足,-1955.4,N/A
-1000.0,-17.32,465.92,📉 獲利侵蝕,-1.68,-1292.86,2929.TW,2026-03,5.8600001335,2025,淘帝-KY,0.0,-26.63%,-0.22,-1465.92,⚪ 數據不足,-35.849999999999994,-8.18%
-50.0,-5.19,1421.55,📉 獲利侵蝕,-1.33,-632.0,3268.TWO,2026-03,20.1000003815,2025,海德威,0.0,-1.94%,-0.09,-1471.55,⚪ 數據不足,-62.699999999999996,7.59%
-1166.67,9.25,317.07,📉 獲利侵蝕,0.65,-26.97,3564.TWO,2026-03,51.9000015259,2025,其陽,44.35897566316239,1.19%,-0.32,-1483.74,❌ 暫避觀望,17.55,20.85%
-1.9,18.67,1501.41,📉 獲利侵蝕,1.74,-33.61,3312.TW,2026-03,54.2000007629,2025,弘憶股,18.885017687421602,2.63%,1.03,-1503.3100000000002,❌ 暫避觀望,43.050000000000004,5.61%
-308.0,-9.24,1203.48,📉 獲利侵蝕,-2.43,-28.57,9919.TW,2026-03,13.8999996185,2025,康那香,0.0,N/A,-0.52,-1511.48,⚪ 數據不足,-74.85000000000001,N/A
-18.42,-23.43,1493.25,📉 獲利侵蝕,-2.24,-9.8,2007.TW,2026-03,7.3400001526,2025,燁興,0.0,-33.95%,-0.45,-1511.67,⚪ 數據不足,-78.0,-29.22%
7.08,-33.25,1526.05,⚠️ 獲利稀釋,-10.06,-15.31,8444.TWO,2026-03,5.5,2025,綠河-KY,0.0,N/A,-3.3,-1518.97,⚪ 數據不足,-311.84999999999997,N/A
25.0,-89.32,1549.58,🔄 轉虧為盈,-1.25,-112.33,4909.TWO,2026-03,42.0499992371,2025,新復興,0.0,-63.96%,0.05,-1524.58,⚪ 數據不足,-71.10000000000001,-26.90%
108.82,-11.24,1686.17,⚠️ 獲利稀釋,0.02,-88.24,3607.TW,2026-03,16.1499996185,2025,谷崧,0.0,N/A,0.03,-1577.3500000000001,⚪ 數據不足,-4.3500000000000005,N/A
-176.47,-24.07,1403.29,📉 獲利侵蝕,-1.37,-90.28,1310.TW,2026-03,10.5,2025,台苯,0.0,-10.27%,-0.94,-1579.76,⚪ 數據不足,-59.25,-7.37%
-50.0,-5.97,1551.34,📉 獲利侵蝕,-1.04,-940.0,2642.TW,2026-03,20.8500003815,2025,宅配通,0.0,N/A,-0.75,-1601.34,⚪ 數據不足,-42.300000000000004,N/A
-185.71,-4.58,1419.09,📉 獲利侵蝕,-0.79,-269.57,6456.TW,2026-03,70.9000015259,2025,GIS-KY,0.0,N/A,-0.61,-1604.8,⚪ 數據不足,-27.900000000000002,N/A
2621.43,-22.64,4257.65,⚠️ 獲利稀釋,3.84,-23.95,6177.TW,2026-03,46.9000015259,2025,達麗,6.7971016704202905,N/A,3.53,-1636.2199999999998,⚪ 中性觀察,103.49999999999999,N/A
-16.67,7.45,1623.81,📉 獲利侵蝕,1.23,26.8,2516.TW,2026-03,13.8500003815,2025,新建,5.69958863436214,4.30%,0.25,-1640.48,⚪ 中性觀察,36.449999999999996,6.67%
134.04,-2.37,1790.08,⚠️ 獲利稀釋,2.08,11.76,6614.TW,2026-03,39.25,2025,資拓宏宇,10.99439775910364,N/A,0.16,-1656.04,⚪ 中性觀察,53.550000000000004,N/A
72.46,11.55,1730.48,⚠️ 獲利稀釋,-0.66,85.65,4540.TW,2026-03,55.7999992371,2025,全球傳動,0.0,-1.35%,-0.19,-1658.02,⚪ 數據不足,-33.0,16.55%
-112.0,-34.37,1550.22,📉 獲利侵蝕,0.03,-25.0,1471.TW,2026-03,10.1999998093,2025,首利,0.0,-72.91%,-0.03,-1662.22,⚪ 數據不足,-0.9,5.75%
9.8,-0.38,1697.41,⚠️ 獲利稀釋,-2.51,-8.77,6589.TW,2026-03,47.2999992371,2025,台康生技,0.0,N/A,-0.47,-1687.6100000000001,⚪ 數據不足,-99.9,N/A
750.0,27.32,2449.06,⚠️ 獲利稀釋,0.52,2500.0,5521.TW,2026-03,10.3500003815,2025,工信,8.922414121982756,N/A,0.13,-1699.06,⚪ 中性觀察,17.400000000000002,N/A
167.65,885.03,1881.49,⚠️ 獲利稀釋,4.9,674.7,7740.TW,2026-03,163.0,2025,熙特爾-創,10.723684210526315,N/A,3.64,-1713.84,⚪ 中性觀察,228.00000000000003,N/A
44.12,163.68,1762.07,⚠️ 獲利稀釋,275.06,124.43,6669.TW,2026-03,5095.0,2025,緯穎,7.606861852222338,N/A,75.95,-1717.95,⚪ 中性觀察,10046.849999999999,N/A
-191.89,-18.04,1545.42,📉 獲利侵蝕,-0.88,-194.62,6108.TW,2026-03,17.75,2025,競國,0.0,N/A,-1.08,-1737.31,⚪ 數據不足,-54.449999999999996,N/A
12.87,14.84,1753.18,⚠️ 獲利稀釋,4.2,-8.03,6776.TW,2026-03,55.4000015259,2025,展�眥篕�,5.26115873940171,N/A,1.14,-1740.3100000000002,⚪ 中性觀察,157.95,N/A
-278.57,-22.22,1492.03,📉 獲利侵蝕,-1.07,-91.07,1309.TW,2026-03,15.1000003815,2025,台達化,0.0,-4.04%,-0.53,-1770.6,⚪ 數據不足,-49.2,3.28%
900.0,-49.22,2677.35,⚠️ 獲利稀釋,1.4,-32.16,5525.TW,2026-03,22.1000003815,2025,順天,11.05000019075,N/A,1.0,-1777.35,⚪ 中性觀察,30.0,N/A
4.76,6.36,1790.44,⚠️ 獲利稀釋,3.19,18.15,2013.TW,2026-03,40.9000015259,2025,中鋼構,5.460614355927904,2.40%,0.66,-1785.68,⚪ 中性觀察,112.35000000000001,4.40%
-10.0,-3.62,1776.48,📉 獲利侵蝕,0.35,66.67,5398.TWO,2026-03,14.6499996185,2025,慕康生醫,24.830507827966105,N/A,-0.22,-1786.48,❌ 暫避觀望,8.85,N/A
-100.0,13.22,1692.31,📉 獲利侵蝕,-0.03,-250.0,6167.TWO,2026-03,11.6000003815,2025,久正,0.0,N/A,-0.06,-1792.31,⚪ 數據不足,-2.1,N/A
168.33,-0.05,1989.87,🔄 轉虧為盈,-0.96,57.52,2485.TW,2026-03,49.4000015259,2025,兆赫,0.0,2.18%,0.41,-1821.54,⚪ 數據不足,-47.55,15.28%
-10.0,-16.78,1827.55,📉 獲利侵蝕,1.38,-39.91,2324.TW,2026-03,36.1500015259,2025,仁寶,10.328571864542859,1.38%,0.45,-1837.55,⚪ 中性觀察,52.49999999999999,5.82%
-131.34,-6.83,1727.41,📉 獲利侵蝕,-8.65,6.63,4927.TW,2026-03,40.25,2025,泰鼎-KY,0.0,-27.74%,-3.1,-1858.75,⚪ 數據不足,-289.34999999999997,-13.35%
157.89,2.45,2037.68,⚠️ 獲利稀釋,0.56,24.44,2032.TW,2026-03,16.2999992371,2025,新鋼,10.584415089025974,2.25%,0.49,-1879.79,⚪ 中性觀察,23.1,6.08%
372.73,1.18,2254.89,🔄 轉虧為盈,-0.97,-273.08,2061.TWO,2026-03,68.0,2025,風青,0.0,1.18%,0.3,-1882.1599999999999,⚪ 數據不足,-42.45,7.75%
-29.85,105.83,1859.98,📉 獲利侵蝕,2.32,-8.3,2354.TW,2026-03,56.4000015259,2025,鴻準,10.198915284972877,2.17%,0.47,-1889.83,⚪ 中性觀察,82.94999999999999,4.22%
76.09,-8.84,1978.18,⚠️ 獲利稀釋,-0.13,81.16,5608.TW,2026-03,14.4499998093,2025,四維航,0.0,N/A,-0.11,-1902.0900000000001,⚪ 數據不足,-4.3500000000000005,N/A
448.72,-5.67,2352.62,⚠️ 獲利稀釋,1.04,65.08,6505.TW,2026-03,72.8000030518,2025,台塑化,22.19512288164634,N/A,2.14,-1903.8999999999999,❌ 暫避觀望,49.2,N/A
160.71,1.16,2066.54,🔄 轉虧為盈,-0.99,16.81,6124.TWO,2026-03,27.7000007629,2025,業強,0.0,N/A,0.17,-1905.83,⚪ 數據不足,-43.199999999999996,N/A
-53.33,7.41,1860.91,📉 獲利侵蝕,-1.54,15.65,4804.TWO,2026-03,0.0,2025,大略-KY,0.0,-65.06%,-0.47,-1914.24,⚪ 數據不足,0.0,-7.81%
103.7,-18.66,2034.89,🔄 轉虧為盈,-0.6,56.82,3625.TWO,2026-03,16.75,2025,西勝,0.0,-68.62%,0.01,-1931.19,⚪ 數據不足,-11.850000000000001,-3.42%
-60.87,56.06,1882.27,📉 獲利侵蝕,-0.85,-109.76,1213.TW,2026-03,7.6999998093,2025,大飲,0.0,-19.69%,-0.37,-1943.1399999999999,⚪ 數據不足,-34.800000000000004,-3.68%
84.31,-43.59,2028.88,⚠️ 獲利稀釋,-2.75,-122.76,1591.TWO,2026-03,0.0,2025,駿吉-KY,0.0,-116.55%,-0.08,-1944.5700000000002,⚪ 數據不足,0.0,-25.13%
504.92,44.32,2468.14,⚠️ 獲利稀釋,7.11,178.19,3709.TWO,2026-03,78.3000030518,2025,鑫聯大投控,4.708358571966326,5.14%,3.69,-1963.2199999999998,⚪ 中性觀察,249.45,8.09%
534.37,24.44,2497.65,⚠️ 獲利稀釋,3.01,840.63,8046.TW,2026-03,1415.0,2025,南電,227.491961414791,N/A,2.03,-1963.2800000000002,❌ 暫避觀望,93.3,N/A
44.68,6.95,2028.1,⚠️ 獲利稀釋,2.42,19.21,2356.TW,2026-03,61.0999984741,2025,英業達,10.115893787102648,1.48%,0.68,-1983.4199999999998,⚪ 中性觀察,90.6,5.21%
17.49,18.13,2007.97,⚠️ 獲利稀釋,13.61,23.02,2317.TW,2026-03,239.0,2025,鴻海,7.075192421551214,3.28%,3.56,-1990.48,⚪ 中性觀察,506.70000000000005,5.88%
8.71,50.54,2002.82,⚠️ 獲利稀釋,19.45,25.55,2382.TW,2026-03,381.0,2025,廣達,7.924292845257904,3.76%,5.5,-1994.11,⚪ 中性觀察,721.1999999999999,6.33%
286.21,880.8,2286.26,⚠️ 獲利稀釋,5.24,329.17,2442.TW,2026-03,19.2999992371,2025,新美齊,2.5495375478335536,26.98%,1.14,-2000.0500000000002,⚪ 中性觀察,113.55000000000001,33.43%
-56.76,-8.24,1954.65,🔄 轉虧為盈,-0.56,-380.0,2038.TW,2026-03,13.1499996185,2025,海光,0.0,-2.86%,0.16,-2011.41,⚪ 數據不足,-4.3500000000000005,-0.64%
-1600.0,-1.53,415.77,📉 獲利侵蝕,0.73,-33.64,6418.TWO,2026-03,33.0,2025,詠昇,17.460317460317462,N/A,-0.15,-2015.77,❌ 暫避觀望,28.349999999999994,N/A
122.06,21.23,2141.08,⚠️ 獲利稀釋,1.81,-25.31,3033.TW,2026-03,55.5999984741,2025,威健,11.829786909382978,2.37%,1.52,-2019.02,⚪ 中性觀察,70.5,5.24%
100.0,-13.12,2144.13,⚠️ 獲利稀釋,0.4,-14.89,2515.TW,2026-03,13.8999996185,2025,中工,13.76237585990099,5.82%,0.16,-2044.13,⚪ 中性觀察,15.15,9.34%
-73.33,-51.86,1973.31,📉 獲利侵蝕,-0.41,-141.41,6582.TW,2026-03,32.75,2025,申豐,0.0,N/A,-0.26,-2046.6399999999999,⚪ 數據不足,-24.9,N/A
135.16,-9.3,2186.24,🔄 轉虧為盈,-5.34,-244.52,8450.TWO,2026-03,15.1000003815,2025,霹靂,0.0,N/A,0.32,-2051.08,⚪ 數據不足,-157.34999999999997,N/A
15.09,-17.24,2071.71,⚠️ 獲利稀釋,-0.49,-185.96,3294.TWO,2026-03,35.7000007629,2025,英濟,0.0,N/A,-0.45,-2056.62,⚪ 數據不足,-38.25,N/A
146.97,10.25,2204.48,⚠️ 獲利稀釋,1.36,72.15,8064.TWO,2026-03,131.0,2025,東捷,177.02702702702703,N/A,0.35,-2057.51,❌ 暫避觀望,11.1,N/A
-800.0,16.71,1300.22,📉 獲利侵蝕,-0.02,95.92,2022.TW,2026-03,7.8899998665,2025,聚亨,0.0,-1.47%,-0.09,-2100.2200000000003,⚪ 數據不足,-1.7999999999999998,7.21%
179.82,13.76,2297.68,⚠️ 獲利稀釋,3.15,52.91,3028.TW,2026-03,77.0,2025,增你強,8.182784272051009,3.25%,3.05,-2117.8599999999997,⚪ 中性觀察,141.15,7.68%
106.25,-14.27,2228.49,⚠️ 獲利稀釋,0.25,241.18,2466.TW,2026-03,115.5,2025,冠西電,0.0,-53.06%,0.03,-2122.24,⚪ 數據不足,-0.4500000000000004,-4.21%
0.0,-20.25,2126.92,📉 獲利侵蝕,-0.41,-164.06,1452.TW,2026-03,11.8999996185,2025,宏益,0.0,-7.44%,-0.09,-2126.92,⚪ 數據不足,-19.8,0.28%
-30.0,-9.55,2121.66,📉 獲利侵蝕,0.45,364.71,1413.TW,2026-03,9.4200000763,2025,宏洲,8.803738389065419,0.23%,-0.13,-2151.66,⚪ 中性觀察,16.05,2.52%
232.5,-8.77,2396.6,⚠️ 獲利稀釋,2.71,133.62,3673.TW,2026-03,74.1999969482,2025,TPK-KY,9.194547329392812,-0.68%,1.33,-2164.1,⚪ 中性觀察,121.05000000000001,5.83%
36.36,-0.88,2217.45,⚠️ 獲利稀釋,-1.97,-41.61,3707.TWO,2026-03,80.0,2025,漢磊,0.0,-12.37%,-0.35,-2181.0899999999997,⚪ 數據不足,-72.6,-1.01%
64.29,-4.68,2249.58,⚠️ 獲利稀釋,1.53,-19.9,1725.TW,2026-03,0.0,2025,元禎,0.0,0.97%,0.23,-2185.29,⚪ 數據不足,0.0,4.14%
68.06,11.46,2269.59,⚠️ 獲利稀釋,-1.88,-55.46,4943.TW,2026-03,8.3299999237,2025,康控-KY,0.0,N/A,-0.23,-2201.53,⚪ 數據不足,-83.25,N/A
34.78,14.02,2241.62,⚠️ 獲利稀釋,-0.7,64.65,2241.TW,2026-03,40.2999992371,2025,艾姆勒,0.0,-1.87%,-0.15,-2206.8399999999997,⚪ 數據不足,-27.150000000000002,14.37%
-8.99,0.49,2198.03,📉 獲利侵蝕,-6.11,-34.29,2314.TW,2026-03,13.3999996185,2025,台揚,0.0,-21.07%,-0.97,-2207.02,⚪ 數據不足,-196.35,2.93%
114.29,-16.5,2336.21,⚠️ 獲利稀釋,0.28,-72.16,2028.TW,2026-03,16.0,2025,威致,21.62162162162162,3.23%,0.15,-2221.92,❌ 暫避觀望,11.1,5.49%
209.09,4.19,2438.75,🔄 轉虧為盈,-0.8,-280.95,4956.TW,2026-03,33.6500015259,2025,光鋐,0.0,N/A,0.24,-2229.66,⚪ 數據不足,-38.7,N/A
-1833.33,-21.61,403.04,📉 獲利侵蝕,-4.65,42.24,6141.TW,2026-03,39.7999992371,2025,柏承,0.0,N/A,-0.58,-2236.37,⚪ 數據不足,-130.50000000000003,N/A
-66.67,-87.0,2180.09,📉 獲利侵蝕,0.04,100.65,1516.TW,2026-03,17.7999992371,2025,川飛,0.0,-14.33%,-0.05,-2246.76,⚪ 數據不足,0.0,5.36%
292.59,22.39,2552.16,🔄 轉虧為盈,-1.61,-347.22,5011.TWO,2026-03,21.5,2025,久陽,0.0,N/A,0.52,-2259.5699999999997,⚪ 數據不足,-46.5,N/A
-220.0,-9.62,2059.75,📉 獲利侵蝕,-1.88,-228.57,4976.TW,2026-03,35.4500007629,2025,佳凌,0.0,N/A,-0.49,-2279.75,⚪ 數據不足,-69.45,N/A
-35.29,229.42,2283.9,📉 獲利侵蝕,-0.87,-64.15,3432.TW,2026-03,17.9500007629,2025,台端,0.0,-20.55%,-0.23,-2319.19,⚪ 數據不足,-32.1,13.78%
30.19,-13.41,2364.99,⚠️ 獲利稀釋,-2.6,-29.83,1304.TW,2026-03,13.8000001907,2025,台聚,0.0,-4.30%,-0.41,-2334.7999999999997,⚪ 數據不足,-93.89999999999999,5.34%
37.18,0.61,2394.66,⚠️ 獲利稀釋,-2.88,-148.28,2340.TW,2026-03,36.0499992371,2025,台亞,0.0,-33.43%,-0.49,-2357.48,⚪ 數據不足,-108.15,-9.53%
-64.2,-0.73,2301.38,📉 獲利侵蝕,5.39,-15.3,4938.TW,2026-03,82.6999969482,2025,和碩,7.443744099747974,1.39%,0.58,-2365.58,⚪ 中性觀察,166.65,4.09%
-52.17,25.06,2344.78,📉 獲利侵蝕,-1.4,41.55,3593.TW,2026-03,16.3500003815,2025,力銘,0.0,-22.91%,-0.7,-2396.9500000000003,⚪ 數據不足,-69.89999999999999,-4.13%
-233.33,-11.5,2179.93,📉 獲利侵蝕,-4.28,-53.09,2104.TW,2026-03,10.6000003815,2025,國際中橡,0.0,-24.71%,-0.81,-2413.2599999999998,⚪ 數據不足,-135.29999999999998,-13.28%
-233.33,10.62,2216.8,📉 獲利侵蝕,0.4,2.56,6118.TWO,2026-03,17.0499992371,2025,建達,26.640623807968748,N/A,-0.04,-2450.13,❌ 暫避觀望,9.6,N/A
33.33,-37.56,2551.23,⚠️ 獲利稀釋,-1.29,-108.06,2014.TW,2026-03,17.3500003815,2025,中鴻,0.0,-6.17%,-0.1,-2517.9,⚪ 數據不足,-48.300000000000004,-3.67%
-900.0,-12.03,1619.43,📉 獲利侵蝕,-0.29,-315.38,2002.TW,2026-03,18.6499996185,2025,中鋼,0.0,0.47%,-0.16,-2519.4300000000003,⚪ 數據不足,-12.45,4.83%
535.48,15.75,3058.59,⚠️ 獲利稀釋,1.67,9.87,8043.TWO,2026-03,154.5,2025,蜜望實,66.02564102564104,N/A,1.35,-2523.11,❌ 暫避觀望,35.099999999999994,N/A
-400.0,-18.05,2127.23,📉 獲利侵蝕,-0.19,-171.43,6120.TW,2026-03,14.1000003815,2025,達運,0.0,N/A,-0.15,-2527.23,⚪ 數據不足,-9.45,N/A
61.7,3.25,2596.78,⚠️ 獲利稀釋,3.02,0.0,3209.TW,2026-03,0.0,2025,全科,0.0,3.28%,1.52,-2535.0800000000004,⚪ 數據不足,0.0,4.62%
100.0,21.05,2646.22,⚠️ 獲利稀釋,0.0,100.0,5498.TWO,2026-03,56.4000015259,2025,凱崴,0.0,N/A,0.0,-2546.22,⚪ 數據不足,-5.25,N/A
54.35,-16.83,2633.91,⚠️ 獲利稀釋,-1.58,-29.51,1305.TW,2026-03,13.0,2025,華夏,0.0,-10.28%,-0.21,-2579.56,⚪ 數據不足,-64.35,0.65%
-27.27,-6.44,2613.71,📉 獲利侵蝕,-1.01,-5100.0,1710.TW,2026-03,15.9499998093,2025,東聯,0.0,-6.86%,-0.15,-2640.98,⚪ 數據不足,-30.599999999999994,-1.71%
71.74,-9.71,2751.91,⚠️ 獲利稀釋,-1.16,47.45,4304.TWO,2026-03,19.5,2025,勝昱,0.0,-15.57%,-0.13,-2680.17,⚪ 數據不足,-47.85,5.19%
104.76,31.28,2799.65,⚠️ 獲利稀釋,0.81,18.33,1459.TW,2026-03,11.8000001907,2025,聯發,7.564102686346154,6.56%,0.03,-2694.89,⚪ 中性觀察,23.400000000000002,15.20%
48.39,-9.63,2780.87,⚠️ 獲利稀釋,-0.56,-143.48,1905.TW,2026-03,14.8999996185,2025,華紙,0.0,-6.00%,-0.16,-2732.48,⚪ 數據不足,-32.1,4.37%
18.18,-6.78,2790.48,⚠️ 獲利稀釋,0.89,-6.32,4707.TWO,2026-03,41.9500007629,2025,磐亞,20.46341500629268,-7.50%,0.26,-2772.3,❌ 暫避觀望,30.749999999999996,-0.45%
-96.52,22.7,2744.02,📉 獲利侵蝕,5.53,-10.52,4420.TWO,2026-03,35.5999984741,2025,光明,2.218068440753894,-0.60%,0.17,-2840.54,⚪ 中性觀察,240.75,4.67%
-81.82,-7.04,2791.86,📉 獲利侵蝕,-2.1,-233.33,2431.TW,2026-03,11.0500001907,2025,聯昌,0.0,-168.74%,-0.2,-2873.6800000000003,⚪ 數據不足,-46.80000000000001,-118.71%
-811.76,2.29,2110.18,📉 獲利侵蝕,-1.05,-118.67,2230.TWO,2026-03,22.75,2025,泰茂,0.0,-8.09%,-1.21,-2921.9399999999996,⚪ 數據不足,-39.449999999999996,2.81%
833.33,39.08,3782.36,⚠️ 獲利稀釋,7.45,72.45,5522.TW,2026-03,68.3000030518,2025,遠雄,6.592664387239382,N/A,1.76,-2949.03,⚪ 中性觀察,155.4,N/A
20.0,8.81,2976.2,⚠️ 獲利稀釋,0.0,100.0,8092.TWO,2026-03,13.6999998093,2025,建暐,0.0,N/A,-0.28,-2956.2,⚪ 數據不足,-13.95,N/A
64.67,108.39,3028.02,⚠️ 獲利稀釋,9.04,43.19,3231.TW,2026-03,145.5,2025,緯創,6.440903054448871,3.53%,3.06,-2963.35,⚪ 中性觀察,338.85,5.62%
